id,group_id,gacha_type,gacha_sub_type,gacha_id,prob
1264,500302,Character,None,343101,3
1265,500302,Character,None,343001,3
1266,500302,Character,None,324201,3
1267,500302,Character,None,218101,3
1268,500302,Character,None,108201,3
1269,500302,Character,None,321201,3
1270,500302,Character,None,320201,3
1271,500302,Character,None,320001,3
1272,500302,Character,None,317101,3
1273,500302,Character,None,314101,3
1274,500302,Character,None,113101,3
1275,500302,Character,None,209101,3
1276,500302,Character,None,235201,3
1277,500302,Character,None,110001,3
1278,500303,Character,None,423001,8
1279,500303,Character,None,422001,8
1280,500303,Character,None,423201,8
1281,500303,Character,None,422201,8
1282,500303,Character,None,423101,8
1283,500303,Character,None,422101,8
1284,500304,Character,None,112001,477
1285,500304,Character,None,116101,477
1286,500304,Character,None,129101,477
1287,500304,Character,None,201001,477
1288,500304,Character,None,201101,477
1289,500304,Character,None,202001,477
1290,500304,Character,None,301201,477
1291,500304,Character,None,306001,477
1292,500304,Character,None,306101,477
1293,500305,Character,None,130201,588
1294,500305,Character,None,130301,588
1295,500305,Character,None,130701,588
1296,500305,Character,None,230001,588
1297,500305,Character,None,230101,588
1298,500305,Character,None,230601,588
1299,500305,Character,None,330401,588
1300,500305,Character,None,330501,588
1301,500305,Character,None,330801,588
1302,500401,Character,None,331101,200
1303,500402,Character,None,110201,3
1304,500402,Character,None,314001,3
1305,500402,Character,None,321001,3
1306,500402,Character,None,319101,3
1307,500402,Character,None,209001,3
1308,500402,Character,None,116001,3
1309,500402,Character,None,217001,3
1310,500402,Character,None,314201,3
1311,500402,Character,None,115001,3
1312,500402,Character,None,202201,3
1313,500402,Character,None,203001,3
1314,500402,Character,None,203201,3
1315,500402,Character,None,207001,3
1316,500402,Character,None,207101,3
1317,500402,Character,None,207201,3
1318,500402,Character,None,108001,3
1319,500402,Character,None,209201,3
1320,500402,Character,None,110101,3
1321,500402,Character,None,111001,3
1322,500402,Character,None,313001,3
1323,500402,Character,None,117201,3
1324,500402,Character,None,218001,3
1325,500402,Character,None,319001,3
1326,500402,Character,None,320101,3
1327,500402,Character,None,324101,3
1328,500402,Character,None,343201,3
1329,500402,Character,None,343101,3
1330,500402,Character,None,343001,3
1331,500402,Character,None,324201,3
1332,500402,Character,None,218101,3
1333,500402,Character,None,108201,3
1334,500402,Character,None,321201,3
1335,500402,Character,None,320201,3
1336,500402,Character,None,320001,3
1337,500402,Character,None,317101,3
1338,500402,Character,None,314101,3
1339,500402,Character,None,113101,3
1340,500402,Character,None,209101,3
1341,500402,Character,None,235201,3
1342,500402,Character,None,110001,3
1343,500403,Character,None,423001,7
1344,500403,Character,None,422001,7
1345,500403,Character,None,423201,7
1346,500403,Character,None,422201,7
1347,500403,Character,None,423101,7
1348,500403,Character,None,422101,7
1349,500403,Character,None,426001,7
1350,500404,Character,None,112001,477
1351,500404,Character,None,116101,477
1352,500404,Character,None,129101,477
1353,500404,Character,None,201001,477
1354,500404,Character,None,201101,477
1355,500404,Character,None,202001,477
1356,500404,Character,None,301201,477
1357,500404,Character,None,306001,477
1358,500404,Character,None,306101,477
1359,500405,Character,None,130201,588
1360,500405,Character,None,130301,588
1361,500405,Character,None,130701,588
1362,500405,Character,None,230001,588
1363,500405,Character,None,230101,588
1364,500405,Character,None,230601,588
1365,500405,Character,None,330401,588
1366,500405,Character,None,330501,588
1367,500405,Character,None,330801,588
1368,500501,Character,None,331201,200
1369,500502,Character,None,110201,3
1370,500502,Character,None,314001,3
1371,500502,Character,None,321001,3
1372,500502,Character,None,319101,3
1373,500502,Character,None,209001,3
1374,500502,Character,None,116001,3
1375,500502,Character,None,217001,3
1376,500502,Character,None,314201,3
1377,500502,Character,None,115001,3
1378,500502,Character,None,202201,3
1379,500502,Character,None,203001,3
1380,500502,Character,None,203201,3
1381,500502,Character,None,207001,3
1382,500502,Character,None,207101,3
1383,500502,Character,None,207201,3
1384,500502,Character,None,108001,3
1385,500502,Character,None,209201,3
1386,500502,Character,None,110101,3
1387,500502,Character,None,111001,3
1388,500502,Character,None,313001,3
1389,500502,Character,None,117201,3
1390,500502,Character,None,218001,3
1391,500502,Character,None,319001,3
1392,500502,Character,None,320101,3
1393,500502,Character,None,324101,3
1394,500502,Character,None,343201,3
1395,500502,Character,None,343101,3
1396,500502,Character,None,343001,3
1397,500502,Character,None,324201,3
1398,500502,Character,None,218101,3
1399,500502,Character,None,108201,3
1400,500502,Character,None,321201,3
1401,500502,Character,None,320201,3
1402,500502,Character,None,320001,3
1403,500502,Character,None,317101,3
1404,500502,Character,None,314101,3
1405,500502,Character,None,113101,3
1406,500502,Character,None,209101,3
1407,500502,Character,None,235201,3
1408,500502,Character,None,110001,3
1409,500503,Character,None,423001,7
1410,500503,Character,None,422001,7
1411,500503,Character,None,423201,7
1412,500503,Character,None,422201,7
1413,500503,Character,None,423101,7
1414,500503,Character,None,422101,7
1415,500503,Character,None,426001,7
1416,500504,Character,None,112001,477
1417,500504,Character,None,116101,477
1418,500504,Character,None,129101,477
1419,500504,Character,None,201001,477
1420,500504,Character,None,201101,477
1421,500504,Character,None,202001,477
1422,500504,Character,None,301201,477
1423,500504,Character,None,306001,477
1424,500504,Character,None,306101,477
1425,500505,Character,None,130201,588
1426,500505,Character,None,130301,588
1427,500505,Character,None,130701,588
1428,500505,Character,None,230001,588
1429,500505,Character,None,230101,588
1430,500505,Character,None,230601,588
1431,500505,Character,None,330401,588
1432,500505,Character,None,330501,588
1433,500505,Character,None,330801,588
1434,500601,Character,None,580001,200
1435,500602,Character,None,110201,3
1436,500602,Character,None,314001,3
1437,500602,Character,None,321001,3
1438,500602,Character,None,319101,3
1439,500602,Character,None,209001,3
1440,500602,Character,None,116001,3
1441,500602,Character,None,217001,3
1442,500602,Character,None,314201,3
1443,500602,Character,None,115001,3
1444,500602,Character,None,202201,3
1445,500602,Character,None,203001,3
1446,500602,Character,None,203201,3
1447,500602,Character,None,207001,3
1448,500602,Character,None,207101,3
1449,500602,Character,None,207201,3
1450,500602,Character,None,108001,3
1451,500602,Character,None,209201,3
1452,500602,Character,None,110101,3
1453,500602,Character,None,111001,3
1454,500602,Character,None,313001,3
1455,500602,Character,None,117201,3
1456,500602,Character,None,218001,3
1457,500602,Character,None,319001,3
1458,500602,Character,None,320101,3
1459,500602,Character,None,324101,3
1460,500602,Character,None,343201,3
1461,500602,Character,None,343101,3
1462,500602,Character,None,343001,3
1463,500602,Character,None,324201,3
1464,500602,Character,None,218101,3
1465,500602,Character,None,108201,3
1466,500602,Character,None,321201,3
1467,500602,Character,None,320201,3
1468,500602,Character,None,320001,3
1469,500602,Character,None,317101,3
1470,500602,Character,None,314101,3
1471,500602,Character,None,113101,3
1472,500602,Character,None,209101,3
1473,500602,Character,None,235201,3
1474,500602,Character,None,110001,3
1475,500602,Character,None,111101,3
1476,500602,Character,None,311201,3
1477,500602,Character,None,331101,3
1478,500602,Character,None,331201,3
1479,500603,Character,None,423001,7
1480,500603,Character,None,422001,7
1481,500603,Character,None,423201,7
1482,500603,Character,None,422201,7
1483,500603,Character,None,423101,7
1484,500603,Character,None,422101,7
1485,500603,Character,None,426001,7
1486,500604,Character,None,112001,477
1487,500604,Character,None,116101,477
1488,500604,Character,None,129101,477
1489,500604,Character,None,201001,477
1490,500604,Character,None,201101,477
1491,500604,Character,None,202001,477
1492,500604,Character,None,301201,477
1493,500604,Character,None,306001,477
1494,500604,Character,None,306101,477
1495,500605,Character,None,130201,588
1496,500605,Character,None,130301,588
1497,500605,Character,None,130701,588
1498,500605,Character,None,230001,588
1499,500605,Character,None,230101,588
1500,500605,Character,None,230601,588
1501,500605,Character,None,330401,588
1502,500605,Character,None,330501,588
1503,500605,Character,None,330801,588
1504,500701,Character,None,580101,200
1505,500702,Character,None,110201,3
1506,500702,Character,None,314001,3
1507,500702,Character,None,321001,3
1508,500702,Character,None,319101,3
1509,500702,Character,None,209001,3
1510,500702,Character,None,116001,3
1511,500702,Character,None,217001,3
1512,500702,Character,None,314201,3
1513,500702,Character,None,115001,3
1514,500702,Character,None,202201,3
1515,500702,Character,None,203001,3
1516,500702,Character,None,203201,3
1517,500702,Character,None,207001,3
1518,500702,Character,None,207101,3
1519,500702,Character,None,207201,3
1520,500702,Character,None,108001,3
1521,500702,Character,None,209201,3
1522,500702,Character,None,110101,3
1523,500702,Character,None,111001,3
1524,500702,Character,None,313001,3
1525,500702,Character,None,117201,3
1526,500702,Character,None,218001,3
1527,500702,Character,None,319001,3
1528,500702,Character,None,320101,3
1529,500702,Character,None,324101,3
1530,500702,Character,None,343201,3
1531,500702,Character,None,343101,3
1532,500702,Character,None,343001,3
1533,500702,Character,None,324201,3
1534,500702,Character,None,218101,3
1535,500702,Character,None,108201,3
1536,500702,Character,None,321201,3
1537,500702,Character,None,320201,3
1538,500702,Character,None,320001,3
1539,500702,Character,None,317101,3
1540,500702,Character,None,314101,3
1541,500702,Character,None,113101,3
1542,500702,Character,None,209101,3
1543,500702,Character,None,235201,3
1544,500702,Character,None,110001,3
1545,500702,Character,None,111101,3
1546,500702,Character,None,311201,3
1547,500702,Character,None,331101,3
1548,500702,Character,None,331201,3
1549,500703,Character,None,423001,7
1550,500703,Character,None,422001,7
1551,500703,Character,None,423201,7
1552,500703,Character,None,422201,7
1553,500703,Character,None,423101,7
1554,500703,Character,None,422101,7
1555,500703,Character,None,426001,7
1556,500704,Character,None,112001,477
1557,500704,Character,None,116101,477
1558,500704,Character,None,129101,477
1559,500704,Character,None,201001,477
1560,500704,Character,None,201101,477
1561,500704,Character,None,202001,477
1562,500704,Character,None,301201,477
1563,500704,Character,None,306001,477
1564,500704,Character,None,306101,477
1565,500705,Character,None,130201,588
1566,500705,Character,None,130301,588
1567,500705,Character,None,130701,588
1568,500705,Character,None,230001,588
1569,500705,Character,None,230101,588
1570,500705,Character,None,230601,588
1571,500705,Character,None,330401,588
1572,500705,Character,None,330501,588
1573,500705,Character,None,330801,588
1574,500801,Character,None,338101,200
1575,500802,Character,None,110201,3
1576,500802,Character,None,314001,3
1577,500802,Character,None,321001,3
1578,500802,Character,None,319101,3
1579,500802,Character,None,209001,3
1580,500802,Character,None,116001,3
1581,500802,Character,None,217001,3
1582,500802,Character,None,314201,3
1583,500802,Character,None,115001,3
1584,500802,Character,None,202201,3
1585,500802,Character,None,203001,3
1586,500802,Character,None,203201,3
1587,500802,Character,None,207001,3
1588,500802,Character,None,207101,3
1589,500802,Character,None,207201,3
1590,500802,Character,None,108001,3
1591,500802,Character,None,209201,3
1592,500802,Character,None,110101,3
1593,500802,Character,None,111001,3
1594,500802,Character,None,313001,3
1595,500802,Character,None,117201,3
1596,500802,Character,None,218001,3
1597,500802,Character,None,319001,3
1598,500802,Character,None,320101,3
1599,500802,Character,None,324101,3
1600,500802,Character,None,343201,3
1601,500802,Character,None,343101,3
1602,500802,Character,None,343001,3
1603,500802,Character,None,324201,3
1604,500802,Character,None,218101,3
1605,500802,Character,None,108201,3
1606,500802,Character,None,321201,3
1607,500802,Character,None,320201,3
1608,500802,Character,None,320001,3
1609,500802,Character,None,317101,3
1610,500802,Character,None,314101,3
1611,500802,Character,None,113101,3
1612,500802,Character,None,209101,3
1613,500802,Character,None,235201,3
1614,500802,Character,None,110001,3
1615,500802,Character,None,111101,3
1616,500802,Character,None,311201,3
1617,500802,Character,None,331101,3
1618,500802,Character,None,331201,3
1619,500803,Character,None,423001,7
1620,500803,Character,None,422001,7
1621,500803,Character,None,423201,7
1622,500803,Character,None,422201,7
1623,500803,Character,None,423101,7
1624,500803,Character,None,422101,7
1625,500803,Character,None,426001,7
1626,500804,Character,None,112001,477
1627,500804,Character,None,116101,477
1628,500804,Character,None,129101,477
1629,500804,Character,None,201001,477
1630,500804,Character,None,201101,477
1631,500804,Character,None,202001,477
1632,500804,Character,None,301201,477
1633,500804,Character,None,306001,477
1634,500804,Character,None,306101,477
1635,500805,Character,None,130201,588
1636,500805,Character,None,130301,588
1637,500805,Character,None,130701,588
1638,500805,Character,None,230001,588
1639,500805,Character,None,230101,588
1640,500805,Character,None,230601,588
1641,500805,Character,None,330401,588
1642,500805,Character,None,330501,588
1643,500805,Character,None,330801,588
1644,500901,Character,None,328201,200
1645,500902,Character,None,110201,3
1646,500902,Character,None,314001,3
1647,500902,Character,None,321001,3
1648,500902,Character,None,319101,3
1649,500902,Character,None,209001,3
1650,500902,Character,None,116001,3
1651,500902,Character,None,217001,3
1652,500902,Character,None,314201,3
1653,500902,Character,None,115001,3
1654,500902,Character,None,202201,3
1655,500902,Character,None,203001,3
1656,500902,Character,None,203201,3
1657,500902,Character,None,207001,3
1658,500902,Character,None,207101,3
1659,500902,Character,None,207201,3
1660,500902,Character,None,108001,3
1661,500902,Character,None,209201,3
1662,500902,Character,None,110101,3
1663,500902,Character,None,111001,3
1664,500902,Character,None,313001,3
1665,500902,Character,None,117201,3
1666,500902,Character,None,218001,3
1667,500902,Character,None,319001,3
1668,500902,Character,None,320101,3
1669,500902,Character,None,324101,3
1670,500902,Character,None,343201,3
1671,500902,Character,None,343101,3
1672,500902,Character,None,343001,3
1673,500902,Character,None,324201,3
1674,500902,Character,None,218101,3
1675,500902,Character,None,108201,3
1676,500902,Character,None,321201,3
1677,500902,Character,None,320201,3
1678,500902,Character,None,320001,3
1679,500902,Character,None,317101,3
1680,500902,Character,None,314101,3
1681,500902,Character,None,113101,3
1682,500902,Character,None,209101,3
1683,500902,Character,None,235201,3
1684,500902,Character,None,110001,3
1685,500902,Character,None,111101,3
1686,500902,Character,None,311201,3
1687,500902,Character,None,331101,3
1688,500902,Character,None,331201,3
1689,500902,Character,None,338101,3
1690,500903,Character,None,423001,7
1691,500903,Character,None,422001,7
1692,500903,Character,None,423201,7
1693,500903,Character,None,422201,7
1694,500903,Character,None,423101,7
1695,500903,Character,None,422101,7
1696,500903,Character,None,426001,7
1697,500904,Character,None,112001,477
1698,500904,Character,None,116101,477
1699,500904,Character,None,129101,477
1700,500904,Character,None,201001,477
1701,500904,Character,None,201101,477
1702,500904,Character,None,202001,477
1703,500904,Character,None,301201,477
1704,500904,Character,None,306001,477
1705,500904,Character,None,306101,477
1706,500905,Character,None,130201,588
1707,500905,Character,None,130301,588
1708,500905,Character,None,130701,588
1709,500905,Character,None,230001,588
1710,500905,Character,None,230101,588
1711,500905,Character,None,230601,588
1712,500905,Character,None,330401,588
1713,500905,Character,None,330501,588
1714,500905,Character,None,330801,588
1715,501001,Character,None,204001,200
1716,501002,Character,None,110201,3
1717,501002,Character,None,314001,3
1718,501002,Character,None,321001,3
1719,501002,Character,None,319101,3
1720,501002,Character,None,209001,3
1721,501002,Character,None,116001,3
1722,501002,Character,None,217001,3
1723,501002,Character,None,314201,3
1724,501002,Character,None,115001,3
1725,501002,Character,None,202201,3
1726,501002,Character,None,203001,3
1727,501002,Character,None,203201,3
1728,501002,Character,None,207001,3
1729,501002,Character,None,207101,3
1730,501002,Character,None,207201,3
1731,501002,Character,None,108001,3
1732,501002,Character,None,209201,3
1733,501002,Character,None,110101,3
1734,501002,Character,None,111001,3
1735,501002,Character,None,313001,3
1736,501002,Character,None,117201,3
1737,501002,Character,None,218001,3
1738,501002,Character,None,319001,3
1739,501002,Character,None,320101,3
1740,501002,Character,None,324101,3
1741,501002,Character,None,343201,3
1742,501002,Character,None,343101,3
1743,501002,Character,None,343001,3
1744,501002,Character,None,324201,3
1745,501002,Character,None,218101,3
1746,501002,Character,None,108201,3
1747,501002,Character,None,321201,3
1748,501002,Character,None,320201,3
1749,501002,Character,None,320001,3
1750,501002,Character,None,317101,3
1751,501002,Character,None,314101,3
1752,501002,Character,None,113101,3
1753,501002,Character,None,209101,3
1754,501002,Character,None,235201,3
1755,501002,Character,None,110001,3
1756,501002,Character,None,111101,3
1757,501002,Character,None,311201,3
1758,501002,Character,None,331101,3
1759,501002,Character,None,331201,3
1760,501002,Character,None,338101,3
1761,501003,Character,None,423001,7
1762,501003,Character,None,422001,7
1763,501003,Character,None,423201,7
1764,501003,Character,None,422201,7
1765,501003,Character,None,423101,7
1766,501003,Character,None,422101,7
1767,501003,Character,None,426001,7
1768,501004,Character,None,112001,477
1769,501004,Character,None,116101,477
1770,501004,Character,None,129101,477
1771,501004,Character,None,201001,477
1772,501004,Character,None,201101,477
1773,501004,Character,None,202001,477
1774,501004,Character,None,301201,477
1775,501004,Character,None,306001,477
1776,501004,Character,None,306101,477
1777,501005,Character,None,130201,588
1778,501005,Character,None,130301,588
1779,501005,Character,None,130701,588
1780,501005,Character,None,230001,588
1781,501005,Character,None,230101,588
1782,501005,Character,None,230601,588
1783,501005,Character,None,330401,588
1784,501005,Character,None,330501,588
1785,501005,Character,None,330801,588
1786,501101,Character,None,319101,200
1787,501102,Character,None,110201,3
1788,501102,Character,None,314001,3
1789,501102,Character,None,321001,3
1790,501102,Character,None,209001,3
1791,501102,Character,None,116001,3
1792,501102,Character,None,217001,3
1793,501102,Character,None,314201,3
1794,501102,Character,None,115001,3
1795,501102,Character,None,202201,3
1796,501102,Character,None,203001,3
1797,501102,Character,None,203201,3
1798,501102,Character,None,207001,3
1799,501102,Character,None,207101,3
1800,501102,Character,None,207201,3
1801,501102,Character,None,108001,3
1802,501102,Character,None,209201,3
1803,501102,Character,None,110101,3
1804,501102,Character,None,111001,3
1805,501102,Character,None,313001,3
1806,501102,Character,None,117201,3
1807,501102,Character,None,218001,3
1808,501102,Character,None,319001,3
1809,501102,Character,None,320101,3
1810,501102,Character,None,324101,3
1811,501102,Character,None,343201,3
1812,501102,Character,None,343101,3
1813,501102,Character,None,343001,3
1814,501102,Character,None,324201,3
1815,501102,Character,None,218101,3
1816,501102,Character,None,108201,3
1817,501102,Character,None,321201,3
1818,501102,Character,None,320201,3
1819,501102,Character,None,320001,3
1820,501102,Character,None,317101,3
1821,501102,Character,None,314101,3
1822,501102,Character,None,113101,3
1823,501102,Character,None,209101,3
1824,501102,Character,None,235201,3
1825,501102,Character,None,110001,3
1826,501102,Character,None,111101,3
1827,501102,Character,None,311201,3
1828,501102,Character,None,331101,3
1829,501102,Character,None,331201,3
1830,501102,Character,None,338101,3
1831,501103,Character,None,423001,7
1832,501103,Character,None,422001,7
1833,501103,Character,None,423201,7
1834,501103,Character,None,422201,7
1835,501103,Character,None,423101,7
1836,501103,Character,None,422101,7
1837,501103,Character,None,426001,7
1838,501104,Character,None,112001,477
1839,501104,Character,None,116101,477
1840,501104,Character,None,129101,477
1841,501104,Character,None,201001,477
1842,501104,Character,None,201101,477
1843,501104,Character,None,202001,477
1844,501104,Character,None,301201,477
1845,501104,Character,None,306001,477
1846,501104,Character,None,306101,477
1847,501105,Character,None,130201,588
1848,501105,Character,None,130301,588
1849,501105,Character,None,130701,588
1850,501105,Character,None,230001,588
1851,501105,Character,None,230101,588
1852,501105,Character,None,230601,588
1853,501105,Character,None,330401,588
1854,501105,Character,None,330501,588
1855,501105,Character,None,330801,588
1856,501201,Character,None,423301,100
1857,501202,Character,None,110201,5
1858,501202,Character,None,314001,5
1859,501202,Character,None,321001,5
1860,501202,Character,None,319101,5
1861,501202,Character,None,209001,5
1862,501202,Character,None,116001,5
1863,501202,Character,None,217001,5
1864,501202,Character,None,314201,5
1865,501202,Character,None,115001,5
1866,501202,Character,None,202201,5
1867,501202,Character,None,203001,5
1868,501202,Character,None,203201,5
1869,501202,Character,None,207001,5
1870,501202,Character,None,207101,5
1871,501202,Character,None,207201,5
1872,501202,Character,None,108001,5
1873,501202,Character,None,209201,5
1874,501202,Character,None,110101,5
1875,501202,Character,None,111001,5
1876,501202,Character,None,313001,5
1877,501202,Character,None,117201,5
1878,501202,Character,None,218001,5
1879,501202,Character,None,319001,5
1880,501202,Character,None,320101,5
1881,501202,Character,None,324101,5
1882,501202,Character,None,343201,5
1883,501202,Character,None,343101,5
1884,501202,Character,None,343001,5
1885,501202,Character,None,324201,5
1886,501202,Character,None,218101,5
1887,501202,Character,None,108201,5
1888,501202,Character,None,321201,5
1889,501202,Character,None,320201,5
1890,501202,Character,None,320001,5
1891,501202,Character,None,317101,5
1892,501202,Character,None,314101,5
1893,501202,Character,None,113101,5
1894,501202,Character,None,209101,5
1895,501202,Character,None,235201,5
1896,501202,Character,None,110001,5
1897,501202,Character,None,111101,5
1898,501202,Character,None,311201,5
1899,501202,Character,None,331101,5
1900,501202,Character,None,331201,5
1901,501202,Character,None,338101,5
1902,501202,Character,None,328201,5
1903,501202,Character,None,204001,5
1904,501203,Character,None,423001,7
1905,501203,Character,None,422001,7
1906,501203,Character,None,423201,7
1907,501203,Character,None,422201,7
1908,501203,Character,None,423101,7
1909,501203,Character,None,422101,7
1910,501203,Character,None,426001,7
1911,501204,Character,None,112001,477
1912,501204,Character,None,116101,477
1913,501204,Character,None,129101,477
1914,501204,Character,None,201001,477
1915,501204,Character,None,201101,477
1916,501204,Character,None,202001,477
1917,501204,Character,None,301201,477
1918,501204,Character,None,306001,477
1919,501204,Character,None,306101,477
1920,501205,Character,None,130201,588
1921,501205,Character,None,130301,588
1922,501205,Character,None,130701,588
1923,501205,Character,None,230001,588
1924,501205,Character,None,230101,588
1925,501205,Character,None,230601,588
1926,501205,Character,None,330401,588
1927,501205,Character,None,330501,588
1928,501205,Character,None,330801,588
1929,140005,Character,None,209001,1000
1930,140005,Character,None,217001,1000
1931,140005,Character,None,202201,1000
1932,140005,Character,None,203001,1000
1933,140005,Character,None,203201,1000
1934,140005,Character,None,207001,1000
1935,140005,Character,None,207101,1000
1936,140005,Character,None,207201,1000
1937,140005,Character,None,209101,1000
1938,140005,Character,None,209201,1000
1939,140005,Character,None,218001,1000
1940,140005,Character,None,218101,1000
1941,140005,Character,None,204001,1000
1942,140005,Character,None,235201,1000
1943,140006,Character,None,110201,1000
1944,140006,Character,None,116001,1000
1945,140006,Character,None,108201,1000
1946,140006,Character,None,115001,1000
1947,140006,Character,None,108001,1000
1948,140006,Character,None,110101,1000
1949,140006,Character,None,111001,1000
1950,140006,Character,None,113101,1000
1951,140006,Character,None,117201,1000
1952,140006,Character,None,324101,1000
1953,140006,Character,None,111101,1000
1954,140006,Character,None,110001,1000
1955,140007,Character,None,314001,1000
1956,140007,Character,None,321001,1000
1957,140007,Character,None,319101,1000
1958,140007,Character,None,314201,1000
1959,140007,Character,None,313001,1000
1960,140007,Character,None,314101,1000
1961,140007,Character,None,317101,1000
1962,140007,Character,None,319001,1000
1963,140007,Character,None,320001,1000
1964,140007,Character,None,320101,1000
1965,140007,Character,None,320201,1000
1966,140007,Character,None,321201,1000
1967,140007,Character,None,324201,1000
1968,140007,Character,None,328201,1000
1969,140007,Character,None,311201,1000
1970,140007,Character,None,331101,1000
1971,140007,Character,None,331201,1000
1972,140007,Character,None,338101,1000
1973,140007,Character,None,343201,1000
1974,140007,Character,None,343001,1000
1975,140007,Character,None,343101,1000
1976,501301,Character,None,327001,200
1977,501302,Character,None,110201,3
1978,501302,Character,None,314001,3
1979,501302,Character,None,321001,3
1980,501302,Character,None,319101,3
1981,501302,Character,None,209001,3
1982,501302,Character,None,116001,3
1983,501302,Character,None,217001,3
1984,501302,Character,None,314201,3
1985,501302,Character,None,115001,3
1986,501302,Character,None,202201,3
1987,501302,Character,None,203001,3
1988,501302,Character,None,203201,3
1989,501302,Character,None,207001,3
1990,501302,Character,None,207101,3
1991,501302,Character,None,207201,3
1992,501302,Character,None,108001,3
1993,501302,Character,None,209201,3
1994,501302,Character,None,110101,3
1995,501302,Character,None,111001,3
1996,501302,Character,None,313001,3
1997,501302,Character,None,117201,3
1998,501302,Character,None,218001,3
1999,501302,Character,None,319001,3
2000,501302,Character,None,320101,3
2001,501302,Character,None,324101,3
2002,501302,Character,None,343201,3
2003,501302,Character,None,343101,3
2004,501302,Character,None,343001,3
2005,501302,Character,None,324201,3
2006,501302,Character,None,218101,3
2007,501302,Character,None,108201,3
2008,501302,Character,None,321201,3
2009,501302,Character,None,320201,3
2010,501302,Character,None,320001,3
2011,501302,Character,None,317101,3
2012,501302,Character,None,314101,3
2013,501302,Character,None,113101,3
2014,501302,Character,None,209101,3
2015,501302,Character,None,235201,3
2016,501302,Character,None,110001,3
2017,501302,Character,None,111101,3
2018,501302,Character,None,311201,3
2019,501302,Character,None,331101,3
2020,501302,Character,None,331201,3
2021,501302,Character,None,338101,3
2022,501302,Character,None,328201,3
2023,501302,Character,None,204001,3
2024,501303,Character,None,423001,6
2025,501303,Character,None,422001,6
2026,501303,Character,None,423201,6
2027,501303,Character,None,422201,6
2028,501303,Character,None,423101,6
2029,501303,Character,None,422101,6
2030,501303,Character,None,426001,6
2031,501303,Character,None,423301,6
2032,501304,Character,None,112001,477
2033,501304,Character,None,116101,477
2034,501304,Character,None,129101,477
2035,501304,Character,None,201001,477
2036,501304,Character,None,201101,477
2037,501304,Character,None,202001,477
2038,501304,Character,None,301201,477
2039,501304,Character,None,306001,477
2040,501304,Character,None,306101,477
2041,501305,Character,None,130201,588
2042,501305,Character,None,130301,588
2043,501305,Character,None,130701,588
2044,501305,Character,None,230001,588
2045,501305,Character,None,230101,588
2046,501305,Character,None,230601,588
2047,501305,Character,None,330401,588
2048,501305,Character,None,330501,588
2049,501305,Character,None,330801,588
2050,501401,Character,None,327101,200
2051,501402,Character,None,110201,3
2052,501402,Character,None,314001,3
2053,501402,Character,None,321001,3
2054,501402,Character,None,319101,3
2055,501402,Character,None,209001,3
2056,501402,Character,None,116001,3
2057,501402,Character,None,217001,3
2058,501402,Character,None,314201,3
2059,501402,Character,None,115001,3
2060,501402,Character,None,202201,3
2061,501402,Character,None,203001,3
2062,501402,Character,None,203201,3
2063,501402,Character,None,207001,3
2064,501402,Character,None,207101,3
2065,501402,Character,None,207201,3
2066,501402,Character,None,108001,3
2067,501402,Character,None,209201,3
2068,501402,Character,None,110101,3
2069,501402,Character,None,111001,3
2070,501402,Character,None,313001,3
2071,501402,Character,None,117201,3
2072,501402,Character,None,218001,3
2073,501402,Character,None,319001,3
2074,501402,Character,None,320101,3
2075,501402,Character,None,324101,3
2076,501402,Character,None,343201,3
2077,501402,Character,None,343101,3
2078,501402,Character,None,343001,3
2079,501402,Character,None,324201,3
2080,501402,Character,None,218101,3
2081,501402,Character,None,108201,3
2082,501402,Character,None,321201,3
2083,501402,Character,None,320201,3
2084,501402,Character,None,320001,3
2085,501402,Character,None,317101,3
2086,501402,Character,None,314101,3
2087,501402,Character,None,113101,3
2088,501402,Character,None,209101,3
2089,501402,Character,None,235201,3
2090,501402,Character,None,110001,3
2091,501402,Character,None,111101,3
2092,501402,Character,None,311201,3
2093,501402,Character,None,331101,3
2094,501402,Character,None,331201,3
2095,501402,Character,None,338101,3
2096,501402,Character,None,328201,3
2097,501402,Character,None,204001,3
2098,501403,Character,None,423001,6
2099,501403,Character,None,422001,6
2100,501403,Character,None,423201,6
2101,501403,Character,None,422201,6
2102,501403,Character,None,423101,6
2103,501403,Character,None,422101,6
2104,501403,Character,None,426001,6
2105,501403,Character,None,423301,6
2106,501404,Character,None,112001,477
2107,501404,Character,None,116101,477
2108,501404,Character,None,129101,477
2109,501404,Character,None,201001,477
2110,501404,Character,None,201101,477
2111,501404,Character,None,202001,477
2112,501404,Character,None,301201,477
2113,501404,Character,None,306001,477
2114,501404,Character,None,306101,477
2115,501405,Character,None,130201,588
2116,501405,Character,None,130301,588
2117,501405,Character,None,130701,588
2118,501405,Character,None,230001,588
2119,501405,Character,None,230101,588
2120,501405,Character,None,230601,588
2121,501405,Character,None,330401,588
2122,501405,Character,None,330501,588
2123,501405,Character,None,330801,588
2124,501501,Character,None,228001,200
2125,501502,Character,None,110201,3
2126,501502,Character,None,314001,3
2127,501502,Character,None,321001,3
2128,501502,Character,None,319101,3
2129,501502,Character,None,209001,3
2130,501502,Character,None,116001,3
2131,501502,Character,None,217001,3
2132,501502,Character,None,314201,3
2133,501502,Character,None,115001,3
