id,position_x,position_y,position_z
2b_bye_01,-14.48,0.0,-11.96
2b_bye_02,0.0,15.34,15.1
schooloflock_event_01,0.0,-4.25,5.24
schooloflock_event_02,-2.06,-4.91,9.38
schooloflock_event_03,-1.2,-4.91,9.38
schooloflock_event_04,-0.64,-3.96,8.13
tia_01,0.0,0.0,-2.53
tia_02,2.84,-2.12,1.65
tia_03,-2.31,-2.12,2.24
tia_04,1.77,-2.78,6.52
naga_01,0.28,-4.3,3.09
naga_02,0.28,-4.3,5.32
nocallerid_event_01,-0.02,-4.44,4.87
nocallerid_event_02,0.23,-2.25,8.65
acpu_event_01,0.0,-4.7,3.5
acpu_event_02,0.0,-4.0,4.8
Chap_26_02_01,-2.7,14.6,-3.6
Chap_26_02_02,-1.2,8.6,-19.2
Chap_26_03_01,0.0,-1.5,-12.4
andersen_24chap_01,19.52,12.95,8.8
andersen_24chap_02,3.78,12.95,8.8
andersen_24chap_03,3.78,20.06,20.32
andersen_24chap_04,20.5,-7.4,31.1
syuen_24chap_01,-4.29,0.0,0.0
syuen_24chap_02,-21.8,-25.2,37.7
syuen_24chap_03,-4.29,5.21,22.28
syuen_24chap_04,-4.29,9.63,35.8
nihilister_broken_01,-3.7,2.1,-4.8
nihilister_broken_02,-0.6,2.1,-4.8
nihilister_broken_03,0.6,-1.0,0.8
nihilister_broken_04,2.7,6.5,2.8
nihilister_broken_05,-7.9,6.5,2.8
nihilister_broken_06,-1.6,2.7,-8.5
redash_05_1_01,0.32,-4.33,3.52
redash_05_1_02,0.32,-4.33,4.13
redash_05_1_03,0.73,-4.33,7.9
redash_05_1_04,0.43,-2.56,7.9
rapture_01,0.0,3.91,17.77
rapture_02,0.0,12.78,25.37
rapture_03,-2.92,-20.7,33.46
rapture_04,-2.92,19.8,33.46
pinklove_01,2.49,4.89,6.48
pinklove_02,-3.08,1.85,6.48
pinklove_03,-0.25,-0.03,-1.94
pinklove_04,-0.25,-0.03,-0.7
godliliweiss_01,37.8,-20.0,55.0
godliliweiss_02,-4.2,3.2,-6.3
godliliweiss_03,-4.2,3.2,11.6
godliliweiss_04,-7.5,9.6,23.9
godliliweiss_05,5.1,-9.8,42.9
godliliweiss_06,0.0,6.7,0.1
godliliweiss_07,1.17,12.49,12.58
redcinderella_01,0.0,6.74,0.0
redcinderella_02,0.0,21.56,23.41
redcinderella_03,0.0,10.51,7.45
redcinderellarain_01,20.59,1.27,-11.34
redcinderellarain_02,-2.21,1.27,-11.34
redcinderellarain_03,-0.68,8.63,0.65
redcinderellarain_04,-18.7,25.1,43.2
redbye_01,9.2,7.7,0.0
redbye_02,9.2,14.0,8.6
redbye_03,12.7,29.4,37.01
redhoodoswald_01,0.0,0.0,7.4
redhoodoswald_02,-13.5,0.0,18.5
redhoodoswald_03,20.2,4.1,30.5
redhoodsad_01,0.0,0.0,6.28
redhoodsad_02,-2.08,-6.77,6.28
godredhood_01,0.0,0.0,11.45
godredhood_02,8.66,11.5,29.21
goddessfamily_01,0.0,0.0,-14.4
goddessfamily_02,0.0,0.0,-5.8
goddessfamily_03,0.0,-18.8,33.7
snowsad_01,0.0,8.1,11.0
snowsad_02,0.0,6.6,21.29
redash_t2_01,0.5,47.1,71.9
redash_t2_02,0.5,4.6,-3.2
redhood_goodbye_01,0.0,22.6,41.2
redhood_goodbye_02,0.0,8.2,-0.1
redhood_goodbye_03,0.2,15.8,16.7
alone_01,1.57,3.0,4.81
alone_02,0.0,0.41,5.19
alone_03,0.0,0.41,0.65
snowfalloasis_01_1_noir,12.9,-3.4,26.8
snowfalloasis_01_1_blanc,-9.2,-3.4,37.8
snowfalloasis_01_1_noirblanc,4.1,0.0,14.6
snowfalloasis_01_1_full,4.1,0.0,-12.7
snowfalloasis_01_2_1,8.5,-3.9,32.4
snowfalloasis_01_2_2,-17.5,-3.9,12.8
snowfalloasis_01_2_3,-2.5,-3.9,-10.3
snowfalloasis_09_1,-27.7,0.0,-8.4
snowfalloasis_09_2,-1.7,0.0,-8.4
snowfalloasis_09_3,10.6,6.7,21.8
snowfalloasis_10_1,15.2,-6.1,15.6
snowfalloasis_10_2,5.1,0.0,-13.1
snowfalloasis_11_1,21.0,-19.2,44.4
snowfalloasis_11_2,-8.9,3.7,28.1
snowfalloasis_11_3,26.2,27.4,32.1
snowfalloasis_11_4,0.9,0.0,-10.0
snowfalloasis_03_1_1,-5.4,14.9,37.2
snowfalloasis_03_2_1,-9.1,36.4,44.9
snowfalloasis_03_2_2,-16.0,-16.6,50.2
snowfalloasis_03_2_3,2.6,0.0,-20.2
snowfalloasis_12_1,15.1,5.1,25.2
snowfalloasis_12_2,-19.3,10.4,30.2
snowfalloasis_12_3,-1.6,0.0,-10.2
snowfalloasis_13_1,4.4,-3.2,-7.7
snowfalloasis_04_2_1,-6.4,0.0,-14.2
snowfalloasis_05_1,0.2,0.0,-16.7
snowfalloasis_14_1,-32.1,14.7,47.2
snowfalloasis_14_2,24.8,11.3,37.3
snowfalloasis_14_3,-9.4,21.0,52.1
snowfalloasis_14_4,-2.9,-20.2,41.9
snowfalloasis_14_5,0.0,0.0,-16.9
snowfall_episode_ludmilla_07_01_1,2.6,0.0,-44.6
snowfall_episode_ludmilla_07_01_2,12.2,-8.4,37.7
snowfall_episode_ludmilla_07_02_1,15.9,-22.8,43.9
snowfall_episode_ludmilla_07_02_2,2.7,4.2,2.8
snowfall_episode_emma_07,-2.5,-26.5,24.4
snowfalloasis_05_2_1,1.9,15.9,20.6
mica_belorta_01,20.76,-22.0,44.41
mica_belorta_02,8.28,-22.0,44.41
mica_belorta_03,-2.2,-3.78,23.94
mica_belorta_04,-13.22,10.56,48.94
micasad_01,0.0,2.65,19.13
micarun_01,-11.3,-27.4,32.5
micarun_02,0.0,-27.4,32.5
micarun_03,0.0,14.7,32.5
micarun_04,0.0,14.7,38.6
micarun_05,0.0,2.4,4.6
micacourage_01,-37.1,0.0,34.5
micacourage_02,-16.8,0.0,34.5
micacourage_03,4.19,0.0,-14.27
ludmillalight_01,-11.02,0.0,0.0
ludmillalight_02,0.0,14.01,10.62
neverlandchristmas_01,-16.74,1.0,-13.41
neverlandchristmas_02,1.0,1.0,-13.41
neverlandchristmas_03,1.0,1.0,-0.42
newyearnewsword_01,0.07,-4.01,4.95
newyearnewsword_02,1.01,-6.04,6.21
newyearnewsword_03,0.19,-3.82,6.27
newyearnewsword_04,0.19,-2.27,6.27
lionheart_01,0.0,2.43,-4.14
lionheart_02,1.98,4.85,0.1
lionheart_03,-2.05,6.14,0.1
lionheart_04,0.0,3.32,0.1
backyard_01,0.0,-4.3,7.0
backyard_02,0.0,-3.8,8.4
backyard_03,0.0,-5.0,4.9
booms_01,2.1,-1.9,6.1
booms_02,-2.5,2.0,5.8
booms_03,-2.5,3.0,7.8
booms_04,0.1,0.0,-0.4
booms_05,7.8,5.3,-0.9
booms_06,7.8,19.3,40.8
maid_01,0.0,1.7,-6.6
maid_02,0.0,1.7,-3.3
maid_03,0.17,4.93,0.75
maid_04,-1.84,3.6,-0.76
maid_05,2.72,4.29,0.0
reclaim_01,0.0,0.0,-11.39
reclaim_02,0.0,0.0,-3.45
reclaim_03,9.52,0.0,10.82
reclaim_04,-4.8,11.51,17.84
crystalrapture2_01,0.0,1.0,20.23
main_28_04_e,-13.8,0.0,-16.9
main_28_11_s,0.0,0.0,-12.0
main_28_11_e_01,25.1,31.0,38.8
main_28_11_e_02,-13.88,-15.7,23.15
BrokenCrystal_01,39.4,14.6,30.37
BrokenCrystal_02,17.9,14.6,30.37
BrokenCrystal_03,17.9,14.6,14.9
BrokenCrystal_04,-4.8,-10.1,14.9
BrokenCrystal_05,-4.8,-10.1,28.8
glassesboom_01,6.77,0.0,24.64
sealroom_01,2.1,0.0,-13.51
sealroom_02,2.1,3.1,29.56
d_main_28_08_s_01,-3.28,0.0,-12.8
d_main_28_08_s_02,20.13,13.4,14.12
d_main_28_08_s_03,-14.3,1.2,5.03
d_main_28_08_s_04,-3.28,0.0,-6.0
killthelord_d_axe,1.76,0.14,6.35
killthelord_01,-0.38,1.8,-5.27
killthelord_02,-1.26,2.44,-2.45
killthelord_03,0.08,4.65,3.34
killthelord_04,-2.58,1.77,-4.45
killthelord_05,0.98,2.44,-4.47
campfire_01,13.83,-0.16,12.28
campfire_02,-2.33,-0.16,12.28
campfire_03,-16.71,2.71,26.74
campfire_04,14.09,6.25,26.74
campfire_05,-2.33,-0.16,5.2
crownqueen_01,-29.1,9.7,51.6
crownqueen_02,-19.37,9.7,51.6
crownqueen_03,4.39,0.0,0.0
crownqueen_04,4.39,0.0,16.8
mariansad_01,43.82,0.0,0.0
mariansad_02,-5.2,0.0,0.0
mariansad_03,-5.2,0.0,16.1
moonrun_01,2.9,11.5,0.0
moonrun_02,2.9,0.0,0.0
moonrun_03,2.9,-11.8,23.1
moonrun_04,2.9,-11.8,14.5
moonwalk_01,2.9,-13.4,18.66
moonwalk_02,2.9,-18.64,23.46
ce003_1_01,0.0,5.6,4.3
ce003_1_02,0.0,1.7,4.3
ce003_1_03,0.0,-0.1,-6.6
ce003_2_01,-11.9,6.4,16.2
ce003_2_02,1.5,-3.4,-7.9
ce003_02_01,0.0,-0.82,-14.29
ce003_02_02,0.0,-9.13,1.26
ce003_02_03,0.59,10.9,29.1
ce_003_03_01,0.0,0.0,-13.2
ce_003_03_02,0.0,0.0,-0.31
liarsend_01,19.9,0.0,-14.0
liarsend_02,1.2,0.0,-14.0
liarsend_03,1.2,0.0,8.3
liarsend_04,14.2,-17.9,33.4
liarsend_05,28.2,-17.9,33.4
onemore_01,-0.3,-3.2,-1.2
onemore_02,0.0,-3.2,6.4
onemore_03,0.1,-2.2,4.5
d_main_30_07_e_1,30.4,23.6,28.0
d_main_30_07_e_2,-11.1,23.6,28.0
d_main_30_07_e_3,-23.8,-32.8,27.4
d_main_30_07_e_4,0.0,18.2,17.6
d_main_30_07_e_5,0.0,-18.0,17.6
d_main_30_07_e_6,-8.2,5.4,22.2
d_main_30_07_e_7,-12.3,-5.0,35.7
d_main_30_07_e_8,38.5,-26.5,70.3
d_main_30_07_e_9,0.7,8.1,7.2
brandnew_01,-0.8,-0.2,-6.2
brandnew_02,0.0,0.9,1.3
kilocockpit_01,-29.0,0.0,5.69
kilocockpit_02,10.35,0.0,5.69
kilocockpit_03,10.35,0.0,17.12
kilodrunk_01,6.9,0.5,37.8
kilodrunk_02,39.9,-7.8,45.8
kilodrunk_03,39.9,-9.4,41.2
kilodrunk_04,-31.6,0.9,35.0
hyperfood_01,2.02,0.0,-88.1
hyperfood_02,2.02,0.0,-40.5
chimebox_01,17.48,-7.75,7.65
chimebox_02,3.9,-7.75,7.65
chimebox_03,3.9,-7.75,12.2
crownrun_01,-25.34,0.0,0.0
crownrun_02,0.86,0.0,0.0
crownrun_03,0.86,0.0,11.5
kilotalos_01,45.43,0.0,0.0
kilotalos_02,4.7,0.0,0.0
kilotalos_03,4.7,0.0,9.7
kilotalos_04,13.5,19.6,22.2
kilotalos_05,-8.5,-15.2,22.2
talkativeanger_01,1.42,0.0,-13.39
talkativeanger_02,1.42,0.0,-1.14
kilocockpitpain_01,-19.94,0.0,-15.3
kilocockpitpain_02,1.35,0.0,-15.3
kilocockpitpain_03,8.2,-30.9,43.9
kilocockpitpain_04,1.35,0.0,8.6
chimerevenge_01,5.85,0.0,-13.84
chimerevenge_02,3.25,8.91,1.96
nakedking_01,21.97,0.0,-13.9
nakedking_02,1.09,0.0,-13.9
nakedking_03,1.09,0.0,-5.71
hightechtoy_01,0.3,1.4,6.0
hightechtoy_02,0.3,1.4,2.3
d_main_30_01_e,0.0,2.7,17.7
darkhero_01,0.74,-1.81,8.91
darkhero_02,-0.01,-3.69,5.81
treasurestory_diesel_01,1.8,7.2,26.3
treasurestory_diesel_02,-3.4,-8.2,26.3
treasurestory_diesel_03,0.3,1.7,11.6
treasurestory_laplace_01,4.1,0.0,21.9
treasurestory_laplace_02,-1.8,0.0,21.9
treasurestory_laplace_03,-0.8,0.0,19.3
treasurestory_laplace_04,-0.8,0.0,21.5
treasurestory_frima_01,0.1,1.1,12.8
treasurestory_frima_02,-1.1,2.7,17.5
treasurestory_exia_01,2.8,0.1,13.6
treasurestory_exia_02,-0.5,0.1,13.6
treasurestory_exia_03,-0.5,1.4,19.6
event_goldencoinrush2_b01_e_1,0.0,15.0,23.6
goldencoinrush2_b03_e_01,-9.9,-20.8,20.5
goldencoinrush2_06_e_01,-26.6,0.0,25.6
goldencoinrush2_06_e_02,-5.3,0.0,25.6
goldencoinrush2_06_e_03,29.2,0.0,25.6
goldencoinrush2_06_e_04,-4.7,0.0,-9.3
claymore_01,0.0,-4.4,5.4
claymore_02,0.0,-4.4,6.8
jellyfishpicture_01,0.0,0.0,-14.55
jellyfishpicture_02,0.0,0.0,-11.9
jellyfishpicture_03,16.44,0.0,-1.51
jellyfishpicture_04,-22.89,2.7,6.7
sandcastle_01,12.62,8.15,10.01
sandcastle_02,8.09,8.15,10.01
sandcastle_03,8.09,13.83,22.26
sakuragun_01,21.04,0.0,-9.91
sakuragun_02,-0.83,0.0,-9.91
sakuragun_03,-0.83,0.0,5.01
treasurestory_viper_01,0.0,0.0,10.0
treasurestory_viper_02,-2.0,3.0,20.0
blackandwhite_01,34.1,0.0,0.0
blackandwhite_02,0.0,0.0,12.2
blackandwhite_03,7.34,-19.11,22.91
blackandwhite_04,9.82,-24.56,32.49
blackandwhite_05,7.34,18.5,22.91
blackandwhite_06,4.2,26.3,31.3
fishing_01,21.82,0.0,0.0
fishing_02,-19.6,11.9,30.2
fishing_03,-21.0,11.9,36.9
fishing_04,10.2,8.5,24.6
beautyfullshot_01,0.0,-6.56,-1.11
beautyfullshot_02,0.0,-6.56,10.51
Chap_31_01_01_1,0.0,9.1,0.0
Chap_31_01_01_2,0.0,-5.5,0.0
Chap_31_01_01_3,-10.7,10.6,15.5
Chap_31_01_04_1,0.0,-11.5,21.4
colorless_01,-0.2,-4.3,3.1
juveniledays_01,0.07,-3.35,4.39
juveniledays_02,1.08,-2.09,7.82
juveniledays_03,-0.6,-2.09,7.82
juveniledays_04,0.38,-2.09,7.82
sniping_01,15.24,0.0,0.0
sniping_02,4.1,0.0,0.0
sniping_03,4.1,0.0,17.31
wakeupcinderella_01,-2.78,0.0,25.03
wakeupcinderella_02,-2.78,0.0,-8.05
wakeupcinderella_03,-1.5,24.3,31.1
heropunch_01,-25.5,0.0,0.0
cinderellagrave_01,28.6,0.0,0.0
cinderellagrave_02,0.0,0.0,20.4
cinderellagrave_03,-9.9,5.89,32.96
behemothcinderella_01,0.0,0.0,2.86
behemothcinderella_02,0.0,0.0,-28.8
behemothcinderella_03,-19.8,-15.2,29.1
ce004_02_01,-4.0,11.0,5.0
ce004_02_02,-20.0,29.0,36.0
ce004_02_03,6.0,29.0,36.0
ce004_02_04,-4.0,11.0,10.0
ce004_03_01,-1.0,0.0,-22.0
ce004_03_02,-15.0,7.0,15.0
ce004_03_03,19.0,20.0,25.0
ce004_03_04,-1.0,0.0,-5.0
ce004_04_01,-1.0,0.0,0.0
ce004_04_02,17.0,2.0,30.0
ce004_04_03,-22.0,0.0,30.0
ce004_04_04,-1.0,0.0,10.0
ce004_05_01,0.0,0.0,10.0
ce004_06_01,0.0,9.0,7.2
ce004_06_02,0.0,9.0,13.1
ce004_06_03,-4.9,12.9,23.5
ce004_07_01,23.4,-7.96,42.1
ce004_07_02,-18.9,-14.2,42.1
ce004_07_03,0.0,-4.4,-38.2
GiantParticleCannon,0.0,0.0,-25.0
jinxplayer_01,-0.8,0.0,-4.1
jinxplayer_02,-1.0,1.2,1.4
yunimihara_01,0.0,0.0,13.35
yunimiharasyuen_01,-44.3,1.9,10.7
yunimiharasyuen_02,-23.7,1.9,10.7
yunimiharasyuen_03,20.1,1.9,10.7
miharahug_01,27.4,-16.5,36.8
miharahug_02,3.8,-16.5,36.8
yunimiharasad_01,-4.7,0.0,0.0
yunimiharasad_02,-4.7,0.0,16.1
yunimiharasad_03,3.6,-8.6,35.5
yunimiharasad_04,3.6,-5.4,14.4
yunileg_01,-4.5,-7.1,6.0
phantomthiefvsdetective_01,0.0,0.0,2.0
phantomthiefvsdetective_02,0.9,2.3,3.0
phantomthiefvsdetective_03,-1.5,-1.0,3.0
phantomthiefvsdetective_04,-2.5,-2.5,3.5
phantomthiefvsdetective_05,-2.3,1.0,4.0
lifeagain_01,0.1,-4.2,6.9
lifeagain_02,0.1,-4.9,4.2
abeface_01,0.0,1.0,9.96
EventScene_oldtales_02_1,-17.3,9.3,14.8
EventScene_oldtales_03_1_redshoes,18.4,-5.9,22.6
EventScene_oldtales_03_1_cinderella,-18.32,6.93,21.37
EventScene_oldtales_04,-4.8,7.9,21.2
EventScene_oldtales_05_cinderella,0.0,13.4,40.0
EventScene_oldtales_05_abe,-8.3,-16.9,31.0
EventScene_oldtales_05_hansel,-10.5,0.5,31.0
EventScene_oldtales_05_redshoes,13.2,17.01,31.0
EventScene_oldtales_08_1,0.0,3.0,16.1
Chap_33_01_01_1,0.3,-2.31,-18.41
Chap_33_01_01_2,1.5,-35.8,63.3
Chap_33_01_01_3,0.3,-2.31,1.9
Chap_33_01_02_1,0.4,-2.31,-18.41
Chap_33_01_02_2,0.4,-2.31,10.3
Chap_33_02_01_1,14.2,10.2,39.2
Chap_33_02_01_2,-22.2,10.2,20.9
Chap_33_02_01_3,-1.8,-0.9,1.2
Chap_33_03_01_1,0.0,-18.0,44.5
Chap_33_03_01_2,0.0,0.0,44.5
Chap_33_03_01_3,0.0,0.0,0.0
Chap_33_04_01_1,38.7,-19.0,34.3
Chap_33_04_01_2,-7.2,-19.0,34.3
Chap_33_04_01_3,-5.0,1.9,3.9
Chap_33_04_02_1,-3.1,11.5,66.2
Chap_33_05_01_1,-25.9,-6.8,54.8
Chap_33_06_01_1,7.3,-17.2,39.6
Chap_33_06_02_1,-18.3,16.2,37.8
Chap_33_06_02_2,10.2,0.0,6.8
storyofrapi_01,0.0,0.0,20.0
storyofrapi_02,21.3,-2.5,35.0
storyofrapi_03,0.0,-2.5,35.0
storyofrapi_04,0.0,-0.75,-12.58
writersspoiler_01,0.5,-5.0,35.0
writersspoiler_02,0.5,-6.0,55.0
behemothhunting_01,25.0,0.0,0.0
behemothhunting_02,-25.0,0.0,0.0
behemothhunting_03,-32.0,6.0,30.0
behemothhunting_04,-33.0,20.0,34.0
behemothhunting_05,4.0,5.0,40.0
behemothhunting_06,-12.0,4.0,0.0
behemothhunting_07,-30.74,31.9,55.8
waterfallofmass_01_01,16.0,3.0,45.0
waterfallofmass_01_02,-19.0,16.0,45.0
waterfallofmass_01_03,-1.0,6.0,20.0
alloutattack_01_01,0.0,0.0,30.0
alloutattack_01_02,-15.0,3.0,35.0
alloutattack_01_03,-20.0,-14.0,10.0
alloutattack_01_04,18.0,10.0,10.0
alloutattack_01_05,0.0,0.0,-20.0
alloutattack_02_01,9.0,-15.0,30.0
waterfallofmass_02_01,0.0,0.0,40.0
waterfallofmass_02_02,-16.3,16.0,40.0
waterfallofmass_02_03,15.0,3.0,30.0
alloutattack_02_02,14.0,13.0,22.0
behemothtransform_01,-2.0,0.0,50.0
behemothandlevi_01,5.0,20.0,50.0
rapiinthesea_01_01,0.0,35.0,60.0
rapiinthesea_01_02,0.1,30.4,55.5
rapiinthesea_01_03,9.0,27.0,50.0
rapiinthesea_01_04,17.0,3.4,47.2
rapiinthesea_01_05,6.0,4.7,8.0
redhoodpunch_01,-4.0,6.0,35.0
rapiinthesea_02_01,0.1,30.4,55.5
rapiinthesea_02_02,6.0,4.7,8.0
rapiinthesea_02_03,-2.4,19.0,36.3
rapiinthesea_02_04,-19.9,19.0,36.3
rapiinthesea_02_05,17.0,3.4,47.2
Lastfist_01,0.0,0.0,-10.0
inheritedpower_01,0.0,0.0,40.0
inheritedpower_02,5.0,0.0,50.0
monstersoup_01,19.15,0.0,0.0
monstersoup_02,6.45,0.0,0.0
monstersoup_03,6.45,-6.34,10.23
redshoesteatime_01,20.0,0.0,8.9
redshoesteatime_02,-1.1,0.0,8.9
redshoesteatime_03,-1.1,0.0,19.1
redshoesteatime_04,16.6,0.0,48.6
redshoesteatime_05,-17.6,15.69,48.6
redshoesteatime_06,-25.76,0.0,11.34
redshoesteatime_07,14.41,0.0,11.34
redshoesteatime_08,14.41,0.0,36.3
redshoesseparation_01,53.2,16.0,33.0
redshoesseparation_02,-16.4,16.0,33.0
redshoesgetoff_01,8.0,27.7,35.8
redshoesgetoff_02,8.0,18.2,35.8
redshoesgetoff_03,8.0,29.4,57.8
shiningeyes_01,0.3,-9.4,18.8
shiningeyes_02,1.3,-9.4,28.6
glassslipperreflection_01,17.48,0.0,0.0
glassslipperreflection_02,0.0,0.0,16.81
glassslipperreflection_03,0.0,0.0,29.7
hanselgretelbang_01,-20.6,12.5,30.5
hanselgretelbang_02,1.11,12.5,30.5
hanselgretelbang_03,-14.05,15.09,45.2
hanselgretelbang_04,16.77,10.44,45.2
orbitalelevatorin_01,-18.37,0.0,0.0
orbitalelevatorin_02,-3.56,0.0,0.0
orbitalelevatorin_03,9.8,4.9,31.7
orbitalelevatorin_04,-23.9,-21.6,40.3
orbitalelevatorin_05,3.9,-15.1,29.2
orbitalelevatorin_06,17.4,-37.4,66.2
universetwopeople_01,46.1,0.0,0.0
universetwopeople_02,-15.6,0.0,26.3
universetwopeople_03,-46.5,11.7,37.7
universetwopeople_04,-23.4,11.7,37.7
universetwopeople_05,33.0,-0.1,37.7
universetwopeople_06,6.6,0.0,-24.3
raptureboard_01,-13.5,0.0,34.01
event_icedragonsaga1_02_s_emma,-4.5,0.5,9.2
EventScene_icedragonsaga_06_1,-13.0,-7.5,-0.56
EventScene_icedragonsaga_06_2,0.0,-7.5,-0.56
secretgarden_01,0.0,0.0,1.38
secretgarden_02,2.4,0.7,4.45
secretgarden_03,-1.7,0.9,4.45
event_icedragonsaga2_02_s_guilo,-4.5,-0.5,0.3
EventScene_icedragonsaga_01_1,0.0,25.3,54.0
EventScene_icedragonsaga_01_2,0.0,-12.8,28.9
EventScene_icedragonsaga_02_1_1,1.5,17.1,31.1
EventScene_icedragonsaga_03,-12.88,11.0,17.3
event_icedragonsaga1_intermission_01,-9.5,4.99,19.0
EventScene_icedragonsaga_05_1_1,0.0,-13.8,24.0
EventScene_icedragonsaga_05_1_2,-19.3,17.88,35.2
EventScene_icedragonsaga_05_1_3,6.5,30.2,48.9
EventTitle_icedragonsaga_03_1,10.7,-0.6,47.9
EventScene_icedragonsaga_09_1_1,-10.8,27.7,64.5
EventScene_icedragonsaga_09_1_2,4.5,8.0,31.8
EventScene_icedragonsaga_09_1_3,7.5,10.4,46.9
EventScene_icedragonsaga_09_2_1,18.5,-6.2,11.2
EventScene_icedragonsaga_10_2_1,-16.5,-5.2,60.3
EventScene_icedragonsaga_11_1,-0.4,1.8,56.1
EventScene_icedragonsaga_11_2,19.1,20.8,56.1
EventScene_icedragonsaga_11_3,-28.4,3.6,56.1
EventScene_icedragonsaga_11_4,-9.9,39.5,70.7
rapturecore_01,0.0,0.0,19.63
rapiwalk_01,2.0,0.0,0.0
rapiwalk_02,2.0,0.0,24.3
rapiwalk_03,2.0,0.0,42.41
rapifoot_01,0.0,-7.05,6.0
redgrey_01,-3.0,7.4,34.4
everybye_01,13.8,9.7,37.02
everybye_02,13.8,9.7,16.0
wisdomspring_01,-0.15,-4.0,3.0
wisdomspring_02,0.6,-2.7,7.0
treasurestory_drake_01,-1.0,-1.4,23.0
treasurestory_drake_02,0.0,2.5,15.0
treasurestory_drake_03,1.1,6.5,22.8
treasurestory_milk_01,-0.4,0.0,15.0
treasurestory_milk_02,-1.3,3.1,25.0
treasurestory_milk_03,-0.4,0.0,20.0
beatrice_10,0.0,-2.5,4.0
treasurestory_miranda_01,-1.0,0.0,4.0
treasurestory_miranda_02,-0.9,4.0,18.0
treasurestory_miranda_03,-1.0,0.0,15.0
treasurestory_helm_01,0.0,0.0,14.0
treasurestory_helm_02,0.0,0.0,19.0
treasurestory_helm_03,0.0,2.0,21.0
romanticvalentine_01,0.0,0.0,0.0
romanticvalentine_02,-1.0,2.0,3.5
romanticvalentine_03,0.2,3.2,5.0
romanticvalentine_04,-1.0,0.0,6.0
romanticvalentine_05,0.2,0.0,6.5
romanticvalentine_06,-2.7,4.0,7.0
trina_01,0.0,0.0,8.0
d_main_35_06,4.4,8.6,20.6
d_main_35_09_e_1,3.3,4.7,53.6
d_main_35_09_e_2,24.2,0.5,50.1
d_main_35_09_e_3,-16.8,0.5,50.1
d_main_36_03_e_1,6.5,0.0,15.0
d_main_36_07_s_1,0.0,0.0,-20.0
d_main_36_07_s_6,25.0,10.0,33.0
d_main_36_07_s_7,-25.0,10.0,33.0
d_main_36_07_s_8,0.0,10.0,33.0
d_main_36_07_s_20,17.0,13.0,20.0
d_main_36_07_s_21,17.0,13.0,33.0
d_main_36_07_s_22,33.0,8.0,33.0
d_main_36_07_s_28,-25.0,10.0,20.0
d_main_36_07_s_34,0.0,15.0,50.0
d_main_36_07_e_37,0.0,0.0,-25.0
d_main_36_07_e_41,0.0,0.0,20.0
d_main_36_09_s_37,0.0,0.0,-20.0
d_main_36_09_s_42,3.0,15.0,25.0
d_main_36_09_s_43,-20.0,-14.0,25.0
d_main_36_09_s_60,0.0,5.0,30.0
d_main_36_09_s_61,0.0,5.0,0.0
d_main_36_09_s_69,8.0,22.0,30.0
d_main_36_09_s_89,0.0,12.0,30.0
event_exnii1_01,21.0,-22.0,52.0
event_exnii1_02,-17.0,36.4,52.0
event_exnii1_03,-7.5,-9.0,34.0
event_exnii1_04,-8.5,0.0,-10.0
event_exnii1_01_1,22.0,-22.0,70.0
event_exnii2_01,7.2,5.2,46.0
event_exnii2_02,8.6,16.0,46.0
event_exnii2_03,-13.0,0.5,30.0
event_exnii2_04,9.0,5.5,30.0
event_exnii2_05,0.0,0.0,15.0
event_exnii2_06,1.0,19.0,34.0
event_exnii2_07,-15.0,0.0,-10.0
event_exnii2_08,15.0,0.0,-10.0
event_exnii2_09,0.0,0.0,-15.0
event_exnii_talk_01,-6.8,0.0,0.0
event_exnii_talk_02,2.1,0.0,0.0
event_exnii_talk_03,-15.0,0.0,0.0
event_exnii_talk_04,-2.25,0.0,0.0
event_exnii_talk_05,2.35,0.0,0.0
event_exnii_talk_06,-2.4,0.0,0.0
event_exnii_talk_07,-15.2,0.0,0.0
event_exnii_talk_08,6.6,0.0,0.0
event_exnii_talk_09,2.2,0.0,0.0
event_exnii_talk_10,6.85,0.0,0.0
event_exnii_talk_11,-13.3,0.0,0.0
event_exnii_talk_12,-6.9,0.0,0.0
event_exnii_talk_13,6.65,0.0,0.0
event_exnii_talk_14,-2.1,0.0,0.0
event_exnii_talk_15,1.8,0.0,0.0
event_exnii_talk_16,-2.2,0.0,0.0
newflavor_01,-0.38,-0.5,4.0
newflavor_02,0.0,0.5,3.5
forrest_01,-1.63,-1.1,-1.82
forrest_02,1.3,-1.1,-1.82
forrest_03,1.1,-2.3,1.6
forrest_04,0.1,-3.0,5.4
forrest_05,-18.19,6.5,32.7
forrest_06,12.2,-23.1,38.6
d_main_36_06_47,0.0,0.0,35.0
d_main_36_06_48,0.0,3.0,45.0
trueflavor_01,-3.0,1.0,3.0
trueflavor_02,-3.0,1.0,5.0
trueflavor_03,-0.4,0.0,-4.0
trueflavor_04,2.0,0.0,3.0
shiftymassage_01,-22.91,29.5,55.4
shiftymassage_02,-11.42,29.5,55.4
shiftymassage_03,0.0,11.7,25.4
Mudfish_01,20.0,4.0,50.0
Mudfish_02,20.0,4.0,40.0
Mudfish_03,4.0,4.7,8.0
Mudfish_04,-2.4,19.0,36.3
Mudfish_05,1.0,8.0,50.0
Mudfish_06,4.0,4.7,8.0
