id,list_button_index,event_field_id,npc_localkey_name,npc_localkey_contents,npc_type,resource_id,costume_index,forced_name_tag_resource,interaction_type,interaction_distance,forced_interaction_marker,is_interaction_after_end,progress_event_group_id,is_use_balloon_talk,balloon_always_id,balloon_always_play_type,balloon_always_cycle,event_field_npc_event_data_list/0/event_id,event_field_npc_event_data_list/0/event_type,event_field_npc_event_data_list/0/event_resource_value,event_field_npc_event_data_list/1/event_id,event_field_npc_event_data_list/1/event_type,event_field_npc_event_data_list/1/event_resource_value,event_field_npc_event_data_list/2/event_id,event_field_npc_event_data_list/2/event_type,event_field_npc_event_data_list/2/event_resource_value
336,0,10007,,,Npc,7003032,0,,None,200,,False,2007015,False,,None,0,0,None,,0,None,,0,None,
425,0,10007,,,Npc,700303201,0,,None,200,,False,2007021,False,,None,0,0,None,,0,None,,0,None,
426,0,10007,,,Npc,700303202,0,,None,200,,False,2007020,False,,None,0,0,None,,0,None,,0,None,
427,0,10007,,,Npc,7003032,0,,None,200,,False,2007019,False,,None,0,0,None,,0,None,,0,None,
428,0,10007,,,Npc,700303202,0,,None,200,,False,2007016,False,,None,0,0,None,,0,None,,0,None,
337,0,10007,,,Npc,7003030,0,,None,200,,False,2007006,False,,None,0,0,None,,0,None,,0,None,
338,0,10007,,,Npc,7003030,0,,None,200,,False,2007007,False,,None,0,0,None,,0,None,,0,None,
339,0,10007,,,Npc,7003030,0,,None,200,,False,2007008,False,,None,0,0,None,,0,None,,0,None,
340,0,10007,,,Npc,7003030,0,,None,200,,False,2007009,False,,None,0,0,None,,0,None,,0,None,
341,0,10007,,,Npc,7003030,0,,None,200,,False,2007009,False,,None,0,0,None,,0,None,,0,None,
342,0,10007,,,Npc,7003030,0,,None,200,,False,2007005,False,,None,0,0,None,,0,None,,0,None,
429,0,10007,,,Npc,7003030,0,,None,200,,False,2007007,False,,None,0,0,None,,0,None,,0,None,
430,0,10007,,,Npc,7003030,0,,None,200,,False,2007008,False,,None,0,0,None,,0,None,,0,None,
343,0,10007,,,Npc,7003033,0,,None,200,,False,2007092,False,,None,0,0,None,,0,None,,0,None,
344,0,10007,,,Npc,7003033,0,,None,200,,False,2007093,False,,None,0,0,None,,0,None,,0,None,
345,0,10007,,,Npc,7003033,0,,None,200,,False,2007094,False,,None,0,0,None,,0,None,,0,None,
346,0,10007,,,Character,224,0,,None,200,,False,2007022,True,event_redash_balloon_01,Random,5,0,None,,0,None,,0,None,
347,0,10007,,,Npc,7003029,0,,None,200,,False,2007023,True,event_redash_balloon_02,Random,5,0,None,,0,None,,0,None,
348,0,10007,,,Character,233,0,,None,200,,False,2007024,True,event_redash_balloon_03,Random,5,0,None,,0,None,,0,None,
349,0,10007,,,Npc,7003034,0,,None,200,,False,2007025,True,event_redash_balloon_04,Random,5,0,None,,0,None,,0,None,
350,0,10007,,,Npc,7003035,0,,None,200,,False,2007026,True,event_redash_balloon_05,Random,5,0,None,,0,None,,0,None,
351,0,10007,,,Character,224,0,,None,200,,False,2007027,True,event_redash_balloon_06,Random,5,0,None,,0,None,,0,None,
352,0,10007,,,Npc,7003028,0,,None,200,,False,2007028,True,event_redash_balloon_07,Random,5,0,None,,0,None,,0,None,
353,0,10007,,,Npc,7003029,0,,None,200,,False,2007029,True,event_redash_balloon_08,Random,5,0,None,,0,None,,0,None,
354,0,10007,,,Character,233,0,,None,200,,False,2007030,True,event_redash_balloon_09,Random,5,0,None,,0,None,,0,None,
355,0,10007,,,Npc,7003034,0,,None,200,,False,2007031,True,event_redash_balloon_10,Random,5,0,None,,0,None,,0,None,
356,0,10007,,,Npc,7003035,0,,None,200,,False,2007032,True,event_redash_balloon_11,Random,5,0,None,,0,None,,0,None,
357,0,10007,,,Character,300,0,,None,200,,False,2007033,True,event_redash_balloon_12,Random,5,0,None,,0,None,,0,None,
358,0,10007,,,Character,300,0,,None,200,,False,2007034,True,event_redash_balloon_13,Random,5,0,None,,0,None,,0,None,
359,0,10007,,,Character,300,0,,None,200,,False,2007035,True,event_redash_balloon_14,Random,5,0,None,,0,None,,0,None,
360,0,10007,,,Character,300,0,,None,200,,False,2007036,True,event_redash_balloon_15,Random,5,0,None,,0,None,,0,None,
361,0,10007,,,Character,300,0,,None,200,,False,2007037,True,event_redash_balloon_16,Random,5,0,None,,0,None,,0,None,
362,0,10007,,,Character,224,0,,None,200,,False,2007038,True,event_redash_balloon_17,Random,5,0,None,,0,None,,0,None,
363,0,10007,,,Npc,7003028,0,,None,200,,False,2007039,True,event_redash_balloon_18,Random,5,0,None,,0,None,,0,None,
364,0,10007,,,Npc,7003029,0,,None,200,,False,2007040,True,event_redash_balloon_19,Random,5,0,None,,0,None,,0,None,
365,0,10007,,,Character,233,0,,None,200,,False,2007041,True,event_redash_balloon_20,Random,5,0,None,,0,None,,0,None,
366,0,10007,,,Npc,7003034,0,,None,200,,False,2007042,True,event_redash_balloon_21,Random,5,0,None,,0,None,,0,None,
367,0,10007,,,Npc,7003035,0,,None,200,,False,2007043,True,event_redash_balloon_22,Random,5,0,None,,0,None,,0,None,
416,0,10007,,,Character,224,0,,None,200,,False,2007095,True,event_redash_balloon_71,Random,5,0,None,,0,None,,0,None,
417,0,10007,,,Npc,7003028,0,,None,200,,False,2007096,True,event_redash_balloon_72,Random,5,0,None,,0,None,,0,None,
418,0,10007,,,Npc,7003029,0,,None,200,,False,2007097,True,event_redash_balloon_73,Random,5,0,None,,0,None,,0,None,
419,0,10007,,,Character,233,0,,None,200,,False,2007098,True,event_redash_balloon_74,Random,5,0,None,,0,None,,0,None,
368,0,10007,,,Npc,7003034,0,,None,200,,False,2007044,True,event_redash_balloon_23,Random,5,0,None,,0,None,,0,None,
370,0,10007,,,Npc,7003032,0,,None,200,,False,2007046,True,event_redash_balloon_25,Random,5,0,None,,0,None,,0,None,
371,0,10007,,,Npc,7003032,0,,None,200,,False,2007047,True,event_redash_balloon_26,Random,5,0,None,,0,None,,0,None,
372,0,10007,,,Npc,7003032,0,,None,200,,False,2007048,True,event_redash_balloon_27,Random,5,0,None,,0,None,,0,None,
373,0,10007,,,Character,300,0,,None,200,,False,2007049,True,event_redash_balloon_28,Random,5,0,None,,0,None,,0,None,
374,0,10007,,,Npc,700303202,0,,None,200,,False,2007050,True,event_redash_balloon_29,Random,5,0,None,,0,None,,0,None,
375,0,10007,,,Npc,7003028,0,,None,200,,False,2007051,True,event_redash_balloon_30,Random,5,0,None,,0,None,,0,None,
377,0,10007,,,Character,233,0,,None,200,,False,2007053,True,event_redash_balloon_32,Random,5,0,None,,0,None,,0,None,
378,0,10007,,,Npc,7003034,0,,None,200,,False,2007054,True,event_redash_balloon_33,Random,5,0,None,,0,None,,0,None,
379,0,10007,,,Npc,7003035,0,,None,200,,False,2007055,True,event_redash_balloon_34,Random,5,0,None,,0,None,,0,None,
380,0,10007,,,Npc,7003028,0,,None,200,,False,2007056,True,event_redash_balloon_35,Random,5,0,None,,0,None,,0,None,
381,0,10007,,,Npc,7003029,0,,None,200,,False,2007057,True,event_redash_balloon_36,Random,5,0,None,,0,None,,0,None,
382,0,10007,,,Character,233,0,,None,200,,False,2007058,True,event_redash_balloon_37,Random,5,0,None,,0,None,,0,None,
383,0,10007,,,Npc,7003034,0,,None,200,,False,2007059,True,event_redash_balloon_38,Random,5,0,None,,0,None,,0,None,
384,0,10007,,,Npc,7003035,0,,None,200,,False,2007060,True,event_redash_balloon_39,Random,5,0,None,,0,None,,0,None,
385,0,10007,,,Npc,7003028,0,,None,200,,False,2007061,True,event_redash_balloon_40,Random,5,0,None,,0,None,,0,None,
386,0,10007,,,Npc,7003029,0,,None,200,,False,2007062,True,event_redash_balloon_41,Random,5,0,None,,0,None,,0,None,
387,0,10007,,,Character,233,0,,None,200,,False,2007063,True,event_redash_balloon_42,Random,5,0,None,,0,None,,0,None,
388,0,10007,,,Npc,7003034,0,,None,200,,False,2007064,True,event_redash_balloon_43,Random,5,0,None,,0,None,,0,None,
389,0,10007,,,Npc,7003035,0,,None,200,,False,2007065,True,event_redash_balloon_44,Random,5,0,None,,0,None,,0,None,
390,0,10007,,,Character,233,0,,None,200,,False,2007066,True,event_redash_balloon_45,Random,5,0,None,,0,None,,0,None,
391,0,10007,,,Npc,7003034,0,,None,200,,False,2007067,True,event_redash_balloon_46,Random,5,0,None,,0,None,,0,None,
392,0,10007,,,Npc,7003032,0,,None,200,,False,2007068,True,event_redash_balloon_47,Random,5,0,None,,0,None,,0,None,
393,0,10007,,,Npc,7003032,0,,None,200,,False,2007069,True,event_redash_balloon_48,Random,5,0,None,,0,None,,0,None,
394,0,10007,,,Character,300,0,,None,200,,False,2007070,True,event_redash_balloon_49,Random,5,0,None,,0,None,,0,None,
395,0,10007,,,Npc,700303202,0,,None,200,,False,2007071,True,event_redash_balloon_50,Random,5,0,None,,0,None,,0,None,
396,0,10007,,,Character,233,0,,None,200,,False,2007072,True,event_redash_balloon_51,Random,5,0,None,,0,None,,0,None,
397,0,10007,,,Npc,7003034,0,,None,200,,False,2007073,True,event_redash_balloon_52,Random,5,0,None,,0,None,,0,None,
398,0,10007,,,Npc,7003035,0,,None,200,,False,2007074,True,event_redash_balloon_53,Random,5,0,None,,0,None,,0,None,
399,0,10007,,,Character,233,0,,None,200,,False,2007075,True,event_redash_balloon_54,Random,5,0,None,,0,None,,0,None,
400,0,10007,,,Npc,7003034,0,,None,200,,False,2007076,True,event_redash_balloon_55,Random,5,0,None,,0,None,,0,None,
401,0,10007,,,Npc,7003035,0,,None,200,,False,2007077,True,event_redash_balloon_56,Random,5,0,None,,0,None,,0,None,
412,0,10007,,,Character,233,0,,None,200,,False,2007088,True,event_redash_balloon_67,Random,5,0,None,,0,None,,0,None,
413,0,10007,,,Npc,7003034,0,,None,200,,False,2007089,True,event_redash_balloon_68,Random,5,0,None,,0,None,,0,None,
414,0,10007,,,Npc,7003035,0,,None,200,,False,2007090,True,event_redash_balloon_69,Random,5,0,None,,0,None,,0,None,
431,0,10007,,,Character,300,0,,None,200,,False,2007100,True,event_redash_balloon_76,Random,5,0,None,,0,None,,0,None,
432,0,10007,,,Npc,700303202,0,,None,200,,False,2007101,True,event_redash_balloon_78,Random,5,0,None,,0,None,,0,None,
433,0,10007,,,Character,300,0,,None,200,,False,2007102,True,event_redash_balloon_78,Random,5,0,None,,0,None,,0,None,
434,0,10007,,,Npc,700303202,0,,None,200,,False,2007103,True,event_redash_balloon_61,Random,5,0,None,,0,None,,0,None,
405,0,10007,,,Npc,700303202,0,,None,200,,False,2007104,True,event_redash_balloon_66,Random,5,0,None,,0,None,,0,None,
406,0,10007,,,Character,300,0,,None,200,,False,2007105,True,event_redash_balloon_75,Random,5,0,None,,0,None,,0,None,
410,0,10007,,,Character,300,0,,None,200,,False,2007106,True,event_redash_balloon_77,Random,5,0,None,,0,None,,0,None,
411,0,10007,,,Npc,7003032,0,,None,200,,False,2007107,True,event_redash_balloon_60,Random,5,0,None,,0,None,,0,None,
435,0,10007,,,Character,300,0,,None,200,,False,2007108,True,event_redash_balloon_79,Random,5,0,None,,0,None,,0,None,
436,0,10007,,,Character,300,0,,None,200,,False,2007109,True,event_redash_balloon_77,Random,5,0,None,,0,None,,0,None,
437,0,10007,,,Npc,7003032,0,,None,200,,False,2007110,True,event_redash_balloon_60,Random,5,0,None,,0,None,,0,None,
438,0,10007,,,Npc,7003032,0,,None,200,,False,2007111,True,event_redash_balloon_65,Random,5,0,None,,0,None,,0,None,
415,0,10007,,,Character,300,0,,None,200,,False,2007112,True,event_redash_balloon_70,Random,5,0,None,,0,None,,0,None,
439,1,10008,Locale_Character:npc_9999999_name_10,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,0,False,,None,0,40034,None,,0,None,,0,None,
440,0,10008,Locale_Character:npc_9999999_name_11,,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,2008001,False,,None,0,0,None,,0,None,,0,None,
441,2,10008,Locale_Character:npc_9999999_name_11,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,2008002,False,,None,0,40035,None,,0,None,,0,None,
442,3,10008,Locale_Character:npc_9999999_name_12,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,0,False,,None,0,60034,None,,0,None,,0,None,
443,0,10008,Locale_Character:npc_9999999_name_13,,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,2008003,False,,None,0,0,None,,0,None,,0,None,
444,4,10008,Locale_Character:npc_9999999_name_13,Locale_Event:event_contents_minigame,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,2008004,False,,None,0,80903,None,,0,None,,0,None,
445,5,10008,Locale_Character:npc_9999999_name_14,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,True,0,False,,None,0,80901,None,,0,None,,0,None,
446,6,10008,Locale_Character:npc_9999999_name_15,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,True,0,False,,None,0,80902,None,,0,None,,0,None,
447,0,10008,,,Character,190,0,,None,200,,False,2008005,False,,None,0,0,None,,0,None,,0,None,
448,0,10008,,,Character,191,0,,None,200,,False,2008006,True,event_neverland_balloon_01,Random,5,0,None,,0,None,,0,None,
449,0,10008,,,Character,193,0,,None,200,,False,2008007,True,event_neverland_balloon_02,Random,5,0,None,,0,None,,0,None,
450,0,10008,,,Character,192,0,,None,200,,False,2008008,True,event_neverland_balloon_03,Random,5,0,None,,0,None,,0,None,
451,0,10008,,,Character,194,0,,None,200,,False,2008009,True,event_neverland_balloon_04,Random,5,0,None,,0,None,,0,None,
452,0,10008,,,Character,61,0,,None,200,,False,2008010,True,event_neverland_balloon_05,Random,5,0,None,,0,None,,0,None,
453,0,10008,,,Character,60,0,,None,200,,False,2008011,True,event_neverland_balloon_06,Random,5,0,None,,0,None,,0,None,
454,0,10008,,,Character,271,0,,None,200,,False,2008012,True,event_neverland_balloon_07,Random,5,0,None,,0,None,,0,None,
455,0,10008,,,Character,270,0,,None,200,,False,2008013,True,event_neverland_balloon_08,Random,5,0,None,,0,None,,0,None,
456,0,10008,,,Character,90,0,,None,200,,False,2008014,True,event_neverland_balloon_09,Random,5,0,None,,0,None,,0,None,
457,0,10008,,,Character,92,0,,None,200,,False,2008015,True,event_neverland_balloon_10,Random,5,0,None,,0,None,,0,None,
458,0,10008,,,Character,91,0,,None,200,,False,2008016,True,event_neverland_balloon_11,Random,5,0,None,,0,None,,0,None,
459,0,10008,,,Character,22,0,,None,200,,False,2008017,True,event_neverland_balloon_12,Random,5,0,None,,0,None,,0,None,
460,0,10008,,,Character,20,0,,None,200,,False,2008018,True,event_neverland_balloon_13,Random,5,0,None,,0,None,,0,None,
461,0,10008,,,Npc,7004002,0,,None,200,,False,2008019,True,event_neverland_balloon_14,Random,5,0,None,,0,None,,0,None,
462,0,10008,,,Character,62,0,,None,200,,False,2008020,True,event_neverland_balloon_15,Random,5,0,None,,0,None,,0,None,
463,0,10008,,,Character,60,0,,None,200,,False,2008021,True,event_neverland_balloon_16,Random,5,0,None,,0,None,,0,None,
464,0,10008,,,Npc,7004006,0,,None,200,,False,2008022,True,event_neverland_balloon_17,Random,5,0,None,,0,None,,0,None,
465,0,10008,,,Npc,7004005,0,,None,200,,False,2008023,True,event_neverland_balloon_18,Random,5,0,None,,0,None,,0,None,
466,0,10008,,,Npc,7004007,0,,None,200,,False,2008024,True,event_neverland_balloon_19,Random,5,0,None,,0,None,,0,None,
467,0,10008,,,Character,92,0,,None,200,,False,2008025,True,event_neverland_balloon_20,Random,5,0,None,,0,None,,0,None,
468,0,10008,,,Npc,7004009,0,,None,200,,False,2008026,True,event_neverland_balloon_21,Random,5,0,None,,0,None,,0,None,
469,0,10008,,,Character,22,0,,None,200,,False,2008027,True,event_neverland_balloon_22,Random,5,0,None,,0,None,,0,None,
470,0,10008,,,Npc,7004010,0,,None,200,,False,2008028,True,event_neverland_balloon_23,Random,5,0,None,,0,None,,0,None,
471,0,10008,,,Character,62,0,,None,200,,False,2008029,True,event_neverland_balloon_24,Random,5,0,None,,0,None,,0,None,
472,0,10008,,,Character,60,0,,None,200,,False,2008030,True,event_neverland_balloon_25,Random,5,0,None,,0,None,,0,None,
473,0,10008,,,Character,194,0,,None,200,,False,2008031,True,event_neverland_balloon_26,Random,5,0,None,,0,None,,0,None,
474,0,10008,,,Character,62,0,,None,200,,False,2008032,True,event_neverland_balloon_27,Random,5,0,None,,0,None,,0,None,
475,0,10008,,,Character,60,0,,None,200,,False,2008033,True,event_neverland_balloon_28,Random,5,0,None,,0,None,,0,None,
476,0,10008,,,Character,271,1,,None,200,,False,2008034,True,event_neverland_balloon_29,Random,5,0,None,,0,None,,0,None,
477,0,10008,,,Character,270,1,,None,200,,False,2008035,True,event_neverland_balloon_30,Random,5,0,None,,0,None,,0,None,
478,0,10008,,,Character,90,0,,None,200,,False,2008036,True,event_neverland_balloon_31,Random,5,0,None,,0,None,,0,None,
479,0,10008,,,Character,92,0,,None,200,,False,2008037,True,event_neverland_balloon_32,Random,5,0,None,,0,None,,0,None,
480,0,10008,,,Character,91,0,,None,200,,False,2008038,True,event_neverland_balloon_33,Random,5,0,None,,0,None,,0,None,
481,0,10008,,,Character,22,0,,None,200,,False,2008039,True,event_neverland_balloon_34,Random,5,0,None,,0,None,,0,None,
482,0,10008,,,Character,20,0,,None,200,,False,2008040,True,event_neverland_balloon_35,Random,5,0,None,,0,None,,0,None,
483,0,10008,,,Character,194,0,,None,200,,False,2008041,True,event_neverland_balloon_36,Random,5,0,None,,0,None,,0,None,
484,0,10008,,,Character,62,0,,None,200,,False,2008042,True,event_neverland_balloon_37,Random,5,0,None,,0,None,,0,None,
485,0,10008,,,Character,60,0,,None,200,,False,2008043,True,event_neverland_balloon_38,Random,5,0,None,,0,None,,0,None,
486,0,10008,,,Character,271,1,,None,200,,False,2008044,True,event_neverland_balloon_39,Random,5,0,None,,0,None,,0,None,
487,0,10008,,,Character,270,1,,None,200,,False,2008045,True,event_neverland_balloon_40,Random,5,0,None,,0,None,,0,None,
488,0,10008,,,Character,90,0,,None,200,,False,2008046,True,event_neverland_balloon_41,Random,5,0,None,,0,None,,0,None,
489,0,10008,,,Character,92,0,,None,200,,False,2008047,True,event_neverland_balloon_42,Random,5,0,None,,0,None,,0,None,
490,0,10008,,,Character,91,0,,None,200,,False,2008048,True,event_neverland_balloon_43,Random,5,0,None,,0,None,,0,None,
491,0,10008,,,Character,22,0,,None,200,,False,2008049,True,event_neverland_balloon_44,Random,5,0,None,,0,None,,0,None,
492,0,10008,,,Character,20,0,,None,200,,False,2008050,True,event_neverland_balloon_45,Random,5,0,None,,0,None,,0,None,
493,0,10008,,,Character,194,0,,None,200,,False,2008051,True,event_neverland_balloon_46,Random,5,0,None,,0,None,,0,None,
494,0,10008,,,Character,62,0,,None,200,,False,2008052,True,event_neverland_balloon_47,Random,5,0,None,,0,None,,0,None,
495,0,10008,,,Character,60,0,,None,200,,False,2008053,True,event_neverland_balloon_48,Random,5,0,None,,0,None,,0,None,
496,0,10008,,,Npc,7004006,0,,None,200,,False,2008054,True,event_neverland_balloon_49,Random,5,0,None,,0,None,,0,None,
497,0,10008,,,Npc,7004005,0,,None,200,,False,2008055,True,event_neverland_balloon_50,Random,5,0,None,,0,None,,0,None,
498,0,10008,,,Character,90,0,,None,200,,False,2008056,True,event_neverland_balloon_51,Random,5,0,None,,0,None,,0,None,
499,0,10008,,,Character,92,0,,None,200,,False,2008057,True,event_neverland_balloon_52,Random,5,0,None,,0,None,,0,None,
500,0,10008,,,Character,91,0,,None,200,,False,2008058,True,event_neverland_balloon_53,Random,5,0,None,,0,None,,0,None,
501,0,10008,,,Character,22,0,,None,200,,False,2008059,True,event_neverland_balloon_54,Random,5,0,None,,0,None,,0,None,
502,0,10008,,,Character,20,0,,None,200,,False,2008060,True,event_neverland_balloon_55,Random,5,0,None,,0,None,,0,None,
503,0,10008,,,Character,194,0,,None,200,,False,2008061,True,event_neverland_balloon_56,Random,5,0,None,,0,None,,0,None,
504,0,10008,,,Character,62,0,,None,200,,False,2008062,True,event_neverland_balloon_57,Random,5,0,None,,0,None,,0,None,
505,0,10008,,,Character,271,1,,None,200,,False,2008063,True,event_neverland_balloon_58,Random,5,0,None,,0,None,,0,None,
506,0,10008,,,Character,270,1,,None,200,,False,2008064,True,event_neverland_balloon_59,Random,5,0,None,,0,None,,0,None,
507,0,10008,,,Character,90,0,,None,200,,False,2008065,True,event_neverland_balloon_60,Random,5,0,None,,0,None,,0,None,
508,0,10008,,,Character,92,0,,None,200,,False,2008066,True,event_neverland_balloon_61,Random,5,0,None,,0,None,,0,None,
509,0,10008,,,Character,91,0,,None,200,,False,2008067,True,event_neverland_balloon_62,Random,5,0,None,,0,None,,0,None,
510,0,10008,,,Character,22,0,,None,200,,False,2008068,True,event_neverland_balloon_63,Random,5,0,None,,0,None,,0,None,
511,0,10008,,,Character,20,0,,None,200,,False,2008069,True,event_neverland_balloon_64,Random,5,0,None,,0,None,,0,None,
512,0,10008,,,Character,22,0,,None,200,,False,2008070,True,event_neverland_balloon_65,Random,5,0,None,,0,None,,0,None,
513,0,10008,,,Character,22,0,,None,200,,False,2008071,True,event_neverland_balloon_66,Random,5,0,None,,0,None,,0,None,
514,0,10008,,,Character,22,0,,None,200,,False,2008072,True,event_neverland_balloon_67,Random,5,0,None,,0,None,,0,None,
515,0,10008,,,Character,194,0,,None,200,,False,2008073,True,event_neverland_balloon_68,Random,5,0,None,,0,None,,0,None,
516,0,10008,,,Character,62,0,,None,200,,False,2008074,True,event_neverland_balloon_69,Random,5,0,None,,0,None,,0,None,
517,0,10008,,,Character,60,0,,None,200,,False,2008075,True,event_neverland_balloon_70,Random,5,0,None,,0,None,,0,None,
518,0,10008,,,Npc,7004006,0,,None,200,,False,2008076,True,event_neverland_balloon_71,Random,5,0,None,,0,None,,0,None,
519,0,10008,,,Npc,7004005,0,,None,200,,False,2008077,True,event_neverland_balloon_72,Random,5,0,None,,0,None,,0,None,
520,0,10008,,,Npc,7004007,0,,None,200,,False,2008078,True,event_neverland_balloon_73,Random,5,0,None,,0,None,,0,None,
521,0,10008,,,Npc,7004008,0,,None,200,,False,2008079,True,event_neverland_balloon_74,Random,5,0,None,,0,None,,0,None,
522,0,10008,,,Npc,7004009,0,,None,200,,False,2008080,True,event_neverland_balloon_75,Random,5,0,None,,0,None,,0,None,
523,0,10008,,,Character,22,0,,None,200,,False,2008081,True,event_neverland_balloon_76,Random,5,0,None,,0,None,,0,None,
524,0,10008,,,Character,20,0,,None,200,,False,2008082,True,event_neverland_balloon_77,Random,5,0,None,,0,None,,0,None,
565,0,10008,,,Npc,7004024,0,,None,200,,False,2008123,True,,None,0,0,None,,0,None,,0,None,
525,0,10008,,,Npc,7004001,0,,None,200,,False,2008083,False,,None,0,0,None,,0,None,,0,None,
526,0,10008,,,Npc,7004003,0,,None,200,,False,2008084,True,event_neverland_balloon_78,Random,5,0,None,,0,None,,0,None,
527,0,10008,,,Npc,7004004,0,,None,200,,False,2008085,True,event_neverland_balloon_79,Random,5,0,None,,0,None,,0,None,
528,0,10008,,,Character,271,1,,None,200,,False,2008086,True,event_neverland_balloon_80,Random,5,0,None,,0,None,,0,None,
529,0,10008,,,Character,270,1,,None,200,,False,2008087,True,event_neverland_balloon_81,Random,5,0,None,,0,None,,0,None,
530,0,10008,,,Npc,7004007,0,,None,200,,False,2008088,True,event_neverland_balloon_82,Random,5,0,None,,0,None,,0,None,
531,0,10008,,,Npc,7004008,0,,None,200,,False,2008089,True,event_neverland_balloon_83,Random,5,0,None,,0,None,,0,None,
532,0,10008,,,Npc,7004009,0,,None,200,,False,2008090,True,event_neverland_balloon_84,Random,5,0,None,,0,None,,0,None,
533,0,10008,,,Character,22,0,,None,200,,False,2008091,True,event_neverland_balloon_85,Random,5,0,None,,0,None,,0,None,
534,0,10008,,,Character,20,0,,None,200,,False,2008092,True,event_neverland_balloon_86,Random,5,0,None,,0,None,,0,None,
535,0,10008,,,Npc,7004002,0,,None,200,,False,2008093,True,event_neverland_balloon_87,Random,5,0,None,,0,None,,0,None,
536,0,10008,,,Npc,7004003,0,,None,200,,False,2008094,True,event_neverland_balloon_88,Random,5,0,None,,0,None,,0,None,
537,0,10008,,,Npc,7004004,0,,None,200,,False,2008095,True,event_neverland_balloon_89,Random,5,0,None,,0,None,,0,None,
538,0,10008,,,Npc,7004006,0,,None,200,,False,2008096,True,event_neverland_balloon_90,Random,5,0,None,,0,None,,0,None,
539,0,10008,,,Npc,7004005,0,,None,200,,False,2008097,True,event_neverland_balloon_91,Random,5,0,None,,0,None,,0,None,
540,0,10008,,,Character,90,0,,None,200,,False,2008098,True,event_neverland_balloon_92,Random,5,0,None,,0,None,,0,None,
541,0,10008,,,Character,92,0,,None,200,,False,2008099,True,event_neverland_balloon_93,Random,5,0,None,,0,None,,0,None,
542,0,10008,,,Character,91,0,,None,200,,False,2008100,True,event_neverland_balloon_94,Random,5,0,None,,0,None,,0,None,
543,0,10008,,,Character,22,0,,None,200,,False,2008101,True,event_neverland_balloon_95,Random,5,0,None,,0,None,,0,None,
544,0,10008,,,Character,20,0,,None,200,,False,2008102,True,event_neverland_balloon_96,Random,5,0,None,,0,None,,0,None,
545,0,10008,,,Character,191,0,,None,200,,False,2008103,True,event_neverland_balloon_97,Random,5,0,None,,0,None,,0,None,
546,0,10008,,,Character,193,0,,None,200,,False,2008104,True,event_neverland_balloon_98,Random,5,0,None,,0,None,,0,None,
547,0,10008,,,Character,192,0,,None,200,,False,2008105,True,event_neverland_balloon_99,Random,5,0,None,,0,None,,0,None,
548,0,10008,,,Npc,7004015,0,,None,200,,False,2008106,False,,None,0,0,None,,0,None,,0,None,
549,0,10008,,,Npc,7004016,0,,None,200,,False,2008107,False,,None,0,0,None,,0,None,,0,None,
550,0,10008,,,Npc,7004017,0,,None,200,,False,2008108,False,,None,0,0,None,,0,None,,0,None,
551,0,10008,,,Npc,7004019,0,,None,200,,False,2008109,False,,None,0,0,None,,0,None,,0,None,
552,0,10008,,,Npc,7004018,0,,None,200,,False,2008110,False,,None,0,0,None,,0,None,,0,None,
553,0,10008,,,Npc,7004020,0,,None,200,,False,2008111,False,,None,0,0,None,,0,None,,0,None,
554,0,10008,,,Npc,7004021,0,,None,200,,False,2008112,False,,None,0,0,None,,0,None,,0,None,
555,0,10008,,,Npc,7004022,0,,None,200,,False,2008113,False,,None,0,0,None,,0,None,,0,None,
556,0,10008,,,Npc,7004011,0,,None,200,,False,2008114,False,,None,0,0,None,,0,None,,0,None,
557,0,10008,,,Npc,7004010,0,,None,200,,False,2008115,False,,None,0,0,None,,0,None,,0,None,
558,0,10008,,,Npc,7004012,0,,None,200,,False,2008116,True,event_neverland_balloon_100,Random,5,0,None,,0,None,,0,None,
559,0,10008,,,Npc,7004013,0,,None,200,,False,2008117,True,event_neverland_balloon_101,Random,5,0,None,,0,None,,0,None,
560,0,10008,,,Npc,7004014,0,,None,200,,False,2008118,True,event_neverland_balloon_102,Random,5,0,None,,0,None,,0,None,
566,0,10008,,,Npc,7004023,0,,None,200,,False,2008124,False,,None,0,0,None,,0,None,,0,None,
561,0,10008,,,Character,194,0,,None,200,,False,2008119,True,event_neverland_balloon_103,Random,5,0,None,,0,None,,0,None,
562,0,10008,,,Character,191,0,,None,200,,False,2008120,True,event_neverland_balloon_104,Random,5,0,None,,0,None,,0,None,
