id,order,user_title_production_type,user_title_production_id,icon_resource_id,name_locale_key,desc_locale_key,reward_id,not_acquired_is_visible
5112,10068,Assembly,5112,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5112,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5112,105112,True
5113,10112,Assembly,5113,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5113,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5113,105113,True
5114,10113,Assembly,5114,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5114,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5114,105114,True
5115,10114,Assembly,5115,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5115,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5115,105115,True
5116,10115,Assembly,5116,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5116,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5116,105116,True
5117,10116,Assembly,5117,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5117,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5117,105117,True
5077,10069,Assembly,5077,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5077,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5077,105077,True
5088,10028,Assembly,5088,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5088,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5088,105088,True
5049,10117,Assembly,5049,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5049,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5049,105049,True
5121,10070,Assembly,5121,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5121,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5121,105121,True
5122,10029,Assembly,5122,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5122,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5122,105122,True
3004,10118,Assembly,3004,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_3004,Locale_System:USERTITLE_DESCRIPTION_NIKKE_3004,103004,True
5123,10139,Assembly,5123,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5123,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5123,105123,True
5124,10140,Assembly,5124,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5124,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5124,105124,True
5125,10141,Assembly,5125,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5125,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5125,105125,True
5126,10071,Assembly,5126,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5126,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5126,105126,True
5127,10030,Assembly,5127,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5127,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5127,105127,True
5128,10031,Assembly,5128,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5128,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5128,105128,True
5129,10032,Assembly,5129,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5129,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5129,105129,True
1019,10072,Assembly,1019,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_1019,Locale_System:USERTITLE_DESCRIPTION_NIKKE_1019,101019,True
5130,10033,Assembly,5130,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5130,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5130,105130,True
5131,10034,Assembly,5131,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5131,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5131,105131,True
5134,10073,Assembly,5134,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5134,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5134,105134,True
5135,10119,Assembly,5135,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5135,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5135,105135,True
5136,10120,Assembly,5136,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5136,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5136,105136,True
5137,10142,Assembly,5137,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5137,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5137,105137,True
5138,10074,Assembly,5138,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5138,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5138,105138,True
5139,10075,Assembly,5139,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5139,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5139,105139,True
5140,10035,Assembly,5140,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5140,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5140,105140,True
5141,10036,Assembly,5141,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5141,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5141,105141,True
5144,10037,Assembly,5144,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5144,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5144,105144,True
5145,10143,Assembly,5145,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5145,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5145,105145,True
5146,10076,Assembly,5146,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5146,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5146,105146,True
5147,10038,Assembly,5147,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5147,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5147,105147,True
5148,10039,Assembly,5148,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5148,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5148,105148,True
5149,10040,Assembly,5149,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5149,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5149,105149,True
5150,10121,Assembly,5150,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5150,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5150,105150,True
5151,10122,Assembly,5151,icn_usertitle_common,Locale_System:USERTITLE_NAME_NIKKE_5151,Locale_System:USERTITLE_DESCRIPTION_NIKKE_5151,105151,True
