id,is_archive_data,field_type,field_id,field_difficulty,trigger_type,trigger_type_value,quest_type,is_awake_load,is_use_spawn_condition,spawn_condition_time,spawn_condition_stage,spawn_condition_mission,spawn_condition_interaction_action_trigger,spawn_condition_field_item,is_use_despawn_condition,despawn_condition_time,despawn_condition_stage,despawn_condition_mission,despawn_condition_interaction_action_trigger,despawn_condition_field_item,trigger_active_type,trigger_action_type,trigger_action_value,interaction_marker_resource,is_repeat_stop_on_overlap,is_use_camera_action,is_use_hud_hide,is_use_fade_in_out,fade_in_out_delay,outro_fade_in_out_start_time,story_event_id_list/0/story_event_id,story_event_id_list/1/story_event_id,story_event_id_list/2/story_event_id
300533,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_03,None,False,True,201940992,0,0,0,0,True,212017536,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300534,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_05,None,False,True,887988224,0,0,0,0,True,898064768,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300535,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_02,None,False,True,887988224,0,0,0,0,True,898064768,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300536,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_01,None,False,True,887988224,0,0,0,0,True,898064768,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300537,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_04,None,False,True,887988224,0,0,0,0,True,898064768,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300538,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_06,None,False,True,887988224,0,0,0,0,True,898064768,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300539,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_03,None,False,True,887988224,0,0,0,0,True,898064768,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300540,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_05,None,False,True,862461952,0,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300541,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_02,None,False,True,862461952,0,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300542,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_01,None,False,True,862461952,0,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300543,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_04,None,False,True,862461952,0,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300544,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_06,None,False,True,862461952,0,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300545,False,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_03,None,False,True,862461952,0,0,0,0,False,-207705728,0,0,0,0,OncePerDay,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
400501,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_13,None,False,True,-1175603200,102410105,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400502,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_03,None,False,True,939040768,102410107,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400503,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_05,None,False,True,1650614272,102410109,0,400502,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400504,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_04,None,False,True,-1932779520,102410111,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400505,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_06,None,False,True,-1221206016,102410112,0,400504,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400506,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_14,None,False,True,-509632512,102510102,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400507,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_09,None,False,True,201940992,102510104,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400508,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_11,None,False,True,913514496,102510107,0,400507,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400509,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_07,None,False,True,1625088000,102510109,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400510,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_21,None,False,True,-1958305792,102510111,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400511,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_12,None,False,True,-1246732288,102520101,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400512,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_01,None,False,True,-535158784,102520102,0,400503,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400513,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_02,None,False,True,176414720,102520103,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400514,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_17,None,False,True,887988224,102520104,0,0,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400515,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_20,None,False,True,1599561728,102520105,0,400511,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400516,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_10,None,False,True,-1983832064,102520106,0,400510,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400517,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_16,None,False,True,-1272258560,102520107,0,400509,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400518,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_18,None,False,True,-560685056,102520108,0,400517,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400519,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_08,None,False,True,150888448,102520109,0,400502,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400520,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_15,None,False,True,862461952,102520110,0,400519,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400521,True,Event,10005,None,ScenarioDialog,d_ex_seayouagain_19,None,False,True,1574035456,102520111,0,400520,0,False,-207705728,0,0,0,0,Once,Manual,0,sprite_btn_scenario_trigger,True,False,False,False,0,0,40024,40025,0
400522,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_05,None,False,True,10000000,102410105,0,0,0,True,-207705728,102410112,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400523,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_02,None,False,True,10000000,102410105,0,0,0,True,-207705728,102410112,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400524,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_01,None,False,True,10000000,102410105,0,0,0,True,-207705728,102410112,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400525,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_04,None,False,True,10000000,102410105,0,0,0,True,-207705728,102410112,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400526,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_06,None,False,True,10000000,102410105,0,0,0,True,-207705728,102410112,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400527,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_03,None,False,True,10000000,102410105,0,0,0,True,-207705728,102410112,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400528,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_05_01,None,False,True,10000000,102510112,0,0,0,True,-207705728,102520101,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400529,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_02_01,None,False,True,10000000,102510112,0,0,0,True,-207705728,102520101,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400530,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_01_01,None,False,True,10000000,102510112,0,0,0,True,-207705728,102520101,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400531,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_04_01,None,False,True,10000000,102510112,0,0,0,True,-207705728,102520101,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400532,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_06_01,None,False,True,10000000,102510112,0,0,0,True,-207705728,102520101,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400533,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_03_01,None,False,True,10000000,102510112,0,0,0,True,-207705728,102520101,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400534,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_05_02,None,False,True,10000000,102520110,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400535,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_02_02,None,False,True,10000000,102520110,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400536,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_01_02,None,False,True,10000000,102520110,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400537,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_04_02,None,False,True,10000000,102520110,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400538,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_06_02,None,False,True,10000000,102520110,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
400539,True,Event,10005,None,TimeLineAction,febg_tropical_002_timeline_minifirecracker_03_02,None,False,True,10000000,102520110,0,0,0,False,-207705728,0,0,0,0,OncePerEnter,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40024,40025,0
300601,False,Event,10006,None,TimeLineAction,febg_factory_001_timeline_butterfly,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300602,False,Event,10006,None,TimeLineAction,febg_factory_001_timeline_c303_1,None,False,True,99835904,0,0,0,0,True,-207705728,0,0,0,55006105,Once,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300603,False,Event,10006,None,TimeLineAction,febg_factory_001_timeline_box,None,False,True,811409408,0,0,0,0,True,-207705728,0,0,0,55006135,Once,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300604,False,Event,10006,None,TimeLineAction,febg_factory_001_timeline_c303,None,False,True,-2085937152,0,0,0,0,True,-207705728,0,0,0,55006115,Once,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
300701,False,Event,10008,None,NarrativeSign,1,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300702,False,Event,10008,None,NarrativeSign,2,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300703,False,Event,10008,None,NarrativeSign,3,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300704,False,Event,10008,None,NarrativeSign,4,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300705,False,Event,10008,None,NarrativeSign,5,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300706,False,Event,10008,None,NarrativeSign,6,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300707,False,Event,10008,None,NarrativeSign,7,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300708,False,Event,10008,None,NarrativeSign,8,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300709,False,Event,10008,None,NarrativeSign,9,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300710,False,Event,10008,None,NarrativeSign,10,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300711,False,Event,10008,None,NarrativeSign,11,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400701,True,Event,10008,None,NarrativeSign,1,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400702,True,Event,10008,None,NarrativeSign,2,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400703,True,Event,10008,None,NarrativeSign,3,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400704,True,Event,10008,None,NarrativeSign,4,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400705,True,Event,10008,None,NarrativeSign,5,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400706,True,Event,10008,None,NarrativeSign,6,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400707,True,Event,10008,None,NarrativeSign,7,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400708,True,Event,10008,None,NarrativeSign,8,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400709,True,Event,10008,None,NarrativeSign,9,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400710,True,Event,10008,None,NarrativeSign,10,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
400711,True,Event,10008,None,NarrativeSign,11,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger,True,False,False,False,0,0,0,0,0
300801,False,Event,10009,None,NarrativeSign,12,None,True,False,-873889792,0,0,0,0,True,2093762944,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300802,False,Event,10009,None,NarrativeSign,13,None,True,False,-873889792,0,0,0,0,True,2093762944,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300803,False,Event,10009,None,NarrativeSign,14,None,True,False,2103762944,0,0,0,0,True,-66483840,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300804,False,Event,10009,None,NarrativeSign,15,None,True,False,-56483840,0,0,0,0,True,1356663168,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300805,False,Event,10009,None,NarrativeSign,16,None,True,False,-56483840,0,0,0,0,True,1356663168,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300806,False,Event,10009,None,NarrativeSign,17,None,True,False,1366663168,0,0,0,0,True,-803583616,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300807,False,Event,10009,None,NarrativeSign,18,None,True,False,1366663168,0,0,0,0,True,-803583616,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300808,False,Event,10009,None,NarrativeSign,19,None,True,False,-793583616,0,0,0,0,True,1331136896,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300809,False,Event,10009,None,NarrativeSign,20,None,True,False,-793583616,0,0,0,0,True,1331136896,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300810,False,Event,10009,None,NarrativeSign,21,None,True,False,-793583616,0,0,0,0,True,1331136896,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300811,False,Event,10009,None,NarrativeSign,22,None,True,False,1341136896,0,0,0,0,True,2042710400,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300812,False,Event,10009,None,NarrativeSign,23,None,True,False,2052710400,0,0,0,0,True,594037120,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300813,False,Event,10009,None,NarrativeSign,24,None,True,False,2052710400,0,0,0,0,True,594037120,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300814,False,Event,10009,None,NarrativeSign,25,None,True,False,604037120,0,0,0,0,True,-1566209664,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300815,False,Event,10009,None,NarrativeSign,26,None,True,False,-1556209664,0,0,0,0,True,-844636160,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300816,False,Event,10009,None,NarrativeSign,27,None,True,False,-1556209664,0,0,0,0,True,-844636160,0,0,0,0,Repeat,Manual,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300817,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_dance_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300818,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_cleaning_timeline,None,False,True,1366663168,0,0,0,0,True,1331136896,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300819,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_femaledrink_02_timeline,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300820,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_femalefood_timeline,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300821,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_maledrink_timeline,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,0,0,0
300822,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_femaledrink_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300823,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_malefood_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300824,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_curry_01_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300825,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_curry_02_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300826,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_omelet_01_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300827,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_spaghetti_01_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300828,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_parfait_02_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300829,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_cake_02_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300830,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_pudding_01_timeline,None,False,True,10000000,104110105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40041,0,0
300831,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_femalephone_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300832,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_malephone_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300833,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_pancake_01_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300834,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_parfait_01_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300835,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_cake_01_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300836,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_latte_01_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300837,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_latte_02_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300838,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_soda_01_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300839,False,Event,10009,None,TimeLineAction,febg_shop_001_nk_soda_02_timeline,None,False,True,10000000,104210105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40042,0,0
300901,False,Event,10011,None,TimeLineAction,febg_coinrush_001_timeline_lasertrap_on,None,True,False,10000000,0,0,0,0,True,1787447680,104810106,0,0,0,Repeat,Auto,0,sprite_btn_questionmark_trigger,True,False,False,False,0,0,40048,0,0
