id,group,level,surface_battle_power,surface_skill_type,surface_skill_value_type,surface_skill_value,surface_skill_full_count,surface_skill_cool_time,surface_skill_range_type,surface_skill_range_value,surface_skill_target_category,surface_function_prefer_target,surface_function_prefer_target_num,duration_type,duration_value,surface_timing_trigger_type,surface_timing_trigger_standard,surface_timing_trigger_value,surface_status_trigger_type_1,surface_status_trigger_standard_1,surface_status_trigger_value_1,surface_status_trigger_type_2,surface_status_trigger_standard_2,surface_status_trigger_value_2,keeping_type,fx_prefab,fx_socket_point,locale_trigger_check
101070201,101071,2,0,SurfaceMoveSpeed,Percent,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101070301,101071,3,0,SurfaceMoveSpeed,Percent,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101070401,101071,4,0,SurfaceMoveSpeed,Percent,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101070501,101071,5,0,SurfaceMoveSpeed,Percent,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101070601,101071,6,0,SurfaceMoveSpeed,Percent,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101070701,101071,7,0,SurfaceMoveSpeed,Percent,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101070801,101071,8,0,SurfaceMoveSpeed,Percent,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101070901,101071,9,0,SurfaceMoveSpeed,Percent,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071001,101071,10,0,SurfaceMoveSpeed,Percent,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071101,101071,11,0,SurfaceMoveSpeed,Percent,11000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071201,101071,12,0,SurfaceMoveSpeed,Percent,12000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071301,101071,13,0,SurfaceMoveSpeed,Percent,13000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071401,101071,14,0,SurfaceMoveSpeed,Percent,14000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071501,101071,15,0,SurfaceMoveSpeed,Percent,15000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071601,101071,16,0,SurfaceMoveSpeed,Percent,16000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071701,101071,17,0,SurfaceMoveSpeed,Percent,17000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071801,101071,18,0,SurfaceMoveSpeed,Percent,18000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101071901,101071,19,0,SurfaceMoveSpeed,Percent,19000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101072001,101071,20,0,SurfaceMoveSpeed,Percent,20000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,None,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_speed,Bottom,False
101080101,101081,1,0,SurfaceStaminaHeal,Percent,500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080201,101081,2,0,SurfaceStaminaHeal,Percent,1000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080301,101081,3,0,SurfaceStaminaHeal,Percent,1500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080401,101081,4,0,SurfaceStaminaHeal,Percent,2000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080501,101081,5,0,SurfaceStaminaHeal,Percent,2500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080601,101081,6,0,SurfaceStaminaHeal,Percent,3000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080701,101081,7,0,SurfaceStaminaHeal,Percent,3500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080801,101081,8,0,SurfaceStaminaHeal,Percent,4000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101080901,101081,9,0,SurfaceStaminaHeal,Percent,4500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081001,101081,10,0,SurfaceStaminaHeal,Percent,5000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081101,101081,11,0,SurfaceStaminaHeal,Percent,5500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081201,101081,12,0,SurfaceStaminaHeal,Percent,6000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081301,101081,13,0,SurfaceStaminaHeal,Percent,6500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081401,101081,14,0,SurfaceStaminaHeal,Percent,7000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081501,101081,15,0,SurfaceStaminaHeal,Percent,7500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081601,101081,16,0,SurfaceStaminaHeal,Percent,8000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081701,101081,17,0,SurfaceStaminaHeal,Percent,8500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081801,101081,18,0,SurfaceStaminaHeal,Percent,9000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101081901,101081,19,0,SurfaceStaminaHeal,Percent,9500,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101082001,101081,20,0,SurfaceStaminaHeal,Percent,10000,1,0,User_platoon,0,Nikke_platoon,None,0,TimeSec,0,OnKillEnemyPlatoon,User,0,IsFieldMonster,Trigger_target,0,None,None,0,On,,None,False
101090101,101091,1,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090201,101091,2,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090301,101091,3,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090401,101091,4,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090501,101091,5,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090601,101091,6,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090701,101091,7,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090801,101091,8,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101090901,101091,9,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091001,101091,10,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091101,101091,11,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091201,101091,12,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091301,101091,13,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091401,101091,14,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091501,101091,15,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091601,101091,16,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091701,101091,17,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091801,101091,18,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101091901,101091,19,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101092001,101091,20,0,SurfaceViewRange,Integer,1,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,None,None,0,Off,fx_s_field_buff_vision,Top,False
101100101,101101,1,0,SurfaceDamageReduction,Percent,500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100201,101101,2,0,SurfaceDamageReduction,Percent,1000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100301,101101,3,0,SurfaceDamageReduction,Percent,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100401,101101,4,0,SurfaceDamageReduction,Percent,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100501,101101,5,0,SurfaceDamageReduction,Percent,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100601,101101,6,0,SurfaceDamageReduction,Percent,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100701,101101,7,0,SurfaceDamageReduction,Percent,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100801,101101,8,0,SurfaceDamageReduction,Percent,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101100901,101101,9,0,SurfaceDamageReduction,Percent,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101001,101101,10,0,SurfaceDamageReduction,Percent,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101101,101101,11,0,SurfaceDamageReduction,Percent,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101201,101101,12,0,SurfaceDamageReduction,Percent,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101301,101101,13,0,SurfaceDamageReduction,Percent,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101401,101101,14,0,SurfaceDamageReduction,Percent,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101501,101101,15,0,SurfaceDamageReduction,Percent,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101601,101101,16,0,SurfaceDamageReduction,Percent,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101701,101101,17,0,SurfaceDamageReduction,Percent,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101801,101101,18,0,SurfaceDamageReduction,Percent,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101101901,101101,19,0,SurfaceDamageReduction,Percent,9500,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101102001,101101,20,0,SurfaceDamageReduction,Percent,10000,1,0,User_platoon,0,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInField,User_platoon,0,IsMoving,User_platoon,0,Off,fx_s_field_buff_def,Center,False
101110101,101111,1,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110201,101111,2,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110301,101111,3,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110401,101111,4,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110501,101111,5,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110601,101111,6,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110701,101111,7,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110801,101111,8,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101110901,101111,9,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111001,101111,10,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111101,101111,11,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111201,101111,12,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111301,101111,13,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111401,101111,14,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111501,101111,15,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111601,101111,16,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111701,101111,17,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111801,101111,18,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101111901,101111,19,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101112001,101111,20,0,SurfaceImmortal,Integer,0,1,1000,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,None,0,None,None,0,IsStandOnField,User_platoon,0,On,fx_buff_surface_surfacehide,Center,False
101120101,101121,1,0,SurfaceIncBonusRangeDmg,Integer,1500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120201,101121,2,0,SurfaceIncBonusRangeDmg,Integer,2000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120301,101121,3,0,SurfaceIncBonusRangeDmg,Integer,2500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120401,101121,4,0,SurfaceIncBonusRangeDmg,Integer,3000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120501,101121,5,0,SurfaceIncBonusRangeDmg,Integer,3500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120601,101121,6,0,SurfaceIncBonusRangeDmg,Integer,4000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120701,101121,7,0,SurfaceIncBonusRangeDmg,Integer,4500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120801,101121,8,0,SurfaceIncBonusRangeDmg,Integer,5000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101120901,101121,9,0,SurfaceIncBonusRangeDmg,Integer,5500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101121001,101121,10,0,SurfaceIncBonusRangeDmg,Integer,6000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101121101,101121,11,0,SurfaceIncBonusRangeDmg,Integer,6500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101121201,101121,12,0,SurfaceIncBonusRangeDmg,Integer,7000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101121301,101121,13,0,SurfaceIncBonusRangeDmg,Integer,7500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101121401,101121,14,0,SurfaceIncBonusRangeDmg,Integer,8000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101121501,101121,15,0,SurfaceIncBonusRangeDmg,Integer,8500,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
101121601,101121,16,0,SurfaceIncBonusRangeDmg,Integer,9000,1,0,User_platoon,0,Nikke_platoon,None,0,Battles,0,OnBattleStart,User_platoon,0,IsStandOnField,User_platoon,1,IsCheckNearBonusRange,User_platoon,5,Off,fx_buff_surface_surfaceagainstnearbonus,Center,False
