id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,map_change_guide_localkey,is_guide_field_change,npc_change_guide_localkey
103010108,1030101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010108,False,,,
103010109,1030101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010109,True,,,
103010110,1030101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010110,False,,,
103010111,1030101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010111,True,,,
103010112,1030101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103010112,False,,,
103020101,1030201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020101,False,,,
103020102,1030201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020102,True,,,
103020103,1030201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020103,False,,,
103020104,1030201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020104,True,,,
103020105,1030201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020105,False,,,
103020106,1030201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020106,False,,,
103020107,1030201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020107,True,,,
103020108,1030201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020108,False,,,
103020109,1030201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020109,True,,,
103020110,1030201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020110,False,,,
103020111,1030201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020111,True,,,
103020112,1030201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103020112,False,,,
103110101,1031101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110101,False,,,
103110102,1031101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110102,True,,,
103110103,1031101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110103,False,,,
103110104,1031101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110104,True,,,
103110105,1031101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110105,False,,,
103110106,1031101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110106,False,,,
103110107,1031101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110107,True,,,
103110108,1031101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110108,False,,,
103110109,1031101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110109,True,,,
103110110,1031101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110110,False,,,
103110111,1031101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110111,True,,,
103110112,1031101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110112,False,,,
103210101,1032101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210101,False,,,
103210102,1032101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210102,True,,,
103210103,1032101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210103,False,,,
103210104,1032101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210104,True,,,
103210105,1032101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210105,False,,,
103210106,1032101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210106,False,,,
103210107,1032101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210107,True,,,
103210108,1032101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210108,False,,,
103210109,1032101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210109,True,,,
103210110,1032101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210110,False,,,
103210111,1032101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210111,True,,,
103210112,1032101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210112,False,,,
103220101,1032201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220101,False,,,
103220102,1032201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220102,True,,,
103220103,1032201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220103,False,,,
103220104,1032201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220104,True,,,
103220105,1032201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220105,False,,,
103220106,1032201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220106,False,,,
103220107,1032201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220107,True,,,
103220108,1032201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220108,False,,,
103220109,1032201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220109,True,,,
103220110,1032201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220110,False,,,
103220111,1032201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220111,True,,,
103220112,1032201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220112,False,,,
103310101,1033101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310101,False,,,
103310102,1033101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310102,True,,,
103310103,1033101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310103,False,,,
103310104,1033101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310104,True,,,
103310105,1033101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310105,False,,,
103310106,1033101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310106,False,,,
103310107,1033101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310107,True,,,
103310108,1033101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310108,False,,,
103310109,1033101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310109,True,,,
103310110,1033101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310110,False,,,
103310111,1033101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310111,True,,,
103310112,1033101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103310112,False,,,
103320101,1033201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320101,False,,,
103320102,1033201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320102,True,,,
103320103,1033201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320103,False,,,
103320104,1033201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320104,True,,,
103320105,1033201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320105,False,,,
103320106,1033201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320106,False,,,
103320107,1033201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320107,True,,,
103320108,1033201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320108,False,,,
103320109,1033201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320109,True,,,
103320110,1033201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320110,False,,,
103320111,1033201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320111,True,,,
103320112,1033201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103320112,False,,,
103410101,1034101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410101,False,,,
103410102,1034101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410102,True,,,
103410103,1034101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410103,False,,,
103410104,1034101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410104,True,,,
103410105,1034101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410105,False,,,
103410106,1034101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410106,False,,,
103410107,1034101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410107,True,,,
103410108,1034101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410108,False,,,
103410109,1034101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410109,True,,,
103410110,1034101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410110,False,,,
103410111,1034101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410111,True,,,
103410112,1034101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103410112,False,,,
103510101,1035101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510101,False,,,
103510102,1035101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510102,True,,,
103510103,1035101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510103,False,,,
103510104,1035101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510104,True,,,
103510105,1035101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510105,False,,,
103510106,1035101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510106,False,,,
103510107,1035101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510107,True,,,
103510108,1035101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510108,False,,,
103510109,1035101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510109,True,,,
103510110,1035101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510110,False,,,
103510111,1035101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510111,True,,,
103510112,1035101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103510112,False,,,
103520101,1035201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520101,False,,,
103520102,1035201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520102,True,,,
103520103,1035201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520103,False,,,
103520104,1035201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520104,True,,,
103520105,1035201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520105,False,,,
103520106,1035201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520106,False,,,
103520107,1035201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520107,True,,,
103520108,1035201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520108,False,,,
103520109,1035201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520109,True,,,
103520110,1035201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520110,False,,,
103520111,1035201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520111,True,,,
103520112,1035201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103520112,False,,,
103610101,1036101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610101,False,,,
103610102,1036101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610102,True,,,
103610103,1036101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610103,False,,,
103610104,1036101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610104,True,,,
103610105,1036101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610105,False,,,
103610106,1036101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610106,False,,,
103610107,1036101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610107,True,,,
103610108,1036101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610108,False,,,
103610109,1036101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610109,True,,,
103610110,1036101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610110,False,,,
103610111,1036101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610111,True,,,
103610112,1036101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103610112,False,,,
103620101,1036201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620101,False,,,
103620102,1036201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620102,True,,,
103620103,1036201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620103,False,,,
103620104,1036201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620104,True,,,
103620105,1036201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620105,False,,,
103620106,1036201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620106,False,,,
103620107,1036201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620107,True,,,
103620108,1036201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620108,False,,,
103620109,1036201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620109,True,,,
103620110,1036201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620110,False,,,
103620111,1036201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620111,True,,,
103620112,1036201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103620112,False,,,
103710101,1037101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710101,False,,,
103710102,1037101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710102,True,,,
103710103,1037101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710103,False,,,
103710104,1037101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710104,True,,,
103710105,1037101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710105,False,,,
103710106,1037101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710106,False,,,
103710107,1037101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710107,True,,,
103710108,1037101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710108,False,,,
103710109,1037101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710109,True,,,
103710110,1037101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710110,False,,,
103710111,1037101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710111,True,,,
103710112,1037101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103710112,False,,,
103720101,1037201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720101,False,,,
103720102,1037201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720102,True,,,
103720103,1037201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720103,False,,,
103720104,1037201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720104,True,,,
103720105,1037201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720105,False,,,
103720106,1037201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720106,False,,,
103720107,1037201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720107,True,,,
103720108,1037201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720108,False,,,
103720109,1037201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720109,True,,,
103720110,1037201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720110,False,,,
103720111,1037201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720111,True,,,
103720112,1037201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103720112,False,,,
103810101,1038101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810101,False,,,
103810102,1038101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810102,True,,,
103810103,1038101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810103,False,,,
103810104,1038101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810104,True,,,
103810105,1038101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810105,False,,,
103810106,1038101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810106,False,,,
103810107,1038101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810107,True,,,
103810108,1038101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810108,False,,,
103810109,1038101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810109,True,,,
103810110,1038101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810110,False,,,
103810111,1038101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810111,True,,,
103810112,1038101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103810112,False,,,
103820101,1038201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820101,False,,,
103820102,1038201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820102,True,,,
103820103,1038201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820103,False,,,
103820104,1038201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820104,True,,,
103820105,1038201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820105,False,,,
103820106,1038201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820106,False,,,
103820107,1038201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820107,True,,,
103820108,1038201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820108,False,,,
103820109,1038201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820109,True,,,
103820110,1038201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820110,False,,,
103820111,1038201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820111,True,,,
103820112,1038201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103820112,False,,,
103910101,1039101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910101,False,,,
103910102,1039101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910102,True,,,
103910103,1039101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910103,False,,,
103910104,1039101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910104,True,,,
103910105,1039101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910105,False,,,
103910106,1039101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910106,False,,,
103910107,1039101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910107,True,,,
103910108,1039101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910108,False,,,
103910109,1039101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910109,True,,,
103910110,1039101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910110,False,,,
103910111,1039101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910111,True,,,
103910112,1039101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910112,False,,,
103920101,1039201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920101,False,,,
103920102,1039201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920102,True,,,
103920103,1039201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920103,False,,,
103920104,1039201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920104,True,,,
103920105,1039201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920105,False,,,
103920106,1039201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920106,False,,,
103920107,1039201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920107,True,,,
103920108,1039201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920108,False,,,
103920109,1039201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920109,True,,,
103920110,1039201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920110,False,,,
103920111,1039201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920111,True,,,
103920112,1039201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920112,False,,,
104010101,1040101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010101,False,,,
104010102,1040101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010102,True,,,
104010103,1040101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010103,False,,,
104010104,1040101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010104,True,,,
104010105,1040101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010105,False,,,
104010106,1040101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010106,False,,,
104010107,1040101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010107,True,,,
104010108,1040101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010108,False,,,
104010109,1040101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010109,True,,,
104010110,1040101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010110,False,,,
104010111,1040101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010111,True,,,
104010112,1040101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010112,False,,,
104020101,1040201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020101,False,,,
104020102,1040201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020102,True,,,
104020103,1040201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020103,False,,,
104020104,1040201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020104,True,,,
104020105,1040201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020105,False,,,
104020106,1040201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020106,False,,,
104020107,1040201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020107,True,,,
104020108,1040201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020108,False,,,
104020109,1040201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020109,True,,,
104020110,1040201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020110,False,,,
104020111,1040201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020111,True,,,
104020112,1040201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020112,False,,,
104110101,1041101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110101,False,,,
104110102,1041101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110102,True,,,
104110103,1041101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110103,False,,,
104110104,1041101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110104,True,,,
104110105,1041101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110105,False,Locale_Event:CE003_FieldChange_01_01,True,Locale_Event:CE003_NPCChange_01_01
104110106,1041101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110106,False,,,
104110107,1041101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110107,True,,,
104110108,1041101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110108,False,,,
104110109,1041101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110109,True,,,
104110110,1041101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110110,False,,,
104110111,1041101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110111,True,,,
104110112,1041101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104110112,False,,,
104210101,1042101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210101,False,,,
104210102,1042101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210102,True,,,
104210103,1042101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210103,False,,,
104210104,1042101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210104,True,,,
104210105,1042101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210105,False,Locale_Event:CE003_FieldChange_01_03,True,Locale_Event:CE003_NPCChange_01_03
104210106,1042101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210106,False,,,
104210107,1042101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210107,True,,,
104210108,1042101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210108,False,,,
104210109,1042101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210109,True,,,
104210110,1042101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210110,False,,,
104210111,1042101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104210111,True,,,
