id,group,level,level_hp,level_attack,level_defence,level_energy_resist,level_metal_resist,level_bio_resist
32040024,3204,24,28463,810,214,0,0,0
32040025,3204,25,29095,828,219,0,0,0
32040026,3204,26,29728,846,223,0,0,0
32040027,3204,27,30360,864,228,0,0,0
32040028,3204,28,30993,882,233,0,0,0
32040029,3204,29,31625,900,238,0,0,0
32040030,3204,30,32258,918,242,0,0,0
32040031,3204,31,32890,936,247,0,0,0
32040032,3204,32,33523,954,252,0,0,0
32040033,3204,33,34155,972,257,0,0,0
32040034,3204,34,34788,990,261,0,0,0
32040035,3204,35,35420,1008,266,0,0,0
32040036,3204,36,36053,1026,271,0,0,0
32040037,3204,37,36685,1044,276,0,0,0
32040038,3204,38,37318,1062,280,0,0,0
32040039,3204,39,37950,1080,285,0,0,0
32040040,3204,40,38583,1098,290,0,0,0
32040041,3204,41,40512,1153,304,0,0,0
32040042,3204,42,41777,1189,314,0,0,0
32040043,3204,43,43042,1225,323,0,0,0
32040044,3204,44,44307,1261,333,0,0,0
32040045,3204,45,45572,1297,342,0,0,0
32040046,3204,46,46837,1333,352,0,0,0
32040047,3204,47,48102,1369,361,0,0,0
32040048,3204,48,49367,1405,371,0,0,0
32040049,3204,49,50632,1441,380,0,0,0
32040050,3204,50,51897,1477,390,0,0,0
32040051,3204,51,53162,1513,399,0,0,0
32040052,3204,52,54427,1549,409,0,0,0
32040053,3204,53,55692,1585,418,0,0,0
32040054,3204,54,56957,1621,428,0,0,0
32040055,3204,55,58222,1657,437,0,0,0
32040056,3204,56,59487,1693,447,0,0,0
32040057,3204,57,60752,1729,456,0,0,0
32040058,3204,58,62017,1765,466,0,0,0
32040059,3204,59,63282,1801,475,0,0,0
32040060,3204,60,64547,1837,485,0,0,0
32040061,3204,61,67774,1929,509,0,0,0
32040062,3204,62,69039,1965,519,0,0,0
32040063,3204,63,70304,2001,528,0,0,0
32040064,3204,64,71569,2037,538,0,0,0
32040065,3204,65,72834,2073,547,0,0,0
32040066,3204,66,74099,2109,557,0,0,0
32040067,3204,67,75364,2145,566,0,0,0
32040068,3204,68,76629,2181,576,0,0,0
32040069,3204,69,77894,2217,585,0,0,0
32040070,3204,70,79159,2253,595,0,0,0
32040071,3204,71,80424,2289,604,0,0,0
32040072,3204,72,81689,2325,614,0,0,0
32040073,3204,73,82954,2361,623,0,0,0
32040074,3204,74,84219,2397,633,0,0,0
32040075,3204,75,85484,2433,642,0,0,0
32040076,3204,76,86749,2469,652,0,0,0
32040077,3204,77,88014,2505,661,0,0,0
32040078,3204,78,89279,2541,671,0,0,0
32040079,3204,79,90544,2577,680,0,0,0
32040080,3204,80,91809,2613,690,0,0,0
32040081,3204,81,96400,2743,724,0,0,0
32040082,3204,82,98297,2797,739,0,0,0
32040083,3204,83,100195,2851,753,0,0,0
32040084,3204,84,102092,2905,767,0,0,0
32040085,3204,85,103990,2959,781,0,0,0
32040086,3204,86,105887,3013,796,0,0,0
32040087,3204,87,107785,3067,810,0,0,0
32040088,3204,88,109682,3121,824,0,0,0
32040089,3204,89,111580,3175,838,0,0,0
32040090,3204,90,113477,3229,853,0,0,0
32040091,3204,91,115375,3283,867,0,0,0
32040092,3204,92,117272,3337,881,0,0,0
32040093,3204,93,119170,3391,896,0,0,0
32040094,3204,94,121067,3445,910,0,0,0
32040095,3204,95,122965,3499,924,0,0,0
32040096,3204,96,124862,3553,938,0,0,0
32040097,3204,97,126760,3607,953,0,0,0
32040098,3204,98,128657,3661,967,0,0,0
32040099,3204,99,130555,3715,981,0,0,0
32040100,3204,100,132452,3769,995,0,0,0
32040101,3204,101,139075,3958,1045,0,0,0
32040102,3204,102,140973,4012,1060,0,0,0
32040103,3204,103,142870,4066,1074,0,0,0
32040104,3204,104,144768,4120,1088,0,0,0
32040105,3204,105,146665,4174,1103,0,0,0
32040106,3204,106,148563,4228,1117,0,0,0
32040107,3204,107,150460,4282,1131,0,0,0
32040108,3204,108,152358,4336,1145,0,0,0
32040109,3204,109,154255,4390,1160,0,0,0
32040110,3204,110,156153,4444,1174,0,0,0
32040111,3204,111,158050,4498,1188,0,0,0
32040112,3204,112,159948,4552,1202,0,0,0
32040113,3204,113,161845,4606,1217,0,0,0
32040114,3204,114,163743,4660,1231,0,0,0
32040115,3204,115,165640,4714,1245,0,0,0
32040116,3204,116,167538,4768,1259,0,0,0
32040117,3204,117,169435,4822,1274,0,0,0
32040118,3204,118,171333,4876,1288,0,0,0
32040119,3204,119,173230,4930,1302,0,0,0
32040120,3204,120,175128,4984,1316,0,0,0
32040121,3204,121,183884,5233,1382,0,0,0
32040122,3204,122,186414,5305,1401,0,0,0
32040123,3204,123,188944,5377,1420,0,0,0
32040124,3204,124,191474,5449,1439,0,0,0
32040125,3204,125,194004,5521,1458,0,0,0
32040126,3204,126,196534,5593,1477,0,0,0
32040127,3204,127,199064,5665,1496,0,0,0
32040128,3204,128,201594,5737,1515,0,0,0
32040129,3204,129,204124,5809,1534,0,0,0
32040130,3204,130,206654,5881,1553,0,0,0
32040131,3204,131,209184,5953,1572,0,0,0
32040132,3204,132,211714,6025,1591,0,0,0
32040133,3204,133,214244,6097,1610,0,0,0
32040134,3204,134,216774,6169,1629,0,0,0
32040135,3204,135,219304,6241,1648,0,0,0
32040136,3204,136,221834,6313,1667,0,0,0
32040137,3204,137,224364,6385,1687,0,0,0
32040138,3204,138,226894,6457,1706,0,0,0
32040139,3204,139,229424,6529,1725,0,0,0
32040140,3204,140,231954,6601,1744,0,0,0
32040141,3204,141,243551,6931,1831,0,0,0
32040142,3204,142,246081,7003,1850,0,0,0
32040143,3204,143,248611,7075,1869,0,0,0
32040144,3204,144,251141,7147,1888,0,0,0
32040145,3204,145,253671,7219,1907,0,0,0
32040146,3204,146,256201,7291,1926,0,0,0
32040147,3204,147,258731,7363,1945,0,0,0
32040148,3204,148,261261,7435,1964,0,0,0
32040149,3204,149,263791,7507,1983,0,0,0
32040150,3204,150,266321,7579,2002,0,0,0
32040151,3204,151,268851,7651,2021,0,0,0
32040152,3204,152,271381,7723,2040,0,0,0
32040153,3204,153,273911,7795,2059,0,0,0
32040154,3204,154,276441,7867,2078,0,0,0
32040155,3204,155,278971,7939,2097,0,0,0
32040156,3204,156,281501,8011,2116,0,0,0
32040157,3204,157,284031,8083,2135,0,0,0
32040158,3204,158,286561,8155,2154,0,0,0
32040159,3204,159,289091,8227,2173,0,0,0
32040160,3204,160,291621,8299,2192,0,0,0
32040161,3204,161,306203,8714,2302,0,0,0
32040162,3204,162,309365,8804,2326,0,0,0
32040163,3204,163,312528,8894,2350,0,0,0
32040164,3204,164,315690,8984,2373,0,0,0
32040165,3204,165,318853,9074,2397,0,0,0
32040166,3204,166,322015,9164,2421,0,0,0
32040167,3204,167,325178,9254,2445,0,0,0
32040168,3204,168,328340,9344,2469,0,0,0
32040169,3204,169,331503,9434,2492,0,0,0
32040170,3204,170,334665,9524,2516,0,0,0
32040171,3204,171,337828,9614,2540,0,0,0
32040172,3204,172,340990,9704,2564,0,0,0
32040173,3204,173,344153,9794,2587,0,0,0
32040174,3204,174,347315,9884,2611,0,0,0
32040175,3204,175,350478,9974,2635,0,0,0
32040176,3204,176,353640,10064,2659,0,0,0
32040177,3204,177,356803,10154,2682,0,0,0
32040178,3204,178,359965,10244,2706,0,0,0
32040179,3204,179,363128,10334,2730,0,0,0
32040180,3204,180,366290,10424,2754,0,0,0
32040181,3204,181,384605,10946,2891,0,0,0
32040182,3204,182,387768,11036,2915,0,0,0
32040183,3204,183,390930,11126,2939,0,0,0
32040184,3204,184,394093,11216,2963,0,0,0
32040185,3204,185,397255,11306,2986,0,0,0
32040186,3204,186,400418,11396,3010,0,0,0
32040187,3204,187,403580,11486,3034,0,0,0
32040188,3204,188,406743,11576,3058,0,0,0
32040189,3204,189,409905,11666,3082,0,0,0
32040190,3204,190,413068,11756,3105,0,0,0
32040191,3204,191,416230,11846,3129,0,0,0
32040192,3204,192,419393,11936,3153,0,0,0
32040193,3204,193,422555,12026,3177,0,0,0
32040194,3204,194,425718,12116,3200,0,0,0
32040195,3204,195,428880,12206,3224,0,0,0
32040196,3204,196,432043,12296,3248,0,0,0
32040197,3204,197,435205,12386,3272,0,0,0
32040198,3204,198,438368,12476,3295,0,0,0
32040199,3204,199,441530,12566,3319,0,0,0
32040200,3204,200,444693,12656,3343,0,0,0
32040201,3204,201,466927,13288,3510,0,0,0
32040202,3204,202,470722,13396,3539,0,0,0
32040203,3204,203,474517,13504,3567,0,0,0
32040204,3204,204,478312,13612,3596,0,0,0
32040205,3204,205,482107,13720,3624,0,0,0
32040206,3204,206,485902,13828,3653,0,0,0
32040207,3204,207,489697,13936,3681,0,0,0
32040208,3204,208,493492,14044,3710,0,0,0
32040209,3204,209,497287,14152,3738,0,0,0
32040210,3204,210,501082,14260,3767,0,0,0
32040211,3204,211,504877,14368,3795,0,0,0
32040212,3204,212,508672,14476,3824,0,0,0
32040213,3204,213,512467,14584,3852,0,0,0
32040214,3204,214,516262,14692,3881,0,0,0
32040215,3204,215,520057,14800,3909,0,0,0
32040216,3204,216,523852,14908,3938,0,0,0
32040217,3204,217,527647,15016,3967,0,0,0
32040218,3204,218,531442,15124,3995,0,0,0
32040219,3204,219,535237,15232,4024,0,0,0
32040220,3204,220,539032,15340,4052,0,0,0
32040221,3204,221,565983,16107,4255,0,0,0
32040222,3204,222,569778,16215,4283,0,0,0
32040223,3204,223,573573,16323,4312,0,0,0
32040224,3204,224,577368,16431,4340,0,0,0
32040225,3204,225,581163,16539,4369,0,0,0
32040226,3204,226,584958,16647,4397,0,0,0
32040227,3204,227,588753,16755,4426,0,0,0
32040228,3204,228,592548,16863,4454,0,0,0
32040229,3204,229,596343,16971,4483,0,0,0
32040230,3204,230,600138,17079,4511,0,0,0
32040231,3204,231,603933,17187,4540,0,0,0
32040232,3204,232,607728,17295,4568,0,0,0
32040233,3204,233,611523,17403,4597,0,0,0
32040234,3204,234,615318,17511,4625,0,0,0
32040235,3204,235,619113,17619,4654,0,0,0
32040236,3204,236,622908,17727,4682,0,0,0
32040237,3204,237,626703,17835,4711,0,0,0
32040238,3204,238,630498,17943,4740,0,0,0
32040239,3204,239,634293,18051,4768,0,0,0
32040240,3204,240,638088,18159,4797,0,0,0
32040241,3204,241,669992,19067,5036,0,0,0
32040242,3204,242,674420,19193,5070,0,0,0
32040243,3204,243,678847,19319,5103,0,0,0
32040244,3204,244,683275,19445,5136,0,0,0
32040245,3204,245,687702,19571,5169,0,0,0
32040246,3204,246,692130,19697,5203,0,0,0
32040247,3204,247,696557,19823,5236,0,0,0
32040248,3204,248,700985,19949,5269,0,0,0
32040249,3204,249,705412,20075,5302,0,0,0
32040250,3204,250,709840,20201,5336,0,0,0
32040251,3204,251,714267,20327,5369,0,0,0
32040252,3204,252,718695,20453,5402,0,0,0
32040253,3204,253,723122,20579,5435,0,0,0
32040254,3204,254,727550,20705,5469,0,0,0
32040255,3204,255,731977,20831,5502,0,0,0
32040256,3204,256,736405,20957,5535,0,0,0
32040257,3204,257,740832,21083,5569,0,0,0
32040258,3204,258,745260,21209,5602,0,0,0
32040259,3204,259,749687,21335,5635,0,0,0
32040260,3204,260,754115,21461,5668,0,0,0
32040261,3204,261,791821,22534,5952,0,0,0
32040262,3204,262,796248,22660,5985,0,0,0
32040263,3204,263,800676,22786,6018,0,0,0
32040264,3204,264,805103,22912,6052,0,0,0
32040265,3204,265,809531,23038,6085,0,0,0
32040266,3204,266,813958,23164,6118,0,0,0
32040267,3204,267,818386,23290,6151,0,0,0
32040268,3204,268,822813,23416,6185,0,0,0
32040269,3204,269,827241,23542,6218,0,0,0
32040270,3204,270,831668,23668,6251,0,0,0
32040271,3204,271,836096,23794,6285,0,0,0
32040272,3204,272,840523,23920,6318,0,0,0
32040273,3204,273,844951,24046,6351,0,0,0
32040274,3204,274,849378,24172,6384,0,0,0
32040275,3204,275,853806,24298,6418,0,0,0
32040276,3204,276,858233,24424,6451,0,0,0
32040277,3204,277,862661,24550,6484,0,0,0
32040278,3204,278,867088,24676,6517,0,0,0
32040279,3204,279,871516,24802,6551,0,0,0
32040280,3204,280,875943,24928,6584,0,0,0
32040281,3204,281,919741,26175,6913,0,0,0
32040282,3204,282,924801,26319,6951,0,0,0
32040283,3204,283,929861,26463,6989,0,0,0
32040284,3204,284,934921,26607,7027,0,0,0
32040285,3204,285,939981,26751,7065,0,0,0
32040286,3204,286,945041,26895,7103,0,0,0
32040287,3204,287,950101,27039,7141,0,0,0
32040288,3204,288,955161,27183,7179,0,0,0
32040289,3204,289,960221,27327,7217,0,0,0
32040290,3204,290,965281,27471,7255,0,0,0
32040291,3204,291,970341,27615,7293,0,0,0
32040292,3204,292,975401,27759,7331,0,0,0
32040293,3204,293,980461,27903,7369,0,0,0
32040294,3204,294,985521,28047,7407,0,0,0
32040295,3204,295,990581,28191,7445,0,0,0
32040296,3204,296,995641,28335,7483,0,0,0
32040297,3204,297,1000701,28479,7521,0,0,0
32040298,3204,298,1005761,28623,7559,0,0,0
32040299,3204,299,1010821,28767,7597,0,0,0
32040300,3204,300,1015881,28911,7635,0,0,0
32040301,3204,301,1066674,30357,8017,0,0,0
32040302,3204,302,1071734,30501,8056,0,0,0
32040303,3204,303,1076794,30645,8094,0,0,0
32040304,3204,304,1081854,30789,8132,0,0,0
32040305,3204,305,1086914,30933,8170,0,0,0
32040306,3204,306,1091974,31077,8208,0,0,0
32040307,3204,307,1097034,31221,8246,0,0,0
32040308,3204,308,1102094,31365,8284,0,0,0
32040309,3204,309,1107154,31509,8322,0,0,0
32040310,3204,310,1112214,31653,8360,0,0,0
32040311,3204,311,1117274,31797,8398,0,0,0
32040312,3204,312,1122334,31941,8436,0,0,0
32040313,3204,313,1127394,32085,8474,0,0,0
32040314,3204,314,1132454,32229,8512,0,0,0
32040315,3204,315,1137514,32373,8550,0,0,0
32040316,3204,316,1142574,32517,8588,0,0,0
32040317,3204,317,1147634,32661,8626,0,0,0
32040318,3204,318,1152694,32805,8664,0,0,0
32040319,3204,319,1157754,32949,8702,0,0,0
32040320,3204,320,1162814,33093,8740,0,0,0
32040321,3204,321,1220955,34747,9177,0,0,0
32040322,3204,322,1226647,34909,9220,0,0,0
32040323,3204,323,1232340,35071,9263,0,0,0
32040324,3204,324,1238032,35233,9305,0,0,0
32040325,3204,325,1243725,35395,9348,0,0,0
32040326,3204,326,1249417,35557,9391,0,0,0
32040327,3204,327,1255110,35719,9434,0,0,0
32040328,3204,328,1260802,35881,9476,0,0,0
32040329,3204,329,1266495,36043,9519,0,0,0
32040330,3204,330,1272187,36205,9562,0,0,0
32040331,3204,331,1277880,36367,9605,0,0,0
32040332,3204,332,1283572,36529,9647,0,0,0
32040333,3204,333,1289265,36691,9690,0,0,0
32040334,3204,334,1294957,36853,9733,0,0,0
32040335,3204,335,1300650,37015,9776,0,0,0
32040336,3204,336,1306342,37177,9819,0,0,0
32040337,3204,337,1312035,37339,9861,0,0,0
32040338,3204,338,1317727,37501,9904,0,0,0
32040339,3204,339,1323420,37663,9947,0,0,0
32040340,3204,340,1329112,37825,9990,0,0,0
32040341,3204,341,1395568,39717,10489,0,0,0
32040342,3204,342,1401260,39879,10531,0,0,0
32040343,3204,343,1406953,40041,10574,0,0,0
32040344,3204,344,1412645,40203,10617,0,0,0
32040345,3204,345,1418338,40365,10660,0,0,0
32040346,3204,346,1424030,40527,10702,0,0,0
32040347,3204,347,1429723,40689,10745,0,0,0
32040348,3204,348,1435415,40851,10788,0,0,0
32040349,3204,349,1441108,41013,10831,0,0,0
32040350,3204,350,1446800,41175,10874,0,0,0
32040351,3204,351,1452493,41337,10916,0,0,0
32040352,3204,352,1458185,41499,10959,0,0,0
32040353,3204,353,1463878,41661,11002,0,0,0
32040354,3204,354,1469570,41823,11045,0,0,0
32040355,3204,355,1475263,41985,11087,0,0,0
32040356,3204,356,1480955,42147,11130,0,0,0
32040357,3204,357,1486648,42309,11173,0,0,0
32040358,3204,358,1492340,42471,11216,0,0,0
32040359,3204,359,1498033,42633,11258,0,0,0
32040360,3204,360,1503725,42795,11301,0,0,0
32040361,3204,361,1578911,44934,11867,0,0,0
32040362,3204,362,1585236,45114,11914,0,0,0
32040363,3204,363,1591561,45294,11962,0,0,0
32040364,3204,364,1597886,45474,12009,0,0,0
32040365,3204,365,1604211,45654,12057,0,0,0
32040366,3204,366,1610536,45834,12104,0,0,0
32040367,3204,367,1616861,46014,12152,0,0,0
32040368,3204,368,1623186,46194,12199,0,0,0
32040369,3204,369,1629511,46374,12247,0,0,0
32040370,3204,370,1635836,46554,12294,0,0,0
32040371,3204,371,1642161,46734,12342,0,0,0
32040372,3204,372,1648486,46914,12390,0,0,0
32040373,3204,373,1654811,47094,12437,0,0,0
32040374,3204,374,1661136,47274,12485,0,0,0
32040375,3204,375,1667461,47454,12532,0,0,0
32040376,3204,376,1673786,47634,12580,0,0,0
32040377,3204,377,1680111,47814,12627,0,0,0
32040378,3204,378,1686436,47994,12675,0,0,0
32040379,3204,379,1692761,48174,12722,0,0,0
32040380,3204,380,1699086,48354,12770,0,0,0
32040381,3204,381,1784041,50772,13409,0,0,0
32040382,3204,382,1790366,50952,13456,0,0,0
32040383,3204,383,1796691,51132,13504,0,0,0
32040384,3204,384,1803016,51312,13551,0,0,0
32040385,3204,385,1809341,51492,13599,0,0,0
32040386,3204,386,1815666,51672,13646,0,0,0
32040387,3204,387,1821991,51852,13694,0,0,0
32040388,3204,388,1828316,52032,13741,0,0,0
32040389,3204,389,1834641,52212,13789,0,0,0
32040390,3204,390,1840966,52392,13836,0,0,0
32040391,3204,391,1847291,52572,13884,0,0,0
32040392,3204,392,1853616,52752,13931,0,0,0
32040393,3204,393,1859941,52932,13979,0,0,0
32040394,3204,394,1866266,53112,14026,0,0,0
32040395,3204,395,1872591,53292,14074,0,0,0
32040396,3204,396,1878916,53472,14121,0,0,0
32040397,3204,397,1885241,53652,14169,0,0,0
32040398,3204,398,1891566,53832,14216,0,0,0
32040399,3204,399,1897891,54012,14264,0,0,0
32040400,3204,400,1904216,54192,14312,0,0,0
32040401,3204,401,1999426,56902,15028,0,0,0
32040402,3204,402,2006384,57100,15080,0,0,0
32040403,3204,403,2013341,57298,15132,0,0,0
32040404,3204,404,2020299,57496,15184,0,0,0
32040405,3204,405,2027256,57694,15237,0,0,0
32040406,3204,406,2034214,57892,15289,0,0,0
32040407,3204,407,2041171,58090,15341,0,0,0
32040408,3204,408,2048129,58288,15393,0,0,0
32040409,3204,409,2055086,58486,15446,0,0,0
32040410,3204,410,2062044,58684,15498,0,0,0
32040411,3204,411,2069001,58882,15550,0,0,0
32040412,3204,412,2075959,59080,15603,0,0,0
32040413,3204,413,2082916,59278,15655,0,0,0
32040414,3204,414,2089874,59476,15707,0,0,0
32040415,3204,415,2096831,59674,15759,0,0,0
32040416,3204,416,2103789,59872,15812,0,0,0
32040417,3204,417,2110746,60070,15864,0,0,0
32040418,3204,418,2117704,60268,15916,0,0,0
32040419,3204,419,2124661,60466,15968,0,0,0
32040420,3204,420,2131619,60664,16021,0,0,0
32040421,3204,421,2238200,63697,16822,0,0,0
32040422,3204,422,2245157,63895,16874,0,0,0
32040423,3204,423,2252115,64093,16926,0,0,0
32040424,3204,424,2259072,64291,16979,0,0,0
32040425,3204,425,2266030,64489,17031,0,0,0
32040426,3204,426,2272987,64687,17083,0,0,0
32040427,3204,427,2279945,64885,17135,0,0,0
32040428,3204,428,2286902,65083,17188,0,0,0
32040429,3204,429,2293860,65281,17240,0,0,0
32040430,3204,430,2300817,65479,17292,0,0,0
32040431,3204,431,2307775,65677,17344,0,0,0
32040432,3204,432,2314732,65875,17397,0,0,0
32040433,3204,433,2321690,66073,17449,0,0,0
32040434,3204,434,2328647,66271,17501,0,0,0
32040435,3204,435,2335605,66469,17554,0,0,0
32040436,3204,436,2342562,66667,17606,0,0,0
32040437,3204,437,2349520,66865,17658,0,0,0
32040438,3204,438,2356477,67063,17710,0,0,0
32040439,3204,439,2363435,67261,17763,0,0,0
32040440,3204,440,2370392,67459,17815,0,0,0
32040441,3204,441,2488912,70832,18706,0,0,0
32040442,3204,442,2496502,71048,18763,0,0,0
32040443,3204,443,2504092,71264,18820,0,0,0
32040444,3204,444,2511682,71480,18877,0,0,0
32040445,3204,445,2519272,71696,18934,0,0,0
32040446,3204,446,2526862,71912,18991,0,0,0
32040447,3204,447,2534452,72128,19048,0,0,0
32040448,3204,448,2542042,72344,19105,0,0,0
32040449,3204,449,2549632,72560,19162,0,0,0
32040450,3204,450,2557222,72776,19219,0,0,0
32040451,3204,451,2564812,72992,19276,0,0,0
32040452,3204,452,2572402,73208,19333,0,0,0
32040453,3204,453,2579992,73424,19390,0,0,0
32040454,3204,454,2587582,73640,19447,0,0,0
32040455,3204,455,2595172,73856,19504,0,0,0
32040456,3204,456,2602762,74072,19561,0,0,0
32040457,3204,457,2610352,74288,19618,0,0,0
32040458,3204,458,2617942,74504,19675,0,0,0
32040459,3204,459,2625532,74720,19732,0,0,0
32040460,3204,460,2633122,74936,19789,0,0,0
32040461,3204,461,2764777,78683,20779,0,0,0
32040462,3204,462,2772367,78899,20836,0,0,0
32040463,3204,463,2779957,79115,20893,0,0,0
32040464,3204,464,2787547,79331,20950,0,0,0
32040465,3204,465,2795137,79547,21007,0,0,0
32040466,3204,466,2802727,79763,21064,0,0,0
32040467,3204,467,2810317,79979,21121,0,0,0
32040468,3204,468,2817907,80195,21178,0,0,0
32040469,3204,469,2825497,80411,21235,0,0,0
32040470,3204,470,2833087,80627,21292,0,0,0
32040471,3204,471,2840677,80843,21349,0,0,0
32040472,3204,472,2848267,81059,21406,0,0,0
32040473,3204,473,2855857,81275,21463,0,0,0
32040474,3204,474,2863447,81491,21520,0,0,0
32040475,3204,475,2871037,81707,21577,0,0,0
32040476,3204,476,2878627,81923,21634,0,0,0
32040477,3204,477,2886217,82139,21691,0,0,0
32040478,3204,478,2893807,82355,21748,0,0,0
32040479,3204,479,2901397,82571,21805,0,0,0
32040480,3204,480,2908987,82787,21862,0,0,0
32040481,3204,481,3054437,86926,22955,0,0,0
32040482,3204,482,3062660,87160,23017,0,0,0
32040483,3204,483,3070882,87394,23079,0,0,0
32040484,3204,484,3079105,87628,23141,0,0,0
32040485,3204,485,3087327,87862,23202,0,0,0
32040486,3204,486,3095550,88096,23264,0,0,0
32040487,3204,487,3103772,88330,23326,0,0,0
32040488,3204,488,3111995,88564,23388,0,0,0
32040489,3204,489,3120217,88798,23449,0,0,0
32040490,3204,490,3128440,89032,23511,0,0,0
32040491,3204,491,3136662,89266,23573,0,0,0
32040492,3204,492,3144885,89500,23635,0,0,0
32040493,3204,493,3153107,89734,23697,0,0,0
32040494,3204,494,3161330,89968,23758,0,0,0
32040495,3204,495,3169552,90202,23820,0,0,0
32040496,3204,496,3177775,90436,23882,0,0,0
32040497,3204,497,3185997,90670,23944,0,0,0
32040498,3204,498,3194220,90904,24005,0,0,0
32040499,3204,499,3202442,91138,24067,0,0,0
32040500,3204,500,3210665,91372,24129,0,0,0
32040501,3204,501,3371198,95941,25336,0,0,0
32040502,3204,502,3379420,96175,25397,0,0,0
32040503,3204,503,3387643,96409,25459,0,0,0
32040504,3204,504,3395865,96643,25521,0,0,0
32040505,3204,505,3404088,96877,25583,0,0,0
32040506,3204,506,3412310,97111,25644,0,0,0
32040507,3204,507,3420533,97345,25706,0,0,0
32040508,3204,508,3428755,97579,25768,0,0,0
32040509,3204,509,3436978,97813,25830,0,0,0
32040510,3204,510,3445200,98047,25892,0,0,0
32040511,3204,511,3453423,98281,25953,0,0,0
32040512,3204,512,3461645,98515,26015,0,0,0
32040513,3204,513,3469868,98749,26077,0,0,0
32040514,3204,514,3478090,98983,26139,0,0,0
32040515,3204,515,3486313,99217,26200,0,0,0
32040516,3204,516,3494535,99451,26262,0,0,0
32040517,3204,517,3502758,99685,26324,0,0,0
32040518,3204,518,3510980,99919,26386,0,0,0
32040519,3204,519,3519203,100153,26448,0,0,0
32040520,3204,520,3527425,100387,26509,0,0,0
32040521,3204,521,3703797,105406,27835,0,0,0
32040522,3204,522,3712652,105658,27902,0,0,0
32040523,3204,523,3721507,105910,27968,0,0,0
32040524,3204,524,3730362,106162,28035,0,0,0
32040525,3204,525,3739217,106414,28101,0,0,0
32040526,3204,526,3748072,106666,28168,0,0,0
32040527,3204,527,3756927,106918,28234,0,0,0
32040528,3204,528,3765782,107170,28301,0,0,0
32040529,3204,529,3774637,107422,28367,0,0,0
32040530,3204,530,3783492,107674,28434,0,0,0
32040531,3204,531,3792347,107926,28501,0,0,0
32040532,3204,532,3801202,108178,28567,0,0,0
32040533,3204,533,3810057,108430,28634,0,0,0
32040534,3204,534,3818912,108682,28700,0,0,0
32040535,3204,535,3827767,108934,28767,0,0,0
32040536,3204,536,3836622,109186,28833,0,0,0
32040537,3204,537,3845477,109438,28900,0,0,0
32040538,3204,538,3854332,109690,28966,0,0,0
32040539,3204,539,3863187,109942,29033,0,0,0
32040540,3204,540,3872042,110194,29099,0,0,0
32040541,3204,541,4065644,115704,30555,0,0,0
32040542,3204,542,4074499,115956,30621,0,0,0
32040543,3204,543,4083354,116208,30688,0,0,0
32040544,3204,544,4092209,116460,30754,0,0,0
32040545,3204,545,4101064,116712,30821,0,0,0
32040546,3204,546,4109919,116964,30887,0,0,0
32040547,3204,547,4118774,117216,30954,0,0,0
32040548,3204,548,4127629,117468,31020,0,0,0
32040549,3204,549,4136484,117720,31087,0,0,0
32040550,3204,550,4145339,117972,31153,0,0,0
32040551,3204,551,4154194,118224,31220,0,0,0
32040552,3204,552,4163049,118476,31286,0,0,0
32040553,3204,553,4171904,118728,31353,0,0,0
32040554,3204,554,4180759,118980,31419,0,0,0
32040555,3204,555,4189614,119232,31486,0,0,0
32040556,3204,556,4198469,119484,31552,0,0,0
32040557,3204,557,4207324,119736,31619,0,0,0
32040558,3204,558,4216179,119988,31686,0,0,0
32040559,3204,559,4225034,120240,31752,0,0,0
32040560,3204,560,4233889,120492,31819,0,0,0
32040561,3204,561,4445584,126517,33410,0,0,0
32040562,3204,562,4455072,126787,33481,0,0,0
32040563,3204,563,4464559,127057,33553,0,0,0
32040564,3204,564,4474047,127327,33624,0,0,0
32040565,3204,565,4483534,127597,33695,0,0,0
32040566,3204,566,4493022,127867,33766,0,0,0
32040567,3204,567,4502509,128137,33838,0,0,0
32040568,3204,568,4511997,128407,33909,0,0,0
32040569,3204,569,4521484,128677,33980,0,0,0
32040570,3204,570,4530972,128947,34052,0,0,0
32040571,3204,571,4540459,129217,34123,0,0,0
32040572,3204,572,4549947,129487,34194,0,0,0
32040573,3204,573,4559434,129757,34265,0,0,0
32040574,3204,574,4568922,130027,34337,0,0,0
32040575,3204,575,4578409,130297,34408,0,0,0
32040576,3204,576,4587897,130567,34479,0,0,0
32040577,3204,577,4597384,130837,34551,0,0,0
32040578,3204,578,4606872,131107,34622,0,0,0
32040579,3204,579,4616359,131377,34693,0,0,0
32040580,3204,580,4625847,131647,34764,0,0,0
32040581,3204,581,4857139,138229,36502,0,0,0
32040582,3204,582,4866627,138499,36573,0,0,0
32040583,3204,583,4876114,138769,36645,0,0,0
32040584,3204,584,4885602,139039,36716,0,0,0
32040585,3204,585,4895089,139309,36787,0,0,0
32040586,3204,586,4904577,139579,36859,0,0,0
32040587,3204,587,4914064,139849,36930,0,0,0
32040588,3204,588,4923552,140119,37001,0,0,0
32040589,3204,589,4933039,140389,37072,0,0,0
32040590,3204,590,4942527,140659,37144,0,0,0
32040591,3204,591,4952014,140929,37215,0,0,0
32040592,3204,592,4961502,141199,37286,0,0,0
32040593,3204,593,4970989,141469,37358,0,0,0
32040594,3204,594,4980477,141739,37429,0,0,0
32040595,3204,595,4989964,142009,37500,0,0,0
