id,wave_group_id,order,start_delay,spawn_monster_id,spawn_count,spawn_delay,min_wave_point_order,max_wave_point_order,spawn_type,wave_limit_monster
10040225,100402,25,22000,1045242329,3,12000,3,1,InOrder,5
10040226,100402,26,34000,1165262329,1,24000,2,2,InOrder,5
10040227,100402,27,114000,1145242329,1,24000,4,4,InOrder,5
10040228,100402,28,34000,1165262329,1,24000,6,6,InOrder,5
10040229,100402,29,22000,1045242329,3,12000,4,6,InOrder,5
10040230,100402,30,51000,1245282329,1,36000,4,4,InOrder,5
10040231,100402,31,46000,1245282329,1,36000,6,6,InOrder,5
10040232,100402,32,22000,1045242329,3,12000,4,6,InOrder,5
10040233,100402,33,39000,1145242329,1,24000,10,10,InOrder,5
10040234,100402,34,34000,1165262329,1,24000,12,12,InOrder,5
10040235,100402,35,22000,1065262329,3,12000,10,12,InOrder,5
10040236,100402,36,102000,1045242329,3,12000,10,12,InOrder,5
10040237,100402,37,34000,1145242329,1,24000,11,11,InOrder,5
10040238,100402,38,22000,1045242329,3,12000,12,10,InOrder,5
10040239,100402,39,34000,1145242329,1,24000,11,11,InOrder,5
10040240,100402,40,51000,1245282329,1,36000,2,2,InOrder,5
10040241,100402,41,34000,1145242329,1,24000,1,1,InOrder,5
10040242,100402,42,34000,1145242329,1,24000,3,3,InOrder,3
10040301,100403,1,0,1065262329,2,12000,10,10,InOrder,5
10040302,100403,2,22000,1065262329,2,12000,12,12,InOrder,5
10040303,100403,3,34000,1145242329,1,24000,11,11,InOrder,5
10040304,100403,4,34000,1165262329,3,24000,12,10,InOrder,5
10040305,100403,5,51000,1245282329,1,36000,10,10,InOrder,5
10040306,100403,6,46000,1245282329,1,36000,12,12,InOrder,5
10040307,100403,7,22000,1045242329,3,12000,10,12,InOrder,5
10040308,100403,8,27000,1045242329,3,12000,4,6,InOrder,5
10040309,100403,9,34000,1165262329,1,24000,5,5,InOrder,5
10040310,100403,10,34000,1145242329,3,24000,6,4,InOrder,5
10040311,100403,11,62000,1065262329,2,12000,1,1,InOrder,5
10040312,100403,12,22000,1065262329,2,12000,3,3,InOrder,5
10040313,100403,13,34000,1145242329,1,24000,2,2,InOrder,5
10040314,100403,14,34000,1165262329,3,24000,3,1,InOrder,5
10040315,100403,15,51000,1245282329,1,36000,1,1,InOrder,5
10040316,100403,16,46000,1245282329,1,36000,3,3,InOrder,5
10040317,100403,17,22000,1065262329,3,12000,1,3,InOrder,5
10040318,100403,18,27000,1045242329,3,12000,7,9,InOrder,5
10040319,100403,19,34000,1165262329,1,24000,8,8,InOrder,5
10040320,100403,20,34000,1145242329,3,24000,9,7,InOrder,5
10040321,100403,21,62000,1045242329,1,12000,4,4,InOrder,5
10040322,100403,22,22000,1045242329,1,12000,6,6,InOrder,5
10040323,100403,23,34000,1165262329,3,24000,4,6,InOrder,5
10040324,100403,24,51000,1245282329,1,36000,4,4,InOrder,5
10040325,100403,25,46000,1245282329,1,36000,6,6,InOrder,5
10040326,100403,26,22000,1045242329,3,12000,4,6,InOrder,5
10040327,100403,27,27000,1045242329,1,12000,1,1,InOrder,5
10040328,100403,28,22000,1045242329,1,12000,3,3,InOrder,5
10040329,100403,29,34000,1165262329,3,24000,1,3,InOrder,5
10040330,100403,30,62000,1045242329,3,12000,7,9,InOrder,5
10040331,100403,31,34000,1145242329,1,24000,8,8,InOrder,5
10040332,100403,32,34000,1145242329,3,24000,9,7,InOrder,5
10040333,100403,33,51000,1245282329,1,36000,7,7,InOrder,5
10040334,100403,34,46000,1245282329,1,36000,9,9,InOrder,5
10040335,100403,35,22000,1045242329,3,12000,7,9,InOrder,3
10050101,100501,1,0,1055280429,3,12000,4,6,InOrder,5
10050102,100501,2,34000,1165270429,1,24000,5,5,InOrder,5
10050103,100501,3,22000,1055280429,3,12000,6,4,InOrder,5
10050104,100501,4,34000,1165270429,1,24000,5,5,InOrder,5
10050105,100501,5,51000,1245240429,1,36000,5,5,InOrder,5
10050106,100501,6,22000,1065270429,3,12000,4,6,InOrder,5
10050107,100501,7,27000,1065270429,3,12000,10,12,InOrder,5
10050108,100501,8,34000,1155280429,1,24000,11,11,InOrder,5
10050109,100501,9,22000,1065270429,3,12000,12,10,InOrder,5
10050110,100501,10,34000,1155280429,1,24000,11,11,InOrder,5
10050111,100501,11,142000,1055280429,3,12000,4,6,InOrder,5
10050112,100501,12,34000,1165270429,1,24000,5,5,InOrder,5
10050113,100501,13,22000,1055280429,3,12000,6,4,InOrder,5
10050114,100501,14,34000,1165270429,1,24000,5,5,InOrder,5
10050115,100501,15,51000,1245240429,1,36000,11,11,InOrder,5
10050116,100501,16,22000,1055280429,3,12000,10,12,InOrder,5
10050117,100501,17,27000,1065270429,3,12000,10,12,InOrder,5
10050118,100501,18,34000,1155280429,1,24000,11,11,InOrder,5
10050119,100501,19,22000,1065270429,3,12000,12,10,InOrder,5
10050120,100501,20,34000,1155280429,1,24000,11,11,InOrder,5
10050121,100501,21,142000,1065270429,1,12000,10,10,InOrder,5
10050122,100501,22,34000,1155280429,1,24000,12,12,InOrder,5
10050123,100501,23,22000,1065270429,3,12000,10,12,InOrder,5
10050124,100501,24,51000,1245240429,1,36000,5,5,InOrder,5
10050125,100501,25,22000,1055280429,3,12000,4,6,InOrder,5
10050126,100501,26,39000,1165270429,1,24000,4,4,InOrder,5
10050127,100501,27,34000,1155280429,1,24000,6,6,InOrder,5
10050128,100501,28,22000,1055280429,3,12000,4,6,InOrder,5
10050129,100501,29,142000,1065270429,3,12000,4,6,InOrder,5
10050130,100501,30,34000,1165270429,1,24000,5,5,InOrder,5
10050131,100501,31,22000,1065270429,3,12000,6,4,InOrder,5
10050132,100501,32,34000,1165270429,1,24000,5,5,InOrder,3
10050201,100502,1,0,1055280429,3,12000,4,6,InOrder,5
10050202,100502,2,34000,1165270429,1,24000,5,5,InOrder,5
10050203,100502,3,22000,1055280429,3,12000,6,4,InOrder,5
10050204,100502,4,34000,1165270429,1,24000,5,5,InOrder,5
10050205,100502,5,51000,1245240429,1,36000,5,5,InOrder,5
10050206,100502,6,34000,1165270429,1,24000,4,4,InOrder,5
10050207,100502,7,34000,1165270429,1,24000,6,6,InOrder,5
10050208,100502,8,27000,1065270429,3,12000,10,12,InOrder,5
10050209,100502,9,34000,1155280429,1,24000,11,11,InOrder,5
10050210,100502,10,22000,1065270429,3,12000,12,10,InOrder,5
10050211,100502,11,34000,1155280429,1,24000,11,11,InOrder,5
10050212,100502,12,102000,1055280429,3,12000,4,6,InOrder,5
10050213,100502,13,34000,1165270429,1,24000,5,5,InOrder,5
10050214,100502,14,22000,1055280429,3,12000,6,4,InOrder,5
10050215,100502,15,34000,1165270429,1,24000,5,5,InOrder,5
10050216,100502,16,51000,1245240429,1,36000,7,7,InOrder,5
10050217,100502,17,46000,1245240429,1,36000,9,9,InOrder,5
10050218,100502,18,22000,1055280429,3,12000,7,9,InOrder,5
10050219,100502,19,27000,1065270429,3,12000,7,9,InOrder,5
10050220,100502,20,34000,1155280429,1,24000,8,8,InOrder,5
10050221,100502,21,22000,1065270429,3,12000,9,7,InOrder,5
10050222,100502,22,34000,1155280429,1,24000,8,8,InOrder,5
10050223,100502,23,114000,1165270429,1,24000,10,10,InOrder,5
10050224,100502,24,34000,1155280429,1,24000,12,12,InOrder,5
10050225,100502,25,22000,1065270429,3,12000,10,12,InOrder,5
10050226,100502,26,51000,1245240429,1,36000,10,10,InOrder,5
10050227,100502,27,46000,1245240429,1,36000,12,12,InOrder,5
10050228,100502,28,22000,1055280429,3,12000,10,12,InOrder,5
10050229,100502,29,39000,1165270429,1,24000,4,4,InOrder,5
10050230,100502,30,34000,1155280429,1,24000,6,6,InOrder,5
10050231,100502,31,22000,1055280429,3,12000,4,6,InOrder,5
10050232,100502,32,102000,1065270429,3,12000,4,6,InOrder,5
10050233,100502,33,34000,1165270429,1,24000,5,5,InOrder,5
10050234,100502,34,22000,1065270429,3,12000,6,4,InOrder,5
10050235,100502,35,34000,1165270429,1,24000,5,5,InOrder,5
10050236,100502,36,51000,1245240429,1,36000,8,8,InOrder,5
10050237,100502,37,34000,1155280429,1,24000,7,7,InOrder,5
10050238,100502,38,34000,1155280429,1,24000,9,9,InOrder,3
10050301,100503,1,0,1055280429,3,12000,4,6,InOrder,5
10050302,100503,2,34000,1165270429,1,24000,5,5,InOrder,5
10050303,100503,3,34000,1155280429,3,24000,6,4,InOrder,5
10050304,100503,4,51000,1245240429,1,36000,4,4,InOrder,5
10050305,100503,5,46000,1245240429,1,36000,6,6,InOrder,5
10050306,100503,6,22000,1065270429,3,12000,4,6,InOrder,5
10050307,100503,7,27000,1065270429,3,12000,10,12,InOrder,5
10050308,100503,8,34000,1155280429,1,24000,11,11,InOrder,5
10050309,100503,9,34000,1165270429,3,24000,12,10,InOrder,5
10050310,100503,10,62000,1055280429,3,12000,7,9,InOrder,5
10050311,100503,11,34000,1165270429,1,24000,8,8,InOrder,5
10050312,100503,12,34000,1155280429,3,24000,9,7,InOrder,5
10050313,100503,13,51000,1245240429,1,36000,7,7,InOrder,5
10050314,100503,14,46000,1245240429,1,36000,9,9,InOrder,5
10050315,100503,15,22000,1055280429,3,12000,7,9,InOrder,5
10050316,100503,16,27000,1065270429,3,12000,1,3,InOrder,5
10050317,100503,17,34000,1155280429,1,24000,2,2,InOrder,5
10050318,100503,18,34000,1165270429,3,24000,3,1,InOrder,5
10050319,100503,19,62000,1065270429,1,12000,10,10,InOrder,5
10050320,100503,20,22000,1065270429,1,12000,12,12,InOrder,5
10050321,100503,21,34000,1155280429,3,24000,10,12,InOrder,5
10050322,100503,22,51000,1245240429,1,36000,10,10,InOrder,5
10050323,100503,23,46000,1245240429,1,36000,12,12,InOrder,5
10050324,100503,24,22000,1055280429,3,12000,10,12,InOrder,5
10050325,100503,25,27000,1065270429,1,12000,4,4,InOrder,5
10050326,100503,26,22000,1065270429,1,12000,6,6,InOrder,5
10050327,100503,27,34000,1155280429,3,24000,4,6,InOrder,5
10050328,100503,28,62000,1065270429,3,12000,4,6,InOrder,5
10050329,100503,29,34000,1165270429,1,24000,5,5,InOrder,5
10050330,100503,30,34000,1165270429,3,24000,6,4,InOrder,5
10050331,100503,31,51000,1245240429,1,36000,1,1,InOrder,5
10050332,100503,32,46000,1245240429,1,36000,3,3,InOrder,5
10050333,100503,33,22000,1055280429,3,12000,1,3,InOrder,3
10060101,100601,1,0,1045242229,3,12000,1,3,InOrder,5
10060102,100601,2,34000,1145252229,1,24000,2,2,InOrder,5
10060103,100601,3,22000,1045242229,3,12000,3,1,InOrder,5
10060104,100601,4,34000,1145302229,1,24000,2,2,InOrder,5
10060105,100601,5,51000,1255272229,1,36000,2,2,InOrder,5
10060106,100601,6,22000,1045252229,3,12000,1,3,InOrder,5
10060107,100601,7,27000,1045252229,3,12000,10,12,InOrder,5
10060108,100601,8,34000,1145242229,1,24000,11,11,InOrder,5
10060109,100601,9,22000,1045252229,3,12000,12,10,InOrder,5
10060110,100601,10,34000,1145302229,1,24000,11,11,InOrder,5
10060111,100601,11,142000,1045242229,3,12000,1,3,InOrder,5
10060112,100601,12,34000,1145252229,1,24000,2,2,InOrder,5
10060113,100601,13,22000,1045242229,3,12000,3,1,InOrder,5
10060114,100601,14,34000,1145302229,1,24000,2,2,InOrder,5
10060115,100601,15,51000,1255272229,1,36000,11,11,InOrder,5
10060116,100601,16,22000,1045242229,3,12000,10,12,InOrder,5
10060117,100601,17,27000,1045252229,3,12000,10,12,InOrder,5
10060118,100601,18,34000,1145242229,1,24000,11,11,InOrder,5
10060119,100601,19,22000,1045252229,3,12000,12,10,InOrder,5
10060120,100601,20,34000,1145302229,1,24000,11,11,InOrder,5
10060121,100601,21,142000,1045242229,3,12000,10,10,InOrder,5
10060122,100601,22,34000,1145302229,1,24000,12,12,InOrder,5
10060123,100601,23,22000,1045242229,3,12000,10,12,InOrder,5
10060124,100601,24,51000,1255272229,1,36000,2,2,InOrder,5
10060125,100601,25,22000,1045252229,3,12000,1,3,InOrder,5
10060126,100601,26,27000,1045252229,3,12000,1,1,InOrder,5
10060127,100601,27,34000,1145302229,1,24000,3,3,InOrder,5
10060128,100601,28,22000,1045252229,3,12000,1,3,InOrder,5
10060129,100601,29,142000,1045242229,3,12000,1,3,InOrder,5
10060130,100601,30,34000,1145252229,1,24000,2,2,InOrder,5
10060131,100601,31,22000,1045242229,3,12000,3,1,InOrder,5
10060132,100601,32,34000,1145302229,1,24000,2,2,InOrder,3
10060201,100602,1,0,1045242229,3,12000,1,3,InOrder,5
10060202,100602,2,34000,1145252229,1,24000,2,2,InOrder,5
10060203,100602,3,22000,1045242229,3,12000,3,1,InOrder,5
10060204,100602,4,34000,1145252229,1,24000,2,2,InOrder,5
10060205,100602,5,51000,1255272229,1,36000,2,2,InOrder,5
10060206,100602,6,34000,1145302229,1,24000,1,1,InOrder,5
10060207,100602,7,34000,1145302229,1,24000,3,3,InOrder,5
10060208,100602,8,27000,1045252229,3,12000,10,12,InOrder,5
10060209,100602,9,34000,1145242229,1,24000,11,11,InOrder,5
10060210,100602,10,22000,1045252229,3,12000,12,10,InOrder,5
10060211,100602,11,34000,1145302229,1,24000,11,11,InOrder,5
10060212,100602,12,102000,1045242229,3,12000,1,3,InOrder,5
10060213,100602,13,34000,1145252229,1,24000,2,2,InOrder,5
10060214,100602,14,22000,1045242229,3,12000,3,1,InOrder,5
10060215,100602,15,34000,1145302229,1,24000,2,2,InOrder,5
10060216,100602,16,51000,1255272229,1,36000,4,4,InOrder,5
10060217,100602,17,46000,1255272229,1,36000,6,6,InOrder,5
10060218,100602,18,22000,1045242229,3,12000,4,6,InOrder,5
10060219,100602,19,27000,1045252229,3,12000,4,6,InOrder,5
10060220,100602,20,34000,1145242229,1,24000,5,5,InOrder,5
10060221,100602,21,22000,1045252229,3,12000,6,4,InOrder,5
10060222,100602,22,34000,1145302229,1,24000,5,5,InOrder,5
10060223,100602,23,114000,1145242229,1,24000,10,10,InOrder,5
10060224,100602,24,34000,1145242229,1,24000,12,12,InOrder,5
10060225,100602,25,22000,1045252229,3,12000,10,12,InOrder,5
10060226,100602,26,51000,1255272229,1,36000,10,10,InOrder,5
10060227,100602,27,46000,1255272229,1,36000,12,12,InOrder,5
10060228,100602,28,22000,1045242229,3,12000,10,12,InOrder,5
10060229,100602,29,39000,1145302229,1,24000,1,1,InOrder,5
10060230,100602,30,34000,1145302229,1,24000,3,3,InOrder,5
10060231,100602,31,22000,1045252229,3,12000,1,3,InOrder,5
10060232,100602,32,102000,1045242229,3,12000,1,3,InOrder,5
10060233,100602,33,34000,1145252229,1,24000,2,2,InOrder,5
10060234,100602,34,22000,1045242229,3,12000,3,1,InOrder,5
10060235,100602,35,34000,1145302229,1,24000,2,2,InOrder,5
10060236,100602,36,51000,1255272229,1,36000,5,5,InOrder,5
10060237,100602,37,34000,1145302229,1,24000,4,4,InOrder,5
10060238,100602,38,34000,1145302229,1,24000,6,6,InOrder,3
10060301,100603,1,0,1045242229,3,12000,1,3,InOrder,5
10060302,100603,2,34000,1145302229,1,24000,2,2,InOrder,5
10060303,100603,3,34000,1145242229,3,24000,3,1,InOrder,5
10060304,100603,4,51000,1255272229,1,36000,1,1,InOrder,5
10060305,100603,5,46000,1255272229,1,36000,3,3,InOrder,5
10060306,100603,6,22000,1045252229,3,12000,1,3,InOrder,5
10060307,100603,7,27000,1045252229,3,12000,10,12,InOrder,5
10060308,100603,8,34000,1145302229,1,24000,11,11,InOrder,5
10060309,100603,9,34000,1145252229,3,24000,12,10,InOrder,5
10060310,100603,10,62000,1045252229,3,12000,4,6,InOrder,5
10060311,100603,11,34000,1145302229,1,24000,5,5,InOrder,5
10060312,100603,12,34000,1145242229,3,24000,6,4,InOrder,5
10060313,100603,13,51000,1255272229,1,36000,4,4,InOrder,5
10060314,100603,14,46000,1255272229,1,36000,6,6,InOrder,5
10060315,100603,15,22000,1045242229,3,12000,4,6,InOrder,5
10060316,100603,16,27000,1045252229,3,12000,7,9,InOrder,5
10060317,100603,17,34000,1145302229,1,24000,8,8,InOrder,5
10060318,100603,18,34000,1145242229,3,24000,9,7,InOrder,5
10060319,100603,19,74000,1145302229,1,24000,10,10,InOrder,5
10060320,100603,20,34000,1145302229,1,24000,12,12,InOrder,5
10060321,100603,21,34000,1145242229,2,24000,11,11,InOrder,5
10060322,100603,22,51000,1255272229,1,36000,10,10,InOrder,5
10060323,100603,23,46000,1255272229,1,36000,12,12,InOrder,5
10060324,100603,24,22000,1045252229,3,12000,10,12,InOrder,5
10060325,100603,25,39000,1145302229,1,24000,1,1,InOrder,5
10060326,100603,26,34000,1145302229,1,24000,3,3,InOrder,5
10060327,100603,27,34000,1145252229,3,24000,2,2,InOrder,5
10060328,100603,28,62000,1045242229,3,12000,1,3,InOrder,5
10060329,100603,29,34000,1145302229,1,24000,2,2,InOrder,5
10060330,100603,30,34000,1145252229,3,24000,3,1,InOrder,5
10060331,100603,31,51000,1255272229,1,36000,7,7,InOrder,5
10060332,100603,32,46000,1255272229,1,36000,9,9,InOrder,5
10060333,100603,33,22000,1045242229,3,12000,7,9,InOrder,3
10070101,100701,1,0,1055281029,3,12000,4,6,InOrder,5
10070102,100701,2,34000,1155281029,1,24000,5,5,InOrder,5
10070103,100701,3,27000,1065271029,3,12000,4,6,InOrder,5
10070104,100701,4,34000,1165271029,1,24000,5,5,InOrder,5
10070105,100701,5,51000,1245301029,1,36000,10,12,InOrder,5
10070106,100701,6,142000,1055281029,3,12000,4,6,InOrder,5
10070107,100701,7,34000,1165271029,1,24000,5,5,InOrder,5
10070108,100701,8,22000,1055281029,3,12000,6,4,InOrder,5
10070109,100701,9,34000,1165271029,1,24000,5,5,InOrder,5
10070110,100701,10,51000,1245241029,1,36000,11,11,InOrder,5
10070111,100701,11,22000,1065271029,3,12000,10,12,InOrder,5
10070112,100701,12,27000,1065271029,3,12000,10,12,InOrder,5
10070113,100701,13,34000,1155281029,1,24000,11,11,InOrder,5
10070114,100701,14,22000,1065271029,3,12000,12,10,InOrder,5
10070115,100701,15,34000,1155281029,1,24000,11,11,InOrder,5
10070116,100701,16,142000,1055281029,1,12000,4,4,InOrder,5
10070117,100701,17,22000,1055281029,1,12000,6,6,InOrder,5
10070118,100701,18,34000,1155281029,1,24000,5,5,InOrder,5
10070119,100701,19,22000,1065271029,1,12000,10,10,InOrder,5
10070120,100701,20,22000,1065271029,1,12000,12,12,InOrder,5
10070121,100701,21,34000,1165271029,1,24000,11,11,InOrder,5
10070122,100701,22,27000,1055281029,3,12000,10,12,InOrder,5
10070123,100701,23,34000,1165271029,1,24000,11,11,InOrder,5
10070124,100701,24,51000,1245301029,1,36000,5,5,InOrder,5
10070125,100701,25,142000,1065271029,3,12000,10,12,InOrder,5
10070126,100701,26,34000,1155281029,1,24000,11,11,InOrder,5
10070127,100701,27,22000,1065271029,3,12000,12,10,InOrder,5
10070128,100701,28,34000,1155281029,1,24000,11,11,InOrder,5
10070129,100701,29,51000,1245241029,1,36000,11,11,InOrder,5
10070130,100701,30,22000,1065271029,3,12000,10,12,InOrder,5
10070131,100701,31,27000,1055281029,3,12000,4,6,InOrder,5
10070132,100701,32,34000,1165271029,1,24000,5,5,InOrder,5
10070133,100701,33,22000,1055281029,3,12000,6,4,InOrder,5
10070134,100701,34,34000,1165271029,1,24000,5,5,InOrder,3
10070201,100702,1,0,1155281029,1,24000,4,4,InOrder,5
10070202,100702,2,34000,1155281029,1,24000,6,6,InOrder,5
10070203,100702,3,39000,1165271029,1,24000,4,4,InOrder,5
10070204,100702,4,34000,1165271029,1,24000,6,6,InOrder,5
10070205,100702,5,51000,1245301029,1,36000,10,12,InOrder,5
10070206,100702,6,102000,1055281029,3,12000,4,6,InOrder,5
10070207,100702,7,34000,1165271029,1,24000,5,5,InOrder,5
10070208,100702,8,22000,1055281029,3,12000,6,4,InOrder,5
10070209,100702,9,34000,1165271029,1,24000,5,5,InOrder,5
10070210,100702,10,51000,1245241029,1,36000,2,2,InOrder,5
10070211,100702,11,34000,1165271029,1,24000,1,1,InOrder,5
10070212,100702,12,34000,1165271029,1,24000,3,3,InOrder,5
10070213,100702,13,46000,1245241029,1,36000,2,2,InOrder,5
10070214,100702,14,27000,1065271029,3,12000,4,6,InOrder,5
10070215,100702,15,34000,1155281029,1,24000,5,5,InOrder,5
10070216,100702,16,22000,1065271029,3,12000,6,4,InOrder,5
10070217,100702,17,34000,1155281029,1,24000,5,5,InOrder,5
10070218,100702,18,114000,1155281029,1,24000,4,4,InOrder,5
10070219,100702,19,34000,1155281029,1,24000,6,6,InOrder,5
10070220,100702,20,34000,1165271029,1,24000,10,10,InOrder,5
10070221,100702,21,34000,1165271029,1,24000,12,12,InOrder,5
10070222,100702,22,27000,1055281029,3,12000,10,12,InOrder,5
10070223,100702,23,34000,1165271029,1,24000,11,11,InOrder,5
10070224,100702,24,51000,1245301029,1,36000,2,2,InOrder,5
10070225,100702,25,102000,1065271029,3,12000,4,6,InOrder,5
10070226,100702,26,34000,1155281029,1,24000,5,5,InOrder,5
10070227,100702,27,22000,1065271029,3,12000,6,4,InOrder,5
10070228,100702,28,34000,1155281029,1,24000,5,5,InOrder,5
10070229,100702,29,51000,1245301029,1,36000,2,2,InOrder,5
10070230,100702,30,22000,1065271029,3,12000,1,3,InOrder,5
10070231,100702,31,46000,1245241029,1,36000,2,2,InOrder,5
10070232,100702,32,22000,1065271029,3,12000,3,1,InOrder,5
10070233,100702,33,27000,1055281029,3,12000,10,12,InOrder,5
10070234,100702,34,34000,1165271029,2,24000,11,11,InOrder,5
10070235,100702,35,22000,1055281029,3,12000,12,10,InOrder,5
10070236,100702,36,34000,1165271029,2,24000,11,11,InOrder,3
10070301,100703,1,0,1155281029,1,24000,4,4,InOrder,5
10070302,100703,2,34000,1155281029,1,24000,6,6,InOrder,5
10070303,100703,3,39000,1165271029,1,24000,4,4,InOrder,5
10070304,100703,4,46000,1245241029,1,36000,5,5,InOrder,5
10070305,100703,5,34000,1165271029,1,24000,6,6,InOrder,5
10070306,100703,6,51000,1245301029,1,36000,10,12,InOrder,5
10070307,100703,7,62000,1055281029,3,12000,7,9,InOrder,5
10070308,100703,8,34000,1165271029,1,24000,8,8,InOrder,5
10070309,100703,9,22000,1055281029,3,12000,9,7,InOrder,5
10070310,100703,10,34000,1165271029,2,24000,8,8,InOrder,5
10070311,100703,11,51000,1245241029,1,36000,2,2,InOrder,5
10070312,100703,12,34000,1165271029,1,24000,1,1,InOrder,5
10070313,100703,13,34000,1165271029,1,24000,3,3,InOrder,5
10070314,100703,14,46000,1245301029,1,36000,2,2,InOrder,5
10070315,100703,15,27000,1065271029,3,12000,7,9,InOrder,5
10070316,100703,16,34000,1155281029,2,24000,8,8,InOrder,5
10070317,100703,17,22000,1065271029,3,12000,9,7,InOrder,5
10070318,100703,18,34000,1155281029,2,24000,8,8,InOrder,5
10070319,100703,19,74000,1155281029,1,24000,1,1,InOrder,5
10070320,100703,20,34000,1155281029,1,24000,3,3,InOrder,5
10070321,100703,21,34000,1165271029,1,24000,10,10,InOrder,5
10070322,100703,22,34000,1165271029,1,24000,12,12,InOrder,5
10070323,100703,23,27000,1055281029,3,12000,10,12,InOrder,5
10070324,100703,24,46000,1245241029,1,36000,11,11,InOrder,5
10070325,100703,25,51000,1245301029,1,36000,2,2,InOrder,5
10070326,100703,26,62000,1065271029,3,12000,4,6,InOrder,5
10070327,100703,27,34000,1155281029,1,24000,5,5,InOrder,5
10070328,100703,28,22000,1065271029,3,12000,6,4,InOrder,5
10070329,100703,29,34000,1155281029,2,24000,5,5,InOrder,5
10070330,100703,30,51000,1245301029,1,36000,8,8,InOrder,5
10070331,100703,31,34000,1165271029,2,24000,7,7,InOrder,5
10070332,100703,32,46000,1245241029,1,36000,8,8,InOrder,5
10070333,100703,33,34000,1165271029,2,24000,9,9,InOrder,5
10070334,100703,34,27000,1055281029,3,12000,4,6,InOrder,5
10070335,100703,35,34000,1165271029,2,24000,5,5,InOrder,5
10070336,100703,36,22000,1055281029,3,12000,6,4,InOrder,5
10070337,100703,37,34000,1165271029,2,24000,5,5,InOrder,3
10080101,100801,1,0,1055290129,2,12000,7,7,InOrder,5
10080102,100801,2,22000,1055290129,2,12000,9,9,InOrder,5
10080103,100801,3,34000,1145250129,1,24000,8,8,InOrder,5
10080104,100801,4,22000,1055290129,3,12000,9,7,InOrder,5
10080105,100801,5,34000,1145250129,1,24000,8,8,InOrder,5
10080106,100801,6,51000,1255270129,1,36000,8,8,InOrder,5
10080107,100801,7,22000,1045250129,3,12000,7,9,InOrder,5
10080108,100801,8,27000,1045250129,2,12000,10,10,InOrder,5
10080109,100801,9,22000,1045250129,2,12000,12,12,InOrder,5
10080110,100801,10,34000,1155290129,1,24000,11,11,InOrder,5
10080111,100801,11,22000,1045250129,3,12000,12,10,InOrder,5
10080112,100801,12,34000,1155290129,1,24000,11,11,InOrder,5
10080113,100801,13,142000,1055290129,2,12000,7,7,InOrder,5
10080114,100801,14,22000,1055290129,2,12000,9,9,InOrder,5
10080115,100801,15,34000,1145250129,1,24000,8,8,InOrder,5
10080116,100801,16,22000,1055290129,3,12000,9,7,InOrder,5
10080117,100801,17,34000,1145250129,1,24000,8,8,InOrder,5
10080118,100801,18,51000,1255250129,1,36000,11,11,InOrder,5
10080119,100801,19,22000,1055290129,3,12000,10,12,InOrder,5
10080120,100801,20,27000,1045250129,2,12000,10,10,InOrder,5
10080121,100801,21,22000,1045250129,2,12000,12,12,InOrder,5
10080122,100801,22,34000,1155290129,1,24000,11,11,InOrder,5
10080123,100801,23,22000,1045250129,3,12000,12,10,InOrder,5
10080124,100801,24,34000,1155290129,1,24000,11,11,InOrder,5
10080125,100801,25,142000,1045250129,1,12000,10,10,InOrder,5
10080126,100801,26,34000,1155290129,1,24000,12,12,InOrder,5
10080127,100801,27,22000,1045250129,3,12000,10,12,InOrder,5
10080128,100801,28,51000,1255270129,1,36000,8,8,InOrder,5
10080129,100801,29,22000,1055290129,3,12000,7,9,InOrder,5
10080130,100801,30,39000,1145250129,1,24000,7,7,InOrder,5
10080131,100801,31,34000,1155290129,1,24000,9,9,InOrder,5
10080132,100801,32,22000,1055290129,3,12000,7,9,InOrder,5
10080133,100801,33,142000,1045250129,3,12000,7,9,InOrder,5
10080134,100801,34,34000,1145250129,1,24000,8,8,InOrder,5
10080135,100801,35,22000,1045250129,3,12000,9,7,InOrder,5
10080136,100801,36,34000,1145250129,1,24000,8,8,InOrder,3
10080201,100802,1,0,1055290129,2,12000,7,9,InOrder,5
10080202,100802,2,22000,1055290129,1,12000,9,9,InOrder,5
10080203,100802,3,34000,1145250129,1,24000,8,8,InOrder,5
10080204,100802,4,22000,1055290129,3,12000,9,7,InOrder,5
10080205,100802,5,34000,1145250129,1,24000,8,8,InOrder,5
10080206,100802,6,51000,1255270129,1,36000,8,8,InOrder,5
10080207,100802,7,34000,1145250129,1,24000,7,7,InOrder,5
10080208,100802,8,34000,1145250129,1,24000,9,9,InOrder,5
10080209,100802,9,27000,1045250129,1,12000,12,12,InOrder,5
10080210,100802,10,22000,1045250129,2,12000,10,10,InOrder,5
10080211,100802,11,34000,1155290129,1,24000,11,11,InOrder,5
10080212,100802,12,22000,1045250129,3,12000,12,10,InOrder,5
10080213,100802,13,34000,1155290129,1,24000,11,11,InOrder,5
10080214,100802,14,102000,1055290129,2,12000,10,10,InOrder,5
10080215,100802,15,22000,1055290129,1,12000,12,12,InOrder,5
10080216,100802,16,34000,1145250129,1,24000,11,11,InOrder,5
10080217,100802,17,22000,1055290129,3,12000,12,10,InOrder,5
10080218,100802,18,34000,1145250129,1,24000,11,11,InOrder,5
10080219,100802,19,51000,1255270129,1,36000,1,1,InOrder,5
10080220,100802,20,46000,1255250129,1,36000,3,3,InOrder,5
