id,manager_id,monster_grade,monster_name,monster_description,monster_icon,monster_resource,monster_scale,monster_hit_detection_radius,monster_hp,monster_def,monster_speed,move_type,is_use_next_phase,defense_point_decrease,gold_reward,skill_unusable_time,challenge_score,monster_anim_speed,monster_skill_list/0/monster_skill,next_phase_monster_id,next_phase_monster_spawn_count,next_phase_monster_spawn_radius,monster_skill_list/1/monster_skill
1001203004,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,2280,7,150,Ground,False,999,100,10,130,60.0,10010301.0,,,,
1001204004,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,2280,7,150,Ground,False,999,100,10,130,65.0,10010101.0,,,,10010410.0
1001205004,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,1368,7,150,Ground,True,999,0,10,0,,10010101.0,1001206004.0,1.0,0.0,10010410.0
1001206004,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,1216,7,160,Ground,False,999,100,10,130,,10010501.0,,,,
1001101005,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,105,0,450,Ground,False,1,8,10,7,,,,,,
1001102005,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,316,0,300,Ground,False,3,24,10,21,,,,,,
1001103005,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,105,0,450,Fly,False,1,8,10,7,,,,,,
1001104005,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,316,0,300,Fly,False,3,24,10,21,,,,,,
1001105005,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,105,0,600,Ground,False,1,8,10,7,140.0,,,,,
1001106005,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,105,0,600,Fly,False,1,8,10,7,140.0,,,,,
1001107005,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,84,13,375,Ground,False,1,8,10,7,,,,,,
1001108005,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,253,13,225,Ground,False,3,24,10,21,,,,,,
1001109005,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,84,13,375,Fly,False,1,8,10,7,,,,,,
1001110005,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,253,13,225,Fly,False,3,24,10,21,,,,,,
1001111005,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,105,0,525,Ground,False,1,8,10,7,,10010101.0,,,,
1001112005,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,105,0,525,Fly,False,1,8,10,7,,10010101.0,,,,
1001113005,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,176,0,300,Ground,True,3,0,10,0,,,1001114005.0,6.0,600.0,
1001114005,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,35,0,525,Ground,False,1,4,10,4,,,,,,
1001115005,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,528,8,225,Ground,False,6,48,10,42,,10010205.0,,,,
1001201005,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,1760,8,150,Ground,False,999,100,10,140,85.0,,,,,
1001202005,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,1760,0,150,Fly,False,999,100,10,140,,,,,,
1001203005,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,2640,8,150,Ground,False,999,100,10,140,60.0,10010301.0,,,,
1001204005,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,2640,8,150,Ground,False,999,100,10,140,65.0,10010101.0,,,,10010411.0
1001205005,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,1584,8,150,Ground,True,999,0,10,0,,10010101.0,1001206005.0,1.0,0.0,10010411.0
1001206005,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,1408,8,160,Ground,False,999,100,10,140,,10010501.0,,,,
1001101006,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,120,0,450,Ground,False,1,8,10,7,,,,,,
1001102006,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,360,0,300,Ground,False,3,24,10,22,,,,,,
1001103006,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,120,0,450,Fly,False,1,8,10,7,,,,,,
1001104006,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,360,0,300,Fly,False,3,24,10,22,,,,,,
1001105006,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,120,0,600,Ground,False,1,8,10,7,140.0,,,,,
1001106006,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,120,0,600,Fly,False,1,8,10,7,140.0,,,,,
1001107006,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,96,15,375,Ground,False,1,8,10,7,,,,,,
1001108006,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,288,15,225,Ground,False,3,24,10,22,,,,,,
1001109006,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,96,15,375,Fly,False,1,8,10,7,,,,,,
1001110006,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,288,15,225,Fly,False,3,24,10,22,,,,,,
1001111006,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,120,0,525,Ground,False,1,8,10,7,,10010101.0,,,,
1001112006,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,120,0,525,Fly,False,1,8,10,7,,10010101.0,,,,
1001113006,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,200,0,300,Ground,True,3,0,10,0,,,1001114006.0,6.0,600.0,
1001114006,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,40,0,525,Ground,False,1,4,10,4,,,,,,
1001115006,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,600,9,225,Ground,False,6,48,10,45,,10010206.0,,,,
1001201006,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,2000,9,150,Ground,False,999,100,10,150,85.0,,,,,
1001202006,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,2000,0,150,Fly,False,999,100,10,150,,,,,,
1001203006,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,3000,9,150,Ground,False,999,100,10,150,60.0,10010301.0,,,,
1001204006,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,3000,9,150,Ground,False,999,100,10,150,65.0,10010101.0,,,,10010412.0
1001205006,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,1800,9,150,Ground,True,999,0,10,0,,10010101.0,1001206006.0,1.0,0.0,10010412.0
1001206006,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,1600,9,160,Ground,False,999,100,10,150,,10010501.0,,,,
1001101007,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,134,0,450,Ground,False,1,8,10,8,,,,,,
1001102007,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,403,0,300,Ground,False,3,24,10,24,,,,,,
1001103007,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,134,0,450,Fly,False,1,8,10,8,,,,,,
1001104007,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,403,0,300,Fly,False,3,24,10,24,,,,,,
1001105007,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,134,0,600,Ground,False,1,8,10,8,140.0,,,,,
1001106007,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,134,0,600,Fly,False,1,8,10,8,140.0,,,,,
1001107007,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,107,17,375,Ground,False,1,8,10,8,,,,,,
1001108007,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,322,17,225,Ground,False,3,24,10,24,,,,,,
1001109007,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,107,17,375,Fly,False,1,8,10,8,,,,,,
1001110007,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,322,17,225,Fly,False,3,24,10,24,,,,,,
1001111007,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,134,0,525,Ground,False,1,8,10,8,,10010101.0,,,,
1001112007,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,134,0,525,Fly,False,1,8,10,8,,10010101.0,,,,
1001113007,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,224,0,300,Ground,True,3,0,10,0,,,1001114007.0,6.0,600.0,
1001114007,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,44,0,525,Ground,False,1,4,10,4,,,,,,
1001115007,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,672,10,225,Ground,False,6,48,10,48,,10010207.0,,,,
1001201007,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,2240,10,150,Ground,False,999,100,10,160,85.0,,,,,
1001202007,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,2240,0,150,Fly,False,999,100,10,160,,,,,,
1001203007,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,3360,10,150,Ground,False,999,100,10,160,60.0,10010301.0,,,,
1001204007,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,3360,10,150,Ground,False,999,100,10,160,65.0,10010101.0,,,,10010413.0
1001205007,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,2016,10,150,Ground,True,999,0,10,0,,10010101.0,1001206007.0,1.0,0.0,10010413.0
1001206007,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,1792,10,160,Ground,False,999,100,10,160,,10010501.0,,,,
1001101008,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,148,0,450,Ground,False,1,8,10,8,,,,,,
1001102008,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,446,0,300,Ground,False,3,24,10,25,,,,,,
1001103008,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,148,0,450,Fly,False,1,8,10,8,,,,,,
1001104008,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,446,0,300,Fly,False,3,24,10,25,,,,,,
1001105008,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,148,0,600,Ground,False,1,8,10,8,140.0,,,,,
1001106008,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,148,0,600,Fly,False,1,8,10,8,140.0,,,,,
1001107008,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,119,18,375,Ground,False,1,8,10,8,,,,,,
1001108008,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,357,18,225,Ground,False,3,24,10,25,,,,,,
1001109008,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,119,18,375,Fly,False,1,8,10,8,,,,,,
1001110008,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,357,18,225,Fly,False,3,24,10,25,,,,,,
1001111008,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,148,0,525,Ground,False,1,8,10,8,,10010101.0,,,,
1001112008,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,148,0,525,Fly,False,1,8,10,8,,10010101.0,,,,
1001113008,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,248,0,300,Ground,True,3,0,10,0,,,1001114008.0,6.0,600.0,
1001114008,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,49,0,525,Ground,False,1,4,10,5,,,,,,
1001115008,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,744,11,225,Ground,False,6,48,10,51,,10010208.0,,,,
1001201008,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,2480,11,150,Ground,False,999,100,10,170,85.0,,,,,
1001202008,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,2480,0,150,Fly,False,999,100,10,170,,,,,,
1001203008,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,3720,11,150,Ground,False,999,100,10,170,60.0,10010301.0,,,,
1001204008,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,3720,11,150,Ground,False,999,100,10,170,65.0,10010101.0,,,,10010414.0
1001205008,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,2232,11,150,Ground,True,999,0,10,0,,10010101.0,1001206008.0,1.0,0.0,10010414.0
1001206008,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase3,fortheking/monster/fortheking_monster_indivilia_phase3,160,802,1984,11,160,Ground,False,999,100,10,170,,10010501.0,,,,
1001101009,1001,Normal,Locale_Event:td_fortheking_monster_name_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,100,264,163,0,450,Ground,False,1,8,10,9,,,,,,
1001102009,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_pelican,Locale_Event:td_fortheking_monster_description_pelican,fortheking_monster_pelican,fortheking/monster/fortheking_monster_pelican,160,422,489,0,300,Ground,False,3,24,10,27,,,,,,
1001103009,1001,Normal,Locale_Event:td_fortheking_monster_name_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,100,264,163,0,450,Fly,False,1,8,10,9,,,,,,
1001104009,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_eyeball,Locale_Event:td_fortheking_monster_description_eyeball,fortheking_monster_eyeball,fortheking/monster/fortheking_monster_eyeball,160,422,489,0,300,Fly,False,3,24,10,27,,,,,,
1001105009,1001,Normal,Locale_Event:td_fortheking_monster_name_thief,Locale_Event:td_fortheking_monster_description_thief,fortheking_monster_thief,fortheking/monster/fortheking_monster_thief,100,264,163,0,600,Ground,False,1,8,10,9,140.0,,,,,
1001106009,1001,Normal,Locale_Event:td_fortheking_monster_name_lure,Locale_Event:td_fortheking_monster_description_lure,fortheking_monster_lure,fortheking/monster/fortheking_monster_lure,100,264,163,0,600,Fly,False,1,8,10,9,140.0,,,,,
1001107009,1001,Normal,Locale_Event:td_fortheking_monster_name_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,100,264,130,20,375,Ground,False,1,8,10,9,,,,,,
1001108009,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_caphead,Locale_Event:td_fortheking_monster_description_caphead,fortheking_monster_caphead,fortheking/monster/fortheking_monster_caphead,160,422,391,20,225,Ground,False,3,24,10,27,,,,,,
1001109009,1001,Normal,Locale_Event:td_fortheking_monster_name_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,100,264,130,20,375,Fly,False,1,8,10,9,,,,,,
1001110009,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_covered,Locale_Event:td_fortheking_monster_description_covered,fortheking_monster_covered,fortheking/monster/fortheking_monster_covered,160,422,391,20,225,Fly,False,3,24,10,27,,,,,,
1001111009,1001,Normal,Locale_Event:td_fortheking_monster_name_ant,Locale_Event:td_fortheking_monster_description_ant,fortheking_monster_ant,fortheking/monster/fortheking_monster_ant,100,264,163,0,525,Ground,False,1,8,10,9,,10010101.0,,,,
1001112009,1001,Normal,Locale_Event:td_fortheking_monster_name_bird,Locale_Event:td_fortheking_monster_description_bird,fortheking_monster_bird,fortheking/monster/fortheking_monster_bird,100,264,163,0,525,Fly,False,1,8,10,9,,10010101.0,,,,
1001113009,1001,Normal,Locale_Event:td_fortheking_monster_name_exid_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,160,422,272,0,300,Ground,True,3,0,10,0,,,1001114009.0,6.0,600.0,
1001114009,1001,Normal,Locale_Event:td_fortheking_monster_name_fatleg,Locale_Event:td_fortheking_monster_description_fatleg,fortheking_monster_fatleg,fortheking/monster/fortheking_monster_fatleg,80,211,54,0,525,Ground,False,1,4,10,5,,,,,,
1001115009,1001,Normal,Locale_Event:td_fortheking_monster_name_armored,Locale_Event:td_fortheking_monster_description_armored,fortheking_monster_armored,fortheking/monster/fortheking_monster_armored,160,422,816,12,225,Ground,False,6,48,10,54,,10010209.0,,,,
1001201009,1001,Boss,Locale_Event:td_fortheking_monster_name_heavymetal,Locale_Event:td_fortheking_monster_description_heavymetal,fortheking_monster_heavymetal,fortheking/monster/fortheking_monster_heavymetal,160,802,2720,12,150,Ground,False,999,100,10,180,85.0,,,,,
1001202009,1001,Boss,Locale_Event:td_fortheking_monster_name_cetus,Locale_Event:td_fortheking_monster_description_cetus,fortheking_monster_cetus,fortheking/monster/fortheking_monster_cetus,160,802,2720,0,150,Fly,False,999,100,10,180,,,,,,
1001203009,1001,Boss,Locale_Event:td_fortheking_monster_name_chatterbox,Locale_Event:td_fortheking_monster_description_chatterbox,fortheking_monster_chatterbox,fortheking/monster/fortheking_monster_chatterbox,160,802,4080,12,150,Ground,False,999,100,10,180,60.0,10010301.0,,,,
1001204009,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia,Locale_Event:td_fortheking_monster_description_indivilia,fortheking_monster_indivilia_phase1,fortheking/monster/fortheking_monster_indivilia_phase1,100,802,4080,12,150,Ground,False,999,100,10,180,65.0,10010101.0,,,,10010415.0
1001205009,1001,Boss,Locale_Event:td_fortheking_monster_name_indivilia_2,Locale_Event:td_fortheking_monster_description_indivilia_2,fortheking_monster_indivilia_phase2,fortheking/monster/fortheking_monster_indivilia_phase2,160,802,2448,12,150,Ground,True,999,0,10,0,,10010101.0,1001206009.0,1.0,0.0,10010415.0
