id,group_id,event_id,event_target,condition_missionclear,condition_stageclear,condition_time,event_type,event_value,event_check_condition
20054102,200541,0,NPC,0,102510103,-207705728,Spawn,,None
20054103,200541,0,NPC,0,102510106,-207705728,Despawn,,None
20054201,200542,0,NPC,0,0,-671311872,Despawn,,None
20054202,200542,0,NPC,0,102510103,-207705728,Spawn,,None
20054203,200542,0,NPC,0,102510106,-207705728,Despawn,,None
20054301,200543,0,NPC,0,0,-671311872,Despawn,,None
20054302,200543,0,NPC,0,102510103,-207705728,Spawn,,None
20054303,200543,0,NPC,0,102510106,-207705728,Despawn,,None
20054401,200544,0,NPC,0,0,-671311872,Despawn,,None
20054402,200544,0,NPC,0,102510103,-207705728,Spawn,,None
20054403,200544,0,NPC,0,102510106,-207705728,Despawn,,None
20054501,200545,0,NPC,0,0,-671311872,Despawn,,None
20054502,200545,0,NPC,0,102510103,-207705728,Spawn,,None
20054503,200545,0,NPC,0,102510106,-207705728,Despawn,,None
20054601,200546,0,NPC,0,0,-671311872,Despawn,,None
20054602,200546,0,NPC,0,102510103,-207705728,Spawn,,None
20054603,200546,0,NPC,0,102510106,-207705728,Despawn,,None
20054701,200547,0,NPC,0,0,-671311872,Despawn,,None
20054702,200547,0,NPC,0,102510103,-207705728,Spawn,,None
20054703,200547,0,NPC,0,102510106,-207705728,Despawn,,None
20054801,200548,0,NPC,0,0,-671311872,Despawn,,None
20054802,200548,0,NPC,0,102510106,-207705728,Spawn,,None
20054803,200548,0,NPC,0,102510110,-207705728,Despawn,,None
20054901,200549,0,NPC,0,0,-671311872,Despawn,,None
20054902,200549,0,NPC,0,102510106,-207705728,Spawn,,None
20054903,200549,0,NPC,0,102510110,-207705728,Despawn,,None
20055001,200550,0,NPC,0,0,-671311872,Despawn,,None
20055002,200550,0,NPC,0,102510106,-207705728,Spawn,,None
20055003,200550,0,NPC,0,102510110,-207705728,Despawn,,None
20055101,200551,0,NPC,0,0,-671311872,Despawn,,None
20055102,200551,0,NPC,0,102510106,-207705728,Spawn,,None
20055103,200551,0,NPC,0,102510110,-207705728,Despawn,,None
20055201,200552,0,NPC,0,0,-671311872,Despawn,,None
20055202,200552,0,NPC,0,102510106,-207705728,Spawn,,None
20055203,200552,0,NPC,0,102510110,-207705728,Despawn,,None
20055301,200553,0,NPC,0,0,-671311872,Despawn,,None
20055302,200553,0,NPC,0,102510106,-207705728,Spawn,,None
20055303,200553,0,NPC,0,102510110,-207705728,Despawn,,None
20055401,200554,0,NPC,0,0,-671311872,Despawn,,None
20055402,200554,0,NPC,0,102510106,-207705728,Spawn,,None
20055403,200554,0,NPC,0,102510110,-207705728,Despawn,,None
20055501,200555,0,NPC,0,0,-671311872,Despawn,,None
20055502,200555,0,NPC,0,102510106,-207705728,Spawn,,None
20055503,200555,0,NPC,0,102510110,-207705728,Despawn,,None
20055601,200556,0,NPC,0,0,-671311872,Despawn,,None
20055602,200556,0,NPC,0,102510106,-207705728,Spawn,,None
20055603,200556,0,NPC,0,102510110,-207705728,Despawn,,None
20055701,200557,0,NPC,0,0,-671311872,Despawn,,None
20055702,200557,0,NPC,0,102510110,-207705728,Spawn,,None
20055703,200557,0,NPC,0,102510112,-207705728,Despawn,,None
20055801,200558,0,NPC,0,0,-671311872,Despawn,,None
20055802,200558,0,NPC,0,102510110,-207705728,Spawn,,None
20055803,200558,0,NPC,0,102510112,-207705728,Despawn,,None
20055901,200559,0,NPC,0,0,-671311872,Despawn,,None
20055902,200559,0,NPC,0,102510110,-207705728,Spawn,,None
20055903,200559,0,NPC,0,102510112,-207705728,Despawn,,None
20056001,200560,0,NPC,0,0,-671311872,Despawn,,None
20056002,200560,0,NPC,0,102510110,-207705728,Spawn,,None
20056003,200560,0,NPC,0,102510112,-207705728,Despawn,,None
20056101,200561,0,NPC,0,0,-671311872,Despawn,,None
20056102,200561,0,NPC,0,102510110,-207705728,Spawn,,None
20056103,200561,0,NPC,0,102510112,-207705728,Despawn,,None
20056201,200562,0,NPC,0,0,-671311872,Despawn,,None
20056202,200562,0,NPC,0,102510110,-207705728,Spawn,,None
20056203,200562,0,NPC,0,102510112,-207705728,Despawn,,None
20056301,200563,0,NPC,0,0,-671311872,Despawn,,None
20056302,200563,0,NPC,0,102510110,-207705728,Spawn,,None
20056303,200563,0,NPC,0,102510112,-207705728,Despawn,,None
20056401,200564,0,NPC,0,0,-671311872,Despawn,,None
20056402,200564,0,NPC,0,102510110,-207705728,Spawn,,None
20056403,200564,0,NPC,0,102510112,-207705728,Despawn,,None
20056501,200565,0,NPC,0,0,-671311872,Despawn,,None
20056502,200565,0,NPC,0,102510112,913514496,Spawn,,None
20056503,200565,0,NPC,0,0,212017536,Despawn,,None
20056504,200565,0,NPC,0,0,887988224,Spawn,,None
20056505,200565,0,NPC,0,0,898064768,Despawn,,None
20056506,200565,0,NPC,0,0,862461952,Spawn,,None
20056601,200566,0,NPC,0,0,-671311872,Despawn,,None
20056602,200566,0,NPC,0,102510112,913514496,Spawn,,None
20056603,200566,0,NPC,0,0,212017536,Despawn,,None
20056604,200566,0,NPC,0,0,887988224,Spawn,,None
20056605,200566,0,NPC,0,0,898064768,Despawn,,None
20056606,200566,0,NPC,0,0,862461952,Spawn,,None
20056701,200567,0,NPC,0,0,-671311872,Despawn,,None
20056702,200567,0,NPC,0,102510112,913514496,Spawn,,None
20056703,200567,0,NPC,0,0,212017536,Despawn,,None
20056704,200567,0,NPC,0,0,887988224,Spawn,,None
20056705,200567,0,NPC,0,0,898064768,Despawn,,None
20056706,200567,0,NPC,0,0,862461952,Spawn,,None
20056801,200568,0,NPC,0,0,-671311872,Despawn,,None
20056802,200568,0,NPC,0,102510112,913514496,Spawn,,None
20056803,200568,0,NPC,0,0,212017536,Despawn,,None
20056804,200568,0,NPC,0,0,887988224,Spawn,,None
20056805,200568,0,NPC,0,0,898064768,Despawn,,None
20056806,200568,0,NPC,0,0,862461952,Spawn,,None
20056901,200569,0,NPC,0,0,-671311872,Despawn,,None
20056902,200569,0,NPC,0,102510112,913514496,Spawn,,None
20056903,200569,0,NPC,0,0,212017536,Despawn,,None
20056904,200569,0,NPC,0,0,887988224,Spawn,,None
20056905,200569,0,NPC,0,0,898064768,Despawn,,None
20056906,200569,0,NPC,0,0,862461952,Spawn,,None
20057001,200570,0,NPC,0,0,-671311872,Despawn,,None
20057002,200570,0,NPC,0,102510112,913514496,Spawn,,None
20057003,200570,0,NPC,0,0,212017536,Despawn,,None
20057004,200570,0,NPC,0,0,887988224,Spawn,,None
20057005,200570,0,NPC,0,0,898064768,Despawn,,None
20057006,200570,0,NPC,0,0,862461952,Spawn,,None
20057101,200571,0,NPC,0,0,-671311872,Despawn,,None
20057102,200571,0,NPC,0,102510112,913514496,Spawn,,None
20057103,200571,0,NPC,0,0,212017536,Despawn,,None
20057104,200571,0,NPC,0,0,887988224,Spawn,,None
20057105,200571,0,NPC,0,0,898064768,Despawn,,None
20057106,200571,0,NPC,0,0,862461952,Spawn,,None
20057201,200572,0,NPC,0,0,-671311872,Despawn,,None
20057202,200572,0,NPC,0,102510112,913514496,Spawn,,None
20057203,200572,0,NPC,0,0,212017536,Despawn,,None
20057204,200572,0,NPC,0,0,887988224,Spawn,,None
20057205,200572,0,NPC,0,0,898064768,Despawn,,None
20057206,200572,0,NPC,0,0,862461952,Spawn,,None
20057301,200573,0,NPC,0,0,-671311872,Despawn,,None
20057302,200573,0,NPC,0,102510112,913514496,Spawn,,None
20057303,200573,0,NPC,0,0,212017536,Despawn,,None
20057304,200573,0,NPC,0,0,887988224,Spawn,,None
20057305,200573,0,NPC,0,0,898064768,Despawn,,None
20057306,200573,0,NPC,0,0,862461952,Spawn,,None
20057401,200574,0,NPC,0,0,-671311872,Despawn,,None
20057402,200574,0,NPC,0,102510112,913514496,Spawn,,None
20057403,200574,0,NPC,0,0,212017536,Despawn,,None
20057404,200574,0,NPC,0,0,887988224,Spawn,,None
20057405,200574,0,NPC,0,0,898064768,Despawn,,None
20057406,200574,0,NPC,0,0,862461952,Spawn,,None
20057501,200575,0,NPC,0,0,-671311872,Despawn,,None
20057502,200575,0,NPC,0,102510112,913514496,Spawn,,None
20057503,200575,0,NPC,0,0,212017536,Despawn,,None
20057504,200575,0,NPC,0,0,887988224,Spawn,,None
20057505,200575,0,NPC,0,0,898064768,Despawn,,None
20057506,200575,0,NPC,0,0,862461952,Spawn,,None
20057601,200576,0,NPC,0,0,-671311872,Despawn,,None
20057602,200576,0,NPC,0,102510112,913514496,Spawn,,None
20057603,200576,0,NPC,0,0,212017536,Despawn,,None
20057604,200576,0,NPC,0,0,887988224,Spawn,,None
20057605,200576,0,NPC,0,0,898064768,Despawn,,None
20057606,200576,0,NPC,0,0,862461952,Spawn,,None
20057701,200577,0,NPC,0,0,-671311872,Despawn,,None
20057702,200577,0,NPC,0,102510112,222017536,Spawn,,None
20057703,200577,0,NPC,0,0,-156532352,Despawn,,None
20057704,200577,0,NPC,0,0,908064768,Spawn,,None
20057705,200577,0,NPC,0,0,529514880,Despawn,,None
20057801,200578,0,NPC,0,0,-671311872,Despawn,,None
20057802,200578,0,NPC,0,102510112,222017536,Spawn,,None
20057803,200578,0,NPC,0,0,-156532352,Despawn,,None
20057804,200578,0,NPC,0,0,908064768,Spawn,,None
20057805,200578,0,NPC,0,0,529514880,Despawn,,None
20057901,200579,0,NPC,0,0,-671311872,Despawn,,None
20057902,200579,0,NPC,0,102510112,222017536,Spawn,,None
20057903,200579,0,NPC,0,0,-156532352,Despawn,,None
20057904,200579,0,NPC,0,0,908064768,Spawn,,None
20057905,200579,0,NPC,0,0,529514880,Despawn,,None
20058001,200580,0,NPC,0,0,-671311872,Despawn,,None
20058002,200580,0,NPC,0,102510112,222017536,Spawn,,None
20058003,200580,0,NPC,0,0,-156532352,Despawn,,None
20058004,200580,0,NPC,0,0,908064768,Spawn,,None
20058005,200580,0,NPC,0,0,529514880,Despawn,,None
20058101,200581,0,NPC,0,0,-671311872,Despawn,,None
20058102,200581,0,NPC,0,102510112,222017536,Spawn,,None
20058103,200581,0,NPC,0,0,-156532352,Despawn,,None
20058104,200581,0,NPC,0,0,908064768,Spawn,,None
20058105,200581,0,NPC,0,0,529514880,Despawn,,None
20058201,200582,0,NPC,0,0,-671311872,Despawn,,None
20058202,200582,0,NPC,0,102510112,222017536,Spawn,,None
20058203,200582,0,NPC,0,0,-156532352,Despawn,,None
20058204,200582,0,NPC,0,0,908064768,Spawn,,None
20058205,200582,0,NPC,0,0,529514880,Despawn,,None
20058301,200583,0,NPC,0,0,-671311872,Despawn,,None
20058302,200583,0,NPC,0,102510112,222017536,Spawn,,None
20058303,200583,0,NPC,0,0,-156532352,Despawn,,None
20058304,200583,0,NPC,0,0,908064768,Spawn,,None
20058305,200583,0,NPC,0,0,529514880,Despawn,,None
20058401,200584,0,NPC,0,0,-671311872,Despawn,,None
20058402,200584,0,NPC,0,102510112,222017536,Spawn,,None
20058403,200584,0,NPC,0,0,-156532352,Despawn,,None
20058404,200584,0,NPC,0,0,908064768,Spawn,,None
20058405,200584,0,NPC,0,0,529514880,Despawn,,None
20058501,200585,0,NPC,0,0,-671311872,Despawn,,None
20058502,200585,0,NPC,0,102510112,222017536,Spawn,,None
20058503,200585,0,NPC,0,0,-156532352,Despawn,,None
20058504,200585,0,NPC,0,0,908064768,Spawn,,None
20058505,200585,0,NPC,0,0,529514880,Despawn,,None
20058601,200586,0,NPC,0,0,-671311872,Despawn,,None
20058602,200586,0,NPC,0,102510112,222017536,Spawn,,None
20058603,200586,0,NPC,0,0,-156532352,Despawn,,None
20058604,200586,0,NPC,0,0,908064768,Spawn,,None
20058605,200586,0,NPC,0,0,529514880,Despawn,,None
20058701,200587,0,NPC,0,0,-671311872,Despawn,,None
20058702,200587,0,NPC,0,102510112,222017536,Spawn,,None
20058703,200587,0,NPC,0,0,-156532352,Despawn,,None
20058704,200587,0,NPC,0,0,908064768,Spawn,,None
20058705,200587,0,NPC,0,0,529514880,Despawn,,None
20058801,200588,0,NPC,0,0,-671311872,Despawn,,None
20058802,200588,0,NPC,0,102510112,-146532352,Spawn,,None
20058803,200588,0,NPC,0,0,877988224,Despawn,,None
20058804,200588,0,NPC,0,0,539514880,Spawn,,None
20058805,200588,0,NPC,0,0,852461952,Despawn,,None
20058901,200589,0,NPC,0,0,-671311872,Despawn,,None
20058902,200589,0,NPC,0,102510112,-146532352,Spawn,,None
20058903,200589,0,NPC,0,0,877988224,Despawn,,None
20058904,200589,0,NPC,0,0,539514880,Spawn,,None
20058905,200589,0,NPC,0,0,852461952,Despawn,,None
20059001,200590,0,NPC,0,0,-671311872,Despawn,,None
20059002,200590,0,NPC,0,102510112,-146532352,Spawn,,None
20059003,200590,0,NPC,0,0,877988224,Despawn,,None
20059004,200590,0,NPC,0,0,539514880,Spawn,,None
20059005,200590,0,NPC,0,0,852461952,Despawn,,None
20059101,200591,0,NPC,0,0,-671311872,Despawn,,None
20059102,200591,0,NPC,0,102510112,-146532352,Spawn,,None
20059103,200591,0,NPC,0,0,877988224,Despawn,,None
20059104,200591,0,NPC,0,0,539514880,Spawn,,None
20059105,200591,0,NPC,0,0,852461952,Despawn,,None
20059201,200592,0,NPC,0,0,-671311872,Despawn,,None
20059202,200592,0,NPC,0,102510112,-146532352,Spawn,,None
20059203,200592,0,NPC,0,0,877988224,Despawn,,None
20059204,200592,0,NPC,0,0,539514880,Spawn,,None
20059205,200592,0,NPC,0,0,852461952,Despawn,,None
20059301,200593,0,NPC,0,0,-671311872,Despawn,,None
20059302,200593,0,NPC,0,102510112,-146532352,Spawn,,None
20059303,200593,0,NPC,0,0,877988224,Despawn,,None
20059304,200593,0,NPC,0,0,539514880,Spawn,,None
20059305,200593,0,NPC,0,0,852461952,Despawn,,None
20059401,200594,0,NPC,0,0,-671311872,Despawn,,None
20059402,200594,0,NPC,0,102510112,-146532352,Spawn,,None
20059403,200594,0,NPC,0,0,877988224,Despawn,,None
20059404,200594,0,NPC,0,0,539514880,Spawn,,None
20059405,200594,0,NPC,0,0,852461952,Despawn,,None
20059501,200595,0,NPC,0,0,-671311872,Despawn,,None
20059502,200595,0,NPC,0,102510112,-146532352,Spawn,,None
20059503,200595,0,NPC,0,0,877988224,Despawn,,None
20059504,200595,0,NPC,0,0,539514880,Spawn,,None
20059505,200595,0,NPC,0,0,852461952,Despawn,,None
20059601,200596,0,NPC,0,0,-671311872,Despawn,,None
20059602,200596,0,NPC,0,102510112,-146532352,Spawn,,None
20059603,200596,0,NPC,0,0,877988224,Despawn,,None
20059604,200596,0,NPC,0,0,539514880,Spawn,,None
20059605,200596,0,NPC,0,0,852461952,Despawn,,None
20059701,200597,0,NPC,0,0,-671311872,Despawn,,None
20059702,200597,0,NPC,0,102510112,-146532352,Spawn,,None
20059703,200597,0,NPC,0,0,877988224,Despawn,,None
20059704,200597,0,NPC,0,0,539514880,Spawn,,None
20059705,200597,0,NPC,0,0,852461952,Despawn,,None
20059801,200598,0,NPC,0,0,-671311872,Despawn,,None
20059802,200598,0,NPC,0,102510112,-146532352,Spawn,,None
20059803,200598,0,NPC,0,0,877988224,Despawn,,None
20059804,200598,0,NPC,0,0,539514880,Spawn,,None
20059805,200598,0,NPC,0,0,852461952,Despawn,,None
200500101,2005001,0,NPC,0,0,939040768,Despawn,,None
200500201,2005002,0,NPC,0,0,-671311872,Despawn,,None
200500202,2005002,0,NPC,0,0,939040768,Spawn,,None
200500203,2005002,0,NPC,0,0,1640614272,Despawn,,None
200500301,2005003,0,NPC,0,0,-671311872,Despawn,,None
200500302,2005003,0,NPC,0,0,1650614272,Spawn,,None
200500303,2005003,0,NPC,0,0,-1942779520,Despawn,,None
200500401,2005004,0,NPC,0,0,-671311872,Despawn,,None
200500402,2005004,0,NPC,0,0,-1932779520,Spawn,,None
200500403,2005004,0,NPC,0,0,-1231206016,Despawn,,None
200500501,2005005,0,NPC,0,0,-671311872,Despawn,,None
200500502,2005005,0,NPC,0,0,-1221206016,Spawn,,None
200500503,2005005,0,NPC,0,0,-519632512,Despawn,,None
200500601,2005006,0,NPC,0,0,-671311872,Despawn,,None
200500602,2005006,0,NPC,0,0,-509632512,Spawn,,None
200500603,2005006,0,NPC,0,0,191940992,Despawn,,None
200500701,2005007,0,NPC,0,0,-671311872,Despawn,,None
200500702,2005007,0,NPC,0,0,201940992,Spawn,,None
200500703,2005007,0,NPC,0,0,903514496,Despawn,,None
200500801,2005008,0,NPC,0,0,-671311872,Despawn,,None
200500802,2005008,0,NPC,0,0,222017536,Spawn,,None
200500803,2005008,0,NPC,0,0,-1968305792,Despawn,,None
200500901,2005009,0,NPC,0,0,-671311872,Despawn,,None
200500902,2005009,0,NPC,0,0,-1958305792,Spawn,,None
200500903,2005009,0,NPC,0,0,-1256732288,Despawn,,None
200501001,2005010,0,NPC,0,0,-671311872,Despawn,,None
200501002,2005010,0,NPC,0,0,-1246732288,Spawn,,None
200501003,2005010,0,NPC,0,0,-545158784,Despawn,,None
200501101,2005011,0,NPC,0,0,-671311872,Despawn,,None
200501102,2005011,0,NPC,0,0,-535158784,Spawn,,None
200501103,2005011,0,NPC,0,0,166414720,Despawn,,None
200501201,2005012,0,NPC,0,0,-671311872,Despawn,,None
200501202,2005012,0,NPC,0,0,176414720,Spawn,,None
200501203,2005012,0,NPC,0,0,877988224,Despawn,,None
200501301,2005013,0,NPC,0,0,-671311872,Despawn,,None
200501302,2005013,0,NPC,0,0,908064768,Spawn,,None
200501303,2005013,0,NPC,0,0,-1282258560,Despawn,,None
200501401,2005014,0,NPC,0,0,-671311872,Despawn,,None
200501402,2005014,0,NPC,0,0,-1272258560,Spawn,,None
200501403,2005014,0,NPC,0,0,-570685056,Despawn,,None
200501501,2005015,0,NPC,0,0,-671311872,Despawn,,None
200501502,2005015,0,NPC,0,0,-560685056,Spawn,,None
200501503,2005015,0,NPC,0,0,140888448,Despawn,,None
200501601,2005016,0,NPC,0,0,-671311872,Despawn,,None
200501602,2005016,0,NPC,0,0,150888448,Spawn,,None
200501603,2005016,0,NPC,0,0,852461952,Despawn,,None
200501701,2005017,0,NPC,0,0,-671311872,Despawn,,None
200501702,2005017,0,NPC,0,102510112,913514496,Spawn,,None
200501703,2005017,0,NPC,0,0,212017536,Despawn,,None
200501704,2005017,0,NPC,0,0,887988224,Spawn,,None
200501705,2005017,0,NPC,0,0,898064768,Despawn,,None
200501706,2005017,0,NPC,0,0,862461952,Spawn,,None
200501801,2005018,0,NPC,0,0,-671311872,Despawn,,None
200501802,2005018,0,NPC,0,102510112,222017536,Spawn,,None
200501803,2005018,0,NPC,0,0,-156532352,Despawn,,None
200501804,2005018,0,NPC,0,0,908064768,Spawn,,None
200501805,2005018,0,NPC,0,0,529514880,Despawn,,None
200501901,2005019,0,NPC,0,0,-671311872,Despawn,,None
200501902,2005019,0,NPC,0,102510112,-146532352,Spawn,,None
200501903,2005019,0,NPC,0,0,877988224,Despawn,,None
200501904,2005019,0,NPC,0,0,539514880,Spawn,,None
200501905,2005019,0,NPC,0,0,852461952,Despawn,,None
200502001,2005020,0,NPC,0,0,-671311872,Despawn,,None
200502002,2005020,0,NPC,0,102510110,-207705728,Spawn,,None
200502003,2005020,0,NPC,0,102510112,-207705728,Despawn,,None
200600101,2006001,0,NPC,0,0,1206140928,Despawn,,None
200600102,2006001,0,NPC,0,0,-223111168,Spawn,,None
200600103,2006002,0,NPC,0,0,-671311872,Despawn,,None
200600104,2006002,0,NPC,0,0,-223111168,Spawn,,None
200600105,2006002,0,NPC,0,102610103,-207705728,Despawn,,None
200600106,2006003,0,NPC,0,0,-671311872,Despawn,,None
200600107,2006003,0,NPC,0,102610103,-207705728,Spawn,,None
200600108,2006003,0,NPC,0,102610108,-207705728,Despawn,,None
200600109,2006004,0,NPC,0,0,-671311872,Despawn,,None
200600110,2006004,0,NPC,0,102610108,-207705728,Spawn,,None
200600111,2006004,0,NPC,0,102610115,-207705728,Despawn,,None
200600112,2006005,0,NPC,0,0,-671311872,Despawn,,None
200600113,2006005,0,NPC,0,102610115,-207705728,Spawn,,None
200600114,2006005,0,NPC,0,102710104,-207705728,Despawn,,None
200600115,2006006,0,NPC,0,0,-671311872,Despawn,,None
200600116,2006006,0,NPC,0,102710104,-207705728,Spawn,,None
200600117,2006006,0,NPC,0,102710110,-207705728,Despawn,,None
200600118,2006007,0,NPC,0,0,-671311872,Despawn,,None
200600119,2006007,0,NPC,0,102710110,-207705728,Spawn,,None
200600120,2006007,0,NPC,0,102710113,-207705728,Despawn,,None
200600121,2006008,0,NPC,0,0,-671311872,Despawn,,None
200600122,2006008,0,NPC,0,102710113,-207705728,Spawn,,None
200600123,2006008,0,NPC,0,102710116,-207705728,Despawn,,None
200600124,2006009,0,NPC,0,0,-671311872,Despawn,,None
200600125,2006009,0,NPC,0,102710116,-207705728,Spawn,,None
200600126,2006009,0,NPC,0,102720101,-207705728,Despawn,,None
200600127,2006010,0,NPC,0,0,-671311872,Despawn,,None
200600128,2006010,0,NPC,0,102720101,-207705728,Spawn,,None
200600129,2006011,0,NPC,0,0,-671311872,Despawn,,None
200600130,2006011,0,NPC,0,0,1417150464,Spawn,,None
200600131,2006011,0,NPC,0,102610103,-207705728,Despawn,,None
200600132,2006012,0,NPC,0,0,-671311872,Despawn,,None
200600133,2006012,0,NPC,0,102610103,-207705728,Spawn,,None
200600134,2006012,0,NPC,0,102610108,-207705728,Despawn,,None
200600135,2006013,0,NPC,0,0,-671311872,Despawn,,None
200600136,2006013,0,NPC,0,102610108,-207705728,Spawn,,None
200600137,2006013,0,NPC,0,102610115,-207705728,Despawn,,None
200600138,2006014,0,NPC,0,0,-671311872,Despawn,,None
200600139,2006014,0,NPC,0,102610115,-207705728,Spawn,,None
200600140,2006014,0,NPC,0,102710104,-671311872,Despawn,,None
200600141,2006015,0,NPC,0,0,-207705728,Despawn,,None
200600142,2006015,0,NPC,0,102710104,-207705728,Spawn,,None
200600143,2006015,0,NPC,0,102710110,-207705728,Despawn,,None
200600144,2006016,0,NPC,0,0,-671311872,Despawn,,None
200600145,2006016,0,NPC,0,102710110,-207705728,Spawn,,None
200600146,2006016,0,NPC,0,102710113,-207705728,Despawn,,None
200600147,2006017,0,NPC,0,0,-671311872,Despawn,,None
200600148,2006017,0,NPC,0,102710113,-207705728,Spawn,,None
200600149,2006017,0,NPC,0,102710116,-207705728,Despawn,,None
200600150,2006018,0,NPC,0,0,-671311872,Despawn,,None
200600151,2006018,0,NPC,0,102710116,-207705728,Spawn,,None
200600152,2006018,0,NPC,0,102720101,-207705728,Despawn,,None
200600153,2006019,0,NPC,0,0,-671311872,Despawn,,None
200600154,2006019,0,NPC,0,102720101,-207705728,Spawn,,None
200600155,2006020,0,NPC,0,0,-671311872,Despawn,,None
200600156,2006020,0,NPC,0,0,1417150464,Spawn,,None
200600157,2006020,0,NPC,0,102610103,-207705728,Despawn,,None
200600158,2006021,0,NPC,0,0,-671311872,Despawn,,None
200600159,2006021,0,NPC,0,102610103,-207705728,Spawn,,None
200600160,2006021,0,NPC,0,102610108,-207705728,Despawn,,None
200600161,2006022,0,NPC,0,0,-671311872,Despawn,,None
200600162,2006022,0,NPC,0,102610108,-207705728,Spawn,,None
200600163,2006022,0,NPC,0,102610115,-207705728,Despawn,,None
200600164,2006023,0,NPC,0,0,-671311872,Despawn,,None
200600165,2006023,0,NPC,0,102610115,-207705728,Spawn,,None
200600166,2006023,0,NPC,0,102710104,-207705728,Despawn,,None
200600167,2006024,0,NPC,0,0,-671311872,Despawn,,None
200600168,2006024,0,NPC,0,102710104,-207705728,Spawn,,None
200600169,2006024,0,NPC,0,102710110,-207705728,Despawn,,None
200600170,2006025,0,NPC,0,0,-671311872,Despawn,,None
200600171,2006025,0,NPC,0,102710110,-207705728,Spawn,,None
200600172,2006025,0,NPC,0,102710113,-207705728,Despawn,,None
200600173,2006026,0,NPC,0,0,-671311872,Despawn,,None
200600174,2006026,0,NPC,0,102710113,-207705728,Spawn,,None
200600175,2006026,0,NPC,0,102710116,-207705728,Despawn,,None
200600176,2006027,0,NPC,0,0,-671311872,Despawn,,None
200600177,2006027,0,NPC,0,102710116,-207705728,Spawn,,None
200600178,2006027,0,NPC,0,102720101,-207705728,Despawn,,None
200600179,2006028,0,NPC,0,0,-671311872,Despawn,,None
200600180,2006028,0,NPC,0,102720101,-207705728,Spawn,,None
200600181,2006029,0,NPC,0,0,-671311872,Despawn,,None
200600182,2006029,0,NPC,0,102610101,-207705728,Spawn,,None
200600183,2006029,0,NPC,0,102610103,-207705728,Despawn,,None
200600184,2006030,0,NPC,0,0,-671311872,Despawn,,None
200600185,2006030,0,NPC,0,102610103,-207705728,Spawn,,None
200600186,2006030,0,NPC,0,102610108,-207705728,Despawn,,None
200600187,2006031,0,NPC,0,0,-671311872,Despawn,,None
200600188,2006031,0,NPC,0,102610108,-207705728,Spawn,,None
200600189,2006031,0,NPC,0,102610115,-207705728,Despawn,,None
200600190,2006032,0,NPC,0,0,-671311872,Despawn,,None
200600191,2006032,0,NPC,0,102610115,-207705728,Spawn,,None
200600192,2006032,0,NPC,0,102710104,-207705728,Despawn,,None
200600193,2006033,0,NPC,0,0,-671311872,Despawn,,None
200600194,2006033,0,NPC,0,102710104,-207705728,Spawn,,None
200600195,2006033,0,NPC,0,102710109,-207705728,Despawn,,None
200600196,2006034,0,NPC,0,0,-671311872,Despawn,,None
200600197,2006034,0,NPC,0,102710109,-207705728,Spawn,,None
200600198,2006034,0,NPC,0,102710110,-207705728,Despawn,,None
200600199,2006035,0,NPC,0,0,-671311872,Despawn,,None
200600200,2006035,0,NPC,0,102710110,-207705728,Spawn,,None
200600201,2006035,0,NPC,0,102710113,-207705728,Despawn,,None
200600202,2006036,0,NPC,0,0,-671311872,Despawn,,None
200600203,2006036,0,NPC,0,102610101,-207705728,Spawn,,None
200600204,2006036,0,NPC,0,102610103,-207705728,Despawn,,None
200600205,2006037,0,NPC,0,0,-671311872,Despawn,,None
200600206,2006037,0,NPC,0,102610103,-207705728,Spawn,,None
200600207,2006037,0,NPC,0,102610108,-207705728,Despawn,,None
200600208,2006038,0,NPC,0,0,-671311872,Despawn,,None
200600209,2006038,0,NPC,0,102610108,-207705728,Spawn,,None
200600210,2006038,0,NPC,0,102610115,-207705728,Despawn,,None
200600211,2006039,0,NPC,0,0,-671311872,Despawn,,None
200600212,2006039,0,NPC,0,102610115,-207705728,Spawn,,None
200600213,2006039,0,NPC,0,102710104,-207705728,Despawn,,None
200600214,2006040,0,NPC,0,0,-671311872,Despawn,,None
200600215,2006040,0,NPC,0,102710104,-207705728,Spawn,,None
200600216,2006040,0,NPC,0,102710109,-207705728,Despawn,,None
200600217,2006041,0,NPC,0,0,-671311872,Despawn,,None
200600218,2006041,0,NPC,0,102710109,-207705728,Spawn,,None
200600219,2006041,0,NPC,0,102710110,-207705728,Despawn,,None
200600220,2006042,0,NPC,0,0,-671311872,Despawn,,None
200600221,2006042,0,NPC,0,102710110,-207705728,Spawn,,None
200600222,2006042,0,NPC,0,102710113,-207705728,Despawn,,None
200600223,2006043,0,NPC,0,0,-671311872,Despawn,,None
200600224,2006043,0,NPC,0,102610101,-207705728,Spawn,,None
200600225,2006043,0,NPC,0,102610103,-207705728,Despawn,,None
200600226,2006044,0,NPC,0,0,-671311872,Despawn,,None
200600227,2006044,0,NPC,0,102610103,-207705728,Spawn,,None
200600228,2006044,0,NPC,0,102610108,-207705728,Despawn,,None
200600229,2006045,0,NPC,0,0,-671311872,Despawn,,None
200600230,2006045,0,NPC,0,102610108,-207705728,Spawn,,None
200600231,2006045,0,NPC,0,102610115,-207705728,Despawn,,None
200600232,2006046,0,NPC,0,0,-671311872,Despawn,,None
200600233,2006046,0,NPC,0,102610115,-207705728,Spawn,,None
