id,name_localkey,description_localkey,rank_type,grade,monster_range,class,element_id,model,size,model_scale,surface_prefer_target,statenhance_id,surface_battle_area,surface_battle_area_shielding_check,surface_monster_skill_group_id,surface_ai_id
-164823279,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,200001,beg003,1,24000,Random,2131,2,1,10001,10002
-164823179,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,300001,beg003,1,24000,Random,2131,2,1,10001,10002
-164823079,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,400001,beg003,1,24000,Random,2131,2,1,10001,10002
-164822979,Locale_Monster:13200301_name,Locale_Monster:13200301_description,Radial,Elite,Far,Attacker,500001,beg003,1,24000,Random,2131,2,1,10001,10002
-154815379,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,100001,mea001,1,24000,Random,2132,2,1,10001,10002
-154815279,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,200001,mea001,1,24000,Random,2132,2,1,10001,10002
-154815179,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,300001,mea001,1,24000,Random,2132,2,1,10001,10002
-154815079,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,400001,mea001,1,24000,Random,2132,2,1,10001,10002
-154814979,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Near,Supporter,500001,mea001,1,24000,Random,2132,2,1,10001,10002
-154814379,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,100001,mea001,1,24000,Random,2132,2,1,10001,10002
-154814279,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,200001,mea001,1,24000,Random,2132,2,1,10001,10002
-154814179,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,300001,mea001,1,24000,Random,2132,2,1,10001,10002
-154814079,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,400001,mea001,1,24000,Random,2132,2,1,10001,10002
-154813979,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Mid,Supporter,500001,mea001,1,24000,Random,2132,2,1,10001,10002
-154813379,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,100001,mea001,1,24000,Random,2132,2,1,10001,10002
-154813279,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,200001,mea001,1,24000,Random,2132,2,1,10001,10002
-154813179,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,300001,mea001,1,24000,Random,2132,2,1,10001,10002
-154813079,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,400001,mea001,1,24000,Random,2132,2,1,10001,10002
-154812979,Locale_Monster:33100101_name,Locale_Monster:33100101_description,Radial,Elite,Far,Supporter,500001,mea001,1,24000,Random,2132,2,1,10001,10002
-154805379,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,100001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154805279,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,200001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154805179,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,300001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154805079,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,400001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154804979,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Near,Supporter,500001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154804379,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,100001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154804279,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,200001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154804179,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,300001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154804079,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,400001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154803979,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Mid,Supporter,500001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154803379,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,100001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154803279,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,200001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154803179,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,300001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154803079,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,400001,eeg003,1,24000,Random,2132,2,1,10001,10002
-154802979,Locale_Monster:23200301_name,Locale_Monster:23200301_description,Radial,Elite,Far,Supporter,500001,eeg003,1,24000,Random,2132,2,1,10001,10002
-64825379,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,100001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64825279,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,200001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64825179,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,300001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64825079,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,400001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64824979,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Near,Attacker,500001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64824379,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,100001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64824279,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,200001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64824179,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,300001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64824079,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,400001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64823979,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Mid,Attacker,500001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64823379,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,100001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64823279,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,200001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64823179,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,300001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64823079,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,400001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-64822979,Locale_Monster:14200101_name,Locale_Monster:14200101_description,Radial,Centurion,Far,Attacker,500001,bcg001,2,30000,Random,2141,4,1,141001,14100101
-44815379,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,100001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44815279,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,200001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44815179,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,300001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44815079,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,400001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44814979,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Near,Defender,500001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44814379,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,100001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44814279,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,200001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44814179,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,300001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44814079,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,400001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44813979,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Mid,Defender,500001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44813379,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,100001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44813279,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,200001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44813179,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,300001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44813079,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,400001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-44812979,Locale_Monster:34200201_name,Locale_Monster:34200201_description,Radial,Centurion,Far,Defender,500001,mcg002,2,30000,Random,2143,4,1,111301,11130101
-54805379,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,100001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54805279,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,200001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54805179,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,300001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54805079,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,400001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54804979,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Near,Supporter,500001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54804379,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,100001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54804279,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,200001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54804179,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,300001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54804079,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,400001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54803979,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Mid,Supporter,500001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54803379,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,100001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54803279,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,200001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54803179,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,300001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54803079,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,400001,eca001,2,30000,Random,2142,4,1,143003,14300301
-54802979,Locale_Monster:24100101_name,Locale_Monster:24100101_description,Radial,Centurion,Far,Supporter,500001,eca001,2,30000,Random,2142,4,1,143003,14300301
1045240029,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,100001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045240129,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,200001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045240229,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,300001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045240329,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,400001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045240429,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,500001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045241029,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,100001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045241129,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,200001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045241229,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,300001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045241329,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,400001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045241429,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,500001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045242029,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,100001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045242129,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,200001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045242229,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,300001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045242329,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,400001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045242429,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,500001,bmg001,0,10500,Random,3111,1,1,10001,10001
1045250029,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,100001,bma002,0,11900,Random,3111,1,1,10001,10001
1045250129,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,200001,bma002,0,11900,Random,3111,1,1,10001,10001
1045250229,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,300001,bma002,0,11900,Random,3111,1,1,10001,10001
1045250329,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,400001,bma002,0,11900,Random,3111,1,1,10001,10001
1045250429,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,500001,bma002,0,11900,Random,3111,1,1,10001,10001
1045251029,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,100001,bma002,0,11900,Random,3111,1,1,10001,10001
1045251129,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,200001,bma002,0,11900,Random,3111,1,1,10001,10001
1045251229,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,300001,bma002,0,11900,Random,3111,1,1,10001,10001
1045251329,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,400001,bma002,0,11900,Random,3111,1,1,10001,10001
1045251429,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,500001,bma002,0,11900,Random,3111,1,1,10001,10001
1045252029,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,100001,bma002,0,11900,Random,3111,1,1,10001,10001
1045252129,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,200001,bma002,0,11900,Random,3111,1,1,10001,10001
1045252229,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,300001,bma002,0,11900,Random,3111,1,1,10001,10001
1045252329,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,400001,bma002,0,11900,Random,3111,1,1,10001,10001
1045252429,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,500001,bma002,0,11900,Random,3111,1,1,10001,10001
1065260029,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,100001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065260129,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,200001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065260229,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,300001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065260329,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,400001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065260429,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,500001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065261029,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,100001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065261129,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,200001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065261229,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,300001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065261329,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,400001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065261429,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,500001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065262029,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,100001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065262129,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,200001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065262229,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,300001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065262329,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,400001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065262429,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,500001,mmg005,0,10500,Random,3113,1,1,10001,10001
1065270029,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,100001,mma001,0,7000,Random,3113,1,1,10001,10001
1065270129,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,200001,mma001,0,7000,Random,3113,1,1,10001,10001
1065270229,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,300001,mma001,0,7000,Random,3113,1,1,10001,10001
1065270329,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,400001,mma001,0,7000,Random,3113,1,1,10001,10001
1065270429,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,500001,mma001,0,7000,Random,3113,1,1,10001,10001
1065271029,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,100001,mma001,0,7000,Random,3113,1,1,10001,10001
1065271129,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,200001,mma001,0,7000,Random,3113,1,1,10001,10001
1065271229,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,300001,mma001,0,7000,Random,3113,1,1,10001,10001
1065271329,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,400001,mma001,0,7000,Random,3113,1,1,10001,10001
1065271429,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,500001,mma001,0,7000,Random,3113,1,1,10001,10001
1065272029,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,100001,mma001,0,7000,Random,3113,1,1,10001,10001
1065272129,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,200001,mma001,0,7000,Random,3113,1,1,10001,10001
1065272229,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,300001,mma001,0,7000,Random,3113,1,1,10001,10001
1065272329,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,400001,mma001,0,7000,Random,3113,1,1,10001,10001
1065272429,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,500001,mma001,0,7000,Random,3113,1,1,10001,10001
1055280029,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,100001,emg003,0,10500,Random,3112,1,1,10001,10001
1055280129,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,200001,emg003,0,10500,Random,3112,1,1,10001,10001
1055280229,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,300001,emg003,0,10500,Random,3112,1,1,10001,10001
1055280329,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,400001,emg003,0,10500,Random,3112,1,1,10001,10001
1055280429,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,500001,emg003,0,10500,Random,3112,1,1,10001,10001
1055281029,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,100001,emg003,0,10500,Random,3112,1,1,10001,10001
1055281129,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,200001,emg003,0,10500,Random,3112,1,1,10001,10001
1055281229,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,300001,emg003,0,10500,Random,3112,1,1,10001,10001
1055281329,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,400001,emg003,0,10500,Random,3112,1,1,10001,10001
1055281429,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,500001,emg003,0,10500,Random,3112,1,1,10001,10001
1055282029,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,100001,emg003,0,10500,Random,3112,1,1,10001,10001
1055282129,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,200001,emg003,0,10500,Random,3112,1,1,10001,10001
1055282229,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,300001,emg003,0,10500,Random,3112,1,1,10001,10001
1055282329,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,400001,emg003,0,10500,Random,3112,1,1,10001,10001
1055282429,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,500001,emg003,0,10500,Random,3112,1,1,10001,10001
1055290029,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,100001,ema002,0,13300,Random,3112,1,1,10001,10001
1055290129,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,200001,ema002,0,13300,Random,3112,1,1,10001,10001
1055290229,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,300001,ema002,0,13300,Random,3112,1,1,10001,10001
1055290329,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,400001,ema002,0,13300,Random,3112,1,1,10001,10001
1055290429,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,500001,ema002,0,13300,Random,3112,1,1,10001,10001
1055291029,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,100001,ema002,0,13300,Random,3112,1,1,10001,10001
1055291129,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,200001,ema002,0,13300,Random,3112,1,1,10001,10001
1055291229,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,300001,ema002,0,13300,Random,3112,1,1,10001,10001
1055291329,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,400001,ema002,0,13300,Random,3112,1,1,10001,10001
1055291429,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,500001,ema002,0,13300,Random,3112,1,1,10001,10001
1055292029,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,100001,ema002,0,13300,Random,3112,1,1,10001,10001
1055292129,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,200001,ema002,0,13300,Random,3112,1,1,10001,10001
1055292229,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,300001,ema002,0,13300,Random,3112,1,1,10001,10001
1055292329,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,400001,ema002,0,13300,Random,3112,1,1,10001,10001
1055292429,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,500001,ema002,0,13300,Random,3112,1,1,10001,10001
1145240029,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,100001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145240129,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,200001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145240229,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,300001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145240329,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,400001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145240429,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,500001,bmg001,1,15000,Random,3121,2,1,10001,10002
1145241029,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,100001,bmg001,1,15000,Random,3121,2,1,10001,10002
