id,item_type,type_value,name_localkey,description_localkey,fielditem_prefab,obtain_contents,obtain_location,difficulty,obtain_scenario,is_final_reward,blueprint_id,spawn_time,despawn_time,is_archive_field_item,spawn_condition_stage,story_event_id,spawn_condition_item,spawn_condition_interaction_action_trigger,spawn_delay_interaction_action_trigger,is_use_hint
50037201,BGM,3303708,,,fx_f_hiddenitem,Campaign,37,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50037202,BGM,3303709,,,fx_f_hiddenitem,Campaign,37,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50037203,BGM,3303710,,,fx_f_hiddenitem,Campaign,37,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50037301,Memory,3303711,,,fx_f_hiddenitem,Campaign,37,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50037302,Memory,3303712,,,fx_f_hiddenitem,Campaign,37,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50037303,Memory,3303713,,,fx_f_hiddenitem,Campaign,37,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50037304,Memory,3303714,,,fx_f_hiddenitem,Campaign,37,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038001,HiddenItem,3303801,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038002,HiddenItem,3303802,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038003,HiddenItem,3303803,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038004,HiddenItem,3303804,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038005,HiddenItem,3303805,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038006,HiddenItem,3303806,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038007,HiddenItem,3303807,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038201,BGM,3303808,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038202,BGM,3303809,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038203,BGM,3303810,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038301,Memory,3303811,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038302,Memory,3303812,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038303,Memory,3303813,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50038304,Memory,3303814,,,fx_f_hiddenitem,Campaign,38,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039001,HiddenItem,3303901,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039002,HiddenItem,3303902,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039003,HiddenItem,3303903,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039004,HiddenItem,3303904,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039005,HiddenItem,3303905,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039006,HiddenItem,3303906,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039007,HiddenItem,3303907,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039201,BGM,3303908,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039202,BGM,3303909,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039203,BGM,3303910,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039301,Memory,3303911,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039302,Memory,3303912,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039303,Memory,3303913,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50039304,Memory,3303914,,,fx_f_hiddenitem,Campaign,39,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040001,HiddenItem,3304001,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040002,HiddenItem,3304002,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040003,HiddenItem,3304003,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040004,HiddenItem,3304004,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040201,BGM,3304005,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040202,BGM,3304006,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040203,BGM,3304007,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040204,BGM,3304008,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040205,BGM,3304009,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040206,BGM,3304010,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040301,Memory,3304011,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040302,Memory,3304012,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040303,Memory,3304013,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50040304,Memory,3304014,,,fx_f_hiddenitem,Campaign,40,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041001,HiddenItem,3304101,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041002,HiddenItem,3304102,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041003,HiddenItem,3304103,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041004,HiddenItem,3304104,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041005,HiddenItem,3304105,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041006,HiddenItem,3304106,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041007,HiddenItem,3304107,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041201,BGM,3304108,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041202,BGM,3304109,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041203,BGM,3304110,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041301,Memory,3304111,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041302,Memory,3304112,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041303,Memory,3304113,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50041304,Memory,3304114,,,fx_f_hiddenitem,Campaign,41,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042001,HiddenItem,3304201,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042002,HiddenItem,3304202,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042003,HiddenItem,3304203,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042004,HiddenItem,3304204,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042005,HiddenItem,3304205,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042201,BGM,3304206,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042202,BGM,3304207,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042203,BGM,3304208,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042204,BGM,3304209,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042205,BGM,3304210,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042301,Memory,3304211,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042302,Memory,3304212,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042303,Memory,3304213,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
50042304,Memory,3304214,,,fx_f_hiddenitem,Campaign,42,Normal,,False,0,0,-207705728,False,0,0,0,0,0,True
54001201,BGM,3350101,,,fx_f_hiddenitem,Campaign,1,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54001202,BGM,3350102,,,fx_f_hiddenitem,Campaign,1,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54001001,HiddenItem,3350103,,,fx_f_hiddenitem,Campaign,1,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54002201,BGM,3350201,,,fx_f_hiddenitem,Campaign,2,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54002202,BGM,3350202,,,fx_f_hiddenitem,Campaign,2,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54002203,BGM,3350203,,,fx_f_hiddenitem,Campaign,2,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54003201,BGM,3350301,,,fx_f_hiddenitem,Campaign,3,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54003202,BGM,3350302,,,fx_f_hiddenitem,Campaign,3,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54003203,BGM,3350303,,,fx_f_hiddenitem,Campaign,3,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54003204,BGM,3350304,,,fx_f_hiddenitem,Campaign,3,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54004201,BGM,3350401,,,fx_f_hiddenitem,Campaign,4,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54004202,BGM,3350402,,,fx_f_hiddenitem,Campaign,4,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54004203,BGM,3350403,,,fx_f_hiddenitem,Campaign,4,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54004204,BGM,3350404,,,fx_f_hiddenitem,Campaign,4,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54005201,BGM,3350501,,,fx_f_hiddenitem,Campaign,5,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54005202,BGM,3350502,,,fx_f_hiddenitem,Campaign,5,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54005203,BGM,3350503,,,fx_f_hiddenitem,Campaign,5,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54005204,BGM,3350504,,,fx_f_hiddenitem,Campaign,5,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54006201,BGM,3350601,,,fx_f_hiddenitem,Campaign,6,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54006202,BGM,3350602,,,fx_f_hiddenitem,Campaign,6,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54006203,BGM,3350603,,,fx_f_hiddenitem,Campaign,6,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54006204,BGM,3350604,,,fx_f_hiddenitem,Campaign,6,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54007001,HiddenItem,3350701,,,fx_f_hiddenitem,Campaign,7,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54007201,BGM,3350702,,,fx_f_hiddenitem,Campaign,7,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54007202,BGM,3350703,,,fx_f_hiddenitem,Campaign,7,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54007203,BGM,3350704,,,fx_f_hiddenitem,Campaign,7,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54007204,BGM,3350705,,,fx_f_hiddenitem,Campaign,7,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54008001,HiddenItem,3350801,,,fx_f_hiddenitem,Campaign,8,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54008201,BGM,3350802,,,fx_f_hiddenitem,Campaign,8,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54008202,BGM,3350803,,,fx_f_hiddenitem,Campaign,8,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54008203,BGM,3350804,,,fx_f_hiddenitem,Campaign,8,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54008204,BGM,3350805,,,fx_f_hiddenitem,Campaign,8,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54009001,HiddenItem,3350901,,,fx_f_hiddenitem,Campaign,9,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54009201,BGM,3350902,,,fx_f_hiddenitem,Campaign,9,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54009202,BGM,3350903,,,fx_f_hiddenitem,Campaign,9,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54009203,BGM,3350904,,,fx_f_hiddenitem,Campaign,9,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54009204,BGM,3350905,,,fx_f_hiddenitem,Campaign,9,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54010001,HiddenItem,3351001,,,fx_f_hiddenitem,Campaign,10,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54010201,BGM,3351002,,,fx_f_hiddenitem,Campaign,10,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54010202,BGM,3351003,,,fx_f_hiddenitem,Campaign,10,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54010203,BGM,3351004,,,fx_f_hiddenitem,Campaign,10,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54010204,BGM,3351005,,,fx_f_hiddenitem,Campaign,10,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54011001,HiddenItem,3351101,,,fx_f_hiddenitem,Campaign,11,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54011201,BGM,3351102,,,fx_f_hiddenitem,Campaign,11,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54011202,BGM,3351103,,,fx_f_hiddenitem,Campaign,11,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54011203,BGM,3351104,,,fx_f_hiddenitem,Campaign,11,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54011204,BGM,3351105,,,fx_f_hiddenitem,Campaign,11,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54012001,HiddenItem,3351201,,,fx_f_hiddenitem,Campaign,12,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54012201,BGM,3351202,,,fx_f_hiddenitem,Campaign,12,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54012202,BGM,3351203,,,fx_f_hiddenitem,Campaign,12,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54012203,BGM,3351204,,,fx_f_hiddenitem,Campaign,12,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54012204,BGM,3351205,,,fx_f_hiddenitem,Campaign,12,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54013001,HiddenItem,3351301,,,fx_f_hiddenitem,Campaign,13,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54013002,HiddenItem,3351302,,,fx_f_hiddenitem,Campaign,13,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54013201,BGM,3351303,,,fx_f_hiddenitem,Campaign,13,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54013202,BGM,3351304,,,fx_f_hiddenitem,Campaign,13,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54013203,BGM,3351305,,,fx_f_hiddenitem,Campaign,13,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54013204,BGM,3351306,,,fx_f_hiddenitem,Campaign,13,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54014001,HiddenItem,3351401,,,fx_f_hiddenitem,Campaign,14,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54014002,HiddenItem,3351402,,,fx_f_hiddenitem,Campaign,14,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54014201,BGM,3351403,,,fx_f_hiddenitem,Campaign,14,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54014202,BGM,3351404,,,fx_f_hiddenitem,Campaign,14,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54014203,BGM,3351405,,,fx_f_hiddenitem,Campaign,14,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54014204,BGM,3351406,,,fx_f_hiddenitem,Campaign,14,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54015001,HiddenItem,3351501,,,fx_f_hiddenitem,Campaign,15,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54015002,HiddenItem,3351502,,,fx_f_hiddenitem,Campaign,15,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54015201,BGM,3351503,,,fx_f_hiddenitem,Campaign,15,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54015202,BGM,3351504,,,fx_f_hiddenitem,Campaign,15,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54015203,BGM,3351505,,,fx_f_hiddenitem,Campaign,15,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54015204,BGM,3351506,,,fx_f_hiddenitem,Campaign,15,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54016001,HiddenItem,3351601,,,fx_f_hiddenitem,Campaign,16,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54016002,HiddenItem,3351602,,,fx_f_hiddenitem,Campaign,16,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54016201,BGM,3351603,,,fx_f_hiddenitem,Campaign,16,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54016202,BGM,3351604,,,fx_f_hiddenitem,Campaign,16,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54016203,BGM,3351605,,,fx_f_hiddenitem,Campaign,16,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54016204,BGM,3351606,,,fx_f_hiddenitem,Campaign,16,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54017201,BGM,3351703,,,fx_f_hiddenitem,Campaign,17,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54017202,BGM,3351704,,,fx_f_hiddenitem,Campaign,17,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54017203,BGM,3351705,,,fx_f_hiddenitem,Campaign,17,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54017204,BGM,3351706,,,fx_f_hiddenitem,Campaign,17,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54017205,BGM,3351701,,,fx_f_hiddenitem,Campaign,17,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54017206,BGM,3351702,,,fx_f_hiddenitem,Campaign,17,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54018001,HiddenItem,3351801,,,fx_f_hiddenitem,Campaign,18,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54018201,BGM,3351803,,,fx_f_hiddenitem,Campaign,18,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54018202,BGM,3351804,,,fx_f_hiddenitem,Campaign,18,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54018203,BGM,3351805,,,fx_f_hiddenitem,Campaign,18,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54018204,BGM,3351806,,,fx_f_hiddenitem,Campaign,18,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54018205,BGM,3351802,,,fx_f_hiddenitem,Campaign,18,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54019001,HiddenItem,3351901,,,fx_f_hiddenitem,Campaign,19,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54019002,HiddenItem,3351904,,,fx_f_hiddenitem,Campaign,19,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54019003,HiddenItem,3351905,,,fx_f_hiddenitem,Campaign,19,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54019004,HiddenItem,3351906,,,fx_f_hiddenitem,Campaign,19,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54019201,BGM,3351902,,,fx_f_hiddenitem,Campaign,19,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54019202,BGM,3351903,,,fx_f_hiddenitem,Campaign,19,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54020001,HiddenItem,3352001,,,fx_f_hiddenitem,Campaign,20,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54020201,BGM,3352002,,,fx_f_hiddenitem,Campaign,20,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54020202,BGM,3352003,,,fx_f_hiddenitem,Campaign,20,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54020203,BGM,3352004,,,fx_f_hiddenitem,Campaign,20,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54020204,BGM,3352005,,,fx_f_hiddenitem,Campaign,20,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54020205,BGM,3352006,,,fx_f_hiddenitem,Campaign,20,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54021001,HiddenItem,3352101,,,fx_f_hiddenitem,Campaign,21,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54021002,HiddenItem,3352102,,,fx_f_hiddenitem,Campaign,21,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54021003,HiddenItem,3352103,,,fx_f_hiddenitem,Campaign,21,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54021201,BGM,3352104,,,fx_f_hiddenitem,Campaign,21,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54021202,BGM,3352105,,,fx_f_hiddenitem,Campaign,21,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54021203,BGM,3352106,,,fx_f_hiddenitem,Campaign,21,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54022001,HiddenItem,3352201,,,fx_f_hiddenitem,Campaign,22,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54022002,HiddenItem,3352202,,,fx_f_hiddenitem,Campaign,22,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54022201,BGM,3352203,,,fx_f_hiddenitem,Campaign,22,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54022202,BGM,3352204,,,fx_f_hiddenitem,Campaign,22,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54022203,BGM,3352205,,,fx_f_hiddenitem,Campaign,22,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54022204,BGM,3352206,,,fx_f_hiddenitem,Campaign,22,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54023001,HiddenItem,3352301,,,fx_f_hiddenitem,Campaign,23,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54023002,HiddenItem,3352302,,,fx_f_hiddenitem,Campaign,23,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54023003,HiddenItem,3352303,,,fx_f_hiddenitem,Campaign,23,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54023004,HiddenItem,3352304,,,fx_f_hiddenitem,Campaign,23,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54023201,BGM,3352305,,,fx_f_hiddenitem,Campaign,23,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54023202,BGM,3352306,,,fx_f_hiddenitem,Campaign,23,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54024001,HiddenItem,3352401,,,fx_f_hiddenitem,Campaign,24,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54024002,HiddenItem,3352402,,,fx_f_hiddenitem,Campaign,24,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54024003,HiddenItem,3352403,,,fx_f_hiddenitem,Campaign,24,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54024004,HiddenItem,3352404,,,fx_f_hiddenitem,Campaign,24,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54024201,BGM,3352405,,,fx_f_hiddenitem,Campaign,24,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54024202,BGM,3352406,,,fx_f_hiddenitem,Campaign,24,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54025001,HiddenItem,3352501,,,fx_f_hiddenitem,Campaign,25,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54025002,HiddenItem,3352502,,,fx_f_hiddenitem,Campaign,25,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54025201,BGM,3352503,,,fx_f_hiddenitem,Campaign,25,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54025202,BGM,3352504,,,fx_f_hiddenitem,Campaign,25,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54025203,BGM,3352505,,,fx_f_hiddenitem,Campaign,25,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54025204,BGM,3352506,,,fx_f_hiddenitem,Campaign,25,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54026001,HiddenItem,3352601,,,fx_f_hiddenitem,Campaign,26,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54026002,HiddenItem,3352602,,,fx_f_hiddenitem,Campaign,26,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54026003,HiddenItem,3352603,,,fx_f_hiddenitem,Campaign,26,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54026201,BGM,3352604,,,fx_f_hiddenitem,Campaign,26,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54026202,BGM,3352605,,,fx_f_hiddenitem,Campaign,26,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54026203,BGM,3352606,,,fx_f_hiddenitem,Campaign,26,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54027001,HiddenItem,3352701,,,fx_f_hiddenitem,Campaign,27,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54027002,HiddenItem,3352702,,,fx_f_hiddenitem,Campaign,27,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
54027003,HiddenItem,3352703,,,fx_f_hiddenitem,Campaign,27,Hard,,False,0,0,-207705728,False,0,0,0,0,0,True
