id,group_Id,priority,printType,portrait_id,name_localkey,scenario_localkey,duration,execute_DelayTime,execute_Rate,first_show_check,ConditionData/0/useCondition_Type,ConditionData/1/useCondition_Type,ConditionData/0/useCondition_Value/0,ConditionData/0/useCondition_Value/1,ConditionData/0/useCondition_Value/2,ConditionData/1/useCondition_Value/0,ConditionData/1/useCondition_Value/1,ConditionData/1/useCondition_Value/2,ConditionData/1/useCondition_Value/3
106,NKS_Balloon_RPZ_Group_15,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_EndingItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,110007.0,,,
107,NKS_Balloon_RPZ_Group_16,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_FieldSpecialItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,110010.0,,,
108,NKS_Balloon_RPZ_Group_17,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_FieldSpecialItem_02,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,110011.0,,,
109,NKS_Balloon_RPZ_Group_18,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_FieldSpecialItem_03,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,110012.0,,,
110,NKS_Balloon_RPZ_Group_19,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_FieldSpecialItem_04,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,110013.0,,,
111,NKS_Balloon_RPZ_Group_20,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_FieldSpecialItem_05,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,110014.0,,,
112,NKS_Balloon_RPZ_Group_21,1,Common,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_FieldSpecialItem_06,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,4,104.0,205.0,110015.0,,,
113,NKS_Balloon_RPZ_Group_22,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_BossMonsterSpawn,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
114,NKS_Balloon_RPZ_Group_23,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_IceTurtleSpawn,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
115,NKS_Balloon_RPZ_Group_24,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_GiantTankSpawn,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
116,NKS_Balloon_RPZ_Group_25,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_SandWormSpawn,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
117,NKS_Balloon_RPZ_Group_26,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_BirdSpawn,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
118,NKS_Balloon_RPZ_Group_27,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_AnarSpawn,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
119,NKS_Balloon_RPZ_Group_28,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_InkSpawn_01,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
120,NKS_Balloon_RPZ_Group_29,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_Event:Event_NKS_Balloon_Rapunzel_CrystalChamberSpawn,3,6000,10000,False,Check_CurCharacter,,4,104.0,205.0,,,,
121,NKS_Balloon_Dummy_Group_04,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:NKS_ScenarioDialog_001_01,3,900000000,0,True,Check_ItemGet,Check_CurCharacter,999999,,,5.0,105.0,206.0,
122,NKS_Balloon_RHD_Group_01,4,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_HpRatio_70,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,5,105.0,206.0,70.0,,,
123,NKS_Balloon_RHD_Group_02,3,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_HpRatio_50,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,5,105.0,206.0,50.0,,,
124,NKS_Balloon_RHD_Group_03,2,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_HpRatio_30,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,5,105.0,206.0,30.0,,,
125,NKS_Balloon_RHD_Group_04,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_HpRatio_5,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,5,105.0,206.0,5.0,,,
126,NKS_Balloon_RHD_Group_05,3,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_HpRatio_5_GetHealItem,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,100501.0,,,
127,NKS_Balloon_RHD_Group_06,2,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_HpRatio_5_GetHealItem,3,6000,1000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,100502.0,,,
128,NKS_Balloon_RHD_Group_07,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_HpRatio_5_GetHealItem,3,6000,500,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,100503.0,,,
129,NKS_Balloon_RHD_Group_08,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_Invincible,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,100601.0,,,
130,NKS_Balloon_RHD_Group_09,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_Magnet,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,100301.0,,,
131,NKS_Balloon_RHD_Group_10,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_KillMinion,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,100401.0,,,
132,NKS_Balloon_RHD_Group_11,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_GetTreasure,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,100801.0,,,
133,NKS_Balloon_RHD_Group_12,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_MainWeaponMaster,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,200305.0,,,
134,NKS_Balloon_RHD_Group_13,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_RareModule_A_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,301105.0,,,
135,NKS_Balloon_RHD_Group_14,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_RareModule_B_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,301205.0,,,
136,NKS_Balloon_RHD_Group_15,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_EndingItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,110009.0,,,
137,NKS_Balloon_RHD_Group_16,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_FieldSpecialItem_01,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,110010.0,,,
138,NKS_Balloon_RHD_Group_17,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_FieldSpecialItem_02,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,110011.0,,,
139,NKS_Balloon_RHD_Group_18,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_FieldSpecialItem_03,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,110012.0,,,
140,NKS_Balloon_RHD_Group_19,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_FieldSpecialItem_04,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,110013.0,,,
141,NKS_Balloon_RHD_Group_20,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_FieldSpecialItem_05,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,110014.0,,,
142,NKS_Balloon_RHD_Group_21,1,Common,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_FieldSpecialItem_06,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,5,105.0,206.0,110015.0,,,
143,NKS_Balloon_RHD_Group_22,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_BossMonsterSpawn,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
144,NKS_Balloon_RHD_Group_23,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_IceTurtleSpawn,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
145,NKS_Balloon_RHD_Group_24,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_GiantTankSpawn,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
146,NKS_Balloon_RHD_Group_25,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_SandWormSpawn,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
147,NKS_Balloon_RHD_Group_26,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_BirdSpawn,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
148,NKS_Balloon_RHD_Group_27,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_AnarSpawn,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
149,NKS_Balloon_RHD_Group_28,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_InkSpawn_01,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
150,NKS_Balloon_RHD_Group_29,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_Event:Event_NKS_Balloon_RedHood_CrystalChamberSpawn,3,6000,10000,False,Check_CurCharacter,,5,105.0,206.0,,,,
151,NKS_Balloon_Dummy_Group_05,1,Common,NKS_characterDialog_hidden,Locale_Character:470_name,Locale_Event:NKS_ScenarioDialog_001_01,0,900000000,0,True,Check_ItemGet,Check_CurCharacter,999999,,,6.0,106.0,207.0,
152,NKS_Balloon_Dummy_Group_06,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:NKS_ScenarioDialog_001_01,0,900000000,0,True,Check_ItemGet,Check_CurCharacter,999999,,,201.0,,,
153,NKS_Balloon_EXI_Group_01,4,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_HpRatio_70,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,201,,,70.0,,,
154,NKS_Balloon_EXI_Group_02,3,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_HpRatio_50,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,201,,,50.0,,,
155,NKS_Balloon_EXI_Group_03,2,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_HpRatio_30,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,201,,,30.0,,,
156,NKS_Balloon_EXI_Group_04,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_HpRatio_5,3,6000,10000,False,Check_CurCharacter,Check_ReachHPratio,201,,,5.0,,,
157,NKS_Balloon_EXI_Group_05,3,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_HpRatio_5_GetHealItem_03,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,201,,,100501.0,,,
158,NKS_Balloon_EXI_Group_06,2,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_HpRatio_5_GetHealItem_02,3,6000,1000,False,Check_CurCharacter,Check_ItemGet,201,,,100502.0,,,
159,NKS_Balloon_EXI_Group_07,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_HpRatio_5_GetHealItem_01,3,6000,500,False,Check_CurCharacter,Check_ItemGet,201,,,100503.0,,,
160,NKS_Balloon_EXI_Group_09,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_Magnet,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,201,,,100301.0,,,
161,NKS_Balloon_EXI_Group_10,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_KillMinion,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,201,,,100401.0,,,
162,NKS_Balloon_EXI_Group_11,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_GetTreasure,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,201,,,100801.0,,,
163,NKS_Balloon_EXI_Group_12,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_MainWeaponMaster,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,201,,,2200105.0,,,
164,NKS_Balloon_EXI_Group_13,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_RareModule_A_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,201,,,301105.0,,,
165,NKS_Balloon_EXI_Group_14,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_RareModule_B_Master,3,6000,10000,False,Check_CurCharacter,Check_ItemGet,201,,,301205.0,,,
166,NKS_Balloon_EXI_Group_22,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_BossMonsterSpawn,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
167,NKS_Balloon_EXI_Group_23,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_IceTurtleSpawn,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
168,NKS_Balloon_EXI_Group_24,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_GiantTankSpawn,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
169,NKS_Balloon_EXI_Group_25,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_SandWormSpawn,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
170,NKS_Balloon_EXI_Group_26,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_BirdSpawn,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
171,NKS_Balloon_EXI_Group_27,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_AnarSpawn,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
172,NKS_Balloon_EXI_Group_28,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_InkSpawn_01,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
173,NKS_Balloon_EXI_Group_29,1,Stage,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:Event_NKS_Balloon_Exia_CrystalChamberSpawn,3,6000,10000,False,Check_CurCharacter,,201,,,,,,
9999,NKS_Balloon_Dummy_Group_00,1,Common,NKS_characterDialog_c210,Locale_Character:210_name,Locale_Event:NKS_ScenarioDialog_001_01,0,900000000,0,True,Check_ItemGet,Check_CurCharacter,999999,,,201.0,90003.0,90004.0,90005.0
