id,group_id,skill_type,collider_start_time,collider_end_time,projectile_resource,projectile_hit_resource,projectile_start_time,projectile_fire_time,projectile_maximum_height,projectile_size,projectile_speed,projectile_direction,projectile_life_time,move_start_time,move_end_time,maximum_jump_height,damage,decrease_shield_gauge,is_down,eve_guard_able,special_skill_type,special_skill_warning_time,special_skill_eve_warning_time,dodge_skill_delay_time,can_be_canceled_by_perfect_parry,by_perfect_parry_ani_direction,attack_direction,strong_hit,focus_eve,focus_eve_start_time,focus_eve_end_time,use_collider_type/0/name,use_collider_type/0/value,use_collider_type/1/name,use_collider_type/1/value,use_collider_type/10/name,use_collider_type/10/value,use_collider_type/11/name,use_collider_type/11/value,use_collider_type/12/name,use_collider_type/12/value,use_collider_type/13/name,use_collider_type/13/value,use_collider_type/14/name,use_collider_type/14/value,use_collider_type/2/name,use_collider_type/2/value,use_collider_type/3/name,use_collider_type/3/value,use_collider_type/4/name,use_collider_type/4/value,use_collider_type/5/name,use_collider_type/5/value,use_collider_type/6/name,use_collider_type/6/value,use_collider_type/7/name,use_collider_type/7/value,use_collider_type/8/name,use_collider_type/8/value,use_collider_type/9/name,use_collider_type/9/value
321,3009,Basic,226,246,,,0,0,0,0,0,0,0,0,0,0,15,8,False,True,None,0,0,0,False,Left,Left,True,True,200,246,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,use_collider_type,LeftFinger8,use_collider_type,LeftFinger9,use_collider_type,LeftFinger10,use_collider_type,LeftFinger11,use_collider_type,Head,use_collider_type,LeftHand,use_collider_type,LeftFinger1,use_collider_type,LeftFinger2,use_collider_type,LeftFinger3,use_collider_type,LeftFinger4,use_collider_type,LeftFinger5,use_collider_type,LeftFinger6,use_collider_type,LeftFinger7
322,3009,Basic,330,346,,,0,0,0,0,0,0,0,0,0,0,20,8,False,True,None,0,0,0,True,Center,Left,True,True,246,423,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,use_collider_type,LeftFinger8,use_collider_type,LeftFinger9,use_collider_type,LeftFinger10,use_collider_type,LeftFinger11,,,use_collider_type,LeftHand,use_collider_type,LeftFinger1,use_collider_type,LeftFinger2,use_collider_type,LeftFinger3,use_collider_type,LeftFinger4,use_collider_type,LeftFinger5,use_collider_type,LeftFinger6,use_collider_type,LeftFinger7
323,3010,Basic,160,176,,,0,0,0,0,0,0,0,0,0,0,7,5,False,True,None,0,0,0,False,Right,Right,False,True,0,176,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightFinger8,use_collider_type,RightFinger9,use_collider_type,RightFinger10,use_collider_type,RightFinger11,,,use_collider_type,RightHand,use_collider_type,RightFinger1,use_collider_type,RightFinger2,use_collider_type,RightFinger3,use_collider_type,RightFinger4,use_collider_type,RightFinger5,use_collider_type,RightFinger6,use_collider_type,RightFinger7
324,3010,Basic,230,250,,,0,0,0,0,0,0,0,0,0,0,8,5,False,True,None,0,0,0,False,Left,Center,False,True,176,250,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,use_collider_type,LeftFinger8,use_collider_type,LeftFinger9,use_collider_type,LeftFinger10,use_collider_type,LeftFinger11,,,use_collider_type,LeftHand,use_collider_type,LeftFinger1,use_collider_type,LeftFinger2,use_collider_type,LeftFinger3,use_collider_type,LeftFinger4,use_collider_type,LeftFinger5,use_collider_type,LeftFinger6,use_collider_type,LeftFinger7
325,3010,Basic,310,320,,,0,0,0,0,0,0,0,0,0,0,10,7,False,True,None,0,0,0,False,Right,Center,False,True,250,320,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightFinger8,use_collider_type,RightFinger9,use_collider_type,RightFinger10,use_collider_type,RightFinger11,,,use_collider_type,RightHand,use_collider_type,RightFinger1,use_collider_type,RightFinger2,use_collider_type,RightFinger3,use_collider_type,RightFinger4,use_collider_type,RightFinger5,use_collider_type,RightFinger6,use_collider_type,RightFinger7
326,3010,Basic,416,430,,,0,0,0,0,0,0,0,0,0,0,10,8,False,True,None,0,0,0,False,Left,Left,False,True,320,430,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,use_collider_type,LeftFinger8,use_collider_type,LeftFinger9,use_collider_type,LeftFinger10,use_collider_type,LeftFinger11,,,use_collider_type,LeftHand,use_collider_type,LeftFinger1,use_collider_type,LeftFinger2,use_collider_type,LeftFinger3,use_collider_type,LeftFinger4,use_collider_type,LeftFinger5,use_collider_type,LeftFinger6,use_collider_type,LeftFinger7
327,3010,Basic,473,480,,,0,0,0,0,0,0,0,0,0,0,15,10,False,True,None,0,0,0,False,Right,Center,False,True,430,480,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightFinger8,use_collider_type,RightFinger9,use_collider_type,RightFinger10,use_collider_type,RightFinger11,,,use_collider_type,RightHand,use_collider_type,RightFinger1,use_collider_type,RightFinger2,use_collider_type,RightFinger3,use_collider_type,RightFinger4,use_collider_type,RightFinger5,use_collider_type,RightFinger6,use_collider_type,RightFinger7
328,3010,Basic,663,683,,,0,0,0,0,0,0,0,0,0,0,20,10,True,False,Yellow,560,0,0,False,Right,Right,True,True,480,683,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightFinger8,use_collider_type,RightFinger9,use_collider_type,RightFinger10,use_collider_type,RightFinger11,use_collider_type,RightHandSkillRange,use_collider_type,RightHand,use_collider_type,RightFinger1,use_collider_type,RightFinger2,use_collider_type,RightFinger3,use_collider_type,RightFinger4,use_collider_type,RightFinger5,use_collider_type,RightFinger6,use_collider_type,RightFinger7
329,3011,Basic,120,133,,,0,0,0,0,0,0,0,40,120,2,45,25,True,False,Yellow,5,0,0,False,Left,Left,True,True,0,146,use_collider_type,HeadSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,3012,Basic,70,80,,,0,0,0,0,0,0,0,0,0,0,15,7,False,True,None,0,0,0,False,Left,Left,False,True,0,80,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,use_collider_type,LeftFinger8,use_collider_type,LeftFinger9,use_collider_type,LeftFinger10,use_collider_type,LeftFinger11,,,use_collider_type,LeftHand,use_collider_type,LeftFinger1,use_collider_type,LeftFinger2,use_collider_type,LeftFinger3,use_collider_type,LeftFinger4,use_collider_type,LeftFinger5,use_collider_type,LeftFinger6,use_collider_type,LeftFinger7
331,3012,Basic,240,250,,,0,0,0,0,0,0,0,0,0,0,15,7,False,True,None,0,0,0,False,Right,Center,False,True,80,250,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightFinger8,use_collider_type,RightFinger9,use_collider_type,RightFinger10,use_collider_type,RightFinger11,,,use_collider_type,RightHand,use_collider_type,RightFinger1,use_collider_type,RightFinger2,use_collider_type,RightFinger3,use_collider_type,RightFinger4,use_collider_type,RightFinger5,use_collider_type,RightFinger6,use_collider_type,RightFinger7
332,3012,Basic,295,310,,,0,0,0,0,0,0,0,0,0,0,20,8,False,True,None,0,0,0,False,Left,Center,False,True,250,310,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,use_collider_type,LeftFinger8,use_collider_type,LeftFinger9,use_collider_type,LeftFinger10,use_collider_type,LeftFinger11,,,use_collider_type,LeftHand,use_collider_type,LeftFinger1,use_collider_type,LeftFinger2,use_collider_type,LeftFinger3,use_collider_type,LeftFinger4,use_collider_type,LeftFinger5,use_collider_type,LeftFinger6,use_collider_type,LeftFinger7
333,3012,Basic,403,413,,,0,0,0,0,0,0,0,0,0,0,20,8,False,True,None,0,0,0,True,Center,Center,True,True,310,420,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightFinger8,use_collider_type,RightFinger9,use_collider_type,RightFinger10,use_collider_type,RightFinger11,use_collider_type,RightHandSkillRange,use_collider_type,RightHand,use_collider_type,RightFinger1,use_collider_type,RightFinger2,use_collider_type,RightFinger3,use_collider_type,RightFinger4,use_collider_type,RightFinger5,use_collider_type,RightFinger6,use_collider_type,RightFinger7
334,3013,Basic,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,False,True,None,0,0,0,False,Left,Left,False,True,0,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,4001,Basic,300,400,,,0,0,0,0,0,0,0,0,0,0,50,25,True,False,Yellow,5,0,0,False,Left,Left,True,True,0,520,use_collider_type,RoarRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,4002,Basic,83,100,,,0,0,0,0,0,0,0,0,0,0,20,12,False,True,None,0,0,0,False,Right,Right,False,True,0,100,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
403,4002,Basic,183,210,,,0,0,0,0,0,0,0,0,0,0,30,13,False,True,None,0,0,0,True,Left,Left,True,True,100,270,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
404,4003,Basic,141,163,,,0,0,0,0,0,0,0,0,0,0,15,8,False,True,None,0,0,0,False,Left,Center,False,True,0,163,use_collider_type,HeadSkillRange,use_collider_type,Body,,,,,,,,,,,,,,,,,,,,,,,,,,
405,4003,Basic,241,288,,,0,0,0,0,0,0,0,0,0,0,20,8,False,True,None,0,0,0,False,Right,Right,False,True,163,288,use_collider_type,HeadSkillRange,use_collider_type,Body,,,,,,,,,,,,,,,,,,,,,,,,,,
406,4003,Basic,360,380,,,0,0,0,0,0,0,0,0,0,0,20,10,True,True,None,0,0,0,True,Left,Left,True,True,288,380,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,,,,,,,,,,,,,,
407,4004,Basic,100,110,,,0,0,0,0,0,0,0,0,0,0,15,8,False,True,None,0,0,0,False,Right,Center,False,True,0,110,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
408,4004,Basic,200,210,,,0,0,0,0,0,0,0,0,0,0,15,8,False,True,None,0,0,0,False,Left,Center,False,True,110,198,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
409,4004,Basic,295,308,,,0,0,0,0,0,0,0,0,0,0,20,10,False,True,None,0,0,0,True,Left,Center,True,True,198,320,use_collider_type,HeadSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,4005,Basic,100,110,,,0,0,0,0,0,0,0,0,0,0,15,5,False,True,None,0,0,0,False,Right,Center,False,True,0,110,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
411,4005,Basic,200,210,,,0,0,0,0,0,0,0,0,0,0,15,5,False,True,None,0,0,0,False,Left,Center,False,True,110,198,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
412,4005,Basic,295,308,,,0,0,0,0,0,0,0,0,0,0,20,10,False,True,None,0,0,0,False,Left,Center,True,True,198,320,use_collider_type,HeadSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,4005,Basic,455,516,,,0,0,0,0,0,0,0,0,0,0,20,10,True,False,Purple,366,380,30,False,Left,Left,True,True,320,600,use_collider_type,HeadSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,4006,Basic,78,103,,,0,0,0,0,0,0,0,0,0,0,15,8,False,True,None,0,0,0,False,Right,Right,False,True,0,103,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,,,,,,,,,,,,,,
415,4006,Basic,115,131,,,0,0,0,0,0,0,0,0,0,0,15,8,False,True,None,0,0,0,False,Left,Left,False,True,103,131,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,,,,,,,,,,,,,,
416,4006,Basic,150,160,,,0,0,0,0,0,0,0,0,0,0,20,10,False,True,None,0,0,0,True,Right,Right,True,True,131,350,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,,,,,,,,,,,,,,
417,4007,Basic,78,103,,,0,0,0,0,0,0,0,0,0,0,15,5,False,True,None,0,0,0,False,Right,Right,False,True,0,103,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,,,,,,,,,,,,,,
418,4007,Basic,115,131,,,0,0,0,0,0,0,0,0,0,0,15,5,False,True,None,0,0,0,False,Left,Left,False,True,103,131,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,,,,,,,,,,,,,,
419,4007,Basic,150,160,,,0,0,0,0,0,0,0,0,0,0,20,10,False,True,None,0,0,0,False,Right,Right,False,True,131,350,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,,,,,,,,,,,,,,
420,4007,Basic,316,335,,,0,0,0,0,0,0,0,0,0,0,20,10,True,True,None,0,0,0,True,Right,Right,True,True,350,421,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
421,4008,Basic,130,143,,,0,0,0,0,0,0,0,0,0,0,45,25,False,True,None,0,0,0,False,Right,Center,True,True,0,270,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
422,4009,Basic,196,240,,,0,0,0,0,0,0,0,118,196,2,60,25,True,False,Yellow,30,0,0,False,Right,Right,True,True,0,200,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,use_collider_type,HeadSkillRange,,,,,,,,,,
423,4010,Projectile,0,0,proj_ce006_behemoth_ShotSingle,proj_ce006_behemoth_ShotSingle_hit,70,73,0,100,1200,2,500,0,0,0,50,25,False,False,Yellow,5,0,0,False,Left,Left,True,True,0,150,use_collider_type,Tail1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,4011,Projectile,0,0,proj_ce006_behemoth_ShotMulti,proj_ce006_behemoth_ShotMulti_hit,130,140,0,100,1400,2,500,0,0,0,25,15,False,False,Yellow,13,0,0,False,Left,Left,True,True,0,150,use_collider_type,Tail1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,4011,Projectile,0,0,proj_ce006_behemoth_ShotMulti,proj_ce006_behemoth_ShotMulti_hit,230,240,0,100,1400,2,500,0,0,0,25,15,False,False,None,0,0,0,False,Left,Left,True,True,150,250,use_collider_type,Tail1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,4011,Projectile,0,0,proj_ce006_behemoth_ShotMulti,proj_ce006_behemoth_ShotMulti_hit,300,310,0,100,1400,2,500,0,0,0,25,15,False,False,None,0,0,0,False,Left,Left,True,True,250,400,use_collider_type,Tail1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4012,Basic,150,250,,,0,0,0,0,0,0,0,0,0,0,50,25,True,False,Yellow,5,0,0,False,Left,Left,True,True,0,360,use_collider_type,RoarRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,4013,Basic,125,140,,,0,0,0,0,0,0,0,68,125,2,50,25,True,True,None,0,0,0,False,Right,Right,True,True,68,163,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,,,,,,,,,,,,,,
429,4014,Basic,100,110,,,0,0,0,0,0,0,0,0,0,0,15,5,False,True,None,0,0,0,False,Right,Center,False,True,0,103,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
430,4014,Basic,193,198,,,0,0,0,0,0,0,0,0,0,0,15,5,False,True,None,0,0,0,False,Left,Center,False,True,103,131,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
431,4014,Basic,295,308,,,0,0,0,0,0,0,0,0,0,0,20,10,False,True,None,0,0,0,False,Left,Center,True,True,131,350,use_collider_type,HeadSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,4014,Basic,455,516,,,0,0,0,0,0,0,0,0,0,0,20,10,True,False,Blue,366,380,30,False,Left,Left,True,True,350,421,use_collider_type,HeadSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,4015,Basic,130,250,,,0,0,0,0,0,0,0,0,0,0,50,15,True,False,Yellow,5,0,0,False,Left,Left,True,True,0,336,use_collider_type,RoarRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,4015,Basic,320,340,,,0,0,0,0,0,0,0,0,0,0,30,15,True,False,None,0,0,0,False,Left,Left,True,True,336,370,use_collider_type,Tail1,use_collider_type,Tail2,,,,,,,,,,,use_collider_type,Tail3,use_collider_type,Tail4,use_collider_type,Tail5,,,,,,,,,,
501,5001,Basic,416,430,,,0,0,0,0,0,0,0,0,0,0,50,25,True,False,Yellow,115,0,0,False,Right,Right,True,True,0,466,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
502,5002,Basic,143,160,,,0,0,0,0,0,0,0,0,0,0,40,25,False,True,None,0,0,0,True,Center,Left,True,True,0,270,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
503,5003,Basic,135,155,,,0,0,0,0,0,0,0,0,0,0,20,12,False,True,None,0,0,0,False,Right,Right,False,True,0,155,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
504,5003,Basic,285,296,,,0,0,0,0,0,0,0,0,0,0,30,13,False,True,None,0,0,0,True,Center,Left,False,True,155,493,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
505,5004,Basic,185,196,,,0,0,0,0,0,0,0,0,0,0,17,8,False,True,None,0,0,0,False,Right,Right,False,True,0,196,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
506,5004,Basic,275,291,,,0,0,0,0,0,0,0,0,0,0,18,8,False,True,None,0,0,0,False,Left,Left,False,True,196,292,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
507,5004,Basic,365,396,,,0,0,0,0,0,0,0,0,0,0,25,10,False,True,None,0,0,0,True,Center,Right,True,False,0,0,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
508,5005,Basic,200,215,,,0,0,0,0,0,0,0,0,0,0,12,8,False,True,None,0,0,0,False,Right,Right,False,True,0,215,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
509,5005,Basic,288,306,,,0,0,0,0,0,0,0,0,0,0,12,8,False,True,None,0,0,0,False,Right,Right,False,True,215,306,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
510,5005,Basic,385,400,,,0,0,0,0,0,0,0,0,0,0,18,8,False,True,None,0,0,0,False,Left,Center,True,True,306,400,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
511,5005,Basic,505,550,,,0,0,0,0,0,0,0,0,0,0,18,8,False,True,None,0,0,0,False,Right,Right,False,True,400,533,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
512,5005,Basic,560,593,,,0,0,0,0,0,0,0,0,0,0,20,8,False,True,None,0,0,0,True,Center,Right,True,True,533,700,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
513,5006,Basic,380,400,,,0,0,0,0,0,0,0,0,0,0,50,25,True,True,None,0,0,0,False,Right,Right,True,True,0,496,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
514,5007,Basic,233,263,,,0,0,0,0,0,0,0,0,0,0,50,25,False,False,Yellow,30,0,0,False,Left,Left,True,True,0,433,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightHand,,,,,,,,
515,5008,Basic,141,163,,,0,0,0,0,0,0,0,0,0,0,20,12,False,True,None,0,0,0,False,Right,Right,False,True,0,163,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
516,5008,Basic,260,275,,,0,0,0,0,0,0,0,0,0,0,30,13,True,False,Blue,175,185,30,False,Left,Left,True,True,163,266,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
517,5009,Basic,178,180,,,0,0,0,0,0,0,0,0,0,0,60,25,False,False,Yellow,5,0,0,False,Left,Left,True,True,0,180,use_collider_type,WaveSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,5010,Basic,143,150,,,0,0,0,0,0,0,0,0,0,0,15,8,False,False,Yellow,5,0,0,False,Left,Left,True,True,0,150,use_collider_type,WaveSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,5010,Basic,283,290,,,0,0,0,0,0,0,0,0,0,0,15,8,False,False,None,0,0,0,False,Left,Left,True,True,150,290,use_collider_type,WaveSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,5010,Basic,410,420,,,0,0,0,0,0,0,0,0,0,0,30,10,True,False,None,0,0,0,False,Left,Left,True,True,290,420,use_collider_type,WaveSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,5011,Basic,123,128,,,0,0,0,0,0,0,0,0,0,0,15,8,False,False,Yellow,30,0,0,False,Right,Right,True,True,0,128,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
522,5011,Basic,240,250,,,0,0,0,0,0,0,0,0,0,0,15,8,False,False,None,0,0,0,False,Left,Left,True,True,128,250,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
523,5011,Basic,381,388,,,0,0,0,0,0,0,0,0,0,0,30,10,True,False,None,0,0,0,False,Right,Right,True,True,250,525,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,,,,,,,,,,,use_collider_type,RightHand,use_collider_type,RightHandSkillRange,,,,,,,,,,,,
524,5012,Basic,200,220,,,0,0,0,0,0,0,0,125,206,2,30,15,False,False,Yellow,5,0,0,False,Left,Left,True,True,0,210,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightHand,use_collider_type,LeftHandSkillRange,use_collider_type,RightHandSkillRange,,,,
525,5012,Basic,320,340,,,0,0,0,0,0,0,0,225,325,1,30,15,True,False,None,0,0,0,False,Left,Left,True,True,210,466,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightHand,use_collider_type,LeftHandSkillRange,use_collider_type,RightHandSkillRange,,,,
526,5013,Basic,100,110,,,0,0,0,0,0,0,0,0,0,0,40,25,False,False,Yellow,30,0,0,False,Left,Left,True,True,0,170,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightHand,,,,,,,,
527,5014,Basic,115,260,,,0,0,0,0,0,0,0,0,0,0,30,12,False,False,Yellow,5,0,0,False,Left,Left,True,True,0,260,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,RightUpperArm,use_collider_type,RightForeArm,use_collider_type,RightHand,use_collider_type,LeftHandSkillRange,use_collider_type,RightHandSkillRange,,,,
528,5014,Basic,341,350,,,0,0,0,0,0,0,0,0,0,0,70,25,True,False,None,5,0,0,False,Left,Left,True,False,0,0,use_collider_type,WaveSkillRange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,5015,Basic,160,200,,,0,0,0,0,0,0,0,0,0,0,50,25,False,True,None,0,0,0,True,Center,Left,True,True,100,300,use_collider_type,LeftUpperArm,use_collider_type,LeftForeArm,,,,,,,,,,,use_collider_type,LeftHand,use_collider_type,LeftHandSkillRange,,,,,,,,,,,,
