id,reaction_target_id,reaction_type,speecher_type,speecher_resource_id,locale_file,target_chapter,speech_localkey,reaction_voice,order
5103,51,Touch,Character,390,Locale_SubScenario,0,Locale_SubScenario:event_colorless_06_e_15,0,3
5104,51,Touch,Character,390,Locale_SubScenario,0,Locale_SubScenario:event_colorless_06_e_16,0,4
5105,51,Touch,Character,390,Locale_SubScenario,0,Locale_SubScenario:event_colorless_06_e_17,0,5
5106,51,Touch,Character,390,Locale_SubScenario,0,Locale_SubScenario:event_colorless_06_e_18,0,6
5107,51,Touch,Character,390,Locale_SubScenario,0,Locale_SubScenario:event_colorless_06_e_19,0,7
5108,51,Touch,Character,390,Locale_SubScenario,0,Locale_SubScenario:event_colorless_06_e_20,0,8
5109,51,Stay,Character,390,Locale_SubScenario,0,Locale_SubScenario:event_colorless_06_e_17,0,1
5301,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_85,0,1
5302,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_86,0,2
5303,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_92,0,3
5304,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_93,0,4
5305,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_96,0,5
5306,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_97,0,6
5307,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_98,0,7
5308,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_105,0,8
5309,53,Touch,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_106,0,9
5310,53,Stay,Character,272,Locale_SubScenario,0,Locale_SubScenario:event_jinxplayer_06_e_85,0,1
5401,54,Touch,Character,580,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_107,0,1
5402,54,Touch,Character,580,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_110,0,2
5403,54,Touch,Character,580,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_111,0,3
5404,54,Touch,Character,580,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_112,0,4
5405,54,Touch,Character,402,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_113,0,5
5406,54,Touch,Character,402,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_114,0,6
5407,54,Touch,Character,32,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_116,0,7
5408,54,Touch,Character,32,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_117,0,8
5409,54,Stay,Character,580,Locale_SubScenario,0,Locale_SubScenario:event_phantomthiefvsdetective_06_e_107,0,1
5501,55,Touch,Npc,983,Locale_SubScenario,0,Locale_SubScenario:event_lifeagain_06_e_102,0,1
5502,55,Touch,Npc,983,Locale_SubScenario,0,Locale_SubScenario:event_lifeagain_06_e_103,0,2
5503,55,Touch,Character,240,Locale_SubScenario,0,Locale_SubScenario:event_lifeagain_06_e_105,0,3
5504,55,Touch,Character,240,Locale_SubScenario,0,Locale_SubScenario:event_lifeagain_06_e_106,0,4
5505,55,Stay,Character,240,Locale_SubScenario,0,Locale_SubScenario:event_lifeagain_06_e_105,0,1
5601,56,Touch,Character,511,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_1,event_oldtales1_04_s_1,1
5602,56,Touch,Character,511,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_2,event_oldtales1_04_s_2,2
5603,56,Touch,Npc,987,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_3,event_oldtales1_04_s_3,3
5604,56,Touch,Npc,987,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_4,event_oldtales1_04_s_4,4
5605,56,Touch,Npc,987,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_67,event_oldtales1_04_s_67,5
5606,56,Touch,Npc,987,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_68,event_oldtales1_04_s_68,6
5607,56,Touch,Character,511,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_69,event_oldtales1_04_s_69,7
5608,56,Touch,Npc,987,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_70,event_oldtales1_04_s_70,8
5609,56,Touch,Character,511,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_71,event_oldtales1_04_s_71,9
5610,56,Touch,Npc,987,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_72,event_oldtales1_04_s_72,10
5611,56,Touch,Character,511,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_73,event_oldtales1_04_s_73,11
5612,56,Touch,Npc,987,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_74,event_oldtales1_04_s_74,12
5613,56,Touch,Character,511,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_75,event_oldtales1_04_s_75,13
5614,56,Stay,Character,511,Locale_MainScenario,0,Locale_MainScenario:event_oldtales1_04_s_1,event_oldtales1_04_s_1,1
5701,57,Touch,Character,381,Locale_SubScenario,0,Locale_SubScenario:event_secretgarden_06_e_146,0,1
5702,57,Touch,Character,380,Locale_SubScenario,0,Locale_SubScenario:event_secretgarden_06_e_147,0,2
5703,57,Touch,Character,382,Locale_SubScenario,0,Locale_SubScenario:event_secretgarden_06_e_148,0,3
5704,57,Touch,Npc,975,Locale_SubScenario,0,Locale_SubScenario:event_secretgarden_06_e_149,0,4
5705,57,Touch,Character,411,Locale_SubScenario,0,Locale_SubScenario:event_secretgarden_06_e_150,0,5
5706,57,Stay,Character,411,Locale_SubScenario,0,Locale_SubScenario:event_secretgarden_06_e_150,0,1
5801,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_13,event_icedragonsaga2_06_e_13,1
5802,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_14,event_icedragonsaga2_06_e_14,2
5803,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_15,event_icedragonsaga2_06_e_15,3
5804,58,Touch,Character,181,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_16,event_icedragonsaga2_06_e_16,4
5805,58,Touch,Character,181,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_17,event_icedragonsaga2_06_e_17,5
5806,58,Touch,Character,181,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_18,event_icedragonsaga2_06_e_18,6
5807,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_19,event_icedragonsaga2_06_e_19,7
5808,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_20,event_icedragonsaga2_06_e_20,8
5809,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_21,event_icedragonsaga2_06_e_21,9
5810,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_22,event_icedragonsaga2_06_e_22,10
5811,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_23,event_icedragonsaga2_06_e_23,11
5812,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_24,event_icedragonsaga2_06_e_24,12
5813,58,Touch,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_25,event_icedragonsaga2_06_e_25,13
5814,58,Stay,Character,180,Locale_MainScenario,0,Locale_MainScenario:event_icedragonsaga2_06_e_23,event_icedragonsaga2_06_e_23,1
5901,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_76,event_footstepwalkrun2_06_e_76,1
5902,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_77,event_footstepwalkrun2_06_e_77,2
5903,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_78,event_footstepwalkrun2_06_e_78,3
5904,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_81,event_footstepwalkrun2_06_e_81,4
5905,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_82,event_footstepwalkrun2_06_e_82,5
5906,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_83,event_footstepwalkrun2_06_e_83,6
5907,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_84,event_footstepwalkrun2_06_e_84,7
5908,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_85,event_footstepwalkrun2_06_e_85,8
5909,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_86,event_footstepwalkrun2_06_e_86,9
5910,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_87,event_footstepwalkrun2_06_e_87,10
5911,59,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_88,event_footstepwalkrun2_06_e_88,11
5912,59,Stay,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_footstepwalkrun2_06_e_83,event_footstepwalkrun2_06_e_83,1
6001,60,Touch,Character,290,Locale_SubScenario,0,Locale_SubScenario:event_wisdomspring_prologue_4,0,1
6002,60,Touch,Character,290,Locale_SubScenario,0,Locale_SubScenario:event_wisdomspring_prologue_9,0,2
6003,60,Touch,Character,290,Locale_SubScenario,0,Locale_SubScenario:event_wisdomspring_prologue_11,0,3
6004,60,Touch,Character,290,Locale_SubScenario,0,Locale_SubScenario:event_wisdomspring_prologue_13,0,4
6005,60,Touch,Character,290,Locale_SubScenario,0,Locale_SubScenario:event_wisdomspring_prologue_16,0,5
6006,60,Stay,Character,290,Locale_SubScenario,0,Locale_SubScenario:event_wisdomspring_prologue_4,0,1
6101,61,Touch,Character,350,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_43,0,1
6102,61,Touch,Character,351,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_44,0,2
6103,61,Touch,Character,401,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_45,0,3
6104,61,Touch,Character,501,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_46,0,4
6105,61,Touch,Character,501,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_47,0,5
6106,61,Touch,Character,350,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_83,0,6
6107,61,Touch,Character,350,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_85,0,7
6108,61,Stay,Character,350,Locale_SubScenario,0,Locale_SubScenario:event_romanticvalentine_06_e_83,0,1
6401,64,Touch,Character,412,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_122,0,1
6402,64,Touch,Character,412,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_123,0,2
6403,64,Touch,Character,82,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_124,0,3
6404,64,Touch,Character,82,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_125,0,4
6405,64,Touch,Character,412,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_128,0,5
6406,64,Touch,Character,412,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_129,0,6
6407,64,Touch,Character,412,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_130,0,7
6408,64,Touch,Character,82,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_131,0,8
6409,64,Touch,Character,82,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_132,0,9
6410,64,Stay,Character,412,Locale_SubScenario,0,Locale_SubScenario:event_forrest_06_e_122,0,1
6501,65,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_newflavor_06_e_176,0,1
6502,65,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_newflavor_06_e_177,0,2
6503,65,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_newflavor_06_e_178,0,3
6504,65,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_newflavor_06_e_179,0,4
6505,65,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_newflavor_06_e_180,0,5
6506,65,Stay,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_newflavor_06_e_180,0,1
6601,66,Touch,Character,521,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_76,0,1
6602,66,Touch,Character,521,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_77,0,2
6603,66,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_78,0,3
6604,66,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_98,0,4
6605,66,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_101,0,5
6606,66,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_102,0,6
6607,66,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_103,0,7
6608,66,Touch,Character,521,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_105,0,8
6609,66,Touch,Character,521,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_106,0,9
6610,66,Touch,Character,520,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_107,0,10
6611,66,Touch,Character,521,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_108,0,11
6612,66,Touch,Character,521,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_109,0,12
6613,66,Stay,Character,521,Locale_SubScenario,0,Locale_SubScenario:event_trueflavor_06_e_109,0,1
6701,67,Touch,Character,513,Locale_MainScenario,0,Locale_MainScenario:event_unbreakablesphere1_06_e_52,event_unbreakablesphere1_06_e_52,1
6702,67,Touch,Character,513,Locale_MainScenario,0,Locale_MainScenario:event_unbreakablesphere1_06_e_53,event_unbreakablesphere1_06_e_53,2
6703,67,Touch,Character,513,Locale_MainScenario,0,Locale_MainScenario:event_unbreakablesphere1_06_e_54,event_unbreakablesphere1_06_e_54,3
6704,67,Touch,Character,513,Locale_MainScenario,0,Locale_MainScenario:event_unbreakablesphere1_06_e_55,event_unbreakablesphere1_06_e_55,4
6705,67,Stay,Character,513,Locale_MainScenario,0,Locale_MainScenario:event_unbreakablesphere1_06_e_52,event_unbreakablesphere1_06_e_52,1
6801,68,Touch,Character,581,Locale_SubScenario,0,Locale_SubScenario:event_arcanearchive_06_e_191,0,1
6802,68,Touch,Character,581,Locale_SubScenario,0,Locale_SubScenario:event_arcanearchive_06_e_195,0,2
6803,68,Stay,Character,581,Locale_SubScenario,0,Locale_SubScenario:event_arcanearchive_06_e_191,0,1
6901,69,Touch,Character,41,Locale_SubScenario,0,Locale_SubScenario:event_lordforjustice_01_s_19,0,1
6902,69,Touch,Character,41,Locale_SubScenario,0,Locale_SubScenario:event_lordforjustice_01_s_20,0,2
6903,69,Touch,Character,41,Locale_SubScenario,0,Locale_SubScenario:event_lordforjustice_01_s_34,0,3
6904,69,Stay,Character,41,Locale_SubScenario,0,Locale_SubScenario:event_lordforjustice_01_s_34,0,1
7201,72,Touch,Character,532,Locale_SubScenario,0,Locale_SubScenario:event_overthehorizon_05_s_35,0,1
7202,72,Touch,Character,532,Locale_SubScenario,0,Locale_SubScenario:event_overthehorizon_05_e_4,0,2
7203,72,Touch,Character,532,Locale_SubScenario,0,Locale_SubScenario:event_overthehorizon_05_e_5,0,3
7204,72,Touch,Character,532,Locale_SubScenario,0,Locale_SubScenario:event_overthehorizon_05_e_7,0,4
7205,72,Touch,Character,532,Locale_SubScenario,0,Locale_SubScenario:event_overthehorizon_05_e_9,0,5
7206,72,Stay,Character,532,Locale_SubScenario,0,Locale_SubScenario:event_overthehorizon_05_s_35,0,1
7301,73,Touch,Character,233,Locale_MainScenario,0,Locale_MainScenario:event_boomtheghost2_04_s_89,event_boomtheghost2_04_s_89,1
7302,73,Touch,Character,500,Locale_MainScenario,0,Locale_MainScenario:event_boomtheghost1_04_e_64,event_boomtheghost1_04_e_64,2
7303,73,Touch,Character,500,Locale_MainScenario,0,Locale_MainScenario:event_boomtheghost1_02_e_99,event_boomtheghost1_02_e_99,3
7304,73,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_boomtheghost2_06_e_103,event_boomtheghost2_06_e_103,4
7305,73,Touch,Character,10,Locale_MainScenario,0,Locale_MainScenario:event_boomtheghost2_06_e_104,event_boomtheghost2_06_e_104,5
7306,73,Stay,Character,500,Locale_MainScenario,0,Locale_MainScenario:event_boomtheghost1_02_e_99,event_boomtheghost1_02_e_99,1
7401,74,Touch,Character,92,Locale_MainScenario,0,Locale_MainScenario:event_absolute1_01_s_86,event_absolute1_01_s_86,1
7402,74,Touch,Character,91,Locale_MainScenario,0,Locale_MainScenario:event_absolute2_06_s_99,event_absolute2_06_s_99,2
7403,74,Touch,Character,90,Locale_MainScenario,0,Locale_MainScenario:event_absolute1_01_s_58,event_absolute1_01_s_58,3
7404,74,Touch,Character,92,Locale_MainScenario,0,Locale_MainScenario:event_absolute1_01_s_88,event_absolute1_01_s_88,4
7405,74,Touch,Character,92,Locale_MainScenario,0,Locale_MainScenario:event_absolute1_01_s_89,event_absolute1_01_s_89,5
7406,74,Stay,Character,92,Locale_MainScenario,0,Locale_MainScenario:event_absolute1_01_s_86,event_absolute1_01_s_86,1
7501,75,Touch,Character,141,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_05_s_29,event_coinsinrush1_05_s_29,1
7502,75,Touch,Character,310,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_prologue_30,event_coinsinrush1_prologue_30,2
7503,75,Touch,Character,310,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_intermission_01_134,event_coinsinrush1_intermission_01_134,3
7504,75,Touch,Character,210,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_05_s_33,event_coinsinrush1_05_s_33,4
7505,75,Touch,Character,272,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_03_s_83,event_coinsinrush1_03_s_83,5
7506,75,Touch,Character,141,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_intermission_01_155,event_coinsinrush1_intermission_01_155,6
7507,75,Touch,Character,141,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_intermission_01_156,event_coinsinrush1_intermission_01_156,7
7508,75,Touch,Character,550,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_intermission_01_150,event_coinsinrush1_intermission_01_150,8
7509,75,Touch,Character,210,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_intermission_01_59,event_coinsinrush1_intermission_01_59,9
7510,75,Stay,Character,141,Locale_MainScenario,0,Locale_MainScenario:event_coinsinrush1_05_s_29,event_coinsinrush1_05_s_29,1
1000101,10001,Touch,Character,10,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_27,0,1
1000102,10001,Touch,Character,11,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_28,0,2
1000103,10001,Touch,Character,10,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_29,0,3
1000104,10001,Touch,Character,12,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_30,0,4
1000105,10001,Touch,Character,11,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_33,0,5
1000106,10001,Touch,Character,12,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_34,0,6
1000107,10001,Touch,Character,11,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_35,0,7
1000108,10001,Touch,Character,10,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_36,0,8
1000109,10001,Stay,Character,10,Locale_SubScenario,0,Locale_SubScenario:event_nocallerid_01_s_27,0,1
1000201,10002,Touch,Character,203,Locale_SubScenario,0,Locale_SubScenario:event_miraclesnow1_intermission_01_74,event_miraclesnow1_intermission_01_74,1
1000202,10002,Touch,Character,203,Locale_SubScenario,0,Locale_SubScenario:event_miraclesnow1_intermission_01_75,event_miraclesnow1_intermission_01_75,2
1000203,10002,Touch,Character,121,Locale_SubScenario,0,Locale_SubScenario:event_miraclesnow1_intermission_01_76,event_miraclesnow1_intermission_01_76,3
1000209,10002,Stay,Character,121,Locale_SubScenario,0,Locale_SubScenario:event_miraclesnow1_intermission_01_76,event_miraclesnow1_intermission_01_76,1
1000301,10003,Touch,Character,112,Locale_SubScenario,0,Locale_SubScenario:event_doutsiders_03_36,0,1
1000303,10003,Stay,Character,112,Locale_SubScenario,0,Locale_SubScenario:event_doutsiders_03_36,0,1
1000401,10004,Touch,Character,150,Locale_SubScenario,0,Locale_SubScenario:event_brandnewyear_06_e_11,0,1
1000402,10004,Touch,Character,140,Locale_SubScenario,0,Locale_SubScenario:event_brandnewyear_06_e_12,0,2
1000403,10004,Touch,Character,150,Locale_SubScenario,0,Locale_SubScenario:event_brandnewyear_06_e_13,0,3
1000404,10004,Touch,Character,352,Locale_SubScenario,0,Locale_SubScenario:event_brandnewyear_06_e_14,0,4
1000405,10004,Touch,Character,352,Locale_SubScenario,0,Locale_SubScenario:event_brandnewyear_06_e_15,0,5
1000406,10004,Stay,Character,352,Locale_SubScenario,0,Locale_SubScenario:event_brandnewyear_06_e_15,0,1
1000501,10005,Touch,Character,100,Locale_SubScenario,0,Locale_SubScenario:event_hightechtoy_06_s_29,0,1
1000502,10005,Touch,Character,100,Locale_SubScenario,0,Locale_SubScenario:event_hightechtoy_06_s_30,0,2
1000503,10005,Touch,Character,100,Locale_SubScenario,0,Locale_SubScenario:event_hightechtoy_06_s_31,0,3
1000504,10005,Stay,Character,100,Locale_SubScenario,0,Locale_SubScenario:event_hightechtoy_06_s_29,0,1
5001000,50010,Touch,Character,10,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_200,c010_Ult_Skill_1,1
5001001,50010,Stay,Character,10,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_200,c010_Ult_Skill_1,1
5001100,50011,Touch,Character,11,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_201,c011_Ult_Skill_1,1
5001101,50011,Stay,Character,11,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_201,c011_Ult_Skill_1,1
5001200,50012,Touch,Character,12,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_202,c012_Ult_Skill_1,1
5001201,50012,Stay,Character,12,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_202,c012_Ult_Skill_1,1
5001300,50013,Touch,Character,13,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_203,c013_Ult_Skill_1,1
5001301,50013,Stay,Character,13,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_203,c013_Ult_Skill_1,1
5001400,50022,Touch,Character,22,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_204,c022_Ult_Skill_1,1
5001401,50022,Stay,Character,22,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_204,c022_Ult_Skill_1,1
5001500,50030,Touch,Character,30,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_205,c030_Ult_Skill_1,1
5001501,50030,Stay,Character,30,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_205,c030_Ult_Skill_1,1
5001600,50032,Touch,Character,32,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_206,c032_Ult_Skill_1,1
5001601,50032,Stay,Character,32,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_206,c032_Ult_Skill_1,1
5001700,50070,Touch,Character,70,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_207,c070_Ult_Skill_1,1
5001701,50070,Stay,Character,70,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_207,c070_Ult_Skill_1,1
5001800,50071,Touch,Character,71,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_208,c071_Ult_Skill_1,1
5001801,50071,Stay,Character,71,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_208,c071_Ult_Skill_1,1
5001900,50072,Touch,Character,72,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_209,c072_Ult_Skill_1,1
5001901,50072,Stay,Character,72,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_209,c072_Ult_Skill_1,1
5002000,50080,Touch,Character,80,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_210,c080_Ult_Skill_1,1
5002001,50080,Stay,Character,80,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_210,c080_Ult_Skill_1,1
5002100,50082,Touch,Character,82,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_211,c082_Ult_Skill_1,1
5002101,50082,Stay,Character,82,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_211,c082_Ult_Skill_1,1
5002200,50191,Touch,Character,191,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_212,c191_Ult_Skill_1,1
5002201,50191,Stay,Character,191,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_212,c191_Ult_Skill_1,1
5002300,50170,Touch,Character,170,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_3,c170_Ult_Skill_1,1
5002301,50170,Stay,Character,170,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_3,c170_Ult_Skill_1,1
5002400,50090,Touch,Character,90,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50090,c090_Ult_Skill_1,1
5002401,50090,Stay,Character,90,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50090,c090_Ult_Skill_1,1
5002500,50091,Touch,Character,91,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50091,c091_Ult_Skill_1,1
5002501,50091,Stay,Character,91,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50091,c091_Ult_Skill_1,1
5002600,50092,Touch,Character,92,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50092,c092_Ult_Skill_1,1
5002601,50092,Stay,Character,92,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50092,c092_Ult_Skill_1,1
5002700,50101,Touch,Character,101,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50101,c101_Ult_Skill_1,1
5002701,50101,Stay,Character,101,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50101,c101_Ult_Skill_1,1
