id,object_type,object_sub_type,grade_type,order,resource_id,si_resource_id,name_localkey,description_localkey,exchange_item_id,exchange_item_value,require_item_id,require_item_value,is_hidden,badge_resource_id
111352,Sticker,Badge,SSR,111014,352,,Locale_Profile:badge_352_name,Locale_Profile:badge_352_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111014,Sticker,Badge,SSR,111015,14,,Locale_Profile:badge_14_name,Locale_Profile:badge_14_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111350,Sticker,Badge,SSR,111016,350,,Locale_Profile:badge_350_name,Locale_Profile:badge_350_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111353,Sticker,Badge,SSR,111017,353,,Locale_Profile:badge_353_name,Locale_Profile:badge_353_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111321,Sticker,Badge,SSR,111018,321,,Locale_Profile:badge_321_name,Locale_Profile:badge_321_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111033,Sticker,Badge,SSR,111019,33,,Locale_Profile:badge_33_name,Locale_Profile:badge_33_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111313,Sticker,Badge,SSR,111020,313,,Locale_Profile:badge_313_name,Locale_Profile:badge_313_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111043,Sticker,Badge,SSR,111021,43,,Locale_Profile:badge_43_name,Locale_Profile:badge_43_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111390,Sticker,Badge,SSR,111022,390,,Locale_Profile:badge_390_name,Locale_Profile:badge_390_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111580,Sticker,Badge,SSR,111023,580,,Locale_Profile:badge_580_name,Locale_Profile:badge_580_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111183,Sticker,Badge,SSR,111024,183,,Locale_Profile:badge_183_name,Locale_Profile:badge_183_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111182,Sticker,Badge,SSR,111025,182,,Locale_Profile:badge_182_name,Locale_Profile:badge_182_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111016,Sticker,Badge,SSR,111026,16,,Locale_Profile:badge_16_name,Locale_Profile:badge_16_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111354,Sticker,Badge,SSR,111027,354,,Locale_Profile:badge_354_name,Locale_Profile:badge_354_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111355,Sticker,Badge,SSR,111028,355,,Locale_Profile:badge_355_name,Locale_Profile:badge_355_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111581,Sticker,Badge,SSR,111029,581,,Locale_Profile:badge_581_name,Locale_Profile:badge_581_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111041,Sticker,Badge,SSR,111030,41,,Locale_Profile:badge_41_name,Locale_Profile:badge_41_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111532,Sticker,Badge,SSR,111031,532,,Locale_Profile:badge_532_name,Locale_Profile:badge_532_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111093,Sticker,Badge,SSR,111032,93,,Locale_Profile:badge_93_name,Locale_Profile:badge_93_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111094,Sticker,Badge,SSR,111033,94,,Locale_Profile:badge_94_name,Locale_Profile:badge_94_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111095,Sticker,Badge,SSR,111034,95,,Locale_Profile:badge_95_name,Locale_Profile:badge_95_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111102,Sticker,Badge,SSR,111035,102,,Locale_Profile:badge_102_name,Locale_Profile:badge_102_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111160,Sticker,Badge,SSR,111036,160,,Locale_Profile:badge_160_name,Locale_Profile:badge_160_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111082,Sticker,Badge,SSR,111037,82,,Locale_Profile:badge_82_name,Locale_Profile:badge_82_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111150,Sticker,Badge,SSR,111038,150,,Locale_Profile:badge_150_name,Locale_Profile:badge_150_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111080,Sticker,Badge,SSR,111039,80,,Locale_Profile:badge_80_name,Locale_Profile:badge_80_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111101,Sticker,Badge,SSR,111040,101,,Locale_Profile:badge_101_name,Locale_Profile:badge_101_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111110,Sticker,Badge,SSR,111041,110,,Locale_Profile:badge_110_name,Locale_Profile:badge_110_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111131,Sticker,Badge,SSR,111042,131,,Locale_Profile:badge_131_name,Locale_Profile:badge_131_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111172,Sticker,Badge,SSR,111043,172,,Locale_Profile:badge_172_name,Locale_Profile:badge_172_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111111,Sticker,Badge,SSR,111044,111,,Locale_Profile:badge_111_name,Locale_Profile:badge_111_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111100,Sticker,Badge,SSR,111045,100,,Locale_Profile:badge_100_name,Locale_Profile:badge_100_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111400,Sticker,Badge,SSR,111046,400,,Locale_Profile:badge_400_name,Locale_Profile:badge_400_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111401,Sticker,Badge,SSR,111047,401,,Locale_Profile:badge_401_name,Locale_Profile:badge_401_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111402,Sticker,Badge,SSR,111048,402,,Locale_Profile:badge_402_name,Locale_Profile:badge_402_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111192,Sticker,Badge,SSR,111049,192,,Locale_Profile:badge_192_name,Locale_Profile:badge_192_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111121,Sticker,Badge,SSR,111050,121,,Locale_Profile:badge_121_name,Locale_Profile:badge_121_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111241,Sticker,Badge,SSR,111051,241,,Locale_Profile:badge_241_name,Locale_Profile:badge_241_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111450,Sticker,Badge,SSR,111052,450,,Locale_Profile:badge_450_name,Locale_Profile:badge_450_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111451,Sticker,Badge,SSR,111053,451,,Locale_Profile:badge_451_name,Locale_Profile:badge_451_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111500,Sticker,Badge,SSR,111054,500,,Locale_Profile:badge_500_name,Locale_Profile:badge_500_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111501,Sticker,Badge,SSR,111055,501,,Locale_Profile:badge_501_name,Locale_Profile:badge_501_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111361,Sticker,Badge,SSR,111056,361,,Locale_Profile:badge_361_name,Locale_Profile:badge_361_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111391,Sticker,Badge,SSR,111057,391,,Locale_Profile:badge_391_name,Locale_Profile:badge_391_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111403,Sticker,Badge,SSR,111058,403,,Locale_Profile:badge_403_name,Locale_Profile:badge_403_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111411,Sticker,Badge,SSR,111059,411,,Locale_Profile:badge_411_name,Locale_Profile:badge_411_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111290,Sticker,Badge,SSR,111060,290,,Locale_Profile:badge_290_name,Locale_Profile:badge_290_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111412,Sticker,Badge,SSR,111061,412,,Locale_Profile:badge_412_name,Locale_Profile:badge_412_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111162,Sticker,Badge,SSR,111062,162,,Locale_Profile:badge_162_name,Locale_Profile:badge_162_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111590,Sticker,Badge,SSR,111063,590,,Locale_Profile:badge_590_name,Locale_Profile:badge_590_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111502,Sticker,Badge,SSR,111064,502,,Locale_Profile:badge_502_name,Locale_Profile:badge_502_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111140,Sticker,Badge,SSR,111065,140,,Locale_Profile:badge_140_name,Locale_Profile:badge_140_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111210,Sticker,Badge,SSR,111066,210,,Locale_Profile:badge_210_name,Locale_Profile:badge_210_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111191,Sticker,Badge,SSR,111067,191,,Locale_Profile:badge_191_name,Locale_Profile:badge_191_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111270,Sticker,Badge,SSR,111068,270,,Locale_Profile:badge_270_name,Locale_Profile:badge_270_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111271,Sticker,Badge,SSR,111069,271,,Locale_Profile:badge_271_name,Locale_Profile:badge_271_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111142,Sticker,Badge,SSR,111070,142,,Locale_Profile:badge_142_name,Locale_Profile:badge_142_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111130,Sticker,Badge,SSR,111071,130,,Locale_Profile:badge_130_name,Locale_Profile:badge_130_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111141,Sticker,Badge,SSR,111072,141,,Locale_Profile:badge_141_name,Locale_Profile:badge_141_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111171,Sticker,Badge,SSR,111073,171,,Locale_Profile:badge_171_name,Locale_Profile:badge_171_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111190,Sticker,Badge,SSR,111074,190,,Locale_Profile:badge_190_name,Locale_Profile:badge_190_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111200,Sticker,Badge,SSR,111075,200,,Locale_Profile:badge_200_name,Locale_Profile:badge_200_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111201,Sticker,Badge,SSR,111076,201,,Locale_Profile:badge_201_name,Locale_Profile:badge_201_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111202,Sticker,Badge,SSR,111077,202,,Locale_Profile:badge_202_name,Locale_Profile:badge_202_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111212,Sticker,Badge,SSR,111078,212,,Locale_Profile:badge_212_name,Locale_Profile:badge_212_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111242,Sticker,Badge,SSR,111079,242,,Locale_Profile:badge_242_name,Locale_Profile:badge_242_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111282,Sticker,Badge,SSR,111080,282,,Locale_Profile:badge_282_name,Locale_Profile:badge_282_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111112,Sticker,Badge,SSR,111081,112,,Locale_Profile:badge_112_name,Locale_Profile:badge_112_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111311,Sticker,Badge,SSR,111082,311,,Locale_Profile:badge_311_name,Locale_Profile:badge_311_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111312,Sticker,Badge,SSR,111083,312,,Locale_Profile:badge_312_name,Locale_Profile:badge_312_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111381,Sticker,Badge,SSR,111084,381,,Locale_Profile:badge_381_name,Locale_Profile:badge_381_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111392,Sticker,Badge,SSR,111085,392,,Locale_Profile:badge_392_name,Locale_Profile:badge_392_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111432,Sticker,Badge,SSR,111086,432,,Locale_Profile:badge_432_name,Locale_Profile:badge_432_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111430,Sticker,Badge,SSR,111087,430,,Locale_Profile:badge_430_name,Locale_Profile:badge_430_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111431,Sticker,Badge,SSR,111088,431,,Locale_Profile:badge_431_name,Locale_Profile:badge_431_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111203,Sticker,Badge,SSR,111089,203,,Locale_Profile:badge_203_name,Locale_Profile:badge_203_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111280,Sticker,Badge,SSR,111090,280,,Locale_Profile:badge_280_name,Locale_Profile:badge_280_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111132,Sticker,Badge,SSR,111091,132,,Locale_Profile:badge_132_name,Locale_Profile:badge_132_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111380,Sticker,Badge,SSR,111092,380,,Locale_Profile:badge_380_name,Locale_Profile:badge_380_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111015,Sticker,Badge,SSR,111093,15,,Locale_Profile:badge_15_name,Locale_Profile:badge_15_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111194,Sticker,Badge,SSR,111094,194,,Locale_Profile:badge_194_name,Locale_Profile:badge_194_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111062,Sticker,Badge,SSR,111095,62,,Locale_Profile:badge_62_name,Locale_Profile:badge_62_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111382,Sticker,Badge,SSR,111096,382,,Locale_Profile:badge_382_name,Locale_Profile:badge_382_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111281,Sticker,Badge,SSR,111097,281,,Locale_Profile:badge_281_name,Locale_Profile:badge_281_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111310,Sticker,Badge,SSR,111098,310,,Locale_Profile:badge_310_name,Locale_Profile:badge_310_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111550,Sticker,Badge,SSR,111099,550,,Locale_Profile:badge_550_name,Locale_Profile:badge_550_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111314,Sticker,Badge,SSR,111100,314,,Locale_Profile:badge_314_name,Locale_Profile:badge_314_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111195,Sticker,Badge,SSR,111101,195,,Locale_Profile:badge_195_name,Locale_Profile:badge_195_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111551,Sticker,Badge,SSR,111102,551,,Locale_Profile:badge_551_name,Locale_Profile:badge_551_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111283,Sticker,Badge,SSR,111103,283,,Locale_Profile:badge_283_name,Locale_Profile:badge_283_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111284,Sticker,Badge,SSR,111104,284,,Locale_Profile:badge_284_name,Locale_Profile:badge_284_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111272,Sticker,Badge,SSR,111105,272,,Locale_Profile:badge_272_name,Locale_Profile:badge_272_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111240,Sticker,Badge,SSR,111106,240,,Locale_Profile:badge_240_name,Locale_Profile:badge_240_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111520,Sticker,Badge,SSR,111107,520,,Locale_Profile:badge_520_name,Locale_Profile:badge_520_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111521,Sticker,Badge,SSR,111108,521,,Locale_Profile:badge_521_name,Locale_Profile:badge_521_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111143,Sticker,Badge,SSR,111109,143,,Locale_Profile:badge_143_name,Locale_Profile:badge_143_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111315,Sticker,Badge,SSR,111110,315,,Locale_Profile:badge_315_name,Locale_Profile:badge_315_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111220,Sticker,Badge,SSR,111111,220,,Locale_Profile:badge_220_name,Locale_Profile:badge_220_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111231,Sticker,Badge,SSR,111112,231,,Locale_Profile:badge_231_name,Locale_Profile:badge_231_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111221,Sticker,Badge,SSR,111113,221,,Locale_Profile:badge_221_name,Locale_Profile:badge_221_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111222,Sticker,Badge,SSR,111114,222,,Locale_Profile:badge_222_name,Locale_Profile:badge_222_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111230,Sticker,Badge,SSR,111115,230,,Locale_Profile:badge_230_name,Locale_Profile:badge_230_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111232,Sticker,Badge,SSR,111116,232,,Locale_Profile:badge_232_name,Locale_Profile:badge_232_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111260,Sticker,Badge,SSR,111117,260,,Locale_Profile:badge_260_name,Locale_Profile:badge_260_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111261,Sticker,Badge,SSR,111118,261,,Locale_Profile:badge_261_name,Locale_Profile:badge_261_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111233,Sticker,Badge,SSR,111119,233,,Locale_Profile:badge_233_name,Locale_Profile:badge_233_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111470,Sticker,Badge,SSR,111120,470,,Locale_Profile:badge_470_name,Locale_Profile:badge_470_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111224,Sticker,Badge,SSR,111121,224,,Locale_Profile:badge_224_name,Locale_Profile:badge_224_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111225,Sticker,Badge,SSR,111122,225,,Locale_Profile:badge_225_name,Locale_Profile:badge_225_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111330,Sticker,Badge,SSR,111123,330,,Locale_Profile:badge_330_name,Locale_Profile:badge_330_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111226,Sticker,Badge,SSR,111124,226,,Locale_Profile:badge_226_name,Locale_Profile:badge_226_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111511,Sticker,Badge,SSR,111125,511,,Locale_Profile:badge_511_name,Locale_Profile:badge_511_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111514,Sticker,Badge,SSR,111126,514,,Locale_Profile:badge_514_name,Locale_Profile:badge_514_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111513,Sticker,Badge,SSR,111127,513,,Locale_Profile:badge_513_name,Locale_Profile:badge_513_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
111234,Sticker,Badge,SSR,111128,234,,Locale_Profile:badge_234_name,Locale_Profile:badge_234_description,7160002,10,7160002,30,True,icon_slot_profile_sticker_badge
201001,BackGround,Event,SR,201001,icn_profile_bg_bunny777_01,si_profile_bg_bunny777_01,Locale_Profile:bg_bunny777_01_name,Locale_Profile:bg_bunny777_01_description,7160001,5,7160001,30,False,
201002,BackGround,Event,SR,201002,icn_profile_bg_nocallerid_01,si_profile_bg_nocallerid_01,Locale_Profile:bg_nocallerid_01_name,Locale_Profile:bg_nocallerid_01_description,7160001,5,7160001,30,False,
201003,BackGround,Event,SR,201003,icn_profile_bg_bowwowparadise_01,si_profile_bg_bowwowparadise_01,Locale_Profile:bg_bowwowparadise_01_name,Locale_Profile:bg_bowwowparadise_01_description,7160001,5,7160001,30,False,
201004,BackGround,Event,SR,201004,icn_profile_bg_ltk_01,si_profile_bg_ltk_01,Locale_Profile:bg_ltk_01_name,Locale_Profile:bg_ltk_01_description,7160001,5,7160001,30,False,
201005,BackGround,Event,SR,201005,icn_profile_bg_queensorder_01,si_profile_bg_queensorder_01,Locale_Profile:bg_queensorder_01_name,Locale_Profile:bg_queensorder_01_description,7160001,5,7160001,30,False,
201006,BackGround,Event,SR,201006,icn_profile_bg_nyanyaparadise_01,si_profile_bg_nyanyaparadise_01,Locale_Profile:bg_nyanyaparadise_01_name,Locale_Profile:bg_nyanyaparadise_01_description,7160001,5,7160001,30,False,
201007,BackGround,Event,SR,201007,icn_profile_bg_cherryblossom_01,si_profile_bg_cherryblossom_01,Locale_Profile:bg_cherryblossom_01_name,Locale_Profile:bg_cherryblossom_01_description,7160001,5,7160001,30,False,
201008,BackGround,Event,SR,201008,icn_profile_bg_d-outsiders_01,si_profile_bg_d-outsiders_01,Locale_Profile:bg_d-outsiders_01_name,Locale_Profile:bg_d-outsiders_01_description,7160001,5,7160001,30,False,
201009,BackGround,Event,SR,201009,icn_profile_bg_maidinvalentine_01,si_profile_bg_maidinvalentine_01,Locale_Profile:bg_maidinvalentine_01_name,Locale_Profile:bg_maidinvalentine_01_description,7160001,5,7160001,30,False,
201010,BackGround,Event,SR,201010,icn_profile_bg_schooloflock_01,si_profile_bg_schooloflock_01,Locale_Profile:bg_schooloflock_01_name,Locale_Profile:bg_schooloflock_01_description,7160001,5,7160001,30,False,
201011,BackGround,Event,SR,201011,icn_profile_bg_brandnewyear_01,si_profile_bg_brandnewyear_01,Locale_Profile:bg_brandnewyear_01_name,Locale_Profile:bg_brandnewyear_01_description,7160001,5,7160001,30,False,
201012,BackGround,Event,SR,201012,icn_profile_bg_overzone_02,si_profile_bg_overzone_02,Locale_Profile:bg_overzone_02_name,Locale_Profile:bg_overzone_02_description,7160001,5,7160001,30,False,
201013,BackGround,Event,SR,201013,icn_profile_bg_miraclesnow_02,si_profile_bg_miraclesnow_02,Locale_Profile:bg_miraclesnow_02_name,Locale_Profile:bg_miraclesnow_02_description,7160001,5,7160001,30,False,
201014,BackGround,Event,SR,201014,icn_profile_bg_redash_02,si_profile_bg_redash_02,Locale_Profile:bg_redash_02_name,Locale_Profile:bg_redash_02_description,7160001,5,7160001,30,False,
201015,BackGround,Event,SR,201015,icn_profile_bg_lastkingdom_02,si_profile_bg_lastkingdom_02,Locale_Profile:bg_lastkingdom_02_name,Locale_Profile:bg_lastkingdom_02_description,7160001,5,7160001,30,True,
201016,BackGround,Event,SR,201016,icn_profile_bg_darkhero_01,si_profile_bg_darkhero_01,Locale_Profile:bg_darkhero_01_name,Locale_Profile:bg_darkhero_01_description,7160001,5,7160001,30,False,
201017,BackGround,Event,SR,201017,icn_profile_bg_hightechtoy_01,si_profile_bg_hightechtoy_01,Locale_Profile:bg_hightechtoy_01_name,Locale_Profile:bg_hightechtoy_01_description,7160001,5,7160001,30,False,
201018,BackGround,Event,SR,201018,icn_profile_bg_goldenship_01,si_profile_bg_goldenship_01,Locale_Profile:bg_goldenship_01_name,Locale_Profile:bg_goldenship_01_description,7160001,5,7160001,30,False,
201019,BackGround,Event,SR,201019,icn_profile_bg_goldencoinrush_02,si_profile_bg_goldencoinrush_02,Locale_Profile:bg_goldencoinrush_02_name,Locale_Profile:bg_goldencoinrush_02_description,7160001,5,7160001,30,True,
201020,BackGround,Event,SR,201020,icn_profile_bg_memoryofgoddess_01,si_profile_bg_memoryofgoddess_01,Locale_Profile:bg_memoryofgoddess_01_name,Locale_Profile:bg_memoryofgoddess_01_description,7160001,5,7160001,30,True,
201021,BackGround,Event,SR,201021,icn_profile_bg_dazzlingcupid_01,si_profile_bg_dazzlingcupid_01,Locale_Profile:bg_dazzlingcupid_01_name,Locale_Profile:bg_dazzlingcupid_01_description,7160001,5,7160001,30,False,
201022,BackGround,Event,SR,201022,icn_profile_bg_juveniledays_01,si_profile_bg_juveniledays_01,Locale_Profile:bg_juveniledays_01_name,Locale_Profile:bg_juveniledays_01_description,7160001,5,7160001,30,False,
201023,BackGround,Event,SR,201023,icn_profile_bg_colorless_01,si_profile_bg_colorless_01,Locale_Profile:bg_colorless_01_name,Locale_Profile:bg_colorless_01_description,7160001,5,7160001,30,False,
201024,BackGround,Event,SR,201024,icn_profile_bg_acpufreeze_01,si_profile_bg_acpufreeze_01,Locale_Profile:bg_acpufreeze_01_name,Locale_Profile:bg_acpufreeze_01_description,7160001,5,7160001,30,False,
201025,BackGround,Event,SR,201025,icn_profile_bg_jinxplayer_01,si_profile_bg_jinxplayer_01,Locale_Profile:bg_jinxplayer_01_name,Locale_Profile:bg_jinxplayer_01_description,7160001,5,7160001,30,False,
201026,BackGround,Event,SR,201026,icn_profile_bg_dirtybackyard_01,si_profile_bg_dirtybackyard_01,Locale_Profile:bg_dirtybackyard_01_name,Locale_Profile:bg_dirtybackyard_01_description,7160001,5,7160001,30,False,
201027,BackGround,Event,SR,201027,icn_profile_bg_phantomthiefvsdetective_01,si_profile_bg_phantomthiefvsdetective_01,Locale_Profile:bg_phantomthiefvsdetective_01_name,Locale_Profile:bg_phantomthiefvsdetective_01_description,7160001,5,7160001,30,False,
201028,BackGround,Event,SR,201028,icn_profile_bg_lionheart_01,si_profile_bg_lionheart_01,Locale_Profile:bg_lionheart_01_name,Locale_Profile:bg_lionheart_01_description,7160001,5,7160001,30,False,
201029,BackGround,Event,SR,201029,icn_profile_bg_lifeagain_01,si_profile_bg_lifeagain_01,Locale_Profile:bg_lifeagain_01_name,Locale_Profile:bg_lifeagain_01_description,7160001,5,7160001,30,False,
201030,BackGround,Event,SR,201030,icn_profile_bg_newyearnewsword_01,si_profile_bg_newyearnewsword_01,Locale_Profile:bg_newyearnewsword_01_name,Locale_Profile:bg_newyearnewsword_01_description,7160001,5,7160001,30,False,
201031,BackGround,Event,SR,201031,icn_profile_bg_secretgarden_01,si_profile_bg_secretgarden_01,Locale_Profile:bg_secretgarden_01_name,Locale_Profile:bg_secretgarden_01_description,7160001,5,7160001,30,False,
201032,BackGround,Event,SR,201032,icn_profile_bg_alonesurvivor_01,si_profile_bg_alonesurvivor_01,Locale_Profile:bg_alonesurvivor_01_name,Locale_Profile:bg_alonesurvivor_01_description,7160001,5,7160001,30,False,
201033,BackGround,Event,SR,201033,icn_profile_bg_wisdomspring_01,si_profile_bg_wisdomspring_01,Locale_Profile:bg_wisdomspring_01_name,Locale_Profile:bg_wisdomspring_01_description,7160001,5,7160001,30,False,
201034,BackGround,Event,SR,201034,icn_profile_bg_perfectmaid_01,si_profile_bg_perfectmaid_01,Locale_Profile:bg_perfectmaid_01_name,Locale_Profile:bg_perfectmaid_01_description,7160001,5,7160001,30,False,
201035,BackGround,Event,SR,201035,icn_profile_bg_boomsday_01,si_profile_bg_boomsday_01,Locale_Profile:bg_boomsday_01_name,Locale_Profile:bg_boomsday_01_description,7160001,5,7160001,30,False,
201036,BackGround,Event,SR,201036,icn_profile_bg_forrest_01,si_profile_bg_forrest_01,Locale_Profile:bg_forrest_01_name,Locale_Profile:bg_forrest_01_description,7160001,5,7160001,30,False,
201037,BackGround,Event,SR,201037,icn_profile_bg_newflavor_01,si_profile_bg_newflavor_01,Locale_Profile:bg_newflavor_01_name,Locale_Profile:bg_newflavor_01_description,7160001,5,7160001,30,False,
201038,BackGround,Event,SR,201038,icn_profile_bg_onemoretime_01,si_profile_bg_onemoretime_01,Locale_Profile:bg_onemoretime_01_name,Locale_Profile:bg_onemoretime_01_description,7160001,5,7160001,30,False,
201039,BackGround,Event,SR,201039,icn_profile_bg_trueflavor_01,si_profile_bg_trueflavor_01,Locale_Profile:bg_trueflavor_01_name,Locale_Profile:bg_trueflavor_01_description,7160001,5,7160001,30,False,
201040,BackGround,Event,SR,201040,icn_profile_bg_killthelord_01,si_profile_bg_killthelord_01,Locale_Profile:bg_killthelord_01_name,Locale_Profile:bg_killthelord_01_description,7160001,5,7160001,30,False,
201041,BackGround,Event,SR,201041,icn_profile_bg_arcanearchive_01,si_profile_bg_arcanearchive_01,Locale_Profile:bg_arcanearchive_01_name,Locale_Profile:bg_arcanearchive_01_description,7160001,5,7160001,30,False,
