id,group_id,speech_window,speak_name,play_animation,scenario_localekey,play_bgm,play_sound
d_subquest_1102_e_8,d_subquest_1102_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1102_e_8,,
d_subquest_1102_e_9,d_subquest_1102_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_e_9,,
d_subquest_1102_e_10,d_subquest_1102_e,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1102_e_10,,
d_subquest_1102_e_11,d_subquest_1102_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1102_e_11,,
d_subquest_1102_e_12,d_subquest_1102_e,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1102_e_12,,
d_subquest_1102_e_13,d_subquest_1102_e,Speech,rapi,,Locale_SubScenario:d_subquest_1102_e_13,,
d_subquest_1103_1,d_subquest_1103,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1103_1,bgm_story_inwonderland,
d_subquest_1103_2,d_subquest_1103,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1103_2,,
d_subquest_1103_3,d_subquest_1103,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1103_3,,
d_subquest_1103_4,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_4,,
d_subquest_1103_5,d_subquest_1103,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1103_5,,
d_subquest_1103_6,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_6,,
d_subquest_1103_7,d_subquest_1103,Monologue,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1103_7,,
d_subquest_1103_8,d_subquest_1103,Monologue,npc_fakerapture_me,,Locale_SubScenario:d_subquest_1103_8,,
d_subquest_1103_9,d_subquest_1103,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1103_9,,
d_subquest_1103_10,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_10,,
d_subquest_1103_11,d_subquest_1103,Speech,rapi,,Locale_SubScenario:d_subquest_1103_11,,
d_subquest_1103_12,d_subquest_1103,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1103_12,,
d_subquest_1103_13,d_subquest_1103,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1103_13,,
d_subquest_1103_14,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_14,,
d_subquest_1103_15,d_subquest_1103,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1103_15,,
d_subquest_1103_16,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_16,,
d_subquest_1103_17,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_17,,
d_subquest_1103_18,d_subquest_1103,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1103_18,,
d_subquest_1103_19,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_19,,
d_subquest_1103_20,d_subquest_1103,Monologue,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1103_20,,sfx_scn_machinefan
d_subquest_1103_21,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_21,,
d_subquest_1103_22,d_subquest_1103,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1103_22,,
d_subquest_1103_23,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_23,,
d_subquest_1103_24,d_subquest_1103,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1103_24,,
d_subquest_1103_25,d_subquest_1103,Monologue,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1103_25,,sfx_scn_machinefan
d_subquest_1103_26,d_subquest_1103,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1103_26,,
d_subquest_1103_27,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_27,,
d_subquest_1103_28,d_subquest_1103,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1103_28,,
d_subquest_1103_29,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_29,,
d_subquest_1103_30,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_30,,
d_subquest_1103_31,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_31,,
d_subquest_1103_32,d_subquest_1103,Narration,npc_fakerapture_me,Talk_02,Locale_SubScenario:d_subquest_1103_32,,
d_subquest_1103_33,d_subquest_1103,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1103_33,,
d_subquest_1103_34,d_subquest_1103,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1103_34,,
d_subquest_1103_35,d_subquest_1103,Monologue,npc_fakerapture_me,,Locale_SubScenario:d_subquest_1103_35,,
d_subquest_1104_1,d_subquest_1104,Speech,landcrab,Shot,Locale_SubScenario:d_subquest_1104_1,bgm_story_inwonderland,sfx_scn_machinefan
d_subquest_1104_2,d_subquest_1104,Speech,squid,Shot,Locale_SubScenario:d_subquest_1104_2,,sfx_scn_machinefan
d_subquest_1104_3,d_subquest_1104,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1104_3,,sfx_scn_machinefan
d_subquest_1104_4,d_subquest_1104,Monologue,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1104_4,,
d_subquest_1104_5,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_5,,
d_subquest_1104_6,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_6,,
d_subquest_1104_7,d_subquest_1104,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1104_7,,
d_subquest_1104_8,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_8,,
d_subquest_1104_9,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_9,,
d_subquest_1104_10,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_10,,
d_subquest_1104_11,d_subquest_1104,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1104_11,,
d_subquest_1104_12,d_subquest_1104,Monologue,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1104_12,,sfx_scn_machinefan
d_subquest_1104_13,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_13,,
d_subquest_1104_14,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_14,,
d_subquest_1104_15,d_subquest_1104,Speech,landcrab,Shot,Locale_SubScenario:d_subquest_1104_15,,sfx_scn_machinefan
d_subquest_1104_16,d_subquest_1104,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1104_16,,
d_subquest_1104_17,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_17,,
d_subquest_1104_18,d_subquest_1104,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1104_18,,
d_subquest_1104_19,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_19,,
d_subquest_1104_20,d_subquest_1104,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1104_20,,
d_subquest_1104_21,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_21,,
d_subquest_1104_22,d_subquest_1104,Speech,squid,Shot,Locale_SubScenario:d_subquest_1104_22,,
d_subquest_1104_23,d_subquest_1104,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1104_23,,
d_subquest_1104_24,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_24,,
d_subquest_1104_25,d_subquest_1104,Monologue,,,Locale_SubScenario:d_subquest_1104_25,,
d_subquest_1104_26,d_subquest_1104,Narration,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1104_26,,
d_subquest_1104_27,d_subquest_1104,Speech,squid,Shot,Locale_SubScenario:d_subquest_1104_27,,sfx_scn_rapturecry
d_subquest_1104_28,d_subquest_1104,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1104_28,,
d_subquest_1104_29,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_29,,
d_subquest_1104_30,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_30,,
d_subquest_1104_31,d_subquest_1104,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1104_31,,
d_subquest_1104_32,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_32,,
d_subquest_1104_33,d_subquest_1104,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1104_33,,
d_subquest_1105_s_1,d_subquest_1105_s,Monologue,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1105_s_1,bgm_secondhand,sfx_scn_machinefan
d_subquest_1105_s_2,d_subquest_1105_s,Monologue,,,Locale_SubScenario:d_subquest_1105_s_2,,
d_subquest_1105_s_3,d_subquest_1105_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1105_s_3,,
d_subquest_1105_s_4,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_4,,
d_subquest_1105_s_5,d_subquest_1105_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1105_s_5,,
d_subquest_1105_s_6,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_6,,
d_subquest_1105_s_7,d_subquest_1105_s,Speech,sinister,Shot,Locale_SubScenario:d_subquest_1105_s_7,,sfx_scn_tyrantnormal
d_subquest_1105_s_8,d_subquest_1105_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1105_s_8,,
d_subquest_1105_s_9,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_9,,
d_subquest_1105_s_10,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_10,,
d_subquest_1105_s_11,d_subquest_1105_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1105_s_11,,
d_subquest_1105_s_12,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_12,,
d_subquest_1105_s_13,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_13,,
d_subquest_1105_s_14,d_subquest_1105_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1105_s_14,,
d_subquest_1105_s_15,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_15,,
d_subquest_1105_s_16,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_16,,
d_subquest_1105_s_17,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_17,,
d_subquest_1105_s_18,d_subquest_1105_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1105_s_18,,
d_subquest_1105_s_19,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_19,,
d_subquest_1105_s_20,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_20,,
d_subquest_1105_s_21,d_subquest_1105_s,Speech,sinister,Shot,Locale_SubScenario:d_subquest_1105_s_21,,sfx_scn_tyrantnormal
d_subquest_1105_s_22,d_subquest_1105_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1105_s_22,,
d_subquest_1105_s_23,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_23,,
d_subquest_1105_s_24,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_24,,
d_subquest_1105_s_25,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_25,,
d_subquest_1105_s_26,d_subquest_1105_s,Speech,sinister,Shot,Locale_SubScenario:d_subquest_1105_s_26,,sfx_scn_rapturehowl
d_subquest_1105_s_27,d_subquest_1105_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1105_s_27,,
d_subquest_1105_s_28,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_28,,
d_subquest_1105_s_29,d_subquest_1105_s,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_s_29,,
d_subquest_1105_s_30,d_subquest_1105_s,Narration,npc_fakerapture_me,Talk_01,Locale_SubScenario:d_subquest_1105_s_30,,
d_subquest_1105_s_31,d_subquest_1105_s,Monologue,,,Locale_SubScenario:d_subquest_1105_s_31,,
d_subquest_1105_s_32,d_subquest_1105_s,Speech,sinister,Shot,Locale_SubScenario:d_subquest_1105_s_32,,sfx_scn_tyrantcry
d_subquest_1105_s_33,d_subquest_1105_s,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1105_s_33,,
d_subquest_1105_s_34,d_subquest_1105_s,Speech,anis,,Locale_SubScenario:d_subquest_1105_s_34,,
d_subquest_1105_s_35,d_subquest_1105_s,Speech,anis,,Locale_SubScenario:d_subquest_1105_s_35,,
d_subquest_1105_s_36,d_subquest_1105_s,Speech,neon,,Locale_SubScenario:d_subquest_1105_s_36,,
d_subquest_1105_s_37,d_subquest_1105_s,Speech,rapi,,Locale_SubScenario:d_subquest_1105_s_37,,
d_subquest_1105_e_1,d_subquest_1105_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1105_e_1,bgm_story_tuffguys,
d_subquest_1105_e_2,d_subquest_1105_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1105_e_2,,
d_subquest_1105_e_3,d_subquest_1105_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1105_e_3,,
d_subquest_1105_e_4,d_subquest_1105_e,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1105_e_4,,
d_subquest_1105_e_5,d_subquest_1105_e,Speech,neon,,Locale_SubScenario:d_subquest_1105_e_5,,
d_subquest_1105_e_6,d_subquest_1105_e,Speech,npc_fakerapture,Talk_02,Locale_SubScenario:d_subquest_1105_e_6,,
d_subquest_1105_e_7,d_subquest_1105_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1105_e_7,,
d_subquest_1105_e_8,d_subquest_1105_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1105_e_8,,
d_subquest_1105_e_9,d_subquest_1105_e,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1105_e_9,,
d_subquest_1106_s_1,d_subquest_1106_s,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1106_s_1,bgm_story_fairytalesend_if,
d_subquest_1106_s_2,d_subquest_1106_s,Speech,anis,,Locale_SubScenario:d_subquest_1106_s_2,,
d_subquest_1106_s_3,d_subquest_1106_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1106_s_3,,
d_subquest_1106_s_4,d_subquest_1106_s,Monologue,,,Locale_SubScenario:d_subquest_1106_s_4,,
d_subquest_1106_s_5,d_subquest_1106_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1106_s_5,,
d_subquest_1106_s_6,d_subquest_1106_s,Speech,anis,,Locale_SubScenario:d_subquest_1106_s_6,,
d_subquest_1106_s_7,d_subquest_1106_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1106_s_7,,
d_subquest_1106_s_8,d_subquest_1106_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1106_s_8,,
d_subquest_1106_s_9,d_subquest_1106_s,Speech,rapi,,Locale_SubScenario:d_subquest_1106_s_9,,
d_subquest_1106_s_10,d_subquest_1106_s,Monologue,,,Locale_SubScenario:d_subquest_1106_s_10,,
d_subquest_1106_s_11,d_subquest_1106_s,Speech,npc_fakerapture,Talk_01,Locale_SubScenario:d_subquest_1106_s_11,,sfx_scn_machinefan
d_subquest_1106_s_12,d_subquest_1106_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1106_s_12,,
d_subquest_1106_s_13,d_subquest_1106_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1106_s_13,,
d_subquest_1106_s_14,d_subquest_1106_s,Speech,rapi,,Locale_SubScenario:d_subquest_1106_s_14,,
d_subquest_1106_s_15,d_subquest_1106_s,Speech,rapi,,Locale_SubScenario:d_subquest_1106_s_15,,
d_subquest_1106_s_16,d_subquest_1106_s,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1106_s_16,,
d_subquest_1106_s_17,d_subquest_1106_s,Speech,anis,,Locale_SubScenario:d_subquest_1106_s_17,,
d_subquest_1106_s_18,d_subquest_1106_s,Speech,landcrab,Shot,Locale_SubScenario:d_subquest_1106_s_18,,sfx_scn_riflewhizby
d_subquest_1106_s_19,d_subquest_1106_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1106_s_19,,
d_subquest_1106_s_20,d_subquest_1106_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1106_s_20,,
d_subquest_1106_s_21,d_subquest_1106_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1106_s_21,,
d_subquest_1106_s_22,d_subquest_1106_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1106_s_22,,
d_subquest_1106_s_23,d_subquest_1106_s,Speech,rapi,,Locale_SubScenario:d_subquest_1106_s_23,,
d_subquest_1106_s_24,d_subquest_1106_s,Monologue,,,Locale_SubScenario:d_subquest_1106_s_24,,
d_subquest_1106_e_1,d_subquest_1106_e,Speech,npc_fakerapture,,Locale_SubScenario:d_subquest_1106_e_1,bgm_distress,
d_subquest_1106_e_2,d_subquest_1106_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1106_e_2,,
d_subquest_1106_e_3,d_subquest_1106_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1106_e_3,,
d_subquest_1106_e_4,d_subquest_1106_e,Speech,neon,,Locale_SubScenario:d_subquest_1106_e_4,,
d_subquest_1106_e_5,d_subquest_1106_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1106_e_5,,
d_subquest_1106_e_6,d_subquest_1106_e,Speech,anis,,Locale_SubScenario:d_subquest_1106_e_6,,
d_subquest_1106_e_7,d_subquest_1106_e,Speech,anis,,Locale_SubScenario:d_subquest_1106_e_7,,
d_subquest_1106_e_8,d_subquest_1106_e,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1106_e_8,,
d_subquest_1106_e_9,d_subquest_1106_e,Speech,rapi,,Locale_SubScenario:d_subquest_1106_e_9,,
d_subquest_1212_e_1,d_subquest_1212_e,Monologue,,,Locale_SubScenario:d_subquest_1212_e_1,bgm_story_inwonderland,
d_subquest_1212_e_2,d_subquest_1212_e,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1212_e_2,,
d_subquest_1212_e_3,d_subquest_1212_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1212_e_3,,
d_subquest_1212_e_4,d_subquest_1212_e,Speech,npc_canrobot,Talk_01,Locale_SubScenario:d_subquest_1212_e_4,,
d_subquest_1212_e_5,d_subquest_1212_e,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1212_e_5,,
d_subquest_1212_e_6,d_subquest_1212_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1212_e_6,,
d_subquest_1212_e_7,d_subquest_1212_e,Speech,anis,,Locale_SubScenario:d_subquest_1212_e_7,,
d_subquest_1212_e_8,d_subquest_1212_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1212_e_8,,
d_subquest_1212_e_9,d_subquest_1212_e,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1212_e_9,,
d_subquest_1212_e_10,d_subquest_1212_e,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1212_e_10,,
d_subquest_1212_e_11,d_subquest_1212_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1212_e_11,,
d_subquest_1212_e_13,d_subquest_1212_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1212_e_13,,
d_subquest_1212_e_14,d_subquest_1212_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1212_e_14,,
d_subquest_1212_e_15,d_subquest_1212_e,Speech,anis,,Locale_SubScenario:d_subquest_1212_e_15,,
d_subquest_1212_e_16,d_subquest_1212_e,Monologue,,,Locale_SubScenario:d_subquest_1212_e_16,,
d_subquest_1192_s_1,d_subquest_1192_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1192_s_1,bgm_story_herecomestrouble,
d_subquest_1192_s_2,d_subquest_1192_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1192_s_2,,
d_subquest_1192_s_3,d_subquest_1192_s,Speech,npc_voltjr,Talk_01,Locale_SubScenario:d_subquest_1192_s_3,,sfx_scn_dogbark
d_subquest_1192_s_4,d_subquest_1192_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1192_s_4,,
d_subquest_1192_s_5,d_subquest_1192_s,Speech,neon,,Locale_SubScenario:d_subquest_1192_s_5,,
d_subquest_1192_s_6,d_subquest_1192_s,Monologue,,,Locale_SubScenario:d_subquest_1192_s_6,,
d_subquest_1192_s_7,d_subquest_1192_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1192_s_7,,
d_subquest_1192_s_8,d_subquest_1192_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1192_s_8,,
d_subquest_1192_s_9,d_subquest_1192_s,Speech,rapi,,Locale_SubScenario:d_subquest_1192_s_9,,
d_subquest_1192_s_10,d_subquest_1192_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1192_s_10,,
d_subquest_1192_s_11,d_subquest_1192_s,Speech,anis,,Locale_SubScenario:d_subquest_1192_s_11,,
d_subquest_1192_s_12,d_subquest_1192_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1192_s_12,,
d_subquest_1192_s_13,d_subquest_1192_s,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1192_s_13,,
d_subquest_1192_s_14,d_subquest_1192_s,Speech,anis,,Locale_SubScenario:d_subquest_1192_s_14,,
d_subquest_1192_s_15,d_subquest_1192_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1192_s_15,,
d_subquest_1192_s_16,d_subquest_1192_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1192_s_16,,
d_subquest_1192_s_17,d_subquest_1192_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1192_s_17,,
d_subquest_1192_s_18,d_subquest_1192_s,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1192_s_18,,
d_subquest_1192_s_19,d_subquest_1192_s,Speech,rapi,,Locale_SubScenario:d_subquest_1192_s_19,,
d_subquest_1192_s_20,d_subquest_1192_s,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1192_s_20,,
d_subquest_1192_s_21,d_subquest_1192_s,Speech,neon,,Locale_SubScenario:d_subquest_1192_s_21,,
d_subquest_1192_s_22,d_subquest_1192_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1192_s_22,,
d_subquest_1192_s_23,d_subquest_1192_s,Monologue,,,Locale_SubScenario:d_subquest_1192_s_23,,
d_subquest_1192_s_24,d_subquest_1192_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1192_s_24,,
d_subquest_1192_s_25,d_subquest_1192_s,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1192_s_25,,
d_subquest_1192_s_26,d_subquest_1192_s,Speech,anis,,Locale_SubScenario:d_subquest_1192_s_26,,
d_subquest_1192_s_27,d_subquest_1192_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1192_s_27,,
d_subquest_1192_s_28,d_subquest_1192_s,Speech,rapi,,Locale_SubScenario:d_subquest_1192_s_28,,
d_subquest_1192_s_29,d_subquest_1192_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1192_s_29,,
d_subquest_1192_s_30,d_subquest_1192_s,Speech,rapi,,Locale_SubScenario:d_subquest_1192_s_30,,
d_subquest_1192_s_31,d_subquest_1192_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1192_s_31,,
d_subquest_1192_s_32,d_subquest_1192_s,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1192_s_32,,
d_subquest_1192_s_33,d_subquest_1192_s,Speech,neon,,Locale_SubScenario:d_subquest_1192_s_33,,
d_subquest_1192_s_34,d_subquest_1192_s,Speech,rapi,Talk_02,Locale_SubScenario:d_subquest_1192_s_34,,
d_subquest_1192_s_35,d_subquest_1192_s,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1192_s_35,,
d_subquest_1192_s_36,d_subquest_1192_s,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1192_s_36,,
d_subquest_1192_s_37,d_subquest_1192_s,Speech,anis,,Locale_SubScenario:d_subquest_1192_s_37,,
d_subquest_1213_e_1,d_subquest_1213_e,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1213_e_1,bgm_story_inwonderland,
d_subquest_1213_e_2,d_subquest_1213_e,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1213_e_2,,
d_subquest_1213_e_3,d_subquest_1213_e,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1213_e_3,,
d_subquest_1213_e_4,d_subquest_1213_e,Speech,anis,Talk_01,Locale_SubScenario:d_subquest_1213_e_4,,
d_subquest_1213_e_5,d_subquest_1213_e,Speech,neon,Talk_02,Locale_SubScenario:d_subquest_1213_e_5,,
d_subquest_1213_e_6,d_subquest_1213_e,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1213_e_6,,
d_subquest_1213_e_7,d_subquest_1213_e,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1213_e_7,,
d_subquest_1213_e_8,d_subquest_1213_e,Speech,npc_canrobot,Talk_01,Locale_SubScenario:d_subquest_1213_e_8,,
d_subquest_1213_e_9,d_subquest_1213_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1213_e_9,,
d_subquest_1213_e_10,d_subquest_1213_e,Speech,anis,Talk_02,Locale_SubScenario:d_subquest_1213_e_10,,
d_subquest_1213_e_11,d_subquest_1213_e,Narration,npc_canrobot,Talk_01,Locale_SubScenario:d_subquest_1213_e_11,,sfx_scn_find
d_subquest_1213_e_12,d_subquest_1213_e,Monologue,,,Locale_SubScenario:d_subquest_1213_e_12,,
d_subquest_1213_e_13,d_subquest_1213_e,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1213_e_13,,
d_subquest_1213_e_14,d_subquest_1213_e,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1213_e_14,,
d_subquest_1213_e_15,d_subquest_1213_e,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1213_e_15,,
d_subquest_1213_e_16,d_subquest_1213_e,Speech,neon,Talk_01,Locale_SubScenario:d_subquest_1213_e_16,,
d_subquest_1213_e_17,d_subquest_1213_e,Speech,rapi,Talk_01,Locale_SubScenario:d_subquest_1213_e_17,,
d_subquest_1213_e_18,d_subquest_1213_e,Speech,npc_canrobot,Talk_02,Locale_SubScenario:d_subquest_1213_e_18,,
d_subquest_1213_e_19,d_subquest_1213_e,Speech,npc_canrobot,,Locale_SubScenario:d_subquest_1213_e_19,,
