id,manager_id,first_select_id,resource_name,scenario_localkey,effect,is_bgm_tenssion_up,page_type,select_option_group_id,get_loot_item_id,is_go_to_first_select_page,next_page_id,scenario_group_id,ending_type,ending_num,ending_sub_title_localkey,ending_hint_localkey
101001313,101001,1010013,,Locale_SubScenario:whitememory_location3_13,,False,ResultPage,0,0,False,101001306,,None,0,,
101001314,101001,1010013,,Locale_SubScenario:whitememory_location3_14,,True,SelectPage,11001314,0,False,0,,None,0,,
101001315,101001,1010013,,Locale_SubScenario:whitememory_location3_15,,True,ResultPage,0,0,False,101001915,,None,0,,
101001915,101001,1010013,EventScene_WhiteMemory_12_2,Locale_SubScenario:whitememory_normalend5,,True,EndingPage,0,0,False,0,,NORMAL,5,Locale_SubScenario:whitememory_normalend5_title,
101001316,101001,1010013,,Locale_SubScenario:whitememory_location3_16,,True,SelectPage,11001316,0,False,0,,None,0,,
101001317,101001,1010013,EventScene_WhiteMemory_13_1,Locale_SubScenario:whitememory_location3_17,,False,ResultPage,0,0,False,101001318,,None,0,,
101001318,101001,1010013,,Locale_SubScenario:whitememory_location3_18,,False,ResultPage,0,0,False,101001936,,None,0,,
101001936,101001,1010013,EventScene_WhiteMemory_13_2,Locale_SubScenario:whitememory_trueend6,,False,EndingPage,0,10100113,False,0,,TRUEENDING,18,Locale_SubScenario:whitememory_trueend6_title,
101001319,101001,1010013,EventScene_WhiteMemory_15_2,Locale_SubScenario:whitememory_location3_19,,False,SelectPage,11001319,0,False,0,,None,0,,
101001320,101001,1010013,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_20,,False,SelectPage,11001320,10100105,False,0,,None,0,,
101001321,101001,1010013,,Locale_SubScenario:whitememory_location3_21,,False,SelectPage,11001321,0,False,0,,None,0,,
101001322,101001,1010013,EventScene_WhiteMemory_15_3,Locale_SubScenario:whitememory_location3_22,,True,SelectPage,11001322,0,False,0,,None,0,,
101001323,101001,1010013,,Locale_SubScenario:whitememory_location3_23,,False,ResultPage,0,0,False,101001325,,None,0,,
101001324,101001,1010013,icn_event_story_item_whitememory_6,Locale_SubScenario:whitememory_location3_24,,False,ResultPage,0,10100106,False,101001325,,None,0,,
101001325,101001,1010013,,Locale_SubScenario:whitememory_location3_25,,False,SelectPage,11001325,0,False,0,,None,0,,
101001326,101001,1010013,EventScene_WhiteMemory_15_1,Locale_SubScenario:whitememory_location3_26,,False,ResultPage,0,0,False,101001327,,None,0,,
101001327,101001,1010013,,Locale_SubScenario:whitememory_location3_27,,False,ResultPage,0,0,False,101001328,,None,0,,
101001328,101001,1010013,,Locale_SubScenario:whitememory_location3_28,,False,SelectPage,11001328,0,False,0,,None,0,,
101001329,101001,1010013,icn_event_story_item_whitememory_7,Locale_SubScenario:whitememory_location3_29,,False,ResultPage,0,10100107,False,101001331,,None,0,,
101001330,101001,1010013,,Locale_SubScenario:whitememory_location3_30,,False,ResultPage,0,0,False,101001331,,None,0,,
101001331,101001,1010013,,Locale_SubScenario:whitememory_location3_31,,False,SelectPage,11001331,0,False,0,,None,0,,
101001332,101001,1010013,,Locale_SubScenario:whitememory_location3_32,,False,ResultPage,0,0,False,101001303,,None,0,,
101001401,101001,1010014,,Locale_SubScenario:whitememory_location4_01,,False,SelectPage,11001401,0,False,0,,None,0,,
101001402,101001,1010014,,Locale_SubScenario:whitememory_location4_02,,False,ResultPage,0,0,True,0,,None,0,,
101001403,101001,1010014,icn_event_story_item_whitememory_9,Locale_SubScenario:whitememory_location4_03,,False,ResultPage,0,0,False,101001404,,None,0,,
101001404,101001,1010014,,Locale_SubScenario:whitememory_location4_04,,False,SelectPage,11001404,0,False,0,,None,0,,
101001927,101001,1010014,EventScene_WhiteMemory_17,Locale_SubScenario:whitememory_badend7,,False,EndingPage,0,0,False,0,,BAD,12,Locale_SubScenario:whitememory_badend7_title,Locale_SubScenario:whitememory_badend7_hint
101001405,101001,1010014,icn_event_story_item_whitememory_13,Locale_SubScenario:whitememory_location4_05,,False,ResultPage,0,0,False,101001937,,None,0,,
101001937,101001,1010014,EventScene_WhiteMemory_14_1,Locale_SubScenario:whitememory_trueend7,,False,EndingPage,0,0,False,0,,TRUEENDING,19,Locale_SubScenario:whitememory_trueend7_title,
101001406,101001,1010014,icn_event_story_item_whitememory_14,Locale_SubScenario:whitememory_location4_06,,False,ResultPage,0,0,False,101001407,,None,0,,
101001407,101001,1010014,,Locale_SubScenario:whitememory_location4_07,,False,ResultPage,0,0,False,101001938,,None,0,,
101001938,101001,1010014,EventScene_WhiteMemory_21,Locale_SubScenario:whitememory_trueend8,,False,EndingPage,0,10100114,False,0,,TRUEENDING,20,Locale_SubScenario:whitememory_trueend8_title,
101001408,101001,1010014,EventScene_WhiteMemory_22,Locale_SubScenario:whitememory_location4_08,,False,ResultPage,0,0,False,101001941,,None,0,,
101001941,101001,1010014,EventScene_WhiteMemory_14_2,Locale_SubScenario:whitememory_hiddenend1,,False,EndingPage,0,0,False,0,,HIDDEN,21,Locale_SubScenario:whitememory_hiddenend1_title,
