id,preset_group_id,order,ceiling,object_1,object_2,object_3,object_4,object_5,object_6,object_7,object_8,object_9,object_10,obstacle,land
16001026,16001,26,0,0,0,0,306,0,0,0,0,0,0,0,0
16001027,16001,27,0,0,0,0,306,0,0,0,0,0,0,0,0
16001028,16001,28,0,0,0,0,0,306,0,0,0,0,0,0,0
16001029,16001,29,0,0,0,0,0,0,306,0,0,0,0,0,0
16001030,16001,30,0,0,0,0,0,0,0,306,0,0,0,0,0
16001031,16001,31,0,0,0,0,0,0,0,306,0,0,0,0,0
16001032,16001,32,0,0,0,0,0,0,0,306,0,0,0,0,0
16001033,16001,33,1001,0,0,0,101,101,0,306,0,0,0,0,0
16001034,16001,34,0,0,0,0,101,101,0,306,0,0,0,0,0
16001035,16001,35,0,0,0,0,101,101,0,306,0,0,0,0,0
16001036,16001,36,0,0,0,0,101,101,306,0,0,0,0,0,0
16001037,16001,37,0,0,0,0,0,306,0,0,0,0,0,0,0
16001038,16001,38,0,0,0,306,306,0,0,0,0,0,0,0,0
16001039,16001,39,0,0,306,0,0,0,0,0,0,0,0,0,0
16001040,16001,40,0,306,0,0,0,0,0,0,0,0,0,0,0
16001041,16001,41,0,306,0,0,0,0,0,0,0,0,0,0,8001
16001042,16001,42,0,0,306,0,0,0,0,0,0,0,0,0,8002
16001043,16001,43,0,0,0,306,0,0,0,0,0,0,0,0,8002
16001044,16001,44,0,0,0,306,0,0,0,0,0,0,0,0,8002
16001045,16001,45,0,0,0,0,306,0,0,0,0,0,0,0,8002
16001046,16001,46,0,0,0,0,0,306,0,0,0,0,0,0,8002
16001047,16001,47,0,0,0,0,0,0,306,0,0,0,0,0,8002
16001048,16001,48,0,0,0,0,0,0,0,306,0,0,0,0,8002
16001049,16001,49,0,0,0,0,0,0,0,0,306,0,0,0,8002
16001050,16001,50,0,0,0,0,0,0,0,0,0,306,0,0,8002
16001051,16001,51,0,0,0,0,0,0,0,0,0,0,200,0,8002
16001052,16001,52,0,0,0,0,0,0,0,0,0,0,200,0,8002
16001053,16001,53,0,0,0,0,0,0,0,0,0,0,200,0,8002
16001054,16001,54,0,0,0,0,0,0,0,0,0,0,200,0,8002
16001055,16001,55,0,0,0,0,0,0,0,0,0,0,200,0,8002
16001056,16001,56,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002001,16002,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002002,16002,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002003,16002,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002004,16002,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002005,16002,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002006,16002,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002007,16002,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002008,16002,8,0,0,0,0,0,0,0,0,0,306,0,0,8003
16002009,16002,9,0,0,0,0,0,0,0,0,306,0,0,0,0
16002010,16002,10,0,0,0,0,0,0,0,306,0,0,0,0,0
16002011,16002,11,0,0,0,0,0,0,306,0,0,0,0,0,0
16002012,16002,12,0,0,0,0,0,0,0,306,0,0,0,0,0
16002013,16002,13,0,0,0,0,0,0,0,0,306,0,0,0,0
16002014,16002,14,0,0,0,0,0,0,0,0,306,0,0,0,0
16002015,16002,15,0,0,0,0,0,0,0,0,306,0,0,0,0
16002016,16002,16,0,0,0,0,0,0,0,0,306,0,0,0,0
16002017,16002,17,1001,0,0,0,101,101,0,0,306,0,0,0,0
16002018,16002,18,0,0,0,0,101,101,0,0,306,0,0,0,0
16002019,16002,19,0,0,0,0,101,101,0,0,306,0,0,0,0
16002020,16002,20,0,0,0,0,101,101,0,0,306,0,0,0,0
16002021,16002,21,0,0,0,0,0,0,0,0,306,0,0,0,0
16002022,16002,22,0,0,0,0,0,0,306,306,0,0,0,0,0
16002023,16002,23,0,0,0,0,306,306,0,0,0,0,0,0,0
16002024,16002,24,0,0,306,306,0,0,0,0,0,0,0,0,0
16002025,16002,25,0,306,0,0,0,0,0,0,0,0,0,0,0
16002026,16002,26,0,306,0,0,0,0,0,0,0,0,0,0,0
16002027,16002,27,0,0,306,0,0,0,0,0,0,0,0,0,0
16002028,16002,28,0,0,0,306,0,0,0,0,0,0,0,0,0
16002029,16002,29,0,0,0,0,306,0,0,0,0,0,0,0,0
16002030,16002,30,0,0,0,0,0,306,0,0,0,0,0,0,0
16002031,16002,31,0,0,0,0,0,306,0,0,0,0,0,0,0
16002032,16002,32,0,0,0,0,0,0,306,0,0,0,0,0,0
16002033,16002,33,0,0,0,0,0,0,0,306,0,0,0,0,0
16002034,16002,34,0,0,0,0,0,0,0,306,0,0,0,0,0
16002035,16002,35,0,0,0,0,0,0,0,306,0,0,0,0,0
16002036,16002,36,0,0,0,0,0,0,0,306,0,0,0,0,0
16002037,16002,37,1001,0,0,0,101,101,0,306,0,0,0,0,0
16002038,16002,38,0,0,0,0,101,101,0,306,0,0,0,0,0
16002039,16002,39,0,0,0,0,101,101,0,306,0,0,0,0,0
16002040,16002,40,0,0,0,0,101,101,306,0,0,0,0,0,0
16002041,16002,41,0,0,0,0,0,306,0,0,0,0,0,0,0
16002042,16002,42,0,0,0,306,306,0,0,0,0,0,0,0,0
16002043,16002,43,0,0,306,0,0,0,0,0,0,0,0,0,0
16002044,16002,44,0,306,0,0,0,0,0,0,0,0,0,0,0
16002045,16002,45,0,306,0,0,0,0,0,0,0,0,0,0,8001
16002046,16002,46,0,0,306,0,0,0,0,0,0,0,0,0,8002
16002047,16002,47,0,0,0,306,0,0,0,0,0,0,0,0,8002
16002048,16002,48,0,0,0,0,306,0,0,0,0,0,0,0,8002
16002049,16002,49,0,0,0,0,0,306,0,0,0,0,0,0,8002
16002050,16002,50,0,0,0,0,0,0,306,0,0,0,0,0,8002
16002051,16002,51,0,0,0,0,0,0,0,306,0,0,0,0,8002
16002052,16002,52,0,0,0,0,0,0,0,0,306,0,0,0,8002
16002053,16002,53,0,0,0,0,0,0,0,0,0,306,0,0,8002
16002054,16002,54,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002055,16002,55,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002056,16002,56,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002057,16002,57,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002058,16002,58,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002059,16002,59,0,0,0,0,0,0,0,0,0,0,200,0,8002
16002060,16002,60,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003001,16003,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003002,16003,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003003,16003,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003004,16003,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003005,16003,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003006,16003,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003007,16003,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003008,16003,8,0,0,0,0,0,0,0,0,0,306,0,0,8003
16003009,16003,9,0,0,0,0,0,0,0,0,306,0,0,0,0
16003010,16003,10,0,0,0,0,0,0,0,306,0,0,0,0,0
16003011,16003,11,0,0,0,0,0,0,306,0,0,0,0,0,0
16003012,16003,12,0,0,0,0,0,0,0,306,0,0,0,0,0
16003013,16003,13,0,0,0,0,0,0,0,0,306,0,0,0,0
16003014,16003,14,0,0,0,0,0,0,0,0,0,306,0,0,0
16003015,16003,15,0,0,0,0,0,0,0,0,0,306,0,0,0
16003016,16003,16,0,0,0,0,0,0,0,0,0,306,0,0,0
16003017,16003,17,0,0,0,0,0,0,0,0,0,306,0,0,0
16003018,16003,18,0,0,0,0,0,0,0,0,0,306,0,0,0
16003019,16003,19,0,0,0,0,0,0,0,0,0,306,0,0,0
16003020,16003,20,0,0,0,0,0,0,0,0,0,306,0,0,0
16003021,16003,21,1001,0,0,0,101,101,0,0,306,0,0,0,0
16003022,16003,22,0,0,0,0,101,101,0,0,306,0,0,0,0
16003023,16003,23,0,0,0,0,101,101,0,0,306,0,0,0,0
16003024,16003,24,0,0,0,0,101,101,0,0,306,0,0,0,0
16003025,16003,25,0,0,0,0,0,0,306,306,0,0,0,0,0
16003026,16003,26,0,0,0,0,306,306,0,0,0,0,0,0,0
16003027,16003,27,0,0,306,306,0,0,0,0,0,0,0,0,0
16003028,16003,28,0,306,0,0,0,0,0,0,0,0,0,0,0
16003029,16003,29,0,306,0,0,0,0,0,0,0,0,0,0,0
16003030,16003,30,0,0,306,0,0,0,0,0,0,0,0,0,0
16003031,16003,31,0,0,306,0,0,0,0,0,0,0,0,0,0
16003032,16003,32,0,0,0,306,0,0,0,0,0,0,0,0,0
16003033,16003,33,0,0,0,0,306,0,0,0,0,0,0,0,0
16003034,16003,34,0,0,0,0,0,306,0,0,0,0,0,0,0
16003035,16003,35,0,0,0,0,0,306,0,0,0,0,0,0,0
16003036,16003,36,0,0,0,0,0,0,306,0,0,0,0,0,0
16003037,16003,37,0,0,0,0,0,0,0,306,0,0,0,0,0
16003038,16003,38,0,0,0,0,0,0,0,0,306,0,0,0,0
16003039,16003,39,0,0,0,0,0,0,0,0,306,0,0,0,0
16003040,16003,40,0,0,0,0,0,0,0,0,306,0,0,0,0
16003041,16003,41,1001,0,0,0,101,101,0,306,0,0,0,0,0
16003042,16003,42,0,0,0,0,101,101,0,306,0,0,0,0,0
16003043,16003,43,0,0,0,0,101,101,0,306,0,0,0,0,0
16003044,16003,44,0,0,0,0,101,101,306,0,0,0,0,0,0
16003045,16003,45,0,0,0,0,0,306,0,0,0,0,0,0,0
16003046,16003,46,0,0,0,306,306,0,0,0,0,0,0,0,0
16003047,16003,47,0,0,306,0,0,0,0,0,0,0,0,0,0
16003048,16003,48,0,306,0,0,0,0,0,0,0,0,0,0,0
16003049,16003,49,0,306,0,0,0,0,0,0,0,0,0,0,8001
16003050,16003,50,0,0,306,0,0,0,0,0,0,0,0,0,8002
16003051,16003,51,0,0,0,306,0,0,0,0,0,0,0,0,8002
16003052,16003,52,0,0,0,0,306,0,0,0,0,0,0,0,8002
16003053,16003,53,0,0,0,0,0,306,0,0,0,0,0,0,8002
16003054,16003,54,0,0,0,0,0,0,306,0,0,0,0,0,8002
16003055,16003,55,0,306,306,306,0,0,0,306,0,0,0,0,8002
16003056,16003,56,0,306,306,306,0,0,0,0,306,0,0,0,8002
16003057,16003,57,0,306,306,306,0,0,0,0,0,306,0,0,8002
16003058,16003,58,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003059,16003,59,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003060,16003,60,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003061,16003,61,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003062,16003,62,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003063,16003,63,0,0,0,0,0,0,0,0,0,0,200,0,8002
16003064,16003,64,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004001,16004,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004002,16004,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004003,16004,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004004,16004,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004005,16004,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004006,16004,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004007,16004,7,0,0,0,0,0,0,0,0,0,306,0,0,8002
16004008,16004,8,0,0,0,0,0,0,0,0,306,0,0,0,8002
16004009,16004,9,0,0,0,0,0,0,0,306,0,0,0,7011,8002
16004010,16004,10,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16004011,16004,11,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16004012,16004,12,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16004013,16004,13,1001,0,0,0,101,101,0,306,0,0,0,7012,8002
16004014,16004,14,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16004015,16004,15,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16004016,16004,16,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16004017,16004,17,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16004018,16004,18,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16004019,16004,19,0,0,0,0,306,306,0,0,0,0,0,7012,8002
16004020,16004,20,0,0,306,306,0,0,0,0,0,0,0,7012,8002
16004021,16004,21,0,306,0,0,0,0,0,0,0,0,0,7012,8002
16004022,16004,22,0,306,0,0,0,0,0,0,0,0,0,7012,8002
16004023,16004,23,0,0,306,0,0,0,0,0,0,0,0,7012,8002
16004024,16004,24,0,0,0,306,0,0,0,0,0,0,0,7012,8002
16004025,16004,25,0,0,0,0,306,0,0,0,0,0,0,7012,8002
16004026,16004,26,0,0,0,0,0,306,0,0,0,0,0,7012,8002
16004027,16004,27,0,0,0,0,0,306,0,0,0,0,0,7012,8002
16004028,16004,28,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16004029,16004,29,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16004030,16004,30,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16004031,16004,31,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16004032,16004,32,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16004033,16004,33,1001,0,0,0,101,101,0,306,0,0,0,7012,8002
16004034,16004,34,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16004035,16004,35,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16004036,16004,36,0,0,0,0,101,101,306,0,0,0,0,7012,8002
16004037,16004,37,0,0,0,0,0,306,0,0,0,0,0,7012,8002
16004038,16004,38,0,0,0,306,306,0,0,0,0,0,0,7012,8002
16004039,16004,39,0,0,306,0,0,0,0,0,0,0,0,7012,8002
16004040,16004,40,0,306,0,0,0,0,0,0,0,0,0,7013,8002
16004041,16004,41,0,306,0,0,0,0,0,0,0,0,0,0,8002
16004042,16004,42,0,0,306,0,0,0,0,0,0,0,0,0,8002
16004043,16004,43,0,0,0,306,0,0,0,0,0,0,0,0,8002
16004044,16004,44,0,0,0,0,306,0,0,0,0,0,0,0,8002
16004045,16004,45,0,0,0,0,0,306,0,0,0,0,0,0,8002
16004046,16004,46,0,0,0,0,0,0,306,0,0,0,0,0,8002
16004047,16004,47,0,0,0,0,0,0,0,306,0,0,0,0,8002
16004048,16004,48,0,306,306,306,0,0,0,0,306,0,0,0,8002
16004049,16004,49,0,306,306,306,0,0,0,0,0,306,0,0,8002
16004050,16004,50,0,306,306,306,0,0,0,0,0,0,200,0,8002
16004051,16004,51,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004052,16004,52,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004053,16004,53,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004054,16004,54,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004055,16004,55,0,0,0,0,0,0,0,0,0,0,200,0,8002
16004056,16004,56,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005001,16005,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005002,16005,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005003,16005,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005004,16005,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005005,16005,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005006,16005,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005007,16005,7,0,0,0,0,0,0,0,0,0,306,0,0,8002
16005008,16005,8,0,0,0,0,0,0,0,0,306,0,0,0,8002
16005009,16005,9,0,0,0,0,0,0,0,306,0,0,0,7011,8002
16005010,16005,10,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16005011,16005,11,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16005012,16005,12,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16005013,16005,13,1001,0,0,0,101,101,0,306,0,0,0,7012,8002
16005014,16005,14,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16005015,16005,15,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16005016,16005,16,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16005017,16005,17,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16005018,16005,18,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16005019,16005,19,0,0,0,0,306,306,0,0,0,0,0,7012,8002
16005020,16005,20,0,0,306,306,0,0,0,0,0,0,0,7012,8002
16005021,16005,21,0,306,0,0,0,0,0,0,0,0,0,7012,8002
16005022,16005,22,0,306,0,0,0,0,0,0,0,0,0,7012,8002
16005023,16005,23,0,0,306,0,0,0,0,0,0,0,0,7012,8002
16005024,16005,24,0,0,0,306,0,0,0,0,0,0,0,7012,8002
16005025,16005,25,0,0,0,306,0,0,0,0,0,0,0,7012,8002
16005026,16005,26,0,0,0,0,306,0,0,0,0,0,0,7012,8002
16005027,16005,27,0,0,0,0,306,0,0,0,0,0,0,7012,8002
16005028,16005,28,0,0,0,0,0,306,306,0,0,0,0,7012,8002
16005029,16005,29,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16005030,16005,30,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16005031,16005,31,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16005032,16005,32,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16005033,16005,33,1001,0,0,0,101,101,0,306,0,0,0,7012,8002
16005034,16005,34,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16005035,16005,35,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16005036,16005,36,0,0,0,0,101,101,306,0,0,0,0,7012,8002
16005037,16005,37,0,0,0,0,0,306,0,0,0,0,0,7012,8002
16005038,16005,38,0,0,0,0,306,0,0,0,0,0,0,7012,8002
16005039,16005,39,0,0,306,306,0,0,0,0,0,0,0,7012,8002
16005040,16005,40,0,306,0,0,0,0,0,0,0,0,0,7013,8002
16005041,16005,41,0,306,0,0,0,0,0,0,0,0,0,0,8002
16005042,16005,42,0,306,0,0,0,0,0,0,0,0,0,0,8002
16005043,16005,43,0,0,306,0,0,0,0,0,0,0,0,0,8002
16005044,16005,44,0,0,306,0,0,0,0,0,0,0,0,0,8002
16005045,16005,45,0,0,0,306,0,0,0,0,0,0,0,0,8002
16005046,16005,46,0,0,0,0,306,0,0,0,0,0,0,0,8002
16005047,16005,47,0,0,0,0,0,306,0,0,0,0,0,0,8002
16005048,16005,48,0,0,0,0,0,0,306,0,0,0,0,0,8002
16005049,16005,49,0,306,306,306,0,0,0,306,0,0,0,0,8002
16005050,16005,50,0,306,306,306,0,0,0,0,306,0,0,0,8002
16005051,16005,51,0,306,306,306,0,0,0,0,0,306,0,0,8002
16005052,16005,52,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005053,16005,53,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005054,16005,54,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005055,16005,55,0,0,0,0,0,0,0,0,0,0,200,0,8002
16005056,16005,56,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006001,16006,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006002,16006,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006003,16006,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006004,16006,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006005,16006,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006006,16006,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006007,16006,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006008,16006,8,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006009,16006,9,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006010,16006,10,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006011,16006,11,0,0,0,0,0,0,0,0,0,306,0,0,8002
16006012,16006,12,0,0,0,0,0,0,0,0,306,0,0,0,8002
16006013,16006,13,0,0,0,0,0,0,0,306,0,0,0,7011,8002
16006014,16006,14,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16006015,16006,15,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16006016,16006,16,0,0,0,0,0,0,0,0,306,0,0,7012,8002
16006017,16006,17,1001,0,0,0,101,101,0,0,306,0,0,7012,8002
16006018,16006,18,0,0,0,0,101,101,0,0,306,0,0,7012,8002
16006019,16006,19,0,0,0,0,101,101,0,0,306,0,0,7012,8002
16006020,16006,20,0,0,0,0,101,101,0,0,306,0,0,7012,8002
16006021,16006,21,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16006022,16006,22,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16006023,16006,23,0,0,0,0,306,306,0,0,0,0,0,7012,8002
16006024,16006,24,0,0,306,306,0,0,0,0,0,0,0,7012,8002
16006025,16006,25,0,306,0,0,0,0,0,0,0,0,0,7012,8002
16006026,16006,26,0,306,0,0,0,0,0,0,0,0,0,7012,8002
16006027,16006,27,0,0,306,0,0,0,0,0,0,0,0,7012,8002
16006028,16006,28,0,0,0,306,0,0,0,0,0,0,0,7012,8002
16006029,16006,29,0,0,0,0,306,0,0,0,0,0,0,7012,8002
16006030,16006,30,0,0,0,0,306,0,0,0,0,0,0,7012,8002
16006031,16006,31,0,0,0,0,0,306,0,0,0,0,0,7012,8002
16006032,16006,32,0,0,0,0,0,0,306,0,0,0,0,7012,8002
16006033,16006,33,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16006034,16006,34,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16006035,16006,35,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16006036,16006,36,0,0,0,0,0,0,0,306,0,0,0,7012,8002
16006037,16006,37,1001,0,0,0,101,101,0,306,0,0,0,7012,8002
16006038,16006,38,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16006039,16006,39,0,0,0,0,101,101,0,306,0,0,0,7012,8002
16006040,16006,40,0,0,0,0,101,101,306,0,0,0,0,7012,8002
16006041,16006,41,0,0,0,0,0,306,0,0,0,0,0,7012,8002
16006042,16006,42,0,0,0,306,306,0,0,0,0,0,0,7012,8002
16006043,16006,43,0,0,306,0,0,0,0,0,0,0,0,7012,8002
16006044,16006,44,0,306,0,0,0,0,0,0,0,0,0,7013,8002
16006045,16006,45,0,306,0,0,0,0,0,0,0,0,0,0,8002
16006046,16006,46,0,0,306,0,0,0,0,0,0,0,0,0,8002
16006047,16006,47,0,0,0,306,0,0,0,0,0,0,0,0,8002
16006048,16006,48,0,0,0,306,0,0,0,0,0,0,0,0,8002
16006049,16006,49,0,0,0,0,306,0,0,0,0,0,0,0,8002
16006050,16006,50,0,0,0,0,0,306,0,0,0,0,0,0,8002
16006051,16006,51,0,306,306,306,0,0,306,0,0,0,0,0,8002
16006052,16006,52,0,306,306,306,0,0,0,306,0,0,0,0,8002
16006053,16006,53,0,306,306,306,0,0,0,0,306,0,0,0,8002
16006054,16006,54,0,0,0,0,0,0,0,0,0,306,0,0,8002
16006055,16006,55,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006056,16006,56,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006057,16006,57,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006058,16006,58,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006059,16006,59,0,0,0,0,0,0,0,0,0,0,200,0,8002
16006060,16006,60,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007001,16007,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007002,16007,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007003,16007,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007004,16007,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007005,16007,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007006,16007,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007007,16007,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007008,16007,8,0,0,0,0,0,0,0,0,0,306,0,0,8003
16007009,16007,9,0,0,0,0,0,0,0,0,306,0,0,0,0
16007010,16007,10,0,0,0,0,0,0,0,306,0,0,0,0,0
16007011,16007,11,0,0,0,0,0,0,306,0,0,0,0,0,0
16007012,16007,12,0,0,0,0,0,0,0,0,0,0,0,0,0
16007013,16007,13,1001,0,0,0,101,101,0,0,0,0,0,0,0
16007014,16007,14,0,0,0,0,101,101,0,0,0,0,0,0,0
16007015,16007,15,0,0,0,0,101,101,0,0,0,0,0,0,0
16007016,16007,16,0,0,0,0,101,101,0,0,0,0,0,0,0
16007017,16007,17,0,0,0,0,0,0,0,0,0,0,0,0,0
16007018,16007,18,0,0,0,0,0,0,0,0,0,0,0,0,0
16007019,16007,19,0,306,306,0,0,0,0,0,0,0,0,0,0
16007020,16007,20,0,306,306,0,0,0,0,0,0,0,0,0,0
16007021,16007,21,0,306,306,0,0,0,0,0,0,0,0,0,0
16007022,16007,22,0,306,306,0,0,0,0,0,0,0,0,0,0
16007023,16007,23,0,306,306,0,0,0,0,0,0,0,0,0,0
16007024,16007,24,0,306,306,0,0,0,0,0,0,0,0,0,0
16007025,16007,25,0,306,306,0,0,0,0,0,0,0,0,0,0
16007026,16007,26,0,306,306,0,0,0,0,0,0,0,0,0,0
16007027,16007,27,0,306,306,0,0,0,0,0,0,0,0,0,0
16007028,16007,28,0,306,306,0,0,0,0,0,0,0,0,0,0
16007029,16007,29,0,306,306,0,0,0,0,0,0,0,0,0,0
16007030,16007,30,0,306,306,0,0,0,0,0,0,0,0,0,0
16007031,16007,31,0,306,306,0,0,0,0,0,0,0,0,0,0
16007032,16007,32,0,0,0,0,0,0,0,0,0,0,0,0,0
16007033,16007,33,1001,0,0,0,101,101,0,0,0,0,0,0,0
16007034,16007,34,0,0,0,0,101,101,0,0,0,0,0,0,0
16007035,16007,35,0,0,0,0,101,101,0,0,0,0,0,0,0
16007036,16007,36,0,0,0,0,101,101,0,0,0,0,0,0,0
16007037,16007,37,0,0,0,0,0,0,0,0,0,0,0,0,0
16007038,16007,38,0,0,0,0,0,0,0,0,0,0,0,0,0
16007039,16007,39,0,0,0,0,0,0,306,306,0,0,0,0,0
16007040,16007,40,0,0,0,0,0,0,306,306,0,0,0,0,0
16007041,16007,41,0,0,0,0,0,0,306,306,0,0,0,0,8001
16007042,16007,42,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007043,16007,43,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007044,16007,44,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007045,16007,45,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007046,16007,46,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007047,16007,47,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007048,16007,48,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007049,16007,49,0,0,0,0,0,0,306,306,0,0,0,0,8002
16007050,16007,50,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007051,16007,51,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007052,16007,52,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007053,16007,53,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007054,16007,54,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007055,16007,55,0,0,0,0,0,0,0,0,0,0,200,0,8002
16007056,16007,56,0,0,0,0,0,0,0,0,0,0,200,0,8002
16008001,16008,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
16008002,16008,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
16008003,16008,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
16008004,16008,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
