id,popup_package_group_id,trigger,condition_id,condition_value,condition_group_id,product_grade,time_limit,product_efficiency,name_localkey,description_localkey,product_resource_id,character_resource_id,costume_id,is_active
1020066,102006,TowerBasicClear,10060,1,2006,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020067,102007,TowerBasicClear,10060,1,2006,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020068,102008,TowerBasicClear,10060,1,2006,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020069,102009,TowerBasicClear,10060,1,2006,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020071,102001,TowerBasicClear,10070,1,2007,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020072,102002,TowerBasicClear,10070,1,2007,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020073,102003,TowerBasicClear,10070,1,2007,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020074,102004,TowerBasicClear,10070,1,2007,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020075,102005,TowerBasicClear,10070,1,2007,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020076,102006,TowerBasicClear,10070,1,2007,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020077,102007,TowerBasicClear,10070,1,2007,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020078,102008,TowerBasicClear,10070,1,2007,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020079,102009,TowerBasicClear,10070,1,2007,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020081,102001,TowerBasicClear,10080,1,2008,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020082,102002,TowerBasicClear,10080,1,2008,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020083,102003,TowerBasicClear,10080,1,2008,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020084,102004,TowerBasicClear,10080,1,2008,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020085,102005,TowerBasicClear,10080,1,2008,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020086,102006,TowerBasicClear,10080,1,2008,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020087,102007,TowerBasicClear,10080,1,2008,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020088,102008,TowerBasicClear,10080,1,2008,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020089,102009,TowerBasicClear,10080,1,2008,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020091,102001,TowerBasicClear,10090,1,2009,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020092,102002,TowerBasicClear,10090,1,2009,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020093,102003,TowerBasicClear,10090,1,2009,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020094,102004,TowerBasicClear,10090,1,2009,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020095,102005,TowerBasicClear,10090,1,2009,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020096,102006,TowerBasicClear,10090,1,2009,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020097,102007,TowerBasicClear,10090,1,2009,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020098,102008,TowerBasicClear,10090,1,2009,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020099,102009,TowerBasicClear,10090,1,2009,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020101,102001,TowerBasicClear,10100,1,2010,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020102,102002,TowerBasicClear,10100,1,2010,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020103,102003,TowerBasicClear,10100,1,2010,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020104,102004,TowerBasicClear,10100,1,2010,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020105,102005,TowerBasicClear,10100,1,2010,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020106,102006,TowerBasicClear,10100,1,2010,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020107,102007,TowerBasicClear,10100,1,2010,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020108,102008,TowerBasicClear,10100,1,2010,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020109,102009,TowerBasicClear,10100,1,2010,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020111,102001,TowerBasicClear,10110,1,2011,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020112,102002,TowerBasicClear,10110,1,2011,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020113,102003,TowerBasicClear,10110,1,2011,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020114,102004,TowerBasicClear,10110,1,2011,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020115,102005,TowerBasicClear,10110,1,2011,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020116,102006,TowerBasicClear,10110,1,2011,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020117,102007,TowerBasicClear,10110,1,2011,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020118,102008,TowerBasicClear,10110,1,2011,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020119,102009,TowerBasicClear,10110,1,2011,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020121,102001,TowerBasicClear,10120,1,2012,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020122,102002,TowerBasicClear,10120,1,2012,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020123,102003,TowerBasicClear,10120,1,2012,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020124,102004,TowerBasicClear,10120,1,2012,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020125,102005,TowerBasicClear,10120,1,2012,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020126,102006,TowerBasicClear,10120,1,2012,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020127,102007,TowerBasicClear,10120,1,2012,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020128,102008,TowerBasicClear,10120,1,2012,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020129,102009,TowerBasicClear,10120,1,2012,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020131,102001,TowerBasicClear,10130,1,2013,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020132,102002,TowerBasicClear,10130,1,2013,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020133,102003,TowerBasicClear,10130,1,2013,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020134,102004,TowerBasicClear,10130,1,2013,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020135,102005,TowerBasicClear,10130,1,2013,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020136,102006,TowerBasicClear,10130,1,2013,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020137,102007,TowerBasicClear,10130,1,2013,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020138,102008,TowerBasicClear,10130,1,2013,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020139,102009,TowerBasicClear,10130,1,2013,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020141,102001,TowerBasicClear,10140,1,2014,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020142,102002,TowerBasicClear,10140,1,2014,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020143,102003,TowerBasicClear,10140,1,2014,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020144,102004,TowerBasicClear,10140,1,2014,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020145,102005,TowerBasicClear,10140,1,2014,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020146,102006,TowerBasicClear,10140,1,2014,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020147,102007,TowerBasicClear,10140,1,2014,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020148,102008,TowerBasicClear,10140,1,2014,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020149,102009,TowerBasicClear,10140,1,2014,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020151,102001,TowerBasicClear,10150,1,2015,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020152,102002,TowerBasicClear,10150,1,2015,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020153,102003,TowerBasicClear,10150,1,2015,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020154,102004,TowerBasicClear,10150,1,2015,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020155,102005,TowerBasicClear,10150,1,2015,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020156,102006,TowerBasicClear,10150,1,2015,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020157,102007,TowerBasicClear,10150,1,2015,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020158,102008,TowerBasicClear,10150,1,2015,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020159,102009,TowerBasicClear,10150,1,2015,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
1020161,102001,TowerBasicClear,10160,1,2016,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_01,200,0,True
1020162,102002,TowerBasicClear,10160,1,2016,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_02,200,0,True
1020163,102003,TowerBasicClear,10160,1,2016,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_03,200,0,True
1020164,102004,TowerBasicClear,10160,1,2016,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_04,200,0,True
1020165,102005,TowerBasicClear,10160,1,2016,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_05,200,0,True
1020166,102006,TowerBasicClear,10160,1,2016,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_06,200,0,True
1020167,102007,TowerBasicClear,10160,1,2016,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_07,200,0,True
1020168,102008,TowerBasicClear,10160,1,2016,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_08,200,0,True
1020169,102009,TowerBasicClear,10160,1,2016,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERBASICCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERBASICCLEAR_DESC,icn_inappshop_popup_tower_basic_clear_a_09,200,0,True
