id,versiongroup,groupid,subgroupid,isshow,clearedstageid,closestageid,triggervalue,triggervalueextrakey,closevalue,closevalueextrakey,charresourceid,title_textlocale,textlocale,textlocation,background,fieldmovingroutecontrol,hiddenitemmarkresource,unmaskcontrol,unmasktextlocale,unmaskinputcontrol,nextid,savetutorial,reconnectiontutorialid,reconnectiontriggervalue,skipbuttoncontrol,addonresource/0/name,addonresource/0/value,markhiddenitemid/0/name,markhiddenitemid/0/value,unmaskkeylist/0/name,unmaskkeylist/0/value,unmaskkeylist/1/name,unmaskkeylist/1/value,unmaskkeylist/2/name,unmaskkeylist/2/value,unmaskkeylist/3/name,unmaskkeylist/3/value,unmaskkeylist/4/name,unmaskkeylist/4/value
1050266,6,1050,None,True,6001004,6002001,FinishLobbyAnimation,,TouchArkButton,,,,,None,1,False,,True,,True,1050276,False,0,FinishLobbyAnimation,True,addonresource,None,,,unmaskkeylist,tuto_ark_button,,,,,,,,
1050276,6,1050,None,True,6001004,6002001,EnterArkView,,TouchSimulationRoomButtonNoEntry,,si_c907_00_s,Locale_Tutorial:tuto_next_mission_08_title,Locale_Tutorial:tuto_next_mission_08_description,Top,1,False,,True,,True,1050286,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_button,,,,,,,,
1050286,6,1050,None,False,6001004,6002001,ScenarioStart,d_main_01af_03,ScenarioEnd,d_main_01af_03,,,,None,0,False,,False,,False,1050296,True,1050336,None,True,addonresource,None,,,,,,,,,,,,
1050296,6,1050,None,True,6001004,6002001,ScenarioEnd,d_main_01af_03,BackButtonTouch,,,,,None,1,False,,True,,True,1050306,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_back_btn,,,,,,,,
1050306,6,1050,None,True,6001004,6002001,ScenarioEnd,d_main_01af_04,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_38_title,Locale_Tutorial:tuto_simulation_room_38_description,Top,1,False,,True,,True,1050316,True,1050366,None,True,addonresource,None,,,,,,,,,,,,
1050316,6,1050,None,True,6001004,6002001,None,,TouchLobbyStartButton,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_39_title,Locale_Tutorial:tuto_simulation_room_39_description,Top,1,False,,True,,True,1050326,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lobby_start_button,,,,,,,,
1050326,6,1050,None,True,6001004,6002001,EnterField,,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_40_title,Locale_Tutorial:tuto_simulation_room_40_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
1050336,6,1050,None,True,6001004,6002001,ScenarioEnd,,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_38_title,Locale_Tutorial:tuto_simulation_room_38_description,Top,1,False,,True,,False,1050346,True,1050366,ScenarioEnd,True,addonresource,None,,,,,,,,,,,,
1050346,6,1050,None,True,6001004,6002001,None,,TouchLobbyStartButton,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_39_title,Locale_Tutorial:tuto_simulation_room_39_description,Top,1,False,,True,,True,1050356,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lobby_start_button,,,,,,,,
1050356,6,1050,None,True,6001004,6002001,EnterField,,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_40_title,Locale_Tutorial:tuto_simulation_room_40_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
1050366,6,1050,None,True,6001004,6002001,FinishLobbyAnimation,,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_38_title,Locale_Tutorial:tuto_simulation_room_38_description,Top,1,False,,True,,False,1050376,False,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
1050376,6,1050,None,True,6001004,6002001,None,,TouchLobbyStartButton,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_39_title,Locale_Tutorial:tuto_simulation_room_39_description,Top,1,False,,True,,True,1050386,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_lobby_start_button,,,,,,,,
1050386,6,1050,None,True,6001004,6002001,EnterField,,None,,si_c010_00_s,Locale_Tutorial:tuto_simulation_room_40_title,Locale_Tutorial:tuto_simulation_room_40_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
200001,0,2000,Cube,True,6001004,0,EnterCubeDetailView,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_cube_01_description,False,200002,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_cube_01,,,,,,,,
200002,0,2000,Cube,True,6001004,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_cube_02_description,False,0,True,0,None,True,addonresource,None,,,unmaskkeylist,tuto_cube_02,,,,,,,,
200601,0,2006,None,True,6002008,6002009,EnterField,,None,,si_c907_00_s,Locale_Tutorial:field_tuto08_01_title,Locale_Tutorial:field_tuto08_01_description,Top,1,False,,True,,False,200602,True,200613,None,True,addonresource,None,,,,,,,,,,,,
200602,0,2006,None,True,6002008,6002009,None,,BackButtonTouch,,,,,None,1,False,,True,,True,200603,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_back_btn,,,,,,,,
200603,0,2006,None,True,6002008,6002009,FinishLobbyAnimation,,EnterUnitView,,si_c907_00_s,Locale_Tutorial:field_tuto08_02_title,Locale_Tutorial:field_tuto08_02_description,Top,1,False,,True,,True,200604,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto08_02,,,,,,,,
200604,0,2006,None,True,6002008,6002009,EnterUnitView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto09_01_title,Locale_Tutorial:field_tuto09_01_description,Top,0,False,,True,,False,200605,False,0,None,True,addonresource,None,,,,,,,,,,,,
200605,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_01_title,Locale_Tutorial:tuto_level_up_01_description,Top,1,False,,True,,False,200606,False,0,None,True,addonresource,None,,,,,,,,,,,,
200606,0,2006,None,True,6002008,6002009,None,,CharacterSelect,,,,,None,1,False,,True,,True,200607,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto09_02,,,,,,,,
200607,0,2006,None,True,6002008,6002009,EnterCharacterDetailView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto09_03_title,Locale_Tutorial:field_tuto09_03_description,Top,0,False,,True,,False,200608,False,0,None,True,addonresource,None,,,,,,,,,,,,
200608,0,2006,None,True,6002008,6002009,None,,LevelUpButtonTouch,,si_c907_00_s,Locale_Tutorial:field_tuto09_04_title,Locale_Tutorial:field_tuto09_04_description,Top,1,False,,True,,True,200609,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto09_04,,,,,,,,
200609,0,2006,None,True,6002008,6002009,EnterLevelUpPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_02_title,Locale_Tutorial:tuto_level_up_02_description,Top,0,False,,True,,False,200610,False,0,None,True,addonresource,None,,,,,,,,,,,,
200610,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_03_title,Locale_Tutorial:tuto_level_up_03_description,Top,1,False,,True,,False,200611,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_level_up_popup_material,,,,,,,,
200611,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_04_title,Locale_Tutorial:tuto_level_up_04_description,Top,1,False,,True,,False,200612,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_level_up_popup_status,,,,,,,,
200612,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_05_title,Locale_Tutorial:tuto_level_up_05_description,Top,0,False,,True,,False,200624,False,0,None,True,addonresource,None,,,,,,,,,,,,
200613,0,2006,None,True,6002008,6002009,FinishLobbyAnimation,,None,,si_c907_00_s,Locale_Tutorial:field_tuto08_00_title,Locale_Tutorial:field_tuto08_00_description,Top,1,False,,True,,False,200614,False,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
200614,0,2006,None,True,6002008,6002009,None,,EnterUnitView,,si_c907_00_s,Locale_Tutorial:field_tuto08_02_title,Locale_Tutorial:field_tuto08_02_description,Top,1,False,,True,,True,200615,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto08_02,,,,,,,,
200615,0,2006,None,True,6002008,6002009,EnterUnitView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto09_01_title,Locale_Tutorial:field_tuto09_01_description,Top,0,False,,True,,False,200616,False,0,None,True,addonresource,None,,,,,,,,,,,,
200616,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_01_title,Locale_Tutorial:tuto_level_up_01_description,Top,0,False,,True,,False,200617,False,0,None,True,addonresource,None,,,,,,,,,,,,
200617,0,2006,None,True,6002008,6002009,None,,CharacterSelect,,,,,None,1,False,,True,,True,200618,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto09_02,,,,,,,,
200618,0,2006,None,True,6002008,6002009,EnterCharacterDetailView,,None,,si_c907_00_s,Locale_Tutorial:field_tuto09_03_title,Locale_Tutorial:field_tuto09_03_description,Top,0,False,,True,,False,200619,False,0,None,True,addonresource,None,,,,,,,,,,,,
200619,0,2006,None,True,6002008,6002009,None,,LevelUpButtonTouch,,si_c907_00_s,Locale_Tutorial:field_tuto09_04_title,Locale_Tutorial:field_tuto09_04_description,Top,1,False,,True,,True,200620,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto09_04,,,,,,,,
200620,0,2006,None,True,6002008,6002009,EnterLevelUpPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_02_title,Locale_Tutorial:tuto_level_up_02_description,Top,0,False,,True,,False,200621,False,0,None,True,addonresource,None,,,,,,,,,,,,
200621,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_03_title,Locale_Tutorial:tuto_level_up_03_description,Top,1,False,,True,,False,200622,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_level_up_popup_material,,,,,,,,
200622,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_04_title,Locale_Tutorial:tuto_level_up_04_description,Top,1,False,,True,,False,200623,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_level_up_popup_status,,,,,,,,
200623,0,2006,None,True,6002008,6002009,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_level_up_05_title,Locale_Tutorial:tuto_level_up_05_description,Top,0,False,,True,,False,200624,False,0,None,True,addonresource,None,,,,,,,,,,,,
200624,0,2006,None,True,6002008,6002009,None,,CloseButtonTouch,,,,,None,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,field_tuto09_06,,,,,,,,
2011011,1,2011,None,True,6002013,6002016,EnterFieldStart,,EnterField,,,,,None,0,False,,True,,False,2011021,True,2011091,None,True,addonresource,None,,,,,,,,,,,,
2011021,1,2011,None,True,6002013,6002016,EnterField,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_01_title,Locale_Tutorial:tuto_easy_equip_01_description,Top,1,False,,True,,False,2011031,True,0,None,True,addonresource,None,,,,,,,,,,,,
2011031,1,2011,None,True,6002013,6002016,None,,BackButtonTouch,,,,,None,1,False,,True,,True,2011041,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_back_btn,,,,,,,,
2011041,1,2011,None,True,6002013,6002016,FinishLobbyAnimation,,EnterUnitView,,,,,None,1,False,,True,,True,2011051,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto08_02,,,,,,,,
2011051,1,2011,None,True,6002013,6002016,EnterUnitView,,CharacterSelect,,,,,None,1,False,,True,,True,2011061,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto09_02,,,,,,,,
2011061,1,2011,None,True,6002013,6002016,EnterCharacterDetailView,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_02_title,Locale_Tutorial:tuto_easy_equip_02_description,Top,1,False,,True,,False,2011071,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto10_02,,,,,,,,
2011071,1,2011,None,True,6002013,6002016,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_03_title,Locale_Tutorial:tuto_easy_equip_03_description,Top,1,False,,True,,False,2011081,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_easy_equip_btn,,,,,,,,
2011081,1,2011,None,True,6002013,6002016,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_04_title,Locale_Tutorial:tuto_easy_equip_04_description,Top,1,False,,True,,False,2011151,False,0,None,True,addonresource,None,,,,,,,,,,,,
2011091,1,2011,None,True,6002013,6002016,FinishLobbyAnimation,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_06_title,Locale_Tutorial:tuto_easy_equip_06_description,Top,1,False,,True,,False,2011101,False,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
2011101,1,2011,None,True,6002013,6002016,None,,EnterUnitView,,,,,None,1,False,,True,,True,2011111,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto08_02,,,,,,,,
2011111,1,2011,None,True,6002013,6002016,EnterUnitView,,CharacterSelect,,,,,None,1,False,,True,,True,2011121,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto09_02,,,,,,,,
2011121,1,2011,None,True,6002013,6002016,EnterCharacterDetailView,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_02_title,Locale_Tutorial:tuto_easy_equip_02_description,Top,1,False,,True,,False,2011131,False,0,None,True,addonresource,None,,,unmaskkeylist,field_tuto10_02,,,,,,,,
2011131,1,2011,None,True,6002013,6002016,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_03_title,Locale_Tutorial:tuto_easy_equip_03_description,Top,1,False,,True,,False,2011141,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_easy_equip_btn,,,,,,,,
2011141,1,2011,None,True,6002013,6002016,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_04_title,Locale_Tutorial:tuto_easy_equip_04_description,Top,1,False,,True,,False,2011151,False,0,None,True,addonresource,None,,,,,,,,,,,,
2011151,1,2011,None,True,6002013,6002016,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_05_title,Locale_Tutorial:tuto_easy_equip_05_description,Top,0,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
2100012,2,2100,None,True,6002016,6003001,EnterOutpost,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_01_title,Locale_Tutorial:tuto_outpost_01_description,Top,0,False,,True,,False,2100022,True,2100012,EnterOutpost,True,addonresource,None,,,,,,,,,,,,
2100022,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_02_title,Locale_Tutorial:tuto_outpost_02_description,Top,0,False,,True,,False,2100032,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100032,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_03_title,Locale_Tutorial:tuto_outpost_03_description,Top,1,False,,True,,False,2100042,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_00,,,,,,,,
2100042,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_04_title,Locale_Tutorial:tuto_outpost_04_description,Top,1,False,,True,,False,2100052,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_00,,,,,,,,
2100052,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_05_title,Locale_Tutorial:tuto_outpost_05_description,Top,1,False,,True,,False,2100062,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100062,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_06_title,Locale_Tutorial:tuto_outpost_06_description,Top,1,False,,True,,False,2100072,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100072,2,2100,OutpostHUD,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_outpost_hud_decription_01,False,2100082,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_01,,,,,,,,
2100082,2,2100,OutpostHUD,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_outpost_hud_decription_03,False,2100092,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_03,,,,,,,,
2100092,2,2100,OutpostHUD,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_outpost_hud_decription_04,False,2100102,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_04,,,,,,,,
2100102,2,2100,OutpostHUD,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_outpost_hud_decription_02,False,2100112,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_02,,,,,,,,
2100112,2,2100,OutpostHUD,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_outpost_hud_decription_05,False,2100122,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_05,,,,,,,,
2100122,2,2100,OutpostHUD,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_outpost_hud_decription_06,False,2100132,True,2100252,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_06,,,,,,,,
2100132,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_01_title,Locale_Tutorial:tuto_oupostbattle_01_description,Top,0,False,,True,,True,2100142,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100142,2,2100,None,True,6002016,6003001,None,,OutpostBattleShortCutTouch,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_02_title,Locale_Tutorial:tuto_oupostbattle_02_description,Top,1,False,,True,,True,2100152,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_02,,,,,,,,
2100152,2,2100,OutpostBattle,True,6002016,0,EnterOutpostBattlePopup,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_01_description,False,2100162,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_01,,,,,,,,
2100162,2,2100,OutpostBattle,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_02_description,False,2100172,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_02,,,,,,,,
2100172,2,2100,OutpostBattle,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_03_description,False,2100182,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_03,,,,,,,,
2100182,2,2100,OutpostBattle,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_04_description,False,2100192,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_04,,,,,,,,
2100192,2,2100,OutpostBattle,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_05_description,False,2100202,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_05,,,,,,,,
2100202,2,2100,None,True,6002016,6003001,None,,ReceiveRewardButtonTouch,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_04_title,Locale_Tutorial:tuto_oupostbattle_04_description,Top,1,False,,True,,True,2100212,True,2100382,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_04,,,,,,,,
2100212,2,2100,None,True,6002016,6003001,CloseRewardPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_01_description,Top,0,False,,True,,True,2100222,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100222,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_02_description,Top,0,False,,True,,True,2100232,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100232,2,2100,None,True,6002016,6003001,None,,TouchOutpostBattlePopupCloseButton,,si_c907_00_s,Locale_Tutorial:tuto_outpost_07_title,Locale_Tutorial:tuto_outpost_07_description,Middle,1,False,,True,,True,2100242,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_battle_close_button_touch,,,,,,,,
2100242,2,2100,None,True,6002016,6003001,TouchOutpostBattlePopupCloseButton,,TouchCommanderCenterShortCutButton,,,,,None,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_commander_btn,,,,,,,,
2100252,2,2100,None,True,6002016,6003001,FinishLobbyAnimation,,OutpostButtonTouch,,si_c907_00_s,Locale_Tutorial:field_tuto11_02_title,Locale_Tutorial:field_tuto11_02_description,Top,1,False,,True,,True,2100262,False,0,FinishLobbyAnimation,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_02,,,,,,,,
2100262,2,2100,None,True,6002016,6003001,EnterOutpost,,None,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_01_title,Locale_Tutorial:tuto_oupostbattle_01_description,Top,0,False,,True,,True,2100272,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100272,2,2100,None,True,6002016,6003001,None,,OutpostBattleShortCutTouch,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_02_title,Locale_Tutorial:tuto_oupostbattle_02_description,Top,1,False,,True,,True,2100282,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_02,,,,,,,,
2100282,2,2100,None,True,6002016,0,EnterOutpostBattlePopup,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_01_description,False,2100292,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_01,,,,,,,,
2100292,2,2100,None,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_02_description,False,2100302,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_02,,,,,,,,
2100302,2,2100,None,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_03_description,False,2100312,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_03,,,,,,,,
2100312,2,2100,None,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_04_description,False,2100322,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_04,,,,,,,,
2100322,2,2100,None,True,6002016,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_oupostbattle_03_05_description,False,2100332,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_03_05,,,,,,,,
2100332,2,2100,None,True,6002016,6003001,None,,ReceiveRewardButtonTouch,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_04_title,Locale_Tutorial:tuto_oupostbattle_04_description,Top,1,False,,True,,True,2100342,True,2100382,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbattle_04,,,,,,,,
2100342,2,2100,None,True,6002016,6003001,CloseRewardPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_01_description,Top,0,False,,True,,True,2100352,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100352,2,2100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_02_description,Top,0,False,,True,,True,2100362,False,0,None,True,addonresource,None,,,,,,,,,,,,
2100362,2,2100,None,True,6002016,6003001,None,,TouchOutpostBattlePopupCloseButton,,si_c907_00_s,Locale_Tutorial:tuto_outpost_07_title,Locale_Tutorial:tuto_outpost_07_description,Middle,1,False,,True,,True,2100372,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_battle_close_button_touch,,,,,,,,
2100372,2,2100,None,True,6002016,6003001,TouchOutpostBattlePopupCloseButton,,TouchCommanderCenterShortCutButton,,,,,None,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_commander_btn,,,,,,,,
2100382,2,2100,None,True,6002016,6003001,FinishLobbyAnimation,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_08_title,Locale_Tutorial:tuto_outpost_08_description,Top,1,False,,True,,False,2100392,False,0,FinishLobbyAnimation,True,addonresource,None,,,,,,,,,,,,
2100392,2,2100,None,True,6002016,6003001,None,,OutpostButtonTouch,,,,,None,1,False,,True,,True,2100402,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_02,,,,,,,,
2100402,2,2100,None,True,6002016,6003001,EnterOutpost,,TouchCommanderCenterShortCutButton,,,,,None,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_outpost_hud_commander_btn,,,,,,,,
220001,0,2200,Attractive,True,6001004,0,EnterCharacterAttractiveView,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_attractive_01_description,False,220002,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_attractive_01,,,,,,,,
220002,0,2200,Attractive,True,6001004,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_attractive_02_description,False,220003,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_attractive_02,,,,,,,,
220003,0,2200,Attractive,True,6001004,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_attractive_03_description,False,220004,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_attractive_03,,,,,,,,
220004,0,2200,Attractive,True,6001004,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_attractive_04_description,False,0,True,0,None,True,addonresource,None,,,unmaskkeylist,tuto_attractive_04,,,,,,,,
230001,0,2300,Dispatch,True,6001004,0,EnterDispatchBoardView,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_dispatch_01_description,False,230002,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_dispatch_01,,,,,,,,
230002,0,2300,Dispatch,True,6001004,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_dispatch_02_description,False,230003,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_dispatch_02,,,,,,,,
230003,0,2300,Dispatch,True,6001004,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_dispatch_03_description,False,0,True,0,None,True,addonresource,None,,,unmaskkeylist,tuto_dispatch_03,,,,,,,,
240001,0,2400,Tower,True,6001004,0,EnterTowerStageSelectView,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_tower_01_description,False,240002,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_tower_01,,,,,,,,
240002,0,2400,Tower,True,6001004,0,None,,None,,,,,None,1,False,,True,Locale_Tutorial:tuto_tower_02_description,False,0,True,0,None,True,addonresource,None,,,unmaskkeylist,tuto_tower_02,,,,,,,,
2500011,1,2500,None,True,6004018,6004021,EnterField,,BackButtonTouch,,si_c010_00_s,Locale_Tutorial:field_tuto11_01_title,Locale_Tutorial:field_tuto11_01_description,Top,1,False,,True,,True,2500021,True,2500021,None,True,addonresource,None,,,unmaskkeylist,tuto_back_btn,,,,,,,,
2500021,1,2500,None,True,6004018,6004021,FinishLobbyAnimation,,OutpostButtonTouch,,si_c010_00_s,Locale_Tutorial:field_tuto11_02_title,Locale_Tutorial:field_tuto11_02_description,Top,1,False,,True,,True,2500031,False,0,FinishLobbyAnimation,True,addonresource,None,,,unmaskkeylist,tuto_synchrodevice_02,,,,,,,,
