id,battle_box_level,main_stage_clear_count,reward_id,credit,time_credit,character_exp1,time_charexp1,user_exp,time_user_exp,character_exp2,time_charexp2,outpost_reward_list/0/view_item_id,outpost_reward_list/0/item_type,outpost_reward_list/0/item_id,outpost_reward_list/0/item_value,outpost_reward_list/0/time_sec,outpost_reward_list/1/view_item_id,outpost_reward_list/1/item_type,outpost_reward_list/1/item_id,outpost_reward_list/1/item_value,outpost_reward_list/1/time_sec,outpost_reward_list/2/view_item_id,outpost_reward_list/2/item_type,outpost_reward_list/2/item_id,outpost_reward_list/2/item_value,outpost_reward_list/2/time_sec,outpost_reward_list/3/view_item_id,outpost_reward_list/3/item_type,outpost_reward_list/3/item_id,outpost_reward_list/3/item_value,outpost_reward_list/3/time_sec,outpost_reward_list/4/view_item_id,outpost_reward_list/4/item_type,outpost_reward_list/4/item_id,outpost_reward_list/4/item_value,outpost_reward_list/4/time_sec
129,129,5,1500129,1184490,20,13944172,20,1640000,20,5788,60,9490024,ItemRandom,1310400,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
130,130,5,1500130,1186334,20,13949793,20,1653333,20,5801,60,9490024,ItemRandom,1310400,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
131,131,5,1500131,1188177,20,13955415,20,1666666,20,5813,60,9490024,ItemRandom,1310400,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
132,132,5,1500132,1190019,20,13961038,20,1683333,20,5826,60,9490024,ItemRandom,1310400,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
133,133,5,1500133,1191859,20,13966662,20,1696666,20,5838,60,9490025,ItemRandom,1310500,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
134,134,5,1500134,1193698,20,13972286,20,1710000,20,5850,60,9490025,ItemRandom,1310500,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
135,135,5,1500135,1195536,20,13977911,20,1723333,20,5863,60,9490025,ItemRandom,1310500,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
136,136,5,1500136,1197372,20,13983537,20,1736666,20,5875,60,9490025,ItemRandom,1310500,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
137,137,5,1500137,1199207,20,13989164,20,1750000,20,5887,60,9490025,ItemRandom,1310500,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
138,138,5,1500138,1201041,20,13994792,20,1763333,20,5899,60,9490025,ItemRandom,1310500,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
139,139,5,1500139,1202873,20,14000421,20,1780000,20,5911,60,9490026,ItemRandom,1310600,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
140,140,5,1500140,1204704,20,14006050,20,1793333,20,5923,60,9490026,ItemRandom,1310600,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
141,141,5,1500141,1206533,20,14011680,20,1806666,20,5935,60,9490026,ItemRandom,1310600,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
142,142,5,1500142,1208362,20,14017311,20,1820000,20,5947,60,9490026,ItemRandom,1310600,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
143,143,5,1500143,1210189,20,14022943,20,1833333,20,5959,60,9490026,ItemRandom,1310600,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,3600,0,None,0,0,0,0,None,0,0,0
144,144,5,1500144,1212014,20,14028576,20,1850000,20,5971,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
145,145,5,1500145,1213839,20,14034209,20,1863333,20,5983,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
146,146,5,1500146,1215662,20,14039843,20,1876666,20,5994,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
147,147,5,1500147,1217484,20,14045478,20,1890000,20,6006,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
148,148,5,1500148,1219305,20,14051114,20,1903333,20,6018,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
149,149,5,1500149,1221124,20,14056750,20,1920000,20,6029,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
150,150,5,1500150,1222942,20,14062387,20,1933333,20,6041,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
151,151,5,1500151,1224760,20,14068025,20,1946666,20,6052,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
152,152,5,1500152,1226575,20,14073664,20,1960000,20,6064,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
153,153,5,1500153,1228390,20,14079303,20,1973333,20,6075,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
154,154,5,1500154,1230204,20,14084944,20,1990000,20,6087,60,9490027,ItemRandom,1310700,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
155,155,5,1500155,1232016,20,14090584,20,2003333,20,6098,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
156,156,5,1500156,1233827,20,14096226,20,2016666,20,6109,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
157,157,5,1500157,1235637,20,14101868,20,2030000,20,6121,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
158,158,5,1500158,1237446,20,14107512,20,2046666,20,6132,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
159,159,5,1500159,1239253,20,14113155,20,2060000,20,6143,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
160,160,5,1500160,1241060,20,14118800,20,2073333,20,6154,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
161,161,5,1500161,1242865,20,14124445,20,2086666,20,6165,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
162,162,5,1500162,1244670,20,14130091,20,2103333,20,6176,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
163,163,5,1500163,1246473,20,14135738,20,2116666,20,6187,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
164,164,5,1500164,1248275,20,14141385,20,2130000,20,6198,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
165,165,5,1500165,1250076,20,14147033,20,2143333,20,6209,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
166,166,5,1500166,1251876,20,14152682,20,2160000,20,6220,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
167,167,5,1500167,1253674,20,14158331,20,2173333,20,6231,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
168,168,5,1500168,1255472,20,14163981,20,2186666,20,6242,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
169,169,5,1500169,1257269,20,14169632,20,2203333,20,6253,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
170,170,5,1500170,1259064,20,14175283,20,2216666,20,6263,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
171,171,5,1500171,1260859,20,14180935,20,2230000,20,6274,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
172,172,5,1500172,1262652,20,14186588,20,2246666,20,6285,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
173,173,5,1500173,1264445,20,14192241,20,2260000,20,6295,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
174,174,5,1500174,1266236,20,14197895,20,2273333,20,6306,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
175,175,5,1500175,1268027,20,14203550,20,2286666,20,6317,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
176,176,5,1500176,1269816,20,14209205,20,2303333,20,6327,60,9490028,ItemRandom,1310800,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
177,177,5,1500177,1271604,20,14214861,20,2316666,20,6338,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
178,178,5,1500178,1273392,20,14220518,20,2330000,20,6348,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
179,179,5,1500179,1275178,20,14226175,20,2346666,20,6359,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
180,180,5,1500180,1276963,20,14231833,20,2360000,20,6369,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
181,181,5,1500181,1278747,20,14237491,20,2373333,20,6379,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
182,182,5,1500182,1280531,20,14243150,20,2390000,20,6390,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
183,183,5,1500183,1282313,20,14248810,20,2403333,20,6400,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
184,184,5,1500184,1284095,20,14254470,20,2416666,20,6410,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
185,185,5,1500185,1285875,20,14260131,20,2433333,20,6421,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
186,186,5,1500186,1287654,20,14265793,20,2446666,20,6431,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
187,187,5,1500187,1289433,20,14271455,20,2463333,20,6441,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,2400,0,None,0,0,0,0,None,0,0,0
188,188,5,1500188,1291210,20,14277118,20,2476666,20,6451,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
189,189,5,1500189,1292987,20,14282781,20,2490000,20,6461,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
190,190,5,1500190,1294763,20,14288445,20,2506666,20,6471,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
191,191,5,1500191,1296537,20,14294110,20,2520000,20,6481,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
192,192,5,1500192,1298311,20,14299775,20,2533333,20,6492,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
193,193,5,1500193,1300084,20,14305441,20,2550000,20,6502,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
194,194,5,1500194,1301856,20,14311107,20,2563333,20,6511,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
195,195,5,1500195,1303627,20,14316774,20,2580000,20,6521,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
196,196,5,1500196,1305397,20,14322441,20,2593333,20,6531,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
197,197,5,1500197,1307167,20,14328110,20,2606666,20,6541,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
198,198,5,1500198,1308935,20,14333778,20,2623333,20,6551,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
199,199,5,1500199,1310702,20,14339447,20,2636666,20,6561,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
200,200,5,1500200,1312469,20,14345117,20,2653333,20,6571,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
201,201,5,1500201,1314235,20,14350788,20,2666666,20,6581,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
202,202,5,1500202,1315999,20,14356459,20,2680000,20,6590,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
203,203,5,1500203,1317763,20,14362130,20,2696666,20,6600,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
204,204,5,1500204,1319526,20,14367802,20,2710000,20,6610,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
205,205,5,1500205,1321288,20,14373475,20,2726666,20,6619,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
206,206,5,1500206,1323050,20,14379148,20,2740000,20,6629,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
207,207,5,1500207,1324810,20,14384822,20,2753333,20,6639,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
208,208,5,1500208,1326570,20,14390496,20,2770000,20,6648,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
209,209,5,1500209,1328329,20,14396171,20,2783333,20,6658,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
210,210,5,1500210,1330087,20,14401846,20,2800000,20,6667,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
211,211,5,1500211,1331844,20,14407522,20,2813333,20,6677,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
212,212,5,1500212,1333600,20,14413199,20,2830000,20,6686,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
213,213,5,1500213,1335355,20,14418876,20,2843333,20,6696,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
214,214,5,1500214,1337110,20,14424553,20,2856666,20,6705,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
215,215,5,1500215,1338864,20,14430231,20,2873333,20,6715,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
216,216,5,1500216,1340617,20,14435910,20,2886666,20,6724,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
217,217,5,1500217,1342369,20,14441589,20,2903333,20,6733,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
218,218,5,1500218,1344120,20,14447268,20,2916666,20,6743,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
219,219,5,1500219,1345871,20,14452949,20,2933333,20,6752,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
220,220,5,1500220,1347621,20,14458629,20,2946666,20,6761,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
221,221,5,1500221,1349370,20,14464310,20,2963333,20,6771,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1800,0,None,0,0,0,0,None,0,0,0
222,222,5,1500222,1351118,20,14469992,20,2976666,20,6780,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
223,223,5,1500223,1352865,20,14475674,20,2993333,20,6789,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
224,224,5,1500224,1354612,20,14481357,20,3006666,20,6798,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
225,225,5,1500225,1356358,20,14487040,20,3023333,20,6807,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
226,226,5,1500226,1358103,20,14492724,20,3036666,20,6817,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
227,227,5,1500227,1359847,20,14498408,20,3053333,20,6826,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
228,228,5,1500228,1361590,20,14504093,20,3066666,20,6835,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
229,229,5,1500229,1363333,20,14509778,20,3083333,20,6844,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
230,230,5,1500230,1365075,20,14515464,20,3096666,20,6853,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
231,231,5,1500231,1366816,20,14521150,20,3113333,20,6862,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
232,232,5,1500232,1368557,20,14526837,20,3126666,20,6871,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
233,233,5,1500233,1370297,20,14532524,20,3143333,20,6880,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
234,234,5,1500234,1372035,20,14538212,20,3156666,20,6889,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
235,235,5,1500235,1373774,20,14543900,20,3173333,20,6898,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
236,236,5,1500236,1375511,20,14549588,20,3186666,20,6907,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
237,237,5,1500237,1377248,20,14555278,20,3203333,20,6916,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
238,238,5,1500238,1378984,20,14560967,20,3216666,20,6925,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
239,239,5,1500239,1380719,20,14566657,20,3233333,20,6933,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
240,240,5,1500240,1382454,20,14572348,20,3246666,20,6942,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
241,241,5,1500241,1384188,20,14578039,20,3263333,20,6951,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
242,242,5,1500242,1385921,20,14583730,20,3276666,20,6960,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
243,243,5,1500243,1387653,20,14589422,20,3293333,20,6969,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
244,244,5,1500244,1389385,20,14595115,20,3306666,20,6977,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
245,245,5,1500245,1391116,20,14600808,20,3323333,20,6986,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
246,246,5,1500246,1392846,20,14606501,20,3336666,20,6995,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
247,247,5,1500247,1394576,20,14612195,20,3353333,20,7003,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
248,248,5,1500248,1396305,20,14617889,20,3366666,20,7012,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
249,249,5,1500249,1398033,20,14623584,20,3383333,20,7021,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
