id,short_name,ticket_item_type,ticket_item_id,ticket_item_count,monster_stage_lv,dynamic_object_stage_lv,spot_autocontrol,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,first_clear_reward_id,clear_reward_id,enter_scenario,exit_scenario,fixed_play_character_id,character_lv,quick_battle_type,quick_battle_try_max_count,open_condition_list/0/open_condition_type,open_condition_list/0/open_condition_value,open_condition_list/1/open_condition_type,open_condition_list/1/open_condition_value
103310106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070033,1,40,36,True,6100,40000,False,6502306,0,7124106,event_alonesurvivor_intermission_01,0,0,0,None,100,EventDungeonStageClear,103310105,None,0
103310107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070033,1,44,42,True,8300,40000,False,6502307,0,7124107,0,0,0,0,StageClear,100,EventDungeonStageClear,103310106,None,0
103310108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070033,1,50,46,True,9500,40000,False,6502308,0,7124108,event_alonesurvivor_04_s,event_alonesurvivor_04_e,0,0,None,100,EventDungeonStageClear,103310107,None,0
103310109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070033,1,54,50,True,10700,40000,False,6502309,0,7124109,0,0,0,0,StageClear,100,EventDungeonStageClear,103310108,None,0
103310110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070033,1,58,54,True,11800,40000,False,6502310,0,7124110,event_alonesurvivor_05_s,event_alonesurvivor_05_e,0,0,None,100,EventDungeonStageClear,103310109,None,0
103310111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070033,1,62,56,True,12900,40000,False,6502311,0,7124111,0,0,0,0,StageClear,100,EventDungeonStageClear,103310110,None,0
103310112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070033,1,68,58,True,14800,40000,False,6502312,0,7124112,event_alonesurvivor_06_s,event_alonesurvivor_06_e,0,0,None,100,EventDungeonStageClear,103310111,None,0
103320101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070033,1,72,60,True,15800,40000,False,6502313,0,7124201,0,0,0,0,None,100,EventDungeonStageClear,103310112,None,0
103320102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070033,1,74,62,True,16300,40000,False,6502314,0,7124202,0,0,0,0,StageClear,100,EventDungeonStageClear,103320101,None,0
103320103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070033,1,76,64,True,16700,40000,False,6502315,0,7124203,0,0,0,0,None,100,EventDungeonStageClear,103320102,None,0
103320104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070033,1,78,66,True,17200,40000,False,6502316,0,7124204,0,0,0,0,StageClear,100,EventDungeonStageClear,103320103,None,0
103320105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070033,1,80,70,True,17600,40000,False,6502317,0,7124205,0,0,0,0,None,100,EventDungeonStageClear,103320104,None,0
103320106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070033,1,82,74,True,18300,40000,False,6502318,0,7124206,0,0,0,0,None,100,EventDungeonStageClear,103320105,None,0
103320107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070033,1,84,78,True,20200,40000,False,6502319,0,7124207,0,0,0,0,StageClear,100,EventDungeonStageClear,103320106,None,0
103320108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070033,1,88,80,True,21500,40000,False,6502320,0,7124208,0,0,0,0,None,100,EventDungeonStageClear,103320107,None,0
103320109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070033,1,92,82,True,23400,40000,False,6502321,0,7124209,0,0,0,0,StageClear,100,EventDungeonStageClear,103320108,None,0
103320110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070033,1,96,86,True,25400,40000,False,6502322,0,7124210,0,0,0,0,None,100,EventDungeonStageClear,103320109,None,0
103320111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070033,1,102,90,True,27900,40000,False,6502323,0,7124211,0,0,0,0,StageClear,100,EventDungeonStageClear,103320110,None,0
103320112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070033,1,108,94,True,32900,40000,False,6502324,0,7124212,0,event_alonesurvivor_epilogue,0,0,None,100,EventDungeonStageClear,103320111,None,0
103410101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070034,1,10,8,True,2100,40000,False,6502401,0,7125101,event_neverland1_01_s,event_neverland1_01_e,0,0,None,100,None,0,None,0
103410102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070034,1,14,14,True,3000,40000,False,6502402,0,7125102,0,0,0,0,StageClear,100,EventDungeonStageClear,103410101,None,0
103410103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070034,1,22,18,True,3900,40000,False,6502403,0,7125103,event_neverland1_02_s,event_neverland1_02_e,0,0,None,100,EventDungeonStageClear,103410102,None,0
103410104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070034,1,28,26,True,4800,40000,False,6502404,0,7125104,0,0,0,0,StageClear,100,EventDungeonStageClear,103410103,None,0
103410105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070034,1,34,30,True,5500,40000,False,6502405,0,7125105,event_neverland1_03_s,event_neverland1_03_e,0,0,None,100,EventDungeonStageClear,103410104,None,0
103410106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070034,1,40,36,True,6200,40000,False,6502406,0,7125106,event_neverland1_Intermission_01,0,0,0,None,100,EventDungeonStageClear,103410105,None,0
103410107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070034,1,42,42,True,7200,40000,False,6502407,0,7125107,0,0,0,0,StageClear,100,EventDungeonStageClear,103410106,None,0
103410108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070034,1,47,46,True,8800,40000,False,6502408,0,7125108,event_neverland1_04_s,event_neverland1_04_e,0,0,None,100,EventDungeonStageClear,103410107,None,0
103410109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070034,1,53,50,True,10100,40000,False,6502409,0,7125109,0,0,0,0,StageClear,100,EventDungeonStageClear,103410108,None,0
103410110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070034,1,58,54,True,11500,40000,False,6502410,0,7125110,event_neverland1_05_s,event_neverland1_05_e,0,0,None,100,EventDungeonStageClear,103410109,None,0
103410111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070034,1,62,56,True,12900,40000,False,6502411,0,7125111,0,0,0,0,StageClear,100,EventDungeonStageClear,103410110,None,0
103410112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070034,1,68,58,True,14800,40000,False,6502412,0,7125112,event_neverland1_06_s,event_neverland1_06_e,0,0,None,100,EventDungeonStageClear,103410111,None,0
103510101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070034,1,10,8,True,2100,40000,False,6502413,0,7126101,event_neverland2_01_s,event_neverland2_01_e,0,0,None,100,None,0,None,0
103510102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070034,1,14,14,True,3000,40000,False,6502414,0,7126102,0,0,0,0,StageClear,100,EventDungeonStageClear,103510101,None,0
103510103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070034,1,22,18,True,3900,40000,False,6502415,0,7126103,event_neverland2_02_s,event_neverland2_02_e,0,0,None,100,EventDungeonStageClear,103510102,None,0
103510104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070034,1,28,26,True,4800,40000,False,6502416,0,7126104,0,0,0,0,StageClear,100,EventDungeonStageClear,103510103,None,0
103510105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070034,1,34,30,True,5500,40000,False,6502417,0,7126105,event_neverland2_03_s,event_neverland2_03_e,0,0,None,100,EventDungeonStageClear,103510104,None,0
103510106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070034,1,40,36,True,6200,40000,False,6502418,0,7126106,event_neverland2_Intermission_01,0,0,0,None,100,EventDungeonStageClear,103510105,None,0
103510107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070034,1,42,42,True,7200,40000,False,6502419,0,7126107,0,0,0,0,StageClear,100,EventDungeonStageClear,103510106,None,0
103510108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070034,1,47,46,True,8800,40000,False,6502420,0,7126108,event_neverland2_04_s,event_neverland2_04_e,0,0,None,100,EventDungeonStageClear,103510107,None,0
103510109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070034,1,53,50,True,10100,40000,False,6502421,0,7126109,0,0,0,0,StageClear,100,EventDungeonStageClear,103510108,None,0
103510110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070034,1,58,54,True,11500,40000,False,6502422,0,7126110,event_neverland2_05_s,event_neverland2_05_e,0,0,None,100,EventDungeonStageClear,103510109,None,0
103510111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070034,1,62,56,True,12900,40000,False,6502423,0,7126111,0,0,0,0,StageClear,100,EventDungeonStageClear,103510110,None,0
103510112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070034,1,68,58,True,14800,40000,False,6502424,0,7126112,event_neverland2_06_s,event_neverland2_06_e,0,0,None,100,EventDungeonStageClear,103510111,None,0
103520101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070034,1,72,60,True,15800,40000,False,6502425,0,7126201,0,0,0,0,None,100,EventDungeonStageClear,103510112,None,0
103520102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070034,1,74,62,True,16300,40000,False,6502426,0,7126202,0,0,0,0,StageClear,100,EventDungeonStageClear,103520101,None,0
103520103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070034,1,76,64,True,16700,40000,False,6502427,0,7126203,0,0,0,0,None,100,EventDungeonStageClear,103520102,None,0
103520104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070034,1,78,66,True,17200,40000,False,6502428,0,7126204,0,0,0,0,StageClear,100,EventDungeonStageClear,103520103,None,0
103520105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070034,1,80,70,True,17600,40000,False,6502429,0,7126205,0,0,0,0,None,100,EventDungeonStageClear,103520104,None,0
103520106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070034,1,82,74,True,18300,40000,False,6502430,0,7126206,0,0,0,0,None,100,EventDungeonStageClear,103520105,None,0
103520107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070034,1,84,78,True,20200,40000,False,6502431,0,7126207,0,0,0,0,StageClear,100,EventDungeonStageClear,103520106,None,0
103520108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070034,1,88,80,True,21500,40000,False,6502432,0,7126208,0,0,0,0,None,100,EventDungeonStageClear,103520107,None,0
103520109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070034,1,92,82,True,23400,40000,False,6502433,0,7126209,0,0,0,0,StageClear,100,EventDungeonStageClear,103520108,None,0
103520110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070034,1,96,86,True,25400,40000,False,6502434,0,7126210,0,0,0,0,None,100,EventDungeonStageClear,103520109,None,0
103520111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070034,1,102,90,True,27900,40000,False,6502435,0,7126211,0,0,0,0,StageClear,100,EventDungeonStageClear,103520110,None,0
103520112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070034,1,108,94,True,32900,40000,False,6502436,0,7126212,0,event_neverland2_epilogue,0,0,None,100,EventDungeonStageClear,103520111,None,0
103610101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070036,1,10,8,True,2100,40000,False,6502501,0,7127101,event_newyearnewsword_01_s,event_newyearnewsword_01_e,0,0,None,100,None,0,None,0
103610102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070036,1,18,14,True,3500,40000,False,6502502,0,7127102,0,0,0,0,StageClear,100,EventDungeonStageClear,103610101,None,0
103610103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070036,1,22,18,True,3900,40000,False,6502503,0,7127103,event_newyearnewsword_02_s,event_newyearnewsword_02_e,0,0,None,100,EventDungeonStageClear,103610102,None,0
103610104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070036,1,28,26,True,5000,40000,False,6502504,0,7127104,0,0,0,0,StageClear,100,EventDungeonStageClear,103610103,None,0
103610105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070036,1,34,30,True,5600,40000,False,6502505,0,7127105,event_newyearnewsword_03_s,event_newyearnewsword_03_e,0,0,None,100,EventDungeonStageClear,103610104,None,0
103610106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070036,1,40,36,True,6100,40000,False,6502506,0,7127106,event_newyearnewsword_intermission_01,0,0,0,None,100,EventDungeonStageClear,103610105,None,0
103610107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070036,1,44,42,True,8300,40000,False,6502507,0,7127107,0,0,0,0,StageClear,100,EventDungeonStageClear,103610106,None,0
103610108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070036,1,50,46,True,9500,40000,False,6502508,0,7127108,event_newyearnewsword_04_s,event_newyearnewsword_04_e,0,0,None,100,EventDungeonStageClear,103610107,None,0
103610109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070036,1,54,50,True,10700,40000,False,6502509,0,7127109,0,0,0,0,StageClear,100,EventDungeonStageClear,103610108,None,0
103610110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070036,1,58,54,True,11800,40000,False,6502510,0,7127110,event_newyearnewsword_05_s,event_newyearnewsword_05_e,0,0,None,100,EventDungeonStageClear,103610109,None,0
103610111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070036,1,62,56,True,12900,40000,False,6502511,0,7127111,0,0,0,0,StageClear,100,EventDungeonStageClear,103610110,None,0
103610112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070036,1,68,58,True,14800,40000,False,6502512,0,7127112,event_newyearnewsword_06_s,event_newyearnewsword_06_e,0,0,None,100,EventDungeonStageClear,103610111,None,0
103620101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070036,1,72,60,True,15800,40000,False,6502513,0,7127201,0,0,0,0,None,100,EventDungeonStageClear,103610112,None,0
103620102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070036,1,74,62,True,16300,40000,False,6502514,0,7127202,0,0,0,0,StageClear,100,EventDungeonStageClear,103620101,None,0
103620103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070036,1,76,64,True,16700,40000,False,6502515,0,7127203,0,0,0,0,None,100,EventDungeonStageClear,103620102,None,0
103620104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070036,1,78,66,True,17200,40000,False,6502516,0,7127204,0,0,0,0,StageClear,100,EventDungeonStageClear,103620103,None,0
103620105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070036,1,80,70,True,17600,40000,False,6502517,0,7127205,0,0,0,0,None,100,EventDungeonStageClear,103620104,None,0
103620106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070036,1,82,74,True,18300,40000,False,6502518,0,7127206,0,0,0,0,None,100,EventDungeonStageClear,103620105,None,0
103620107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070036,1,84,78,True,20200,40000,False,6502519,0,7127207,0,0,0,0,StageClear,100,EventDungeonStageClear,103620106,None,0
103620108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070036,1,88,80,True,21500,40000,False,6502520,0,7127208,0,0,0,0,None,100,EventDungeonStageClear,103620107,None,0
103620109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070036,1,92,82,True,23400,40000,False,6502521,0,7127209,0,0,0,0,StageClear,100,EventDungeonStageClear,103620108,None,0
103620110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070036,1,96,86,True,25400,40000,False,6502522,0,7127210,0,0,0,0,None,100,EventDungeonStageClear,103620109,None,0
103620111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070036,1,102,90,True,27900,40000,False,6502523,0,7127211,0,0,0,0,StageClear,100,EventDungeonStageClear,103620110,None,0
103620112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070036,1,108,94,True,32900,40000,False,6502524,0,7127212,0,event_newyearnewsword_epilogue,0,0,None,100,EventDungeonStageClear,103620111,None,0
103710101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070037,1,10,8,True,2100,40000,False,6502601,0,7128101,event_lionheart_01_s,event_lionheart_01_e,0,0,None,100,None,0,None,0
103710102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070037,1,18,14,True,3500,40000,False,6502602,0,7128102,0,0,0,0,StageClear,100,EventDungeonStageClear,103710101,None,0
103710103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070037,1,22,18,True,3900,40000,False,6502603,0,7128103,event_lionheart_02_s,event_lionheart_02_e,0,0,None,100,EventDungeonStageClear,103710102,None,0
103710104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070037,1,28,26,True,5000,40000,False,6502604,0,7128104,0,0,0,0,StageClear,100,EventDungeonStageClear,103710103,None,0
103710105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070037,1,34,30,True,5600,40000,False,6502605,0,7128105,event_lionheart_03_s,event_lionheart_03_e,0,0,None,100,EventDungeonStageClear,103710104,None,0
103710106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070037,1,40,36,True,6100,40000,False,6502606,0,7128106,event_lionheart_intermission_01,0,0,0,None,100,EventDungeonStageClear,103710105,None,0
103710107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070037,1,44,42,True,8300,40000,False,6502607,0,7128107,0,0,0,0,StageClear,100,EventDungeonStageClear,103710106,None,0
103710108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070037,1,50,46,True,9500,40000,False,6502608,0,7128108,event_lionheart_04_s,event_lionheart_04_e,0,0,None,100,EventDungeonStageClear,103710107,None,0
103710109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070037,1,54,50,True,10700,40000,False,6502609,0,7128109,0,0,0,0,StageClear,100,EventDungeonStageClear,103710108,None,0
103710110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070037,1,58,54,True,11800,40000,False,6502610,0,7128110,event_lionheart_05_s,event_lionheart_05_e,0,0,None,100,EventDungeonStageClear,103710109,None,0
103710111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070037,1,62,56,True,12900,40000,False,6502611,0,7128111,0,0,0,0,StageClear,100,EventDungeonStageClear,103710110,None,0
103710112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070037,1,68,58,True,14800,40000,False,6502612,0,7128112,event_lionheart_06_s,event_lionheart_06_e,0,0,None,100,EventDungeonStageClear,103710111,None,0
103720101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070037,1,72,60,True,15800,40000,False,6502613,0,7128201,0,0,0,0,None,100,EventDungeonStageClear,103710112,None,0
103720102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070037,1,74,62,True,16300,40000,False,6502614,0,7128202,0,0,0,0,StageClear,100,EventDungeonStageClear,103720101,None,0
103720103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070037,1,76,64,True,16700,40000,False,6502615,0,7128203,0,0,0,0,None,100,EventDungeonStageClear,103720102,None,0
103720104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070037,1,78,66,True,17200,40000,False,6502616,0,7128204,0,0,0,0,StageClear,100,EventDungeonStageClear,103720103,None,0
103720105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070037,1,80,70,True,17600,40000,False,6502617,0,7128205,0,0,0,0,None,100,EventDungeonStageClear,103720104,None,0
103720106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070037,1,82,74,True,18300,40000,False,6502618,0,7128206,0,0,0,0,None,100,EventDungeonStageClear,103720105,None,0
103720107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070037,1,84,78,True,20200,40000,False,6502619,0,7128207,0,0,0,0,StageClear,100,EventDungeonStageClear,103720106,None,0
103720108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070037,1,88,80,True,21500,40000,False,6502620,0,7128208,0,0,0,0,None,100,EventDungeonStageClear,103720107,None,0
103720109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070037,1,92,82,True,23400,40000,False,6502621,0,7128209,0,0,0,0,StageClear,100,EventDungeonStageClear,103720108,None,0
103720110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070037,1,96,86,True,25400,40000,False,6502622,0,7128210,0,0,0,0,None,100,EventDungeonStageClear,103720109,None,0
103720111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070037,1,102,90,True,27900,40000,False,6502623,0,7128211,0,0,0,0,StageClear,100,EventDungeonStageClear,103720110,None,0
103720112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070037,1,108,94,True,32900,40000,False,6502624,0,7128212,0,event_lionheart_epilogue,0,0,None,100,EventDungeonStageClear,103720111,None,0
103810101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070038,1,10,8,True,2100,40000,False,6502701,0,7129101,event_dirtybackyard_01_s,event_dirtybackyard_01_e,0,0,None,100,None,0,None,0
103810102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070038,1,18,14,True,3500,40000,False,6502702,0,7129102,0,0,0,0,StageClear,100,EventDungeonStageClear,103810101,None,0
103810103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070038,1,22,18,True,3900,40000,False,6502703,0,7129103,event_dirtybackyard_02_s,event_dirtybackyard_02_e,0,0,None,100,EventDungeonStageClear,103810102,None,0
103810104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070038,1,28,26,True,5000,40000,False,6502704,0,7129104,0,0,0,0,StageClear,100,EventDungeonStageClear,103810103,None,0
103810105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070038,1,34,30,True,5600,40000,False,6502705,0,7129105,event_dirtybackyard_03_s,event_dirtybackyard_03_e,0,0,None,100,EventDungeonStageClear,103810104,None,0
103810106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,7070038,1,40,36,True,6100,40000,False,6502706,0,7129106,event_dirtybackyard_intermission_01,0,0,0,None,100,EventDungeonStageClear,103810105,None,0
103810107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,7070038,1,44,42,True,8300,40000,False,6502707,0,7129107,0,0,0,0,StageClear,100,EventDungeonStageClear,103810106,None,0
103810108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,7070038,1,50,46,True,9500,40000,False,6502708,0,7129108,event_dirtybackyard_04_s,event_dirtybackyard_04_e,0,0,None,100,EventDungeonStageClear,103810107,None,0
103810109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,7070038,1,54,50,True,10700,40000,False,6502709,0,7129109,0,0,0,0,StageClear,100,EventDungeonStageClear,103810108,None,0
103810110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,7070038,1,58,54,True,11800,40000,False,6502710,0,7129110,event_dirtybackyard_05_s,event_dirtybackyard_05_e,0,0,None,100,EventDungeonStageClear,103810109,None,0
103810111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,7070038,1,62,56,True,12900,40000,False,6502711,0,7129111,0,0,0,0,StageClear,100,EventDungeonStageClear,103810110,None,0
103810112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,7070038,1,68,58,True,14800,40000,False,6502712,0,7129112,event_dirtybackyard_06_s,event_dirtybackyard_06_e,0,0,None,100,EventDungeonStageClear,103810111,None,0
103820101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,7070038,1,72,60,True,15800,40000,False,6502713,0,7129201,0,0,0,0,None,100,EventDungeonStageClear,103810112,None,0
103820102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,7070038,1,74,62,True,16300,40000,False,6502714,0,7129202,0,0,0,0,StageClear,100,EventDungeonStageClear,103820101,None,0
103820103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,7070038,1,76,64,True,16700,40000,False,6502715,0,7129203,0,0,0,0,None,100,EventDungeonStageClear,103820102,None,0
103820104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,7070038,1,78,66,True,17200,40000,False,6502716,0,7129204,0,0,0,0,StageClear,100,EventDungeonStageClear,103820103,None,0
103820105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,7070038,1,80,70,True,17600,40000,False,6502717,0,7129205,0,0,0,0,None,100,EventDungeonStageClear,103820104,None,0
