id,icon,functions/0/function,functions/1/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,hurt_function_id_list/0/name,hurt_function_id_list/0/value,use_function_id_list/0/name,use_function_id_list/0/value
6020135,icn_skill_public_01,602013501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020211,icn_skill_public_01,602021101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020212,icn_skill_public_01,602021201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020213,icn_skill_public_01,602021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020214,icn_skill_public_01,602021401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020215,icn_skill_public_01,602021501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020221,icn_skill_public_01,602022101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020222,icn_skill_public_01,602022201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020223,icn_skill_public_01,602022301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020224,icn_skill_public_01,602022401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020225,icn_skill_public_01,602022501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020231,icn_skill_public_01,602023101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020232,icn_skill_public_01,602023201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020233,icn_skill_public_01,602023301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020234,icn_skill_public_01,602023401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020235,icn_skill_public_01,602023501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020311,icn_skill_public_01,602031101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020312,icn_skill_public_01,602031201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020313,icn_skill_public_01,602031301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020314,icn_skill_public_01,602031401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020315,icn_skill_public_01,602031501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020321,icn_skill_public_01,602032101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020322,icn_skill_public_01,602032201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020323,icn_skill_public_01,602032301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020324,icn_skill_public_01,602032401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020325,icn_skill_public_01,602032501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020331,icn_skill_public_01,602033101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020332,icn_skill_public_01,602033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020333,icn_skill_public_01,602033301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020334,icn_skill_public_01,602033401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020335,icn_skill_public_01,602033501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020411,icn_skill_public_01,602041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020412,icn_skill_public_01,602041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020413,icn_skill_public_01,602041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020414,icn_skill_public_01,602041401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020415,icn_skill_public_01,602041501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020421,icn_skill_public_01,602042101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020422,icn_skill_public_01,602042201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020423,icn_skill_public_01,602042301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020424,icn_skill_public_01,602042401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020425,icn_skill_public_01,602042501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020431,icn_skill_public_01,602043101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020432,icn_skill_public_01,602043201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020433,icn_skill_public_01,602043301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020434,icn_skill_public_01,602043401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020435,icn_skill_public_01,602043501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020511,icn_skill_public_01,602051101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020512,icn_skill_public_01,602051201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020513,icn_skill_public_01,602051301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020514,icn_skill_public_01,602051401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020515,icn_skill_public_01,602051501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020521,icn_skill_public_01,602052101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020522,icn_skill_public_01,602052201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020523,icn_skill_public_01,602052301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020524,icn_skill_public_01,602052401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020525,icn_skill_public_01,602052501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020531,icn_skill_public_01,602053101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020532,icn_skill_public_01,602053201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020533,icn_skill_public_01,602053301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020534,icn_skill_public_01,602053401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020535,icn_skill_public_01,602053501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020641,icn_skill_public_01,602064101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020642,icn_skill_public_01,602064201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020643,icn_skill_public_01,602064301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020644,icn_skill_public_01,602064401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020645,icn_skill_public_01,602064501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020741,icn_skill_public_01,602074101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020742,icn_skill_public_01,602074201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020743,icn_skill_public_01,602074301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020744,icn_skill_public_01,602074401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6020745,icn_skill_public_01,602074501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030111,icn_skill_public_01,603011101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030112,icn_skill_public_01,603011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030113,icn_skill_public_01,603011301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030114,icn_skill_public_01,603011401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030115,icn_skill_public_01,603011501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030121,icn_skill_public_01,603012101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030122,icn_skill_public_01,603012201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030123,icn_skill_public_01,603012301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030124,icn_skill_public_01,603012401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030125,icn_skill_public_01,603012501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030131,icn_skill_public_01,603013101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030132,icn_skill_public_01,603013201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030133,icn_skill_public_01,603013301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030134,icn_skill_public_01,603013401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030135,icn_skill_public_01,603013501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130111,icn_skill_public_01,613011101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130112,icn_skill_public_01,613011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130113,icn_skill_public_01,613011301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130114,icn_skill_public_01,613011401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130115,icn_skill_public_01,613011501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130121,icn_skill_public_01,613012101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130122,icn_skill_public_01,613012201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130123,icn_skill_public_01,613012301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130124,icn_skill_public_01,613012401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130125,icn_skill_public_01,613012501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130131,icn_skill_public_01,613013101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130132,icn_skill_public_01,613013201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130133,icn_skill_public_01,613013301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130134,icn_skill_public_01,613013401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6130135,icn_skill_public_01,613013501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230111,icn_skill_public_01,623011101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230112,icn_skill_public_01,623011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230113,icn_skill_public_01,623011301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230114,icn_skill_public_01,623011401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230115,icn_skill_public_01,623011501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230121,icn_skill_public_01,623012101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230122,icn_skill_public_01,623012201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230123,icn_skill_public_01,623012301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230124,icn_skill_public_01,623012401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230125,icn_skill_public_01,623012501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230131,icn_skill_public_01,623013101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230132,icn_skill_public_01,623013201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230133,icn_skill_public_01,623013301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230134,icn_skill_public_01,623013401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6230135,icn_skill_public_01,623013501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030211,icn_skill_public_01,603021101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030212,icn_skill_public_01,603021201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030213,icn_skill_public_01,603021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030214,icn_skill_public_01,603021401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030215,icn_skill_public_01,603021501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030221,icn_skill_public_01,603022101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030222,icn_skill_public_01,603022201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030223,icn_skill_public_01,603022301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030224,icn_skill_public_01,603022401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030225,icn_skill_public_01,603022501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030231,icn_skill_public_01,603023101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030232,icn_skill_public_01,603023201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030233,icn_skill_public_01,603023301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030234,icn_skill_public_01,603023401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030235,icn_skill_public_01,603023501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030311,icn_skill_public_01,603031101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030312,icn_skill_public_01,603031201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030313,icn_skill_public_01,603031301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030314,icn_skill_public_01,603031401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030315,icn_skill_public_01,603031501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030321,icn_skill_public_01,603032101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030322,icn_skill_public_01,603032201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030323,icn_skill_public_01,603032301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030324,icn_skill_public_01,603032401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030325,icn_skill_public_01,603032501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030331,icn_skill_public_01,603033101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030332,icn_skill_public_01,603033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030333,icn_skill_public_01,603033301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030334,icn_skill_public_01,603033401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030335,icn_skill_public_01,603033501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030411,icn_skill_public_01,603041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030412,icn_skill_public_01,603041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030413,icn_skill_public_01,603041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030414,icn_skill_public_01,603041401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030415,icn_skill_public_01,603041501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030421,icn_skill_public_01,603042101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030422,icn_skill_public_01,603042201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030423,icn_skill_public_01,603042301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030424,icn_skill_public_01,603042401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030425,icn_skill_public_01,603042501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030431,icn_skill_public_01,603043101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030432,icn_skill_public_01,603043201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030433,icn_skill_public_01,603043301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030434,icn_skill_public_01,603043401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030435,icn_skill_public_01,603043501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030511,icn_skill_public_01,603051101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030512,icn_skill_public_01,603051201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030513,icn_skill_public_01,603051301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030514,icn_skill_public_01,603051401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030515,icn_skill_public_01,603051501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030521,icn_skill_public_01,603052101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030522,icn_skill_public_01,603052201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030523,icn_skill_public_01,603052301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030524,icn_skill_public_01,603052401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030525,icn_skill_public_01,603052501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030531,icn_skill_public_01,603053101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030532,icn_skill_public_01,603053201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030533,icn_skill_public_01,603053301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030534,icn_skill_public_01,603053401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
6030535,icn_skill_public_01,603053501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
