id,theme,bgm,is_loop,play_time,name,order,artist,get_info_type,get_info_value,is_default_bgm
9140001,914,event_bgm_absolute_2,False,211,I Remain,1,NieN (feat. Tova Oh),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
9140002,914,event_bgm_absolute_1,True,99,ABSOLUTE,2,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
9140003,914,bgm_story_crisis,True,99,Crisis,3,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
9140004,914,bgm_story_ambush,True,101,Ambush,4,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
9140005,914,bgm_story_tactical,True,112,Tactical,5,"3Q4L, wavSMiTH",Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
9140006,914,bgm_story_devastat,True,124,Devastat,6,"LVPS, YUMU",Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
9140007,914,bgm_story_ash,True,88,Ash,7,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
9150001,915,event_bgm_coinsinrush,True,166,COINS IN RUSH,1,Annoying box,FieldItem,55025039,
9150002,915,event_bgm_cir_startagem,True,121,Stratagem,2,LVPS,FieldItem,55025037,
9150003,915,event_bgm_cir_smoothoperation,True,150,Smooth Operation,3,wavSMiTH,FieldItem,55025041,
9150004,915,event_bgm_mir_title,True,89,Maid in Rush,4,Cynax,FieldItem,55025038,
9150005,915,event_bgm_mir_stage1,True,118,Mission Possible,5,Cynax,FieldItem,55025040,
9150006,915,event_bgm_mir_stage2,True,117,Manners Maketh Maid,6,Cynax,FieldItem,55025042,
9999901,999,event_bgm_tungsten,False,174,TuNGSTeN,1,Hiroyuki SAWANO (feat. mizuki),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
1,1,bgm_title_godnessfall,False,112,The Godness Fall,1,Cosmograph,FieldItem,50003201,
2,1,bgm_menu_lobby,True,64,Good Day Commander,2,Cosmograph,FieldItem,50004203,
3,1,bgm_menu_ark,True,64,the Ark,3,Cosmograph,FieldItem,50005203,
4,1,bgm_menu_outpost,True,90,Artificial Shangri-La,4,Cosmograph,FieldItem,50007203,
5,1,bgm_menu_commandersroom,True,88,Meditation,5,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,
6,1,bgm_menu_gacha_open_cue,True,155,ShowCase,6,Cosmograph,FieldItem,50006203,
7,1,bgm_menu_shop,True,90,Take My MONEY!!,8,Cosmograph,FieldItem,50010203,
8,1,bgm_menu_arena,True,85,Standin' by,9,Zekk,FieldItem,50009203,
9,1,bgm_menu_arenabattle,True,94,Champions Match,10,Zekk,FieldItem,50012203,
10,1,bgm_menu_tower_a,True,89,chromosome,11,Feryquitous,FieldItem,50008203,
11,1,bgm_menu_tower_b,True,89,chromosome - Another Side -,12,Feryquitous,FieldItem,50015204,
13,1,bgm_menu_soloraid,True,86,THE CHALLENGER,13,NieN,FieldItem,50022205,
14,1,bgm_menu_cashshop,True,100,I FEEL SO ALIVE,14,Cosmograph,FieldItem,50027007,
15,1,bgm_menu_overclocked,True,90,OVERCLOCKER,15,ARForest,FieldItem,50028201,
16,1,bgm_menu_sidestory,True,125,Echoes of the Infinite,16,Nauts,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
17,1,bgm_menu_cashshop_2,True,70,Jump Up,17,Cosmograph,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
18,1,bgm_menu_outpost_2025,True,90,Artificial Shangri-La (retro mix),18,Cosmograph Remixed by NieN,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
19,1,bgm_menu_shop_2,True,148,Let Me out!!!,19,va1ue,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
20,1,bgm_menu_museum,True,118,Museum,20,DoubleTO,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_NONE,
2001,2,bgm_lostsector_mazeinabyss_a,True,41,Maze in Abyss,1,Cosmograph,FieldItem,50011203,
2002,2,bgm_lostsector_mazeinabyss_b,True,82,Maze in Abyss - Begin -,2,Cosmograph,FieldItem,54008203,
2003,2,bgm_lostsector_backandforth_a,True,92,Back and Forth,3,SELECTOR,FieldItem,50013203,
2004,2,bgm_lostsector_backandforth_b,True,92,Back and Forth - Discretion -,4,SELECTOR,FieldItem,54009203,
2005,2,bgm_lostsector_labyrinthofvoid_a,True,54,Labyrinth of Void,5,KARUT,FieldItem,50014205,
2006,2,bgm_lostsector_labyrinthofvoid_b,True,81,Labyrinth of Void - Deeper -,6,KARUT,FieldItem,54010203,
2007,2,bgm_lostsector_spot_1,True,191,Path of Ascension,7,Nuphory,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
2008,2,bgm_lostsector_spot_2,True,166,Recursion,8,crayvxn,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
2009,2,bgm_lostsector_spot_3,True,171,Cold Light,9,Cosmograph,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
2010,2,bgm_lostsector_spot_4,True,198,Lost Memory,10,Ryo Nakamura,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
2011,2,bgm_lostsector_spot_5,True,156,Voidseeker,11,crayvxn,Locale,JUKEBOX_OBTAIN_ACHIEVEMENT,
3001,3,bgm_story_backtonormal,True,47,Back to Normal,44,Cosmograph,FieldItem,54016201,
3002,3,bgm_story_languor,True,67,Languor,43,Cosmograph,FieldItem,50011204,
3003,3,bgm_story_epicjazzymoods,True,85,Epic Jazzy Moods,42,Cosmograph,FieldItem,54015202,
3004,3,bgm_story_impression,True,81,Impression,41,Cosmograph,FieldItem,50016203,
3005,3,bgm_story_tuffguys,True,54,Tuff Guys,40,ko.yo,FieldItem,54017202,
3006,3,bgm_story_orangepop,True,69,Orange Pop,39,Benicx,FieldItem,50011205,
3007,3,bgm_story_crawlinganxiety,True,60,Crawling Anxiety,38,Asha,FieldItem,50018205,
3008,3,bgm_story_armageddon,True,77,Armageddon,37,ko.yo,FieldItem,54017203,
3009,3,bgm_story_whosdumber,True,49,Who's Dumber?,36,Muwen,FieldItem,54016202,
3010,3,bgm_story_herecomestrouble,True,67,Here Comes Trouble,35,Asha,FieldItem,50017203,
3011,3,bgm_story_sunshinesorrow,True,84,Sunshine Sorrow,34,HAKMIN,FieldItem,54015203,
3012,3,bgm_story_tragedy,True,72,Tragedy,33,ko.yo,FieldItem,50015205,
3013,3,bgm_story_sundayintheark,True,100,Sunday In The Ark,32,ESTi,FieldItem,50013204,
3014,3,bgm_story_girlstalk,True,96,Girl's Talk,31,Muwen,FieldItem,50018203,
3015,3,bgm_story_stormbreakers,True,84,Storm Breakers,30,seibin,FieldItem,50016204,
3016,3,bgm_story_trauma,True,84,Trauma,29,Asha,FieldItem,54016203,
3017,3,bgm_story_onlineshopping,True,64,Online Shopping,28,Benicx,FieldItem,54018205,
3018,3,bgm_story_leisuretime,True,80,Leisure Time,27,ko.yo,FieldItem,54014202,
3019,3,bgm_story_lastbullet,True,75,Last Bullet,26,Asha,FieldItem,54015204,
3020,3,bgm_story_destinedtofight,True,80,Destined to Fight,24,ESTi,FieldItem,50018204,
3021,3,bgm_story_shapeofhope,True,86,Shape Of Hope,23,Muwen,FieldItem,50017204,
3022,3,bgm_story_marrybad,True,64,Marry Bad,22,seibin,FieldItem,50016205,
3023,3,bgm_story_breakaway,True,91,Break Away,21,Cosmograph,FieldItem,50013205,
3024,3,bgm_story_cosmos,True,90,cosmos,20,Cosmograph,FieldItem,54016204,
3025,3,bgm_story_sunnycarnival,True,73,Sunny Carnival,19,Soochan,FieldItem,50018207,
3026,3,bgm_story_callingsignal,True,76,Calling Signal,18,Cosmograph,FieldItem,50022206,
3027,3,bgm_story_prism,True,84,Prism,45,Cosmograph,FieldItem,50022207,
3028,3,bgm_story_boogiebox,True,80,BOOGIE BOX,1,Cosmograph,FieldItem,50033208,
3029,3,bgm_story_alittlestar,True,116,A Little Star,2,Kagi,FieldItem,50033209,
3030,3,bgm_story_luckybreak,True,142,Lucky Break!,3,Cynax,FieldItem,50033210,
3031,3,bgm_story_apricot,True,118,Apricot,4,Kagi,FieldItem,50033211,
3032,3,bgm_story_daytoday,True,116,The Day To Day Sky,5,Nauts,FieldItem,50033212,
3033,3,bgm_story_sceneofmemory,True,125,Scene of Memory,6,Cosmograph,FieldItem,54033202,
3034,3,bgm_story_turnupthevolume_orig,True,104,TURN UP THE VOLUME!!,7,KO3,FieldItem,54033203,
3035,3,bgm_story_empathize,True,115,EMPathīzə,8,YUMU,FieldItem,50034201,
3036,3,bgm_story_boogienight,True,105,Boogie Night,9,roop,FieldItem,50034203,
3037,3,bgm_story_monochrome,True,157,Monochrome,10,Donghyun Go,FieldItem,50034205,
3038,3,bgm_story_sogood,True,136,So Good,11,Stessie,FieldItem,50034206,
3039,3,bgm_story_flipflop,True,110,FLIP-FLOP,12,PRIKA,FieldItem,50034207,
3040,3,bgm_story_cottencandy,True,106,Cotton Candy,13,Nauts,FieldItem,50034209,
3041,3,bgm_story_tepidappleade,True,106,Tepid Apple Ade,14,Jung Hyun Kim,FieldItem,54034202,
3042,3,bgm_story_overjoy,True,106,OVERJOY,15,haru,FieldItem,54034203,
3043,3,bgm_story_confetti,True,116,Confetti,16,Kagi,FieldItem,54034204,
3044,3,bgm_story_mightfeel,True,113,Might Feel,17,roop,FieldItem,54034205,
4001,4,event_bgm_werise,False,197,WE RISE,1,"Cosmograph, NieN, OYHN (OK YOHAN of PIA)",Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4002,4,event_bgm_laplace,True,80,Para-DICE,2,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4003,4,event_bgm_2022winter,True,88,Snow Fairy,3,K.Shiraki,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4004,4,event_bgm_2022winter_complete,True,114,Snow Festival,4,K.Shiraki,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4005,4,event_bgm_2022winter_minigame_main,True,63,pick up☆,5,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4006,4,event_bgm_2022winter_minigame_start,False,73,pick up☆ pick up☆,6,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
12,4,bgm_menu_realkindness,True,120,Real Kindness,7,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4007,4,event_bgm_goodbyfornow,False,226,GoodBye For Now,8,Moeki Harada (Vocal. Jennifer Sumire),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4008,4,event_bgm_valentine,True,81,Give me Chocolate,9,Soochan,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4009,4,event_bgm_spot_ce01,True,92,3DGE OF BULLET,10,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4010,4,event_bgm_title_ce01,True,92,3DGE OF BULLET [Title Ver.],11,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4011,4,event_bgm_weaponxweapon,True,96,WEAPON X WEAPON,12,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4012,4,event_bgm_boss_ce01,True,91,the rapture appears,13,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4013,4,event_bgm_bwparadise,True,111,"Theme from ""BOW-WOW PARADISE""",14,kamome sano,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4014,4,bgm_menu_heretic,True,65,HERETIC,15,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4015,4,event_bgm_cherryblossom,True,99,Cherry Blossom,16,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4016,4,event_bgm_ltk,True,115,Dilemma,17,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4017,4,event_bgm_bunny777,True,77,BUNNY X 777,18,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4018,4,event_bgm_queensorder,True,91,Queen's Order,19,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4019,4,event_bgm_lovelylonelycat,True,185,Lovely Lonely Cat,20,Cosmograph (feat. Pernelle),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4020,4,event_bgm_goldenship,True,99,Golden Ship,21,Nauts,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4021,4,event_bgm_schooloflock,True,124,SCHOOL OF LOCK,22,Nauts,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4022,4,event_bgm_dazzlingcupid,True,86,DAZZLING CUPID,23,Soochan,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4023,4,event_bgm_acpufreeze,True,94,A.C.P.U.! FREEZE!,24,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4024,4,event_bgm_alonesurvivor,True,100,ALONE SURVIVOR,25,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4025,4,event_bgm_camellia,False,190,Camellia,26,Nauts (feat. STARRYSKY),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4026,4,event_bgm_lionheart,True,94,LION HEART,27,Crimsona,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4027,4,event_bgm_dirtybackyard,True,118,Dirty Backyard,28,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4028,4,event_bgm_perfectmaid,True,126,Perfect Maid,29,Nauts,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4029,4,event_bgm_perfectmaid_minimain,True,65,You've always got me,30,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4030,4,event_bgm_perfectmaid_showtime,True,90,It's SHOWTIME,31,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4031,4,event_bgm_boomsday,False,221,BOOMS DAY,32,"Cosmograph (feat. Hunger Noma, nonebart)",Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4032,4,event_bgm_killthelord,False,138,KILL THE LORD,33,NieN (feat. Whitney Sol) ,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4033,4,event_bgm_onemoretime,True,114,ONE MORE TIME!,34,Kamome sano,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4034,4,event_bgm_darkhero,True,94,D.ARK Hero,35,steelplus,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4035,4,event_bgm_redash_minigame_mine,True,120,MOG_2.0 - mine stage,36,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_MOG_MINE,False
4036,4,event_bgm_claymore,False,154,Claymore,37,Cosmograph (feat. B.A.Wheeler),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4037,4,event_bgm_juveniledays,False,189,Juvenile Days,38,seibin (feat. Chaerin),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4038,4,event_bgm_colorless,False,227,COLORLESS,39,Cosmograph (feat. Sunnie),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4039,4,event_bgm_redhood_costumes,False,180,Costumes,40,Cosmograph (feat. REX),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
4040,4,event_bgm_jinxplayer,True,185,JINX PLAYER,43,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4041,4,bgm_boss_ebg001_hsta_phase1,True,91,Stronghold [H.S.T.A],41,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4042,4,bgm_boss_ebg001_hsta_phase2,True,101,Land Eater [H.S.T.A],42,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4043,4,event_bgm_phantomthief,True,139,PHANTOM THIEF VS DETECTIVE,44,seibin,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4044,4,event_bgm_lifeagain,True,138,LIFE AGAIN,45,Stessie,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4045,4,event_bgm_whiteshirt,False,158,White Shirt,46,Nauts (feat. Shabel Tonya),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_REDHOOD_SPECIAL,
4046,4,event_bgm_secretgarden,True,121,SECRET GARDEN,47,ecro,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4047,4,event_bgm_footstepwalkrun_1,True,95,FOOT STEP WALK RUN,48,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4048,4,event_bgm_risinghigher,True,219,Rising Higher,49,NieN (feat. CielA),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4049,4,event_bgm_footstepwalkrun_2,True,44,Rising Higher (Short Inst.),50,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4050,4,event_bgm_wisdomspring,True,118,Wisdom Spring,51,YUMU,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4051,4,event_bgm_romanticvalentine,True,133,Romantic Valentine,52,seibin,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4052,4,event_bgm_romanticvalentine_minigame_main,True,65,Pirate Cafe,53,"DoubleTO, Nauts",Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4053,4,event_bgm_romanticvalentine_minigame_loop,True,69,Special Omurice,54,DoubleTO,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4054,4,event_bgm_forrest,True,131,FOR REST,55,ecro,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4055,4,event_bgm_newflavor,True,119,NEW FLAVOR,56,Cynax,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4056,4,event_bgm_trueflavor,True,142,TRUE FLAVOR,57,Cynax,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4057,4,event_bgm_fortheking_mechashifty,True,112,SHIFTY RANGERS,58,Nauts,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4058,4,event_bgm_fortheking_mechashifty_boss,True,119,INVASION! MECHA SHIFTY,59,DoubleTO,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4059,4,event_bgm_arcanearchive,True,260,"Archemy from ""Arcane Archive""",60,Feryquitous (feat.Risa Yuzuki),Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4060,4,event_bgm_lordforjustice,True,143,Lord for Justice,61,"Cosmograph (feat. B.A.Wheeler, Hunger Noma)",Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
4061,4,event_bgm_overthehorizon,True,197,"Astronaut Airlines from ""Over the Horizon""",62,Xuxhiz,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5001,5,bgm_prologue,True,45,Between life and Death,1,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5002,5,bgm_spot_encounter,True,83,ENCOUNTER,2,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5003,5,bgm_spot_counterattack,True,84,Counter Attack,3,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5004,5,bgm_distress,True,43,Distress [Scenario Ver.],4,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5005,5,bgm_distress_a,True,64,Distress,5,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5006,5,bgm_distress_b,True,64,Distress - signal,6,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5007,5,bgm_spot_crumblingcity_a,True,88,Crumbling City,7,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5008,5,bgm_spot_crumblingcity_b,True,96,Crumbling City - Another Side -,8,NieN,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5009,5,bgm_disaster,True,65,Disaster,9,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5010,5,bgm_boss_bbg003,True,120,The Collector,10,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5011,5,bgm_story_fairytalesend_a,True,43,Fairy Tale's End,11,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
5012,5,event_bgm_marian,False,159,Marian,12,Cosmograph,Locale,MISSING_GOODS_JUKEBOX_OBTAIN_PRESET_BGM,True
6001,6,bgm_mystery,True,48,Mystery,1,Cosmograph,FieldItem,54001201,
6002,6,bgm_emergency,True,51,Emergency,2,Cosmograph,FieldItem,54001202,
6003,6,bgm_enemyclose,True,43,Enemy Close,3,Cosmograph,FieldItem,50014201,
6004,6,bgm_recognition,True,59,Recognition [Scenario Ver.],4,Cosmograph,FieldItem,50014202,
6005,6,bgm_recognition_a,True,77,Recognition,5,Cosmograph,FieldItem,54002201,
6006,6,bgm_recognition_b,True,70,Recognition - distorted,6,Cosmograph,FieldItem,50014203,
6007,6,bgm_recognition_underworld,True,38,Recognition - underworld,7,Cosmograph,FieldItem,54014201,
6008,6,bgm_spot_bulletstorm_a,True,82,Bullet Storm,8,NieN,FieldItem,54002202,
6009,6,bgm_spot_bulletstorm_b,True,77,Bullet Storm - Retriggered -,9,NieN,FieldItem,50015202,
6010,6,bgm_boss_mbg002,True,127,EXTREME TUNNEL DESTROYER,10,KARUT,FieldItem,54002203,
6011,6,bgm_story_fairytalesend_b,True,43,Fairy Tale's End - Another Side -,11,Cosmograph,FieldItem,54003203,
6012,6,bgm_story_weare,True,37,WE ARE,12,Cosmograph,FieldItem,50014204,
6013,6,bgm_inark,True,64,in Ark,13,Cosmograph,FieldItem,50015203,
7001,7,bgm_hopeless,True,43,Hopeless,1,Cosmograph,FieldItem,54003204,
7002,7,bgm_story_kneeldownfools,True,78,"Kneel Down, Fools",2,Soochan,FieldItem,54003202,
7003,7,bgm_risk,True,64,Risk [Scenario Ver.],3,Cosmograph,FieldItem,50015201,
7004,7,bgm_risk_a,True,112,Risk,4,Cosmograph,FieldItem,50003202,
7005,7,bgm_risk_b,True,64,Risk - dark side -,5,Cosmograph,FieldItem,54003201,
7006,7,bgm_floraltribute,True,66,Floral Tribute [Scenario Ver.],6,Cosmograph,FieldItem,54015201,
7007,7,bgm_floraltribute_a,True,66,Floral Tribute,7,Cosmograph,FieldItem,50004201,
7008,7,bgm_floraltribute_b,True,66,Floral Tribute - prayer -,8,Cosmograph,FieldItem,54004201,
7009,7,bgm_spot_incomingrapture_a,True,80,incoming rapture,9,NieN,FieldItem,50004202,
7010,7,bgm_spot_incomingrapture_b,True,80,incoming rapture - Air Raid -,10,NieN,FieldItem,54004202,
7011,7,bgm_boss_bbg002,True,129,Slaughterer,11,NieN,FieldItem,54004203,
7012,7,bgm_story_fairytalesend_if,True,48,Fairy Tale's End [If],11,Cosmograph,FieldItem,54004204,
8001,8,bgm_story_mustang,True,73,EEEEEEEEE-ntertainment,1,Cosmograph,FieldItem,54006204,
8002,8,bgm_secondhand,True,60,Second Hand [Scenario Ver.],2,Feryquitous,FieldItem,50016201,
8003,8,bgm_secondhand_a,True,60,Second Hand,3,Feryquitous,FieldItem,50005201,
8004,8,bgm_secondhand_b,True,58,Second Hand - DIGITALIZED -,4,Feryquitous,FieldItem,54005201,
8005,8,bgm_story_inwonderland,True,76,In Wonderland,5,Soochan,FieldItem,50016202,
8006,8,bgm_spot_silvermane_a,True,93,Silver mane,6,Feryquitous,FieldItem,50005202,
8007,8,bgm_spot_silvermane_b,True,93,Silver mane - Snowstorm -,7,Feryquitous,FieldItem,54005202,
8008,8,bgm_boss_ebg001_phase1,True,91,Stronghold,8,Cosmograph,FieldItem,54005203,
8009,8,bgm_boss_ebg001_phase2,True,101,Land Eater,9,Cosmograph,FieldItem,54005204,
9001,9,bgm_frostpillar,True,85,Frost Pillar [Scenario Ver.],1,Feryquitous,FieldItem,50017201,
9002,9,bgm_frostpillar_a,True,85,Frost Pillar,2,Feryquitous,FieldItem,50006201,
9003,9,bgm_frostpillar_b,True,85,Frost Pillar - Another Side -,3,Feryquitous,FieldItem,54006201,
9004,9,bgm_spot_labyrinth_a,True,86,Labyrinth,4,Feryquitous,FieldItem,50006202,
9005,9,bgm_spot_labyrinth_b,True,86,Labyrinth - escape point -,5,Feryquitous,FieldItem,54006202,
9006,9,bgm_story_thepilgrim,True,89,The Pilgrim,6,Cosmograph,FieldItem,50017202,
9014,9,bgm_boss_bbg002_2,True,111,You CAN'T STOP US,7,Cosmograph,FieldItem,54006203,
9007,9,bgm_belowzero,True,100,below zero [Scenario Ver.],8,Feryquitous,FieldItem,50007201,
9008,9,bgm_belowzero_a,True,96,below zero,9,Feryquitous,FieldItem,54017201,
9009,9,bgm_belowzero_b,True,96,below zero - Glitched Mix -,10,Feryquitous,FieldItem,54007201,
9010,9,bgm_spot_scardi_a,True,101,Scardi [Inst Ver.],11,Feryquitous,FieldItem,50007202,
9011,9,bgm_spot_scardi_b,True,101,Scardi,12,Feryquitous,FieldItem,54007202,
9012,9,bgm_boss_mbg004,True,98,Ominous Cross,13,Cosmograph,FieldItem,54007203,
9013,9,bgm_story_tomboyprincess,True,83,Tomboy Princess,14,Soochan,FieldItem,54007204,
10001,10,bgm_theruinedcity,True,61,The Ruined City [Scenario Ver.],1,NieN,FieldItem,54008204,
10002,10,bgm_theruinedcity_a,True,82,The Ruined City,2,NieN,FieldItem,50008201,
10003,10,bgm_theruinedcity_b,True,82,The Ruined City - Dying Light -,3,NieN,FieldItem,54008201,
10004,10,bgm_spot_theclue_a,True,93,The Clue,4,NieN,FieldItem,50008202,
10005,10,bgm_spot_theclue_b,True,88,The Clue - know the truth -,5,NieN,FieldItem,54008202,
10006,10,bgm_heartdestroyer,True,78,Heart Destroyer [Scenario Ver.],6,NieN,FieldItem,54009204,
10007,10,bgm_heartdestroyer_a,True,86,Heart Destroyer,7,NieN,FieldItem,50009201,
10008,10,bgm_heartdestroyer_b,True,86,Heart Destroyer - distorted -,8,NieN,FieldItem,54009201,
10009,10,bgm_spot_standalone_a,True,97,STANDALONE,9,NieN,FieldItem,50009202,
10010,10,bgm_spot_standalone_b,True,86,STANDALONE - be strong -,10,NieN,FieldItem,54009202,
11001,11,bgm_areah,True,72,AREA : H [Scenario Ver.],1,Cosmograph,FieldItem,54010204,
11002,11,bgm_areah_a,True,72,AREA : H,2,Cosmograph,FieldItem,50010201,
11003,11,bgm_areah_b,True,72,AREA : H - heat stroke -,3,Cosmograph,FieldItem,54010201,
