id,ranking_type,condition_id,condition_value,description_localkey,server_reward_id
20020,HardCampaign,20,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20021,HardCampaign,21,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20022,HardCampaign,22,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20023,HardCampaign,23,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20024,HardCampaign,24,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20025,HardCampaign,25,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20026,HardCampaign,26,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20027,HardCampaign,27,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20028,HardCampaign,28,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20029,HardCampaign,29,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20030,HardCampaign,30,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20031,HardCampaign,31,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20032,HardCampaign,32,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20033,HardCampaign,33,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20034,HardCampaign,34,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20035,HardCampaign,35,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20036,HardCampaign,36,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20037,HardCampaign,37,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20038,HardCampaign,38,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20039,HardCampaign,39,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20040,HardCampaign,40,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
20041,HardCampaign,41,1,Locale_System:RANKING_HARD_STAGE_CLEAR,15000001
30101,TowerTribe,10030,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30102,TowerTribe,10040,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30103,TowerTribe,10055,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30104,TowerTribe,10070,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30105,TowerTribe,10085,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30106,TowerTribe,10100,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30107,TowerTribe,10125,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30108,TowerTribe,10150,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30109,TowerTribe,10175,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30110,TowerTribe,10200,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30111,TowerTribe,10225,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30112,TowerTribe,10250,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30113,TowerTribe,10275,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30114,TowerTribe,10300,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30115,TowerTribe,10325,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30116,TowerTribe,10350,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30117,TowerTribe,10375,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30118,TowerTribe,10400,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30119,TowerTribe,10425,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30120,TowerTribe,10450,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30121,TowerTribe,10475,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30122,TowerTribe,10500,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30123,TowerTribe,10525,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30124,TowerTribe,10550,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30125,TowerTribe,10575,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30126,TowerTribe,10600,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30127,TowerTribe,10625,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30128,TowerTribe,10650,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30129,TowerTribe,10675,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30130,TowerTribe,10700,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30131,TowerTribe,10725,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30132,TowerTribe,10750,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30133,TowerTribe,10775,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30134,TowerTribe,10800,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30135,TowerTribe,10825,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30136,TowerTribe,10850,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30137,TowerTribe,10875,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30138,TowerTribe,10900,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30139,TowerTribe,10925,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30140,TowerTribe,10950,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30141,TowerTribe,10975,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30142,TowerTribe,11000,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30143,TowerTribe,11025,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30144,TowerTribe,11050,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30145,TowerTribe,11075,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30146,TowerTribe,11100,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30147,TowerTribe,11125,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30148,TowerTribe,11150,1,Locale_System:RANKING_TOWER_BASIC_CLEAR,15000001
30201,TowerElysion,20030,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30202,TowerElysion,20040,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30203,TowerElysion,20055,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30204,TowerElysion,20070,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30205,TowerElysion,20085,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30206,TowerElysion,20100,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30207,TowerElysion,20125,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30208,TowerElysion,20150,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30209,TowerElysion,20175,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30210,TowerElysion,20200,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30211,TowerElysion,20225,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30212,TowerElysion,20250,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30213,TowerElysion,20275,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30214,TowerElysion,20300,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30215,TowerElysion,20325,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30216,TowerElysion,20350,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30217,TowerElysion,20375,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30218,TowerElysion,20400,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30219,TowerElysion,20425,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30220,TowerElysion,20450,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30221,TowerElysion,20475,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30222,TowerElysion,20500,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30223,TowerElysion,20525,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30224,TowerElysion,20550,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30225,TowerElysion,20575,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30226,TowerElysion,20600,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30227,TowerElysion,20625,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30228,TowerElysion,20650,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30229,TowerElysion,20675,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30230,TowerElysion,20700,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30231,TowerElysion,20725,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30232,TowerElysion,20750,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30233,TowerElysion,20775,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30234,TowerElysion,20800,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30235,TowerElysion,20825,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30236,TowerElysion,20850,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30237,TowerElysion,20875,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30238,TowerElysion,20900,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30239,TowerElysion,20925,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30240,TowerElysion,20950,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30241,TowerElysion,20975,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30242,TowerElysion,21000,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30243,TowerElysion,21025,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30244,TowerElysion,21050,1,Locale_System:RANKING_TOWER_ELYSION_CLEAR,15000001
30301,TowerMissilis,30030,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30302,TowerMissilis,30040,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30303,TowerMissilis,30055,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30304,TowerMissilis,30070,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30305,TowerMissilis,30085,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30306,TowerMissilis,30100,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30307,TowerMissilis,30125,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30308,TowerMissilis,30150,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30309,TowerMissilis,30175,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30310,TowerMissilis,30200,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30311,TowerMissilis,30225,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30312,TowerMissilis,30250,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30313,TowerMissilis,30275,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30314,TowerMissilis,30300,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30315,TowerMissilis,30325,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30316,TowerMissilis,30350,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30317,TowerMissilis,30375,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30318,TowerMissilis,30400,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30319,TowerMissilis,30425,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30320,TowerMissilis,30450,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30321,TowerMissilis,30475,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30322,TowerMissilis,30500,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30323,TowerMissilis,30525,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30324,TowerMissilis,30550,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30325,TowerMissilis,30575,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30326,TowerMissilis,30600,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30327,TowerMissilis,30625,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30328,TowerMissilis,30650,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30329,TowerMissilis,30675,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30330,TowerMissilis,30700,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30331,TowerMissilis,30725,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30332,TowerMissilis,30750,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30333,TowerMissilis,30775,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30334,TowerMissilis,30800,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30335,TowerMissilis,30825,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30336,TowerMissilis,30850,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30337,TowerMissilis,30875,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30338,TowerMissilis,30900,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30339,TowerMissilis,30925,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30340,TowerMissilis,30950,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30341,TowerMissilis,30975,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30342,TowerMissilis,31000,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30343,TowerMissilis,31025,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30344,TowerMissilis,31050,1,Locale_System:RANKING_TOWER_MISSILIS_CLEAR,15000001
30401,TowerTetra,40030,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30402,TowerTetra,40040,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30403,TowerTetra,40055,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30404,TowerTetra,40070,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30405,TowerTetra,40085,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30406,TowerTetra,40100,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30407,TowerTetra,40125,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30408,TowerTetra,40150,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30409,TowerTetra,40175,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30410,TowerTetra,40200,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30411,TowerTetra,40225,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30412,TowerTetra,40250,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30413,TowerTetra,40275,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30414,TowerTetra,40300,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30415,TowerTetra,40325,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30416,TowerTetra,40350,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30417,TowerTetra,40375,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30418,TowerTetra,40400,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30419,TowerTetra,40425,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30420,TowerTetra,40450,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30421,TowerTetra,40475,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30422,TowerTetra,40500,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30423,TowerTetra,40525,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30424,TowerTetra,40550,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30425,TowerTetra,40575,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30426,TowerTetra,40600,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30427,TowerTetra,40625,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30428,TowerTetra,40650,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30429,TowerTetra,40675,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30430,TowerTetra,40700,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30431,TowerTetra,40725,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30432,TowerTetra,40750,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30433,TowerTetra,40775,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30434,TowerTetra,40800,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30435,TowerTetra,40825,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30436,TowerTetra,40850,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30437,TowerTetra,40875,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30438,TowerTetra,40900,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30439,TowerTetra,40925,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30440,TowerTetra,40950,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30441,TowerTetra,40975,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30442,TowerTetra,41000,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30443,TowerTetra,41025,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30444,TowerTetra,41050,1,Locale_System:RANKING_TOWER_TETRA_CLEAR,15000001
30501,TowerOverspec,50030,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30502,TowerOverspec,50040,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30503,TowerOverspec,50055,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30504,TowerOverspec,50070,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30505,TowerOverspec,50085,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30506,TowerOverspec,50100,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30507,TowerOverspec,50125,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30508,TowerOverspec,50150,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30509,TowerOverspec,50175,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30510,TowerOverspec,50200,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30511,TowerOverspec,50225,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30512,TowerOverspec,50250,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30513,TowerOverspec,50275,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30514,TowerOverspec,50300,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30515,TowerOverspec,50325,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30516,TowerOverspec,50350,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30517,TowerOverspec,50375,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30518,TowerOverspec,50400,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30519,TowerOverspec,50425,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30520,TowerOverspec,50450,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30521,TowerOverspec,50475,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30522,TowerOverspec,50500,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30523,TowerOverspec,50525,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30524,TowerOverspec,50550,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30525,TowerOverspec,50575,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30526,TowerOverspec,50600,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30527,TowerOverspec,50625,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30528,TowerOverspec,50650,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30529,TowerOverspec,50675,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30530,TowerOverspec,50700,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30531,TowerOverspec,50725,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30532,TowerOverspec,50750,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30533,TowerOverspec,50775,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30534,TowerOverspec,50800,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30535,TowerOverspec,50825,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30536,TowerOverspec,50850,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30537,TowerOverspec,50875,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30538,TowerOverspec,50900,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30539,TowerOverspec,50925,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30540,TowerOverspec,50950,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30541,TowerOverspec,50975,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30542,TowerOverspec,51000,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30543,TowerOverspec,51025,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
30544,TowerOverspec,51050,1,Locale_System:RANKING_TOWER_PILGRIMOVERSPEC_CLEAR,15000001
400001,MuseumTotal,0,10,Locale_System:RANKING_MUSEUM_POINT_TOTAL,15000001
400002,MuseumTotal,0,30,Locale_System:RANKING_MUSEUM_POINT_TOTAL,15000001
400003,MuseumTotal,0,50,Locale_System:RANKING_MUSEUM_POINT_TOTAL,15000001
400004,MuseumTotal,0,70,Locale_System:RANKING_MUSEUM_POINT_TOTAL,15000001
400005,MuseumTotal,0,90,Locale_System:RANKING_MUSEUM_POINT_TOTAL,15000001
401001,MuseumGroup,1,15,Locale_System:RANKING_MUSEUM_POINT_HALL,15000001
401002,MuseumGroup,1,30,Locale_System:RANKING_MUSEUM_POINT_HALL,15000001
401003,MuseumGroup,1,45,Locale_System:RANKING_MUSEUM_POINT_HALL,15000001
401004,MuseumGroup,1,60,Locale_System:RANKING_MUSEUM_POINT_HALL,15000001
401005,MuseumGroup,1,90,Locale_System:RANKING_MUSEUM_POINT_HALL,15000001
