id,recycle_type,recycle_sub_type,recycle_level,limit_synchro_level,item_id,item_value
120231,Class,Defender,231,520,5220201,50
120232,Class,Defender,232,520,5220201,50
120233,Class,Defender,233,520,5220201,50
120234,Class,Defender,234,520,5220201,50
120235,Class,Defender,235,520,5220201,50
120236,Class,Defender,236,520,5220201,50
120237,Class,Defender,237,520,5220201,50
120238,Class,Defender,238,520,5220201,50
120239,Class,Defender,239,520,5220201,50
120240,Class,Defender,240,520,5220201,50
120241,Class,Defender,241,540,5220201,50
120242,Class,Defender,242,540,5220201,50
120243,Class,Defender,243,540,5220201,50
120244,Class,Defender,244,540,5220201,50
120245,Class,Defender,245,540,5220201,50
120246,Class,Defender,246,540,5220201,50
120247,Class,Defender,247,540,5220201,50
120248,Class,Defender,248,540,5220201,50
120249,Class,Defender,249,540,5220201,50
120250,Class,Defender,250,540,5220201,50
120251,Class,Defender,251,560,5220201,50
120252,Class,Defender,252,560,5220201,50
120253,Class,Defender,253,560,5220201,50
120254,Class,Defender,254,560,5220201,50
120255,Class,Defender,255,560,5220201,50
120256,Class,Defender,256,560,5220201,50
120257,Class,Defender,257,560,5220201,50
120258,Class,Defender,258,560,5220201,50
120259,Class,Defender,259,560,5220201,50
120260,Class,Defender,260,560,5220201,50
120261,Class,Defender,261,580,5220201,50
120262,Class,Defender,262,580,5220201,50
120263,Class,Defender,263,580,5220201,50
120264,Class,Defender,264,580,5220201,50
120265,Class,Defender,265,580,5220201,50
120266,Class,Defender,266,580,5220201,50
120267,Class,Defender,267,580,5220201,50
120268,Class,Defender,268,580,5220201,50
120269,Class,Defender,269,580,5220201,50
120270,Class,Defender,270,580,5220201,50
120271,Class,Defender,271,600,5220201,50
120272,Class,Defender,272,600,5220201,50
120273,Class,Defender,273,600,5220201,50
120274,Class,Defender,274,600,5220201,50
120275,Class,Defender,275,600,5220201,50
120276,Class,Defender,276,600,5220201,50
120277,Class,Defender,277,600,5220201,50
120278,Class,Defender,278,600,5220201,50
120279,Class,Defender,279,600,5220201,50
120280,Class,Defender,280,600,5220201,50
120281,Class,Defender,281,620,5220201,50
120282,Class,Defender,282,620,5220201,50
120283,Class,Defender,283,620,5220201,50
120284,Class,Defender,284,620,5220201,50
120285,Class,Defender,285,620,5220201,50
120286,Class,Defender,286,620,5220201,50
120287,Class,Defender,287,620,5220201,50
120288,Class,Defender,288,620,5220201,50
120289,Class,Defender,289,620,5220201,50
120290,Class,Defender,290,620,5220201,50
120291,Class,Defender,291,640,5220201,50
120292,Class,Defender,292,640,5220201,50
120293,Class,Defender,293,640,5220201,50
120294,Class,Defender,294,640,5220201,50
120295,Class,Defender,295,640,5220201,50
120296,Class,Defender,296,640,5220201,50
120297,Class,Defender,297,640,5220201,50
120298,Class,Defender,298,640,5220201,50
120299,Class,Defender,299,640,5220201,50
120300,Class,Defender,300,640,5220201,50
120301,Class,Defender,301,660,5220201,50
120302,Class,Defender,302,660,5220201,50
120303,Class,Defender,303,660,5220201,50
120304,Class,Defender,304,660,5220201,50
120305,Class,Defender,305,660,5220201,50
120306,Class,Defender,306,660,5220201,50
120307,Class,Defender,307,660,5220201,50
120308,Class,Defender,308,660,5220201,50
120309,Class,Defender,309,660,5220201,50
120310,Class,Defender,310,660,5220201,50
120311,Class,Defender,311,680,5220201,50
120312,Class,Defender,312,680,5220201,50
120313,Class,Defender,313,680,5220201,50
120314,Class,Defender,314,680,5220201,50
120315,Class,Defender,315,680,5220201,50
120316,Class,Defender,316,680,5220201,50
120317,Class,Defender,317,680,5220201,50
120318,Class,Defender,318,680,5220201,50
120319,Class,Defender,319,680,5220201,50
120320,Class,Defender,320,680,5220201,50
120321,Class,Defender,321,700,5220201,50
120322,Class,Defender,322,700,5220201,50
120323,Class,Defender,323,700,5220201,50
120324,Class,Defender,324,700,5220201,50
120325,Class,Defender,325,700,5220201,50
120326,Class,Defender,326,700,5220201,50
120327,Class,Defender,327,700,5220201,50
120328,Class,Defender,328,700,5220201,50
120329,Class,Defender,329,700,5220201,50
120330,Class,Defender,330,700,5220201,50
120331,Class,Defender,331,720,5220201,50
120332,Class,Defender,332,720,5220201,50
120333,Class,Defender,333,720,5220201,50
120334,Class,Defender,334,720,5220201,50
120335,Class,Defender,335,720,5220201,50
120336,Class,Defender,336,720,5220201,50
120337,Class,Defender,337,720,5220201,50
120338,Class,Defender,338,720,5220201,50
120339,Class,Defender,339,720,5220201,50
120340,Class,Defender,340,720,5220201,50
120341,Class,Defender,341,740,5220201,50
120342,Class,Defender,342,740,5220201,50
120343,Class,Defender,343,740,5220201,50
120344,Class,Defender,344,740,5220201,50
120345,Class,Defender,345,740,5220201,50
120346,Class,Defender,346,740,5220201,50
120347,Class,Defender,347,740,5220201,50
120348,Class,Defender,348,740,5220201,50
120349,Class,Defender,349,740,5220201,50
120350,Class,Defender,350,740,5220201,50
120351,Class,Defender,351,760,5220201,50
120352,Class,Defender,352,760,5220201,50
120353,Class,Defender,353,760,5220201,50
120354,Class,Defender,354,760,5220201,50
120355,Class,Defender,355,760,5220201,50
120356,Class,Defender,356,760,5220201,50
120357,Class,Defender,357,760,5220201,50
120358,Class,Defender,358,760,5220201,50
120359,Class,Defender,359,760,5220201,50
120360,Class,Defender,360,760,5220201,50
120361,Class,Defender,361,780,5220201,50
120362,Class,Defender,362,780,5220201,50
120363,Class,Defender,363,780,5220201,50
120364,Class,Defender,364,780,5220201,50
120365,Class,Defender,365,780,5220201,50
120366,Class,Defender,366,780,5220201,50
120367,Class,Defender,367,780,5220201,50
120368,Class,Defender,368,780,5220201,50
120369,Class,Defender,369,780,5220201,50
120370,Class,Defender,370,780,5220201,50
120371,Class,Defender,371,800,5220201,50
120372,Class,Defender,372,800,5220201,50
120373,Class,Defender,373,800,5220201,50
120374,Class,Defender,374,800,5220201,50
120375,Class,Defender,375,800,5220201,50
120376,Class,Defender,376,800,5220201,50
120377,Class,Defender,377,800,5220201,50
120378,Class,Defender,378,800,5220201,50
120379,Class,Defender,379,800,5220201,50
120380,Class,Defender,380,800,5220201,50
120381,Class,Defender,381,820,5220201,50
120382,Class,Defender,382,820,5220201,50
120383,Class,Defender,383,820,5220201,50
120384,Class,Defender,384,820,5220201,50
120385,Class,Defender,385,820,5220201,50
120386,Class,Defender,386,820,5220201,50
120387,Class,Defender,387,820,5220201,50
120388,Class,Defender,388,820,5220201,50
120389,Class,Defender,389,820,5220201,50
120390,Class,Defender,390,820,5220201,50
120391,Class,Defender,391,840,5220201,50
120392,Class,Defender,392,840,5220201,50
120393,Class,Defender,393,840,5220201,50
120394,Class,Defender,394,840,5220201,50
120395,Class,Defender,395,840,5220201,50
120396,Class,Defender,396,840,5220201,50
120397,Class,Defender,397,840,5220201,50
120398,Class,Defender,398,840,5220201,50
120399,Class,Defender,399,840,5220201,50
120400,Class,Defender,400,840,5220201,50
120401,Class,Defender,401,860,5220201,50
120402,Class,Defender,402,860,5220201,50
120403,Class,Defender,403,860,5220201,50
120404,Class,Defender,404,860,5220201,50
120405,Class,Defender,405,860,5220201,50
120406,Class,Defender,406,860,5220201,50
120407,Class,Defender,407,860,5220201,50
120408,Class,Defender,408,860,5220201,50
120409,Class,Defender,409,860,5220201,50
120410,Class,Defender,410,860,5220201,50
120411,Class,Defender,411,880,5220201,50
120412,Class,Defender,412,880,5220201,50
120413,Class,Defender,413,880,5220201,50
120414,Class,Defender,414,880,5220201,50
120415,Class,Defender,415,880,5220201,50
120416,Class,Defender,416,880,5220201,50
120417,Class,Defender,417,880,5220201,50
120418,Class,Defender,418,880,5220201,50
120419,Class,Defender,419,880,5220201,50
120420,Class,Defender,420,880,5220201,50
120421,Class,Defender,421,900,5220201,50
120422,Class,Defender,422,900,5220201,50
120423,Class,Defender,423,900,5220201,50
120424,Class,Defender,424,900,5220201,50
120425,Class,Defender,425,900,5220201,50
120426,Class,Defender,426,900,5220201,50
120427,Class,Defender,427,900,5220201,50
120428,Class,Defender,428,900,5220201,50
120429,Class,Defender,429,900,5220201,50
120430,Class,Defender,430,900,5220201,50
120431,Class,Defender,431,920,5220201,50
120432,Class,Defender,432,920,5220201,50
120433,Class,Defender,433,920,5220201,50
120434,Class,Defender,434,920,5220201,50
120435,Class,Defender,435,920,5220201,50
120436,Class,Defender,436,920,5220201,50
120437,Class,Defender,437,920,5220201,50
120438,Class,Defender,438,920,5220201,50
120439,Class,Defender,439,920,5220201,50
120440,Class,Defender,440,920,5220201,50
120441,Class,Defender,441,940,5220201,50
120442,Class,Defender,442,940,5220201,50
120443,Class,Defender,443,940,5220201,50
120444,Class,Defender,444,940,5220201,50
120445,Class,Defender,445,940,5220201,50
120446,Class,Defender,446,940,5220201,50
120447,Class,Defender,447,940,5220201,50
120448,Class,Defender,448,940,5220201,50
120449,Class,Defender,449,940,5220201,50
120450,Class,Defender,450,940,5220201,50
120451,Class,Defender,451,960,5220201,50
120452,Class,Defender,452,960,5220201,50
120453,Class,Defender,453,960,5220201,50
120454,Class,Defender,454,960,5220201,50
120455,Class,Defender,455,960,5220201,50
120456,Class,Defender,456,960,5220201,50
120457,Class,Defender,457,960,5220201,50
120458,Class,Defender,458,960,5220201,50
120459,Class,Defender,459,960,5220201,50
120460,Class,Defender,460,960,5220201,50
120461,Class,Defender,461,980,5220201,50
120462,Class,Defender,462,980,5220201,50
120463,Class,Defender,463,980,5220201,50
120464,Class,Defender,464,980,5220201,50
120465,Class,Defender,465,980,5220201,50
120466,Class,Defender,466,980,5220201,50
120467,Class,Defender,467,980,5220201,50
120468,Class,Defender,468,980,5220201,50
120469,Class,Defender,469,980,5220201,50
120470,Class,Defender,470,980,5220201,50
120471,Class,Defender,471,1000,5220201,50
120472,Class,Defender,472,1000,5220201,50
120473,Class,Defender,473,1000,5220201,50
120474,Class,Defender,474,1000,5220201,50
120475,Class,Defender,475,1000,5220201,50
120476,Class,Defender,476,1000,5220201,50
120477,Class,Defender,477,1000,5220201,50
120478,Class,Defender,478,1000,5220201,50
120479,Class,Defender,479,1000,5220201,50
120480,Class,Defender,480,1000,5220201,50
120481,Class,Defender,481,1020,5220201,50
120482,Class,Defender,482,1020,5220201,50
120483,Class,Defender,483,1020,5220201,50
120484,Class,Defender,484,1020,5220201,50
120485,Class,Defender,485,1020,5220201,50
120486,Class,Defender,486,1020,5220201,50
120487,Class,Defender,487,1020,5220201,50
120488,Class,Defender,488,1020,5220201,50
120489,Class,Defender,489,1020,5220201,50
120490,Class,Defender,490,1020,5220201,50
120491,Class,Defender,491,1040,5220201,50
120492,Class,Defender,492,1040,5220201,50
120493,Class,Defender,493,1040,5220201,50
120494,Class,Defender,494,1040,5220201,50
120495,Class,Defender,495,1040,5220201,50
120496,Class,Defender,496,1040,5220201,50
120497,Class,Defender,497,1040,5220201,50
120498,Class,Defender,498,1040,5220201,50
120499,Class,Defender,499,1040,5220201,50
120500,Class,Defender,500,1040,5220201,50
120501,Class,Defender,501,1060,5220201,50
120502,Class,Defender,502,1060,5220201,50
120503,Class,Defender,503,1060,5220201,50
120504,Class,Defender,504,1060,5220201,50
120505,Class,Defender,505,1060,5220201,50
120506,Class,Defender,506,1060,5220201,50
120507,Class,Defender,507,1060,5220201,50
120508,Class,Defender,508,1060,5220201,50
120509,Class,Defender,509,1060,5220201,50
120510,Class,Defender,510,1060,5220201,50
120511,Class,Defender,511,1080,5220201,50
120512,Class,Defender,512,1080,5220201,50
120513,Class,Defender,513,1080,5220201,50
120514,Class,Defender,514,1080,5220201,50
120515,Class,Defender,515,1080,5220201,50
120516,Class,Defender,516,1080,5220201,50
120517,Class,Defender,517,1080,5220201,50
120518,Class,Defender,518,1080,5220201,50
120519,Class,Defender,519,1080,5220201,50
120520,Class,Defender,520,1080,5220201,50
120521,Class,Defender,521,1100,5220201,50
120522,Class,Defender,522,1100,5220201,50
120523,Class,Defender,523,1100,5220201,50
120524,Class,Defender,524,1100,5220201,50
120525,Class,Defender,525,1100,5220201,50
120526,Class,Defender,526,1100,5220201,50
120527,Class,Defender,527,1100,5220201,50
120528,Class,Defender,528,1100,5220201,50
120529,Class,Defender,529,1100,5220201,50
120530,Class,Defender,530,1100,5220201,50
120531,Class,Defender,531,1120,5220201,50
120532,Class,Defender,532,1120,5220201,50
120533,Class,Defender,533,1120,5220201,50
120534,Class,Defender,534,1120,5220201,50
120535,Class,Defender,535,1120,5220201,50
120536,Class,Defender,536,1120,5220201,50
120537,Class,Defender,537,1120,5220201,50
120538,Class,Defender,538,1120,5220201,50
120539,Class,Defender,539,1120,5220201,50
120540,Class,Defender,540,1120,5220201,50
120541,Class,Defender,541,1140,5220201,50
120542,Class,Defender,542,1140,5220201,50
120543,Class,Defender,543,1140,5220201,50
120544,Class,Defender,544,1140,5220201,50
120545,Class,Defender,545,1140,5220201,50
120546,Class,Defender,546,1140,5220201,50
120547,Class,Defender,547,1140,5220201,50
120548,Class,Defender,548,1140,5220201,50
120549,Class,Defender,549,1140,5220201,50
120550,Class,Defender,550,1140,5220201,50
120551,Class,Defender,551,1160,5220201,50
120552,Class,Defender,552,1160,5220201,50
120553,Class,Defender,553,1160,5220201,50
120554,Class,Defender,554,1160,5220201,50
120555,Class,Defender,555,1160,5220201,50
120556,Class,Defender,556,1160,5220201,50
120557,Class,Defender,557,1160,5220201,50
120558,Class,Defender,558,1160,5220201,50
120559,Class,Defender,559,1160,5220201,50
120560,Class,Defender,560,1160,5220201,50
120561,Class,Defender,561,1180,5220201,50
120562,Class,Defender,562,1180,5220201,50
120563,Class,Defender,563,1180,5220201,50
120564,Class,Defender,564,1180,5220201,50
120565,Class,Defender,565,1180,5220201,50
120566,Class,Defender,566,1180,5220201,50
120567,Class,Defender,567,1180,5220201,50
120568,Class,Defender,568,1180,5220201,50
120569,Class,Defender,569,1180,5220201,50
120570,Class,Defender,570,1180,5220201,50
120571,Class,Defender,571,1200,5220201,50
120572,Class,Defender,572,1200,5220201,50
120573,Class,Defender,573,1200,5220201,50
120574,Class,Defender,574,1200,5220201,50
120575,Class,Defender,575,1200,5220201,50
120576,Class,Defender,576,1200,5220201,50
120577,Class,Defender,577,1200,5220201,50
120578,Class,Defender,578,1200,5220201,50
120579,Class,Defender,579,1200,5220201,50
120580,Class,Defender,580,1200,5220201,50
130001,Class,Supporter,1,1,5230201,0
130002,Class,Supporter,2,1,5230201,10
130003,Class,Supporter,3,1,5230201,10
130004,Class,Supporter,4,1,5230201,10
130005,Class,Supporter,5,1,5230201,10
130006,Class,Supporter,6,1,5230201,10
130007,Class,Supporter,7,1,5230201,10
130008,Class,Supporter,8,1,5230201,10
130009,Class,Supporter,9,1,5230201,10
130010,Class,Supporter,10,1,5230201,10
130011,Class,Supporter,11,80,5230201,30
130012,Class,Supporter,12,80,5230201,30
130013,Class,Supporter,13,80,5230201,30
130014,Class,Supporter,14,80,5230201,30
130015,Class,Supporter,15,80,5230201,30
130016,Class,Supporter,16,80,5230201,30
130017,Class,Supporter,17,80,5230201,30
130018,Class,Supporter,18,80,5230201,30
130019,Class,Supporter,19,80,5230201,30
130020,Class,Supporter,20,80,5230201,30
130021,Class,Supporter,21,100,5230201,50
130022,Class,Supporter,22,100,5230201,50
130023,Class,Supporter,23,100,5230201,50
130024,Class,Supporter,24,100,5230201,50
130025,Class,Supporter,25,100,5230201,50
130026,Class,Supporter,26,100,5230201,50
130027,Class,Supporter,27,100,5230201,50
130028,Class,Supporter,28,100,5230201,50
130029,Class,Supporter,29,100,5230201,50
130030,Class,Supporter,30,100,5230201,50
130031,Class,Supporter,31,120,5230201,50
130032,Class,Supporter,32,120,5230201,50
130033,Class,Supporter,33,120,5230201,50
130034,Class,Supporter,34,120,5230201,50
130035,Class,Supporter,35,120,5230201,50
130036,Class,Supporter,36,120,5230201,50
130037,Class,Supporter,37,120,5230201,50
130038,Class,Supporter,38,120,5230201,50
130039,Class,Supporter,39,120,5230201,50
130040,Class,Supporter,40,120,5230201,50
130041,Class,Supporter,41,140,5230201,50
130042,Class,Supporter,42,140,5230201,50
130043,Class,Supporter,43,140,5230201,50
130044,Class,Supporter,44,140,5230201,50
130045,Class,Supporter,45,140,5230201,50
130046,Class,Supporter,46,140,5230201,50
130047,Class,Supporter,47,140,5230201,50
130048,Class,Supporter,48,140,5230201,50
130049,Class,Supporter,49,140,5230201,50
130050,Class,Supporter,50,140,5230201,50
130051,Class,Supporter,51,160,5230201,50
130052,Class,Supporter,52,160,5230201,50
130053,Class,Supporter,53,160,5230201,50
130054,Class,Supporter,54,160,5230201,50
130055,Class,Supporter,55,160,5230201,50
130056,Class,Supporter,56,160,5230201,50
130057,Class,Supporter,57,160,5230201,50
130058,Class,Supporter,58,160,5230201,50
130059,Class,Supporter,59,160,5230201,50
130060,Class,Supporter,60,160,5230201,50
130061,Class,Supporter,61,180,5230201,50
130062,Class,Supporter,62,180,5230201,50
130063,Class,Supporter,63,180,5230201,50
130064,Class,Supporter,64,180,5230201,50
130065,Class,Supporter,65,180,5230201,50
130066,Class,Supporter,66,180,5230201,50
130067,Class,Supporter,67,180,5230201,50
130068,Class,Supporter,68,180,5230201,50
130069,Class,Supporter,69,180,5230201,50
130070,Class,Supporter,70,180,5230201,50
130071,Class,Supporter,71,200,5230201,50
130072,Class,Supporter,72,200,5230201,50
130073,Class,Supporter,73,200,5230201,50
130074,Class,Supporter,74,200,5230201,50
130075,Class,Supporter,75,200,5230201,50
130076,Class,Supporter,76,200,5230201,50
130077,Class,Supporter,77,200,5230201,50
130078,Class,Supporter,78,200,5230201,50
130079,Class,Supporter,79,200,5230201,50
130080,Class,Supporter,80,200,5230201,50
130081,Class,Supporter,81,220,5230201,50
130082,Class,Supporter,82,220,5230201,50
130083,Class,Supporter,83,220,5230201,50
130084,Class,Supporter,84,220,5230201,50
130085,Class,Supporter,85,220,5230201,50
130086,Class,Supporter,86,220,5230201,50
130087,Class,Supporter,87,220,5230201,50
130088,Class,Supporter,88,220,5230201,50
130089,Class,Supporter,89,220,5230201,50
130090,Class,Supporter,90,220,5230201,50
130091,Class,Supporter,91,240,5230201,50
130092,Class,Supporter,92,240,5230201,50
130093,Class,Supporter,93,240,5230201,50
130094,Class,Supporter,94,240,5230201,50
130095,Class,Supporter,95,240,5230201,50
130096,Class,Supporter,96,240,5230201,50
130097,Class,Supporter,97,240,5230201,50
130098,Class,Supporter,98,240,5230201,50
130099,Class,Supporter,99,240,5230201,50
130100,Class,Supporter,100,240,5230201,50
130101,Class,Supporter,101,260,5230201,50
130102,Class,Supporter,102,260,5230201,50
130103,Class,Supporter,103,260,5230201,50
130104,Class,Supporter,104,260,5230201,50
130105,Class,Supporter,105,260,5230201,50
130106,Class,Supporter,106,260,5230201,50
130107,Class,Supporter,107,260,5230201,50
130108,Class,Supporter,108,260,5230201,50
130109,Class,Supporter,109,260,5230201,50
130110,Class,Supporter,110,260,5230201,50
130111,Class,Supporter,111,280,5230201,50
130112,Class,Supporter,112,280,5230201,50
130113,Class,Supporter,113,280,5230201,50
130114,Class,Supporter,114,280,5230201,50
130115,Class,Supporter,115,280,5230201,50
130116,Class,Supporter,116,280,5230201,50
130117,Class,Supporter,117,280,5230201,50
130118,Class,Supporter,118,280,5230201,50
130119,Class,Supporter,119,280,5230201,50
130120,Class,Supporter,120,280,5230201,50
130121,Class,Supporter,121,300,5230201,50
130122,Class,Supporter,122,300,5230201,50
130123,Class,Supporter,123,300,5230201,50
130124,Class,Supporter,124,300,5230201,50
130125,Class,Supporter,125,300,5230201,50
130126,Class,Supporter,126,300,5230201,50
130127,Class,Supporter,127,300,5230201,50
130128,Class,Supporter,128,300,5230201,50
130129,Class,Supporter,129,300,5230201,50
130130,Class,Supporter,130,300,5230201,50
130131,Class,Supporter,131,320,5230201,50
130132,Class,Supporter,132,320,5230201,50
130133,Class,Supporter,133,320,5230201,50
130134,Class,Supporter,134,320,5230201,50
130135,Class,Supporter,135,320,5230201,50
130136,Class,Supporter,136,320,5230201,50
130137,Class,Supporter,137,320,5230201,50
130138,Class,Supporter,138,320,5230201,50
130139,Class,Supporter,139,320,5230201,50
130140,Class,Supporter,140,320,5230201,50
130141,Class,Supporter,141,340,5230201,50
130142,Class,Supporter,142,340,5230201,50
130143,Class,Supporter,143,340,5230201,50
130144,Class,Supporter,144,340,5230201,50
130145,Class,Supporter,145,340,5230201,50
130146,Class,Supporter,146,340,5230201,50
130147,Class,Supporter,147,340,5230201,50
130148,Class,Supporter,148,340,5230201,50
130149,Class,Supporter,149,340,5230201,50
130150,Class,Supporter,150,340,5230201,50
130151,Class,Supporter,151,360,5230201,50
130152,Class,Supporter,152,360,5230201,50
130153,Class,Supporter,153,360,5230201,50
130154,Class,Supporter,154,360,5230201,50
130155,Class,Supporter,155,360,5230201,50
130156,Class,Supporter,156,360,5230201,50
130157,Class,Supporter,157,360,5230201,50
130158,Class,Supporter,158,360,5230201,50
130159,Class,Supporter,159,360,5230201,50
130160,Class,Supporter,160,360,5230201,50
130161,Class,Supporter,161,380,5230201,50
130162,Class,Supporter,162,380,5230201,50
130163,Class,Supporter,163,380,5230201,50
130164,Class,Supporter,164,380,5230201,50
130165,Class,Supporter,165,380,5230201,50
130166,Class,Supporter,166,380,5230201,50
130167,Class,Supporter,167,380,5230201,50
130168,Class,Supporter,168,380,5230201,50
130169,Class,Supporter,169,380,5230201,50
130170,Class,Supporter,170,380,5230201,50
130171,Class,Supporter,171,400,5230201,50
130172,Class,Supporter,172,400,5230201,50
130173,Class,Supporter,173,400,5230201,50
130174,Class,Supporter,174,400,5230201,50
130175,Class,Supporter,175,400,5230201,50
130176,Class,Supporter,176,400,5230201,50
130177,Class,Supporter,177,400,5230201,50
130178,Class,Supporter,178,400,5230201,50
130179,Class,Supporter,179,400,5230201,50
130180,Class,Supporter,180,400,5230201,50
130181,Class,Supporter,181,420,5230201,50
130182,Class,Supporter,182,420,5230201,50
130183,Class,Supporter,183,420,5230201,50
130184,Class,Supporter,184,420,5230201,50
130185,Class,Supporter,185,420,5230201,50
130186,Class,Supporter,186,420,5230201,50
130187,Class,Supporter,187,420,5230201,50
130188,Class,Supporter,188,420,5230201,50
130189,Class,Supporter,189,420,5230201,50
130190,Class,Supporter,190,420,5230201,50
130191,Class,Supporter,191,440,5230201,50
130192,Class,Supporter,192,440,5230201,50
130193,Class,Supporter,193,440,5230201,50
130194,Class,Supporter,194,440,5230201,50
130195,Class,Supporter,195,440,5230201,50
130196,Class,Supporter,196,440,5230201,50
130197,Class,Supporter,197,440,5230201,50
130198,Class,Supporter,198,440,5230201,50
130199,Class,Supporter,199,440,5230201,50
130200,Class,Supporter,200,440,5230201,50
130201,Class,Supporter,201,460,5230201,50
130202,Class,Supporter,202,460,5230201,50
130203,Class,Supporter,203,460,5230201,50
130204,Class,Supporter,204,460,5230201,50
130205,Class,Supporter,205,460,5230201,50
130206,Class,Supporter,206,460,5230201,50
130207,Class,Supporter,207,460,5230201,50
130208,Class,Supporter,208,460,5230201,50
130209,Class,Supporter,209,460,5230201,50
130210,Class,Supporter,210,460,5230201,50
130211,Class,Supporter,211,480,5230201,50
130212,Class,Supporter,212,480,5230201,50
130213,Class,Supporter,213,480,5230201,50
130214,Class,Supporter,214,480,5230201,50
130215,Class,Supporter,215,480,5230201,50
130216,Class,Supporter,216,480,5230201,50
130217,Class,Supporter,217,480,5230201,50
130218,Class,Supporter,218,480,5230201,50
130219,Class,Supporter,219,480,5230201,50
130220,Class,Supporter,220,480,5230201,50
130221,Class,Supporter,221,500,5230201,50
130222,Class,Supporter,222,500,5230201,50
130223,Class,Supporter,223,500,5230201,50
130224,Class,Supporter,224,500,5230201,50
130225,Class,Supporter,225,500,5230201,50
130226,Class,Supporter,226,500,5230201,50
130227,Class,Supporter,227,500,5230201,50
130228,Class,Supporter,228,500,5230201,50
130229,Class,Supporter,229,500,5230201,50
130230,Class,Supporter,230,500,5230201,50
130231,Class,Supporter,231,520,5230201,50
130232,Class,Supporter,232,520,5230201,50
130233,Class,Supporter,233,520,5230201,50
130234,Class,Supporter,234,520,5230201,50
130235,Class,Supporter,235,520,5230201,50
130236,Class,Supporter,236,520,5230201,50
130237,Class,Supporter,237,520,5230201,50
130238,Class,Supporter,238,520,5230201,50
130239,Class,Supporter,239,520,5230201,50
130240,Class,Supporter,240,520,5230201,50
130241,Class,Supporter,241,540,5230201,50
130242,Class,Supporter,242,540,5230201,50
130243,Class,Supporter,243,540,5230201,50
130244,Class,Supporter,244,540,5230201,50
130245,Class,Supporter,245,540,5230201,50
130246,Class,Supporter,246,540,5230201,50
130247,Class,Supporter,247,540,5230201,50
130248,Class,Supporter,248,540,5230201,50
130249,Class,Supporter,249,540,5230201,50
130250,Class,Supporter,250,540,5230201,50
130251,Class,Supporter,251,560,5230201,50
130252,Class,Supporter,252,560,5230201,50
130253,Class,Supporter,253,560,5230201,50
130254,Class,Supporter,254,560,5230201,50
130255,Class,Supporter,255,560,5230201,50
130256,Class,Supporter,256,560,5230201,50
130257,Class,Supporter,257,560,5230201,50
130258,Class,Supporter,258,560,5230201,50
130259,Class,Supporter,259,560,5230201,50
130260,Class,Supporter,260,560,5230201,50
130261,Class,Supporter,261,580,5230201,50
130262,Class,Supporter,262,580,5230201,50
130263,Class,Supporter,263,580,5230201,50
130264,Class,Supporter,264,580,5230201,50
130265,Class,Supporter,265,580,5230201,50
130266,Class,Supporter,266,580,5230201,50
130267,Class,Supporter,267,580,5230201,50
130268,Class,Supporter,268,580,5230201,50
130269,Class,Supporter,269,580,5230201,50
130270,Class,Supporter,270,580,5230201,50
130271,Class,Supporter,271,600,5230201,50
130272,Class,Supporter,272,600,5230201,50
130273,Class,Supporter,273,600,5230201,50
130274,Class,Supporter,274,600,5230201,50
130275,Class,Supporter,275,600,5230201,50
130276,Class,Supporter,276,600,5230201,50
130277,Class,Supporter,277,600,5230201,50
130278,Class,Supporter,278,600,5230201,50
130279,Class,Supporter,279,600,5230201,50
130280,Class,Supporter,280,600,5230201,50
130281,Class,Supporter,281,620,5230201,50
130282,Class,Supporter,282,620,5230201,50
130283,Class,Supporter,283,620,5230201,50
130284,Class,Supporter,284,620,5230201,50
130285,Class,Supporter,285,620,5230201,50
130286,Class,Supporter,286,620,5230201,50
130287,Class,Supporter,287,620,5230201,50
130288,Class,Supporter,288,620,5230201,50
130289,Class,Supporter,289,620,5230201,50
130290,Class,Supporter,290,620,5230201,50
130291,Class,Supporter,291,640,5230201,50
130292,Class,Supporter,292,640,5230201,50
130293,Class,Supporter,293,640,5230201,50
130294,Class,Supporter,294,640,5230201,50
130295,Class,Supporter,295,640,5230201,50
130296,Class,Supporter,296,640,5230201,50
130297,Class,Supporter,297,640,5230201,50
130298,Class,Supporter,298,640,5230201,50
130299,Class,Supporter,299,640,5230201,50
130300,Class,Supporter,300,640,5230201,50
130301,Class,Supporter,301,660,5230201,50
130302,Class,Supporter,302,660,5230201,50
130303,Class,Supporter,303,660,5230201,50
130304,Class,Supporter,304,660,5230201,50
130305,Class,Supporter,305,660,5230201,50
130306,Class,Supporter,306,660,5230201,50
130307,Class,Supporter,307,660,5230201,50
130308,Class,Supporter,308,660,5230201,50
130309,Class,Supporter,309,660,5230201,50
130310,Class,Supporter,310,660,5230201,50
130311,Class,Supporter,311,680,5230201,50
130312,Class,Supporter,312,680,5230201,50
130313,Class,Supporter,313,680,5230201,50
130314,Class,Supporter,314,680,5230201,50
130315,Class,Supporter,315,680,5230201,50
130316,Class,Supporter,316,680,5230201,50
130317,Class,Supporter,317,680,5230201,50
130318,Class,Supporter,318,680,5230201,50
130319,Class,Supporter,319,680,5230201,50
130320,Class,Supporter,320,680,5230201,50
130321,Class,Supporter,321,700,5230201,50
130322,Class,Supporter,322,700,5230201,50
130323,Class,Supporter,323,700,5230201,50
130324,Class,Supporter,324,700,5230201,50
130325,Class,Supporter,325,700,5230201,50
130326,Class,Supporter,326,700,5230201,50
