id,skill_group_id,skill_system_type,skill_name,skill_description,skill_description_short,skill_icon,skill_icon_background,skill_projectile,skill_projectile_muzzle_type,skill_fire_effect,skill_hit_effect,skill_hit_effect_type,skill_aura_effect,skill_aura_effect_type,skill_aura_effect_target_type,skill_aura_effect_hold_time,skill_area_effect,skill_area_effect_type,skill_spine_resource_parameter_on,skill_spine_resource_parameter_hold_time,use_skill_spine_animation,skill_level,skill_cost,skill_use_type,skill_cool_time,skill_use_attack_count,skill_type,skill_target_select_priority,skill_effect_range,skill_instant_effect_apply_delay,skill_missile_projectile_count,skill_missile_projectile_fire_delay,skill_projectile_approach_time,skill_projectile_max_height,skill_projectile_missile_propulsion_start_timing,skill_area_hold_time,skill_area_effect_duration,skill_normal_attack_enhance_time,skill_effect_list/0/skill_effect_type,skill_effect_list/0/skill_effect_target,skill_effect_list/0/skill_effect_target_count,skill_effect_list/0/skill_effect_target_priority,skill_effect_list/0/skill_effect_value,skill_effect_list/0/skill_effect_hold_time,skill_effect_list/0/skill_effect_apply_chance,skill_effect_list/1/skill_effect_type,skill_effect_list/1/skill_effect_target,skill_effect_list/1/skill_effect_target_count,skill_effect_list/1/skill_effect_target_priority,skill_effect_list/1/skill_effect_value,skill_effect_list/1/skill_effect_hold_time,skill_effect_list/1/skill_effect_apply_chance,skill_effect_list/2/skill_effect_type,skill_effect_list/2/skill_effect_target,skill_effect_list/2/skill_effect_target_count,skill_effect_list/2/skill_effect_target_priority,skill_effect_list/2/skill_effect_value,skill_effect_list/2/skill_effect_hold_time,skill_effect_list/2/skill_effect_apply_chance,skill_effect_list/3/skill_effect_type,skill_effect_list/3/skill_effect_target,skill_effect_list/3/skill_effect_target_count,skill_effect_list/3/skill_effect_target_priority,skill_effect_list/3/skill_effect_value,skill_effect_list/3/skill_effect_hold_time,skill_effect_list/3/skill_effect_apply_chance,skill_effect_list/4/skill_effect_type,skill_effect_list/4/skill_effect_target,skill_effect_list/4/skill_effect_target_count,skill_effect_list/4/skill_effect_target_priority,skill_effect_list/4/skill_effect_value,skill_effect_list/4/skill_effect_hold_time,skill_effect_list/4/skill_effect_apply_chance
11502,115,Active,Locale_Event:td_skill_name_overcooling_lv2,Locale_Event:td_skill_description_overcooling_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_overcooling,icn_skill_overcooling_skyblue,,None,,,None,,None,None,0,,None,True,600,False,2,190,CoolTimeAuto,1200,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011032,600,0,SetBuff,Self,0,Random,10011202,600,0,SetBuff,Self,0,Random,10011021,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11503,115,Active,Locale_Event:td_skill_name_overcooling_lv3,Locale_Event:td_skill_description_overcooling_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_overcooling,icn_skill_overcooling_skyblue,,None,,,None,,None,None,0,,None,True,800,False,3,380,CoolTimeAuto,1200,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011033,800,0,SetBuff,Self,0,Random,10011203,800,0,SetBuff,Self,0,Random,10011022,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11601,116,Passive,Locale_Event:td_skill_name_rangeincrease_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,150,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11602,116,Passive,Locale_Event:td_skill_name_rangeincrease_lv2,Locale_Event:td_skill_description_rangeincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,340,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,300,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11603,116,Passive,Locale_Event:td_skill_name_rangeincrease_lv3,Locale_Event:td_skill_description_rangeincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,450,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11701,117,Active,Locale_Event:td_skill_name_highspeedlearning_lv1,Locale_Event:td_skill_description_highspeedlearning_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_marian_skill,icn_skill_marian_skill_purple,,None,,,None,fx_m_fortheking_marian_skill,Hold,Self,600,,None,False,0,False,1,410,CoolTimeAuto,1200,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011161,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11702,117,Active,Locale_Event:td_skill_name_highspeedlearning_lv2,Locale_Event:td_skill_description_highspeedlearning_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_marian_skill,icn_skill_marian_skill_purple,,None,,,None,fx_m_fortheking_marian_skill,Hold,Self,600,,None,False,0,False,2,240,CoolTimeAuto,1200,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011162,600,0,SetBuff,Self,0,Random,10011041,600,0,SetBuff,Self,0,Random,10011171,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11703,117,Active,Locale_Event:td_skill_name_highspeedlearning_lv3,Locale_Event:td_skill_description_highspeedlearning_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_marian_skill,icn_skill_marian_skill_purple,,None,,,None,fx_m_fortheking_marian_skill,Hold,Self,800,,None,False,0,False,3,480,CoolTimeAuto,1200,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011163,800,0,SetBuff,Self,0,Random,10011042,800,0,SetBuff,Self,0,Random,10011172,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11801,118,Passive,Locale_Event:td_skill_name_rpmincrease_lv1,Locale_Event:td_skill_description_rpmincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11802,118,Passive,Locale_Event:td_skill_name_rpmincrease_lv2,Locale_Event:td_skill_description_rpmincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,1600,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11803,118,Passive,Locale_Event:td_skill_name_rpmincrease_lv3,Locale_Event:td_skill_description_rpmincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,530,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,2400,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11901,119,Active,Locale_Event:td_skill_name_royalmajesty_lv1,Locale_Event:td_skill_description_royalmajesty_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_crown_skill,icn_skill_crown_skill_lightbrown,fx_m_fortheking_crown_skill_projectile,SkillPoint,,fx_m_fortheking_crown_skill_hit,HitPoint,,None,None,0,,None,False,0,False,1,410,CoolTimeAuto,1200,0,MissileProjectile,BossFirst,200,0,3,10,160,1800,60,0,0,0,Damage,Foe,0,Random,11000,0,0,SetDebuff,Foe,0,Random,1001061,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11902,119,Active,Locale_Event:td_skill_name_royalmajesty_lv2,Locale_Event:td_skill_description_royalmajesty_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_crown_skill,icn_skill_crown_skill_lightbrown,fx_m_fortheking_crown_skill_projectile,SkillPoint,,fx_m_fortheking_crown_skill_hit,HitPoint,,None,None,0,,None,False,0,False,2,240,CoolTimeAuto,1200,0,MissileProjectile,BossFirst,300,0,3,10,160,1800,60,0,0,0,Damage,Foe,0,Random,14000,0,0,SetDebuff,Foe,0,Random,1001062,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
11903,119,Active,Locale_Event:td_skill_name_royalmajesty_lv3,Locale_Event:td_skill_description_royalmajesty_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_crown_skill,icn_skill_crown_skill_lightbrown,fx_m_fortheking_crown_skill_projectile,SkillPoint,,fx_m_fortheking_crown_skill_hit,HitPoint,,None,None,0,,None,False,0,False,3,480,CoolTimeAuto,1200,0,MissileProjectile,BossFirst,400,0,5,10,160,1800,60,0,0,0,Damage,Foe,0,Random,14000,0,0,SetDebuff,Foe,0,Random,1001063,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12001,120,Passive,Locale_Event:td_skill_name_rangeincrease_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,150,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12002,120,Passive,Locale_Event:td_skill_name_rangeincrease_lv2,Locale_Event:td_skill_description_rangeincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,300,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12003,120,Passive,Locale_Event:td_skill_name_rangeincrease_lv3,Locale_Event:td_skill_description_rangeincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rangeincrease,icn_skill_rangeincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,530,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RangeIncrease,Self,0,None,450,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12101,121,Active,Locale_Event:td_skill_name_synchronize_lv1,Locale_Event:td_skill_description_synchronize_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_kilo_skill,icn_skill_kilo_skill_orange,,None,,,None,fx_m_fortheking_kilo_skill,Hold,All,800,,None,False,0,False,1,410,CoolTimeAuto,1800,0,Self,Standard,2400,0,0,0,0,0,0,0,0,0,SetBuff,Ally,2,TowerProximate,10011181,800,0,ImmediatelySelfSetBuff,Self,0,Random,10011051,800,0,ImmediatelySelfSetBuff,Self,0,Random,10011061,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12102,121,Active,Locale_Event:td_skill_name_synchronize_lv2,Locale_Event:td_skill_description_synchronize_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_kilo_skill,icn_skill_kilo_skill_orange,,None,,,None,fx_m_fortheking_kilo_skill,Hold,All,800,,None,False,0,False,2,240,CoolTimeAuto,1800,0,Self,Standard,3200,0,0,0,0,0,0,0,0,0,SetBuff,Ally,2,TowerProximate,10011182,800,0,ImmediatelySelfSetBuff,Self,0,Random,10011052,800,0,ImmediatelySelfSetBuff,Self,0,Random,10011062,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12103,121,Active,Locale_Event:td_skill_name_synchronize_lv3,Locale_Event:td_skill_description_synchronize_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_kilo_skill,icn_skill_kilo_skill_orange,,None,,,None,fx_m_fortheking_kilo_skill,Hold,All,800,,None,False,0,False,3,480,CoolTimeAuto,1800,0,Self,Standard,4000,0,0,0,0,0,0,0,0,0,SetBuff,Ally,4,TowerProximate,10011183,800,0,ImmediatelySelfSetBuff,Self,0,Random,10011053,800,0,ImmediatelySelfSetBuff,Self,0,Random,10011063,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12201,122,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv1,Locale_Event:td_skill_description_burstcooltimedecrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,300,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12202,122,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv2,Locale_Event:td_skill_description_burstcooltimedecrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,600,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12203,122,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv3,Locale_Event:td_skill_description_burstcooltimedecrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,530,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,900,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12301,123,Active,Locale_Event:td_skill_name_sevendwarvesV_lv1,Locale_Event:td_skill_description_sevendwarvesV_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_snowwhite_skill,icn_skill_snowwhite_skill_silver,fx_m_fortheking_snowwhite_skill_projectile,SkillPoint,,fx_m_fortheking_snowwhite_skill_hit,HitPoint,,None,None,0,,None,False,0,False,1,410,CoolTimeAuto,1200,0,MissileProjectile,Standard,150,0,4,20,200,3000,85,0,0,0,PenetrateDamage,Foe,0,Random,3500,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12302,123,Active,Locale_Event:td_skill_name_sevendwarvesV_lv2,Locale_Event:td_skill_description_sevendwarvesV_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_snowwhite_skill,icn_skill_snowwhite_skill_silver,fx_m_fortheking_snowwhite_skill_projectile,SkillPoint,,fx_m_fortheking_snowwhite_skill_hit,HitPoint,,None,None,0,,None,False,0,False,2,240,CoolTimeAuto,1200,0,MissileProjectile,Standard,250,0,4,20,200,3000,85,0,0,0,PenetrateDamage,Foe,0,Random,4500,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12303,123,Active,Locale_Event:td_skill_name_sevendwarvesV_lv3,Locale_Event:td_skill_description_sevendwarvesV_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_snowwhite_skill,icn_skill_snowwhite_skill_silver,fx_m_fortheking_snowwhite_skill_projectile,SkillPoint,,fx_m_fortheking_snowwhite_skill_hit,HitPoint,,None,None,0,,None,False,0,False,3,480,CoolTimeAuto,1200,0,MissileProjectile,Standard,350,0,7,20,200,3000,85,0,0,0,PenetrateDamage,Foe,0,Random,4500,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12401,124,Passive,Locale_Event:td_skill_name_rpmincrease_lv1,Locale_Event:td_skill_description_rpmincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12402,124,Passive,Locale_Event:td_skill_name_rpmincrease_lv2,Locale_Event:td_skill_description_rpmincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,1600,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12403,124,Passive,Locale_Event:td_skill_name_rpmincrease_lv3,Locale_Event:td_skill_description_rpmincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,530,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,2400,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12501,125,Active,Locale_Event:td_skill_name_fullbloom_lv1,Locale_Event:td_skill_description_fullbloom_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_scarlet_skill,icn_skill_scarlet_skill_darkorange,,None,,,None,fx_m_fortheking_scarlet_skill,Hold,Self,600,,None,False,0,False,1,410,BurstUseAuto,0,0,SelfImmediately,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011101,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12502,125,Active,Locale_Event:td_skill_name_fullbloom_lv2,Locale_Event:td_skill_description_fullbloom_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_scarlet_skill,icn_skill_scarlet_skill_darkorange,,None,,,None,fx_m_fortheking_scarlet_skill,Hold,Self,900,,None,False,0,False,2,240,BurstUseAuto,0,0,SelfImmediately,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011102,900,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12503,125,Active,Locale_Event:td_skill_name_fullbloom_lv3,Locale_Event:td_skill_description_fullbloom_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_scarlet_skill,icn_skill_scarlet_skill_darkorange,,None,,,None,fx_m_fortheking_scarlet_skill,Hold,Self,1000,,None,False,0,False,3,480,BurstUseAuto,0,0,SelfImmediately,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10011103,1000,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12601,126,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv1,Locale_Event:td_skill_description_burstcooltimedecrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,300,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12602,126,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv2,Locale_Event:td_skill_description_burstcooltimedecrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,600,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12603,126,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv3,Locale_Event:td_skill_description_burstcooltimedecrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,530,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,900,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12701,127,Active,Locale_Event:td_skill_name_timedistortion_lv1,Locale_Event:td_skill_description_timedistortion_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rapunzel_skill,icn_skill_rapunzel_skill_Teal,,None,,fx_m_fortheking_rapunzel_skill_hit,Everyone,fx_m_fortheking_rapunzel_skill,Once,Self,0,,None,False,0,False,1,410,CoolTimeAuto,1600,0,Instant,Standard,200,0,0,0,0,0,0,0,0,0,Damage,Foe,8,Random,9000,0,0,SetDebuff,Foe,8,Random,1001071,150,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12702,127,Active,Locale_Event:td_skill_name_timedistortion_lv2,Locale_Event:td_skill_description_timedistortion_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rapunzel_skill,icn_skill_rapunzel_skill_Teal,,None,,fx_m_fortheking_rapunzel_skill_hit,Everyone,fx_m_fortheking_rapunzel_skill,Once,Self,0,,None,False,0,False,2,240,CoolTimeAuto,1600,0,Instant,Standard,200,0,0,0,0,0,0,0,0,0,Damage,Foe,8,Random,12000,0,0,SetDebuff,Foe,8,Random,1001072,175,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12703,127,Active,Locale_Event:td_skill_name_timedistortion_lv3,Locale_Event:td_skill_description_timedistortion_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rapunzel_skill,icn_skill_rapunzel_skill_Teal,,None,,fx_m_fortheking_rapunzel_skill_hit,Everyone,fx_m_fortheking_rapunzel_skill,Once,Self,0,,None,False,0,False,3,480,CoolTimeAuto,1600,0,Instant,Standard,400,0,0,0,0,0,0,0,0,0,Damage,Foe,12,Random,15000,0,0,SetDebuff,Foe,12,Random,1001073,200,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12801,128,Passive,Locale_Event:td_skill_name_debuffpowerup_lv1,Locale_Event:td_skill_description_debuffpowerup_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_debuffpowerup,icn_skill_debuffpowerup_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,DebuffPowerUp,Self,0,None,400,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12802,128,Passive,Locale_Event:td_skill_name_debuffpowerup_lv2,Locale_Event:td_skill_description_debuffpowerup_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_debuffpowerup,icn_skill_debuffpowerup_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,DebuffPowerUp,Self,0,None,800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12803,128,Passive,Locale_Event:td_skill_name_debuffpowerup_lv3,Locale_Event:td_skill_description_debuffpowerup_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_debuffpowerup,icn_skill_debuffpowerup_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,530,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,DebuffPowerUp,Self,0,None,1200,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12901,129,Active,Locale_Event:td_skill_name_kingsglory_lv1,Locale_Event:td_skill_description_kingsglory_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_crownnakedking_skill,icn_skill_crownnakedking_skill_maroon,fx_m_fortheking_crownnakedking_skill_projectile,SkillPoint,,fx_m_fortheking_crownnakedking_skill_hit,HitPoint,,None,None,0,,None,False,0,False,1,410,CoolTimeAuto,1200,0,MissileProjectile,Standard,400,0,3,10,160,1800,60,0,0,0,Damage,Foe,0,Random,3800,0,0,SetDebuff,Foe,0,Random,1001011,350,0,SetDebuff,Foe,0,Random,1001081,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12902,129,Active,Locale_Event:td_skill_name_kingsglory_lv2,Locale_Event:td_skill_description_kingsglory_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_crownnakedking_skill,icn_skill_crownnakedking_skill_maroon,fx_m_fortheking_crownnakedking_skill_projectile,SkillPoint,,fx_m_fortheking_crownnakedking_skill_hit,HitPoint,,None,None,0,,None,False,0,False,2,240,CoolTimeAuto,1200,0,MissileProjectile,Standard,500,0,3,10,160,1800,60,0,0,0,Damage,Foe,0,Random,4300,0,0,SetDebuff,Foe,0,Random,1001012,450,0,SetDebuff,Foe,0,Random,1001082,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
12903,129,Active,Locale_Event:td_skill_name_kingsglory_lv3,Locale_Event:td_skill_description_kingsglory_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_crownnakedking_skill,icn_skill_crownnakedking_skill_maroon,fx_m_fortheking_crownnakedking_skill_projectile,SkillPoint,,fx_m_fortheking_crownnakedking_skill_hit,HitPoint,,None,None,0,,None,False,0,False,3,480,CoolTimeAuto,1200,0,MissileProjectile,Standard,600,0,5,10,160,1800,60,0,0,0,Damage,Foe,0,Random,4300,0,0,SetDebuff,Foe,0,Random,1001013,550,0,SetDebuff,Foe,0,Random,1001083,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13001,130,Passive,Locale_Event:td_skill_name_atkincrease_lv1,Locale_Event:td_skill_description_atkincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,5,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
