id,random_group_id,wave_path_group_id,random_chance,wave_represent_monster
10016507,100165,9106507,8,1001204101
10016508,100165,9106508,8,1001204101
10016509,100165,9106509,8,1001204101
10016510,100165,9106510,10,1001204101
10016511,100165,9106511,10,1001204101
10016512,100165,9106512,10,1001204101
10016601,100166,9106601,8,1001115101
10016602,100166,9106602,8,1001115101
10016603,100166,9106603,8,1001115101
10016604,100166,9106604,8,1001115101
10016605,100166,9106605,8,1001115101
10016606,100166,9106606,8,1001115101
10016607,100166,9106607,8,1001115101
10016608,100166,9106608,8,1001115101
10016609,100166,9106609,8,1001115101
10016610,100166,9106610,10,1001115101
10016611,100166,9106611,10,1001115101
10016612,100166,9106612,10,1001115101
10016701,100167,9106701,8,1001112101
10016702,100167,9106702,8,1001112101
10016703,100167,9106703,8,1001112101
10016704,100167,9106704,8,1001112101
10016705,100167,9106705,8,1001112101
10016706,100167,9106706,8,1001112101
10016707,100167,9106707,8,1001112101
10016708,100167,9106708,8,1001112101
10016709,100167,9106709,8,1001112101
10016710,100167,9106710,10,1001112101
10016711,100167,9106711,10,1001112101
10016712,100167,9106712,10,1001112101
10016801,100168,9106801,8,1001113101
10016802,100168,9106802,8,1001113101
10016803,100168,9106803,8,1001113101
10016804,100168,9106804,8,1001113101
10016805,100168,9106805,8,1001113101
10016806,100168,9106806,8,1001113101
10016807,100168,9106807,8,1001113101
10016808,100168,9106808,8,1001113101
10016809,100168,9106809,8,1001113101
10016810,100168,9106810,10,1001113101
10016811,100168,9106811,10,1001113101
10016812,100168,9106812,10,1001113101
10016901,100169,9106901,8,1001115101
10016902,100169,9106902,8,1001115101
10016903,100169,9106903,8,1001115101
10016904,100169,9106904,8,1001115101
10016905,100169,9106905,8,1001115101
10016906,100169,9106906,8,1001115101
10016907,100169,9106907,8,1001115101
10016908,100169,9106908,8,1001115101
10016909,100169,9106909,8,1001115101
10016910,100169,9106910,10,1001115101
10016911,100169,9106911,10,1001115101
10016912,100169,9106912,10,1001115101
10017001,100170,9107001,8,1001203101
10017002,100170,9107002,8,1001203101
10017003,100170,9107003,8,1001203101
10017004,100170,9107004,8,1001203101
10017005,100170,9107005,8,1001203101
10017006,100170,9107006,8,1001203101
10017007,100170,9107007,8,1001203101
10017008,100170,9107008,8,1001203101
10017009,100170,9107009,8,1001203101
10017010,100170,9107010,10,1001203101
10017011,100170,9107011,10,1001203101
10017012,100170,9107012,10,1001203101
10017101,100171,9107101,8,1001113101
10017102,100171,9107102,8,1001113101
10017103,100171,9107103,8,1001113101
10017104,100171,9107104,8,1001113101
10017105,100171,9107105,8,1001113101
10017106,100171,9107106,8,1001113101
10017107,100171,9107107,8,1001113101
10017108,100171,9107108,8,1001113101
10017109,100171,9107109,8,1001113101
10017110,100171,9107110,10,1001113101
10017111,100171,9107111,10,1001113101
10017112,100171,9107112,10,1001113101
10017201,100172,9107201,8,1001112101
10017202,100172,9107202,8,1001112101
10017203,100172,9107203,8,1001112101
10017204,100172,9107204,8,1001112101
10017205,100172,9107205,8,1001112101
10017206,100172,9107206,8,1001112101
10017207,100172,9107207,8,1001112101
10017208,100172,9107208,8,1001112101
10017209,100172,9107209,8,1001112101
10017210,100172,9107210,10,1001112101
10017211,100172,9107211,10,1001112101
10017212,100172,9107212,10,1001112101
10017301,100173,9107301,8,1001115101
10017302,100173,9107302,8,1001115101
10017303,100173,9107303,8,1001115101
10017304,100173,9107304,8,1001115101
10017305,100173,9107305,8,1001115101
10017306,100173,9107306,8,1001115101
10017307,100173,9107307,8,1001115101
10017308,100173,9107308,8,1001115101
10017309,100173,9107309,8,1001115101
10017310,100173,9107310,10,1001115101
10017311,100173,9107311,10,1001115101
10017312,100173,9107312,10,1001115101
10017401,100174,9107401,8,1001115101
10017402,100174,9107402,8,1001115101
10017403,100174,9107403,8,1001115101
10017404,100174,9107404,8,1001115101
10017405,100174,9107405,8,1001115101
10017406,100174,9107406,8,1001115101
10017407,100174,9107407,8,1001115101
10017408,100174,9107408,8,1001115101
10017409,100174,9107409,8,1001115101
10017410,100174,9107410,10,1001115101
10017411,100174,9107411,10,1001115101
10017412,100174,9107412,10,1001115101
10017501,100175,9107501,8,1001205101
10017502,100175,9107502,8,1001205101
10017503,100175,9107503,8,1001205101
10017504,100175,9107504,8,1001205101
10017505,100175,9107505,8,1001205101
10017506,100175,9107506,8,1001205101
10017507,100175,9107507,8,1001205101
10017508,100175,9107508,8,1001205101
10017509,100175,9107509,8,1001205101
10017510,100175,9107510,10,1001205101
10017511,100175,9107511,10,1001205101
10017512,100175,9107512,10,1001205101
10017601,100176,9107601,8,1001111101
10017602,100176,9107602,8,1001111101
10017603,100176,9107603,8,1001111101
10017604,100176,9107604,8,1001111101
10017605,100176,9107605,8,1001111101
10017606,100176,9107606,8,1001111101
10017607,100176,9107607,10,1001111101
10017608,100176,9107608,10,1001111101
10017609,100176,9107609,10,1001111101
10017610,100176,9107610,10,1001111101
10017611,100176,9107611,10,1001111101
10017612,100176,9107612,10,1001111101
10017701,100177,9107701,8,1001113101
10017702,100177,9107702,8,1001113101
10017703,100177,9107703,8,1001113101
10017704,100177,9107704,8,1001113101
10017705,100177,9107705,8,1001113101
10017706,100177,9107706,8,1001113101
10017707,100177,9107707,10,1001113101
10017708,100177,9107708,10,1001113101
10017709,100177,9107709,10,1001113101
10017710,100177,9107710,10,1001113101
10017711,100177,9107711,10,1001113101
10017712,100177,9107712,10,1001113101
10017801,100178,9107801,8,1001111101
10017802,100178,9107802,8,1001111101
10017803,100178,9107803,8,1001111101
10017804,100178,9107804,8,1001111101
10017805,100178,9107805,8,1001111101
10017806,100178,9107806,8,1001111101
10017807,100178,9107807,10,1001111101
10017808,100178,9107808,10,1001111101
10017809,100178,9107809,10,1001111101
10017810,100178,9107810,10,1001111101
10017811,100178,9107811,10,1001111101
10017812,100178,9107812,10,1001111101
10017901,100179,9107901,8,1001108101
10017902,100179,9107902,8,1001108101
10017903,100179,9107903,8,1001108101
10017904,100179,9107904,8,1001108101
10017905,100179,9107905,8,1001108101
10017906,100179,9107906,8,1001108101
10017907,100179,9107907,10,1001108101
10017908,100179,9107908,10,1001108101
10017909,100179,9107909,10,1001108101
10017910,100179,9107910,10,1001108101
10017911,100179,9107911,10,1001108101
10017912,100179,9107912,10,1001108101
10018001,100180,9108001,8,1001202101
10018002,100180,9108002,8,1001202101
10018003,100180,9108003,8,1001202101
10018004,100180,9108004,8,1001202101
10018005,100180,9108005,8,1001202101
10018006,100180,9108006,8,1001202101
10018007,100180,9108007,10,1001202101
10018008,100180,9108008,10,1001202101
10018009,100180,9108009,10,1001202101
10018010,100180,9108010,10,1001202101
10018011,100180,9108011,10,1001202101
10018012,100180,9108012,10,1001202101
10018101,100181,9108101,8,1001111101
10018102,100181,9108102,8,1001111101
10018103,100181,9108103,8,1001111101
10018104,100181,9108104,8,1001111101
10018105,100181,9108105,8,1001111101
10018106,100181,9108106,8,1001111101
10018107,100181,9108107,10,1001111101
10018108,100181,9108108,10,1001111101
10018109,100181,9108109,10,1001111101
10018110,100181,9108110,10,1001111101
10018111,100181,9108111,10,1001111101
10018112,100181,9108112,10,1001111101
10018201,100182,9108201,8,1001112101
10018202,100182,9108202,8,1001112101
10018203,100182,9108203,8,1001112101
10018204,100182,9108204,8,1001112101
10018205,100182,9108205,8,1001112101
10018206,100182,9108206,8,1001112101
10018207,100182,9108207,10,1001112101
10018208,100182,9108208,10,1001112101
10018209,100182,9108209,10,1001112101
10018210,100182,9108210,10,1001112101
10018211,100182,9108211,10,1001112101
10018212,100182,9108212,10,1001112101
10018301,100183,9108301,8,1001115101
10018302,100183,9108302,8,1001115101
10018303,100183,9108303,8,1001115101
10018304,100183,9108304,8,1001115101
10018305,100183,9108305,8,1001115101
10018306,100183,9108306,8,1001115101
10018307,100183,9108307,10,1001115101
10018308,100183,9108308,10,1001115101
10018309,100183,9108309,10,1001115101
10018310,100183,9108310,10,1001115101
10018311,100183,9108311,10,1001115101
10018312,100183,9108312,10,1001115101
10018401,100184,9108401,8,1001113101
10018402,100184,9108402,8,1001113101
10018403,100184,9108403,8,1001113101
10018404,100184,9108404,8,1001113101
10018405,100184,9108405,8,1001113101
10018406,100184,9108406,8,1001113101
10018407,100184,9108407,10,1001113101
10018408,100184,9108408,10,1001113101
10018409,100184,9108409,10,1001113101
10018410,100184,9108410,10,1001113101
10018411,100184,9108411,10,1001113101
10018412,100184,9108412,10,1001113101
10018501,100185,9108501,8,1001204101
10018502,100185,9108502,8,1001204101
10018503,100185,9108503,8,1001204101
10018504,100185,9108504,8,1001204101
10018505,100185,9108505,8,1001204101
10018506,100185,9108506,8,1001204101
10018507,100185,9108507,10,1001204101
10018508,100185,9108508,10,1001204101
10018509,100185,9108509,10,1001204101
10018510,100185,9108510,10,1001204101
10018511,100185,9108511,10,1001204101
10018512,100185,9108512,10,1001204101
10018601,100186,9108601,8,1001115101
10018602,100186,9108602,8,1001115101
10018603,100186,9108603,8,1001115101
10018604,100186,9108604,8,1001115101
10018605,100186,9108605,8,1001115101
10018606,100186,9108606,8,1001115101
10018607,100186,9108607,10,1001115101
10018608,100186,9108608,10,1001115101
10018609,100186,9108609,10,1001115101
10018610,100186,9108610,10,1001115101
10018611,100186,9108611,10,1001115101
10018612,100186,9108612,10,1001115101
10018701,100187,9108701,8,1001112101
10018702,100187,9108702,8,1001112101
10018703,100187,9108703,8,1001112101
10018704,100187,9108704,8,1001112101
10018705,100187,9108705,8,1001112101
10018706,100187,9108706,8,1001112101
10018707,100187,9108707,10,1001112101
10018708,100187,9108708,10,1001112101
10018709,100187,9108709,10,1001112101
10018710,100187,9108710,10,1001112101
10018711,100187,9108711,10,1001112101
10018712,100187,9108712,10,1001112101
10018801,100188,9108801,8,1001113101
10018802,100188,9108802,8,1001113101
10018803,100188,9108803,8,1001113101
10018804,100188,9108804,8,1001113101
10018805,100188,9108805,8,1001113101
10018806,100188,9108806,8,1001113101
10018807,100188,9108807,10,1001113101
10018808,100188,9108808,10,1001113101
10018809,100188,9108809,10,1001113101
10018810,100188,9108810,10,1001113101
10018811,100188,9108811,10,1001113101
10018812,100188,9108812,10,1001113101
10018901,100189,9108901,8,1001115101
10018902,100189,9108902,8,1001115101
10018903,100189,9108903,8,1001115101
10018904,100189,9108904,8,1001115101
10018905,100189,9108905,8,1001115101
10018906,100189,9108906,8,1001115101
10018907,100189,9108907,10,1001115101
10018908,100189,9108908,10,1001115101
10018909,100189,9108909,10,1001115101
10018910,100189,9108910,10,1001115101
10018911,100189,9108911,10,1001115101
10018912,100189,9108912,10,1001115101
10019001,100190,9109001,8,1001203101
10019002,100190,9109002,8,1001203101
10019003,100190,9109003,8,1001203101
10019004,100190,9109004,8,1001203101
10019005,100190,9109005,8,1001203101
10019006,100190,9109006,8,1001203101
10019007,100190,9109007,10,1001203101
10019008,100190,9109008,10,1001203101
10019009,100190,9109009,10,1001203101
10019010,100190,9109010,10,1001203101
10019011,100190,9109011,10,1001203101
10019012,100190,9109012,10,1001203101
10019101,100191,9109101,8,1001113101
10019102,100191,9109102,8,1001113101
10019103,100191,9109103,8,1001113101
10019104,100191,9109104,8,1001113101
10019105,100191,9109105,8,1001113101
10019106,100191,9109106,8,1001113101
10019107,100191,9109107,10,1001113101
10019108,100191,9109108,10,1001113101
10019109,100191,9109109,10,1001113101
10019110,100191,9109110,10,1001113101
10019111,100191,9109111,10,1001113101
10019112,100191,9109112,10,1001113101
10019201,100192,9109201,8,1001112101
10019202,100192,9109202,8,1001112101
10019203,100192,9109203,8,1001112101
10019204,100192,9109204,8,1001112101
10019205,100192,9109205,8,1001112101
10019206,100192,9109206,8,1001112101
10019207,100192,9109207,10,1001112101
10019208,100192,9109208,10,1001112101
10019209,100192,9109209,10,1001112101
10019210,100192,9109210,10,1001112101
10019211,100192,9109211,10,1001112101
10019212,100192,9109212,10,1001112101
10019301,100193,9109301,8,1001115101
10019302,100193,9109302,8,1001115101
10019303,100193,9109303,8,1001115101
10019304,100193,9109304,8,1001115101
10019305,100193,9109305,8,1001115101
10019306,100193,9109306,8,1001115101
10019307,100193,9109307,10,1001115101
10019308,100193,9109308,10,1001115101
10019309,100193,9109309,10,1001115101
10019310,100193,9109310,10,1001115101
10019311,100193,9109311,10,1001115101
10019312,100193,9109312,10,1001115101
10019401,100194,9109401,8,1001115101
10019402,100194,9109402,8,1001115101
10019403,100194,9109403,8,1001115101
10019404,100194,9109404,8,1001115101
10019405,100194,9109405,8,1001115101
10019406,100194,9109406,8,1001115101
10019407,100194,9109407,10,1001115101
10019408,100194,9109408,10,1001115101
10019409,100194,9109409,10,1001115101
10019410,100194,9109410,10,1001115101
10019411,100194,9109411,10,1001115101
10019412,100194,9109412,10,1001115101
10019501,100195,9109501,8,1001205101
10019502,100195,9109502,8,1001205101
10019503,100195,9109503,8,1001205101
10019504,100195,9109504,8,1001205101
10019505,100195,9109505,8,1001205101
10019506,100195,9109506,8,1001205101
10019507,100195,9109507,10,1001205101
10019508,100195,9109508,10,1001205101
10019509,100195,9109509,10,1001205101
10019510,100195,9109510,10,1001205101
10019511,100195,9109511,10,1001205101
10019512,100195,9109512,10,1001205101
10019601,100196,9109601,8,1001113101
10019602,100196,9109602,8,1001113101
10019603,100196,9109603,8,1001113101
10019604,100196,9109604,8,1001113101
10019605,100196,9109605,8,1001113101
10019606,100196,9109606,8,1001113101
10019607,100196,9109607,10,1001113101
10019608,100196,9109608,10,1001113101
10019609,100196,9109609,10,1001113101
10019610,100196,9109610,10,1001113101
10019611,100196,9109611,10,1001113101
10019612,100196,9109612,10,1001113101
10019701,100197,9109701,8,1001112101
10019702,100197,9109702,8,1001112101
10019703,100197,9109703,8,1001112101
10019704,100197,9109704,8,1001112101
10019705,100197,9109705,8,1001112101
10019706,100197,9109706,8,1001112101
10019707,100197,9109707,10,1001112101
10019708,100197,9109708,10,1001112101
10019709,100197,9109709,10,1001112101
10019710,100197,9109710,10,1001112101
10019711,100197,9109711,10,1001112101
10019712,100197,9109712,10,1001112101
10019801,100198,9109801,8,1001115101
10019802,100198,9109802,8,1001115101
10019803,100198,9109803,8,1001115101
10019804,100198,9109804,8,1001115101
10019805,100198,9109805,8,1001115101
10019806,100198,9109806,8,1001115101
10019807,100198,9109807,10,1001115101
10019808,100198,9109808,10,1001115101
10019809,100198,9109809,10,1001115101
10019810,100198,9109810,10,1001115101
10019811,100198,9109811,10,1001115101
10019812,100198,9109812,10,1001115101
10019901,100199,9109901,8,1001205101
10019902,100199,9109902,8,1001205101
10019903,100199,9109903,8,1001205101
10019904,100199,9109904,8,1001205101
10019905,100199,9109905,8,1001205101
10019906,100199,9109906,8,1001205101
10019907,100199,9109907,10,1001205101
10019908,100199,9109908,10,1001205101
10019909,100199,9109909,10,1001205101
10019910,100199,9109910,10,1001205101
10019911,100199,9109911,10,1001205101
10019912,100199,9109912,10,1001205101
