id,event_system_type,event_shortcut_id,name_localkey,description_localkey,schedule_type,schedule_value,event_disable_locale,event_resource_id,event_thumbnail_resource_table,event_thumbnail_resource_id,thumbnail_color,event_banner_resource_table,event_banner_resource_id,event_order,is_popup,active_type,banner_print_type,is_hidden,parents_event_id,set_field
40032,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_MAIDINVALENTINE,000000,event_old,EVENT_BANNER_MAIDINVALENTINE_S,77899181,False,None,PrintEventTime,True,80800.0,
40033,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_ALONESURVIVOR,253772,event_old,EVENT_BANNER_ALONESURVIVOR_S,77897781,False,None,PrintEventTime,,,
40034,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_D-OUTSIDERS,000000,event_old,EVENT_BANNER_D-OUTSIDERS_S,77889381,False,None,PrintEventTime,True,80900.0,
40035,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_MAIDINVALENTINE,000000,event_old,EVENT_BANNER_MAIDINVALENTINE_S,77888681,False,None,PrintEventTime,True,80900.0,
40036,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NEWYEARNEWSWORD,007677,event_old,EVENT_BANNER_NEWYEARNEWSWORD_S,77887281,False,None,PrintEventTime,,,
40037,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_LIONHEART,ff868c,event_old,EVENT_BANNER_LIONHEART_S,76998981,False,None,PrintEventTime,,,
40038,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_DIRTYBACKYARD,160605,event_old,EVENT_BANNER_DIRTYBACKYARD_S,76997581,False,None,PrintEventTime,,,
40039,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_PERFECTMAID,231b14,event_old,EVENT_BANNER_PERFECTMAID_S,76989581,False,None,PrintEventTime,,,
40040,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240321,EVENT_BANNER_BOOMSDAY,000000,event_240321,EVENT_BANNER_BOOMSDAY_S,76987881,False,None,PrintEventTime,,,
40041,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_D-OUTSIDERS,000000,event_old,EVENT_BANNER_D-OUTSIDERS_S,76977981,False,None,PrintEventTime,True,81100.0,
40042,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_MAIDINVALENTINE,000000,event_old,EVENT_BANNER_MAIDINVALENTINE_S,76977281,False,None,PrintEventTime,True,81100.0,
40043,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240321,EVENT_BANNER_KILLTHELORD,140b06,event_240321,EVENT_BANNER_KILLTHELORD_S,76979381,False,None,PrintEventTime,,,
40044,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240411,EVENT_BANNER_ONEMORETIME,465578,event_240411,EVENT_BANNER_ONEMORETIME_S,76968981,False,None,PrintEventTime,,,
40045,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240411,EVENT_BANNER_ONEMORETIME,465578,event_240411,EVENT_BANNER_ONEMORETIME_S,76967581,False,None,PrintEventTime,True,81200.0,
40046,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240411,EVENT_BANNER_ONEMORETIME,465578,event_240411,EVENT_BANNER_ONEMORETIME_S,76959881,False,None,PrintEventTime,True,81200.0,
40047,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240516,EVENT_BANNER_DARKHERO,465578,event_240516,EVENT_BANNER_DARKHERO_S,76958481,False,None,PrintEventTime,,,
40048,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76957081,False,None,PrintEventTime,True,81300.0,
40049,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76949481,False,None,PrintEventTime,True,81300.0,
40050,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240620,EVENT_BANNER_CLAYMORE,000000,event_240620,EVENT_BANNER_CLAYMORE_S,76948081,False,None,PrintEventTime,,,
40051,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76939681,False,None,PrintEventTime,True,81400.0,
40052,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76938981,False,None,PrintEventTime,True,81400.0,
40053,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240725,EVENT_BANNER_JUVENILEDAYS,2577d9,event_240725,EVENT_BANNER_JUVENILEDAYS_S,76937581,False,None,PrintEventTime,,,
40054,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240725,EVENT_BANNER_COLORLESS,38313e,event_240725,EVENT_BANNER_COLORLESS_S,76929281,False,None,PrintEventTime,,,
40055,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76927881,False,None,PrintEventTime,True,81500.0,
40056,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76927181,False,None,PrintEventTime,True,81500.0,
40057,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76919581,False,None,PrintEventTime,True,81500.0,
40058,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240919,EVENT_BANNER_JINXPLAYER, e7071d,event_240919,EVENT_BANNER_JINXPLAYER_S,76918181,False,None,PrintEventTime,,,
40059,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240919,EVENT_BANNER_PHANTOMTHIEFVSDETECTIVE,5f2aca,event_240919,EVENT_BANNER_PHANTOMTHIEFVSDETECTIVE_S,76909781,False,None,PrintEventTime,,,
40060,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241017,EVENT_BANNER_LIFEAGAIN,2f55cf,event_241017,EVENT_BANNER_LIFEAGAIN_S,76908381,False,None,PrintEventTime,,,
40061,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76906981,False,None,PrintEventTime,True,81600.0,
40062,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76899381,False,None,PrintEventTime,True,81600.0,
40063,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241031,EVENT_BANNER_SECRETGARDEN,471260,event_241031,EVENT_BANNER_SECRETGARDEN_S,76897981,False,None,PrintEventTime,,,
40064,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76889581,False,None,PrintEventTime,True,81700.0,
40065,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,76888881,False,None,PrintEventTime,True,81700.0,
40066,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241226,EVENT_BANNER_FOOTSTEPWALKRUN,1b2d3e,event_241226,EVENT_BANNER_FOOTSTEPWALKRUN_S,76887481,False,None,PrintEventTime,,,
40068,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250116,EVENT_BANNER_WISDOMSPRING,1d1a1d,event_250116,EVENT_BANNER_WISDOMSPRING_S,75998481,False,None,PrintEventTime,,,
40069,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250116,EVENT_BANNER_ROMANTICVALENTINE,78413b,event_250116,EVENT_BANNER_ROMANTICVALENTINE_S,75997081,False,None,PrintEventTime,,,
40070,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,75988081,False,None,PrintEventTime,True,81900.0,
40071,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,75987381,False,None,PrintEventTime,True,81900.0,
40072,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_FORREST,6a4a1d,event_250220,EVENT_BANNER_FORREST_S,75978781,False,None,PrintEventTime,,,
40073,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250327,EVENT_BANNER_NEWFLAVOR,543e35,event_250327,EVENT_BANNER_NEWFLAVOR_S,75977381,False,None,PrintEventTime,,,
40074,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250327,EVENT_BANNER_TRUEFLAVOR,5a3725,event_250327,EVENT_BANNER_TRUEFLAVOR_S,75969081,False,None,PrintEventTime,,,
40075,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,1B31D8,event_old,EVENT_BANNER_HIGHTECHTOY_S,75967681,False,None,PrintEventTime,True,82000.0,
40076,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_BRANDNEWYEAR,292929,event_old,EVENT_BANNER_BRANDNEWYEAR_S,75959981,False,None,PrintEventTime,True,82000.0,
40077,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250515,EVENT_BANNER_ARCANEARCHIVE,222139,event_250515,EVENT_BANNER_ARCANEARCHIVE_S,75958581,False,None,PrintEventTime,,,
40078,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250529,EVENT_BANNER_LORDFORJUSTICE,4f4b57,event_250529,EVENT_BANNER_LORDFORJUSTICE_S,75957181,False,None,PrintEventTime,,,
40079,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,1B31D8,event_old,EVENT_BANNER_HIGHTECHTOY_S,75948881,False,None,PrintEventTime,True,82100.0,
40080,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_BRANDNEWYEAR,292929,event_old,EVENT_BANNER_BRANDNEWYEAR_S,75948181,False,None,PrintEventTime,True,82100.0,
40081,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250703,EVENT_BANNER_OVERTHEHORIZON,1f5064,event_250703,EVENT_BANNER_OVERTHEHORIZON_S,75939781,False,None,PrintEventTime,,,
40082,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,75939781,False,None,PrintEventTime,True,82300.0,
40083,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,000000,event_old,EVENT_BANNER_HIGHTECHTOY_S,75939081,False,None,PrintEventTime,True,82300.0,
40084,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,75938381,False,None,PrintEventTime,True,82400.0,
40085,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,000000,event_old,EVENT_BANNER_HIGHTECHTOY_S,75937681,False,None,PrintEventTime,True,82400.0,
40086,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250807,EVENT_BANNER_ABSOLUTE,1B1B1F,event_250807,EVENT_BANNER_ABSOLUTE_S,75929381,False,None,PrintEventTime,,,
40088,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,000000,event_old,EVENT_BANNER_NOCALLERID_S,75919681,False,None,PrintEventTime,True,82500.0,
40089,StoryEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HIGHTECHTOY,000000,event_old,EVENT_BANNER_HIGHTECHTOY_S,75918981,False,None,PrintEventTime,True,82500.0,
50001,PollEvent,post-imep87a3o29,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_OBT_SURVEY_01,29293D,event_old,EVENT_BANNER_OBT_SURVEY_01_S,78909686,False,None,PrintEventTime,,,
50002,PollEvent,post-imep87a3o29,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_OBT_SURVEY_01,29293D,event_old,EVENT_BANNER_OBT_SURVEY_01_S,78899686,False,None,PrintEventTime,,,
60001,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77967376,False,None,PrintEventTime,True,80300.0,
60002,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77958276,False,None,PrintEventTime,True,40014.0,
60003,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77949976,False,None,PrintEventTime,True,40015.0,
60020,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77948576,False,None,PrintEventTime,True,80400.0,
60022,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77939476,False,None,PrintEventTime,True,40022.0,
60023,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77938076,False,None,PrintEventTime,True,40023.0,
60024,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77929776,False,None,PrintEventTime,True,80600.0,
60026,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_CE_01,16171D,event_old,EVENT_BANNER_CE_01_S,77919976,False,None,PrintEventTime,True,80700.0,
60028,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77917976,False,None,PrintEventTime,True,40028.0,
60029,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77909576,False,None,PrintEventTime,True,40029.0,
60030,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77908176,False,None,PrintEventTime,True,40030.0,
60031,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77899876,False,None,PrintEventTime,True,80800.0,
60033,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77897776,False,None,PrintEventTime,True,40033.0,
60034,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77889376,False,None,PrintEventTime,True,80900.0,
60036,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77887276,False,None,PrintEventTime,True,40036.0,
60037,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76998976,False,None,PrintEventTime,True,40037.0,
60038,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76997576,False,None,PrintEventTime,True,40038.0,
60039,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76989576,False,None,PrintEventTime,True,40039.0,
60040,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76987876,False,None,PrintEventTime,True,40040.0,
60041,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76977976,False,None,PrintEventTime,True,81100.0,
60043,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76979376,False,None,PrintEventTime,True,40043.0,
60044,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76968976,False,None,PrintEventTime,True,40044.0,
60045,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76967576,False,None,PrintEventTime,True,81200.0,
60047,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76958476,False,None,PrintEventTime,True,40047.0,
60048,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76957076,False,None,PrintEventTime,True,81300.0,
60050,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76948076,False,None,PrintEventTime,True,40050.0,
60051,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76939676,False,None,PrintEventTime,True,81400.0,
60053,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76937576,False,None,PrintEventTime,True,40053.0,
60054,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76929276,False,None,PrintEventTime,True,40054.0,
60055,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76927876,False,None,PrintEventTime,True,81500.0,
60058,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76918176,False,None,PrintEventTime,True,40058.0,
60059,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76909776,False,None,PrintEventTime,True,40059.0,
60060,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76908376,False,None,PrintEventTime,True,40060.0,
60061,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76906976,False,None,PrintEventTime,True,81600.0,
60063,ChallengeModeEvent,15004,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76897976,False,None,PrintEventTime,True,40063.0,
