id,group_id,passive_type,passive_icon,name_locale,skill_type,skill_locale,passive_level,max_level,level_up_cost,repeated_acquisition,appearance_able_character_level,appearance_value,add_appearance_value,link_weapon_group_id/0/name,link_weapon_group_id/0/value,link_weapon_group_id/1/name,link_weapon_group_id/1/value,link_weapon_group_id/2/name,link_weapon_group_id/2/value,link_weapon_group_id/3/name,link_weapon_group_id/3/value,passive_skill_value/0/skill_value,passive_skill_value/1/skill_value,passive_skill_value/2/skill_value,passive_skill_value/3/skill_value,passive_skill_value/4/skill_value
108,202,InGame,icn_bh_passive_06,Locale_Event:event_bh_select_passive_name_06_02,ProjectileDamageUp,Locale_Event:event_bh_select_passive_description_06,2,False,0,True,1,100,100,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,7,0,0,0,0
109,203,InGame,icn_bh_passive_06,Locale_Event:event_bh_select_passive_name_06_03,ProjectileDamageUp,Locale_Event:event_bh_select_passive_description_06,3,False,0,True,1,50,50,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,10,0,0,0,0
110,201,InGame,icn_bh_passive_07,Locale_Event:event_bh_select_passive_name_07_01,PierceAtkDamageUp,Locale_Event:event_bh_select_passive_description_07,1,False,0,True,1,200,200,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,5,0,0,0,0
111,202,InGame,icn_bh_passive_07,Locale_Event:event_bh_select_passive_name_07_02,PierceAtkDamageUp,Locale_Event:event_bh_select_passive_description_07,2,False,0,True,1,100,100,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,7,0,0,0,0
112,203,InGame,icn_bh_passive_07,Locale_Event:event_bh_select_passive_name_07_03,PierceAtkDamageUp,Locale_Event:event_bh_select_passive_description_07,3,False,0,True,1,50,50,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,10,0,0,0,0
113,201,InGame,icn_bh_passive_08,Locale_Event:event_bh_select_passive_name_08_01,RangeAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_08,1,False,0,True,1,50,50,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,3,0,0,0,0
114,202,InGame,icn_bh_passive_08,Locale_Event:event_bh_select_passive_name_08_02,RangeAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_08,2,False,0,True,1,20,20,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,5,0,0,0,0
115,203,InGame,icn_bh_passive_08,Locale_Event:event_bh_select_passive_name_08_03,RangeAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_08,3,False,0,False,1,10,10,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,10,0,0,0,0
116,201,InGame,icn_bh_passive_09,Locale_Event:event_bh_select_passive_name_09_01,ProjectileReloadTimeDown,Locale_Event:event_bh_select_passive_description_09,1,False,0,True,1,50,50,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,3,0,0,0,0
117,202,InGame,icn_bh_passive_09,Locale_Event:event_bh_select_passive_name_09_02,ProjectileReloadTimeDown,Locale_Event:event_bh_select_passive_description_09,2,False,0,True,1,20,20,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,5,0,0,0,0
118,203,InGame,icn_bh_passive_09,Locale_Event:event_bh_select_passive_name_09_03,ProjectileReloadTimeDown,Locale_Event:event_bh_select_passive_description_09,3,False,0,False,1,10,10,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,10,0,0,0,0
119,201,InGame,icn_bh_passive_10,Locale_Event:event_bh_select_passive_name_10_01,PierceAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_10,1,False,0,True,1,50,50,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,3,0,0,0,0
120,202,InGame,icn_bh_passive_10,Locale_Event:event_bh_select_passive_name_10_02,PierceAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_10,2,False,0,True,1,20,20,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,5,0,0,0,0
121,203,InGame,icn_bh_passive_10,Locale_Event:event_bh_select_passive_name_10_03,PierceAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_10,3,False,0,False,1,10,10,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,10,0,0,0,0
122,201,InGame,icn_bh_passive_11,Locale_Event:event_bh_select_passive_name_11_01,AllWeaponReloadTimeDown,Locale_Event:event_bh_select_passive_description_11,1,False,0,False,1,50,50,link_weapon_group_id,0,,,,,,,4,0,0,0,0
123,202,InGame,icn_bh_passive_11,Locale_Event:event_bh_select_passive_name_11_02,AllWeaponReloadTimeDown,Locale_Event:event_bh_select_passive_description_11,2,False,0,False,1,20,20,link_weapon_group_id,0,,,,,,,8,0,0,0,0
124,203,InGame,icn_bh_passive_11,Locale_Event:event_bh_select_passive_name_11_03,AllWeaponReloadTimeDown,Locale_Event:event_bh_select_passive_description_11,3,False,0,False,1,10,10,link_weapon_group_id,0,,,,,,,12,0,0,0,0
125,201,InGame,icn_bh_passive_12,Locale_Event:event_bh_select_passive_name_12_01,CarpetHoldingTimeUp,Locale_Event:event_bh_select_passive_description_12,1,False,0,False,1,50,50,link_weapon_group_id,8,link_weapon_group_id,10.0,,,,,50,0,0,0,0
126,202,InGame,icn_bh_passive_12,Locale_Event:event_bh_select_passive_name_12_02,CarpetHoldingTimeUp,Locale_Event:event_bh_select_passive_description_12,2,False,0,False,1,20,20,link_weapon_group_id,8,link_weapon_group_id,10.0,,,,,75,0,0,0,0
127,203,InGame,icn_bh_passive_12,Locale_Event:event_bh_select_passive_name_12_03,CarpetHoldingTimeUp,Locale_Event:event_bh_select_passive_description_12,3,False,0,False,1,10,10,link_weapon_group_id,8,link_weapon_group_id,10.0,,,,,100,0,0,0,0
128,201,InGame,icn_bh_passive_13,Locale_Event:event_bh_select_passive_name_13_01,DebuffHoldingTimeUp,Locale_Event:event_bh_select_passive_description_13,1,False,0,False,1,50,50,link_weapon_group_id,3,link_weapon_group_id,9.0,link_weapon_group_id,10.0,,,50,0,0,0,0
129,202,InGame,icn_bh_passive_13,Locale_Event:event_bh_select_passive_name_13_02,DebuffHoldingTimeUp,Locale_Event:event_bh_select_passive_description_13,2,False,0,False,1,20,20,link_weapon_group_id,3,link_weapon_group_id,9.0,link_weapon_group_id,10.0,,,75,0,0,0,0
130,203,InGame,icn_bh_passive_13,Locale_Event:event_bh_select_passive_name_13_03,DebuffHoldingTimeUp,Locale_Event:event_bh_select_passive_description_13,3,False,0,False,1,10,10,link_weapon_group_id,3,link_weapon_group_id,9.0,link_weapon_group_id,10.0,,,100,0,0,0,0
131,201,InGame,icn_bh_passive_14,Locale_Event:event_bh_select_passive_name_14_01,DotHoldingTimeUp,Locale_Event:event_bh_select_passive_description_14,1,False,0,False,1,50,50,link_weapon_group_id,7,link_weapon_group_id,8.0,,,,,50,0,0,0,0
132,202,InGame,icn_bh_passive_14,Locale_Event:event_bh_select_passive_name_14_02,DotHoldingTimeUp,Locale_Event:event_bh_select_passive_description_14,2,False,0,False,1,20,20,link_weapon_group_id,7,link_weapon_group_id,8.0,,,,,75,0,0,0,0
133,203,InGame,icn_bh_passive_14,Locale_Event:event_bh_select_passive_name_14_03,DotHoldingTimeUp,Locale_Event:event_bh_select_passive_description_14,3,False,0,False,1,10,10,link_weapon_group_id,7,link_weapon_group_id,8.0,,,,,100,0,0,0,0
134,201,InGame,icn_bh_passive_15,Locale_Event:event_bh_select_passive_name_15_01,KnockBackDistanceUp,Locale_Event:event_bh_select_passive_description_15,1,False,0,False,1,50,50,link_weapon_group_id,4,,,,,,,20,0,0,0,0
135,202,InGame,icn_bh_passive_15,Locale_Event:event_bh_select_passive_name_15_02,KnockBackDistanceUp,Locale_Event:event_bh_select_passive_description_15,2,False,0,False,1,20,20,link_weapon_group_id,4,,,,,,,30,0,0,0,0
136,203,InGame,icn_bh_passive_15,Locale_Event:event_bh_select_passive_name_15_03,KnockBackDistanceUp,Locale_Event:event_bh_select_passive_description_15,3,False,0,False,1,10,10,link_weapon_group_id,4,,,,,,,50,0,0,0,0
137,201,InGame,icn_bh_passive_16,Locale_Event:event_bh_select_passive_name_16_01,MonsterEnhance,Locale_Event:event_bh_select_passive_description_16,1,False,0,False,5,100,100,link_weapon_group_id,0,,,,,,,10,10,10,10,10
138,202,InGame,icn_bh_passive_16,Locale_Event:event_bh_select_passive_name_16_02,MonsterEnhance,Locale_Event:event_bh_select_passive_description_16,2,False,0,False,5,50,50,link_weapon_group_id,0,,,,,,,20,30,30,30,30
139,203,InGame,icn_bh_passive_16,Locale_Event:event_bh_select_passive_name_16_03,MonsterEnhance,Locale_Event:event_bh_select_passive_description_16,3,False,0,False,5,20,20,link_weapon_group_id,0,,,,,,,30,50,50,50,50
140,301,InGame,icn_bh_passive_01,Locale_Event:event_bh_select_passive_name_01_01,GainExpUp,Locale_Event:event_bh_select_passive_description_01,1,False,0,True,1,200,200,link_weapon_group_id,0,,,,,,,5,0,0,0,0
141,302,InGame,icn_bh_passive_01,Locale_Event:event_bh_select_passive_name_01_02,GainExpUp,Locale_Event:event_bh_select_passive_description_01,2,False,0,True,1,100,100,link_weapon_group_id,0,,,,,,,7,0,0,0,0
142,303,InGame,icn_bh_passive_01,Locale_Event:event_bh_select_passive_name_01_03,GainExpUp,Locale_Event:event_bh_select_passive_description_01,3,False,0,True,1,50,50,link_weapon_group_id,0,,,,,,,10,0,0,0,0
143,301,InGame,icn_bh_passive_02,Locale_Event:event_bh_select_passive_name_02_01,GainGoldRatioUp,Locale_Event:event_bh_select_passive_description_02,1,False,0,True,1,200,200,link_weapon_group_id,0,,,,,,,5,0,0,0,0
144,302,InGame,icn_bh_passive_02,Locale_Event:event_bh_select_passive_name_02_02,GainGoldRatioUp,Locale_Event:event_bh_select_passive_description_02,2,False,0,True,1,100,100,link_weapon_group_id,0,,,,,,,10,0,0,0,0
145,303,InGame,icn_bh_passive_02,Locale_Event:event_bh_select_passive_name_02_03,GainGoldRatioUp,Locale_Event:event_bh_select_passive_description_02,3,False,0,True,1,50,50,link_weapon_group_id,0,,,,,,,15,0,0,0,0
146,301,InGame,icn_bh_passive_03,Locale_Event:event_bh_select_passive_name_03_01,AllWeaponDamageRatioUp,Locale_Event:event_bh_select_passive_description_03,1,False,0,False,5,50,50,link_weapon_group_id,0,,,,,,,10,0,0,0,0
147,302,InGame,icn_bh_passive_03,Locale_Event:event_bh_select_passive_name_03_02,AllWeaponDamageRatioUp,Locale_Event:event_bh_select_passive_description_03,2,False,0,False,5,20,20,link_weapon_group_id,0,,,,,,,12,0,0,0,0
148,303,InGame,icn_bh_passive_03,Locale_Event:event_bh_select_passive_name_03_03,AllWeaponDamageRatioUp,Locale_Event:event_bh_select_passive_description_03,3,False,0,False,5,10,10,link_weapon_group_id,0,,,,,,,15,0,0,0,0
149,301,InGame,icn_bh_passive_04,Locale_Event:event_bh_select_passive_name_04_01,RangeUp,Locale_Event:event_bh_select_passive_description_04,1,False,0,False,5,50,50,link_weapon_group_id,0,,,,,,,10,0,0,0,0
150,302,InGame,icn_bh_passive_04,Locale_Event:event_bh_select_passive_name_04_02,RangeUp,Locale_Event:event_bh_select_passive_description_04,2,False,0,False,5,20,20,link_weapon_group_id,0,,,,,,,12,0,0,0,0
151,303,InGame,icn_bh_passive_04,Locale_Event:event_bh_select_passive_name_04_03,RangeUp,Locale_Event:event_bh_select_passive_description_04,3,False,0,False,5,10,10,link_weapon_group_id,0,,,,,,,15,0,0,0,0
152,301,InGame,icn_bh_passive_05,Locale_Event:event_bh_select_passive_name_05_01,RangeAtkDamageUp,Locale_Event:event_bh_select_passive_description_05,1,False,0,True,1,200,200,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,5,0,0,0,0
153,302,InGame,icn_bh_passive_05,Locale_Event:event_bh_select_passive_name_05_02,RangeAtkDamageUp,Locale_Event:event_bh_select_passive_description_05,2,False,0,True,1,100,100,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,7,0,0,0,0
154,303,InGame,icn_bh_passive_05,Locale_Event:event_bh_select_passive_name_05_03,RangeAtkDamageUp,Locale_Event:event_bh_select_passive_description_05,3,False,0,True,1,50,50,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,10,0,0,0,0
155,301,InGame,icn_bh_passive_06,Locale_Event:event_bh_select_passive_name_06_01,ProjectileDamageUp,Locale_Event:event_bh_select_passive_description_06,1,False,0,True,1,200,200,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,5,0,0,0,0
156,302,InGame,icn_bh_passive_06,Locale_Event:event_bh_select_passive_name_06_02,ProjectileDamageUp,Locale_Event:event_bh_select_passive_description_06,2,False,0,True,1,100,100,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,7,0,0,0,0
157,303,InGame,icn_bh_passive_06,Locale_Event:event_bh_select_passive_name_06_03,ProjectileDamageUp,Locale_Event:event_bh_select_passive_description_06,3,False,0,True,1,50,50,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,10,0,0,0,0
158,301,InGame,icn_bh_passive_07,Locale_Event:event_bh_select_passive_name_07_01,PierceAtkDamageUp,Locale_Event:event_bh_select_passive_description_07,1,False,0,True,1,200,200,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,5,0,0,0,0
159,302,InGame,icn_bh_passive_07,Locale_Event:event_bh_select_passive_name_07_02,PierceAtkDamageUp,Locale_Event:event_bh_select_passive_description_07,2,False,0,True,1,100,100,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,7,0,0,0,0
160,303,InGame,icn_bh_passive_07,Locale_Event:event_bh_select_passive_name_07_03,PierceAtkDamageUp,Locale_Event:event_bh_select_passive_description_07,3,False,0,True,1,50,50,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,10,0,0,0,0
161,301,InGame,icn_bh_passive_08,Locale_Event:event_bh_select_passive_name_08_01,RangeAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_08,1,False,0,True,1,50,50,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,3,0,0,0,0
162,302,InGame,icn_bh_passive_08,Locale_Event:event_bh_select_passive_name_08_02,RangeAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_08,2,False,0,True,1,20,20,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,5,0,0,0,0
163,303,InGame,icn_bh_passive_08,Locale_Event:event_bh_select_passive_name_08_03,RangeAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_08,3,False,0,False,1,10,10,link_weapon_group_id,3,link_weapon_group_id,8.0,link_weapon_group_id,10.0,,,10,0,0,0,0
164,301,InGame,icn_bh_passive_09,Locale_Event:event_bh_select_passive_name_09_01,ProjectileReloadTimeDown,Locale_Event:event_bh_select_passive_description_09,1,False,0,True,1,50,50,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,3,0,0,0,0
165,302,InGame,icn_bh_passive_09,Locale_Event:event_bh_select_passive_name_09_02,ProjectileReloadTimeDown,Locale_Event:event_bh_select_passive_description_09,2,False,0,True,1,20,20,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,5,0,0,0,0
166,303,InGame,icn_bh_passive_09,Locale_Event:event_bh_select_passive_name_09_03,ProjectileReloadTimeDown,Locale_Event:event_bh_select_passive_description_09,3,False,0,False,1,10,10,link_weapon_group_id,2,link_weapon_group_id,4.0,link_weapon_group_id,5.0,link_weapon_group_id,6.0,10,0,0,0,0
167,301,InGame,icn_bh_passive_10,Locale_Event:event_bh_select_passive_name_10_01,PierceAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_10,1,False,0,True,1,50,50,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,3,0,0,0,0
168,302,InGame,icn_bh_passive_10,Locale_Event:event_bh_select_passive_name_10_02,PierceAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_10,2,False,0,True,1,20,20,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,5,0,0,0,0
169,303,InGame,icn_bh_passive_10,Locale_Event:event_bh_select_passive_name_10_03,PierceAtkReloadTimeDown,Locale_Event:event_bh_select_passive_description_10,3,False,0,False,1,10,10,link_weapon_group_id,1,link_weapon_group_id,7.0,link_weapon_group_id,9.0,,,10,0,0,0,0
170,301,InGame,icn_bh_passive_11,Locale_Event:event_bh_select_passive_name_11_01,AllWeaponReloadTimeDown,Locale_Event:event_bh_select_passive_description_11,1,False,0,False,1,50,50,link_weapon_group_id,0,,,,,,,4,0,0,0,0
171,302,InGame,icn_bh_passive_11,Locale_Event:event_bh_select_passive_name_11_02,AllWeaponReloadTimeDown,Locale_Event:event_bh_select_passive_description_11,2,False,0,False,1,20,20,link_weapon_group_id,0,,,,,,,8,0,0,0,0
172,303,InGame,icn_bh_passive_11,Locale_Event:event_bh_select_passive_name_11_03,AllWeaponReloadTimeDown,Locale_Event:event_bh_select_passive_description_11,3,False,0,False,1,10,10,link_weapon_group_id,0,,,,,,,12,0,0,0,0
173,301,InGame,icn_bh_passive_12,Locale_Event:event_bh_select_passive_name_12_01,CarpetHoldingTimeUp,Locale_Event:event_bh_select_passive_description_12,1,False,0,False,1,50,50,link_weapon_group_id,8,link_weapon_group_id,10.0,,,,,50,0,0,0,0
174,302,InGame,icn_bh_passive_12,Locale_Event:event_bh_select_passive_name_12_02,CarpetHoldingTimeUp,Locale_Event:event_bh_select_passive_description_12,2,False,0,False,1,20,20,link_weapon_group_id,8,link_weapon_group_id,10.0,,,,,75,0,0,0,0
175,303,InGame,icn_bh_passive_12,Locale_Event:event_bh_select_passive_name_12_03,CarpetHoldingTimeUp,Locale_Event:event_bh_select_passive_description_12,3,False,0,False,1,10,10,link_weapon_group_id,8,link_weapon_group_id,10.0,,,,,100,0,0,0,0
176,301,InGame,icn_bh_passive_13,Locale_Event:event_bh_select_passive_name_13_01,DebuffHoldingTimeUp,Locale_Event:event_bh_select_passive_description_13,1,False,0,False,1,50,50,link_weapon_group_id,3,link_weapon_group_id,9.0,link_weapon_group_id,10.0,,,50,0,0,0,0
177,302,InGame,icn_bh_passive_13,Locale_Event:event_bh_select_passive_name_13_02,DebuffHoldingTimeUp,Locale_Event:event_bh_select_passive_description_13,2,False,0,False,1,20,20,link_weapon_group_id,3,link_weapon_group_id,9.0,link_weapon_group_id,10.0,,,75,0,0,0,0
178,303,InGame,icn_bh_passive_13,Locale_Event:event_bh_select_passive_name_13_03,DebuffHoldingTimeUp,Locale_Event:event_bh_select_passive_description_13,3,False,0,False,1,10,10,link_weapon_group_id,3,link_weapon_group_id,9.0,link_weapon_group_id,10.0,,,100,0,0,0,0
179,301,InGame,icn_bh_passive_14,Locale_Event:event_bh_select_passive_name_14_01,DotHoldingTimeUp,Locale_Event:event_bh_select_passive_description_14,1,False,0,False,1,50,50,link_weapon_group_id,7,link_weapon_group_id,8.0,,,,,50,0,0,0,0
180,302,InGame,icn_bh_passive_14,Locale_Event:event_bh_select_passive_name_14_02,DotHoldingTimeUp,Locale_Event:event_bh_select_passive_description_14,2,False,0,False,1,20,20,link_weapon_group_id,7,link_weapon_group_id,8.0,,,,,75,0,0,0,0
181,303,InGame,icn_bh_passive_14,Locale_Event:event_bh_select_passive_name_14_03,DotHoldingTimeUp,Locale_Event:event_bh_select_passive_description_14,3,False,0,False,1,10,10,link_weapon_group_id,7,link_weapon_group_id,8.0,,,,,100,0,0,0,0
182,301,InGame,icn_bh_passive_15,Locale_Event:event_bh_select_passive_name_15_01,KnockBackDistanceUp,Locale_Event:event_bh_select_passive_description_15,1,False,0,False,1,50,50,link_weapon_group_id,4,,,,,,,20,0,0,0,0
183,302,InGame,icn_bh_passive_15,Locale_Event:event_bh_select_passive_name_15_02,KnockBackDistanceUp,Locale_Event:event_bh_select_passive_description_15,2,False,0,False,1,20,20,link_weapon_group_id,4,,,,,,,30,0,0,0,0
184,303,InGame,icn_bh_passive_15,Locale_Event:event_bh_select_passive_name_15_03,KnockBackDistanceUp,Locale_Event:event_bh_select_passive_description_15,3,False,0,False,1,10,10,link_weapon_group_id,4,,,,,,,50,0,0,0,0
185,301,InGame,icn_bh_passive_16,Locale_Event:event_bh_select_passive_name_16_01,MonsterEnhance,Locale_Event:event_bh_select_passive_description_16,1,False,0,False,5,100,100,link_weapon_group_id,0,,,,,,,10,10,10,10,10
186,302,InGame,icn_bh_passive_16,Locale_Event:event_bh_select_passive_name_16_02,MonsterEnhance,Locale_Event:event_bh_select_passive_description_16,2,False,0,False,5,50,50,link_weapon_group_id,0,,,,,,,20,30,30,30,30
187,303,InGame,icn_bh_passive_16,Locale_Event:event_bh_select_passive_name_16_03,MonsterEnhance,Locale_Event:event_bh_select_passive_description_16,3,False,0,False,5,20,20,link_weapon_group_id,0,,,,,,,30,50,50,50,50
188,301,InGame,icn_bh_passive_23,Locale_Event:event_bh_select_passive_name_17_01,BurstSkillDamageUp,Locale_Event:event_bh_select_passive_description_17,1,False,0,True,1,200,200,link_weapon_group_id,0,,,,,,,25,0,0,0,0
189,302,InGame,icn_bh_passive_23,Locale_Event:event_bh_select_passive_name_17_02,BurstSkillDamageUp,Locale_Event:event_bh_select_passive_description_17,2,False,0,True,1,100,100,link_weapon_group_id,0,,,,,,,50,0,0,0,0
190,303,InGame,icn_bh_passive_23,Locale_Event:event_bh_select_passive_name_17_03,BurstSkillDamageUp,Locale_Event:event_bh_select_passive_description_17,3,False,0,True,1,50,50,link_weapon_group_id,0,,,,,,,75,0,0,0,0
