id,package_group_id,product_type,product_id,product_value
22010701,2201070,Currency,99,4200
22010702,2201070,Item,7080001,3
22010703,2201070,Item,7010002,500
22010811,2201081,Currency,99,1500
22010812,2201081,Item,5210201,100
22010813,2201081,Item,9140001,24
22010821,2201082,Currency,99,1500
22010822,2201082,Item,5220201,100
22010823,2201082,Item,9140001,24
22010831,2201083,Currency,99,1500
22010832,2201083,Item,5230201,100
22010833,2201083,Item,9140001,24
22010911,2201091,Currency,99,2300
22010912,2201091,Item,5201201,100
22010913,2201091,Item,9301002,24
22010921,2201092,Currency,99,2300
22010922,2201092,Item,5202201,100
22010923,2201092,Item,9301002,24
22010931,2201093,Currency,99,2300
22010932,2201093,Item,5203201,100
22010933,2201093,Item,9301002,24
22010941,2201094,Currency,99,2300
22010942,2201094,Item,5204201,100
22010943,2201094,Item,9301002,24
22010951,2201095,Currency,99,2300
22010952,2201095,Item,5205201,100
22010953,2201095,Item,9301002,24
22011001,2201100,Currency,99,1500
22011002,2201100,Item,9110001,100
22011003,2201100,Item,7010003,50
22011101,2201110,Currency,99,4200
22011102,2201110,Item,7080001,5
22011103,2201110,Item,9201001,40
22011201,2201120,Currency,99,4200
22011202,2201120,Item,9302001,100
22011203,2201120,Item,9201004,40
22011301,2201130,Currency,99,8000
22011302,2201130,Item,9302002,100
22011303,2201130,Item,9201004,80
22011401,2201140,Currency,99,720
22011402,2201140,Item,7150001,60
22011501,2201150,Currency,99,4200
22011502,2201150,Item,9201008,120
22011503,2201150,Item,9301002,40
22011601,2201160,Currency,99,8000
22011602,2201160,Item,9201009,120
22011603,2201160,Item,9301002,40
23010101,2301010,Currency,99,1200
23010102,2301010,Currency,5100,20
23010201,2301020,Currency,99,2300
23010202,2301020,Currency,5100,20
23010203,2301020,Item,9201008,8
23010204,2301020,Item,9201009,4
23010301,2301030,Currency,99,4200
23010302,2301030,Currency,5100,30
23010303,2301030,Item,9201008,12
23010304,2301030,Item,9201009,6
23010401,2301040,Currency,99,8000
23010402,2301040,Currency,5100,30
23010403,2301040,Item,9201008,30
23010404,2301040,Item,9201009,15
23020101,2302010,Currency,99,1500
23020102,2302010,Currency,5100,10
23020103,2302010,Currency,5200,5
23020104,2302010,Item,9201001,180
23020201,2302020,Currency,99,4200
23020202,2302020,Currency,5100,20
23020203,2302020,Currency,5200,10
23020204,2302020,Item,7091001,600
23020205,2302020,Item,7091002,450
23020206,2302020,Item,7091003,150
23020207,2302020,Item,9201004,100
23020301,2302030,Currency,99,8000
23020302,2302030,Currency,5100,20
23020303,2302030,Currency,5200,10
23020304,2302030,Item,7092001,600
23020305,2302030,Item,7092002,450
23020306,2302030,Item,7092003,150
23020307,2302030,Item,9201004,200
23030101,2303010,Currency,99,1500
23030102,2303010,Currency,5200,5
23030103,2303010,Currency,5100,10
23030104,2303010,Item,9140001,180
23030201,2303020,Currency,99,4200
23030202,2303020,Currency,5200,10
23030203,2303020,Currency,5100,20
23030204,2303020,Item,7080001,8
23030205,2303020,Item,9201001,100
23030301,2303030,Currency,99,8000
23030302,2303030,Currency,5200,10
23030303,2303030,Currency,5100,20
23030304,2303030,Item,9210002,1
23030305,2303030,Item,7080001,15
23030306,2303030,Item,7010002,500
23030307,2303030,Item,9201001,150
23040101,2304010,Currency,99,1500
23040102,2304010,Currency,5100,10
23040103,2304010,Currency,5200,5
23040104,2304010,Item,9201001,180
23040201,2304020,Currency,99,4200
23040202,2304020,Currency,5100,20
23040203,2304020,Currency,5200,10
23040204,2304020,Item,7091001,600
23040205,2304020,Item,7091002,450
23040206,2304020,Item,7091003,150
23040207,2304020,Item,9201004,100
23040301,2304030,Currency,99,8000
23040302,2304030,Currency,5100,20
23040303,2304030,Currency,5200,10
23040304,2304030,Item,7092001,600
23040305,2304030,Item,7092002,450
23040306,2304030,Item,7092003,150
23040307,2304030,Item,9201004,200
23050101,2305010,Currency,99,2300
23050102,2305010,Item,7150001,40
23050103,2305010,Item,7150002,20
23050104,2305010,Item,7150003,10
23050201,2305020,Currency,99,4200
23050202,2305020,Item,7150002,40
23050203,2305020,Item,7150003,30
23050301,2305030,Currency,99,8000
23050302,2305030,Item,7150002,70
23050303,2305030,Item,7150003,50
23060101,2306010,Currency,99,1500
23060102,2306010,Currency,5100,10
23060103,2306010,Currency,5200,5
23060104,2306010,Item,9201001,180
23060201,2306020,Currency,99,4200
23060202,2306020,Currency,5100,20
23060203,2306020,Currency,5200,10
23060204,2306020,Item,7091001,600
23060205,2306020,Item,7091002,450
23060206,2306020,Item,7091003,150
23060207,2306020,Item,9201004,100
23060301,2306030,Currency,99,8000
23060302,2306030,Currency,5100,20
23060303,2306030,Currency,5200,10
23060304,2306030,Item,7092001,600
23060305,2306030,Item,7092002,450
23060306,2306030,Item,7092003,150
23060307,2306030,Item,9201004,200
23070101,2307010,Currency,99,1500
23070102,2307010,Currency,5200,5
23070103,2307010,Currency,5100,10
23070104,2307010,Item,9140001,180
23070201,2307020,Currency,99,4200
23070202,2307020,Currency,5100,20
23070203,2307020,Currency,5200,10
23070204,2307020,Item,9210002,1
23070205,2307020,Item,7080001,5
23070206,2307020,Item,9201001,100
23070207,2307020,Item,7010003,100
23070301,2307030,Currency,99,8000
23070302,2307030,Currency,5100,20
23070303,2307030,Currency,5200,10
23070304,2307030,Item,7150001,240
23070305,2307030,Item,7150002,60
23070306,2307030,Item,7150003,40
23070307,2307030,Item,9210003,1
23080101,2308010,Currency,99,1500
23080102,2308010,Currency,5200,5
23080103,2308010,Currency,5100,10
23080104,2308010,Item,9201001,180
23080201,2308020,Currency,99,4200
23080202,2308020,Currency,5200,10
23080203,2308020,Currency,5100,20
23080204,2308020,Item,7080001,4
23080205,2308020,Item,7091001,600
23080206,2308020,Item,7091002,450
23080207,2308020,Item,7091003,150
23080301,2308030,Currency,99,8000
23080302,2308030,Currency,5200,10
23080303,2308030,Currency,5100,20
23080304,2308030,Item,7080001,10
23080305,2308030,Item,7092001,600
23080306,2308030,Item,7092002,450
23080307,2308030,Item,7092003,150
23090101,2309010,Currency,99,1500
23090102,2309010,Currency,5200,5
23090103,2309010,Currency,5100,10
23090104,2309010,Item,9201001,180
23090201,2309020,Currency,99,4200
23090202,2309020,Currency,5200,10
23090203,2309020,Currency,5100,20
23090204,2309020,Item,9210002,1
23090205,2309020,Item,7080001,15
23090301,2309030,Currency,99,8000
23090302,2309030,Currency,5200,10
23090303,2309030,Currency,5100,20
23090304,2309030,Item,9201008,30
23090305,2309030,Item,9201009,30
23090306,2309030,Item,7150001,240
23090307,2309030,Item,7150002,60
23090308,2309030,Item,7150003,40
23100101,2310010,Currency,99,1500
23100102,2310010,Currency,5200,5
23100103,2310010,Currency,5100,10
23100104,2310010,Item,9201001,180
23100201,2310020,Currency,99,4200
23100202,2310020,Currency,5200,10
23100203,2310020,Currency,5100,20
23100204,2310020,Item,7080001,4
23100205,2310020,Item,7091001,600
23100206,2310020,Item,7091002,450
23100207,2310020,Item,7091003,150
23100301,2310030,Currency,99,8000
23100302,2310030,Currency,5200,10
23100303,2310030,Currency,5100,20
23100304,2310030,Item,7080001,10
23100305,2310030,Item,7092001,600
23100306,2310030,Item,7092002,450
23100307,2310030,Item,7092003,150
23110101,2311010,Currency,99,1500
23110102,2311010,Currency,5200,5
23110103,2311010,Currency,5100,10
23110104,2311010,Item,9140001,180
23110201,2311020,Currency,99,4200
23110202,2311020,Currency,5200,10
23110203,2311020,Currency,5100,20
23110204,2311020,Item,7080001,2
23110205,2311020,Item,7091001,450
23110206,2311020,Item,7091002,300
23110207,2311020,Item,7091003,120
23110208,2311020,Item,7150001,80
23110209,2311020,Item,7150002,20
23110210,2311020,Item,7150003,10
23110301,2311030,Currency,99,8000
23110302,2311030,Currency,5200,10
23110303,2311030,Currency,5100,20
23110304,2311030,Item,7080001,4
23110305,2311030,Item,7092001,450
23110306,2311030,Item,7092002,300
23110307,2311030,Item,7092003,120
23110308,2311030,Item,7150001,160
23110309,2311030,Item,7150002,40
23110310,2311030,Item,7150003,20
23120101,2312010,Currency,99,1500
23120102,2312010,Currency,5200,5
23120103,2312010,Currency,5100,10
23120104,2312010,Item,9140001,180
23120201,2312020,Currency,99,4200
23120202,2312020,Currency,5200,10
23120203,2312020,Currency,5100,20
23120204,2312020,Item,7080001,2
23120205,2312020,Item,7091001,450
23120206,2312020,Item,7091002,300
23120207,2312020,Item,7091003,120
23120208,2312020,Item,7150001,80
23120209,2312020,Item,7150002,20
23120210,2312020,Item,7150003,10
23120301,2312030,Currency,99,8000
23120302,2312030,Currency,5200,10
23120303,2312030,Currency,5100,20
23120304,2312030,Item,7080001,4
23120305,2312030,Item,7092001,450
23120306,2312030,Item,7092002,300
23120307,2312030,Item,7092003,120
23120308,2312030,Item,7150001,160
23120309,2312030,Item,7150002,40
23120310,2312030,Item,7150003,20
23130101,2313010,Currency,99,1500
23130102,2313010,Currency,5200,5
23130103,2313010,Currency,5100,10
23130104,2313010,Item,9140001,180
23130201,2313020,Currency,99,4200
23130202,2313020,Currency,5200,10
23130203,2313020,Currency,5100,20
23130204,2313020,Item,7080001,2
23130205,2313020,Item,7091001,450
23130206,2313020,Item,7091002,300
23130207,2313020,Item,7091003,120
23130208,2313020,Item,7150001,80
23130209,2313020,Item,7150002,20
23130210,2313020,Item,7150003,10
23130301,2313030,Currency,99,8000
23130302,2313030,Currency,5200,10
23130303,2313030,Currency,5100,20
23130304,2313030,Item,7080001,4
23130305,2313030,Item,7092001,450
23130306,2313030,Item,7092002,300
23130307,2313030,Item,7092003,120
23130308,2313030,Item,7150001,160
23130309,2313030,Item,7150002,40
23130310,2313030,Item,7150003,20
23140101,2314010,Currency,99,1500
23140102,2314010,Currency,5200,5
23140103,2314010,Currency,5100,10
23140104,2314010,Item,9140001,180
23140201,2314020,Currency,99,4200
23140202,2314020,Currency,5200,10
23140203,2314020,Currency,5100,20
23140204,2314020,Item,7150001,150
23140205,2314020,Item,7150002,60
23140206,2314020,Item,7150003,30
23140301,2314030,Currency,99,8000
23140302,2314030,Currency,5200,10
23140303,2314030,Currency,5100,20
23140304,2314030,Item,7080001,40
23150101,2315010,Currency,99,1500
23150102,2315010,Currency,5200,5
23150103,2315010,Currency,5100,10
23150104,2315010,Item,9140001,180
23150201,2315020,Currency,99,4200
23150202,2315020,Currency,5200,10
23150203,2315020,Currency,5100,20
23150204,2315020,Item,7091001,600
23150205,2315020,Item,7091002,450
23150206,2315020,Item,7091003,150
23150207,2315020,Item,7150001,80
23150208,2315020,Item,7150002,20
23150209,2315020,Item,7150003,10
23150301,2315030,Currency,99,8000
23150302,2315030,Currency,5200,10
23150303,2315030,Currency,5100,20
23150304,2315030,Item,7092001,600
23150305,2315030,Item,7092002,450
23150306,2315030,Item,7092003,150
23150307,2315030,Item,7150001,160
23150308,2315030,Item,7150002,40
23150309,2315030,Item,7150003,20
30010101,300101,Currency,99,60
30010102,300101,Currency,5100,1
30010201,300102,Currency,99,320
30010202,300102,Item,9140001,24
30010203,300102,Currency,3000,300
30010301,300103,Currency,99,320
30010302,300103,Item,9110001,60
30010303,300103,Currency,2000,100000
30010401,300104,Currency,99,320
30010402,300104,Item,9120001,30
30010501,300105,Currency,99,320
30010502,300105,Item,7010002,60
30010601,300106,Currency,99,320
30010602,300106,Item,7091001,86
30010701,300107,Currency,99,720
30010702,300107,Item,7092001,86
30010801,300108,Currency,99,1500
30010802,300108,Item,7050003,12
30010901,300109,Currency,99,10
30011001,300110,Currency,99,1500
30011002,300110,Item,9140001,48
30011003,300110,Item,9120001,48
30011101,300111,Currency,99,1500
30011102,300111,Item,7010002,120
30011103,300111,Item,7050003,8
30011201,300112,Currency,99,1500
30011202,300112,Item,9140001,48
30011203,300112,Item,9110001,48
30011204,300112,Item,9120001,48
30011301,300113,Currency,99,320
30011302,300113,Item,7010003,12
30011401,300114,Currency,99,1500
30011402,300114,Item,7050003,8
30011403,300114,Item,7010003,24
30020101,300201,Currency,99,320
30020102,300201,Currency,5100,5
30020201,300202,Currency,5100,5
30020202,300202,Item,9301002,6
30020301,300203,Currency,5100,10
30020302,300203,Item,9301002,12
30020401,300204,Currency,99,720
30020402,300204,Item,5310301,10
30020403,300204,Item,9110001,90
30020501,300205,Currency,99,1200
30020502,300205,Item,9140001,90
30020601,300206,Currency,99,1500
30020602,300206,Item,9120001,90
30020701,300207,Currency,99,2300
30020702,300207,Item,9110001,90
30020703,300207,Item,9301002,24
30020801,300208,Currency,99,4200
30020802,300208,Currency,2000,200000
30020803,300208,Item,7010002,200
30020901,300209,Currency,99,50
30020902,300209,Item,5330201,5
30021001,300210,Currency,99,4200
30021002,300210,Item,9301002,24
30021003,300210,Item,9140001,72
30021004,300210,Item,9120001,72
30021101,300211,Currency,99,720
30021102,300211,Item,9110001,150
30021201,300212,Currency,99,4200
30021202,300212,Item,9110001,50
30021203,300212,Item,7010002,500
30021301,300213,Currency,99,1500
30021302,300213,Item,7091002,100
30021303,300213,Item,7092002,50
30021401,300214,Currency,99,4200
30021402,300214,Item,9110001,150
30021403,300214,Item,7010003,120
30030201,300301,Currency,99,1200
30030202,300301,Currency,5100,20
30030301,300302,Currency,99,1500
30030302,300302,Item,5310301,50
30030303,300302,Item,9140001,60
30030401,300303,Currency,99,1500
30030402,300303,Currency,5100,20
30030403,300303,Item,5330201,20
30030501,300304,Currency,99,2300
30030502,300304,Item,5310301,50
30030503,300304,Item,9120001,90
30030801,300305,Currency,99,4200
30030802,300305,Currency,5100,30
30030901,300306,Currency,99,8000
30030902,300306,Item,5310301,100
30030903,300306,Item,9301002,32
30031001,300307,Currency,99,8000
30031002,300307,Currency,5100,40
30031101,300308,Currency,99,100
30031102,300308,Item,5330201,10
30031201,300309,Currency,99,2300
30031202,300309,Item,9120001,90
30031203,300309,Item,7010002,200
30031301,300310,Currency,99,8000
30031302,300310,Item,9301002,32
30031303,300310,Item,7010002,600
30031401,300311,Currency,99,8000
30031402,300311,Item,9201008,50
30031403,300311,Item,9201009,50
30031501,300312,Currency,99,1500
30031502,300312,Item,9140001,120
30031503,300312,Item,9110001,120
30031601,300313,Currency,99,1500
30031602,300313,Currency,5100,20
30031603,300313,Item,5330201,50
30031701,300314,Currency,99,8000
30031702,300314,Item,7080001,12
30031801,300315,Currency,99,2300
30031802,300315,Item,9120001,90
30031803,300315,Item,7010003,150
30031901,300316,Currency,99,8000
30031902,300316,Item,7091002,280
30031903,300316,Item,7092002,210
30031904,300316,Item,7091003,120
30031905,300316,Item,7092003,90
30031906,300316,Item,9201004,120
30050101,300501,Currency,99,1200
30050102,300501,Item,9203001,1
30050103,300501,Item,9202171,1
30050201,300502,Currency,5100,10
30050301,300503,Currency,99,1500
30050302,300503,Item,7091001,400
30050303,300503,Item,7092001,200
30050401,300504,Currency,5100,10
30050501,300505,Currency,5200,10
30050601,300506,Currency,5100,20
30050602,300506,Item,9210002,1
30050701,300507,Currency,5100,40
30050702,300507,Item,9110001,300
30050801,300508,Currency,5100,70
30050802,300508,Item,9140001,150
30050901,300509,Currency,5100,100
30050902,300509,Currency,5200,20
60000101,600001,Currency,98,330
60000201,600002,Currency,99,100
60010101,600101,Currency,98,1210
60010201,600102,Item,9201010,1
10000101,100001,Currency,99,60
10000102,100001,Currency,5100,2
10000201,100002,Currency,99,320
10000202,100002,Currency,5100,5
10000203,100002,Item,9201001,25
10000301,100003,Currency,99,720
10000302,100003,Currency,5100,8
10000303,100003,Item,9201001,35
10000401,100004,Currency,99,1200
10000402,100004,Currency,5100,10
10000403,100004,Item,9201001,50
10000501,100005,Currency,99,1500
10000502,100005,Currency,5100,15
10000503,100005,Item,9201001,55
10000601,100006,Currency,99,1900
10000602,100006,Currency,5100,15
10000603,100006,Item,9201001,60
10000701,100007,Currency,99,2300
10000702,100007,Currency,5100,15
10000703,100007,Item,9201001,70
10000801,100008,Currency,99,4200
10000802,100008,Currency,5100,20
10000803,100008,Item,9201001,80
10000901,100009,Currency,99,8000
10000902,100009,Currency,5100,25
10000903,100009,Item,9201001,100
10100101,101001,Currency,99,60
10100102,101001,Currency,5100,2
10100201,101002,Currency,99,320
10100202,101002,Currency,5100,5
10100203,101002,Item,7010002,50
10100301,101003,Currency,99,720
10100302,101003,Currency,5100,8
10100303,101003,Item,7010002,70
10100401,101004,Currency,99,1200
10100402,101004,Currency,5100,10
10100403,101004,Item,7010002,90
10100501,101005,Currency,99,1500
10100502,101005,Currency,5100,15
10100503,101005,Item,7010002,100
10100601,101006,Currency,99,1900
10100602,101006,Currency,5100,15
10100603,101006,Item,7010002,125
10100701,101007,Currency,99,2300
10100702,101007,Currency,5100,15
10100703,101007,Item,7010002,150
10100801,101008,Currency,99,4200
10100802,101008,Currency,5100,20
10100803,101008,Item,7010002,200
10100901,101009,Currency,99,8000
10100902,101009,Currency,5100,25
10100903,101009,Item,7010002,300
10200101,102001,Currency,99,60
10200102,102001,Currency,5100,2
10200201,102002,Currency,99,320
10200202,102002,Currency,5100,5
10200203,102002,Currency,3000,1200
10200301,102003,Currency,99,720
10200302,102003,Currency,5100,8
10200303,102003,Currency,3000,1600
10200401,102004,Currency,99,1200
10200402,102004,Currency,5100,10
10200403,102004,Currency,3000,1800
10200501,102005,Currency,99,1500
10200502,102005,Currency,5100,15
10200503,102005,Currency,3000,2200
10200601,102006,Currency,99,1900
10200602,102006,Currency,5100,15
10200603,102006,Currency,3000,2600
10200701,102007,Currency,99,2300
10200702,102007,Currency,5100,15
10200703,102007,Currency,3000,3000
10200801,102008,Currency,99,4200
10200802,102008,Currency,5100,20
10200803,102008,Currency,3000,4500
10200901,102009,Currency,99,8000
10200902,102009,Currency,5100,25
10200903,102009,Currency,3000,7000
10300101,103001,Currency,99,60
10300102,103001,Item,5310302,5
10300103,103001,Currency,3000,300
10300201,103002,Currency,99,320
10300202,103002,Item,5310302,30
10300203,103002,Currency,3000,400
10300301,103003,Currency,99,720
10300302,103003,Item,5310302,45
10300303,103003,Currency,3000,650
10300401,103004,Currency,99,1200
10300402,103004,Item,5310302,55
10300403,103004,Currency,3000,800
10300501,103005,Currency,99,1500
10300502,103005,Item,5310302,65
10300503,103005,Currency,3000,1000
10300601,103006,Currency,99,1900
10300602,103006,Item,5310302,70
10300603,103006,Currency,3000,1150
10300701,103007,Currency,99,2300
10300702,103007,Item,5310302,80
10300703,103007,Currency,3000,1300
10300801,103008,Currency,99,4200
10300802,103008,Item,5310302,120
10300803,103008,Currency,3000,1500
10300901,103009,Currency,99,8000
10300902,103009,Item,5310302,180
10300903,103009,Currency,3000,2000
10400101,104001,Currency,99,60
10400102,104001,Item,5310303,5
10400103,104001,Currency,3000,300
10400201,104002,Currency,99,320
10400202,104002,Item,5310303,30
10400203,104002,Currency,3000,400
10400301,104003,Currency,99,720
10400302,104003,Item,5310303,45
10400303,104003,Currency,3000,650
10400401,104004,Currency,99,1200
10400402,104004,Item,5310303,55
10400403,104004,Currency,3000,800
10400501,104005,Currency,99,1500
10400502,104005,Item,5310303,65
10400503,104005,Currency,3000,1000
10400601,104006,Currency,99,1900
10400602,104006,Item,5310303,70
10400603,104006,Currency,3000,1150
10400701,104007,Currency,99,2300
10400702,104007,Item,5310303,80
10400703,104007,Currency,3000,1300
10400801,104008,Currency,99,4200
10400802,104008,Item,5310303,120
10400803,104008,Currency,3000,1500
10400901,104009,Currency,99,8000
10400902,104009,Item,5310303,180
10400903,104009,Currency,3000,2000
10500101,105001,Currency,99,60
10500102,105001,Item,5310304,5
10500103,105001,Currency,3000,300
10500201,105002,Currency,99,320
10500202,105002,Item,5310304,30
10500203,105002,Currency,3000,400
10500301,105003,Currency,99,720
10500302,105003,Item,5310304,45
10500303,105003,Currency,3000,650
10500401,105004,Currency,99,1200
10500402,105004,Item,5310304,55
10500403,105004,Currency,3000,800
10500501,105005,Currency,99,1500
10500502,105005,Item,5310304,65
10500503,105005,Currency,3000,1000
10500601,105006,Currency,99,1900
10500602,105006,Item,5310304,70
10500603,105006,Currency,3000,1150
10500701,105007,Currency,99,2300
10500702,105007,Item,5310304,80
10500703,105007,Currency,3000,1300
10500801,105008,Currency,99,4200
10500802,105008,Item,5310304,120
10500803,105008,Currency,3000,1500
10500901,105009,Currency,99,8000
10500902,105009,Item,5310304,180
10500903,105009,Currency,3000,2000
10800101,108001,Currency,99,60
10800102,108001,Item,9301002,6
10800201,108002,Currency,99,320
10800202,108002,Item,9301002,25
10800301,108003,Currency,99,720
10800302,108003,Item,9301002,40
10800401,108004,Currency,99,1200
10800402,108004,Item,9301002,45
10800501,108005,Currency,99,1500
10800502,108005,Item,9301002,55
10800601,108006,Currency,99,1900
10800602,108006,Item,9301002,60
10800701,108007,Currency,99,2300
10800702,108007,Item,9301002,70
10800801,108008,Currency,99,4200
10800802,108008,Item,9301002,96
10800901,108009,Currency,99,8000
10800902,108009,Item,9301002,144
10900101,109001,Currency,99,60
10900102,109001,Currency,5100,2
10900201,109002,Currency,99,320
10900202,109002,Currency,5100,5
10900203,109002,Item,5330201,35
10900301,109003,Currency,99,720
10900302,109003,Currency,5100,10
10900303,109003,Item,5330201,40
10900401,109004,Currency,99,1200
10900402,109004,Currency,5100,10
10900403,109004,Item,5330201,45
10900501,109005,Currency,99,1500
10900502,109005,Currency,5100,15
10900503,109005,Item,5330201,45
10900601,109006,Currency,99,1900
10900602,109006,Currency,5100,15
10900603,109006,Item,5330201,50
10900701,109007,Currency,99,2300
10900702,109007,Currency,5100,20
10900703,109007,Item,5330201,50
10900801,109008,Currency,99,4200
10900802,109008,Currency,5100,30
10900803,109008,Item,5330201,50
10900901,109009,Currency,99,8000
10900902,109009,Currency,5100,50
11000101,110001,Currency,99,60
11000102,110001,Currency,5100,2
11000201,110002,Currency,99,320
11000202,110002,Currency,5100,5
11000203,110002,Item,5330201,35
11000301,110003,Currency,99,720
11000302,110003,Currency,5100,10
11000303,110003,Item,5330201,40
11000401,110004,Currency,99,1200
11000402,110004,Currency,5100,10
11000403,110004,Item,5330201,45
11000501,110005,Currency,99,1500
11000502,110005,Currency,5100,15
11000503,110005,Item,5330201,45
11000601,110006,Currency,99,1900
11000602,110006,Currency,5100,15
11000603,110006,Item,5330201,50
11000701,110007,Currency,99,2300
11000702,110007,Currency,5100,20
11000703,110007,Item,5330201,50
11000801,110008,Currency,99,4200
11000802,110008,Currency,5100,30
11000803,110008,Item,5330201,50
11000901,110009,Currency,99,8000
11000902,110009,Currency,5100,50
12000101,120001,CharacterCostume,30002,1
12000201,120002,CharacterCostume,30003,1
12000301,120003,CharacterCostume,30007,1
12000401,120004,CharacterCostume,40002,1
12000501,120005,CharacterCostume,50001,1
12000601,120006,CharacterCostume,30009,1
12000701,120007,CharacterCostume,30011,1
12000801,120008,CharacterCostume,30012,1
12000901,120009,CharacterCostume,30010,1
12001001,120010,CharacterCostume,30017,1
12001101,120011,CharacterCostume,10006,1
13000101,130001,CharacterCostume,60002,1
13000201,130002,CharacterCostume,110008,1
13000301,130003,CharacterCostume,110009,1
13000401,130004,CharacterCostume,110010,1
13000501,130005,CharacterCostume,30015,1
13000601,130006,CharacterCostume,50008,1
13000701,130007,CharacterCostume,30006,1
13000801,130008,CharacterCostume,50002,1
13000901,130009,CharacterCostume,50004,1
13001001,130010,CharacterCostume,30013,1
13001101,130011,CharacterCostume,90004,1
13001201,130012,CharacterCostume,10004,1
13001301,130013,CharacterCostume,10001,1
13001401,130014,CharacterCostume,10002,1
13001501,130015,CharacterCostume,10003,1
13001601,130016,CharacterCostume,70001,1
13001701,130017,CharacterCostume,70003,1
13001801,130018,CharacterCostume,70004,1
90010101,900101,Currency,99,60
90010102,900101,Currency,5100,1
90010201,900102,Currency,99,320
90010202,900102,Currency,5100,5
90010301,900103,Currency,99,1200
90010302,900103,Currency,5100,20
90010401,900104,Currency,99,2300
90010402,900104,Currency,5100,20
90010403,900104,Item,5330201,50
90010501,900105,Currency,99,4200
90010502,900105,Currency,5100,30
90010503,900105,Item,5330201,50
90010601,900106,Currency,99,8000
90010602,900106,Currency,5100,30
90010603,900106,Item,5310301,50
90010604,900106,Item,9202191,1
90010701,900107,Currency,99,320
90010702,900107,Item,9120001,30
90010801,900108,Currency,99,1500
90010802,900108,Item,9120001,90
90020101,900201,Currency,99,4200
90020102,900201,Item,7080001,3
90020103,900201,Item,7010002,500
90020201,900202,Currency,99,4200
90020202,900202,Item,9201008,80
90020203,900202,Item,7093005,60
90020301,900203,Currency,99,8000
90020302,900203,Item,9201009,80
90020303,900203,Item,7093005,120
90020401,900204,Currency,99,720
90020402,900204,Item,7091001,100
90020403,900204,Item,7092001,50
90020501,900205,Currency,99,1500
90020502,900205,Item,9201001,40
90020503,900205,Item,7010002,100
90020601,900206,Currency,99,4200
90020602,900206,Item,7051011,10
90020603,900206,Item,9201001,120
90020701,900207,Currency,99,1500
90020702,900207,Item,5210201,100
90020703,900207,Item,9140001,24
90020801,900208,Currency,99,2300
90020802,900208,Item,5203201,100
90020803,900208,Item,9301002,24
91010101,910101,Item,7050002,1
91010201,910102,Item,9140001,10
91010202,910102,Item,7010002,10
91010301,910103,Item,7050002,5
91010302,910103,Item,7010002,25
91010401,910104,Item,7050003,3
91010402,910104,Item,9140001,20
91010403,910104,Item,7100001,1
92010101,920101,Currency,5100,2
92010102,920101,Item,9301002,6
92010201,920102,Currency,5100,5
92010202,920102,Item,9301002,10
92010301,920103,Currency,5100,10
92010302,920103,Item,9301002,20
92020101,920201,Currency,5100,2
92020102,920201,Item,9301002,6
92020201,920202,Currency,5100,5
92020202,920202,Item,9301002,10
92020301,920203,Currency,5100,10
92020302,920203,Item,9301002,20
93010101,930101,Currency,99,300
93020101,930201,Currency,99,60
93020102,930201,Currency,5100,1
29990101,299901,Currency,99,1500
29990201,299902,Currency,99,4200
29990301,299903,Currency,99,8000
