id,stepup_group_id,package_group_id,step,previous_package_id,is_last_step,product_effieciency,buy_limit_type,is_limit,buy_limit_count,is_free,midas_product_id,name_localkey,description_localkey,product_resource_id
213709,2137,213709,9,213708,False,3,Account,True,1,False,10213709,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_09_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_ce006_09
213710,2137,213710,10,213709,False,0,Account,True,1,True,10213710,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_10_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_03
213711,2137,213711,11,213710,False,0,Account,True,1,True,10213711,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_11_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_ce006_08
213712,2137,213712,12,213711,False,3,Account,True,1,False,10213712,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_ce006_12
213713,2137,213713,13,213712,True,0,Account,True,1,True,10213713,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_ce006_13
214401,2144,213701,1,0,False,0,Account,True,1,True,10214401,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_01
214402,2144,213702,2,214401,False,6,Account,True,1,False,10214402,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_02
214403,2144,213703,3,214402,False,0,Account,True,1,True,10214403,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214404,2144,213704,4,214403,False,3,Account,True,1,False,10214404,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_04
214405,2144,213705,5,214404,False,0,Account,True,1,True,10214405,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214406,2144,213706,6,214405,False,3,Account,True,1,False,10214406,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_06_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_06
214407,2144,213707,7,214406,False,0,Account,True,1,True,10214407,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_07_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214408,2144,213708,8,214407,False,0,Account,True,1,True,10214408,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_08_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_08
214409,2144,213709,9,214408,False,3,Account,True,1,False,10214409,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_09_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_09
214410,2144,213710,10,214409,False,0,Account,True,1,True,10214410,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_10_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214411,2144,213711,11,214410,False,0,Account,True,1,True,10214411,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_11_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_08
214412,2144,213712,12,214411,False,3,Account,True,1,False,10214412,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_12
214413,2144,213713,13,214412,True,0,Account,True,1,True,10214413,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_13
214801,2148,213701,1,0,False,0,Account,True,1,True,10214801,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_01
214802,2148,213702,2,214801,False,6,Account,True,1,False,10214802,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_02
214803,2148,213703,3,214802,False,0,Account,True,1,True,10214803,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214804,2148,213704,4,214803,False,3,Account,True,1,False,10214804,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_04
214805,2148,213705,5,214804,False,0,Account,True,1,True,10214805,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214806,2148,213706,6,214805,False,3,Account,True,1,False,10214806,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_06_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_06
214807,2148,213707,7,214806,False,0,Account,True,1,True,10214807,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_07_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214808,2148,213708,8,214807,False,0,Account,True,1,True,10214808,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_08_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_08
214809,2148,213709,9,214808,False,3,Account,True,1,False,10214809,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_09_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_09
214810,2148,213710,10,214809,False,0,Account,True,1,True,10214810,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_10_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
214811,2148,213711,11,214810,False,0,Account,True,1,True,10214811,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_11_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_08
214812,2148,213712,12,214811,False,3,Account,True,1,False,10214812,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_12
214813,2148,213713,13,214812,True,0,Account,True,1,True,10214813,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_13
215301,2153,213701,1,0,False,0,Account,True,1,True,10215301,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_01
215302,2153,213702,2,215301,False,6,Account,True,1,False,10215302,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_02
215303,2153,213703,3,215302,False,0,Account,True,1,True,10215303,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
215304,2153,213704,4,215303,False,3,Account,True,1,False,10215304,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_04_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_04
215305,2153,213705,5,215304,False,0,Account,True,1,True,10215305,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_05_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
215306,2153,213706,6,215305,False,3,Account,True,1,False,10215306,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_06_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_06
215307,2153,213707,7,215306,False,0,Account,True,1,True,10215307,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_07_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
215308,2153,213708,8,215307,False,0,Account,True,1,True,10215308,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_08_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_08
215309,2153,213709,9,215308,False,3,Account,True,1,False,10215309,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_09_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_09
215310,2153,213710,10,215309,False,0,Account,True,1,True,10215310,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_10_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_03
215311,2153,213711,11,215310,False,0,Account,True,1,True,10215311,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_11_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_08
215312,2153,213712,12,215311,False,3,Account,True,1,False,10215312,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_12_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_stepup_summer_25_12
215313,2153,213713,13,215312,True,0,Account,True,1,True,10215313,Locale_InAppShopProduct:PACKAGESHOP_STEPUP_01_PRODUCT_13_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_WITHOUT_CASH_DESC,icn_inappshop_package_stepup_summer_25_13
