id,list_button_index,event_field_id,npc_localkey_name,npc_localkey_contents,npc_type,resource_id,costume_index,forced_name_tag_resource,interaction_type,interaction_distance,forced_interaction_marker,is_interaction_after_end,is_not_used_in_archive,progress_event_group_id,is_use_balloon_talk,balloon_always_id,balloon_always_play_type,balloon_always_cycle,event_field_npc_event_data_list/0/event_id,event_field_npc_event_data_list/0/event_type,event_field_npc_event_data_list/0/event_resource_value,event_field_npc_event_data_list/1/event_id,event_field_npc_event_data_list/1/event_type,event_field_npc_event_data_list/1/event_resource_value,event_field_npc_event_data_list/2/event_id,event_field_npc_event_data_list/2/event_type,event_field_npc_event_data_list/2/event_resource_value
433,0,10007,,,Character,300,0,,None,200,,False,False,2007102,True,event_redash_balloon_78,Random,5,0,None,,0,None,,0,None,
434,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007103,True,event_redash_balloon_61,Random,5,0,None,,0,None,,0,None,
405,0,10007,,,Npc,700303202,0,,None,200,,False,False,2007104,True,event_redash_balloon_66,Random,5,0,None,,0,None,,0,None,
406,0,10007,,,Character,300,0,,None,200,,False,False,2007105,True,event_redash_balloon_75,Random,5,0,None,,0,None,,0,None,
410,0,10007,,,Character,300,0,,None,200,,False,False,2007106,True,event_redash_balloon_77,Random,5,0,None,,0,None,,0,None,
411,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007107,True,event_redash_balloon_60,Random,5,0,None,,0,None,,0,None,
435,0,10007,,,Character,300,0,,None,200,,False,False,2007108,True,event_redash_balloon_79,Random,5,0,None,,0,None,,0,None,
436,0,10007,,,Character,300,0,,None,200,,False,False,2007109,True,event_redash_balloon_77,Random,5,0,None,,0,None,,0,None,
437,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007110,True,event_redash_balloon_60,Random,5,0,None,,0,None,,0,None,
438,0,10007,,,Npc,7003032,0,,None,200,,False,False,2007111,True,event_redash_balloon_65,Random,5,0,None,,0,None,,0,None,
415,0,10007,,,Character,300,0,,None,200,,False,False,2007112,True,event_redash_balloon_70,Random,5,0,None,,0,None,,0,None,
74,1,10004,Locale_Character:142_name,Locale_Event:event_contents_storydungeon_before,Character,142,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,0,False,,None,0,40020,None,,0,None,,0,None,
75,0,10004,Locale_Character:npc_9999999_name_01,,Npc,9999999,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200401,False,,None,0,0,None,,0,None,,0,None,
76,2,10004,Locale_Character:npc_9999999_name_01,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200402,False,,None,0,40021,None,,0,None,,0,None,
77,5,10004,Locale_Character:npc_9999999_name_02,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,True,True,0,False,,None,0,0,None,,0,None,,0,None,
78,6,10004,Locale_Character:201_name,Locale_Event:event_contents_shop,Character,201,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,True,True,0,False,,None,0,0,None,,0,None,,0,None,
79,0,10004,Locale_Character:npc_107_name,,Npc,7002001,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200403,False,,None,0,0,None,,0,None,,0,None,
80,4,10004,Locale_Character:npc_107_name,Locale_Event:event_contents_minigame,Npc,7002001,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200404,False,,None,0,80403,None,,0,None,,0,None,
81,3,10004,Locale_Character:npc_5001_name,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,True,0,False,,None,0,0,None,,0,None,,0,None,
82,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200406,False,,None,0,0,None,,0,None,,0,None,
83,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200407,False,,None,0,0,None,,0,None,,0,None,
84,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200408,False,,None,0,0,None,,0,None,,0,None,
85,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200409,False,,None,0,0,None,,0,None,,0,None,
86,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200410,False,,None,0,0,None,,0,None,,0,None,
87,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200411,True,event_BlueWaterIsland_balloon_01,Random,4,0,None,,0,None,,0,None,
88,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200412,True,event_BlueWaterIsland_balloon_02,Random,5,0,None,,0,None,,0,None,
89,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200413,True,event_BlueWaterIsland_balloon_03,Random,6,0,None,,0,None,,0,None,
90,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200414,False,,None,0,0,None,,0,None,,0,None,
91,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200415,False,,None,0,0,None,,0,None,,0,None,
92,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200416,False,,None,0,0,None,,0,None,,0,None,
93,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200417,True,event_BlueWaterIsland_balloon_06,Random,4,0,None,,0,None,,0,None,
94,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200418,False,,None,0,0,None,,0,None,,0,None,
95,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200419,True,event_BlueWaterIsland_balloon_05,Random,5,0,None,,0,None,,0,None,
96,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200420,True,event_BlueWaterIsland_balloon_04,Random,6,0,None,,0,None,,0,None,
97,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200421,True,event_BlueWaterIsland_balloon_07,Random,4,0,None,,0,None,,0,None,
98,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200422,False,,None,0,0,None,,0,None,,0,None,
99,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200423,True,event_BlueWaterIsland_balloon_08,Random,5,0,None,,0,None,,0,None,
100,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200424,False,,None,0,0,None,,0,None,,0,None,
101,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200425,False,,None,0,0,None,,0,None,,0,None,
102,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200426,False,,None,0,0,None,,0,None,,0,None,
103,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200427,True,event_BlueWaterIsland_balloon_09,Random,4,0,None,,0,None,,0,None,
104,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200428,True,event_BlueWaterIsland_balloon_10,Random,5,0,None,,0,None,,0,None,
105,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200429,False,,None,0,0,None,,0,None,,0,None,
106,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200430,False,,None,0,0,None,,0,None,,0,None,
107,0,10004,Locale_Character:11_name,,Character,14,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200431,True,event_BlueWaterIsland_balloon_13,Random,4,0,None,,0,None,,0,None,
108,0,10004,Locale_Character:131_name,,Character,131,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200432,False,,None,0,0,None,,0,None,,0,None,
109,0,10004,Locale_Character:130_name,,Character,132,0,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200433,True,event_BlueWaterIsland_balloon_12,Random,5,0,None,,0,None,,0,None,
110,0,10004,Locale_Character:10_name,,Character,10,2,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200434,False,,None,0,0,None,,0,None,,0,None,
111,0,10004,Locale_Character:82_name,,Character,82,1,sprite_event_bluewaterisland_npc_tag,None,200,sprite_btn_event_bluewaterisland,False,False,200435,True,event_BlueWaterIsland_balloon_11,Random,6,0,None,,0,None,,0,None,
112,1,10005,Locale_Character:npc_5025_name,Locale_Event:event_contents_storydungeon_before,Npc,7003003,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,0,False,,None,0,40024,None,,0,None,,0,None,
113,0,10005,Locale_Character:npc_5024_name,,Npc,7003002,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200501,False,,None,0,0,None,,0,None,,0,None,
114,2,10005,Locale_Character:npc_5024_name,Locale_Event:event_contents_storydungeon_after,Npc,7003002,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200502,False,,None,0,40025,None,,0,None,,0,None,
115,5,10005,Locale_Character:npc_5023_name,Locale_Event:event_contents_login,Npc,7003001,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,True,True,0,False,,None,0,80601,None,,0,None,,0,None,
116,6,10005,Locale_Character:npc_9999999_name_03,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,True,True,0,False,,None,0,80602,None,,0,None,,0,None,
117,0,10005,Locale_Character:npc_9999999_name_05,,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200503,False,,None,0,0,None,,0,None,,0,None,
118,4,10005,Locale_Character:npc_9999999_name_05,Locale_Event:event_contents_minigame,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200504,False,,None,0,1001,Arcade,,0,None,,0,None,
119,3,10005,Locale_Character:npc_5001_name,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,True,0,False,,None,0,60024,None,,0,None,,0,None,
120,7,10005,Locale_Character:npc_9999999_name_04,Locale_Event:cooperation_event_name,Npc,9999999,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,True,0,False,,None,0,0,None,,0,None,,0,None,
121,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200505,True,event_seayouagain_balloon_01,Random,4,0,None,,0,None,,0,None,
122,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200506,True,event_seayouagain_balloon_02,Random,4,0,None,,0,None,,0,None,
123,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200507,True,event_seayouagain_balloon_03,Random,4,0,None,,0,None,,0,None,
124,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200508,True,event_seayouagain_balloon_04,Random,4,0,None,,0,None,,0,None,
125,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200509,True,event_seayouagain_balloon_05,Random,4,0,None,,0,None,,0,None,
126,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200510,True,event_seayouagain_balloon_06,Random,4,0,None,,0,None,,0,None,
127,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200511,True,event_seayouagain_balloon_07,Random,4,0,None,,0,None,,0,None,
128,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200512,True,event_seayouagain_balloon_08,Random,4,0,None,,0,None,,0,None,
129,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200513,True,event_seayouagain_balloon_09,Random,4,0,None,,0,None,,0,None,
130,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200514,True,event_seayouagain_balloon_10,Random,4,0,None,,0,None,,0,None,
131,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200515,True,event_seayouagain_balloon_11,Random,4,0,None,,0,None,,0,None,
132,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200516,True,event_seayouagain_balloon_12,Random,4,0,None,,0,None,,0,None,
133,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200517,True,event_seayouagain_balloon_13,Random,4,0,None,,0,None,,0,None,
134,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200518,True,event_seayouagain_balloon_14,Random,4,0,None,,0,None,,0,None,
135,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200519,True,event_seayouagain_balloon_15,Random,4,0,None,,0,None,,0,None,
136,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200520,True,event_seayouagain_balloon_16,Random,4,0,None,,0,None,,0,None,
137,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200521,True,event_seayouagain_balloon_17,Random,4,0,None,,0,None,,0,None,
138,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200522,True,event_seayouagain_balloon_18,Random,4,0,None,,0,None,,0,None,
139,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200523,True,event_seayouagain_balloon_19,Random,4,0,None,,0,None,,0,None,
140,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200524,True,event_seayouagain_balloon_20,Random,4,0,None,,0,None,,0,None,
141,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200525,True,event_seayouagain_balloon_21,Random,4,0,None,,0,None,,0,None,
142,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200526,True,event_seayouagain_balloon_22,Random,4,0,None,,0,None,,0,None,
143,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200527,True,event_seayouagain_balloon_23,Random,4,0,None,,0,None,,0,None,
144,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200528,True,event_seayouagain_balloon_24,Random,4,0,None,,0,None,,0,None,
145,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200529,True,event_seayouagain_balloon_25,Random,4,0,None,,0,None,,0,None,
146,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200530,True,event_seayouagain_balloon_26,Random,4,0,None,,0,None,,0,None,
147,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200531,True,event_seayouagain_balloon_27,Random,4,0,None,,0,None,,0,None,
148,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200532,True,event_seayouagain_balloon_28,Random,4,0,None,,0,None,,0,None,
149,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200533,True,event_seayouagain_balloon_29,Random,4,0,None,,0,None,,0,None,
150,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200534,True,event_seayouagain_balloon_30,Random,4,0,None,,0,None,,0,None,
151,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200535,True,event_seayouagain_balloon_31,Random,4,0,None,,0,None,,0,None,
152,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200536,True,event_seayouagain_balloon_32,Random,4,0,None,,0,None,,0,None,
153,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200537,True,event_seayouagain_balloon_33,Random,4,0,None,,0,None,,0,None,
154,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200538,True,event_seayouagain_balloon_34,Random,4,0,None,,0,None,,0,None,
155,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200539,True,event_seayouagain_balloon_35,Random,4,0,None,,0,None,,0,None,
156,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200540,True,event_seayouagain_balloon_36,Random,4,0,None,,0,None,,0,None,
157,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200541,True,event_seayouagain_balloon_37,Random,4,0,None,,0,None,,0,None,
158,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200542,True,event_seayouagain_balloon_38,Random,4,0,None,,0,None,,0,None,
159,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200543,True,event_seayouagain_balloon_39,Random,4,0,None,,0,None,,0,None,
160,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200544,True,event_seayouagain_balloon_40,Random,4,0,None,,0,None,,0,None,
161,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200545,True,event_seayouagain_balloon_41,Random,4,0,None,,0,None,,0,None,
162,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200546,True,event_seayouagain_balloon_42,Random,4,0,None,,0,None,,0,None,
163,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200547,True,event_seayouagain_balloon_43,Random,4,0,None,,0,None,,0,None,
164,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200548,True,event_seayouagain_balloon_44,Random,4,0,None,,0,None,,0,None,
165,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200549,True,event_seayouagain_balloon_45,Random,4,0,None,,0,None,,0,None,
166,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200550,True,event_seayouagain_balloon_46,Random,4,0,None,,0,None,,0,None,
167,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200551,True,event_seayouagain_balloon_47,Random,4,0,None,,0,None,,0,None,
168,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200552,True,event_seayouagain_balloon_48,Random,4,0,None,,0,None,,0,None,
169,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200553,True,event_seayouagain_balloon_49,Random,4,0,None,,0,None,,0,None,
170,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200554,True,event_seayouagain_balloon_50,Random,4,0,None,,0,None,,0,None,
171,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200555,True,event_seayouagain_balloon_51,Random,4,0,None,,0,None,,0,None,
172,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200556,True,event_seayouagain_balloon_52,Random,4,0,None,,0,None,,0,None,
173,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200557,True,event_seayouagain_balloon_53,Random,4,0,None,,0,None,,0,None,
174,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200558,True,event_seayouagain_balloon_54,Random,4,0,None,,0,None,,0,None,
175,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200559,True,event_seayouagain_balloon_55,Random,4,0,None,,0,None,,0,None,
176,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200560,True,event_seayouagain_balloon_56,Random,4,0,None,,0,None,,0,None,
177,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200561,True,event_seayouagain_balloon_57,Random,4,0,None,,0,None,,0,None,
178,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200562,True,event_seayouagain_balloon_58,Random,4,0,None,,0,None,,0,None,
179,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200563,True,event_seayouagain_balloon_59,Random,4,0,None,,0,None,,0,None,
180,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200564,True,event_seayouagain_balloon_60,Random,4,0,None,,0,None,,0,None,
181,0,10005,,,Npc,7003007,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200565,False,,None,0,0,None,,0,None,,0,None,
182,0,10005,,,Npc,7003008,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200566,False,,None,0,0,None,,0,None,,0,None,
183,0,10005,,,Npc,7003009,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200567,False,,None,0,0,None,,0,None,,0,None,
184,0,10005,,,Npc,7003010,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200568,False,,None,0,0,None,,0,None,,0,None,
185,0,10005,,,Npc,7003011,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200569,False,,None,0,0,None,,0,None,,0,None,
186,0,10005,,,Npc,7003012,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200570,False,,None,0,0,None,,0,None,,0,None,
187,0,10005,,,Npc,7003013,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200571,False,,None,0,0,None,,0,None,,0,None,
188,0,10005,,,Npc,7003014,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200572,False,,None,0,0,None,,0,None,,0,None,
189,0,10005,,,Npc,7003015,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200573,False,,None,0,0,None,,0,None,,0,None,
190,0,10005,,,Npc,7003016,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200574,False,,None,0,0,None,,0,None,,0,None,
191,0,10005,,,Npc,7003017,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200575,False,,None,0,0,None,,0,None,,0,None,
192,0,10005,,,Npc,7003018,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200576,False,,None,0,0,None,,0,None,,0,None,
193,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200577,True,event_seayouagain_balloon_72,Random,4,0,None,,0,None,,0,None,
194,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200578,True,event_seayouagain_balloon_73,Random,4,0,None,,0,None,,0,None,
195,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200579,True,event_seayouagain_balloon_74,Random,4,0,None,,0,None,,0,None,
196,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200580,True,event_seayouagain_balloon_75,Random,4,0,None,,0,None,,0,None,
197,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200581,True,event_seayouagain_balloon_76,Random,4,0,None,,0,None,,0,None,
198,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200582,True,event_seayouagain_balloon_77,Random,4,0,None,,0,None,,0,None,
199,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200583,True,event_seayouagain_balloon_78,Random,4,0,None,,0,None,,0,None,
200,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200584,True,event_seayouagain_balloon_79,Random,4,0,None,,0,None,,0,None,
201,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200585,True,event_seayouagain_balloon_80,Random,4,0,None,,0,None,,0,None,
202,0,10005,,,Character,350,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200586,True,event_seayouagain_balloon_81,Random,4,0,None,,0,None,,0,None,
203,0,10005,,,Character,351,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200587,True,event_seayouagain_balloon_82,Random,4,0,None,,0,None,,0,None,
204,0,10005,,,Character,353,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200588,True,event_seayouagain_balloon_83,Random,4,0,None,,0,None,,0,None,
205,0,10005,,,Character,15,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200589,True,event_seayouagain_balloon_84,Random,4,0,None,,0,None,,0,None,
206,0,10005,,,Character,10,2,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200590,True,event_seayouagain_balloon_85,Random,4,0,None,,0,None,,0,None,
207,0,10005,,,Character,14,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200591,True,event_seayouagain_balloon_86,Random,4,0,None,,0,None,,0,None,
208,0,10005,,,Character,132,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200592,True,event_seayouagain_balloon_87,Random,4,0,None,,0,None,,0,None,
209,0,10005,,,Character,131,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200593,True,event_seayouagain_balloon_88,Random,4,0,None,,0,None,,0,None,
210,0,10005,,,Character,201,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200594,True,event_seayouagain_balloon_89,Random,4,0,None,,0,None,,0,None,
