id,group_id,lv,level_hp,level_attack,level_defence,level_statdamageratio,level_energy_resist,level_metal_resist,level_bio_resist,level_projectile_hp,level_broken_hp
210439,210000,439,5508251967,136395,27279,1150750,0,0,0,1696685,1836083989
210440,210000,440,5526501759,136731,27345,1150250,0,0,0,1702305,1842167253
210441,210000,441,5544773274,137067,27412,1149750,0,0,0,1707935,1848257758
210442,210000,442,5563066527,137390,27478,1149375,0,0,0,1713567,1854355509
210443,210000,443,5805765696,143054,28611,1144000,0,0,0,1788327,1935255232
210444,210000,444,5825549625,143418,28683,1143500,0,0,0,1794420,1941849875
210445,210000,445,5845357263,143783,28756,1143000,0,0,0,1800522,1948452421
210446,210000,446,5865188607,144147,28828,1142500,0,0,0,1806630,1955062869
210447,210000,447,5885043648,144499,28901,1142125,0,0,0,1812745,1961681216
210448,210000,448,5904922398,144864,28973,1141625,0,0,0,1818870,1968307466
210449,210000,449,5924824848,145228,29046,1141125,0,0,0,1825000,1974941616
210450,210000,450,5944751001,145591,29118,1140750,0,0,0,1831137,1981583667
210451,210000,451,5964700863,145955,29191,1140250,0,0,0,1837282,1988233621
210452,210000,452,5984674425,146320,29263,1139750,0,0,0,1843435,1994891475
210453,210000,453,6004671690,146685,29336,1139250,0,0,0,1849595,2001557230
210454,210000,454,6024692658,147033,29408,1138875,0,0,0,1855762,2008230886
210455,210000,455,6045645729,147455,29492,1138125,0,0,0,1862215,2015215243
210456,210000,456,6065714808,147819,29565,1137625,0,0,0,1868397,2021904936
210457,210000,457,6085807584,148184,29637,1137125,0,0,0,1874587,2028602528
210458,210000,458,6105924066,148548,29710,1136625,0,0,0,1880782,2035308022
210459,210000,459,6126064257,148902,29782,1141250,0,0,0,1886987,2042021419
210460,210000,460,6143873130,149280,29855,1140875,0,0,0,1892472,2047957710
210461,210000,461,6159332919,149627,29927,1141000,0,0,0,1897235,2053110973
210462,210000,462,6174792702,150005,30000,1140875,0,0,0,1901995,2058264234
210463,210000,463,6442955574,156296,31258,1135875,0,0,0,1984597,2147651858
210464,210000,464,6458415354,156642,31330,1136000,0,0,0,1989360,2152805118
210465,210000,465,6473875143,157008,31403,1136000,0,0,0,1994122,2157958381
210466,210000,466,6489334929,157370,31475,1136000,0,0,0,1998882,2163111643
210467,210000,467,6504794712,157733,31548,1136000,0,0,0,2003645,2168264904
210468,210000,468,6520254498,158095,31620,1136000,0,0,0,2008407,2173418166
210469,210000,469,6535714287,158473,31693,1136000,0,0,0,2013170,2178571429
210470,210000,470,6551174073,158818,31765,1136125,0,0,0,2017932,2183724691
210471,210000,471,6566633856,159199,31838,1136000,0,0,0,2022692,2188877952
210472,210000,472,6582093642,159544,31910,1136125,0,0,0,2027455,2194031214
210473,210000,473,6598464975,159967,31994,1135875,0,0,0,2032497,2199488325
210474,210000,474,6613924758,160330,32067,1135875,0,0,0,2037260,2204641586
210475,210000,475,6629384544,160693,32139,1135875,0,0,0,2042022,2209794848
210476,210000,476,6644844330,161056,32212,1135875,0,0,0,2046785,2214948110
210477,210000,477,6660304113,161418,32284,1135875,0,0,0,2051547,2220101371
210478,210000,478,6675763902,161781,32357,1135875,0,0,0,2056307,2225254634
210479,210000,479,6691223688,162147,32429,1141000,0,0,0,2061070,2230407896
210480,210000,480,6706683474,162511,32502,1141000,0,0,0,2065832,2235561158
210481,210000,481,6722143257,162876,32574,1141000,0,0,0,2070595,2240714419
210482,210000,482,6737603046,163243,32647,1141000,0,0,0,2075357,2245867682
210483,210000,483,7033851192,170180,34036,1136000,0,0,0,2166607,2344617064
210484,210000,484,7050599289,170573,34115,1136000,0,0,0,2171767,2350199763
210485,210000,485,7067347392,170966,34193,1136000,0,0,0,2176925,2355782464
210486,210000,486,7084095495,171362,34272,1136000,0,0,0,2182085,2361365165
210487,210000,487,7100843598,171755,34350,1136000,0,0,0,2187245,2366947866
210488,210000,488,7117591698,172148,34429,1136000,0,0,0,2192402,2372530566
210489,210000,489,7134339798,172541,34508,1136000,0,0,0,2197562,2378113266
210490,210000,490,7151087898,172930,34586,1136125,0,0,0,2202720,2383695966
210491,210000,491,7167836001,173323,34665,1136125,0,0,0,2207880,2389278667
210492,210000,492,7184584104,173716,34743,1136125,0,0,0,2213037,2394861368
210493,210000,493,7201332201,174108,34822,1136125,0,0,0,2218197,2400444067
210494,210000,494,7218991848,174565,34912,1135875,0,0,0,2223637,2406330616
210495,210000,495,7235739951,174958,34990,1135875,0,0,0,2228795,2411913317
210496,210000,496,7252488054,175352,35069,1135875,0,0,0,2233955,2417496018
210497,210000,497,7269236154,175744,35147,1135875,0,0,0,2239112,2423078718
210498,210000,498,7285984254,176137,35226,1135875,0,0,0,2244272,2428661418
210499,210000,499,7302732354,176526,35304,1141125,0,0,0,2249430,2434244118
210500,210000,500,7319480457,176918,35383,1141125,0,0,0,2254590,2439826819
210501,210000,501,7336228560,177309,35461,1141125,0,0,0,2259747,2445409520
210502,210000,502,7352976657,177700,35540,1141125,0,0,0,2264907,2450992219
210503,210000,503,7679951130,185361,37073,1136000,0,0,0,2365625,2559983710
210504,210000,504,7696699230,185754,37152,1136000,0,0,0,2370782,2565566410
210505,210000,505,7713447330,186147,37231,1136000,0,0,0,2375942,2571149110
210506,210000,506,7730195433,186542,37309,1136000,0,0,0,2381100,2576731811
210507,210000,507,7746943536,186934,37388,1136000,0,0,0,2386260,2582314512
210508,210000,508,7763691633,187328,37466,1136000,0,0,0,2391417,2587897211
210509,210000,509,7780439736,187721,37545,1136000,0,0,0,2396577,2593479912
210510,210000,510,7797187839,188117,37623,1136000,0,0,0,2401735,2599062613
210511,210000,511,7813935942,188510,37702,1136000,0,0,0,2406895,2604645314
210512,210000,512,7830684042,188902,37780,1136000,0,0,0,2412052,2610228014
210513,210000,513,7847432142,189295,37859,1136000,0,0,0,2417212,2615810714
210514,210000,514,7864180242,189682,37937,1136125,0,0,0,2422372,2621393414
210515,210000,515,7880928345,190076,38016,1136125,0,0,0,2427530,2626976115
210516,210000,516,7897676448,190469,38095,1136125,0,0,0,2432690,2632558816
210517,210000,517,7914424545,190862,38173,1136125,0,0,0,2437847,2638141515
210518,210000,518,7932084192,191322,38263,1135875,0,0,0,2443287,2644028064
210519,210000,519,7948832295,191704,38342,1141250,0,0,0,2448447,2649610765
210520,210000,520,7965580398,192099,38420,1141250,0,0,0,2453605,2655193466
210521,210000,521,7982328495,192493,38499,1141250,0,0,0,2458765,2660776165
210522,210000,522,7999076598,192887,38577,1141250,0,0,0,2463922,2666358866
210523,210000,523,8358323370,201314,40262,1136000,0,0,0,2574580,2786107790
210524,210000,524,8376359790,201738,40346,1136000,0,0,0,2580135,2792119930
210525,210000,525,8394396207,202160,40431,1136000,0,0,0,2585692,2798132069
210526,210000,526,8412432618,202584,40516,1136000,0,0,0,2591247,2804144206
210527,210000,527,8430469038,203007,40600,1136000,0,0,0,2596802,2810156346
210528,210000,528,8448505455,203430,40685,1136000,0,0,0,2602357,2816168485
210529,210000,529,8466541872,203853,40769,1136000,0,0,0,2607915,2822180624
210530,210000,530,8484578289,204277,40854,1136000,0,0,0,2613470,2828192763
210531,210000,531,8502614706,204699,40938,1136000,0,0,0,2619025,2834204902
210532,210000,532,8520651120,205123,41023,1136000,0,0,0,2624582,2840217040
210533,210000,533,8538687537,205548,41108,1136000,0,0,0,2630137,2846229179
210534,210000,534,8556723954,205971,41192,1136000,0,0,0,2635692,2852241318
210535,210000,535,8574760374,206394,41277,1136000,0,0,0,2641247,2858253458
210536,210000,536,8592796791,206795,41361,1136125,0,0,0,2646805,2864265597
210537,210000,537,8610833208,207221,41446,1136125,0,0,0,2652360,2870277736
210538,210000,538,8628869622,207644,41531,1136125,0,0,0,2657915,2876289874
210539,210000,539,8646906039,208068,41615,1141500,0,0,0,2663470,2882302013
210540,210000,540,8664942456,208489,41700,1141500,0,0,0,2669027,2888314152
210541,210000,541,8682978873,208925,41784,1141500,0,0,0,2674582,2894326291
210542,210000,542,8701015290,209346,41869,1141500,0,0,0,2680137,2900338430
210543,210000,543,9095304246,218603,43719,1136125,0,0,0,2801590,3031768082
210544,210000,544,9113340663,219025,43804,1136125,0,0,0,2807145,3037780221
210545,210000,545,9132288618,219498,43900,1136000,0,0,0,2812982,3044096206
210546,210000,546,9150325038,219922,43984,1136000,0,0,0,2818537,3050108346
210547,210000,547,9168361455,220344,44069,1136000,0,0,0,2824092,3056120485
210548,210000,548,9186397872,220768,44153,1136000,0,0,0,2829647,3062132624
210549,210000,549,9204434289,221191,44238,1136000,0,0,0,2835205,3068144763
210550,210000,550,9222470706,221614,44323,1136000,0,0,0,2840760,3074156902
210551,210000,551,9240507120,222037,44407,1136000,0,0,0,2846315,3080169040
210552,210000,552,9258543537,222460,44492,1136000,0,0,0,2851872,3086181179
210553,210000,553,9276579954,222883,44576,1136000,0,0,0,2857427,3092193318
210554,210000,554,9294616374,223307,44661,1136000,0,0,0,2862982,3098205458
210555,210000,555,9312652791,223730,44745,1136000,0,0,0,2868537,3104217597
210556,210000,556,9330689208,224153,44830,1136000,0,0,0,2874095,3110229736
210557,210000,557,9348725622,224576,44915,1136000,0,0,0,2879650,3116241874
210558,210000,558,9366762039,224999,44999,1136000,0,0,0,2885205,3122254013
210559,210000,559,9384798456,225413,45084,1141500,0,0,0,2890760,3128266152
210560,210000,560,9402834873,225837,45168,1141500,0,0,0,2896317,3134278291
210561,210000,561,9420871290,226261,45253,1141500,0,0,0,2901872,3140290430
210562,210000,562,9438907710,226686,45338,1141500,0,0,0,2907427,3146302570
210563,210000,563,9870042486,236798,47360,1136125,0,0,0,3040230,3290014162
210564,210000,564,9889367217,237251,47451,1136125,0,0,0,3046182,3296455739
210565,210000,565,9908691951,237704,47542,1136125,0,0,0,3052135,3302897317
210566,210000,566,9928016679,238158,47632,1136125,0,0,0,3058087,3309338893
210567,210000,567,9947341410,238611,47723,1136125,0,0,0,3064040,3315780470
210568,210000,568,9966666144,239068,47814,1136125,0,0,0,3069992,3322222048
210569,210000,569,9985990878,239521,47904,1136125,0,0,0,3075945,3328663626
210570,210000,570,10005315609,239974,47995,1136125,0,0,0,3081897,3335105203
210571,210000,571,10024640343,240417,48085,1136250,0,0,0,3087850,3341546781
210572,210000,572,10043965074,240870,48176,1136250,0,0,0,3093802,3347988358
210573,210000,573,10063289808,241323,48267,1136250,0,0,0,3099755,3354429936
210574,210000,574,10082614542,241776,48357,1136250,0,0,0,3105707,3360871514
210575,210000,575,10101939270,242229,48448,1136250,0,0,0,3111660,3367313090
210576,210000,576,10122175545,242762,48550,1136000,0,0,0,3117892,3374058515
210577,210000,577,10141500279,243215,48641,1136000,0,0,0,3123845,3380500093
210578,210000,578,10160825010,243668,48731,1136000,0,0,0,3129797,3386941670
210579,210000,579,10180149744,244122,48822,1141500,0,0,0,3135750,3393383248
210580,210000,580,10199474478,244573,48913,1141500,0,0,0,3141702,3399824826
210581,210000,581,10218799209,245025,49003,1141500,0,0,0,3147655,3406266403
210582,210000,582,10238123943,245476,49094,1141500,0,0,0,3153607,3412707981
210583,210000,583,10709196498,256507,51304,1136125,0,0,0,3298710,3569732166
210584,210000,584,10728521232,256988,51395,1136000,0,0,0,3304662,3576173744
210585,210000,585,10747845960,257413,51485,1136125,0,0,0,3310615,3582615320
210586,210000,586,10767170694,257867,51576,1136125,0,0,0,3316567,3589056898
210587,210000,587,10786495425,258320,51666,1136125,0,0,0,3322520,3595498475
210588,210000,588,10805820159,258773,51757,1136125,0,0,0,3328472,3601940053
210589,210000,589,10825144890,259226,51848,1136125,0,0,0,3334425,3608381630
210590,210000,590,10844469624,259680,51938,1136125,0,0,0,3340377,3614823208
210591,210000,591,10863794358,260134,52029,1136125,0,0,0,3346330,3621264786
210592,210000,592,10883119089,260587,52120,1136125,0,0,0,3352282,3627706363
210593,210000,593,10902443823,261040,52210,1136125,0,0,0,3358235,3634147941
210594,210000,594,10921768551,261493,52301,1136125,0,0,0,3364187,3640589517
210595,210000,595,10941093282,261946,52392,1136125,0,0,0,3370140,3647031094
210596,210000,596,10960418016,262400,52482,1136125,0,0,0,3376092,3653472672
210597,210000,597,10979742750,262853,52573,1136125,0,0,0,3382045,3659914250
210598,210000,598,10999067481,263307,52663,1136125,0,0,0,3387997,3666355827
210599,210000,599,11018392215,263783,52754,1139875,0,0,0,3393950,3672797405
210600,210000,600,11037716946,264233,52845,1142250,0,0,0,3399902,3679238982
220001,220000,1,417852,570,100,8333,0,0,0,645,139284
220002,220000,2,417852,568,100,8500,0,0,0,645,139284
220003,220000,3,1400982,567,100,22750,0,0,0,645,466994
220004,220000,4,2494929,567,100,37167,0,0,0,645,831643
220005,220000,5,2494929,567,100,190000,0,0,0,645,831643
220006,220000,6,2619678,567,105,198250,0,0,0,677,873226
220007,220000,7,2869170,575,115,208583,0,0,0,742,956390
220008,220000,8,3118665,625,125,216500,0,0,0,805,1039555
220009,220000,9,3243414,650,130,218250,0,0,0,837,1081138
220010,220000,10,3368160,675,135,217833,0,0,0,870,1122720
220011,220000,11,3492906,700,140,216750,0,0,0,902,1164302
220012,220000,12,4197600,825,165,207583,0,0,0,1077,1399200
220013,220000,13,4811178,875,175,213417,0,0,0,1292,1603726
220014,220000,14,5166807,900,180,216667,0,0,0,1325,1722269
220015,220000,15,5296953,925,185,216417,0,0,0,1357,1765651
220016,220000,16,5427102,950,190,215750,0,0,0,1390,1809034
220017,220000,17,5557242,975,195,215083,0,0,0,1422,1852414
220018,220000,18,5687388,1000,200,214500,0,0,0,1455,1895796
220019,220000,19,6065958,1025,205,219750,0,0,0,1490,2021986
220020,220000,20,6199926,1050,210,219083,0,0,0,1522,2066642
220021,220000,21,6333897,1075,215,218500,0,0,0,1555,2111299
220022,220000,22,6467868,1100,220,217833,0,0,0,1587,2155956
220023,220000,23,7371498,1150,230,227583,0,0,0,1810,2457166
220024,220000,24,7508094,1175,235,229167,0,0,0,1842,2502698
220025,220000,25,7644693,1200,240,228833,0,0,0,1877,2548231
220026,220000,26,7781286,1225,245,228167,0,0,0,1910,2593762
220027,220000,27,7951890,1250,250,227917,0,0,0,1942,2650630
220028,220000,28,8272275,1305,261,225583,0,0,0,2022,2757425
220029,220000,29,8445420,1330,266,225417,0,0,0,2055,2815140
220030,220000,30,8583192,1355,271,225250,0,0,0,2090,2861064
220031,220000,31,8720958,1380,276,224667,0,0,0,2122,2906986
220032,220000,32,8858730,1405,281,224167,0,0,0,2155,2952910
220033,220000,33,8996493,1430,286,223583,0,0,0,2190,2998831
220034,220000,34,9134265,1455,291,223417,0,0,0,2222,3044755
220035,220000,35,9272037,1480,296,223000,0,0,0,2257,3090679
220036,220000,36,9409803,1505,301,222500,0,0,0,2290,3136601
220037,220000,37,9547575,1530,306,222083,0,0,0,2325,3182525
220038,220000,38,9685338,1555,311,223083,0,0,0,2357,3228446
220039,220000,39,9823110,1580,316,245417,0,0,0,2390,3274370
220040,220000,40,9960882,1605,321,245750,0,0,0,2425,3320294
220041,220000,41,11391279,1630,326,246417,0,0,0,2772,3797093
220042,220000,42,12480594,1720,344,246917,0,0,0,3037,4160198
220043,220000,43,12955443,2185,437,228583,0,0,0,3152,4318481
220044,220000,44,13266246,2235,447,228000,0,0,0,3230,4422082
220045,220000,45,13577055,2285,457,227333,0,0,0,3305,4525685
220046,220000,46,13887858,2335,467,227000,0,0,0,3380,4629286
220047,220000,47,14198667,2385,477,227083,0,0,0,3455,4732889
220048,220000,48,14509476,2435,487,226417,0,0,0,3532,4836492
220049,220000,49,14820279,2485,497,226333,0,0,0,3607,4940093
220050,220000,50,15195522,2535,507,226333,0,0,0,3682,5065174
220051,220000,51,15507654,2585,517,226083,0,0,0,3757,5169218
220052,220000,52,16191186,2745,549,222167,0,0,0,3925,5397062
220053,220000,53,17670225,2795,559,239750,0,0,0,4110,5890075
220054,220000,54,18028470,2845,569,239667,0,0,0,4195,6009490
220055,220000,55,18461118,2895,579,239833,0,0,0,4277,6153706
220056,220000,56,18820806,2945,589,239750,0,0,0,4362,6273602
220057,220000,57,19296462,2995,599,240750,0,0,0,4447,6432154
220058,220000,58,19658325,3045,609,241250,0,0,0,4532,6552775
220059,220000,59,20382510,3096,619,248333,0,0,0,4617,6794170
220060,220000,60,20755974,3145,629,248250,0,0,0,4702,6918658
220061,220000,61,21129444,3195,639,248167,0,0,0,4785,7043148
220062,220000,62,21969750,3305,661,246750,0,0,0,4977,7323250
220063,220000,63,22922094,3435,687,247083,0,0,0,5192,7640698
220064,220000,64,23295564,3485,697,246917,0,0,0,5277,7765188
220065,220000,65,23669028,3535,707,246833,0,0,0,5362,7889676
220066,220000,66,24137778,3585,717,247083,0,0,0,5445,8045926
220067,220000,67,24512724,3635,727,247000,0,0,0,5530,8170908
220068,220000,68,24887679,3685,737,247833,0,0,0,5615,8295893
220069,220000,69,25262625,3735,747,248000,0,0,0,5700,8420875
220070,220000,70,25637574,3785,757,247833,0,0,0,5785,8545858
220071,220000,71,26012520,3835,767,247750,0,0,0,5870,8670840
220072,220000,72,26726898,3915,783,247500,0,0,0,6007,8908966
220073,220000,73,27103326,3965,793,247917,0,0,0,6090,9034442
220074,220000,74,27479757,4014,803,248833,0,0,0,6175,9159919
220075,220000,75,27856182,4066,813,248583,0,0,0,6260,9285394
220076,220000,76,28232610,4114,823,248583,0,0,0,6345,9410870
220077,220000,77,28683858,4194,839,247917,0,0,0,6445,9561286
220078,220000,78,29060286,4305,861,247667,0,0,0,6530,9686762
220079,220000,79,29436711,4355,871,253500,0,0,0,6615,9812237
220080,220000,80,29813142,4405,881,254333,0,0,0,6700,9937714
220081,220000,81,30308271,4455,891,255083,0,0,0,6785,10102757
220082,220000,82,30950712,4540,908,254750,0,0,0,6927,10316904
220083,220000,83,33652383,4896,979,249667,0,0,0,7532,11217461
220084,220000,84,34230585,4974,995,249667,0,0,0,7662,11410195
220085,220000,85,34808781,5050,1010,249750,0,0,0,7792,11602927
220086,220000,86,35386986,5125,1025,249750,0,0,0,7922,11795662
220087,220000,87,35965188,5200,1040,251000,0,0,0,8050,11988396
220088,220000,88,36543384,5281,1056,251667,0,0,0,8180,12181128
220089,220000,89,37266969,5354,1071,252250,0,0,0,8310,12422323
220090,220000,90,37847433,5430,1086,252167,0,0,0,8440,12615811
220091,220000,91,38427897,5510,1102,251833,0,0,0,8567,12809299
220092,220000,92,39947349,5710,1142,251917,0,0,0,8907,13315783
220093,220000,93,40527813,5785,1157,252333,0,0,0,9037,13509271
220094,220000,94,43440666,5864,1173,252583,0,0,0,9685,14480222
220095,220000,95,44465004,5990,1198,252250,0,0,0,9915,14821668
220096,220000,96,45254262,6130,1226,252500,0,0,0,10052,15084754
220097,220000,97,45870048,6204,1241,252417,0,0,0,10187,15290016
220098,220000,98,47210307,6374,1275,252000,0,0,0,10485,15736769
220099,220000,99,47977026,6500,1300,255917,0,0,0,10655,15992342
220100,220000,100,48592815,6575,1315,257083,0,0,0,10792,16197605
220101,220000,101,50690232,6704,1341,257583,0,0,0,11257,16896744
220102,220000,102,51456954,6829,1366,257250,0,0,0,11430,17152318
220103,220000,103,55302228,7305,1461,252417,0,0,0,12282,18434076
220104,220000,104,56697825,7436,1487,254250,0,0,0,12592,18899275
220105,220000,105,57627546,7610,1522,252750,0,0,0,12800,19209182
220106,220000,106,58481799,7690,1538,253000,0,0,0,12940,19493933
220107,220000,107,59912610,7911,1582,250917,0,0,0,13255,19970870
220108,220000,108,60694431,8040,1608,250417,0,0,0,13427,20231477
220109,220000,109,61324740,8119,1624,250833,0,0,0,13567,20441580
220110,220000,110,62995458,8326,1665,249417,0,0,0,13937,20998486
220111,220000,111,64394475,8456,1691,250083,0,0,0,14110,21464825
220112,220000,112,66101754,8661,1732,248833,0,0,0,14485,22033918
220113,220000,113,66891147,8791,1758,248083,0,0,0,14657,22297049
220114,220000,114,67752432,8961,1792,247833,0,0,0,14847,22584144
220115,220000,115,68541819,9084,1817,248583,0,0,0,15020,22847273
220116,220000,116,69312342,9255,1851,246667,0,0,0,15187,23104114
220117,220000,117,70101726,9381,1876,246417,0,0,0,15362,23367242
220118,220000,118,70738134,9460,1892,246583,0,0,0,15500,23579378
220119,220000,119,71680506,9640,1928,247500,0,0,0,15707,23893502
220120,220000,120,72673869,9756,1951,249833,0,0,0,15925,24224623
220121,220000,121,73463256,9886,1977,250417,0,0,0,16097,24487752
220122,220000,122,75797094,9960,1992,253000,0,0,0,16545,25265698
220123,220000,123,80035386,10369,2074,253500,0,0,0,17470,26678462
220124,220000,124,84492462,11020,2204,248417,0,0,0,18445,28164154
220125,220000,125,86788311,11334,2267,246917,0,0,0,18945,28929437
220126,220000,126,89825904,11816,2363,244500,0,0,0,19607,29941968
220127,220000,127,92123799,12125,2425,243333,0,0,0,20110,30707933
220128,220000,128,94440060,12435,2487,244083,0,0,0,20420,31480020
220129,220000,129,95715483,12744,2549,241250,0,0,0,20695,31905161
220130,220000,130,96974367,12901,2580,241333,0,0,0,20967,32324789
220131,220000,131,98005866,13055,2611,241250,0,0,0,21192,32668622
220132,220000,132,134783871,13261,2652,241083,0,0,0,29145,44927957
220133,220000,133,136182276,13414,2683,240583,0,0,0,29445,45394092
220134,220000,134,137580681,13657,2731,240833,0,0,0,29747,45860227
220135,220000,135,138979095,13816,2763,240667,0,0,0,30050,46326365
220136,220000,136,148313958,14672,2934,236917,0,0,0,32070,49437986
220137,220000,137,149502183,14774,2955,237500,0,0,0,32327,49834061
220138,220000,138,151433058,14981,2996,237000,0,0,0,32745,50477686
220139,220000,139,152831463,15137,3027,240500,0,0,0,33045,50943821
220140,220000,140,154229868,15294,3059,240250,0,0,0,33347,51409956
220141,220000,141,156217038,15451,3090,242333,0,0,0,33650,52072346
220142,220000,142,157409763,15554,3111,242583,0,0,0,33907,52469921
220143,220000,143,166269954,16398,3279,239000,0,0,0,35817,55423318
220144,220000,144,167701731,16557,3311,238917,0,0,0,36125,55900577
220145,220000,145,171291882,16763,3353,239583,0,0,0,36555,57097294
220146,220000,146,172519920,16876,3375,240000,0,0,0,36815,57506640
220147,220000,147,173965182,17031,3406,239917,0,0,0,37125,57988394
220148,220000,148,175410438,17188,3438,243000,0,0,0,37432,58470146
220149,220000,149,176638479,17301,3460,243333,0,0,0,37695,58879493
220150,220000,150,178677489,17513,3502,243000,0,0,0,38130,59559163
220151,220000,151,180122754,17670,3534,242667,0,0,0,38437,60040918
220152,220000,152,181350792,17776,3555,243000,0,0,0,38700,60450264
220153,220000,153,181634970,17778,3522,243667,0,0,0,38760,60544990
220154,220000,154,186118530,18147,3630,244583,0,0,0,39717,62039510
220155,220000,155,190626222,18551,3710,243833,0,0,0,40680,63542074
220156,220000,156,195371022,18996,3799,242750,0,0,0,41692,65123674
220157,220000,157,200118651,19444,3889,241750,0,0,0,42705,66706217
220158,220000,158,205234287,19895,3979,240500,0,0,0,43797,68411429
220159,220000,159,206955303,20229,4046,252917,0,0,0,44000,68985101
220160,220000,160,208187928,20337,4068,255333,0,0,0,44262,69395976
220161,220000,161,210249087,20548,4110,254917,0,0,0,44700,70083029
220162,220000,162,211481706,20657,4131,255000,0,0,0,44962,70493902
220163,220000,163,218802738,21332,4266,241917,0,0,0,46520,72934246
220164,220000,164,223972854,21838,4368,240583,0,0,0,47617,74657618
220165,220000,165,225543846,21977,4396,241000,0,0,0,47952,75181282
220166,220000,166,227337150,22169,4434,241083,0,0,0,48332,75779050
220167,220000,167,229530606,22365,4473,241833,0,0,0,48800,76510202
220168,220000,168,231323904,22557,4511,241583,0,0,0,49180,77107968
220169,220000,169,233532186,22744,4549,241833,0,0,0,49650,77844062
220170,220000,170,246010350,22933,4587,242333,0,0,0,52012,82003450
220171,220000,171,247652670,23070,4614,242500,0,0,0,52360,82550890
220172,220000,172,249527397,23374,4675,242000,0,0,0,52757,83175799
220173,220000,173,251835948,23567,4714,242583,0,0,0,53245,83945316
220174,220000,174,253710669,23760,4752,242500,0,0,0,53642,84570223
220175,220000,175,255352989,23898,4780,243167,0,0,0,53987,85117663
220176,220000,176,257227719,24093,4818,243000,0,0,0,54385,85742573
220177,220000,177,258870039,24224,4845,243167,0,0,0,54732,86290013
220178,220000,178,267430854,24412,4883,244083,0,0,0,56542,89143618
220179,220000,179,274155819,24606,4922,255500,0,0,0,57965,91385273
220180,220000,180,280446969,24797,4960,256500,0,0,0,59295,93482323
220181,220000,181,287721360,24938,4988,262250,0,0,0,60832,95907120
220182,220000,182,294583089,25072,5015,265250,0,0,0,62282,98194363
220183,220000,183,312819207,26256,5251,262000,0,0,0,66137,104273069
220184,220000,184,317437344,26603,5321,262083,0,0,0,67115,105812448
220185,220000,185,326758278,27424,5484,253083,0,0,0,69085,108919426
220186,220000,186,329949519,28269,5653,249750,0,0,0,69760,109983173
220187,220000,187,333070734,28999,5799,247000,0,0,0,70420,111023578
220188,220000,188,335946882,29680,5935,243167,0,0,0,71027,111982294
220189,220000,189,338054010,30251,6050,241000,0,0,0,71475,112684670
220190,220000,190,338999415,30771,6154,239000,0,0,0,71675,112999805
220191,220000,191,339716886,31225,6246,237250,0,0,0,71825,113238962
220192,220000,192,341627667,31426,6285,237000,0,0,0,72230,113875889
220193,220000,193,343996401,31630,6325,237167,0,0,0,72730,114665467
220194,220000,194,347588331,31763,6353,239000,0,0,0,73085,115862777
220195,220000,195,349509708,31951,6391,238833,0,0,0,73487,116503236
220196,220000,196,351192903,32091,6419,239000,0,0,0,73842,117064301
220197,220000,197,353828844,32355,6470,238667,0,0,0,74397,117942948
220198,220000,198,355512039,32621,6525,238667,0,0,0,74750,118504013
220199,220000,199,357195234,32770,6553,241250,0,0,0,75105,119065078
220200,220000,200,359116617,32957,6592,241250,0,0,0,75507,119705539
220201,220000,201,487156788,33099,6620,304500,0,0,0,102430,162385596
220202,220000,202,491141484,33296,6659,306750,0,0,0,103267,163713828
220203,220000,203,525162369,34341,6868,306667,0,0,0,110420,175054123
220204,220000,204,539872998,34505,6901,308000,0,0,0,113515,179957666
220205,220000,205,696016794,34676,6935,373917,0,0,0,146345,232005598
220206,220000,206,724127226,35397,7079,374167,0,0,0,152255,241375742
220207,220000,207,746482701,35567,7113,383917,0,0,0,156955,248827567
220208,220000,208,767577882,35732,7147,390833,0,0,0,161392,255859294
220209,220000,209,776206203,36028,7206,395417,0,0,0,163205,258735401
220210,220000,210,941379423,36203,7240,472250,0,0,0,197935,313793141
220211,220000,211,949633128,36373,7274,478500,0,0,0,199670,316544376
220212,220000,212,971099949,37205,7441,476250,0,0,0,204185,323699983
220213,220000,213,984673347,37776,7555,471250,0,0,0,207037,328224449
220214,220000,214,999821541,38404,7681,466000,0,0,0,210222,333273847
220215,220000,215,1183484304,39030,7806,530167,0,0,0,248840,394494768
220216,220000,216,1199263938,39602,7920,524917,0,0,0,252157,399754646
220217,220000,217,1212918882,41079,8216,511583,0,0,0,254095,404306294
220218,220000,218,1215143172,41904,8381,506167,0,0,0,254560,405047724
220219,220000,219,1218590100,42748,8549,502250,0,0,0,255282,406196700
220220,220000,220,1221233025,43515,8703,496750,0,0,0,255837,407077675
220221,220000,221,1255641789,44282,8857,491750,0,0,0,263045,418547263
220222,220000,222,1258914327,45111,9022,486000,0,0,0,263730,419638109
220223,220000,223,1297647078,46493,9298,485333,0,0,0,271845,432549026
220224,220000,224,1307423226,46776,9355,484750,0,0,0,273892,435807742
220225,220000,225,1314695001,46945,9389,484833,0,0,0,275415,438231667
220226,220000,226,1324475388,47233,9447,484917,0,0,0,277465,441491796
220227,220000,227,1362689583,48003,9601,488750,0,0,0,285470,454229861
220228,220000,228,1385065440,48237,9647,493500,0,0,0,290157,461688480
220229,220000,229,1423933458,48530,9706,502750,0,0,0,298300,474644486
220230,220000,230,1446021144,48701,9741,507500,0,0,0,302927,482007048
220231,220000,231,1483345662,48931,9787,516833,0,0,0,310747,494448554
