id,group_id,sub_group_id,trigger,description,condition_id,condition_value,mission_grade,mission_point_value
267,3001,311,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
268,3001,312,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
269,3001,312,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
270,3001,312,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,5,SSR,30
271,3001,313,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
272,3001,313,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
273,3001,313,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
274,3001,314,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
275,3001,314,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
276,3001,314,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
277,3001,315,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
278,3001,315,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
279,3001,315,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
280,3001,316,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
281,3001,316,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
282,3001,316,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
283,3001,317,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
284,3001,317,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
285,3001,317,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
286,3001,318,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
287,3001,318,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
288,3001,318,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
289,3001,319,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
290,3001,319,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
291,3001,319,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
292,3001,320,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
293,3001,320,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
294,3001,320,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
295,3001,321,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
296,3001,321,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
297,3001,321,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
298,3001,322,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
299,3001,322,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
300,3001,322,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
301,3001,323,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
302,3001,323,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,2,SR,20
303,3001,323,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
304,3001,324,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
305,3001,324,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
306,3001,324,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
307,3001,325,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
308,3001,325,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
309,3001,325,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SSR,30
310,3001,326,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
311,3001,326,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
312,3001,326,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
313,3101,3000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
314,3101,3000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
315,3101,3000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
316,3101,3000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
317,3101,3000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
318,3101,3000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
319,3101,3000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
320,3101,3000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
321,3101,3000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
322,3101,3000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
323,3101,3000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
324,3101,3000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
325,3101,3000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
326,3101,3000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
327,3101,3000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
328,3101,3000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
329,3101,3000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
330,3101,3000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
331,3101,3000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
332,3101,3000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
333,3101,3000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
334,3101,3000,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
335,3101,3000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
336,3101,3000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
337,3101,3000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
338,3101,3000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
339,3101,3000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
340,3101,3000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
341,3101,3000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
342,3101,3000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
343,3101,3000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
344,3101,3000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SR,20
345,3101,3000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,5,SSR,30
346,3101,3000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
347,3101,3000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
348,3101,3000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
349,3101,3000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
350,3101,3000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
351,3101,3000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
352,4001,401,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
353,4001,401,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
354,4001,401,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
355,4001,402,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
356,4001,402,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
357,4001,402,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
358,4001,403,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
359,4001,403,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
360,4001,403,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
361,4001,404,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
362,4001,404,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
363,4001,404,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
364,4001,405,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
365,4001,405,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
366,4001,405,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
367,4001,406,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
368,4001,406,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
369,4001,406,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
370,4001,407,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
371,4001,407,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
372,4001,407,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
373,4001,408,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
374,4001,408,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
375,4001,408,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
376,4001,409,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
377,4001,409,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SR,20
378,4001,409,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
379,4001,410,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
380,4001,410,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
381,4001,410,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
382,4001,411,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
383,4001,411,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
384,4001,411,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
385,4001,412,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
386,4001,412,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
387,4001,412,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,5,SSR,30
388,4001,413,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
389,4001,413,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
390,4001,413,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
391,4001,414,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
392,4001,414,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
393,4001,414,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
394,4001,415,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
395,4001,415,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
396,4001,415,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
397,4001,416,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
398,4001,416,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
399,4001,416,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
400,4001,417,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
401,4001,417,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
402,4001,417,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
403,4001,418,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
404,4001,418,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
405,4001,418,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
406,4001,419,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
407,4001,419,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
408,4001,419,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
409,4001,420,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
410,4001,420,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
411,4001,420,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
412,4001,421,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
413,4001,421,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
414,4001,421,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
415,4001,422,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
416,4001,422,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
417,4001,422,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
418,4001,423,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
419,4001,423,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,2,SR,20
420,4001,423,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
421,4001,424,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
422,4001,424,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
423,4001,424,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
424,4001,425,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
425,4001,425,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
426,4001,425,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SSR,30
427,4001,426,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
428,4001,426,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
429,4001,426,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
430,4101,4000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,3,R,10
431,4101,4000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,4,SR,20
432,4101,4000,SendDispatch,Locale_Trigger:trigger_desc_SendDispatch,0,5,SSR,30
433,4101,4000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,1,R,10
434,4101,4000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,2,SR,20
435,4101,4000,InterceptClear,Locale_Trigger:trigger_desc_InterceptClear,0,3,SSR,30
436,4101,4000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
437,4101,4000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
438,4101,4000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
439,4101,4000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,1,R,10
440,4101,4000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,2,SR,20
441,4101,4000,GachaCharacter,Locale_Trigger:trigger_desc_GachaCharacter,0,3,SSR,30
442,4101,4000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,5,R,10
443,4101,4000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,10,SR,20
444,4101,4000,GetFriendShipPoint,Locale_Trigger:trigger_desc_GetFriendShipPoint,0,15,SSR,30
445,4101,4000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,5,R,10
446,4101,4000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,10,SR,20
447,4101,4000,SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,0,15,SSR,30
448,4101,4000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,20,R,10
449,4101,4000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,60,SR,20
450,4101,4000,PointRewardDaily,Locale_Trigger:trigger_desc_PointRewardDaily,0,100,SSR,30
451,4101,4000,OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,0,1,R,10
452,4101,4000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
453,4101,4000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
454,4101,4000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,1,R,10
455,4101,4000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,2,SR,20
456,4101,4000,EquipItemLevelCount,Locale_Trigger:trigger_desc_EquipItemLevelCount,0,3,SSR,30
457,4101,4000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,1,R,10
458,4101,4000,SimulationRoomClearWithoutCondition,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,0,1,SR,20
459,4101,4000,OutpostFastBattleReward,Locale_Trigger:trigger_desc_OutpostFastBattleReward,0,2,SSR,30
460,4101,4000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,1,R,10
461,4101,4000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,3,SR,20
462,4101,4000,CharacterCounsel,Locale_Trigger:trigger_desc_CharacterCounsel,0,5,SSR,30
463,4101,4000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,1,R,10
464,4101,4000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,2,SR,20
465,4101,4000,CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,0,3,SSR,30
466,4101,4000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,1,R,10
467,4101,4000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,2,SR,20
468,4101,4000,MainShopBuy,Locale_Trigger:trigger_desc_MainShopBuy,0,3,SSR,30
