id,package_shop_id,package_order,product_id,name_localkey,description_localkey,product_resource_id,buy_limit_type,is_limit,buy_limit_count,is_active
204603,2046,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
204604,2046,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
204605,2046,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
204606,2046,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
204607,2046,7,2201092,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_02,Account,True,1,True
204608,2046,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
204609,2046,9,2201052,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_02,Account,True,1,True
204610,2046,10,2201014,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_04,Account,True,1,True
204611,2046,11,2201024,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_04,Account,True,1,True
204704,2047,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
204705,2047,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
204706,2047,6,2201082,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_02,Account,True,1,True
204707,2047,7,2201092,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_02,Account,True,1,True
204708,2047,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
204709,2047,9,2201052,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_02,Account,True,1,True
204710,2047,10,2201015,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_05,Account,True,1,True
204711,2047,11,2201025,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_05,Account,True,1,True
204801,2048,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
204802,2048,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
204803,2048,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
204804,2048,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
204805,2048,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
204806,2048,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
204807,2048,7,2201091,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_01,Account,True,1,True
204808,2048,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
204809,2048,9,2201051,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_01,Account,True,1,True
204810,2048,10,2201013,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_03,Account,True,1,True
204811,2048,11,2201023,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_03,Account,True,1,True
205001,2050,1,2301010,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_17_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_12,Account,True,1,True
205002,2050,2,2301020,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_18_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_16,Account,True,1,True
205003,2050,3,2301030,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_19_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_17,Account,True,1,True
205004,2050,4,2301040,Locale_InAppShopProduct:PACKAGESHOP_LIMIT_PRODUCT_20_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_limit_18,Account,True,1,True
205101,2051,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_anniversary_1_01,Account,True,1,True
205102,2051,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_anniversary_1_02,Account,True,1,True
205103,2051,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_anniversary_1_03,Account,True,1,True
205104,2051,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_03,Account,True,1,True
205105,2051,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_04,Account,True,1,True
205106,2051,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_08_01,Account,True,1,True
205107,2051,7,2201094,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_09_04,Account,True,1,True
205108,2051,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_07,Account,True,1,True
205109,2051,9,2201054,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_05_04,Account,True,1,True
205110,2051,10,2201015,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_01_05,Account,True,1,True
205111,2051,11,2201025,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniversary_1_02_05,Account,True,1,True
205401,2054,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
205402,2054,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
205403,2054,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
205404,2054,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
205405,2054,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
205406,2054,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
205407,2054,7,2201092,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_02,Account,True,1,True
205408,2054,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
205409,2054,9,2201052,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_02,Account,True,1,True
205410,2054,10,2201012,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_02,Account,True,1,True
205411,2054,11,2201022,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_02,Account,True,1,True
205601,2056,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
205602,2056,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
205603,2056,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
205604,2056,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
205605,2056,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
205606,2056,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
205607,2056,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
205608,2056,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
205609,2056,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
205610,2056,10,2201012,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_02,Account,True,1,True
205611,2056,11,2201022,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_02,Account,True,1,True
205804,2058,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
205805,2058,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
205806,2058,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
205807,2058,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
205808,2058,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
205809,2058,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
205810,2058,10,2201015,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_05,Account,True,1,True
205811,2058,11,2201025,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_05,Account,True,1,True
205901,2059,4,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
205902,2059,5,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
205903,2059,6,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
205904,2059,7,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
205905,2059,8,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
205906,2059,9,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
205907,2059,10,2201094,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_04,Account,True,1,True
205908,2059,11,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
205909,2059,12,2201054,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_04,Account,True,1,True
205910,2059,13,2201013,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_03,Account,True,1,True
205911,2059,14,2201023,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_03,Account,True,1,True
205912,2059,1,206401,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_DESC,icn_inappshop_package_newyear_24_01,Account,True,1,True
205913,2059,2,206402,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_DESC,icn_inappshop_package_newyear_24_02,Account,True,1,True
205914,2059,3,206403,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_DESC,icn_inappshop_package_newyear_24_03,Account,True,1,True
206201,2062,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
206202,2062,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
206203,2062,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
206204,2062,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
206205,2062,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
206206,2062,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
206207,2062,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
206208,2062,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
206209,2062,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
206210,2062,10,2201012,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_02,Account,True,1,True
206211,2062,11,2201022,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_02,Account,True,1,True
206301,2063,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
206302,2063,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
206303,2063,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
206304,2063,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
206305,2063,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
206306,2063,6,2201082,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_02,Account,True,1,True
206307,2063,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
206308,2063,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
206309,2063,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
206310,2063,10,2201014,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_04,Account,True,1,True
206311,2063,11,2201024,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_04,Account,True,1,True
206401,2064,1,206401,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_DESC,icn_inappshop_package_newyear_24_01,Account,True,1,True
206402,2064,2,206402,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_DESC,icn_inappshop_package_newyear_24_02,Account,True,1,True
206403,2064,3,206403,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_NEWYEAR_2024_PRODUCT_DESC,icn_inappshop_package_newyear_24_03,Account,True,1,True
206501,2065,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
206502,2065,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
206503,2065,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
206504,2065,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
206505,2065,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
206506,2065,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
206507,2065,7,2201091,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_01,Account,True,1,True
206508,2065,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
