id,resource_id,monster_scale,iscollide,col_type,grade,behavior_tree,monsteraction_group_id,stat_mvspd,stat_hp,stat_atk,stat_def,stat_projspd,stat_projsize,stat_coldmg,randomdrop_group_id,randomdrop_amount,drop_radius,deathaction_group_id,spawneffect_resource_id,hiteffect_resource_id,deatheffect_resource_id,resistance_attract,resistance_knockback,resistance_paralysis,drop_item/0/drop_item_id,drop_item/0/drop_item_amount,drop_item/1/drop_item_id,drop_item/1/drop_item_amount,drop_item/2/drop_item_id,drop_item/2/drop_item_amount
110126,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-858993459,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110127,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-858993459,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110128,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-858993459,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110129,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110130,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110131,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110132,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110133,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110134,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110135,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110136,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110137,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110138,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110139,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
110140,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,23,4,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
112001,NKS_monster_bma004,-1717986918,True,Fly,Normal,,11,0,2,4,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
112002,NKS_monster_bma004,-1717986918,True,Fly,Normal,,11,0,7,4,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
118001,NKS_monster_emg003,-858993459,True,Ground,Normal,,900600,-1717986918,7,4,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
119001,NKS_monster_ecg003,-1717986918,True,Ground,Normal,,900601,-1717986918,300,4,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
119002,NKS_monster_ecg003,-1717986918,True,Ground,Normal,,900601,-1717986918,500,4,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
119003,NKS_monster_ecg003,-1717986918,True,Ground,Normal,,900601,-1717986918,700,4,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
120100,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,2,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120102,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120103,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120104,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,3,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120105,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,10,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120106,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,10,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120107,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,10,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120108,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,10,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120109,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,15,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120110,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,15,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120111,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,15,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120112,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,15,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120113,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120114,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120115,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120116,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120117,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120118,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120119,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120120,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120121,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120122,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120123,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120124,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120125,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-858993459,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120126,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-858993459,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120127,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-858993459,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120128,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-858993459,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120129,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120130,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120131,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120132,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120133,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120134,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120135,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120136,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,25,5,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120137,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120138,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120139,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
120140,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,25,5,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
122001,NKS_monster_eta001,-1717986918,True,Fly,Normal,,11,0,2,5,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
122002,NKS_monster_eta001,-1717986918,True,Fly,Normal,,11,0,7,5,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
128001,NKS_monster_emg003,-858993459,True,Ground,Normal,,900600,-1717986918,13,5,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
129001,NKS_monster_bca002,0,True,Ground,Normal,,900601,-1717986918,400,5,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
129002,NKS_monster_bca002,0,True,Ground,Normal,,900601,-1717986918,600,5,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
129003,NKS_monster_bca002,0,True,Ground,Normal,,900601,-1717986918,800,5,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
130100,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,2,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,4,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130102,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,4,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130103,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,4,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130104,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,4,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130105,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,10,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130106,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,10,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130107,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,10,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130108,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,10,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130109,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,16,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130110,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,16,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130111,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,16,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130112,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,16,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130113,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130114,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130115,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130116,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130117,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130118,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130119,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130120,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130121,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130122,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130123,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130124,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130125,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-858993459,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130126,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-858993459,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130127,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-858993459,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130128,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-858993459,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130129,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130130,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130131,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130132,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130133,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130134,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130135,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130136,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,30,7,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130137,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130138,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130139,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
130140,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,30,7,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
132001,NKS_monster_bma004,-1717986918,True,Fly,Normal,,11,0,4,7,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
132002,NKS_monster_bma004,-1717986918,True,Fly,Normal,,11,0,11,7,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
138001,NKS_monster_emg003,-858993459,True,Ground,Normal,,900600,-1717986918,20,7,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
