Key,Value
SURFACE_ITEM_MATERIAL_OCCUPATION_BATTERY_04_NAME,Geonic Battery Lv. 4
SURFACE_ITEM_MATERIAL_OCCUPATION_BATTERY_04_DESC,"A special battery made by compressing Geonic.
Used to restore power to Optical Camouflage Generator Lv. 4."
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_01_NAME,Calling Signal Generator Lv. 1
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_01_DESC,"A Calling Signal Generator that disrupts Raptures' movement.
Can be installed at the base in Sector 1."
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_02_NAME,Calling Signal Generator Lv. 2
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_02_DESC,"A Calling Signal Generator that disrupts Raptures' movement.
Can be installed at the base in Sector 2."
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_03_NAME,Calling Signal Generator Lv. 3
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_03_DESC,"A Calling Signal Generator that disrupts Raptures' movement.
Can be installed at the base in Sector 3."
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_04_NAME,Calling Signal Generator Lv. 4
SURFACE_ITEM_MATERIAL_OCCUPATION_SUB_OBJECT_04_DESC,"A Calling Signal Generator that disrupts Raptures' movement.
Can be installed at the base in Sector 4."
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_01_NAME,Calling Signal Repair Lv. 1
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_01_DESC,"A specialized tool for repairing Calling Signal Generator Lv. 1.
Please read the manual carefully before use."
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_02_NAME,Calling Signal Repair Lv. 2
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_02_DESC,"A specialized tool for repairing Calling Signal Generator Lv. 2.
Please read the manual carefully before use."
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_03_NAME,Calling Signal Repair Lv. 3
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_03_DESC,"A specialized tool for repairing Calling Signal Generator Lv. 3.
Please read the manual carefully before use."
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_04_NAME,Calling Signal Repair Lv. 4
SURFACE_ITEM_MATERIAL_OCCUPATION_REPAIRTOOL_04_DESC,"A specialized tool for repairing Calling Signal Generator Lv. 4.
Please read the manual carefully before use."
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_01_NAME,Holographic Terminal Lv. 1
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_01_DESC,"Install a holographic terminal at a location to hack the Sector 1 gateway.
Use it with caution, as it may attract the Raptures' attention."
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_02_NAME,Holographic Terminal Lv. 2
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_02_DESC,"Install a holographic terminal at a location to hack the Sector 2 gateway.
Use it with caution, as it may attract the Raptures' attention."
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_03_NAME,Holographic Terminal Lv. 3
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_03_DESC,"Install a holographic terminal at a location to hack the Sector 3 gateway.
Use it with caution, as it may attract the Raptures' attention."
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_04_NAME,Holographic Terminal Lv. 4
SURFACE_ITEM_MATERIAL_GATEWAY_MAIN_OBJECT_04_DESC,"Install a holographic terminal at a location to hack the Sector 4 gateway.
Use it with caution, as it may attract the Raptures' attention."
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_01_NAME,Holographic Material Lv. 1
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_01_DESC,"A material for crafting Holographic Terminal Lv. 1.
It's extremely fragile, so handle it with great care during transport."
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_02_NAME,Holographic Material Lv. 2
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_02_DESC,"A material for crafting Holographic Terminal Lv. 2.
It's extremely fragile, so handle it with great care during transport."
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_03_NAME,Holographic Material Lv. 3
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_03_DESC,"A material for crafting Holographic Terminal Lv. 3.
It's extremely fragile, so handle it with great care during transport."
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_04_NAME,Holographic Material Lv. 4
SURFACE_ITEM_MATERIAL_GATEWAY_KEYITEM_04_DESC,"A material for crafting Holographic Terminal Lv. 4.
It's extremely fragile, so handle it with great care during transport."
SURFACE_ITEM_CONSUME_BOX_CORE_POWDER_01_NAME,Core Powder Container I
SURFACE_ITEM_CONSUME_BOX_CORE_POWDER_01_DESC,"A container full of Core Powder.
Be careful not to spill the powder when you open the container.

Use it to obtain 1,000 Core Powder."
SURFACE_ITEM_CONSUME_BOX_CORE_POWDER_02_NAME,Core Powder Container II
SURFACE_ITEM_CONSUME_BOX_CORE_POWDER_02_DESC,"A container full of Core Powder.
Be careful not to spill the powder when you open the container.

Use it to obtain 10,000 Core Powder."
SURFACE_ITEM_CONSUME_BOX_CORE_POWDER_03_NAME,Core Powder Container III
SURFACE_ITEM_CONSUME_BOX_CORE_POWDER_03_DESC,"A container full of Core Powder.
Be careful not to spill the powder when you open the container.

Use it to obtain 100,000 Core Powder."
SURFACE_ITEM_CONSUME_BOX_GODDESIUM_01_NAME,Goddesium Container I
SURFACE_ITEM_CONSUME_BOX_GODDESIUM_01_DESC,"A container full of Goddesium.
It must be transported by at least two people. If you drop it, you'll get a scolding.

Use it to obtain 1,000 Goddesium."
SURFACE_ITEM_CONSUME_BOX_GODDESIUM_02_NAME,Goddesium Container II
SURFACE_ITEM_CONSUME_BOX_GODDESIUM_02_DESC,"A container full of Goddesium.
It must be transported by at least two people. If you drop it, you'll get a scolding.

Use it to obtain 10,000 Goddesium."
SURFACE_ITEM_CONSUME_BOX_GODDESIUM_03_NAME,Goddesium Container III
SURFACE_ITEM_CONSUME_BOX_GODDESIUM_03_DESC,"A container full of Goddesium.
It must be transported by at least two people. If you drop it, you'll get a scolding.

Use it to obtain 100,000 Goddesium."
SURFACE_ITEM_CONSUME_BOX_GEONIC_01_NAME,Geonic Container I
SURFACE_ITEM_CONSUME_BOX_GEONIC_01_DESC,"A container full of Geonic.
It feels great to see Geonic neatly arranged inside the container.

Use it to obtain 1,000 Geonic."
SURFACE_ITEM_CONSUME_BOX_GEONIC_02_NAME,Geonic Container II
SURFACE_ITEM_CONSUME_BOX_GEONIC_02_DESC,"A container full of Geonic.
It feels great to see Geonic neatly arranged inside the container.

Use it to obtain 10,000 Geonic."
SURFACE_ITEM_CONSUME_BOX_GEONIC_03_NAME,Geonic Container III
SURFACE_ITEM_CONSUME_BOX_GEONIC_03_DESC,"A container full of Geonic.
It feels great to see Geonic neatly arranged inside the container.

Use it to obtain 100,000 Geonic."
SURFACE_ITEM_CONSUME_BOX_NEO_TITANIUM_01_NAME,Neo Titanium Container I
SURFACE_ITEM_CONSUME_BOX_NEO_TITANIUM_01_DESC,"A container full of Neo Titanium.
Hope you won't roll it when taking it out.

Use it to obtain 1,000 Neo Titanium."
SURFACE_ITEM_CONSUME_BOX_NEO_TITANIUM_02_NAME,Neo Titanium Container II
SURFACE_ITEM_CONSUME_BOX_NEO_TITANIUM_02_DESC,"A container full of Neo Titanium.
Hope you won't roll it when taking it out.

Use it to obtain 10,000 Neo Titanium."
SURFACE_ITEM_CONSUME_BOX_NEO_TITANIUM_03_NAME,Neo Titanium Container III
SURFACE_ITEM_CONSUME_BOX_NEO_TITANIUM_03_DESC,"A container full of Neo Titanium.
Hope you won't roll it when taking it out.

Use it to obtain 100,000 Neo Titanium."
SURFACE_ITEM_CONSUME_HP_RECOVERY_PER_01_NAME,Body Injector: Beta
SURFACE_ITEM_CONSUME_HP_RECOVERY_PER_01_DESC,"An emergency medical device that forcibly injects numerous nanomachines to repair damage to a Nikke's body.
It instantly restores all bodily functions to normal, but is highly unstable in terms of safety."
SURFACE_ITEM_CONSUME_STAMINA_RECOVERY_PER_01_NAME,Core Injector: Beta
SURFACE_ITEM_CONSUME_STAMINA_RECOVERY_PER_01_DESC,"An emergency medical device that forcibly injects power into a Nikke's core to instantly restore its output to maximum.
It boosts output as if freshly serviced, but is highly unstable in terms of safety."
SURFACE_ITEM_NAME_EBLADUST,Alva Dust
SURFACE_ITEM_DESC_EBLADUST,"A powder formed from clumped Alva particles on the surface.
Though its dazzling golden shimmer brings gold to mind, it is sadly not real gold."
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_01_NAME,Optical Camouflage Generator Lv. 1
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_01_DESC,"When installed, it emits a similar calling signal that attracts nearby Raptures.
Once the area is cleared, the optical camouflage activates.

Used to start the occupation battle in Sector 1."
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_02_NAME,Optical Camouflage Generator Lv. 2
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_02_DESC,"When installed, it emits a similar calling signal that attracts nearby Raptures.
Once the area is cleared, the optical camouflage activates.

Used to start the occupation battle in Sector 2."
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_03_NAME,Optical Camouflage Generator Lv. 3
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_03_DESC,"When installed, it emits a similar calling signal that attracts nearby Raptures.
Once the area is cleared, the optical camouflage activates.

Used to start the occupation battle in Sector 3."
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_04_NAME,Optical Camouflage Generator Lv. 4
SURFACE_ITEM_MATERIAL_OPTICAL_CAMOUFLAGE_OBJECT_04_DESC,"When installed, it emits a similar calling signal that attracts nearby Raptures.
Once the area is cleared, the optical camouflage activates.

Used to start the occupation battle in Sector 4."
SURFACE_AREA_NAME_01_A,Occupied Area 01-A
SURFACE_AREA_NAME_02_A,Occupied Area 02-A
SURFACE_AREA_NAME_02_B,Occupied Area 02-B
SURFACE_AREA_NAME_02_C,Occupied Area 02-C
SURFACE_AREA_NAME_03_A,Occupied Area 03-A
SURFACE_AREA_NAME_03_B,Occupied Area 03-B
SURFACE_AREA_NAME_03_C,Occupied Area 03-C
SURFACE_AREA_NAME_04_A,Occupied Area 04-A
SURFACE_AREA_NAME_04_B,Occupied Area 04-B
SURFACE_AREA_NAME_04_C,Occupied Area 04-C
SURFACE_AREA_NAME_05_A,Occupied Area 05-A
SURFACE_AREA_NAME_05_B,Occupied Area 05-B
SURFACE_AREA_NAME_05_C,Occupied Area 05-C
SURFACE_AREA_NAME_06_A,Occupied Area 06-A
SURFACE_AREA_NAME_06_B,Occupied Area 06-B
SURFACE_AREA_NAME_06_C,Occupied Area 06-C
SURFACE_ITEM_RECOVERY_ERROR_NEED_SELECT_CHARACTER,Please select a Nikke to use it on.
SURFACE_ITEM_RECOVERY_ERROR_DEAD_CHARACTER,Unable to use on a fallen Nikke.
SURFACE_ITEM_RECOVERY_ERROR_FULL_HP,Unable to use on Nikkes with full HP.
SURFACE_ITEM_RECOVERY_ERROR_RETURN_CHARACTER,Unable to use on Nikkes recovering in the hospital.
SURFACE_ITEM_RECOVERY_ERROR_RECOVERY_CHARACTER,Unable to use on the squad recovering in the hospital.
SURFACE_ITEM_RECOVERY_ERROR_BATTLE_CHARACTER,Unable to use on Nikkes in battle.
SURFACE_ITEM_HP_RECOVERY_COMPLETE,The Nikke's HP has been restored.
SURFACE_ITEM_RECOVERY_ERROR_FULL_STAMINA,Unable to use on Nikkes with full stamina.
SURFACE_ITEM_STAMINA_RECOVERY_COMPLETE,The Nikke's stamina has been restored.
SURFACE_ITEM_RECOVERY_CHAR_SELECT_DESC,Please select a Nikke to use it on.
SURFACE_ITEM_QUANTITY_TITLE,Owned ({0})
SURFACE_BUFF_PARTS_NAME_LV_01,Land Adapter Lv. 1
SURFACE_BUFF_PARTS_NAME_LV_02,Land Adapter Lv. 2
SURFACE_BUFF_PARTS_NAME_LV_03,Land Adapter Lv. 3
SURFACE_BUFF_PARTS_NAME_LV_04,Land Adapter Lv. 4
SURFACE_BUFF_PARTS_NAME_LV_05,Land Adapter Lv. 5
SURFACE_BUFF_PARTS_DESC_LV_01,"■ Affects Nikkes in the squad
ATK ▲ 80 for 3 hours.
■ Affects Nikkes in the squad
Max HP ▲ 3,800 for 3 hours."
SURFACE_BUFF_PARTS_DESC_LV_02,"■ Affects Nikkes in the squad
ATK ▲ 120 for 3 hours.
■ Affects Nikkes in the squad
Max HP ▲ 6,200 for 3 hours."
SURFACE_BUFF_PARTS_DESC_LV_03,"■ Affects Nikkes in the squad
ATK ▲ 190 for 3 hours.
■ Affects Nikkes in the squad
Max HP ▲ 9,400 for 3 hours."
SURFACE_BUFF_PARTS_DESC_LV_04,"■ Affects Nikkes in the squad
ATK ▲ 280 for 3 hours.
■ Affects Nikkes in the squad
Max HP ▲ 14,000 for 3 hours."
SURFACE_BUFF_PARTS_DESC_LV_05,"■ Affects Nikkes in the squad
ATK ▲ 400 for 3 hours.
■ Affects Nikkes in the squad
Max HP ▲ 20,200 for 3 hours."
SURFACE_BUFF_PARTS_BUY_TOAST,Part purchased.
SURFACE_BUFF_PARTS_NOT_ENOUGH_ITEM_TOAST,Not enough items.
SURFACE_BUFF_PARTS_DIALOG_BUY_LOW_GRADE_PARTS,"A stronger part effect is currently in effect.

If you proceed with the purchase, the current effect will be removed.

Purchase anyway?"
SURFACE_BUFF_PARTS_DIALOG_BUY_ANOTHER_PARTS,"An existing part effect is currently in effect.

If you proceed with the purchase, the current effect will be removed.

Purchase anyway?"
SURFACE_BUFF_PARTS_BUY_FAIL_SQUAD_DISBAND,Unable to use this feature. The squad has been annihilated or disbanded.
SURFACE_BUFF_PARTS_BUY_FAIL_AREA_OUT,Only squads at a base or an occupied area can use this feature.
SURFACE_BUFF_PARTS_EMPTY,"No parts are available for purchase.
Please proceed with research."
SURFACE_ALREADY_MIN_LEVEL_SELECT,You've already selected the lowest-level option.
SURFACE_ALREADY_MAX_LEVEL_SELECT,You've already selected the highest-level option.
SURFACE_BUFF_PARTS_BUY,Part Purchase
SURFACE_BUFF_PARTS_BUY_UI_DESC,All Nikkes in this squad will be enhanced.
SURFACE_BUFF_PARTS_COST,Purchase Cost
SURFACE_NEED,Required
SURFACE_POSSESION,Owned
SURFACE_MIN_ENG,Min
SURFACE_MAX_ENG,Max
SURFACE_LV_DOT_VALUE,Lv. {0}
SURFACE_DO_BUY,Purchase
SURFACE_EVLA_PURIFICATION_TITLE,Alva Particle Purification
SURFACE_EVLA_PURIFICATION_TITLE_SHORT,Alva Particle
SURFACE_EVLA_PURIFICATION_LEVEL_APPLY,Applying Stage {0}...
SURFACE_EVLA_PURIFICATION_LEVEL_NOTIFICATION,Stage {0}
SURFACE_EVLA_PURIFICATION_LEVEL_INFO_TITLE,Purification Info
SURFACE_EVLA_PURIFICATION_LEVEL_CONDITION_TITLE,Purification Conditions
SURFACE_EVLA_PURIFICATION_LEVEL_COST_TITLE,Purification Cost
SURFACE_EVLA_PURIFICATION_LEVEL_CONDITION_NONE,No purification conditions.
SURFACE_EVLA_PURIFICATION_LEVEL_CONDITION_FALSE,"Purification conditions not met.
- {0}"
SURFACE_EVLA_PURIFICATION_LEVEL_COST_NOT_ENOUGH,Not enough currency for purification.
SURFACE_EVLA_PURIFICATION_BUTTON_TITLE,Purify
SURFACE_EVLA_PURIFICATION_BUTTON_DESC,Would you like to purify Alva Particles?
SURFACE_EVLA_PURIFICATION_BUTTON_APPLY,Purifying
SURFACE_EVLA_PURIFICATION_REMAIN_TIME,Remaining Time
SURFACE_EVLA_PURIFICATION_BUTTON_CANCEL,Cancel
SURFACE_EVLA_PURIFICATION_BUTTON_CANCEL_DESC,"The purification has been canceled, and the cost has been refunded."
SURFACE_EVLA_PURIFICATION_COMPLETE_UNABLE_CANCEL,Unable to cancel completed purification stages.
SURFACE_EVLA_PURIFICATION_RETURN_COST_DESC,"Would you like to cancel the ongoing purification?
The costs incurred will be refunded."
SURFACE_EVLA_PURIFICATION_COMPLETE,Purification Complete
SURFACE_EVLA_PURIFICATION_COMPLETE_DESC,Purification Stage {0} has been completed.
SURFACE_EVLA_PURIFICATION_LEVEL_MAX_DESC,Max stage reached.
SURFACE_EVLA_PURIFICATION_LEVEL_CONDITION_SECTOR_OPEN,Sector {0} Gateway Now Available
SURFACE_EVLA_PURIFICATION_LEVEL_DESC_01,Purifying Alva Particles increases Nikkes' combat power on the surface.
SURFACE_EVLA_PURIFICATION_RECOVERY_COST_DESC,Hospital recovery cost increases proportionally to the combat power gained from Alva Particle purification.
SURFACE_BUILD_LEVEL_UP_BUTTON_CANCEL_DESC,"The facility upgrade has been canceled, and the cost has been refunded."
SURFACE_BUILD_LEVEL_UP_COMPLETE_UNABLE_CANCEL,Unable to cancel completed facility upgrades.
SURFACE_BUILD_LEVEL_UP_RETURN_COST_DESC,"Would you like to cancel the ongoing facility upgrade?
The costs incurred will be refunded."
SURFACE_RESEARCH_LEVEL_UP_BUTTON_CANCEL_DESC,"The research upgrade has been canceled, and the cost has been refunded."
SURFACE_RESEARCH_LEVEL_UP_COMPLETE_UNABLE_CANCEL,Unable to cancel completed research upgrades.
SURFACE_RESEARCH_LEVEL_UP_RETURN_COST_DESC,"Would you like to cancel the ongoing research upgrade?
The costs incurred will be refunded."
SURFACE_RECOVERY_BUTTON_CANCEL_DESC,Squad recovery has been canceled and the cost has been refunded.
SURFACE_RECOVERY_COMPLETE_UNABLE_CANCEL,Squad recovery is complete and cannot be canceled.
SURFACE_RECOVERY_RETURN_COST_DESC,"Would you like to cancel the ongoing squad recovery?
The costs incurred will be refunded."
SURFACE_RETURN_TO_UNIT_BUTTON_CANCEL_DESC,"Nikke recovery has been canceled, and the cost has been refunded."
SURFACE_RETURN_TO_UNIT_COMPLETE_UNABLE_CANCEL,Nikke recovery is complete and cannot be canceled.
SURFACE_RETURN_TO_UNIT_RETURN_COST_DESC,"Would you like to cancel the ongoing Nikke recovery?
The costs incurred will be refunded."
SURFACE_ITEM_CRAFT_BUTTON_CANCEL_DESC,"Production has been canceled, and the cost has been refunded."
SURFACE_ITEM_CRAFT_COMPLETE_UNABLE_CANCEL,Unable to cancel completed productions.
SURFACE_ITEM_CRAFT_RETURN_COST_DESC,"Would you like to cancel the ongoing purification?
The costs incurred will be refunded."
SURFACE_TEAM_LIST_EMPTY,No new squads.
SURFACE_TEAM_LIST_EDIT_ERROR,No new squads. Unable to edit.
SURFACE_TEAM_LIST_EDIT_DELETE_TEAM,Remove the selected squad from the list?
SURFACE_TEAM_LIST_REFRESH,"Unable to create a new squad due to changes in the squad status on the surface.
Information will be updated when the pop-up closes."
SURFACE_ERROR_TOAST_TEAM_LIST_NOT_ENOUGH,The squad limit has been reached.
SURFACE_ERROR_TOAST_NOT_SELECT_TEAM,No squad selected.
SURFACE_RAPID_DEPLOYMENT,Rapid Deployment
SURFACE_RAPID_DEPLOYMENT_CONFIRM_DESC,Initiate rapid deployment of the current squad to the selected location?
SURFACE_SQUAD_NUMBER,Squad {0}
SURFACE_RAPID_DEPLOYMENT_SQUAD_SELECT_INFO,"Please select a squad for rapid deployment.
(Squads in recovery cannot be selected.)"
SURFACE_RAPID_DEPLOYMENT_TARGET_POINT_SELECT_INFO,"Please select a location as your destination.
(Territories currently engaged in conquest or defense battles cannot be selected.)"
SURFACE_RAPID_DEPLOYMENT_COST_FREE,Free
SURFACE_RAPID_DEPLOYMENT_UNLOCK_BTN_TOUCH_DESC,Available after completing Rapid Deployment research.
SURFACE_RAPID_DEPLOYMENT_COST_CHANGE_DESC,Rapid Deployment costs have changed. All related information is being updated.
SURFACE_RAPID_DEPLOYMENT_COST_NOT_ENOUGH_DESC,Not enough cost for Rapid Deployment.
SURFACE_RAPID_DEPLOYMENT_SQUAD_DISBAND_DESC,Rapid Deployment unavailable. The selected squad has been disbanded.
SURFACE_RAPID_DEPLOYMENT_HEADQUARTERS_TILES_FULL_DESC,Rapid Deployment unavailable. The selected base has no empty tiles.
SURFACE_RAPID_DEPLOYMENT_OCCUPATION_TILES_FULL_DESC,Rapid Deployment unavailable. The selected occupied area has no empty tiles.
SURFACE_RAPID_DEPLOYMENT_HELIPORT_TILES_FULL_DESC,Rapid Deployment unavailable. No empty tiles within 1 tile of the selected Heliport.
SURFACE_RAPID_DEPLOYMENT_OCCUPATION_NOT_COMPLETE_DESC,Rapid Deployment unavailable. The selected area has not been fully occupied yet.
SURFACE_GO_PREV_STEP,Previous Phase
SURFACE_CONTENTS_NAME_GATEWAY,Gateway Battle
SURFACE_CONTENTS_PLAY_TIME_GATEWAY,Time Limit
SURFACE_BATTLE_INFO_CONTENTS_PLAY_TIP_GATEWAY,Defend the holographic terminal against enemy waves during the time limit.
SURFACE_UNTIL_GATEWAY_BATTLE_START,Until start of gateway battle
SURFACE_UNTIL_GATEWAY_BATTLE_END,Until end of gateway battle
SURFACE_GATEWAY_INSTALL_WARNING,1 {0} will be consumed when the gateway battle begins.
SURFACE_GATEWAY_CONTENTS_OPEN_DESC,Gateway and Sector {0} will unlock after completing the gateway battle.
SURFACE_GATEWAY_BATTLE_START_BUTTON,Start Battle
SURFACE_HOLOGRAM_COMPUTER_INSTALL_TILE_SELECT,Please select a location to install.
SURFACE_HOLOGRAM_COMPUTER_INSTALL_CONFIRM_DESC,Install the holographic terminal at the selected location?
SURFACE_GATEWAY_STATE_NOW_HACKING,Hacking
SURFACE_GATEWAY_REMAIN_TIME_HACKING_START,Until start of hacking
SURFACE_GATEWAY_REMAIN_TIME_HACKING_END,Until end of hacking
SURFACE_GATEWAY_BATTLE_RETRY_BUTTON,Battle Again
SURFACE_GATEWAY_BATTLE_RETRY_CONFIRM_DESC,Would you like to try this gateway battle again?
SURFACE_GATEWAY_OPEN_BUTTON,Open Gateway
SURFACE_GATEWAY_OPEN_REWARD,Gateway Opening Reward
SURFACE_GATEWAY_OPEN_RESULT_TITLE,Sector {0} Unlocked
SURFACE_GATEWAY_OPEN_RESULT_DESC,The gateway has opened. You can now explore a new sector.
SURFACE_GATEWAY_NEED_SQUAD,At least one squad must be adjacent to the gateway.
SURFACE_HOLOGRAM_COMPUTER_INSTALL_TILE_FULL_DESC,"Unable to install on this tile.
Please select an empty tile from the marked ones."
SURFACE_MANAGE_BTN_TEXT,Manage
SURFACE_MANAGE_POPUP_TITLE,Surface Management
SURFACE_NO_MANAGEABLE_TARGETS,No targets to manage.
SURFACE_BATTERY_MANAGE_BTN_TEXT,Manage
SURFACE_UNTIL_BATTERY_LEFT,Time until battery runs out
SURFACE_UNTIL_OCCUPATION_START,Until start of occupation battle
SURFACE_UNTIL_OCCUPATION_END,Until end of occupation battle
SURFACE_UNTIL_DEFENSE_START,Until start of defense battle
SURFACE_UNTIL_DEFENSE_END,Until end of defense battle
SURFACE_UNOCCUPIED_AREA,Unoccupied area.
SURFACE_BATTERY_MANAGEMENT_UNAVAILABLE,Battery management is not available in this area.
SURFACE_MANAGE_SHORT_CUT_BTN,Go
SURFACE_NO_AVAILABLE_CHARACTERS,No available Nikkes.
SURFACE_OCCUPATION_BATTLE_HELPTIP_TITLE_101,Occupation Battle
SURFACE_OCCUPATION_BATTLE_HELPTIP_DESC_101,"■ Install an optical camouflage generator to start an occupation battle.
■ Once installed, the battle will begin after a certain amount of time.
■ Optical camouflage generators can be produced at the factory."
SURFACE_OCCUPATION_BATTLE_HELPTIP_TITLE_102,Occupation Battle Victory
SURFACE_OCCUPATION_BATTLE_HELPTIP_DESC_102,"■ Protect the optical camouflage generator from incoming enemy waves for a certain amount of time to win.
■ Winning the occupation battle allows you to use the buildings in the occupied area."
SURFACE_OCCUPATION_BATTLE_HELPTIP_TITLE_103,Occupation Battle Lost
SURFACE_OCCUPATION_BATTLE_HELPTIP_DESC_103,"■ You'll lose if the optical camouflage generator is destroyed.
■ You can retry if you fail."
SURFACE_OCCUPATION_DEFENSE_HELPTIP_TITLE_101,Defense Battle
SURFACE_OCCUPATION_DEFENSE_HELPTIP_DESC_101,"■ A defense battle occurs when the battery in an occupied area runs out.
■ The longer the battery stays depleted, the stronger the incoming enemy waves will become."
SURFACE_OCCUPATION_DEFENSE_HELPTIP_TITLE_102,Defense Battle Victory
SURFACE_OCCUPATION_DEFENSE_HELPTIP_DESC_102,"■ Protect the optical camouflage generator from incoming enemy waves for a certain amount of time to win.
■ Winning the defense battle allows you to use the buildings in the occupied area."
SURFACE_OCCUPATION_DEFENSE_HELPTIP_TITLE_103,Defense Battle Lost
SURFACE_OCCUPATION_DEFENSE_HELPTIP_DESC_103,"■ You'll lose if the optical camouflage generator is destroyed.
■ If you are defeated, you will lose ownership of the occupied area, and the buildings within it will become unavailable.
■ All building upgrade information will also be reset."
SURFACE_GATEWAY_BATTLE_HELPTIP_TITLE_101,Gateway Battle
SURFACE_GATEWAY_BATTLE_HELPTIP_DESC_101,"■ Install a holographic terminal to start a gateway battle.
■ Once installed, the battle will begin after a certain amount of time.
■ Holographic terminals can be produced at the factory."
SURFACE_GATEWAY_BATTLE_HELPTIP_TITLE_102,Gateway Battle Victory
SURFACE_GATEWAY_BATTLE_HELPTIP_DESC_102,"■ Protect the holographic terminal from incoming enemy waves for a certain amount of time to win.
■ Win the gateway battle to open the gateway and enter the next sector."
SURFACE_GATEWAY_BATTLE_HELPTIP_TITLE_103,Gateway Battle Lost
SURFACE_GATEWAY_BATTLE_HELPTIP_DESC_103,"■ You'll lose if the holographic terminal is destroyed.
■ You can retry if you fail."
SURFACE_BOSS_RAID_BATTLE_HELPTIP_TITLE_101,Elite Expedition
SURFACE_BOSS_RAID_BATTLE_HELPTIP_DESC_101,"■ During surface exploration, you might come across Lord-Class or higher elite Raptures.
■ Starting an elite expedition engages you in battle with an elite Rapture."
SURFACE_BOSS_RAID_BATTLE_HELPTIP_TITLE_102,Elite Expedition Victory
SURFACE_BOSS_RAID_BATTLE_HELPTIP_DESC_102,■ Defeat the elite Rapture to win.
SURFACE_BOSS_RAID_BATTLE_HELPTIP_TITLE_103,Elite Expedition Lost
SURFACE_BOSS_RAID_BATTLE_HELPTIP_DESC_103,■ You'll lose if all allied squads in battle are incapacitated.
SURFACE_LEGION_RAID_BATTLE_HELPTIP_TITLE_101,Area Expedition
SURFACE_LEGION_RAID_BATTLE__HELPTIP_DESC_101,"■ Install a calling signal generator to start an area expedition.
■ Once installed, the battle will begin after a certain amount of time.
■ Calling signal generators can be produced at the factory."
SURFACE_LEGION_RAID_BATTLE_HELPTIP_TITLE_102,Area Expedition Victory
SURFACE_LEGION_RAID_BATTLE__HELPTIP_DESC_102,■ Protect the calling signal generator from incoming enemy waves for a certain amount of time to win.
SURFACE_LEGION_RAID_BATTLE_HELPTIP_TITLE_103,Area Expedition Lost
SURFACE_LEGION_RAID_BATTLE__HELPTIP_DESC_103,"■ You'll lose if the calling signal generator is destroyed.
■ A calling signal generator is required to retry."
SURFACE_BUFF_PARTS_HELPTIP_TITLE_101,Part Purchase
SURFACE_BUFF_PARTS_HELPTIP_DESC_101,"■ Purchasing parts provides effects that help in surface battles.
■ To purchase parts, you must reach a certain research level.
■ The higher your research level, the better parts you can purchase."
SURFACE_BUFF_PARTS_HELPTIP_TITLE_102,Purchase Requirements
SURFACE_BUFF_PARTS_HELPTIP_DESC_102,"■ Squads at a base or in occupied areas can purchase parts.
■ You'll need resources to purchase parts."
