id,livewallpaper_type,sub_type,order,name_localkey,description_localkey,live_wallpaper_resource_id,thumbnail_resource_id,si_resource_id,bgm_resource_id,is_secret,condition_type,condition_resource_id,condition_id
50172,SkillCutScene,None,30029,Locale_LiveWallpaper:live_wallpaper_name_50172,Locale_LiveWallpaper:live_wallpaper_description_50172,livewallpaper/EventScene_c172_cutscene,EventScene_c172_cutscene_mi,EventScene_c172_cutscene_si,bgm_Speed_01,True,Character,172,117204.0
50180,SkillCutScene,None,30030,Locale_LiveWallpaper:live_wallpaper_name_50180,Locale_LiveWallpaper:live_wallpaper_description_50180,livewallpaper/EventScene_c180_cutscene,EventScene_c180_cutscene_mi,EventScene_c180_cutscene_si,bgm_Speed_01,True,Character,180,218004.0
50181,SkillCutScene,None,30031,Locale_LiveWallpaper:live_wallpaper_name_50181,Locale_LiveWallpaper:live_wallpaper_description_50181,livewallpaper/EventScene_c181_cutscene,EventScene_c181_cutscene_mi,EventScene_c181_cutscene_si,bgm_Speed_01,True,Character,181,218104.0
50190,SkillCutScene,None,30032,Locale_LiveWallpaper:live_wallpaper_name_50190,Locale_LiveWallpaper:live_wallpaper_description_50190,livewallpaper/EventScene_c190_cutscene,EventScene_c190_cutscene_mi,EventScene_c190_cutscene_si,bgm_Speed_01,True,Character,190,319004.0
50200,SkillCutScene,None,30033,Locale_LiveWallpaper:live_wallpaper_name_50200,Locale_LiveWallpaper:live_wallpaper_description_50200,livewallpaper/EventScene_c200_cutscene,EventScene_c200_cutscene_mi,EventScene_c200_cutscene_si,bgm_Speed_01,True,Character,200,320004.0
50201,SkillCutScene,None,30034,Locale_LiveWallpaper:live_wallpaper_name_50201,Locale_LiveWallpaper:live_wallpaper_description_50201,livewallpaper/EventScene_c201_cutscene,EventScene_c201_cutscene_mi,EventScene_c201_cutscene_si,bgm_Speed_01,True,Character,201,320104.0
50202,SkillCutScene,None,30035,Locale_LiveWallpaper:live_wallpaper_name_50202,Locale_LiveWallpaper:live_wallpaper_description_50202,livewallpaper/EventScene_c202_cutscene,EventScene_c202_cutscene_mi,EventScene_c202_cutscene_si,bgm_Speed_01,True,Character,202,320204.0
50210,SkillCutScene,None,30036,Locale_LiveWallpaper:live_wallpaper_name_50210,Locale_LiveWallpaper:live_wallpaper_description_50210,livewallpaper/EventScene_c210_cutscene,EventScene_c210_cutscene_mi,EventScene_c210_cutscene_si,bgm_Speed_01,True,Character,210,321004.0
50212,SkillCutScene,None,30037,Locale_LiveWallpaper:live_wallpaper_name_50212,Locale_LiveWallpaper:live_wallpaper_description_50212,livewallpaper/EventScene_c212_cutscene,EventScene_c212_cutscene_mi,EventScene_c212_cutscene_si,bgm_Speed_01,True,Character,212,321204.0
50220,SkillCutScene,None,30038,Locale_LiveWallpaper:live_wallpaper_name_50220,Locale_LiveWallpaper:live_wallpaper_description_50220,livewallpaper/EventScene_c220_cutscene,EventScene_c220_cutscene_mi,EventScene_c220_cutscene_si,bgm_Speed_01,True,Character,220,422004.0
50221,SkillCutScene,None,30039,Locale_LiveWallpaper:live_wallpaper_name_50221,Locale_LiveWallpaper:live_wallpaper_description_50221,livewallpaper/EventScene_c221_cutscene,EventScene_c221_cutscene_mi,EventScene_c221_cutscene_si,bgm_Speed_01,True,Character,221,422104.0
50222,SkillCutScene,None,30040,Locale_LiveWallpaper:live_wallpaper_name_50222,Locale_LiveWallpaper:live_wallpaper_description_50222,livewallpaper/EventScene_c222_cutscene,EventScene_c222_cutscene_mi,EventScene_c222_cutscene_si,bgm_Speed_01,True,Character,222,422204.0
50230,SkillCutScene,None,30041,Locale_LiveWallpaper:live_wallpaper_name_50230,Locale_LiveWallpaper:live_wallpaper_description_50230,livewallpaper/EventScene_c230_cutscene,EventScene_c230_cutscene_mi,EventScene_c230_cutscene_si,bgm_Speed_01,True,Character,230,423004.0
50231,SkillCutScene,None,30042,Locale_LiveWallpaper:live_wallpaper_name_50231,Locale_LiveWallpaper:live_wallpaper_description_50231,livewallpaper/EventScene_c231_cutscene,EventScene_c231_cutscene_mi,EventScene_c231_cutscene_si,bgm_Speed_01,True,Character,231,423104.0
50232,SkillCutScene,None,30043,Locale_LiveWallpaper:live_wallpaper_name_50232,Locale_LiveWallpaper:live_wallpaper_description_50232,livewallpaper/EventScene_c232_cutscene,EventScene_c232_cutscene_mi,EventScene_c232_cutscene_si,bgm_Speed_01,True,Character,232,423204.0
50241,SkillCutScene,None,30044,Locale_LiveWallpaper:live_wallpaper_name_50241,Locale_LiveWallpaper:live_wallpaper_description_50241,livewallpaper/EventScene_c241_cutscene,EventScene_c241_cutscene_mi,EventScene_c241_cutscene_si,bgm_Speed_01,True,Character,241,324104.0
50242,SkillCutScene,None,30045,Locale_LiveWallpaper:live_wallpaper_name_50242,Locale_LiveWallpaper:live_wallpaper_description_50242,livewallpaper/EventScene_c242_cutscene,EventScene_c242_cutscene_mi,EventScene_c242_cutscene_si,bgm_Speed_01,True,Character,242,324204.0
50430,SkillCutScene,None,30046,Locale_LiveWallpaper:live_wallpaper_name_50430,Locale_LiveWallpaper:live_wallpaper_description_50430,livewallpaper/EventScene_c430_cutscene,EventScene_c430_cutscene_mi,EventScene_c430_cutscene_si,bgm_Speed_01,True,Character,430,343004.0
50431,SkillCutScene,None,30047,Locale_LiveWallpaper:live_wallpaper_name_50431,Locale_LiveWallpaper:live_wallpaper_description_50431,livewallpaper/EventScene_c431_cutscene,EventScene_c431_cutscene_mi,EventScene_c431_cutscene_si,bgm_Speed_01,True,Character,431,343104.0
50432,SkillCutScene,None,30048,Locale_LiveWallpaper:live_wallpaper_name_50432,Locale_LiveWallpaper:live_wallpaper_description_50432,livewallpaper/EventScene_c432_cutscene,EventScene_c432_cutscene_mi,EventScene_c432_cutscene_si,bgm_Speed_01,True,Character,432,343204.0
50352,SkillCutScene,None,30049,Locale_LiveWallpaper:live_wallpaper_name_50352,Locale_LiveWallpaper:live_wallpaper_description_50352,livewallpaper/EventScene_c352_cutscene,EventScene_c352_cutscene_mi,EventScene_c352_cutscene_si,bgm_Speed_01,True,Character,352,235204.0
50100,SkillCutScene,None,30050,Locale_LiveWallpaper:live_wallpaper_name_50100,Locale_LiveWallpaper:live_wallpaper_description_50100,livewallpaper/EventScene_c100_cutscene,EventScene_c100_cutscene_mi,EventScene_c100_cutscene_si,bgm_Speed_01,True,Character,100,110004.0
50121,SkillCutScene,None,30051,Locale_LiveWallpaper:live_wallpaper_name_50121,Locale_LiveWallpaper:live_wallpaper_description_50121,livewallpaper/EventScene_c121_cutscene,EventScene_c121_cutscene_mi,EventScene_c121_cutscene_si,bgm_Speed_01,True,Character,121,112104.0
50203,SkillCutScene,None,30052,Locale_LiveWallpaper:live_wallpaper_name_50203,Locale_LiveWallpaper:live_wallpaper_description_50203,livewallpaper/EventScene_c203_cutscene,EventScene_c203_cutscene_mi,EventScene_c203_cutscene_si,bgm_Speed_01,True,Character,203,320304.0
50260,SkillCutScene,None,30053,Locale_LiveWallpaper:live_wallpaper_name_50260,Locale_LiveWallpaper:live_wallpaper_description_50260,livewallpaper/EventScene_c260_cutscene,EventScene_c260_cutscene_mi,EventScene_c260_cutscene_si,bgm_Speed_01,True,Character,260,426004.0
50111,SkillCutScene,None,30054,Locale_LiveWallpaper:live_wallpaper_name_50111,Locale_LiveWallpaper:live_wallpaper_description_50111,livewallpaper/EventScene_c111_cutscene,EventScene_c111_cutscene_mi,EventScene_c111_cutscene_si,bgm_Speed_01,True,Character,111,111104.0
50112,SkillCutScene,None,30055,Locale_LiveWallpaper:live_wallpaper_name_50112,Locale_LiveWallpaper:live_wallpaper_description_50112,livewallpaper/EventScene_c112_cutscene,EventScene_c112_cutscene_mi,EventScene_c112_cutscene_si,bgm_Speed_01,True,Character,112,311204.0
50400,SkillCutScene,None,30056,Locale_LiveWallpaper:live_wallpaper_name_50400,Locale_LiveWallpaper:live_wallpaper_description_50400,livewallpaper/EventScene_c400_cutscene,EventScene_c400_cutscene_mi,EventScene_c400_cutscene_si,bgm_Speed_01,True,Character,400,140004.0
50401,SkillCutScene,None,30057,Locale_LiveWallpaper:live_wallpaper_name_50401,Locale_LiveWallpaper:live_wallpaper_description_50401,livewallpaper/EventScene_c401_cutscene,EventScene_c401_cutscene_mi,EventScene_c401_cutscene_si,bgm_Speed_01,True,Character,401,140104.0
50402,SkillCutScene,None,30058,Locale_LiveWallpaper:live_wallpaper_name_50402,Locale_LiveWallpaper:live_wallpaper_description_50402,livewallpaper/EventScene_c402_cutscene,EventScene_c402_cutscene_mi,EventScene_c402_cutscene_si,bgm_Speed_01,True,Character,402,140204.0
50311,SkillCutScene,None,30059,Locale_LiveWallpaper:live_wallpaper_name_50311,Locale_LiveWallpaper:live_wallpaper_description_50311,livewallpaper/EventScene_c311_cutscene,EventScene_c311_cutscene_mi,EventScene_c311_cutscene_si,bgm_Speed_01,True,Character,311,331104.0
50312,SkillCutScene,None,30060,Locale_LiveWallpaper:live_wallpaper_name_50312,Locale_LiveWallpaper:live_wallpaper_description_50312,livewallpaper/EventScene_c312_cutscene,EventScene_c312_cutscene_mi,EventScene_c312_cutscene_si,bgm_Speed_01,True,Character,312,331204.0
50800,SkillCutScene,None,30061,Locale_LiveWallpaper:live_wallpaper_name_50800,Locale_LiveWallpaper:live_wallpaper_description_50800,livewallpaper/EventScene_c800_cutscene,EventScene_c800_cutscene_mi,EventScene_c800_cutscene_si,bgm_Speed_01,True,Character,800,580004.0
50801,SkillCutScene,None,30062,Locale_LiveWallpaper:live_wallpaper_name_50801,Locale_LiveWallpaper:live_wallpaper_description_50801,livewallpaper/EventScene_c801_cutscene,EventScene_c801_cutscene_mi,EventScene_c801_cutscene_si,bgm_Speed_01,True,Character,801,580104.0
50802,SkillCutScene,None,30063,Locale_LiveWallpaper:live_wallpaper_name_50802,Locale_LiveWallpaper:live_wallpaper_description_50802,livewallpaper/EventScene_c802_cutscene,EventScene_c802_cutscene_mi,EventScene_c802_cutscene_si,bgm_Speed_01,True,Character,802,580203.0
50381,SkillCutScene,None,30064,Locale_LiveWallpaper:live_wallpaper_name_50381,Locale_LiveWallpaper:live_wallpaper_description_50381,livewallpaper/EventScene_c381_cutscene,EventScene_c381_cutscene_mi,EventScene_c381_cutscene_si,bgm_Speed_01,True,Character,381,338104.0
50261,SkillCutScene,None,30065,Locale_LiveWallpaper:live_wallpaper_name_50261,Locale_LiveWallpaper:live_wallpaper_description_50261,livewallpaper/EventScene_c261_cutscene,EventScene_c261_cutscene_mi,EventScene_c261_cutscene_si,bgm_Speed_01,True,Character,261,426104.0
50282,SkillCutScene,None,30066,Locale_LiveWallpaper:live_wallpaper_name_50282,Locale_LiveWallpaper:live_wallpaper_description_50282,livewallpaper/EventScene_c282_cutscene,EventScene_c282_cutscene_mi,EventScene_c282_cutscene_si,bgm_Speed_01,True,Character,282,328204.0
50907,SkillCutScene,None,30067,Locale_LiveWallpaper:live_wallpaper_name_50907,Locale_LiveWallpaper:live_wallpaper_description_50907,livewallpaper/EventScene_c907_cutscene,EventScene_c907_cutscene_mi,EventScene_c907_cutscene_si,bgm_Speed_01,True,None,907,
50040,SkillCutScene,None,30068,Locale_LiveWallpaper:live_wallpaper_name_50040,Locale_LiveWallpaper:live_wallpaper_description_50040,livewallpaper/EventScene_c040_cutscene,EventScene_c040_cutscene_mi,EventScene_c040_cutscene_si,bgm_Speed_01,True,Character,40,204004.0
50233,SkillCutScene,None,30069,Locale_LiveWallpaper:live_wallpaper_name_50233,Locale_LiveWallpaper:live_wallpaper_description_50233,livewallpaper/EventScene_c233_cutscene,EventScene_c233_cutscene_mi,EventScene_c233_cutscene_si,bgm_Speed_01,True,Character,233,423304.0
50392,SkillCutScene,None,30070,Locale_LiveWallpaper:live_wallpaper_name_50392,Locale_LiveWallpaper:live_wallpaper_description_50392,livewallpaper/EventScene_c392_cutscene,EventScene_c392_cutscene_mi,EventScene_c392_cutscene_si,bgm_Speed_01,True,Character,392,339204.0
50270,SkillCutScene,None,30071,Locale_LiveWallpaper:live_wallpaper_name_50270,Locale_LiveWallpaper:live_wallpaper_description_50270,livewallpaper/EventScene_c270_cutscene,EventScene_c270_cutscene_mi,EventScene_c270_cutscene_si,bgm_Speed_01,True,Character,270,327004.0
50271,SkillCutScene,None,30072,Locale_LiveWallpaper:live_wallpaper_name_50271,Locale_LiveWallpaper:live_wallpaper_description_50271,livewallpaper/EventScene_c271_cutscene,EventScene_c271_cutscene_mi,EventScene_c271_cutscene_si,bgm_Speed_01,True,Character,271,327104.0
50280,SkillCutScene,None,30073,Locale_LiveWallpaper:live_wallpaper_name_50280,Locale_LiveWallpaper:live_wallpaper_description_50280,livewallpaper/EventScene_c280_cutscene,EventScene_c280_cutscene_mi,EventScene_c280_cutscene_si,bgm_Speed_01,True,Character,280,228004.0
50132,SkillCutScene,None,30074,Locale_LiveWallpaper:live_wallpaper_name_50132,Locale_LiveWallpaper:live_wallpaper_description_50132,livewallpaper/EventScene_c132_cutscene,EventScene_c132_cutscene_mi,EventScene_c132_cutscene_si,bgm_Speed_01,True,Character,132,313204.0
50014,SkillCutScene,None,30075,Locale_LiveWallpaper:live_wallpaper_name_50014,Locale_LiveWallpaper:live_wallpaper_description_50014,livewallpaper/EventScene_c014_cutscene,EventScene_c014_cutscene_mi,EventScene_c014_cutscene_si,bgm_Speed_01,True,Character,14,201404.0
50380,SkillCutScene,None,30076,Locale_LiveWallpaper:live_wallpaper_name_50380,Locale_LiveWallpaper:live_wallpaper_description_50380,livewallpaper/EventScene_c380_cutscene,EventScene_c380_cutscene_mi,EventScene_c380_cutscene_si,bgm_Speed_01,True,Character,380,338004.0
50350,SkillCutScene,None,30077,Locale_LiveWallpaper:live_wallpaper_name_50350,Locale_LiveWallpaper:live_wallpaper_description_50350,livewallpaper/EventScene_c350_cutscene,EventScene_c350_cutscene_mi,EventScene_c350_cutscene_si,bgm_Speed_01,True,Character,350,235004.0
50351,SkillCutScene,None,30078,Locale_LiveWallpaper:live_wallpaper_name_50351,Locale_LiveWallpaper:live_wallpaper_description_50351,livewallpaper/EventScene_c351_cutscene,EventScene_c351_cutscene_mi,EventScene_c351_cutscene_si,bgm_Speed_01,True,Character,351,235103.0
50015,SkillCutScene,None,30079,Locale_LiveWallpaper:live_wallpaper_name_50015,Locale_LiveWallpaper:live_wallpaper_description_50015,livewallpaper/EventScene_c015_cutscene,EventScene_c015_cutscene_mi,EventScene_c015_cutscene_si,bgm_Speed_01,True,Character,15,301504.0
50353,SkillCutScene,None,30080,Locale_LiveWallpaper:live_wallpaper_name_50353,Locale_LiveWallpaper:live_wallpaper_description_50353,livewallpaper/EventScene_c353_cutscene,EventScene_c353_cutscene_mi,EventScene_c353_cutscene_si,bgm_Speed_01,True,Character,353,235304.0
50810,SkillCutScene,None,30081,Locale_LiveWallpaper:live_wallpaper_name_50810,Locale_LiveWallpaper:live_wallpaper_description_50810,livewallpaper/EventScene_c810_cutscene,EventScene_c810_cutscene_mi,EventScene_c810_cutscene_si,bgm_Speed_01,True,Character,810,581004.0
50811,SkillCutScene,None,30082,Locale_LiveWallpaper:live_wallpaper_name_50811,Locale_LiveWallpaper:live_wallpaper_description_50811,livewallpaper/EventScene_c811_cutscene,EventScene_c811_cutscene_mi,EventScene_c811_cutscene_si,bgm_Speed_01,True,Character,811,581104.0
50812,SkillCutScene,None,30083,Locale_LiveWallpaper:live_wallpaper_name_50812,Locale_LiveWallpaper:live_wallpaper_description_50812,livewallpaper/EventScene_c812_cutscene,EventScene_c812_cutscene_mi,EventScene_c812_cutscene_si,bgm_Speed_01,True,Character,812,581203.0
50321,SkillCutScene,None,30084,Locale_LiveWallpaper:live_wallpaper_name_50321,Locale_LiveWallpaper:live_wallpaper_description_50321,livewallpaper/EventScene_c321_cutscene,EventScene_c321_cutscene_mi,EventScene_c321_cutscene_si,bgm_Speed_01,True,Character,321,232104.0
50450,SkillCutScene,None,30085,Locale_LiveWallpaper:live_wallpaper_name_50450,Locale_LiveWallpaper:live_wallpaper_description_50450,livewallpaper/EventScene_c450_cutscene,EventScene_c450_cutscene_mi,EventScene_c450_cutscene_si,bgm_Speed_01,True,Character,450,145004.0
50451,SkillCutScene,None,30086,Locale_LiveWallpaper:live_wallpaper_name_50451,Locale_LiveWallpaper:live_wallpaper_description_50451,livewallpaper/EventScene_c451_cutscene,EventScene_c451_cutscene_mi,EventScene_c451_cutscene_si,bgm_Speed_01,True,Character,451,145104.0
50033,SkillCutScene,None,30087,Locale_LiveWallpaper:live_wallpaper_name_50033,Locale_LiveWallpaper:live_wallpaper_description_50033,livewallpaper/EventScene_c033_cutscene,EventScene_c033_cutscene_mi,EventScene_c033_cutscene_si,bgm_Speed_01,True,Character,33,203304.0
50470,SkillCutScene,None,30088,Locale_LiveWallpaper:live_wallpaper_name_50470,Locale_LiveWallpaper:live_wallpaper_description_50470,livewallpaper/EventScene_c470_cutscene,EventScene_c470_cutscene_mi,EventScene_c470_cutscene_si,bgm_Speed_01,True,Character,470,447004.0
50224,SkillCutScene,None,30089,Locale_LiveWallpaper:live_wallpaper_name_50224,Locale_LiveWallpaper:live_wallpaper_description_50224,livewallpaper/EventScene_c224_cutscene,EventScene_c224_cutscene_mi,EventScene_c224_cutscene_si,bgm_Speed_01,True,Character,224,422404.0
50192,SkillCutScene,None,30090,Locale_LiveWallpaper:live_wallpaper_name_50192,Locale_LiveWallpaper:live_wallpaper_description_50192,livewallpaper/EventScene_c192_cutscene,EventScene_c192_cutscene_mi,EventScene_c192_cutscene_si,bgm_Speed_01,True,Character,192,119204.0
50194,SkillCutScene,None,30091,Locale_LiveWallpaper:live_wallpaper_name_50194,Locale_LiveWallpaper:live_wallpaper_description_50194,livewallpaper/EventScene_c194_cutscene,EventScene_c194_cutscene_mi,EventScene_c194_cutscene_si,bgm_Speed_01,True,Character,194,319404.0
50062,SkillCutScene,None,30092,Locale_LiveWallpaper:live_wallpaper_name_50062,Locale_LiveWallpaper:live_wallpaper_description_50062,livewallpaper/EventScene_c062_cutscene,EventScene_c062_cutscene_mi,EventScene_c062_cutscene_si,bgm_Speed_01,True,Character,62,306204.0
50225,SkillCutScene,None,30093,Locale_LiveWallpaper:live_wallpaper_name_50225,Locale_LiveWallpaper:live_wallpaper_description_50225,livewallpaper/EventScene_c225_cutscene,EventScene_c225_cutscene_mi,EventScene_c225_cutscene_si,bgm_Speed_01,True,Character,225,422504.0
50382,SkillCutScene,None,30094,Locale_LiveWallpaper:live_wallpaper_name_50382,Locale_LiveWallpaper:live_wallpaper_description_50382,livewallpaper/EventScene_c382_cutscene,EventScene_c382_cutscene_mi,EventScene_c382_cutscene_si,bgm_Speed_01,True,Character,382,338204.0
50281,SkillCutScene,None,30095,Locale_LiveWallpaper:live_wallpaper_name_50281,Locale_LiveWallpaper:live_wallpaper_description_50281,livewallpaper/EventScene_c281_cutscene,EventScene_c281_cutscene_mi,EventScene_c281_cutscene_si,bgm_Speed_01,True,Character,281,328104.0
50313,SkillCutScene,None,30096,Locale_LiveWallpaper:live_wallpaper_name_50313,Locale_LiveWallpaper:live_wallpaper_description_50313,livewallpaper/EventScene_c313_cutscene,EventScene_c313_cutscene_mi,EventScene_c313_cutscene_si,bgm_Speed_01,True,Character,313,231304.0
50310,SkillCutScene,None,30097,Locale_LiveWallpaper:live_wallpaper_name_50310,Locale_LiveWallpaper:live_wallpaper_description_50310,livewallpaper/EventScene_c310_cutscene,EventScene_c310_cutscene_mi,EventScene_c310_cutscene_si,bgm_Speed_01,True,Character,310,331004.0
50500,SkillCutScene,None,30098,Locale_LiveWallpaper:live_wallpaper_name_50500,Locale_LiveWallpaper:live_wallpaper_description_50500,livewallpaper/EventScene_c500_cutscene,EventScene_c500_cutscene_mi,EventScene_c500_cutscene_si,bgm_Speed_01,True,Character,500,150004.0
50820,SkillCutScene,None,30099,Locale_LiveWallpaper:live_wallpaper_name_50820,Locale_LiveWallpaper:live_wallpaper_description_50820,livewallpaper/EventScene_c820_cutscene,EventScene_c820_cutscene_mi,EventScene_c820_cutscene_si,bgm_Speed_01,True,Character,820,582004.0
50821,SkillCutScene,None,30100,Locale_LiveWallpaper:live_wallpaper_name_50821,Locale_LiveWallpaper:live_wallpaper_description_50821,livewallpaper/EventScene_c821_cutscene,EventScene_c821_cutscene_mi,EventScene_c821_cutscene_si,bgm_Speed_01,True,Character,821,582104.0
50822,SkillCutScene,None,30101,Locale_LiveWallpaper:live_wallpaper_name_50822,Locale_LiveWallpaper:live_wallpaper_description_50822,livewallpaper/EventScene_c822_cutscene,EventScene_c822_cutscene_mi,EventScene_c822_cutscene_si,bgm_Speed_01,True,Character,822,582203.0
50043,SkillCutScene,None,30102,Locale_LiveWallpaper:live_wallpaper_name_50043,Locale_LiveWallpaper:live_wallpaper_description_50043,livewallpaper/EventScene_c043_cutscene,EventScene_c043_cutscene_mi,EventScene_c043_cutscene_si,bgm_Speed_01,True,Character,43,204304.0
50901,SkillCutScene,None,30105,Locale_LiveWallpaper:live_wallpaper_name_50901,Locale_LiveWallpaper:live_wallpaper_description_50901,livewallpaper/EventScene_c901_cutscene,EventScene_c901_cutscene_mi,EventScene_c901_cutscene_si,bgm_Speed_01,True,None,901,0.0
50550,SkillCutScene,None,30104,Locale_LiveWallpaper:live_wallpaper_name_50550,Locale_LiveWallpaper:live_wallpaper_description_50550,livewallpaper/EventScene_c550_cutscene,EventScene_c550_cutscene_mi,EventScene_c550_cutscene_si,bgm_Speed_01,True,Character,550,355004.0
50330,SkillCutScene,None,30106,Locale_LiveWallpaper:live_wallpaper_name_50330,Locale_LiveWallpaper:live_wallpaper_description_50330,livewallpaper/EventScene_c330_cutscene,EventScene_c330_cutscene_mi,EventScene_c330_cutscene_si,bgm_Speed_01,True,Character,330,433004.0
50361,SkillCutScene,None,30107,Locale_LiveWallpaper:live_wallpaper_name_50361,Locale_LiveWallpaper:live_wallpaper_description_50361,livewallpaper/EventScene_c361_cutscene,EventScene_c361_cutscene_mi,EventScene_c361_cutscene_si,bgm_Speed_01,True,Character,361,136104.0
50501,SkillCutScene,None,30108,Locale_LiveWallpaper:live_wallpaper_name_50501,Locale_LiveWallpaper:live_wallpaper_description_50501,livewallpaper/EventScene_c501_cutscene,EventScene_c501_cutscene_mi,EventScene_c501_cutscene_si,bgm_Speed_01,True,Character,501,150104.0
50314,SkillCutScene,None,30109,Locale_LiveWallpaper:live_wallpaper_name_50314,Locale_LiveWallpaper:live_wallpaper_description_50314,livewallpaper/EventScene_c314_cutscene,EventScene_c314_cutscene_mi,EventScene_c314_cutscene_si,bgm_Speed_01,True,Character,314,331404.0
50195,SkillCutScene,None,30110,Locale_LiveWallpaper:live_wallpaper_name_50195,Locale_LiveWallpaper:live_wallpaper_description_50195,livewallpaper/EventScene_c195_cutscene,EventScene_c195_cutscene_mi,EventScene_c195_cutscene_si,bgm_Speed_01,True,Character,195,319504.0
50551,SkillCutScene,None,30111,Locale_LiveWallpaper:live_wallpaper_name_50551,Locale_LiveWallpaper:live_wallpaper_description_50551,livewallpaper/EventScene_c551_cutscene,EventScene_c551_cutscene_mi,EventScene_c551_cutscene_si,bgm_Speed_01,True,Character,551,355104.0
50283,SkillCutScene,None,30112,Locale_LiveWallpaper:live_wallpaper_name_50283,Locale_LiveWallpaper:live_wallpaper_description_50283,livewallpaper/EventScene_c283_cutscene,EventScene_c283_cutscene_mi,EventScene_c283_cutscene_si,bgm_Speed_01,True,Character,283,328304.0
50284,SkillCutScene,None,30113,Locale_LiveWallpaper:live_wallpaper_name_50284,Locale_LiveWallpaper:live_wallpaper_description_50284,livewallpaper/EventScene_c284_cutscene,EventScene_c284_cutscene_mi,EventScene_c284_cutscene_si,bgm_Speed_01,True,Character,284,328404.0
50391,SkillCutScene,None,30114,Locale_LiveWallpaper:live_wallpaper_name_50391,Locale_LiveWallpaper:live_wallpaper_description_50391,livewallpaper/EventScene_c391_cutscene,EventScene_c391_cutscene_mi,EventScene_c391_cutscene_si,bgm_Speed_01,True,Character,391,139104.0
50390,SkillCutScene,None,30115,Locale_LiveWallpaper:live_wallpaper_name_50390,Locale_LiveWallpaper:live_wallpaper_description_50390,livewallpaper/EventScene_c390_cutscene,EventScene_c390_cutscene_mi,EventScene_c390_cutscene_si,bgm_Speed_01,True,Character,390,239004.0
50830,SkillCutScene,None,30116,Locale_LiveWallpaper:live_wallpaper_name_50830,Locale_LiveWallpaper:live_wallpaper_description_50830,livewallpaper/EventScene_c830_cutscene,EventScene_c830_cutscene_mi,EventScene_c830_cutscene_si,bgm_Speed_01,True,Character,830,583004.0
50831,SkillCutScene,None,30117,Locale_LiveWallpaper:live_wallpaper_name_50831,Locale_LiveWallpaper:live_wallpaper_description_50831,livewallpaper/EventScene_c831_cutscene,EventScene_c831_cutscene_mi,EventScene_c831_cutscene_si,bgm_Speed_01,True,Character,831,583104.0
50832,SkillCutScene,None,30118,Locale_LiveWallpaper:live_wallpaper_name_50832,Locale_LiveWallpaper:live_wallpaper_description_50832,livewallpaper/EventScene_c832_cutscene,EventScene_c832_cutscene_mi,EventScene_c832_cutscene_si,bgm_Speed_01,True,Character,832,583204.0
50833,SkillCutScene,None,30119,Locale_LiveWallpaper:live_wallpaper_name_50833,Locale_LiveWallpaper:live_wallpaper_description_50833,livewallpaper/EventScene_c833_cutscene,EventScene_c833_cutscene_mi,EventScene_c833_cutscene_si,bgm_Speed_01,True,Character,833,583303.0
50272,SkillCutScene,None,30120,Locale_LiveWallpaper:live_wallpaper_name_50272,Locale_LiveWallpaper:live_wallpaper_description_50272,livewallpaper/EventScene_c272_cutscene,EventScene_c272_cutscene_mi,EventScene_c272_cutscene_si,bgm_Speed_01,True,Character,272,327204.0
50403,SkillCutScene,None,30121,Locale_LiveWallpaper:live_wallpaper_name_50403,Locale_LiveWallpaper:live_wallpaper_description_50403,livewallpaper/EventScene_c403_cutscene,EventScene_c403_cutscene_mi,EventScene_c403_cutscene_si,bgm_Speed_01,True,Character,403,140304.0
50580,SkillCutScene,None,30122,Locale_LiveWallpaper:live_wallpaper_name_50580,Locale_LiveWallpaper:live_wallpaper_description_50580,livewallpaper/EventScene_c580_cutscene,EventScene_c580_cutscene_mi,EventScene_c580_cutscene_si,bgm_Speed_01,True,Character,580,258004.0
50240,SkillCutScene,None,30123,Locale_LiveWallpaper:live_wallpaper_name_50240,Locale_LiveWallpaper:live_wallpaper_description_50240,livewallpaper/EventScene_c240_cutscene,EventScene_c240_cutscene_mi,EventScene_c240_cutscene_si,bgm_Speed_01,True,Character,240,324004.0
50226,SkillCutScene,None,30124,Locale_LiveWallpaper:live_wallpaper_name_50226,Locale_LiveWallpaper:live_wallpaper_description_50226,livewallpaper/EventScene_c226_cutscene,EventScene_c226_cutscene_mi,EventScene_c226_cutscene_si,bgm_Speed_01,True,Character,226,422604.0
50511,SkillCutScene,None,30125,Locale_LiveWallpaper:live_wallpaper_name_50511,Locale_LiveWallpaper:live_wallpaper_description_50511,livewallpaper/EventScene_c511_cutscene,EventScene_c511_cutscene_mi,EventScene_c511_cutscene_si,bgm_Speed_01,True,Character,511,451104.0
50514,SkillCutScene,None,30126,Locale_LiveWallpaper:live_wallpaper_name_50514,Locale_LiveWallpaper:live_wallpaper_description_50514,livewallpaper/EventScene_c514_cutscene,EventScene_c514_cutscene_mi,EventScene_c514_cutscene_si,bgm_Speed_01,True,Character,514,451404.0
50411,SkillCutScene,None,30127,Locale_LiveWallpaper:live_wallpaper_name_50411,Locale_LiveWallpaper:live_wallpaper_description_50411,livewallpaper/EventScene_c411_cutscene,EventScene_c411_cutscene_mi,EventScene_c411_cutscene_si,bgm_Speed_01,True,Character,411,141104.0
