id,main_category_type,order_group_id,name_localkey,description_localkey,main_category_icon_name,sub_category_id,is_hide_if_not_valid,renew_type,date_ui_control,shop_type,shop_category,shop_prefab_name,sub_category_name_localkey,package_shop_id,start_date,end_date
20065,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020503,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PERFECTMAID_FUNCTION,2065.0,2024-02-05T03:00:00,2024-02-21T19:59:59
20066,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020504,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2066.0,2024-02-14T20:00:00,2024-02-28T19:59:59
20067,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020501,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2067.0,2024-02-07T20:00:00,2024-03-06T14:59:59
20068,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24022201,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_BOOMSDAY_FUNCTION,2068.0,2024-02-22T03:00:00,2024-03-06T14:59:59
20069,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030702,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_SPECIAL_2024_FUNCTION,2069.0,2019-12-31T15:00:00,2020-01-17T19:59:59
20070,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030703,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2070.0,2019-12-31T15:00:00,2020-01-17T19:59:59
20071,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030704,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2071.0,2019-12-31T15:00:00,2020-01-17T19:59:59
20072,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030701,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2072.0,2024-03-06T16:00:00,2024-04-24T14:59:59
20073,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020502,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_TECHNIC_FUNCTION,2073.0,2024-02-05T03:00:00,2024-02-21T19:59:59
20074,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030702,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_KILLTHELORD_FUNCTION,2074.0,2024-03-07T03:00:00,2024-03-20T14:59:59
20075,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24041101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ONEMORETIME_FUNCTION,2075.0,2024-04-11T03:00:00,2024-04-24T14:59:59
20076,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24032101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE003_FUNCTION,2076.0,2024-03-20T16:00:00,2024-04-10T19:59:59
20077,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24032102,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2077.0,2024-03-27T20:00:00,2024-04-10T19:59:59
20078,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24032103,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2078.0,2024-03-20T16:00:00,2024-04-10T19:59:59
20079,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24042501,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2079.0,2024-04-24T16:00:00,2024-05-29T19:59:59
20080,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24042503,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_LASTKINGDOM_FUNCTION,2080.0,2024-04-24T16:00:00,2024-05-15T19:59:59
20081,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24042502,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2081.0,2024-04-24T16:00:00,2024-05-15T19:59:59
20082,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24051601,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_DARKHERO_FUNCTION,2082.0,2024-05-16T03:00:00,2024-05-29T19:59:59
20083,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053001,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2083.0,2024-05-30T03:00:00,2024-07-03T19:59:59
20084,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053004,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_GOLDENCOIN_FUNCTION,2084.0,2024-05-30T03:00:00,2024-06-19T19:59:59
20085,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053002,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2085.0,2024-06-05T20:00:00,2024-06-26T19:59:59
20086,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053003,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2086.0,2024-05-30T03:00:00,2024-06-19T19:59:59
20087,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24062001,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CLAYMORE_FUNCTION,2087.0,2024-06-20T03:00:00,2024-07-03T14:59:59
20088,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070402,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_BEAUTYFULLSHOT_FUNCTION,2088.0,2024-07-03T16:00:00,2024-07-24T19:59:59
20089,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070403,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2089.0,2024-07-03T16:00:00,2024-07-24T19:59:59
20090,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070401,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2090.0,2024-07-03T16:00:00,2024-08-21T14:59:59
20091,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070404,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2091.0,2024-07-10T20:00:00,2024-07-31T19:59:59
20092,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24072502,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_JUVENILEDAYS_FUNCTION,2092.0,2024-07-25T03:00:00,2024-08-07T19:59:59
20093,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24072503,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COLORLESS_FUNCTION,2093.0,2024-08-08T03:00:00,2024-08-21T14:59:59
20094,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24072501,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_KIT_FUNCTION,2094.0,2024-07-25T03:00:00,2024-08-21T14:59:59
20095,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082205,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2095.0,2024-08-21T16:00:00,2024-09-18T19:59:59
20096,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082201,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2096.0,2024-08-21T16:00:00,2024-10-02T19:59:59
20097,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082202,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE004_01_FUNCTION,2097.0,2024-08-21T16:00:00,2024-09-18T19:59:59
20098,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082203,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE004_02_FUNCTION,2098.0,2024-08-28T20:00:00,2024-09-18T19:59:59
20099,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082204,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE004_03_FUNCTION,2099.0,2024-09-04T20:00:00,2024-09-18T19:59:59
20100,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091902,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_JINXPLAYER_FUNCTION,2100.0,2024-09-19T03:00:00,2024-10-02T19:59:59
20101,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091903,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PHANTOM_FUNCTION,2101.0,2024-10-03T03:00:00,2024-10-16T19:59:59
20102,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091904,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2102.0,2024-10-09T20:00:00,2024-10-23T19:59:59
20103,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091901,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2103.0,2024-10-03T03:00:00,2024-10-30T14:59:59
20104,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24101701,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_LIFEAGAIN_FUNCTION,2104.0,2024-10-17T03:00:00,2024-10-30T14:59:59
20105,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103102,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_OLDTALES_FUNCTION,2105.0,2024-10-30T16:00:00,2024-11-20T19:59:59
20106,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103104,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2106.0,2024-11-06T20:00:00,2024-11-27T19:59:59
20107,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103103,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2107.0,2024-10-30T16:00:00,2024-11-27T19:59:59
20108,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103101,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2108.0,2024-10-30T16:00:00,2024-12-04T19:59:59
20109,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24112101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_SECRETGARDEN_FUNCTION,2109.0,2024-11-21T03:00:00,2024-12-04T19:59:59
20110,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120502,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ICEDRAGONSAGA_FUNCTION,2110.0,2024-12-05T03:00:00,2024-12-25T20:00:00
20111,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120504,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2111.0,2024-12-11T20:00:00,2024-12-31T14:59:59
20112,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120503,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2112.0,2024-12-05T03:00:00,2024-12-31T14:59:59
20113,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120501,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2113.0,2024-12-05T03:00:00,2024-12-25T20:00:00
20114,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24122603,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_FOOTSTEPWALKRUN_FUNCTION,2114.0,2024-12-31T15:00:00,2025-01-22T19:59:59
20115,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24122602,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2115.0,2024-12-31T15:00:00,2025-01-22T19:59:59
20116,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120500,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2116.0,2024-12-26T03:00:00,2025-01-29T19:59:59
20117,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25011601,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_WISDOMSPRING_FUNCTION,2117.0,2025-01-16T03:00:00,2025-01-29T19:59:59
20118,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25013002,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ROMANTICVALENTINE_FUNCTION,2118.0,2025-01-30T03:00:00,2025-02-19T14:59:59
20119,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25013003,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2119.0,2025-02-05T20:00:00,2025-02-26T19:59:59
20120,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25013001,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2120.0,2025-01-30T03:00:00,2025-02-19T14:59:59
20121,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022002,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE005_FUNCTION,2121.0,2025-02-19T16:00:00,2025-03-12T19:59:59
20122,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022701,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2122.0,2025-02-26T20:00:00,2025-03-12T19:59:59
20123,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022003,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2123.0,2025-02-19T16:00:00,2025-03-12T19:59:59
20124,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022001,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2124.0,2025-02-19T16:00:00,2025-03-26T19:59:59
20125,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25031301,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_FORREST_FUNCTION,2125.0,2025-03-13T03:00:00,2025-03-26T19:59:59
20126,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25032702,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_NEWFLAVOR_FUNCTION,2126.0,2025-03-27T03:00:00,2025-04-09T19:59:59
20127,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25032701,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2127.0,2025-03-27T03:00:00,2025-04-23T14:59:59
