id,use_function_id_list/0,hurt_function_id_list/0,functions/0/function,functions/1/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,icon
2221104,0,0,222110401,222110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2221105,0,0,222110501,222110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2221106,0,0,222110601,222110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2221107,0,0,222110701,222110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2221108,0,0,222110801,222110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2221109,0,0,222110901,222110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2221110,0,0,222111001,222110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2352101,0,0,235210101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352102,0,0,235210201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352103,0,0,235210301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352104,0,0,235210401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352105,0,0,235210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352106,0,0,235210601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352107,0,0,235210701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352108,0,0,235210801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352109,0,0,235210901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352110,0,0,235211001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352201,0,0,235220101,235220102,235220103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352202,0,0,235220201,235220202,235220203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352203,0,0,235220301,235220302,235220303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352204,0,0,235220401,235220402,235220403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352205,0,0,235220501,235220502,235220503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352206,0,0,235220601,235220602,235220603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352207,0,0,235220701,235220702,235220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352208,0,0,235220801,235220802,235220803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352209,0,0,235220901,235220902,235220903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2352210,0,0,235221001,235221002,235221003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
7000101,0,0,700010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000102,0,0,700010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000103,0,0,700010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000104,0,0,700010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000105,0,0,700010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000106,0,0,700010601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000107,0,0,700010701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000108,0,0,700010801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000109,0,0,700010901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000110,0,0,700011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000111,0,0,700011101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000112,0,0,700011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000113,0,0,700011301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000114,0,0,700011401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000115,0,0,700011501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000201,0,0,700020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000202,0,0,700020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000203,0,0,700020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000204,0,0,700020401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000205,0,0,700020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000206,0,0,700020601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000207,0,0,700020701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000208,0,0,700020801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000209,0,0,700020901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000210,0,0,700021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000211,0,0,700021101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000212,0,0,700021201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000213,0,0,700021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000214,0,0,700021401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000215,0,0,700021501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000301,0,0,700030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000302,0,0,700030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000303,0,0,700030301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000304,0,0,700030401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000305,0,0,700030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000306,0,0,700030601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000307,0,0,700030701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000308,0,0,700030801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000309,0,0,700030901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000310,0,0,700031001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000311,0,0,700031101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000312,0,0,700031201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000313,0,0,700031301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000314,0,0,700031401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000315,0,0,700031501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000401,0,0,700040101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000402,0,0,700040201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000403,0,0,700040301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000404,0,0,700040401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000405,0,0,700040501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000406,0,0,700040601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000407,0,0,700040701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000408,0,0,700040801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000409,0,0,700040901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000410,0,0,700041001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000411,0,0,700041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000412,0,0,700041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000413,0,0,700041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000414,0,0,700041401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000415,0,0,700041501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000501,0,0,700050101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000502,0,0,700050201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000503,0,0,700050301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000504,0,0,700050401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000505,0,0,700050501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000506,0,0,700050601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000507,0,0,700050701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000508,0,0,700050801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000509,0,0,700050901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000510,0,0,700051001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000511,0,0,700051101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000512,0,0,700051201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000513,0,0,700051301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000514,0,0,700051401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000515,0,0,700051501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000601,0,0,700060101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000602,0,0,700060201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000603,0,0,700060301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000604,0,0,700060401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000605,0,0,700060501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000606,0,0,700060601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000607,0,0,700060701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000608,0,0,700060801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000609,0,0,700060901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000610,0,0,700061001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000611,0,0,700061101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000612,0,0,700061201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000613,0,0,700061301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000614,0,0,700061401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000615,0,0,700061501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000701,0,0,700070101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000702,0,0,700070201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000703,0,0,700070301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000704,0,0,700070401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000705,0,0,700070501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000706,0,0,700070601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000707,0,0,700070701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000708,0,0,700070801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000709,0,0,700070901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000710,0,0,700071001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000711,0,0,700071101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000712,0,0,700071201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000713,0,0,700071301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000714,0,0,700071401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000715,0,0,700071501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000801,0,0,700080101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000802,0,0,700080201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000803,0,0,700080301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000804,0,0,700080401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000805,0,0,700080501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000806,0,0,700080601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000807,0,0,700080701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000808,0,0,700080801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000809,0,0,700080901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000810,0,0,700081001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000811,0,0,700081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000812,0,0,700081201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000813,0,0,700081301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000814,0,0,700081401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000815,0,0,700081501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000901,0,0,700090101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000902,0,0,700090201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000903,0,0,700090301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000904,0,0,700090401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000905,0,0,700090501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000906,0,0,700090601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000907,0,0,700090701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000908,0,0,700090801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000909,0,0,700090901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000910,0,0,700091001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000911,0,0,700091101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000912,0,0,700091201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000913,0,0,700091301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000914,0,0,700091401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7000915,0,0,700091501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001001,0,0,700100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001002,0,0,700100201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001003,0,0,700100301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001004,0,0,700100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001005,0,0,700100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001006,0,0,700100601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001007,0,0,700100701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001008,0,0,700100801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001009,0,0,700100901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001010,0,0,700101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001011,0,0,700101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001012,0,0,700101201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001013,0,0,700101301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001014,0,0,700101401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001015,0,0,700101501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001101,0,0,700110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001102,0,0,700110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001103,0,0,700110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001104,0,0,700110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001105,0,0,700110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001106,0,0,700110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001107,0,0,700110701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001108,0,0,700110801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001109,0,0,700110901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001110,0,0,700111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001111,0,0,700111101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001112,0,0,700111201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001113,0,0,700111301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001114,0,0,700111401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001115,0,0,700111501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001201,0,0,700120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001202,0,0,700120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001203,0,0,700120301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001204,0,0,700120401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001205,0,0,700120501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001206,0,0,700120601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001207,0,0,700120701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001208,0,0,700120801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001209,0,0,700120901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001210,0,0,700121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001211,0,0,700121101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001212,0,0,700121201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001213,0,0,700121301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001214,0,0,700121401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001215,0,0,700121501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001301,0,0,700130101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001302,0,0,700130201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001303,0,0,700130301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001304,0,0,700130401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001305,0,0,700130501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001306,0,0,700130601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001307,0,0,700130701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001308,0,0,700130801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001309,0,0,700130901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001310,0,0,700131001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001311,0,0,700131101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001312,0,0,700131201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001313,0,0,700131301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001314,0,0,700131401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001315,0,0,700131501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001401,0,0,700140101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001402,0,0,700140201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001403,0,0,700140301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001404,0,0,700140401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001405,0,0,700140501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
7001406,0,0,700140601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_public_01
