id,VersionGroup,GroupId,SubGroupId,ClearedStageId,CloseStageId,TriggerValue,CloseValue,CharResourceId,Title_TextLocale,TextLocale,TextLocation,Background,AddonResource/0,FieldMovingRouteControl,UnmaskControl,UnmaskInputControl,NextId,SaveTutorial,ReconnectionTutorialId,ReconnectionTriggerValue,SkipButtonControl,UnmaskKeyList/0,IsShow,MarkHiddenItemId/0,HiddenItemMarkResource,UnmaskKeyList/1,UnmaskKeyList/2,UnmaskKeyList/3,UnmaskKeyList/4,TriggerValueExtraKey,CloseValueExtraKey,UnmaskTextLocale
200602,0,2006,None,6002008,6002009,None,BackButtonTouch,,,,None,1,None,False,True,True,200603,False,0,None,True,tuto_back_btn,,,,,,,,,,
200603,0,2006,None,6002008,6002009,FinishLobbyAnimation,EnterUnitView,si_c907_00_s,Locale_Tutorial:field_tuto08_02_title,Locale_Tutorial:field_tuto08_02_description,Top,1,None,False,True,True,200604,False,0,None,True,field_tuto08_02,,,,,,,,,,
200604,0,2006,None,6002008,6002009,EnterUnitView,None,si_c907_00_s,Locale_Tutorial:field_tuto09_01_title,Locale_Tutorial:field_tuto09_01_description,Top,0,None,False,True,False,200605,False,0,None,True,,,,,,,,,,,
200605,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_01_title,Locale_Tutorial:tuto_level_up_01_description,Top,1,None,False,True,False,200606,False,0,None,True,,,,,,,,,,,
200606,0,2006,None,6002008,6002009,None,CharacterSelect,,,,None,1,None,False,True,True,200607,False,0,None,True,field_tuto09_02,,,,,,,,,,
200607,0,2006,None,6002008,6002009,EnterCharacterDetailView,None,si_c907_00_s,Locale_Tutorial:field_tuto09_03_title,Locale_Tutorial:field_tuto09_03_description,Top,0,None,False,True,False,200608,False,0,None,True,,,,,,,,,,,
200608,0,2006,None,6002008,6002009,None,LevelUpButtonTouch,si_c907_00_s,Locale_Tutorial:field_tuto09_04_title,Locale_Tutorial:field_tuto09_04_description,Top,1,None,False,True,True,200609,False,0,None,True,field_tuto09_04,,,,,,,,,,
200609,0,2006,None,6002008,6002009,EnterLevelUpPopup,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_02_title,Locale_Tutorial:tuto_level_up_02_description,Top,0,None,False,True,False,200610,False,0,None,True,,,,,,,,,,,
200610,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_03_title,Locale_Tutorial:tuto_level_up_03_description,Top,1,None,False,True,False,200611,False,0,None,True,tuto_level_up_popup_material,,,,,,,,,,
200611,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_04_title,Locale_Tutorial:tuto_level_up_04_description,Top,1,None,False,True,False,200612,False,0,None,True,tuto_level_up_popup_status,,,,,,,,,,
200612,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_05_title,Locale_Tutorial:tuto_level_up_05_description,Top,0,None,False,True,False,200624,False,0,None,True,,,,,,,,,,,
200613,0,2006,None,6002008,6002009,FinishLobbyAnimation,None,si_c907_00_s,Locale_Tutorial:field_tuto08_00_title,Locale_Tutorial:field_tuto08_00_description,Top,1,None,False,True,False,200614,False,0,FinishLobbyAnimation,True,,,,,,,,,,,
200614,0,2006,None,6002008,6002009,None,EnterUnitView,si_c907_00_s,Locale_Tutorial:field_tuto08_02_title,Locale_Tutorial:field_tuto08_02_description,Top,1,None,False,True,True,200615,False,0,None,True,field_tuto08_02,,,,,,,,,,
200615,0,2006,None,6002008,6002009,EnterUnitView,None,si_c907_00_s,Locale_Tutorial:field_tuto09_01_title,Locale_Tutorial:field_tuto09_01_description,Top,0,None,False,True,False,200616,False,0,None,True,,,,,,,,,,,
200616,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_01_title,Locale_Tutorial:tuto_level_up_01_description,Top,0,None,False,True,False,200617,False,0,None,True,,,,,,,,,,,
200617,0,2006,None,6002008,6002009,None,CharacterSelect,,,,None,1,None,False,True,True,200618,False,0,None,True,field_tuto09_02,,,,,,,,,,
200618,0,2006,None,6002008,6002009,EnterCharacterDetailView,None,si_c907_00_s,Locale_Tutorial:field_tuto09_03_title,Locale_Tutorial:field_tuto09_03_description,Top,0,None,False,True,False,200619,False,0,None,True,,,,,,,,,,,
200619,0,2006,None,6002008,6002009,None,LevelUpButtonTouch,si_c907_00_s,Locale_Tutorial:field_tuto09_04_title,Locale_Tutorial:field_tuto09_04_description,Top,1,None,False,True,True,200620,False,0,None,True,field_tuto09_04,,,,,,,,,,
200620,0,2006,None,6002008,6002009,EnterLevelUpPopup,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_02_title,Locale_Tutorial:tuto_level_up_02_description,Top,0,None,False,True,False,200621,False,0,None,True,,,,,,,,,,,
200621,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_03_title,Locale_Tutorial:tuto_level_up_03_description,Top,1,None,False,True,False,200622,False,0,None,True,tuto_level_up_popup_material,,,,,,,,,,
200622,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_04_title,Locale_Tutorial:tuto_level_up_04_description,Top,1,None,False,True,False,200623,False,0,None,True,tuto_level_up_popup_status,,,,,,,,,,
200623,0,2006,None,6002008,6002009,None,None,si_c907_00_s,Locale_Tutorial:tuto_level_up_05_title,Locale_Tutorial:tuto_level_up_05_description,Top,0,None,False,True,False,200624,False,0,None,True,,,,,,,,,,,
200624,0,2006,None,6002008,6002009,None,CloseButtonTouch,,,,None,1,None,False,True,True,0,True,1,None,True,field_tuto09_06,,,,,,,,,,
2011011,1,2011,None,6002013,6002016,EnterFieldStart,EnterField,,,,None,0,None,False,True,False,2011021,True,2011091,None,True,,,,,,,,,,,
2011021,1,2011,None,6002013,6002016,EnterField,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_01_title,Locale_Tutorial:tuto_easy_equip_01_description,Top,1,None,False,True,False,2011031,True,0,None,True,,,,,,,,,,,
2011031,1,2011,None,6002013,6002016,None,BackButtonTouch,,,,None,1,None,False,True,True,2011041,False,0,None,True,tuto_back_btn,,,,,,,,,,
2011041,1,2011,None,6002013,6002016,FinishLobbyAnimation,EnterUnitView,,,,None,1,None,False,True,True,2011051,False,0,None,True,field_tuto08_02,,,,,,,,,,
2011051,1,2011,None,6002013,6002016,EnterUnitView,CharacterSelect,,,,None,1,None,False,True,True,2011061,False,0,None,True,field_tuto09_02,,,,,,,,,,
2011061,1,2011,None,6002013,6002016,EnterCharacterDetailView,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_02_title,Locale_Tutorial:tuto_easy_equip_02_description,Top,1,None,False,True,False,2011071,False,0,None,True,field_tuto10_02,,,,,,,,,,
2011071,1,2011,None,6002013,6002016,None,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_03_title,Locale_Tutorial:tuto_easy_equip_03_description,Top,1,None,False,True,False,2011081,False,0,None,True,tuto_easy_equip_btn,,,,,,,,,,
2011081,1,2011,None,6002013,6002016,None,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_04_title,Locale_Tutorial:tuto_easy_equip_04_description,Top,1,None,False,True,False,2011151,False,0,None,True,,,,,,,,,,,
2011091,1,2011,None,6002013,6002016,FinishLobbyAnimation,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_06_title,Locale_Tutorial:tuto_easy_equip_06_description,Top,1,None,False,True,False,2011101,False,0,FinishLobbyAnimation,True,,,,,,,,,,,
2011101,1,2011,None,6002013,6002016,None,EnterUnitView,,,,None,1,None,False,True,True,2011111,False,0,None,True,field_tuto08_02,,,,,,,,,,
2011111,1,2011,None,6002013,6002016,EnterUnitView,CharacterSelect,,,,None,1,None,False,True,True,2011121,False,0,None,True,field_tuto09_02,,,,,,,,,,
2011121,1,2011,None,6002013,6002016,EnterCharacterDetailView,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_02_title,Locale_Tutorial:tuto_easy_equip_02_description,Top,1,None,False,True,False,2011131,False,0,None,True,field_tuto10_02,,,,,,,,,,
2011131,1,2011,None,6002013,6002016,None,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_03_title,Locale_Tutorial:tuto_easy_equip_03_description,Top,1,None,False,True,False,2011141,False,0,None,True,tuto_easy_equip_btn,,,,,,,,,,
2011141,1,2011,None,6002013,6002016,None,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_04_title,Locale_Tutorial:tuto_easy_equip_04_description,Top,1,None,False,True,False,2011151,False,0,None,True,,,,,,,,,,,
2011151,1,2011,None,6002013,6002016,None,None,si_c907_00_s,Locale_Tutorial:tuto_easy_equip_05_title,Locale_Tutorial:tuto_easy_equip_05_description,Top,0,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
2100012,2,2100,None,6002016,6003001,EnterOutpost,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_01_title,Locale_Tutorial:tuto_outpost_01_description,Top,0,None,False,True,False,2100022,True,2100012,EnterOutpost,True,,,,,,,,,,,
2100022,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_02_title,Locale_Tutorial:tuto_outpost_02_description,Top,0,None,False,True,False,2100032,False,0,None,True,,,,,,,,,,,
2100032,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_03_title,Locale_Tutorial:tuto_outpost_03_description,Top,1,None,False,True,False,2100042,False,0,None,True,tuto_outpost_00,,,,,,,,,,
2100042,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_04_title,Locale_Tutorial:tuto_outpost_04_description,Top,1,None,False,True,False,2100052,False,0,None,True,tuto_outpost_00,,,,,,,,,,
2100052,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_05_title,Locale_Tutorial:tuto_outpost_05_description,Top,1,None,False,True,False,2100062,False,0,None,True,,,,,,,,,,,
2100062,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_06_title,Locale_Tutorial:tuto_outpost_06_description,Top,1,None,False,True,False,2100072,False,0,None,True,,,,,,,,,,,
2100072,2,2100,OutpostHUD,6002016,0,None,None,,,,None,1,None,False,True,False,2100082,False,0,None,True,tuto_outpost_hud_01,,,,,,,,,,Locale_Tutorial:tuto_outpost_hud_decription_01
2100082,2,2100,OutpostHUD,6002016,0,None,None,,,,None,1,None,False,True,False,2100092,False,0,None,True,tuto_outpost_hud_03,,,,,,,,,,Locale_Tutorial:tuto_outpost_hud_decription_03
2100092,2,2100,OutpostHUD,6002016,0,None,None,,,,None,1,None,False,True,False,2100102,False,0,None,True,tuto_outpost_hud_04,,,,,,,,,,Locale_Tutorial:tuto_outpost_hud_decription_04
2100102,2,2100,OutpostHUD,6002016,0,None,None,,,,None,1,None,False,True,False,2100112,False,0,None,True,tuto_outpost_hud_02,,,,,,,,,,Locale_Tutorial:tuto_outpost_hud_decription_02
2100112,2,2100,OutpostHUD,6002016,0,None,None,,,,None,1,None,False,True,False,2100122,False,0,None,True,tuto_outpost_hud_05,,,,,,,,,,Locale_Tutorial:tuto_outpost_hud_decription_05
2100122,2,2100,OutpostHUD,6002016,0,None,None,,,,None,1,None,False,True,False,2100132,True,2100252,None,True,tuto_outpost_hud_06,,,,,,,,,,Locale_Tutorial:tuto_outpost_hud_decription_06
2100132,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_01_title,Locale_Tutorial:tuto_oupostbattle_01_description,Top,0,None,False,True,True,2100142,False,0,None,True,,,,,,,,,,,
2100142,2,2100,None,6002016,6003001,None,OutpostBattleShortCutTouch,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_02_title,Locale_Tutorial:tuto_oupostbattle_02_description,Top,1,None,False,True,True,2100152,False,0,None,True,tuto_outpostbattle_02,,,,,,,,,,
2100152,2,2100,OutpostBattle,6002016,0,EnterOutpostBattlePopup,None,,,,None,1,None,False,True,False,2100162,False,0,None,True,tuto_outpostbattle_03_01,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_01_description
2100162,2,2100,OutpostBattle,6002016,0,None,None,,,,None,1,None,False,True,False,2100172,False,0,None,True,tuto_outpostbattle_03_02,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_02_description
2100172,2,2100,OutpostBattle,6002016,0,None,None,,,,None,1,None,False,True,False,2100182,False,0,None,True,tuto_outpostbattle_03_03,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_03_description
2100182,2,2100,OutpostBattle,6002016,0,None,None,,,,None,1,None,False,True,False,2100192,False,0,None,True,tuto_outpostbattle_03_04,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_04_description
2100192,2,2100,OutpostBattle,6002016,0,None,None,,,,None,1,None,False,True,False,2100202,False,0,None,True,tuto_outpostbattle_03_05,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_05_description
2100202,2,2100,None,6002016,6003001,None,ReceiveRewardButtonTouch,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_04_title,Locale_Tutorial:tuto_oupostbattle_04_description,Top,1,None,False,True,True,2100212,True,2100382,None,True,tuto_outpostbattle_04,,,,,,,,,,
2100212,2,2100,None,6002016,6003001,CloseRewardPopup,None,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_01_description,Top,0,None,False,True,True,2100222,False,0,None,True,,,,,,,,,,,
2100222,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_02_description,Top,0,None,False,True,True,2100232,False,0,None,True,,,,,,,,,,,
2100232,2,2100,None,6002016,6003001,None,TouchOutpostBattlePopupCloseButton,si_c907_00_s,Locale_Tutorial:tuto_outpost_07_title,Locale_Tutorial:tuto_outpost_07_description,Middle,1,None,False,True,True,2100242,False,0,None,True,tuto_outpost_battle_close_button_touch,,,,,,,,,,
2100242,2,2100,None,6002016,6003001,TouchOutpostBattlePopupCloseButton,TouchCommanderCenterShortCutButton,,,,None,1,None,False,True,True,0,True,1,None,True,tuto_outpost_hud_commander_btn,,,,,,,,,,
2100252,2,2100,None,6002016,6003001,FinishLobbyAnimation,OutpostButtonTouch,si_c907_00_s,Locale_Tutorial:field_tuto11_02_title,Locale_Tutorial:field_tuto11_02_description,Top,1,None,False,True,True,2100262,False,0,FinishLobbyAnimation,True,tuto_synchrodevice_02,,,,,,,,,,
2100262,2,2100,None,6002016,6003001,EnterOutpost,None,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_01_title,Locale_Tutorial:tuto_oupostbattle_01_description,Top,0,None,False,True,True,2100272,False,0,None,True,,,,,,,,,,,
2100272,2,2100,None,6002016,6003001,None,OutpostBattleShortCutTouch,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_02_title,Locale_Tutorial:tuto_oupostbattle_02_description,Top,1,None,False,True,True,2100282,False,0,None,True,tuto_outpostbattle_02,,,,,,,,,,
2100282,2,2100,None,6002016,0,EnterOutpostBattlePopup,None,,,,None,1,None,False,True,False,2100292,False,0,None,True,tuto_outpostbattle_03_01,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_01_description
2100292,2,2100,None,6002016,0,None,None,,,,None,1,None,False,True,False,2100302,False,0,None,True,tuto_outpostbattle_03_02,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_02_description
2100302,2,2100,None,6002016,0,None,None,,,,None,1,None,False,True,False,2100312,False,0,None,True,tuto_outpostbattle_03_03,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_03_description
2100312,2,2100,None,6002016,0,None,None,,,,None,1,None,False,True,False,2100322,False,0,None,True,tuto_outpostbattle_03_04,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_04_description
2100322,2,2100,None,6002016,0,None,None,,,,None,1,None,False,True,False,2100332,False,0,None,True,tuto_outpostbattle_03_05,,,,,,,,,,Locale_Tutorial:tuto_oupostbattle_03_05_description
2100332,2,2100,None,6002016,6003001,None,ReceiveRewardButtonTouch,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_04_title,Locale_Tutorial:tuto_oupostbattle_04_description,Top,1,None,False,True,True,2100342,True,2100382,None,True,tuto_outpostbattle_04,,,,,,,,,,
2100342,2,2100,None,6002016,6003001,CloseRewardPopup,None,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_01_description,Top,0,None,False,True,True,2100352,False,0,None,True,,,,,,,,,,,
2100352,2,2100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_oupostbattle_05_title,Locale_Tutorial:tuto_oupostbattle_0_02_description,Top,0,None,False,True,True,2100362,False,0,None,True,,,,,,,,,,,
2100362,2,2100,None,6002016,6003001,None,TouchOutpostBattlePopupCloseButton,si_c907_00_s,Locale_Tutorial:tuto_outpost_07_title,Locale_Tutorial:tuto_outpost_07_description,Middle,1,None,False,True,True,2100372,False,0,None,True,tuto_outpost_battle_close_button_touch,,,,,,,,,,
2100372,2,2100,None,6002016,6003001,TouchOutpostBattlePopupCloseButton,TouchCommanderCenterShortCutButton,,,,None,1,None,False,True,True,0,True,1,None,True,tuto_outpost_hud_commander_btn,,,,,,,,,,
2100382,2,2100,None,6002016,6003001,FinishLobbyAnimation,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_08_title,Locale_Tutorial:tuto_outpost_08_description,Top,1,None,False,True,False,2100392,False,0,FinishLobbyAnimation,True,,,,,,,,,,,
2100392,2,2100,None,6002016,6003001,None,OutpostButtonTouch,,,,None,1,None,False,True,True,2100402,False,0,None,True,tuto_synchrodevice_02,,,,,,,,,,
2100402,2,2100,None,6002016,6003001,EnterOutpost,TouchCommanderCenterShortCutButton,,,,None,1,None,False,True,True,0,True,1,None,True,tuto_outpost_hud_commander_btn,,,,,,,,,,
220001,0,2200,Attractive,6001004,0,EnterCharacterAttractiveView,None,,,,None,1,None,False,True,False,220002,False,0,None,True,tuto_attractive_01,,,,,,,,,,Locale_Tutorial:tuto_attractive_01_description
220002,0,2200,Attractive,6001004,0,None,None,,,,None,1,None,False,True,False,220003,False,0,None,True,tuto_attractive_02,,,,,,,,,,Locale_Tutorial:tuto_attractive_02_description
220003,0,2200,Attractive,6001004,0,None,None,,,,None,1,None,False,True,False,220004,False,0,None,True,tuto_attractive_03,,,,,,,,,,Locale_Tutorial:tuto_attractive_03_description
220004,0,2200,Attractive,6001004,0,None,None,,,,None,1,None,False,True,False,0,True,0,None,True,tuto_attractive_04,,,,,,,,,,Locale_Tutorial:tuto_attractive_04_description
230001,0,2300,Dispatch,6001004,0,EnterDispatchBoardView,None,,,,None,1,None,False,True,False,230002,False,0,None,True,tuto_dispatch_01,,,,,,,,,,Locale_Tutorial:tuto_dispatch_01_description
230002,0,2300,Dispatch,6001004,0,None,None,,,,None,1,None,False,True,False,230003,False,0,None,True,tuto_dispatch_02,,,,,,,,,,Locale_Tutorial:tuto_dispatch_02_description
230003,0,2300,Dispatch,6001004,0,None,None,,,,None,1,None,False,True,False,0,True,0,None,True,tuto_dispatch_03,,,,,,,,,,Locale_Tutorial:tuto_dispatch_03_description
240001,0,2400,Tower,6001004,0,EnterTowerStageSelectView,None,,,,None,1,None,False,True,False,240002,False,0,None,True,tuto_tower_01,,,,,,,,,,Locale_Tutorial:tuto_tower_01_description
240002,0,2400,Tower,6001004,0,None,None,,,,None,1,None,False,True,False,0,True,0,None,True,tuto_tower_02,,,,,,,,,,Locale_Tutorial:tuto_tower_02_description
250001,0,2500,None,6004018,6004021,EnterField,BackButtonTouch,si_c010_00_s,Locale_Tutorial:field_tuto11_01_title,Locale_Tutorial:field_tuto11_01_description,Top,1,None,False,True,True,250002,True,250002,None,True,tuto_back_btn,,,,,,,,,,
250002,0,2500,None,6004018,6004021,FinishLobbyAnimation,OutpostButtonTouch,si_c010_00_s,Locale_Tutorial:field_tuto11_02_title,Locale_Tutorial:field_tuto11_02_description,Top,1,None,False,True,True,250003,False,0,FinishLobbyAnimation,True,tuto_synchrodevice_02,,,,,,,,,,
250003,0,2500,None,6004018,6004021,EnterOutpost,SynchroDeviceShortCutButtonTouch,si_c010_00_s,Locale_Tutorial:field_tuto12_01_title,Locale_Tutorial:field_tuto12_01_description,Top,1,None,False,True,True,250004,False,0,None,True,tuto_synchrodevice_03,,,,,,,,,,
250004,0,2500,None,6004018,6004021,EnterBuildingPopup,BuildingEnterButtonTouch,si_c010_00_s,Locale_Tutorial:field_tuto12_05_title,Locale_Tutorial:field_tuto12_05_description,None,1,None,False,True,True,250005,True,1,None,True,tuto_synchrodevice_09,,,,,,,,,,
250005,0,2500,None,6004018,6004021,EnterSynchroDeviceView,None,si_c010_00_s,Locale_Tutorial:field_tuto12_06_title,Locale_Tutorial:field_tuto12_06_description,Top,0,None,False,True,False,250006,False,0,None,True,,,,,,,,,,,
250006,0,2500,SynchroDevice,6004018,0,None,None,,,,None,1,None,False,True,False,250007,False,0,EnterSynchroDeviceView,True,tuto_synchrodevice_10_01,,,,,,,,,,Locale_Tutorial:tuto_synchrodevice_01_description
250007,0,2500,SynchroDevice,6004018,0,None,None,,,,None,1,None,False,True,False,250008,False,0,None,True,tuto_synchrodevice_10_02,,,,,,,,,,Locale_Tutorial:tuto_synchrodevice_02_description
250008,0,2500,SynchroDevice,6004018,0,None,None,,,,None,1,None,False,True,False,0,True,1,None,True,tuto_synchrodevice_10_03,,,,,,,,,,Locale_Tutorial:tuto_synchrodevice_03_description
260001,0,2600,RecycleRoom,6005013,0,EnterRecycleRoomView,None,,,,None,1,unmask_tuto_recycleroom_02,False,True,False,260002,False,0,None,True,unmask_tuto_recycleroom_01,,,,,,,,,,Locale_Tutorial:tuto_recycleroom_01_description
260002,0,2600,RecycleRoom,6005013,0,None,None,,,,None,1,unmask_tuto_recycleroom_01,False,True,False,260003,False,0,None,True,unmask_tuto_recycleroom_02,,,,,,,,,,Locale_Tutorial:tuto_recycleroom_02_description
260003,0,2600,RecycleRoom,6005013,0,None,None,,,,None,1,unmask_tuto_recycleroom_03,False,True,False,0,True,1,None,True,unmask_tuto_recycleroom_03,,,,,,,,,,Locale_Tutorial:tuto_recycleroom_03_description
270001,0,2700,Academy,6002016,0,EnterAcademyView,None,,,,None,1,None,False,True,False,270002,False,0,None,True,tuto_academy_01,,,,,,,,,,Locale_Tutorial:tuto_academy_01_description
270002,0,2700,Academy,6002016,0,None,None,,,,None,1,None,False,True,False,270003,False,0,None,True,tuto_academy_01,,,,,,,,,,Locale_Tutorial:tuto_academy_02_description
270003,0,2700,Academy,6002016,0,None,None,,,,None,1,None,False,True,False,270004,False,0,None,True,tuto_academy_01,,,,,,,,,,Locale_Tutorial:tuto_academy_03_description
270004,0,2700,Academy,6002016,0,None,None,,,,None,1,None,False,True,False,270005,False,0,None,True,tuto_academy_04,,,,,,,,,,Locale_Tutorial:tuto_academy_04_description
270005,0,2700,Academy,6002016,0,None,None,,,,None,1,None,False,True,False,0,True,1,None,True,tuto_academy_03,,,,,,,,,,Locale_Tutorial:tuto_academy_05_description
280001,0,2800,None,6001004,0,UnlockWishList,ConfirmButtonTouch,si_c907_00_s,Locale_Tutorial:tuto_wishlist_01_title,Locale_Tutorial:tuto_wishlist_01_description,Top,1,None,False,True,True,280002,True,1,None,True,field_tuto06_01,,,,,,,,,,
280002,0,2800,None,6001004,0,EnterSummonView,WishListButtonTouch,,,,None,1,None,False,True,True,280003,False,0,None,True,tuto_wishlist_01,,,,,,,,,,
280003,0,2800,None,6001004,0,EnterWishListPopup,None,si_c907_00_s,Locale_Tutorial:tuto_wishlist_02_title,Locale_Tutorial:tuto_wishlist_02_description,Top,1,None,False,True,False,280004,False,0,None,True,tuto_wishlist_02,,,,,,,,,,
280004,0,2800,None,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_wishlist_03_title,Locale_Tutorial:tuto_wishlist_03_description_01,Top,1,None,False,True,False,0,True,1,None,True,tuto_wishlist_02,,,,,,,,,,
290001,0,2900,None,6001004,0,EnterLostSectorField,None,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_01_title,Locale_Tutorial:tuto_lost_sector_field_01_description,Bottom,0,None,False,True,False,290002,True,290008,None,True,,,,,,,,,,,
290002,0,2900,None,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_02_title,Locale_Tutorial:tuto_lost_sector_field_02_description,Middle,1,None,False,True,False,290003,False,0,None,True,tuto_lost_sector_field_02,,,,,,,,,,
290003,0,2900,None,6001004,0,None,TouchPartySetButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_03_title,Locale_Tutorial:tuto_lost_sector_field_03_description,Bottom,1,None,False,True,True,290004,False,0,None,True,tuto_lost_sector_field_03,,StartSquadMarker,ContentsTutorialUnmask_Circle_01,,,,,,,
290004,0,2900,None,6001004,0,EnterLostSectorPartySetView,None,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_04_title,Locale_Tutorial:tuto_lost_sector_field_04_description,Middle,1,None,False,True,False,290005,False,0,None,True,tuto_lost_sector_field_04,,,,,,,,,,
290005,0,2900,None,6001004,0,None,TouchAutoSettingButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_05_title,Locale_Tutorial:tuto_lost_sector_field_05_description,Middle,1,None,False,True,True,290006,False,0,None,True,tuto_auto_setting_button,,,,,,,,,,
290006,0,2900,None,6001004,0,TouchAutoSettingButton,TouchSavePartySetButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_06_title,Locale_Tutorial:tuto_lost_sector_field_06_description,Middle,1,None,False,True,True,290007,True,290019,None,True,tuto_save_party_set_button,,,,,,,,,,
290007,0,2900,None,6001004,0,OpenLostSectorHud,TouchExplorationButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_07_title,Locale_Tutorial:tuto_lost_sector_field_07_description,Middle,1,None,False,True,True,0,True,1,None,True,tuto_exploration_button,,,,,,,,,,
290008,0,2900,None,6001004,0,FinishLobbyAnimation,TouchArkButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_re_start_title,Locale_Tutorial:tuto_lost_sector_re_start_description,Top,1,None,False,True,True,290009,False,0,FinishLobbyAnimation,True,tuto_ark_button,,,,,,,,,,
290009,0,2900,None,6001004,0,EnterArkView,TouchLostSectorButton,,,,None,1,None,False,True,True,290010,False,0,None,True,tuto_lost_sector_button,,,,,,,,,,
290010,0,2900,None,6001004,0,EnterLostSectorMainView,TouchLostSectorStageButton,,,,None,1,None,False,True,True,290011,False,0,None,True,tuto_lost_sector_stage_button,,,,,,,,,,
290011,0,2900,None,6001004,0,EnterLostSectorStagePopup,TouchLostSectorExplorationButton,,,,None,1,None,False,True,True,290012,False,0,None,True,tuto_lost_sector_exploration_button,,,,,,,,,,
290012,0,2900,None,6001004,0,EnterLostSectorField,None,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_01_title,Locale_Tutorial:tuto_lost_sector_field_01_description,Bottom,0,None,False,True,False,290013,False,0,None,True,,,,,,,,,,,
290013,0,2900,None,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_02_title,Locale_Tutorial:tuto_lost_sector_field_02_description,Middle,1,None,False,True,False,290014,False,0,None,True,tuto_lost_sector_field_02,,,,,,,,,,
