id,manager_id,dialog_event_id,selection_dialog_group_id,selection_dialog_id,is_consume_stamina,selection_event_type,selection_event_value_list/0/event_target_heroine,selection_event_value_list/0/event_value,selection_event_value_list/0/event_result_grade,selection_event_value_list/1/event_target_heroine,selection_event_value_list/1/event_value,selection_event_value_list/1/event_result_grade,selection_event_value_list/2/event_target_heroine,selection_event_value_list/2/event_value,selection_event_value_list/2/event_result_grade,selection_event_value_list/3/event_target_heroine,selection_event_value_list/3/event_value,selection_event_value_list/3/event_result_grade,selection_event_value_list/4/event_target_heroine,selection_event_value_list/4/event_value,selection_event_value_list/4/event_result_grade,is_use_select_condition,select_dialog_condition_list/0/select_condition_dialog_event
snowfall_infinite_emma_03_3,1001,snowfall_infinite_emma_03,snowfall_infinite_emma_03,snowfall_infinite_emma_03_3,True,,,,,,,,,,,,,,,,,,
snowfall_infinite_mica_01_3,1001,snowfall_infinite_mica_01,snowfall_infinite_mica_01,snowfall_infinite_mica_01_3,True,,,,,,,,,,,,,,,,,,
snowfall_infinite_mica_02_3,1001,snowfall_infinite_mica_02,snowfall_infinite_mica_02,snowfall_infinite_mica_02_3,True,,,,,,,,,,,,,,,,,,
snowfall_infinite_mica_03_3,1001,snowfall_infinite_mica_03,snowfall_infinite_mica_03,snowfall_infinite_mica_03_3,True,,,,,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_01_3,1001,snowfall_infinite_ludmilla_01,snowfall_infinite_ludmilla_01,snowfall_infinite_ludmilla_01_3,True,,,,,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_02_3,1001,snowfall_infinite_ludmilla_02,snowfall_infinite_ludmilla_02,snowfall_infinite_ludmilla_02_3,True,,,,,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_03_3,1001,snowfall_infinite_ludmilla_03,snowfall_infinite_ludmilla_03,snowfall_infinite_ludmilla_03_3,True,,,,,,,,,,,,,,,,,,
snowfall_global_01_default_2,1001,snowfall_global_01,snowfall_global_01,snowfall_global_01_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_02_default_2,1001,snowfall_global_02,snowfall_global_02,snowfall_global_02_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_03_default_2,1001,snowfall_global_03,snowfall_global_03,snowfall_global_03_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_04_default_2,1001,snowfall_global_04,snowfall_global_04,snowfall_global_04_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_05_default_2,1001,snowfall_global_05,snowfall_global_05,snowfall_global_05_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_06_default_2,1001,snowfall_global_06,snowfall_global_06,snowfall_global_06_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_07_default_2,1001,snowfall_global_07,snowfall_global_07,snowfall_global_07_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_08_default_2,1001,snowfall_global_08,snowfall_global_08,snowfall_global_08_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_09_default_2,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_10_default_2,1001,snowfall_global_10,snowfall_global_10,snowfall_global_10_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_11_default_2,1001,snowfall_global_11,snowfall_global_11,snowfall_global_11_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_12_default_2,1001,snowfall_global_12,snowfall_global_12,snowfall_global_12_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_13_solo_default_2,1001,snowfall_global_solo_13,snowfall_global_solo_13,snowfall_global_13_solo_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_13_ludmilla_default_2,1001,snowfall_global_ludmilla_13,snowfall_global_ludmilla_13,snowfall_global_13_ludmilla_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_13_mica_default_2,1001,snowfall_global_mica_13,snowfall_global_mica_13,snowfall_global_13_mica_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_13_emma_default_2,1001,snowfall_global_emma_13,snowfall_global_emma_13,snowfall_global_13_emma_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_13_noirblanc_default_2,1001,snowfall_global_noirblanc_13,snowfall_global_noirblanc_13,snowfall_global_13_noirblanc_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_global_14_default_2,1001,snowfall_global_14,snowfall_global_14,snowfall_global_14_default_2,True,,,,,,,,,,,,,,,,,,
snowfall_speech_npc_day12_10_6,1001,snowfall_speech_npc_day12_10,snowfall_speech_npc_day12_10,snowfall_speech_npc_day12_10_6,True,,,,,,,,,,,,,,,,,,
snowfall_speech_npc_day19_05_4,1001,snowfall_speech_npc_day19_05,snowfall_speech_npc_day19_05,snowfall_speech_npc_day19_05_4,True,,,,,,,,,,,,,,,,,,
snowfall_speech_npc_day20_08_5,1001,snowfall_speech_npc_day20_08,snowfall_speech_npc_day20_08,snowfall_speech_npc_day20_08_5,True,,,,,,,,,,,,,,,,,,
snowfall_speech_noir_02_16,1001,snowfall_speech_noir_02,snowfall_speech_noir_02,snowfall_speech_noir_02_16,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_02_17,1001,snowfall_speech_noir_02,snowfall_speech_noir_02,snowfall_speech_noir_02_17,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_03_11,1001,snowfall_speech_noir_03,snowfall_speech_noir_03,snowfall_speech_noir_03_11,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_03_12,1001,snowfall_speech_noir_03,snowfall_speech_noir_03,snowfall_speech_noir_03_12,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_03_25,1001,snowfall_speech_noir_03,snowfall_speech_noir_03,snowfall_speech_noir_03_25,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_03_26,1001,snowfall_speech_noir_03,snowfall_speech_noir_03,snowfall_speech_noir_03_26,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_04_18,1001,snowfall_speech_noir_04,snowfall_speech_noir_04,snowfall_speech_noir_04_18,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_04_19,1001,snowfall_speech_noir_04,snowfall_speech_noir_04,snowfall_speech_noir_04_19,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_06_21,1001,snowfall_speech_noir_06,snowfall_speech_noir_06,snowfall_speech_noir_06_21,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_06_22,1001,snowfall_speech_noir_06,snowfall_speech_noir_06,snowfall_speech_noir_06_22,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_07_15,1001,snowfall_speech_noir_07,snowfall_speech_noir_07,snowfall_speech_noir_07_15,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_07_16,1001,snowfall_speech_noir_07,snowfall_speech_noir_07,snowfall_speech_noir_07_16,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_08_14,1001,snowfall_speech_noir_08,snowfall_speech_noir_08,snowfall_speech_noir_08_14,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_08_15,1001,snowfall_speech_noir_08,snowfall_speech_noir_08,snowfall_speech_noir_08_15,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_09_13,1001,snowfall_speech_noir_09,snowfall_speech_noir_09,snowfall_speech_noir_09_13,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_09_14,1001,snowfall_speech_noir_09,snowfall_speech_noir_09,snowfall_speech_noir_09_14,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_09_27,1001,snowfall_speech_noir_09,snowfall_speech_noir_09,snowfall_speech_noir_09_27,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_09_28,1001,snowfall_speech_noir_09,snowfall_speech_noir_09,snowfall_speech_noir_09_28,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_10_10,1001,snowfall_speech_noir_10,snowfall_speech_noir_10,snowfall_speech_noir_10_10,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_10_11,1001,snowfall_speech_noir_10,snowfall_speech_noir_10,snowfall_speech_noir_10_11,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_11_20,1001,snowfall_speech_noir_11,snowfall_speech_noir_11,snowfall_speech_noir_11_20,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_11_21,1001,snowfall_speech_noir_11,snowfall_speech_noir_11,snowfall_speech_noir_11_21,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_12_14,1001,snowfall_speech_noir_12,snowfall_speech_noir_12,snowfall_speech_noir_12_14,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_12_15,1001,snowfall_speech_noir_12,snowfall_speech_noir_12,snowfall_speech_noir_12_15,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_13_21,1001,snowfall_speech_noir_13,snowfall_speech_noir_13,snowfall_speech_noir_13_21,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_13_22,1001,snowfall_speech_noir_13,snowfall_speech_noir_13,snowfall_speech_noir_13_22,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_14_21,1001,snowfall_speech_noir_14,snowfall_speech_noir_14,snowfall_speech_noir_14_21,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_14_22,1001,snowfall_speech_noir_14,snowfall_speech_noir_14,snowfall_speech_noir_14_22,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_15_19,1001,snowfall_speech_noir_15,snowfall_speech_noir_15,snowfall_speech_noir_15_19,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_15_20,1001,snowfall_speech_noir_15,snowfall_speech_noir_15,snowfall_speech_noir_15_20,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_16_21,1001,snowfall_speech_noir_16,snowfall_speech_noir_16,snowfall_speech_noir_16_21,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_16_22,1001,snowfall_speech_noir_16,snowfall_speech_noir_16,snowfall_speech_noir_16_22,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noir_17_12,1001,snowfall_speech_noir_17,snowfall_speech_noir_17,snowfall_speech_noir_17_12,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_noir_17_13,1001,snowfall_speech_noir_17,snowfall_speech_noir_17,snowfall_speech_noir_17_13,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_01_10,1001,snowfall_speech_blanc_01,snowfall_speech_blanc_01,snowfall_speech_blanc_01_10,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_01_11,1001,snowfall_speech_blanc_01,snowfall_speech_blanc_01,snowfall_speech_blanc_01_11,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_02_12,1001,snowfall_speech_blanc_02,snowfall_speech_blanc_02,snowfall_speech_blanc_02_12,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_02_13,1001,snowfall_speech_blanc_02,snowfall_speech_blanc_02,snowfall_speech_blanc_02_13,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_03_14,1001,snowfall_speech_blanc_03,snowfall_speech_blanc_03,snowfall_speech_blanc_03_14,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_03_15,1001,snowfall_speech_blanc_03,snowfall_speech_blanc_03,snowfall_speech_blanc_03_15,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_04_10,1001,snowfall_speech_blanc_04,snowfall_speech_blanc_04,snowfall_speech_blanc_04_10,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_04_11,1001,snowfall_speech_blanc_04,snowfall_speech_blanc_04,snowfall_speech_blanc_04_11,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_05_10,1001,snowfall_speech_blanc_05,snowfall_speech_blanc_05,snowfall_speech_blanc_05_10,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_05_11,1001,snowfall_speech_blanc_05,snowfall_speech_blanc_05,snowfall_speech_blanc_05_11,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_06_16,1001,snowfall_speech_blanc_06,snowfall_speech_blanc_06,snowfall_speech_blanc_06_16,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_06_17,1001,snowfall_speech_blanc_06,snowfall_speech_blanc_06,snowfall_speech_blanc_06_17,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_07_18,1001,snowfall_speech_blanc_07,snowfall_speech_blanc_07,snowfall_speech_blanc_07_18,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_07_19,1001,snowfall_speech_blanc_07,snowfall_speech_blanc_07,snowfall_speech_blanc_07_19,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_08_16,1001,snowfall_speech_blanc_08,snowfall_speech_blanc_08,snowfall_speech_blanc_08_16,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_08_17,1001,snowfall_speech_blanc_08,snowfall_speech_blanc_08,snowfall_speech_blanc_08_17,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_09_14,1001,snowfall_speech_blanc_09,snowfall_speech_blanc_09,snowfall_speech_blanc_09_14,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_09_15,1001,snowfall_speech_blanc_09,snowfall_speech_blanc_09,snowfall_speech_blanc_09_15,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_10_16,1001,snowfall_speech_blanc_10,snowfall_speech_blanc_10,snowfall_speech_blanc_10_16,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_10_17,1001,snowfall_speech_blanc_10,snowfall_speech_blanc_10,snowfall_speech_blanc_10_17,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_11_14,1001,snowfall_speech_blanc_11,snowfall_speech_blanc_11,snowfall_speech_blanc_11_14,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_11_15,1001,snowfall_speech_blanc_11,snowfall_speech_blanc_11,snowfall_speech_blanc_11_15,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_11_25,1001,snowfall_speech_blanc_11,snowfall_speech_blanc_11,snowfall_speech_blanc_11_25,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_11_26,1001,snowfall_speech_blanc_11,snowfall_speech_blanc_11,snowfall_speech_blanc_11_26,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_12_20,1001,snowfall_speech_blanc_12,snowfall_speech_blanc_12,snowfall_speech_blanc_12_20,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_12_21,1001,snowfall_speech_blanc_12,snowfall_speech_blanc_12,snowfall_speech_blanc_12_21,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_13_22,1001,snowfall_speech_blanc_13,snowfall_speech_blanc_13,snowfall_speech_blanc_13_22,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_13_23,1001,snowfall_speech_blanc_13,snowfall_speech_blanc_13,snowfall_speech_blanc_13_23,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_blanc_14_11,1001,snowfall_speech_blanc_14,snowfall_speech_blanc_14,snowfall_speech_blanc_14_11,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_blanc_14_12,1001,snowfall_speech_blanc_14,snowfall_speech_blanc_14,snowfall_speech_blanc_14_12,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_speech_noirblanc_01_18,1001,snowfall_speech_noirblanc_01,snowfall_speech_noirblanc_01,snowfall_speech_noirblanc_01_18,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_01_19,1001,snowfall_speech_noirblanc_01,snowfall_speech_noirblanc_01,snowfall_speech_noirblanc_01_19,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_02_14,1001,snowfall_speech_noirblanc_02,snowfall_speech_noirblanc_02,snowfall_speech_noirblanc_02_14,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_02_15,1001,snowfall_speech_noirblanc_02,snowfall_speech_noirblanc_02,snowfall_speech_noirblanc_02_15,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_03_18,1001,snowfall_speech_noirblanc_03,snowfall_speech_noirblanc_03,snowfall_speech_noirblanc_03_18,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_03_19,1001,snowfall_speech_noirblanc_03,snowfall_speech_noirblanc_03,snowfall_speech_noirblanc_03_19,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_04_21,1001,snowfall_speech_noirblanc_04,snowfall_speech_noirblanc_04,snowfall_speech_noirblanc_04_21,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_04_22,1001,snowfall_speech_noirblanc_04,snowfall_speech_noirblanc_04,snowfall_speech_noirblanc_04_22,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_05_15,1001,snowfall_speech_noirblanc_05,snowfall_speech_noirblanc_05,snowfall_speech_noirblanc_05_15,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_05_16,1001,snowfall_speech_noirblanc_05,snowfall_speech_noirblanc_05,snowfall_speech_noirblanc_05_16,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_06_12,1001,snowfall_speech_noirblanc_06,snowfall_speech_noirblanc_06,snowfall_speech_noirblanc_06_12,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_06_13,1001,snowfall_speech_noirblanc_06,snowfall_speech_noirblanc_06,snowfall_speech_noirblanc_06_13,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_07_18,1001,snowfall_speech_noirblanc_07,snowfall_speech_noirblanc_07,snowfall_speech_noirblanc_07_18,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_07_19,1001,snowfall_speech_noirblanc_07,snowfall_speech_noirblanc_07,snowfall_speech_noirblanc_07_19,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_08_13,1001,snowfall_speech_noirblanc_08,snowfall_speech_noirblanc_08,snowfall_speech_noirblanc_08_13,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_08_14,1001,snowfall_speech_noirblanc_08,snowfall_speech_noirblanc_08,snowfall_speech_noirblanc_08_14,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_09_17,1001,snowfall_speech_noirblanc_09,snowfall_speech_noirblanc_09,snowfall_speech_noirblanc_09_17,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_09_18,1001,snowfall_speech_noirblanc_09,snowfall_speech_noirblanc_09,snowfall_speech_noirblanc_09_18,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_10_14,1001,snowfall_speech_noirblanc_10,snowfall_speech_noirblanc_10,snowfall_speech_noirblanc_10_14,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_10_15,1001,snowfall_speech_noirblanc_10,snowfall_speech_noirblanc_10,snowfall_speech_noirblanc_10_15,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_11_13,1001,snowfall_speech_noirblanc_11,snowfall_speech_noirblanc_11,snowfall_speech_noirblanc_11_13,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_11_14,1001,snowfall_speech_noirblanc_11,snowfall_speech_noirblanc_11,snowfall_speech_noirblanc_11_14,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_12_14,1001,snowfall_speech_noirblanc_12,snowfall_speech_noirblanc_12,snowfall_speech_noirblanc_12_14,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_12_15,1001,snowfall_speech_noirblanc_12,snowfall_speech_noirblanc_12,snowfall_speech_noirblanc_12_15,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_13_10,1001,snowfall_speech_noirblanc_13,snowfall_speech_noirblanc_13,snowfall_speech_noirblanc_13_10,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_13_11,1001,snowfall_speech_noirblanc_13,snowfall_speech_noirblanc_13,snowfall_speech_noirblanc_13_11,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_14_11,1001,snowfall_speech_noirblanc_14,snowfall_speech_noirblanc_14,snowfall_speech_noirblanc_14_11,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_14_12,1001,snowfall_speech_noirblanc_14,snowfall_speech_noirblanc_14,snowfall_speech_noirblanc_14_12,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_15_14,1001,snowfall_speech_noirblanc_15,snowfall_speech_noirblanc_15,snowfall_speech_noirblanc_15_14,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_noirblanc_15_15,1001,snowfall_speech_noirblanc_15,snowfall_speech_noirblanc_15,snowfall_speech_noirblanc_15_15,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_16_14,1001,snowfall_speech_noirblanc_16,snowfall_speech_noirblanc_16,snowfall_speech_noirblanc_16_14,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_speech_noirblanc_16_15,1001,snowfall_speech_noirblanc_16,snowfall_speech_noirblanc_16,snowfall_speech_noirblanc_16_15,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_speech_ludmilla_01_17,1001,snowfall_speech_ludmilla_01,snowfall_speech_ludmilla_01,snowfall_speech_ludmilla_01_17,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_01_18,1001,snowfall_speech_ludmilla_01,snowfall_speech_ludmilla_01,snowfall_speech_ludmilla_01_18,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_02_26,1001,snowfall_speech_ludmilla_02,snowfall_speech_ludmilla_02,snowfall_speech_ludmilla_02_26,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_02_27,1001,snowfall_speech_ludmilla_02,snowfall_speech_ludmilla_02,snowfall_speech_ludmilla_02_27,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_03_17,1001,snowfall_speech_ludmilla_03,snowfall_speech_ludmilla_03,snowfall_speech_ludmilla_03_17,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_03_18,1001,snowfall_speech_ludmilla_03,snowfall_speech_ludmilla_03,snowfall_speech_ludmilla_03_18,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_04_18,1001,snowfall_speech_ludmilla_04,snowfall_speech_ludmilla_04,snowfall_speech_ludmilla_04_18,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_04_19,1001,snowfall_speech_ludmilla_04,snowfall_speech_ludmilla_04,snowfall_speech_ludmilla_04_19,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_05_20,1001,snowfall_speech_ludmilla_05,snowfall_speech_ludmilla_05,snowfall_speech_ludmilla_05_20,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
