id,name_localkey,description_localkey,skill_icon,skill_ani_number,weapon_type,prefer_target,show_lock_on,attack_type,fire_type,casting_time,break_object_hp_raito,skill_value_type_01,skill_value_01,skill_value_type_02,skill_value_02,shot_count,delay_time,shot_timing,penetration,projectile_speed,projectile_hp_ratio,projectile_radius_object,projectile_radius,spot_explosion_range,is_destroyable_projectile,relate_anim,deceleration_rate,target_character_ratio,target_cover_ratio,target_nothing_ratio,calling_group_id,target_count,object_position_type,object_position/0,object_position/1,object_position/2,is_using_timeline,control_gauge,weapon_object_enum,object_resource/0,linked_parts,break_object/0,break_object/1,cancel_type,break_object/2,break_object/3,break_object/4,break_object/5,break_object/6,break_object/7,break_object/8,object_resource/1,object_position/3,object_position/4,object_position/5,break_object/9,break_object/10,break_object/11,control_parts/0,control_parts/1,move_object/0,move_object/1,move_object/2,move_object/3,control_parts/2,control_parts/3,control_parts/4,control_parts/5
240101,Locale_Skill:sk_name_drifter_Shot_01,Locale_Skill:sk_desc_drifter_Shot_01,dead_bomb_stun,Shot_01,AR,Random,False,Electronic,InstantAll,700,0,Percent,4300,None,0,1,0,Concurrence,1,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250101,Locale_Skill:sk_name_drifter_Shot_01,Locale_Skill:sk_desc_drifter_Shot_01,dead_bomb_stun,Shot_01,AR,Random,False,Iron,InstantAll,700,0,Percent,4300,None,0,1,0,Concurrence,1,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210201,Locale_Skill:sk_name_sniper_Shot_01,Locale_Skill:sk_desc_sniper_None_Shot_01,attack_sniper_move,Shot_01,SR,Random,True,Fire,Instant,400,0,Percent,21400,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210301,Locale_Skill:sk_name_specialstun_Shot_01,Locale_Skill:sk_desc_specialstun_None_Shot_01,proj_stun,Shot_01,RL,Random,False,Fire,ProjectileCurve,300,0,Percent,7900,None,0,2,50,Concurrence,0,800.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213701,Locale_Skill:sk_name_specialstun_Shot_01,Locale_Skill:sk_desc_specialstun_None_Shot_01,proj_stun,Shot_01,RL,Random,True,Fire,ProjectileCurve,300,0,Percent,100,None,0,2,50,Concurrence,0,2500.0,10000,2,50,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223701,Locale_Skill:sk_name_specialstun_Shot_01,Locale_Skill:sk_desc_specialstun_None_Shot_01,proj_stun,Shot_01,RL,Random,True,Water,ProjectileCurve,300,0,Percent,100,None,0,2,50,Concurrence,0,2500.0,10000,2,50,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233701,Locale_Skill:sk_name_specialstun_Shot_01,Locale_Skill:sk_desc_specialstun_None_Shot_01,proj_stun,Shot_01,RL,Random,True,Wind,ProjectileCurve,300,0,Percent,100,None,0,2,50,Concurrence,0,2500.0,10000,2,50,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243701,Locale_Skill:sk_name_specialstun_Shot_01,Locale_Skill:sk_desc_specialstun_None_Shot_01,proj_stun,Shot_01,RL,Random,True,Electronic,ProjectileCurve,300,0,Percent,100,None,0,2,50,Concurrence,0,2500.0,10000,2,50,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253701,Locale_Skill:sk_name_specialstun_Shot_01,Locale_Skill:sk_desc_specialstun_None_Shot_01,proj_stun,Shot_01,RL,Random,True,Iron,ProjectileCurve,300,0,Percent,100,None,0,2,50,Concurrence,0,2500.0,10000,2,50,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203701,,,buff_immune_all,Shot_02,AR,Random,False,Energy,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,False,0,0,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300101,Locale_Skill:sk_name_organ_Shot_01,Locale_Skill:sk_desc_organ_None_Shot_01,poison_gas,Shot_01,AR,Random,False,None,InstantAll,0,0,Percent,1700,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,False,30,90,10,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310501,Locale_Skill:sk_name_organ_Shot_01,Locale_Skill:sk_desc_organ_None_Shot_01,poison_gas,Shot_01,AR,Random,False,Fire,InstantAll,0,0,Percent,1700,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,False,30,90,10,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320501,Locale_Skill:sk_name_organ_Shot_01,Locale_Skill:sk_desc_organ_None_Shot_01,poison_gas,Shot_01,AR,Random,False,Water,InstantAll,0,0,Percent,1700,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,False,30,90,10,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330501,Locale_Skill:sk_name_organ_Shot_01,Locale_Skill:sk_desc_organ_None_Shot_01,poison_gas,Shot_01,AR,Random,False,Wind,InstantAll,0,0,Percent,1700,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,False,30,90,10,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340501,Locale_Skill:sk_name_organ_Shot_01,Locale_Skill:sk_desc_organ_None_Shot_01,poison_gas,Shot_01,AR,Random,False,Electronic,InstantAll,0,0,Percent,1700,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,False,30,90,10,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350501,Locale_Skill:sk_name_organ_Shot_01,Locale_Skill:sk_desc_organ_None_Shot_01,poison_gas,Shot_01,AR,Random,False,Iron,InstantAll,0,0,Percent,1700,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,False,30,90,10,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300201,Locale_Skill:sk_name_mantis_Shot_04,Locale_Skill:sk_desc_mantis_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,None,Instant,100,0,Percent,2100,None,0,8,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300202,Locale_Skill:sk_name_mantis_Shot_05,Locale_Skill:sk_desc_mantis_None_Shot_05,attack_spear,Shot_05,SR,Random,False,None,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300301,Locale_Skill:sk_name_pierce_Shot_04,Locale_Skill:sk_desc_pierce_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,None,Instant,100,0,Percent,8600,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300302,Locale_Skill:sk_name_pierce_Shot_05,Locale_Skill:sk_desc_pierce_None_Shot_05,attack_spear,Shot_05,SR,Random,False,None,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310301,Locale_Skill:sk_name_mantis_Shot_04,Locale_Skill:sk_desc_mantis_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Fire,Instant,100,0,Percent,2100,None,0,8,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310302,Locale_Skill:sk_name_mantis_Shot_05,Locale_Skill:sk_desc_mantis_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Fire,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320301,Locale_Skill:sk_name_mantis_Shot_04,Locale_Skill:sk_desc_mantis_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Water,Instant,100,0,Percent,2100,None,0,8,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320302,Locale_Skill:sk_name_mantis_Shot_05,Locale_Skill:sk_desc_mantis_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Water,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330301,Locale_Skill:sk_name_mantis_Shot_04,Locale_Skill:sk_desc_mantis_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Wind,Instant,100,0,Percent,2100,None,0,8,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330302,Locale_Skill:sk_name_mantis_Shot_05,Locale_Skill:sk_desc_mantis_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Wind,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340301,Locale_Skill:sk_name_mantis_Shot_04,Locale_Skill:sk_desc_mantis_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Electronic,Instant,100,0,Percent,2100,None,0,8,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340302,Locale_Skill:sk_name_mantis_Shot_05,Locale_Skill:sk_desc_mantis_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Electronic,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350301,Locale_Skill:sk_name_mantis_Shot_04,Locale_Skill:sk_desc_mantis_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Iron,Instant,100,0,Percent,2100,None,0,8,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350302,Locale_Skill:sk_name_mantis_Shot_05,Locale_Skill:sk_desc_mantis_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Iron,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310401,Locale_Skill:sk_name_pierce_Shot_04,Locale_Skill:sk_desc_pierce_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Fire,Instant,100,0,Percent,4300,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310402,Locale_Skill:sk_name_pierce_Shot_05,Locale_Skill:sk_desc_pierce_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Fire,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320401,Locale_Skill:sk_name_pierce_Shot_04,Locale_Skill:sk_desc_pierce_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Water,Instant,100,0,Percent,4300,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320402,Locale_Skill:sk_name_pierce_Shot_05,Locale_Skill:sk_desc_pierce_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Water,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330401,Locale_Skill:sk_name_pierce_Shot_04,Locale_Skill:sk_desc_pierce_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Wind,Instant,100,0,Percent,4300,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330402,Locale_Skill:sk_name_pierce_Shot_05,Locale_Skill:sk_desc_pierce_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Wind,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340401,Locale_Skill:sk_name_pierce_Shot_04,Locale_Skill:sk_desc_pierce_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Electronic,Instant,100,0,Percent,4300,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340402,Locale_Skill:sk_name_pierce_Shot_05,Locale_Skill:sk_desc_pierce_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Electronic,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350401,Locale_Skill:sk_name_pierce_Shot_04,Locale_Skill:sk_desc_pierce_None_Shot_04,attack_strong_ar_move,Shot_04,AR,Random,False,Iron,Instant,100,0,Percent,4300,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350402,Locale_Skill:sk_name_pierce_Shot_05,Locale_Skill:sk_desc_pierce_None_Shot_05,attack_spear,Shot_05,SR,Random,False,Iron,Instant,100,0,Percent,8600,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300401,Locale_Skill:sk_name_guadian_Shot_02,Locale_Skill:sk_desc_guadian_None_Shot_02,restric_shot,Shot_01,AR,NotStun,False,None,Instant,0,0,Percent,0,None,0,1,1000,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310601,Locale_Skill:sk_name_guadian_Shot_02,Locale_Skill:sk_desc_guadian_None_Shot_02,restric_shot,Shot_01,AR,NotStun,False,Fire,Instant,0,0,Percent,0,None,0,1,1000,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320601,Locale_Skill:sk_name_guadian_Shot_02,Locale_Skill:sk_desc_guadian_None_Shot_02,restric_shot,Shot_01,AR,NotStun,False,Water,Instant,0,0,Percent,0,None,0,1,1000,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330601,Locale_Skill:sk_name_guadian_Shot_02,Locale_Skill:sk_desc_guadian_None_Shot_02,restric_shot,Shot_01,AR,NotStun,False,Wind,Instant,0,0,Percent,0,None,0,1,1000,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340601,Locale_Skill:sk_name_guadian_Shot_02,Locale_Skill:sk_desc_guadian_None_Shot_02,restric_shot,Shot_01,AR,NotStun,False,Electronic,Instant,0,0,Percent,0,None,0,1,1000,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350601,Locale_Skill:sk_name_guadian_Shot_02,Locale_Skill:sk_desc_guadian_None_Shot_02,restric_shot,Shot_01,AR,NotStun,False,Iron,Instant,0,0,Percent,0,None,0,1,1000,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320602,,,,Shot_02,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300501,Locale_Skill:sk_name_covershot_Shot_01,Locale_Skill:sk_desc_covershot_None_Shot_01,cover_buster,Shot_01,SR,Random,False,None,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310701,Locale_Skill:sk_name_covershot_Shot_01,Locale_Skill:sk_desc_covershot_None_Shot_01,cover_buster,Shot_01,SR,Random,False,Fire,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320701,Locale_Skill:sk_name_covershot_Shot_01,Locale_Skill:sk_desc_covershot_None_Shot_01,cover_buster,Shot_01,SR,Random,False,Water,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330701,Locale_Skill:sk_name_covershot_Shot_01,Locale_Skill:sk_desc_covershot_None_Shot_01,cover_buster,Shot_01,SR,Random,False,Wind,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340701,Locale_Skill:sk_name_covershot_Shot_01,Locale_Skill:sk_desc_covershot_None_Shot_01,cover_buster,Shot_01,SR,Random,False,Electronic,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350701,Locale_Skill:sk_name_covershot_Shot_01,Locale_Skill:sk_desc_covershot_None_Shot_01,cover_buster,Shot_01,SR,Random,False,Iron,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300601,Locale_Skill:sk_name_teres_Shot_01,Locale_Skill:sk_desc_teres_None_Shot_01,dead_bomb_stun,Shot_01,AR,Random,False,None,Instant,0,0,Percent,0,None,0,1,10,Concurrence,0,0.0,0,0,0,0,False,True,0,0,100,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300701,Locale_Skill:sk_name_tiara_Shot_01,Locale_Skill:sk_desc_tiara_None_Shot_01,dead_bomb_calling,Shot_01,AR,Random,False,None,Instant,0,0,Percent,0,None,0,1,10,Concurrence,0,0.0,0,0,0,0,False,True,0,0,100,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310101,Locale_Skill:sk_name_armored_Shot_01,Locale_Skill:sk_desc_armored_Shot_01,shield_move,Shot_01,SR,Random,False,Fire,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_eeg002_fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310201,Locale_Skill:sk_name_hammer_Shot_01,Locale_Skill:sk_desc_hammer_Shot_01,shield_hold,Shot_01,RL,Random,False,Fire,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_meg005_fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320101,Locale_Skill:sk_name_armored_Shot_01,Locale_Skill:sk_desc_armored_Shot_01,shield_move,Shot_01,SR,Random,False,Water,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_eeg002_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320171,Locale_Skill:sk_name_armored_Shot_01,Locale_Skill:sk_desc_armored_Shot_01,shield_move,Shot_01,SR,Random,False,Water,Barrier,0,0,Percent,2800,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_eeg002_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320201,Locale_Skill:sk_name_hammer_Shot_01,Locale_Skill:sk_desc_hammer_Shot_01,shield_hold,Shot_01,RL,Random,False,Water,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_meg005_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330101,Locale_Skill:sk_name_armored_Shot_01,Locale_Skill:sk_desc_armored_Shot_01,shield_move,Shot_01,SR,Random,False,Wind,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_eeg002_wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330201,Locale_Skill:sk_name_hammer_Shot_01,Locale_Skill:sk_desc_hammer_Shot_01,shield_hold,Shot_01,RL,Random,False,Wind,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_meg005_wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340101,Locale_Skill:sk_name_armored_Shot_01,Locale_Skill:sk_desc_armored_Shot_01,shield_move,Shot_01,SR,Random,False,Electronic,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_eeg002_electronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340201,Locale_Skill:sk_name_hammer_Shot_01,Locale_Skill:sk_desc_hammer_Shot_01,shield_hold,Shot_01,RL,Random,False,Electronic,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_meg005_electronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350101,Locale_Skill:sk_name_armored_Shot_01,Locale_Skill:sk_desc_armored_Shot_01,shield_move,Shot_01,SR,Random,False,Iron,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_eeg002_iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350201,Locale_Skill:sk_name_hammer_Shot_01,Locale_Skill:sk_desc_hammer_Shot_01,shield_hold,Shot_01,RL,Random,False,Iron,Barrier,0,0,Percent,1400,Integer,1000,1,10,Concurrence,1,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,monsterskill_installbarrier_meg005_iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310801,Locale_Skill:sk_name_jellyfish_Shot_01,Locale_Skill:sk_desc_jellyfish_Shot_01,tentacle,Shot_01,AR,Random,False,Fire,Instant,50,0,Percent,0,None,0,1,99999,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320801,Locale_Skill:sk_name_jellyfish_Shot_01,Locale_Skill:sk_desc_jellyfish_Shot_01,tentacle,Shot_01,AR,Random,False,Water,Instant,50,0,Percent,0,None,0,1,99999,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330801,Locale_Skill:sk_name_jellyfish_Shot_01,Locale_Skill:sk_desc_jellyfish_Shot_01,tentacle,Shot_01,AR,Random,False,Wind,Instant,50,0,Percent,0,None,0,1,99999,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340801,Locale_Skill:sk_name_jellyfish_Shot_01,Locale_Skill:sk_desc_jellyfish_Shot_01,tentacle,Shot_01,AR,Random,False,Electronic,Instant,50,0,Percent,0,None,0,1,99999,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
