id,wave_path_group_id,spawn_start_time,spawn_monster_id,spawn_count,spawn_delay,starting_point_group,starting_point_type,starting_point_min_order,starting_point_max_order,forced_starting_point_index
910221202,9102212,2820,1001112011,20,80,D,InOrder,7.0,9.0,
910230101,9102301,100,1001115012,1,200,A,InOrder,1.0,3.0,
910230102,9102301,700,1001113012,3,160,A,InOrder,1.0,3.0,
910230103,9102301,1100,1001115012,1,200,A,InOrder,1.0,3.0,
910230104,9102301,1700,1001113012,3,160,A,InOrder,1.0,3.0,
910230105,9102301,2520,1001115012,1,200,A,InOrder,1.0,3.0,
910230106,9102301,3520,1001115012,1,200,A,InOrder,1.0,3.0,
910230107,9102301,4120,1001111012,4,140,A,InOrder,1.0,3.0,
910230108,9102301,5120,1001111012,4,140,A,InOrder,1.0,3.0,
910230201,9102302,100,1001115012,1,200,A,InOrder,4.0,6.0,
910230202,9102302,700,1001113012,3,160,A,InOrder,4.0,6.0,
910230203,9102302,1100,1001115012,1,200,A,InOrder,4.0,6.0,
910230204,9102302,1700,1001113012,3,160,A,InOrder,4.0,6.0,
910230205,9102302,2520,1001115012,1,200,A,InOrder,4.0,6.0,
910230206,9102302,3520,1001115012,1,200,A,InOrder,4.0,6.0,
910230207,9102302,4120,1001111012,4,140,A,InOrder,4.0,6.0,
910230208,9102302,5120,1001111012,4,140,A,InOrder,4.0,6.0,
910230301,9102303,100,1001115012,1,200,A,InOrder,7.0,9.0,
910230302,9102303,700,1001113012,3,160,A,InOrder,7.0,9.0,
910230303,9102303,1100,1001115012,1,200,A,InOrder,7.0,9.0,
910230304,9102303,1700,1001113012,3,160,A,InOrder,7.0,9.0,
910230305,9102303,2520,1001115012,1,200,A,InOrder,7.0,9.0,
910230306,9102303,3520,1001115012,1,200,A,InOrder,7.0,9.0,
910230307,9102303,4120,1001111012,4,140,A,InOrder,7.0,9.0,
910230308,9102303,5120,1001111012,4,140,A,InOrder,7.0,9.0,
910230401,9102304,100,1001115012,1,200,B,InOrder,1.0,3.0,
910230402,9102304,700,1001113012,3,160,B,InOrder,1.0,3.0,
910230403,9102304,1100,1001115012,1,200,B,InOrder,1.0,3.0,
910230404,9102304,1700,1001113012,3,160,B,InOrder,1.0,3.0,
910230405,9102304,2520,1001115012,1,200,B,InOrder,1.0,3.0,
910230406,9102304,3520,1001115012,1,200,B,InOrder,1.0,3.0,
910230407,9102304,4120,1001111012,4,140,B,InOrder,1.0,3.0,
910230408,9102304,5120,1001111012,4,140,B,InOrder,1.0,3.0,
910230501,9102305,100,1001115012,1,200,B,InOrder,4.0,6.0,
910230502,9102305,700,1001113012,3,160,B,InOrder,4.0,6.0,
910230503,9102305,1100,1001115012,1,200,B,InOrder,4.0,6.0,
910230504,9102305,1700,1001113012,3,160,B,InOrder,4.0,6.0,
910230505,9102305,2520,1001115012,1,200,B,InOrder,4.0,6.0,
910230506,9102305,3520,1001115012,1,200,B,InOrder,4.0,6.0,
910230507,9102305,4120,1001111012,4,140,B,InOrder,4.0,6.0,
910230508,9102305,5120,1001111012,4,140,B,InOrder,4.0,6.0,
910230601,9102306,100,1001115012,1,200,B,InOrder,7.0,9.0,
910230602,9102306,700,1001113012,3,160,B,InOrder,7.0,9.0,
910230603,9102306,1100,1001115012,1,200,B,InOrder,7.0,9.0,
910230604,9102306,1700,1001113012,3,160,B,InOrder,7.0,9.0,
910230605,9102306,2520,1001115012,1,200,B,InOrder,7.0,9.0,
910230606,9102306,3520,1001115012,1,200,B,InOrder,7.0,9.0,
910230607,9102306,4120,1001111012,4,140,B,InOrder,7.0,9.0,
910230608,9102306,5120,1001111012,4,140,B,InOrder,7.0,9.0,
910230701,9102307,100,1001115012,1,200,C,InOrder,1.0,3.0,
910230702,9102307,700,1001113012,3,160,C,InOrder,1.0,3.0,
910230703,9102307,1100,1001115012,1,200,C,InOrder,1.0,3.0,
910230704,9102307,1700,1001113012,3,160,C,InOrder,1.0,3.0,
910230705,9102307,2520,1001115012,1,200,C,InOrder,1.0,3.0,
910230706,9102307,3520,1001115012,1,200,C,InOrder,1.0,3.0,
910230707,9102307,4120,1001111012,4,140,C,InOrder,1.0,3.0,
910230708,9102307,5120,1001111012,4,140,C,InOrder,1.0,3.0,
910230801,9102308,100,1001115012,1,200,C,InOrder,4.0,6.0,
910230802,9102308,700,1001113012,3,160,C,InOrder,4.0,6.0,
910230803,9102308,1100,1001115012,1,200,C,InOrder,4.0,6.0,
910230804,9102308,1700,1001113012,3,160,C,InOrder,4.0,6.0,
910230805,9102308,2520,1001115012,1,200,C,InOrder,4.0,6.0,
910230806,9102308,3520,1001115012,1,200,C,InOrder,4.0,6.0,
910230807,9102308,4120,1001111012,4,140,C,InOrder,4.0,6.0,
910230808,9102308,5120,1001111012,4,140,C,InOrder,4.0,6.0,
910230901,9102309,100,1001115012,1,200,C,InOrder,7.0,9.0,
910230902,9102309,700,1001113012,3,160,C,InOrder,7.0,9.0,
910230903,9102309,1100,1001115012,1,200,C,InOrder,7.0,9.0,
910230904,9102309,1700,1001113012,3,160,C,InOrder,7.0,9.0,
910230905,9102309,2520,1001115012,1,200,C,InOrder,7.0,9.0,
910230906,9102309,3520,1001115012,1,200,C,InOrder,7.0,9.0,
910230907,9102309,4120,1001111012,4,140,C,InOrder,7.0,9.0,
910230908,9102309,5120,1001111012,4,140,C,InOrder,7.0,9.0,
910231001,9102310,100,1001115012,1,200,D,InOrder,1.0,3.0,
910231002,9102310,700,1001113012,3,160,D,InOrder,1.0,3.0,
910231003,9102310,1100,1001115012,1,200,D,InOrder,1.0,3.0,
910231004,9102310,1700,1001113012,3,160,D,InOrder,1.0,3.0,
910231005,9102310,2520,1001115012,1,200,D,InOrder,1.0,3.0,
910231006,9102310,3520,1001115012,1,200,D,InOrder,1.0,3.0,
910231007,9102310,4120,1001111012,4,140,D,InOrder,1.0,3.0,
910231008,9102310,5120,1001111012,4,140,D,InOrder,1.0,3.0,
910231101,9102311,100,1001115012,1,200,D,InOrder,4.0,6.0,
910231102,9102311,700,1001113012,3,160,D,InOrder,4.0,6.0,
910231103,9102311,1100,1001115012,1,200,D,InOrder,4.0,6.0,
910231104,9102311,1700,1001113012,3,160,D,InOrder,4.0,6.0,
910231105,9102311,2520,1001115012,1,200,D,InOrder,4.0,6.0,
910231106,9102311,3520,1001115012,1,200,D,InOrder,4.0,6.0,
910231107,9102311,4120,1001111012,4,140,D,InOrder,4.0,6.0,
910231108,9102311,5120,1001111012,4,140,D,InOrder,4.0,6.0,
910231201,9102312,100,1001115012,1,200,D,InOrder,7.0,9.0,
910231202,9102312,700,1001113012,3,160,D,InOrder,7.0,9.0,
910231203,9102312,1100,1001115012,1,200,D,InOrder,7.0,9.0,
910231204,9102312,1700,1001113012,3,160,D,InOrder,7.0,9.0,
910231205,9102312,2520,1001115012,1,200,D,InOrder,7.0,9.0,
910231206,9102312,3520,1001115012,1,200,D,InOrder,7.0,9.0,
910231207,9102312,4120,1001111012,4,140,D,InOrder,7.0,9.0,
910231208,9102312,5120,1001111012,4,140,D,InOrder,7.0,9.0,
910240101,9102401,100,1001113012,1,200,A,InOrder,1.0,3.0,
910240102,9102401,1100,1001111012,8,120,A,InOrder,1.0,3.0,
910240103,9102401,1300,1001113012,1,200,A,InOrder,1.0,3.0,
910240104,9102401,2300,1001111012,8,120,A,InOrder,1.0,3.0,
910240105,9102401,2940,1001102012,3,160,A,InOrder,1.0,3.0,
910240106,9102401,4260,1001111012,5,140,A,InOrder,1.0,3.0,
910240107,9102401,4140,1001102012,3,160,A,InOrder,1.0,3.0,
910240108,9102401,5460,1001111012,5,140,A,InOrder,1.0,3.0,
910240201,9102402,100,1001113012,1,200,A,InOrder,4.0,6.0,
910240202,9102402,1100,1001111012,8,120,A,InOrder,4.0,6.0,
910240203,9102402,1300,1001113012,1,200,A,InOrder,4.0,6.0,
910240204,9102402,2300,1001111012,8,120,A,InOrder,4.0,6.0,
910240205,9102402,2940,1001102012,3,160,A,InOrder,4.0,6.0,
910240206,9102402,4260,1001111012,5,140,A,InOrder,4.0,6.0,
910240207,9102402,4140,1001102012,3,160,A,InOrder,4.0,6.0,
910240208,9102402,5460,1001111012,5,140,A,InOrder,4.0,6.0,
910240301,9102403,100,1001113012,1,200,A,InOrder,7.0,9.0,
910240302,9102403,1100,1001111012,8,120,A,InOrder,7.0,9.0,
910240303,9102403,1300,1001113012,1,200,A,InOrder,7.0,9.0,
910240304,9102403,2300,1001111012,8,120,A,InOrder,7.0,9.0,
910240305,9102403,2940,1001102012,3,160,A,InOrder,7.0,9.0,
910240306,9102403,4260,1001111012,5,140,A,InOrder,7.0,9.0,
910240307,9102403,4140,1001102012,3,160,A,InOrder,7.0,9.0,
910240308,9102403,5460,1001111012,5,140,A,InOrder,7.0,9.0,
910240401,9102404,100,1001113012,1,200,B,InOrder,1.0,3.0,
910240402,9102404,1100,1001111012,8,120,B,InOrder,1.0,3.0,
910240403,9102404,1300,1001113012,1,200,B,InOrder,1.0,3.0,
910240404,9102404,2300,1001111012,8,120,B,InOrder,1.0,3.0,
910240405,9102404,2940,1001102012,3,160,B,InOrder,1.0,3.0,
910240406,9102404,4260,1001111012,5,140,B,InOrder,1.0,3.0,
910240407,9102404,4140,1001102012,3,160,B,InOrder,1.0,3.0,
910240408,9102404,5460,1001111012,5,140,B,InOrder,1.0,3.0,
910240501,9102405,100,1001113012,1,200,B,InOrder,4.0,6.0,
910240502,9102405,1100,1001111012,8,120,B,InOrder,4.0,6.0,
910240503,9102405,1300,1001113012,1,200,B,InOrder,4.0,6.0,
910240504,9102405,2300,1001111012,8,120,B,InOrder,4.0,6.0,
910240505,9102405,2940,1001102012,3,160,B,InOrder,4.0,6.0,
910240506,9102405,4260,1001111012,5,140,B,InOrder,4.0,6.0,
910240507,9102405,4140,1001102012,3,160,B,InOrder,4.0,6.0,
910240508,9102405,5460,1001111012,5,140,B,InOrder,4.0,6.0,
910240601,9102406,100,1001113012,1,200,B,InOrder,7.0,9.0,
910240602,9102406,1100,1001111012,8,120,B,InOrder,7.0,9.0,
910240603,9102406,1300,1001113012,1,200,B,InOrder,7.0,9.0,
910240604,9102406,2300,1001111012,8,120,B,InOrder,7.0,9.0,
910240605,9102406,2940,1001102012,3,160,B,InOrder,7.0,9.0,
910240606,9102406,4260,1001111012,5,140,B,InOrder,7.0,9.0,
910240607,9102406,4140,1001102012,3,160,B,InOrder,7.0,9.0,
910240608,9102406,5460,1001111012,5,140,B,InOrder,7.0,9.0,
910240701,9102407,100,1001113012,1,200,C,InOrder,1.0,3.0,
910240702,9102407,1100,1001111012,8,120,C,InOrder,1.0,3.0,
910240703,9102407,1300,1001113012,1,200,C,InOrder,1.0,3.0,
910240704,9102407,2300,1001111012,8,120,C,InOrder,1.0,3.0,
910240705,9102407,2940,1001102012,3,160,C,InOrder,1.0,3.0,
910240706,9102407,4260,1001111012,5,140,C,InOrder,1.0,3.0,
910240707,9102407,4140,1001102012,3,160,C,InOrder,1.0,3.0,
910240708,9102407,5460,1001111012,5,140,C,InOrder,1.0,3.0,
910240801,9102408,100,1001113012,1,200,C,InOrder,4.0,6.0,
910240802,9102408,1100,1001111012,8,120,C,InOrder,4.0,6.0,
910240803,9102408,1300,1001113012,1,200,C,InOrder,4.0,6.0,
910240804,9102408,2300,1001111012,8,120,C,InOrder,4.0,6.0,
910240805,9102408,2940,1001102012,3,160,C,InOrder,4.0,6.0,
910240806,9102408,4260,1001111012,5,140,C,InOrder,4.0,6.0,
910240807,9102408,4140,1001102012,3,160,C,InOrder,4.0,6.0,
910240808,9102408,5460,1001111012,5,140,C,InOrder,4.0,6.0,
910240901,9102409,100,1001113012,1,200,C,InOrder,7.0,9.0,
910240902,9102409,1100,1001111012,8,120,C,InOrder,7.0,9.0,
910240903,9102409,1300,1001113012,1,200,C,InOrder,7.0,9.0,
910240904,9102409,2300,1001111012,8,120,C,InOrder,7.0,9.0,
910240905,9102409,2940,1001102012,3,160,C,InOrder,7.0,9.0,
910240906,9102409,4260,1001111012,5,140,C,InOrder,7.0,9.0,
910240907,9102409,4140,1001102012,3,160,C,InOrder,7.0,9.0,
910240908,9102409,5460,1001111012,5,140,C,InOrder,7.0,9.0,
910241001,9102410,100,1001113012,1,200,D,InOrder,1.0,3.0,
910241002,9102410,1100,1001111012,8,120,D,InOrder,1.0,3.0,
910241003,9102410,1300,1001113012,1,200,D,InOrder,1.0,3.0,
910241004,9102410,2300,1001111012,8,120,D,InOrder,1.0,3.0,
910241005,9102410,2940,1001102012,3,160,D,InOrder,1.0,3.0,
910241006,9102410,4260,1001111012,5,140,D,InOrder,1.0,3.0,
910241007,9102410,4140,1001102012,3,160,D,InOrder,1.0,3.0,
910241008,9102410,5460,1001111012,5,140,D,InOrder,1.0,3.0,
910241101,9102411,100,1001113012,1,200,D,InOrder,4.0,6.0,
910241102,9102411,1100,1001111012,8,120,D,InOrder,4.0,6.0,
910241103,9102411,1300,1001113012,1,200,D,InOrder,4.0,6.0,
910241104,9102411,2300,1001111012,8,120,D,InOrder,4.0,6.0,
910241105,9102411,2940,1001102012,3,160,D,InOrder,4.0,6.0,
910241106,9102411,4260,1001111012,5,140,D,InOrder,4.0,6.0,
910241107,9102411,4140,1001102012,3,160,D,InOrder,4.0,6.0,
910241108,9102411,5460,1001111012,5,140,D,InOrder,4.0,6.0,
910241201,9102412,100,1001113012,1,200,D,InOrder,7.0,9.0,
910241202,9102412,1100,1001111012,8,120,D,InOrder,7.0,9.0,
910241203,9102412,1300,1001113012,1,200,D,InOrder,7.0,9.0,
910241204,9102412,2300,1001111012,8,120,D,InOrder,7.0,9.0,
910241205,9102412,2940,1001102012,3,160,D,InOrder,7.0,9.0,
910241206,9102412,4260,1001111012,5,140,D,InOrder,7.0,9.0,
910241207,9102412,4140,1001102012,3,160,D,InOrder,7.0,9.0,
910241208,9102412,5460,1001111012,5,140,D,InOrder,7.0,9.0,
910250101,9102501,300,1001201013,1,200,A,Forced,,,1.0
910250102,9102501,600,1001102013,2,200,A,InOrder,1.0,3.0,
910250103,9102501,1500,1001105013,5,120,A,InOrder,1.0,3.0,
910250104,9102501,1800,1001102013,2,200,A,InOrder,1.0,3.0,
910250105,9102501,2700,1001204013,1,120,A,InOrder,1.0,3.0,
910250106,9102501,3340,1001113013,2,160,A,InOrder,1.0,3.0,
910250107,9102501,4500,1001111013,8,140,A,InOrder,1.0,3.0,
910250108,9102501,4540,1001113013,2,160,A,InOrder,1.0,3.0,
910250109,9102501,5700,1001111013,8,140,A,InOrder,1.0,3.0,
910250201,9102502,300,1001201013,1,200,A,Forced,,,4.0
910250202,9102502,600,1001102013,2,200,A,InOrder,4.0,6.0,
910250203,9102502,1500,1001105013,5,120,A,InOrder,4.0,6.0,
910250204,9102502,1800,1001102013,2,200,A,InOrder,4.0,6.0,
910250205,9102502,2700,1001204013,1,120,A,InOrder,4.0,6.0,
910250206,9102502,3340,1001113013,2,160,A,InOrder,4.0,6.0,
910250207,9102502,4500,1001111013,8,140,A,InOrder,4.0,6.0,
910250208,9102502,4540,1001113013,2,160,A,InOrder,4.0,6.0,
910250209,9102502,5700,1001111013,8,140,A,InOrder,4.0,6.0,
910250301,9102503,300,1001201013,1,200,A,Forced,,,7.0
910250302,9102503,600,1001102013,2,200,A,InOrder,7.0,9.0,
910250303,9102503,1500,1001105013,5,120,A,InOrder,7.0,9.0,
910250304,9102503,1800,1001102013,2,200,A,InOrder,7.0,9.0,
910250305,9102503,2700,1001204013,1,120,A,InOrder,7.0,9.0,
910250306,9102503,3340,1001113013,2,160,A,InOrder,7.0,9.0,
910250307,9102503,4500,1001111013,8,140,A,InOrder,7.0,9.0,
910250308,9102503,4540,1001113013,2,160,A,InOrder,7.0,9.0,
910250309,9102503,5700,1001111013,8,140,A,InOrder,7.0,9.0,
910250401,9102504,300,1001201013,1,200,B,Forced,,,1.0
910250402,9102504,600,1001102013,2,200,B,InOrder,1.0,3.0,
910250403,9102504,1500,1001105013,5,120,B,InOrder,1.0,3.0,
910250404,9102504,1800,1001102013,2,200,B,InOrder,1.0,3.0,
910250405,9102504,2700,1001204013,1,120,B,InOrder,1.0,3.0,
910250406,9102504,3340,1001113013,2,160,B,InOrder,1.0,3.0,
910250407,9102504,4500,1001111013,8,140,B,InOrder,1.0,3.0,
910250408,9102504,4540,1001113013,2,160,B,InOrder,1.0,3.0,
910250409,9102504,5700,1001111013,8,140,B,InOrder,1.0,3.0,
910250501,9102505,300,1001201013,1,200,B,Forced,,,4.0
910250502,9102505,600,1001102013,2,200,B,InOrder,4.0,6.0,
910250503,9102505,1500,1001105013,5,120,B,InOrder,4.0,6.0,
910250504,9102505,1800,1001102013,2,200,B,InOrder,4.0,6.0,
910250505,9102505,2700,1001204013,1,120,B,InOrder,4.0,6.0,
910250506,9102505,3340,1001113013,2,160,B,InOrder,4.0,6.0,
910250507,9102505,4500,1001111013,8,140,B,InOrder,4.0,6.0,
910250508,9102505,4540,1001113013,2,160,B,InOrder,4.0,6.0,
910250509,9102505,5700,1001111013,8,140,B,InOrder,4.0,6.0,
910250601,9102506,300,1001201013,1,200,B,Forced,,,7.0
910250602,9102506,600,1001102013,2,200,B,InOrder,7.0,9.0,
910250603,9102506,1500,1001105013,5,120,B,InOrder,7.0,9.0,
910250604,9102506,1800,1001102013,2,200,B,InOrder,7.0,9.0,
910250605,9102506,2700,1001204013,1,120,B,InOrder,7.0,9.0,
910250606,9102506,3340,1001113013,2,160,B,InOrder,7.0,9.0,
910250607,9102506,4500,1001111013,8,140,B,InOrder,7.0,9.0,
910250608,9102506,4540,1001113013,2,160,B,InOrder,7.0,9.0,
910250609,9102506,5700,1001111013,8,140,B,InOrder,7.0,9.0,
910250701,9102507,300,1001201013,1,200,C,Forced,,,1.0
910250702,9102507,600,1001102013,2,200,C,InOrder,1.0,3.0,
910250703,9102507,1500,1001105013,5,120,C,InOrder,1.0,3.0,
910250704,9102507,1800,1001102013,2,200,C,InOrder,1.0,3.0,
910250705,9102507,2700,1001204013,1,120,C,InOrder,1.0,3.0,
910250706,9102507,3340,1001113013,2,160,C,InOrder,1.0,3.0,
910250707,9102507,4500,1001111013,8,140,C,InOrder,1.0,3.0,
910250708,9102507,4540,1001113013,2,160,C,InOrder,1.0,3.0,
910250709,9102507,5700,1001111013,8,140,C,InOrder,1.0,3.0,
910250801,9102508,300,1001201013,1,200,C,Forced,,,4.0
910250802,9102508,600,1001102013,2,200,C,InOrder,4.0,6.0,
910250803,9102508,1500,1001105013,5,120,C,InOrder,4.0,6.0,
910250804,9102508,1800,1001102013,2,200,C,InOrder,4.0,6.0,
910250805,9102508,2700,1001204013,1,120,C,InOrder,4.0,6.0,
910250806,9102508,3340,1001113013,2,160,C,InOrder,4.0,6.0,
910250807,9102508,4500,1001111013,8,140,C,InOrder,4.0,6.0,
910250808,9102508,4540,1001113013,2,160,C,InOrder,4.0,6.0,
910250809,9102508,5700,1001111013,8,140,C,InOrder,4.0,6.0,
910250901,9102509,300,1001201013,1,200,C,Forced,,,7.0
910250902,9102509,600,1001102013,2,200,C,InOrder,7.0,9.0,
910250903,9102509,1500,1001105013,5,120,C,InOrder,7.0,9.0,
910250904,9102509,1800,1001102013,2,200,C,InOrder,7.0,9.0,
910250905,9102509,2700,1001204013,1,120,C,InOrder,7.0,9.0,
910250906,9102509,3340,1001113013,2,160,C,InOrder,7.0,9.0,
910250907,9102509,4500,1001111013,8,140,C,InOrder,7.0,9.0,
910250908,9102509,4540,1001113013,2,160,C,InOrder,7.0,9.0,
910250909,9102509,5700,1001111013,8,140,C,InOrder,7.0,9.0,
910251001,9102510,300,1001201013,1,200,D,Forced,,,1.0
910251002,9102510,600,1001102013,2,200,D,InOrder,1.0,3.0,
910251003,9102510,1500,1001105013,5,120,D,InOrder,1.0,3.0,
910251004,9102510,1800,1001102013,2,200,D,InOrder,1.0,3.0,
910251005,9102510,2700,1001204013,1,120,D,InOrder,1.0,3.0,
910251006,9102510,3340,1001113013,2,160,D,InOrder,1.0,3.0,
910251007,9102510,4500,1001111013,8,140,D,InOrder,1.0,3.0,
910251008,9102510,4540,1001113013,2,160,D,InOrder,1.0,3.0,
910251009,9102510,5700,1001111013,8,140,D,InOrder,1.0,3.0,
910251101,9102511,300,1001201013,1,200,D,Forced,,,4.0
910251102,9102511,600,1001102013,2,200,D,InOrder,4.0,6.0,
910251103,9102511,1500,1001105013,5,120,D,InOrder,4.0,6.0,
910251104,9102511,1800,1001102013,2,200,D,InOrder,4.0,6.0,
910251105,9102511,2700,1001204013,1,120,D,InOrder,4.0,6.0,
910251106,9102511,3340,1001113013,2,160,D,InOrder,4.0,6.0,
910251107,9102511,4500,1001111013,8,140,D,InOrder,4.0,6.0,
910251108,9102511,4540,1001113013,2,160,D,InOrder,4.0,6.0,
910251109,9102511,5700,1001111013,8,140,D,InOrder,4.0,6.0,
910251201,9102512,300,1001201013,1,200,D,Forced,,,7.0
910251202,9102512,600,1001102013,2,200,D,InOrder,7.0,9.0,
910251203,9102512,1500,1001105013,5,120,D,InOrder,7.0,9.0,
910251204,9102512,1800,1001102013,2,200,D,InOrder,7.0,9.0,
910251205,9102512,2700,1001204013,1,120,D,InOrder,7.0,9.0,
910251206,9102512,3340,1001113013,2,160,D,InOrder,7.0,9.0,
910251207,9102512,4500,1001111013,8,140,D,InOrder,7.0,9.0,
910251208,9102512,4540,1001113013,2,160,D,InOrder,7.0,9.0,
910251209,9102512,5700,1001111013,8,140,D,InOrder,7.0,9.0,
910260101,9102601,100,1001115013,1,200,A,InOrder,1.0,3.0,
910260102,9102601,900,1001108013,3,160,A,InOrder,1.0,3.0,
910260103,9102601,2120,1001107013,5,100,A,InOrder,1.0,3.0,
910260104,9102601,3020,1001115013,1,200,A,InOrder,1.0,3.0,
910260105,9102601,3820,1001108013,3,160,A,InOrder,1.0,3.0,
910260106,9102601,5040,1001107013,5,100,A,InOrder,1.0,3.0,
910260201,9102602,100,1001115013,1,200,A,InOrder,4.0,6.0,
910260202,9102602,900,1001108013,3,160,A,InOrder,4.0,6.0,
910260203,9102602,2120,1001107013,5,100,A,InOrder,4.0,6.0,
910260204,9102602,3020,1001115013,1,200,A,InOrder,4.0,6.0,
910260205,9102602,3820,1001108013,3,160,A,InOrder,4.0,6.0,
910260206,9102602,5040,1001107013,5,100,A,InOrder,4.0,6.0,
910260301,9102603,100,1001115013,1,200,A,InOrder,7.0,9.0,
910260302,9102603,900,1001108013,3,160,A,InOrder,7.0,9.0,
910260303,9102603,2120,1001107013,5,100,A,InOrder,7.0,9.0,
910260304,9102603,3020,1001115013,1,200,A,InOrder,7.0,9.0,
910260305,9102603,3820,1001108013,3,160,A,InOrder,7.0,9.0,
910260306,9102603,5040,1001107013,5,100,A,InOrder,7.0,9.0,
910260401,9102604,100,1001115013,1,200,B,InOrder,1.0,3.0,
910260402,9102604,900,1001108013,3,160,B,InOrder,1.0,3.0,
910260403,9102604,2120,1001107013,5,100,B,InOrder,1.0,3.0,
910260404,9102604,3020,1001115013,1,200,B,InOrder,1.0,3.0,
910260405,9102604,3820,1001108013,3,160,B,InOrder,1.0,3.0,
910260406,9102604,5040,1001107013,5,100,B,InOrder,1.0,3.0,
910260501,9102605,100,1001115013,1,200,B,InOrder,4.0,6.0,
910260502,9102605,900,1001108013,3,160,B,InOrder,4.0,6.0,
910260503,9102605,2120,1001107013,5,100,B,InOrder,4.0,6.0,
910260504,9102605,3020,1001115013,1,200,B,InOrder,4.0,6.0,
910260505,9102605,3820,1001108013,3,160,B,InOrder,4.0,6.0,
910260506,9102605,5040,1001107013,5,100,B,InOrder,4.0,6.0,
910260601,9102606,100,1001115013,1,200,B,InOrder,7.0,9.0,
910260602,9102606,900,1001108013,3,160,B,InOrder,7.0,9.0,
910260603,9102606,2120,1001107013,5,100,B,InOrder,7.0,9.0,
910260604,9102606,3020,1001115013,1,200,B,InOrder,7.0,9.0,
910260605,9102606,3820,1001108013,3,160,B,InOrder,7.0,9.0,
910260606,9102606,5040,1001107013,5,100,B,InOrder,7.0,9.0,
910260701,9102607,100,1001115013,1,200,C,InOrder,1.0,3.0,
910260702,9102607,900,1001108013,3,160,C,InOrder,1.0,3.0,
910260703,9102607,2120,1001107013,5,100,C,InOrder,1.0,3.0,
910260704,9102607,3020,1001115013,1,200,C,InOrder,1.0,3.0,
910260705,9102607,3820,1001108013,3,160,C,InOrder,1.0,3.0,
910260706,9102607,5040,1001107013,5,100,C,InOrder,1.0,3.0,
910260801,9102608,100,1001115013,1,200,C,InOrder,4.0,6.0,
910260802,9102608,900,1001108013,3,160,C,InOrder,4.0,6.0,
910260803,9102608,2120,1001107013,5,100,C,InOrder,4.0,6.0,
910260804,9102608,3020,1001115013,1,200,C,InOrder,4.0,6.0,
910260805,9102608,3820,1001108013,3,160,C,InOrder,4.0,6.0,
910260806,9102608,5040,1001107013,5,100,C,InOrder,4.0,6.0,
910260901,9102609,100,1001115013,1,200,C,InOrder,7.0,9.0,
910260902,9102609,900,1001108013,3,160,C,InOrder,7.0,9.0,
910260903,9102609,2120,1001107013,5,100,C,InOrder,7.0,9.0,
910260904,9102609,3020,1001115013,1,200,C,InOrder,7.0,9.0,
910260905,9102609,3820,1001108013,3,160,C,InOrder,7.0,9.0,
910260906,9102609,5040,1001107013,5,100,C,InOrder,7.0,9.0,
910261001,9102610,100,1001115013,1,200,D,InOrder,1.0,3.0,
910261002,9102610,900,1001108013,3,160,D,InOrder,1.0,3.0,
910261003,9102610,2120,1001107013,5,100,D,InOrder,1.0,3.0,
910261004,9102610,3020,1001115013,1,200,D,InOrder,1.0,3.0,
910261005,9102610,3820,1001108013,3,160,D,InOrder,1.0,3.0,
910261006,9102610,5040,1001107013,5,100,D,InOrder,1.0,3.0,
910261101,9102611,100,1001115013,1,200,D,InOrder,4.0,6.0,
910261102,9102611,900,1001108013,3,160,D,InOrder,4.0,6.0,
910261103,9102611,2120,1001107013,5,100,D,InOrder,4.0,6.0,
910261104,9102611,3020,1001115013,1,200,D,InOrder,4.0,6.0,
910261105,9102611,3820,1001108013,3,160,D,InOrder,4.0,6.0,
910261106,9102611,5040,1001107013,5,100,D,InOrder,4.0,6.0,
910261201,9102612,100,1001115013,1,200,D,InOrder,7.0,9.0,
910261202,9102612,900,1001108013,3,160,D,InOrder,7.0,9.0,
910261203,9102612,2120,1001107013,5,100,D,InOrder,7.0,9.0,
910261204,9102612,3020,1001115013,1,200,D,InOrder,7.0,9.0,
910261205,9102612,3820,1001108013,3,160,D,InOrder,7.0,9.0,
910261206,9102612,5040,1001107013,5,100,D,InOrder,7.0,9.0,
910270101,9102701,100,1001104014,3,140,A,InOrder,1.0,3.0,
910270102,9102701,1180,1001110014,3,140,A,InOrder,1.0,3.0,
910270103,9102701,2260,1001110014,2,160,A,InOrder,1.0,3.0,
910270104,9102701,4020,1001112014,16,80,A,InOrder,1.0,3.0,
910270201,9102702,100,1001104014,3,140,A,InOrder,4.0,6.0,
910270202,9102702,1180,1001110014,3,140,A,InOrder,4.0,6.0,
910270203,9102702,2260,1001110014,2,160,A,InOrder,4.0,6.0,
910270204,9102702,4020,1001112014,16,80,A,InOrder,4.0,6.0,
910270301,9102703,100,1001104014,3,140,A,InOrder,7.0,9.0,
910270302,9102703,1180,1001110014,3,140,A,InOrder,7.0,9.0,
910270303,9102703,2260,1001110014,2,160,A,InOrder,7.0,9.0,
910270304,9102703,4020,1001112014,16,80,A,InOrder,7.0,9.0,
910270401,9102704,100,1001104014,3,140,B,InOrder,1.0,3.0,
910270402,9102704,1180,1001110014,3,140,B,InOrder,1.0,3.0,
910270403,9102704,2260,1001110014,2,160,B,InOrder,1.0,3.0,
910270404,9102704,4020,1001112014,16,80,B,InOrder,1.0,3.0,
910270501,9102705,100,1001104014,3,140,B,InOrder,4.0,6.0,
