id,wave_id,spawner_index,monster_group,monster_id,target_monster,delay_time,spawn_monster_group_dead,despawn_monster_group_dead,spawn_area_condition
10017,10,17,2,5001,False,0.0,,,
10018,10,18,2,5001,False,0.0,,,
10019,10,19,2,5001,False,0.0,,,
10020,10,20,2,5001,False,0.0,,,
10021,10,21,2,5001,False,0.0,,,
10022,10,22,2,5001,False,0.0,,,
10023,10,23,2,5001,False,0.0,,,
10024,10,24,2,5001,False,0.0,,,
10025,10,25,2,5001,False,0.0,,,
10026,10,26,2,5001,False,0.0,,,
10027,10,27,2,5001,False,0.0,,,
10028,10,28,2,5001,False,0.0,,,
10029,10,29,2,5001,False,0.0,,,
10030,10,30,2,5001,False,0.0,,,
10031,10,31,2,5001,False,0.0,,,
10032,10,32,2,5001,False,0.0,,,
10033,10,33,2,5001,False,0.0,,,
10034,10,34,2,5001,False,0.0,,,
10035,10,35,2,5001,False,0.0,,,
10036,10,36,2,5001,False,0.0,,,
10037,10,37,2,5001,False,0.0,,,
10038,10,38,3,3001,False,0.0,,,
10039,10,39,3,3001,False,0.0,,,
10040,10,40,3,3001,False,0.0,,,
10041,10,41,3,3001,False,0.0,,,
10042,10,42,3,3001,False,0.0,,,
10043,10,43,3,3001,False,0.0,,,
10044,10,44,3,3001,False,0.0,,,
10045,10,45,3,3001,False,0.0,,,
10046,10,46,4,3001,False,0.0,3.0,,
10047,10,47,4,3001,False,0.0,3.0,,
10048,10,48,4,3001,False,0.0,3.0,,
10049,10,49,4,3001,False,50.0,3.0,,
10050,10,50,4,3001,False,50.0,3.0,,
10051,10,51,4,3001,False,50.0,3.0,,
10052,10,52,5,3001,False,100.0,4.0,,
10053,10,53,5,3001,False,100.0,4.0,,
10054,10,54,5,3001,False,100.0,4.0,,
10055,10,55,5,3001,False,100.0,4.0,,
10056,10,56,5,3001,False,100.0,4.0,,
10057,10,57,5,3001,False,100.0,4.0,,
10058,10,58,6,3001,False,0.0,5.0,,
10059,10,59,6,3001,False,0.0,5.0,,
10060,10,60,6,3001,False,25.0,5.0,,
10061,10,61,6,3001,False,25.0,5.0,,
10062,10,62,6,3001,False,50.0,5.0,,
10063,10,63,6,3001,False,50.0,5.0,,
10064,10,64,6,3001,False,75.0,5.0,,
10065,10,65,6,3001,False,75.0,5.0,,
10066,10,66,6,3001,False,100.0,5.0,,
10067,10,67,6,3001,False,100.0,5.0,,
10068,10,68,6,3001,False,125.0,5.0,,
10069,10,69,6,3001,False,125.0,5.0,,
10070,10,70,7,3001,False,0.0,6.0,,
10071,10,71,7,3001,False,0.0,6.0,,
10072,10,72,7,3001,False,0.0,6.0,,
10073,10,73,7,3001,False,0.0,6.0,,
10074,10,74,7,3001,False,0.0,6.0,,
10075,10,75,7,3001,False,0.0,6.0,,
10076,10,76,7,3001,False,0.0,6.0,,
10077,10,77,7,3001,False,0.0,6.0,,
10078,10,78,7,3001,False,0.0,6.0,,
11001,11,1,1,1001,True,0.0,,,
11002,11,2,2,5001,False,0.0,,,
11003,11,3,2,5001,False,0.0,,,
11004,11,4,2,5001,False,0.0,,,
11005,11,5,2,5001,False,0.0,,,
11006,11,6,2,5001,False,0.0,,,
11007,11,7,2,5001,False,0.0,,,
11008,11,8,2,5001,False,0.0,,,
11009,11,9,2,5001,False,0.0,,,
11010,11,10,2,5001,False,0.0,,,
11011,11,11,2,5001,False,0.0,,,
11012,11,12,2,5001,False,0.0,,,
11013,11,13,2,5001,False,0.0,,,
11014,11,14,2,5001,False,0.0,,,
11015,11,15,2,5001,False,0.0,,,
11016,11,16,2,5001,False,0.0,,,
11017,11,17,2,5001,False,0.0,,,
11018,11,18,3,3001,False,0.0,,,
11019,11,19,3,3001,False,0.0,,,
11020,11,20,3,3001,False,0.0,,,
11021,11,21,3,3001,False,0.0,,,
11022,11,22,3,3001,False,0.0,,,
11023,11,23,3,3001,False,0.0,,,
11024,11,24,4,3001,False,0.0,3.0,,
11025,11,25,4,3001,False,0.0,3.0,,
11026,11,26,4,3001,False,0.0,3.0,,
11027,11,27,4,3001,False,0.0,3.0,,
11028,11,28,4,3001,False,0.0,3.0,,
11029,11,29,4,3001,False,0.0,3.0,,
11030,11,30,5,3001,False,0.0,4.0,,
11031,11,31,5,3001,False,0.0,4.0,,
11032,11,32,5,3001,False,0.0,4.0,,
11033,11,33,5,3001,False,0.0,4.0,,
11034,11,34,5,3001,False,0.0,4.0,,
11035,11,35,5,3001,False,0.0,4.0,,
11036,11,36,6,3001,False,0.0,5.0,,
11037,11,37,6,3001,False,0.0,5.0,,
11038,11,38,6,3001,False,0.0,5.0,,
11039,11,39,6,3001,False,0.0,5.0,,
11040,11,40,6,3001,False,0.0,5.0,,
11041,11,41,6,3001,False,0.0,5.0,,
11042,11,42,7,3001,False,0.0,6.0,,
11043,11,43,7,3001,False,0.0,6.0,,
11044,11,44,7,3001,False,0.0,6.0,,
11045,11,45,7,3001,False,0.0,6.0,,
11046,11,46,7,3001,False,0.0,6.0,,
11047,11,47,7,3001,False,0.0,6.0,,
11048,11,48,7,3001,False,0.0,6.0,,
11049,11,49,7,3001,False,0.0,6.0,,
11050,11,50,7,3001,False,0.0,6.0,,
11051,11,51,7,3001,False,0.0,6.0,,
11052,11,52,7,3001,False,0.0,6.0,,
11053,11,53,7,3001,False,0.0,6.0,,
11054,11,54,8,3001,False,0.0,7.0,,
11055,11,55,8,3001,False,10.0,7.0,,
11056,11,56,8,3001,False,20.0,7.0,,
11057,11,57,8,3001,False,30.0,7.0,,
11058,11,58,8,3001,False,40.0,7.0,,
11059,11,59,8,3001,False,50.0,7.0,,
11060,11,60,8,3001,False,60.0,7.0,,
11061,11,61,8,3001,False,70.0,7.0,,
11062,11,62,8,3001,False,80.0,7.0,,
11063,11,63,8,3001,False,90.0,7.0,,
11064,11,64,8,3001,False,100.0,7.0,,
11065,11,65,8,3001,False,110.0,7.0,,
11066,11,66,8,3001,False,120.0,7.0,,
11067,11,67,8,3001,False,130.0,7.0,,
11068,11,68,8,3001,False,140.0,7.0,,
11069,11,69,8,3001,False,150.0,7.0,,
12001,12,1,1,1004,True,0.0,,,
12002,12,2,2,2002,False,0.0,,,
12003,12,3,2,2002,False,0.0,,,
12004,12,4,2,2002,False,0.0,,,
12005,12,5,2,2002,False,0.0,,,
12006,12,6,3,4001,False,0.0,,,
12007,12,7,3,4001,False,0.0,,,
12008,12,8,3,4001,False,0.0,,,
12009,12,9,3,4001,False,0.0,,,
12010,12,10,3,4001,False,0.0,,,
12011,12,11,3,4001,False,0.0,,,
12012,12,12,3,4001,False,0.0,,,
12013,12,13,3,4001,False,0.0,,,
12014,12,14,3,4001,False,0.0,,,
12015,12,15,3,4001,False,0.0,,,
12016,12,16,3,4001,False,0.0,,,
12017,12,17,3,4001,False,0.0,,,
12018,12,18,3,4001,False,0.0,,,
12019,12,19,3,4001,False,0.0,,,
12020,12,20,3,4001,False,0.0,,,
12021,12,21,3,4001,False,0.0,,,
12022,12,22,3,4001,False,0.0,,,
12023,12,23,3,4001,False,0.0,,,
12024,12,24,3,4001,False,0.0,,,
12025,12,25,3,4001,False,0.0,,,
12026,12,26,3,4001,False,0.0,,,
12027,12,27,3,4001,False,0.0,,,
12028,12,28,3,4001,False,0.0,,,
12029,12,29,3,4001,False,0.0,,,
12030,12,30,3,4001,False,0.0,,,
12031,12,31,3,4001,False,0.0,,,
12032,12,32,3,4001,False,0.0,,,
12033,12,33,3,4001,False,0.0,,,
12034,12,34,3,4001,False,0.0,,,
12035,12,35,3,4001,False,0.0,,,
12036,12,36,3,4001,False,0.0,,,
12037,12,37,3,4001,False,0.0,,,
12038,12,38,3,4001,False,0.0,,,
12039,12,39,3,4001,False,0.0,,,
12040,12,40,3,4001,False,0.0,,,
12041,12,41,3,4001,False,0.0,,,
12042,12,42,3,4001,False,0.0,,,
12043,12,43,3,4001,False,0.0,,,
12044,12,44,3,4001,False,0.0,,,
12045,12,45,3,4001,False,0.0,,,
12046,12,46,4,3001,False,0.0,,,
12047,12,47,4,3001,False,0.0,,,
12048,12,48,4,3001,False,0.0,,,
12049,12,49,4,3001,False,0.0,,,
12050,12,50,4,3001,False,0.0,,,
12051,12,51,4,3001,False,0.0,,,
12052,12,52,4,3001,False,0.0,,,
12053,12,53,4,3001,False,0.0,,,
12054,12,54,5,3001,False,0.0,4.0,,
12055,12,55,5,3001,False,0.0,4.0,,
12056,12,56,5,3001,False,0.0,4.0,,
12057,12,57,5,3001,False,0.0,4.0,,
12058,12,58,5,3001,False,0.0,4.0,,
12059,12,59,6,3001,False,0.0,5.0,,
12060,12,60,6,3001,False,0.0,5.0,,
12061,12,61,6,3001,False,0.0,5.0,,
12062,12,62,6,3001,False,0.0,5.0,,
12063,12,63,6,3001,False,0.0,5.0,,
12064,12,64,7,3001,False,0.0,6.0,,
12065,12,65,7,3001,False,0.0,6.0,,
12066,12,66,7,3001,False,0.0,6.0,,
12067,12,67,7,3001,False,0.0,6.0,,
12068,12,68,7,3001,False,0.0,6.0,,
12069,12,69,8,3001,False,0.0,7.0,,
12070,12,70,8,3001,False,0.0,7.0,,
12071,12,71,8,3001,False,0.0,7.0,,
12072,12,72,8,3001,False,0.0,7.0,,
12073,12,73,8,3001,False,0.0,7.0,,
12074,12,74,9,3001,False,15.0,8.0,,
12075,12,75,9,3001,False,30.0,8.0,,
12076,12,76,9,3001,False,45.0,8.0,,
12077,12,77,9,3001,False,60.0,8.0,,
12078,12,78,9,3001,False,75.0,8.0,,
12079,12,79,9,3001,False,90.0,8.0,,
12080,12,80,9,3001,False,105.0,8.0,,
12081,12,81,9,3001,False,120.0,8.0,,
12082,12,82,9,3001,False,135.0,8.0,,
12083,12,83,9,3001,False,150.0,8.0,,
12084,12,84,9,3001,False,165.0,8.0,,
12085,12,85,9,3001,False,180.0,8.0,,
12086,12,86,9,3001,False,195.0,8.0,,
12087,12,87,9,3001,False,210.0,8.0,,
12088,12,88,9,3001,False,225.0,8.0,,
12089,12,89,9,3001,False,240.0,8.0,,
13001,13,1,1,1004,True,0.0,,,
13002,13,2,2,2002,False,0.0,,,
13003,13,3,2,2002,False,0.0,,,
13004,13,4,3,5001,False,0.0,,,
13005,13,5,3,5001,False,0.0,,,
13006,13,6,3,5001,False,0.0,,,
13007,13,7,3,5001,False,0.0,,,
13008,13,8,3,5001,False,0.0,,,
13009,13,9,3,5001,False,0.0,,,
13010,13,10,3,5001,False,0.0,,,
13011,13,11,3,5001,False,0.0,,,
13012,13,12,3,5001,False,0.0,,,
13013,13,13,3,5001,False,0.0,,,
13014,13,14,3,5001,False,0.0,,,
13015,13,15,3,5001,False,0.0,,,
13016,13,16,4,3001,False,0.0,,,
13017,13,17,4,3001,False,0.0,,,
13018,13,18,4,3001,False,0.0,,,
13019,13,19,4,3001,False,0.0,,,
13020,13,20,4,3001,False,0.0,,,
13021,13,21,4,3001,False,0.0,,,
13022,13,22,4,3001,False,0.0,,,
13023,13,23,5,3001,False,0.0,,,1.0
13024,13,24,5,3001,False,0.0,,,1.0
13025,13,25,5,3001,False,0.0,,,1.0
13026,13,26,5,3001,False,0.0,,,1.0
13027,13,27,5,3001,False,0.0,,,1.0
13028,13,28,5,3001,False,0.0,,,1.0
13029,13,29,5,3001,False,0.0,,,1.0
13030,13,30,6,3001,False,0.0,5.0,,
13031,13,31,6,3001,False,0.0,5.0,,
13032,13,32,6,3001,False,0.0,5.0,,
13033,13,33,6,3001,False,0.0,5.0,,
13034,13,34,6,3001,False,0.0,5.0,,
13035,13,35,6,3001,False,0.0,5.0,,
13036,13,36,7,3001,False,0.0,6.0,,
13037,13,37,7,3001,False,0.0,6.0,,
13038,13,38,7,3001,False,0.0,6.0,,
13039,13,39,7,3001,False,0.0,6.0,,
13040,13,40,7,3001,False,0.0,6.0,,
13041,13,41,7,3001,False,0.0,6.0,,
13042,13,42,7,3001,False,0.0,6.0,,
13043,13,43,7,3001,False,0.0,6.0,,
13044,13,44,7,3001,False,0.0,6.0,,
13045,13,45,7,3001,False,0.0,6.0,,
13046,13,46,8,3001,False,0.0,,,2.0
13047,13,47,8,3001,False,0.0,,,2.0
13048,13,48,8,3001,False,0.0,,,2.0
13049,13,49,8,3001,False,0.0,,,2.0
13050,13,50,8,3001,False,0.0,,,2.0
13051,13,51,8,3001,False,0.0,,,2.0
13052,13,52,8,3001,False,0.0,,,2.0
13053,13,53,8,3001,False,0.0,,,2.0
13054,13,54,8,3001,False,0.0,,,2.0
13055,13,55,8,3001,False,0.0,,,2.0
13056,13,56,9,3001,False,0.0,8.0,,
13057,13,57,9,3001,False,0.0,8.0,,
13058,13,58,9,3001,False,0.0,8.0,,
13059,13,59,9,3001,False,0.0,8.0,,
13060,13,60,9,3001,False,0.0,8.0,,
13061,13,61,9,3001,False,0.0,8.0,,
13062,13,62,9,3001,False,0.0,8.0,,
13063,13,63,10,3001,False,0.0,9.0,,
13064,13,64,10,3001,False,0.0,9.0,,
13065,13,65,10,3001,False,0.0,9.0,,
13066,13,66,10,3001,False,0.0,9.0,,
13067,13,67,10,3001,False,0.0,9.0,,
13068,13,68,10,3001,False,0.0,9.0,,
13069,13,69,10,3001,False,0.0,9.0,,
13070,13,70,11,3001,False,0.0,10.0,,
13071,13,71,11,3001,False,0.0,10.0,,
13072,13,72,11,3001,False,0.0,10.0,,
13073,13,73,11,3001,False,0.0,10.0,,
13074,13,74,11,3001,False,0.0,10.0,,
13075,13,75,11,3001,False,0.0,10.0,,
14001,14,1,1,1001,True,0.0,,,
14002,14,2,2,4001,False,0.0,,,
14003,14,3,2,4001,False,0.0,,,
14004,14,4,2,4001,False,0.0,,,
14005,14,5,2,4001,False,0.0,,,
14006,14,6,2,4001,False,0.0,,,
14007,14,7,2,4001,False,0.0,,,
14008,14,8,2,4001,False,0.0,,,
14009,14,9,2,4001,False,0.0,,,
14010,14,10,2,4001,False,0.0,,,
14011,14,11,2,4001,False,0.0,,,
14012,14,12,2,4001,False,0.0,,,
14013,14,13,2,4001,False,0.0,,,
14014,14,14,2,4001,False,0.0,,,
14015,14,15,2,4001,False,0.0,,,
14016,14,16,2,4001,False,0.0,,,
14017,14,17,2,4001,False,0.0,,,
14018,14,18,2,4001,False,0.0,,,
14019,14,19,2,4001,False,0.0,,,
14020,14,20,2,4001,False,0.0,,,
14021,14,21,2,4001,False,0.0,,,
14022,14,22,2,4001,False,0.0,,,
14023,14,23,2,4001,False,0.0,,,
14024,14,24,2,4001,False,0.0,,,
14025,14,25,2,4001,False,0.0,,,
14026,14,26,2,4001,False,0.0,,,
14027,14,27,2,4001,False,0.0,,,
14028,14,28,2,4001,False,0.0,,,
14029,14,29,2,4001,False,0.0,,,
14030,14,30,2,4001,False,0.0,,,
14031,14,31,2,4001,False,0.0,,,
14032,14,32,2,4001,False,0.0,,,
14033,14,33,2,4001,False,0.0,,,
14034,14,34,2,4001,False,0.0,,,
14035,14,35,2,4001,False,0.0,,,
14036,14,36,2,4001,False,0.0,,,
14037,14,37,2,4001,False,0.0,,,
14038,14,38,2,4001,False,0.0,,,
14039,14,39,2,4001,False,0.0,,,
14040,14,40,2,4001,False,0.0,,,
14041,14,41,2,4001,False,0.0,,,
14042,14,42,2,4001,False,0.0,,,
14043,14,43,2,4001,False,0.0,,,
14044,14,44,2,4001,False,0.0,,,
14045,14,45,2,4001,False,0.0,,,
14046,14,46,2,4001,False,0.0,,,
14047,14,47,2,4001,False,0.0,,,
14048,14,48,2,4001,False,0.0,,,
14049,14,49,2,4001,False,0.0,,,
14050,14,50,2,4001,False,0.0,,,
14051,14,51,2,4001,False,0.0,,,
14052,14,52,2,4001,False,0.0,,,
14053,14,53,2,4001,False,0.0,,,
14054,14,54,2,4001,False,0.0,,,
14055,14,55,2,4001,False,0.0,,,
14056,14,56,2,4001,False,0.0,,,
14057,14,57,2,4001,False,0.0,,,
14058,14,58,2,4001,False,0.0,,,
14059,14,59,2,4001,False,0.0,,,
14060,14,60,2,4001,False,0.0,,,
14061,14,61,2,4001,False,0.0,,,
14062,14,62,2,4001,False,0.0,,,
14063,14,63,2,4001,False,0.0,,,
14064,14,64,2,4001,False,0.0,,,
14065,14,65,2,4001,False,0.0,,,
14066,14,66,2,4001,False,0.0,,,
14067,14,67,2,4001,False,0.0,,,
14068,14,68,2,4001,False,0.0,,,
14069,14,69,2,4001,False,0.0,,,
14070,14,70,2,4001,False,0.0,,,
14071,14,71,2,4001,False,0.0,,,
14072,14,72,2,4001,False,0.0,,,
14073,14,73,2,4001,False,0.0,,,
14074,14,74,3,2002,False,0.0,,,
14075,14,75,4,2001,False,0.0,,,
14076,14,76,3,2002,False,0.0,,,
14077,14,77,6,2001,False,0.0,,,
14078,14,78,7,2001,False,0.0,,,
14079,14,79,5,2001,False,0.0,,,
14080,14,80,3,2002,False,0.0,,,
14081,14,81,3,2002,False,0.0,,,
14082,14,82,8,3001,False,0.0,4.0,,
14083,14,83,8,3001,False,0.0,4.0,,
14084,14,84,8,3001,False,0.0,4.0,,
14085,14,85,8,3001,False,0.0,4.0,,
14086,14,86,8,3001,False,0.0,4.0,,
14087,14,87,8,3001,False,0.0,4.0,,
14088,14,88,9,3001,False,0.0,5.0,,
14089,14,89,9,3001,False,0.0,5.0,,
14090,14,90,9,3001,False,0.0,5.0,,
14091,14,91,9,3001,False,0.0,5.0,,
14092,14,92,9,3001,False,0.0,5.0,,
14093,14,93,9,3001,False,0.0,5.0,,
14094,14,94,10,3001,False,0.0,7.0,,
14095,14,95,10,3001,False,0.0,7.0,,
14096,14,96,10,3001,False,0.0,7.0,,
14097,14,97,10,3001,False,0.0,7.0,,
14098,14,98,10,3001,False,0.0,7.0,,
14099,14,99,10,3001,False,0.0,7.0,,
14100,14,100,11,3001,False,0.0,6.0,,
14101,14,101,11,3001,False,0.0,6.0,,
14102,14,102,11,3001,False,0.0,6.0,,
14103,14,103,11,3001,False,0.0,6.0,,
14104,14,104,11,3001,False,0.0,6.0,,
14105,14,105,11,3001,False,0.0,6.0,,
15001,15,1,1,1002,True,0.0,,,
15002,15,2,2,5001,False,0.0,,3.0,1.0
15003,15,3,2,5001,False,0.0,,3.0,1.0
15004,15,4,2,5001,False,0.0,,3.0,1.0
15005,15,5,2,5001,False,0.0,,3.0,1.0
15006,15,6,2,5001,False,0.0,,3.0,1.0
15007,15,7,2,5001,False,0.0,,3.0,1.0
15008,15,8,3,2001,False,0.0,,,1.0
15009,15,9,3,2001,False,0.0,,,1.0
15010,15,10,3,3001,False,0.0,,,1.0
15011,15,11,3,3001,False,0.0,,,1.0
15012,15,12,3,3001,False,0.0,,,1.0
15013,15,13,3,3001,False,0.0,,,1.0
15014,15,14,3,3001,False,0.0,,,1.0
15015,15,15,2,5001,False,0.0,,3.0,1.0
15016,15,16,2,5001,False,0.0,,3.0,1.0
15017,15,17,2,5001,False,0.0,,3.0,1.0
15018,15,18,2,5001,False,0.0,,3.0,1.0
15019,15,19,2,5001,False,0.0,,3.0,1.0
15020,15,20,2,5001,False,0.0,,3.0,1.0
15021,15,21,4,5001,False,0.0,,5.0,2.0
15022,15,22,4,5001,False,0.0,,5.0,2.0
15023,15,23,4,5001,False,0.0,,5.0,2.0
15024,15,24,4,5001,False,0.0,,5.0,2.0
15025,15,25,4,5001,False,0.0,,5.0,2.0
15026,15,26,4,5001,False,0.0,,5.0,2.0
15027,15,27,5,3001,False,0.0,,,2.0
15028,15,28,5,3001,False,0.0,,,2.0
15029,15,29,5,3001,False,0.0,,,2.0
15030,15,30,5,3001,False,0.0,,,2.0
15031,15,31,5,3001,False,0.0,,,2.0
15032,15,32,5,3001,False,0.0,,,2.0
15033,15,33,5,3001,False,0.0,,,2.0
15034,15,34,5,3001,False,0.0,,,2.0
15035,15,35,5,3001,False,0.0,,,2.0
15036,15,36,5,3001,False,0.0,,,2.0
15037,15,37,5,3001,False,0.0,,,2.0
15038,15,38,5,3001,False,0.0,,,2.0
15039,15,39,5,3001,False,0.0,,,2.0
15040,15,40,4,5001,False,0.0,,5.0,2.0
15041,15,41,4,5001,False,0.0,,5.0,2.0
15042,15,42,4,5001,False,0.0,,5.0,2.0
15043,15,43,4,5001,False,0.0,,5.0,2.0
15044,15,44,4,5001,False,0.0,,5.0,2.0
15045,15,45,4,5001,False,0.0,,5.0,2.0
15046,15,46,6,5001,False,0.0,,7.0,3.0
15047,15,47,6,5001,False,0.0,,7.0,3.0
15048,15,48,6,5001,False,0.0,,7.0,3.0
15049,15,49,6,5001,False,0.0,,7.0,3.0
15050,15,50,6,5001,False,0.0,,7.0,3.0
15051,15,51,6,5001,False,0.0,,7.0,3.0
15052,15,52,6,5001,False,0.0,,7.0,3.0
15053,15,53,6,5001,False,0.0,,7.0,3.0
15054,15,54,6,5001,False,0.0,,7.0,3.0
15055,15,55,6,5001,False,0.0,,7.0,3.0
15056,15,56,6,5001,False,0.0,,7.0,3.0
15057,15,57,6,5001,False,0.0,,7.0,3.0
15058,15,58,7,2002,False,0.0,,,3.0
15059,15,59,7,2002,False,0.0,,,3.0
15060,15,60,7,2002,False,0.0,,,3.0
15061,15,61,7,2002,False,0.0,,,3.0
15062,15,62,7,2002,False,0.0,,,3.0
15063,15,63,8,5001,False,0.0,,9.0,4.0
15064,15,64,8,5001,False,0.0,,9.0,4.0
15065,15,65,8,5001,False,0.0,,9.0,4.0
15066,15,66,8,5001,False,0.0,,9.0,4.0
15067,15,67,8,5001,False,0.0,,9.0,4.0
15068,15,68,8,5001,False,0.0,,9.0,4.0
15069,15,69,8,5001,False,0.0,,9.0,4.0
15070,15,70,8,5001,False,0.0,,9.0,4.0
15071,15,71,8,5001,False,0.0,,9.0,4.0
15072,15,72,8,5001,False,0.0,,9.0,4.0
15073,15,73,8,5001,False,0.0,,9.0,4.0
15074,15,74,8,5001,False,0.0,,9.0,4.0
15075,15,75,9,2001,False,0.0,,,4.0
15076,15,76,9,2001,False,0.0,,,4.0
15077,15,77,9,2001,False,0.0,,,4.0
15078,15,78,9,2001,False,0.0,,,4.0
15079,15,79,9,2001,False,0.0,,,4.0
15080,15,80,9,2001,False,0.0,,,4.0
15081,15,81,9,3001,False,0.0,,,4.0
15082,15,82,9,3001,False,0.0,,,4.0
15083,15,83,9,3001,False,0.0,,,4.0
15084,15,84,9,3001,False,0.0,,,4.0
15085,15,85,9,3001,False,0.0,,,4.0
15086,15,86,10,5001,False,0.0,,11.0,5.0
15087,15,87,10,5001,False,0.0,,11.0,5.0
15088,15,88,10,5001,False,0.0,,11.0,5.0
15089,15,89,10,5001,False,0.0,,11.0,5.0
15090,15,90,10,5001,False,0.0,,11.0,5.0
15091,15,91,10,5001,False,0.0,,11.0,5.0
15092,15,92,10,5001,False,0.0,,11.0,5.0
15093,15,93,10,5001,False,0.0,,11.0,5.0
15094,15,94,10,5001,False,0.0,,11.0,5.0
15095,15,95,10,5001,False,0.0,,11.0,5.0
15096,15,96,10,5001,False,0.0,,11.0,5.0
15097,15,97,10,5001,False,0.0,,11.0,5.0
15098,15,98,11,3001,False,10.0,,,5.0
15099,15,99,11,3001,False,20.0,,,5.0
15100,15,100,11,3001,False,30.0,,,5.0
15101,15,101,11,3001,False,40.0,,,5.0
15102,15,102,11,3001,False,50.0,,,5.0
15103,15,103,11,3001,False,60.0,,,5.0
15104,15,104,11,3001,False,70.0,,,5.0
15105,15,105,11,3001,False,80.0,,,5.0
15106,15,106,11,3001,False,90.0,,,5.0
15107,15,107,11,3001,False,100.0,,,5.0
15108,15,108,11,3001,False,110.0,,,5.0
15109,15,109,11,3001,False,120.0,,,5.0
15110,15,110,11,3001,False,130.0,,,5.0
15111,15,111,11,3001,False,140.0,,,5.0
15112,15,112,11,3001,False,150.0,,,5.0
15113,15,113,12,5001,False,0.0,,,6.0
15114,15,114,12,5001,False,0.0,,,6.0
15115,15,115,12,5001,False,0.0,,,6.0
15116,15,116,12,5001,False,0.0,,,6.0
15117,15,117,12,5001,False,0.0,,,6.0
15118,15,118,12,5001,False,0.0,,,6.0
15119,15,119,13,2002,False,0.0,,,6.0
15120,15,120,13,2001,False,0.0,,,6.0
15121,15,121,13,2002,False,0.0,,,6.0
15122,15,122,13,2001,False,0.0,,,6.0
15123,15,123,13,2001,False,0.0,,,6.0
15124,15,124,13,2002,False,0.0,,,6.0
15125,15,125,13,2002,False,0.0,,,6.0
15126,15,126,13,3001,False,0.0,,,6.0
15127,15,127,13,3001,False,0.0,,,6.0
15128,15,128,13,3001,False,0.0,,,6.0
15129,15,129,13,3001,False,0.0,,,6.0
15130,15,130,13,3001,False,0.0,,,6.0
15131,15,131,13,3001,False,0.0,,,6.0
15132,15,132,13,3001,False,0.0,,,6.0
15133,15,133,13,3001,False,0.0,,,6.0
15134,15,134,13,3001,False,0.0,,,6.0
15135,15,135,14,3001,False,0.0,13.0,,
15136,15,136,14,3001,False,10.0,13.0,,
15137,15,137,14,3001,False,20.0,13.0,,
15138,15,138,14,3001,False,30.0,13.0,,
15139,15,139,14,3001,False,40.0,13.0,,
15140,15,140,14,3001,False,50.0,13.0,,
15141,15,141,14,3001,False,60.0,13.0,,
15142,15,142,14,3001,False,70.0,13.0,,
15143,15,143,14,3001,False,80.0,13.0,,
15144,15,144,14,3001,False,90.0,13.0,,
15145,15,145,14,3001,False,100.0,13.0,,
15146,15,146,14,3001,False,110.0,13.0,,
16001,16,1,1,1006,True,0.0,,,
16002,16,2,2,5001,False,0.0,,3.0,
16003,16,3,2,5001,False,0.0,,3.0,
16004,16,4,2,5001,False,0.0,,3.0,
16005,16,5,2,5001,False,0.0,,3.0,
16006,16,6,2,5001,False,0.0,,3.0,
16007,16,7,2,5001,False,0.0,,3.0,
16008,16,8,2,5001,False,0.0,,3.0,
16009,16,9,2,5001,False,0.0,,3.0,
16010,16,10,2,5001,False,0.0,,3.0,
16011,16,11,2,5001,False,0.0,,3.0,
16012,16,12,2,5001,False,0.0,,3.0,
16013,16,13,2,5001,False,0.0,,3.0,
16014,16,14,2,5001,False,0.0,,3.0,
16015,16,15,2,5001,False,0.0,,3.0,
16016,16,16,2,5001,False,0.0,,3.0,
16017,16,17,2,5001,False,0.0,,3.0,
16018,16,18,2,5001,False,0.0,,3.0,
16019,16,19,2,5001,False,0.0,,3.0,
16020,16,20,2,5001,False,0.0,,3.0,
16021,16,21,2,5001,False,0.0,,3.0,
16022,16,22,2,5001,False,0.0,,3.0,
16023,16,23,2,5001,False,0.0,,3.0,
16024,16,24,2,5001,False,0.0,,3.0,
16025,16,25,2,5001,False,0.0,,3.0,
16026,16,26,2,5001,False,0.0,,3.0,
16027,16,27,2,5001,False,0.0,,3.0,
16028,16,28,2,5001,False,0.0,,3.0,
16029,16,29,2,5001,False,0.0,,3.0,
16030,16,30,2,5001,False,0.0,,3.0,
16031,16,31,2,5001,False,0.0,,3.0,
16032,16,32,2,5001,False,0.0,,3.0,
16033,16,33,2,5001,False,0.0,,3.0,
16034,16,34,2,5001,False,0.0,,3.0,
16035,16,35,2,5001,False,0.0,,3.0,
16036,16,36,2,5001,False,0.0,,3.0,
16037,16,37,2,5001,False,0.0,,3.0,
16038,16,38,2,5001,False,0.0,,3.0,
16039,16,39,2,5001,False,0.0,,3.0,
16040,16,40,2,5001,False,0.0,,3.0,
16041,16,41,2,5001,False,0.0,,3.0,
16042,16,42,3,3001,False,50.0,,,
16043,16,43,3,3001,False,50.0,,,
16044,16,44,3,3001,False,50.0,,,
16045,16,45,3,3001,False,50.0,,,
16046,16,46,3,3001,False,50.0,,,
16047,16,47,3,3001,False,50.0,,,
16048,16,48,3,3001,False,50.0,,,
16049,16,49,3,3001,False,50.0,,,
16050,16,50,4,5001,False,0.0,3.0,5.0,
16051,16,51,4,5001,False,0.0,3.0,5.0,
16052,16,52,4,5001,False,0.0,3.0,5.0,
16053,16,53,4,5001,False,0.0,3.0,5.0,
