id,sector,parents_id,name_localkey,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,spot_id,enter_scenario,exit_scenario
6117017,17,0,Locale_Stage:6117017_name,202,172,143650,40000,True,True,32200501,6117017,0,0
6117018,17,0,Locale_Stage:6117018_name,202,172,143700,40000,True,True,22200301,6117018,0,0
6117019,17,0,Locale_Stage:6117019_name,206,176,143800,40000,False,True,23200301,6117019,0,0
6118001,18,0,Locale_Stage:6118001_name,173,132,75400,40000,True,True,32200501,6118001,0,0
6118002,18,0,Locale_Stage:6118002_name,173,132,75420,40000,False,True,12200101,6118002,0,0
6118003,18,0,Locale_Stage:6118003_name,207,177,147950,40000,True,True,22200301,6118003,0,0
6118004,18,0,Locale_Stage:6118004_name,207,177,148000,40000,True,True,22200301,6118004,0,0
6118005,18,0,Locale_Stage:6118005_name,211,181,148100,40000,False,True,23200301,6118005,0,0
6118006,18,0,Locale_Stage:6118006_name,207,177,148150,40000,True,True,32200501,6118006,0,0
6118007,18,0,Locale_Stage:6118007_name,207,177,148200,40000,True,True,22200301,6118007,0,0
6118008,18,0,Locale_Stage:6118008_name,211,181,148300,40000,False,True,23200301,6118008,0,0
6118009,18,0,Locale_Stage:6118009_name,173,132,75650,40000,True,True,12100201,6118009,0,0
6118010,18,0,Locale_Stage:6118010_name,169,129,75680,40000,True,True,12200101,6118010,0,0
6118011,18,0,Locale_Stage:6118011_name,173,132,75700,40000,False,True,12200101,6118011,0,0
6118012,18,0,Locale_Stage:6118012_name,207,177,148500,40000,True,True,32200501,6118012,0,0
6118013,18,0,Locale_Stage:6118013_name,207,177,148550,40000,True,True,22200301,6118013,0,0
6118014,18,0,Locale_Stage:6118014_name,211,181,148650,40000,False,True,23200301,6118014,0,0
6118015,18,0,Locale_Stage:6118015_name,173,132,75830,40000,True,True,32200501,6118015,0,0
6118016,18,0,Locale_Stage:6118016_name,172,132,75880,40000,False,True,23200301,6118016,0,0
6118017,18,0,Locale_Stage:6118017_name,207,177,148850,40000,True,True,22200301,6118017,0,0
6118018,18,0,Locale_Stage:6118018_name,207,177,148900,40000,True,True,22100201,6118018,0,0
6118019,18,0,Locale_Stage:6118019_name,211,181,149000,40000,False,True,23200301,6118019,0,0
6119001,19,0,Locale_Stage:6119001_name,212,182,153800,40000,True,True,22200301,6119001,0,0
6119002,19,0,Locale_Stage:6119002_name,212,182,153850,40000,True,True,22100201,6119002,0,0
6119003,19,0,Locale_Stage:6119003_name,216,186,153950,40000,False,True,13200301,6119003,0,0
6119004,19,0,Locale_Stage:6119004_name,212,180,154000,40000,True,True,12100201,6119004,0,0
6119005,19,0,Locale_Stage:6119005_name,216,180,154100,40000,False,True,13100101,6119005,0,0
6119006,19,0,Locale_Stage:6119006_name,173,133,78610,40000,True,True,32200401,6119006,0,0
6119007,19,0,Locale_Stage:6119007_name,173,133,78660,40000,False,True,33200601,6119007,0,0
6119008,19,0,Locale_Stage:6119008_name,212,182,154300,40000,True,True,22100201,6119008,0,0
6119009,19,0,Locale_Stage:6119009_name,212,182,154350,40000,True,True,22100201,6119009,0,0
6119010,19,0,Locale_Stage:6119010_name,216,186,154450,40000,False,True,13200301,6119010,0,0
6119011,19,0,Locale_Stage:6119011_name,173,133,78790,40000,True,True,32200501,6119011,0,0
6119012,19,0,Locale_Stage:6119012_name,173,133,78820,40000,True,True,32200501,6119012,0,0
6119013,19,0,Locale_Stage:6119013_name,173,133,78840,40000,False,True,12200101,6119013,0,0
6119014,19,0,Locale_Stage:6119014_name,212,182,154650,40000,True,True,32200401,6119014,0,0
6119015,19,0,Locale_Stage:6119015_name,212,182,154700,40000,True,True,22200301,6119015,0,0
6119016,19,0,Locale_Stage:6119016_name,216,186,154800,40000,False,True,23200301,6119016,0,0
6119017,19,0,Locale_Stage:6119017_name,212,180,154850,40000,True,True,12200101,6119017,0,0
6119018,19,0,Locale_Stage:6119018_name,212,180,154900,40000,True,True,12200101,6119018,0,0
6119019,19,0,Locale_Stage:6119019_name,216,180,155000,40000,False,True,33200601,6119019,0,0
6119020,19,0,Locale_Stage:6119020_name,212,182,155050,40000,True,True,12200101,6119020,0,0
6119021,19,0,Locale_Stage:6119021_name,212,182,155100,40000,True,True,22100201,6119021,0,0
6119022,19,0,Locale_Stage:6119022_name,216,186,155200,40000,False,True,23100201,6119022,0,0
6120001,20,0,Locale_Stage:6120001_name,217,187,164750,40000,True,True,32200501,6120001,0,0
6120002,20,0,Locale_Stage:6120002_name,217,187,164800,40000,True,True,12200101,6120002,0,0
6120003,20,0,Locale_Stage:6120003_name,223,193,164900,40000,False,True,13100101,6120003,0,0
6120004,20,0,Locale_Stage:6120004_name,180,140,84120,40000,True,True,12200101,6120004,0,0
6120005,20,0,Locale_Stage:6120005_name,180,140,84170,40000,False,True,33200601,6120005,0,0
6120006,20,0,Locale_Stage:6120006_name,217,187,165100,40000,True,True,22200301,6120006,0,0
6120007,20,0,Locale_Stage:6120007_name,217,187,165150,40000,True,True,32200501,6120007,0,0
6120008,20,0,Locale_Stage:6120008_name,223,193,165250,40000,False,True,23200301,6120008,0,0
6120009,20,0,Locale_Stage:6120009_name,217,187,165300,40000,True,True,22100201,6120009,0,0
6120010,20,0,Locale_Stage:6120010_name,217,187,165350,40000,True,True,22200301,6120010,0,0
6120011,20,0,Locale_Stage:6120011_name,223,193,165450,40000,False,True,33200601,6120011,0,0
6120012,20,0,Locale_Stage:6120012_name,217,187,165500,40000,True,True,12100201,6120012,0,0
6120013,20,0,Locale_Stage:6120013_name,217,187,165550,40000,True,True,22200301,6120013,0,0
6120014,20,0,Locale_Stage:6120014_name,223,193,165650,40000,False,True,13200301,6120014,0,0
6120015,20,0,Locale_Stage:6120015_name,217,187,165700,40000,True,True,22200301,6120015,0,0
6120016,20,0,Locale_Stage:6120016_name,223,193,165800,40000,False,True,13200301,6120016,0,0
6120017,20,0,Locale_Stage:6120017_name,217,187,165850,40000,True,True,12200101,6120017,0,0
6120018,20,0,Locale_Stage:6120018_name,217,187,165900,40000,True,True,12200101,6120018,0,0
6120019,20,0,Locale_Stage:6120019_name,223,191,166000,40000,False,True,13200301,6120019,0,0
6120020,20,0,Locale_Stage:6120020_name,217,187,166050,40000,True,True,22100201,6120020,0,0
6120021,20,0,Locale_Stage:6120021_name,217,187,166100,40000,True,True,32200501,6120021,0,0
6120022,20,0,Locale_Stage:6120022_name,223,193,166200,40000,False,True,13200301,6120022,0,0
6121001,99,0,Locale_Stage:6105021_name,60,30,166220,40000,True,True,22100201,6113001,0,0
6121002,99,0,Locale_Stage:6105021_name,60,30,166240,40000,True,True,22100201,6113001,0,0
6121003,99,0,Locale_Stage:6105021_name,60,30,166260,40000,True,True,22100201,6113001,0,0
6121004,99,0,Locale_Stage:6105021_name,60,30,166280,40000,True,True,22100201,6113001,0,0
6121005,99,0,Locale_Stage:6105021_name,60,30,166300,40000,True,True,22100201,6113001,0,0
6121006,99,0,Locale_Stage:6105021_name,60,30,166320,40000,True,True,22100201,6113001,0,0
6121007,99,0,Locale_Stage:6105021_name,60,30,166340,40000,True,True,22100201,6113001,0,0
6121008,99,0,Locale_Stage:6105021_name,60,30,166360,40000,True,True,22100201,6113001,0,0
6121009,99,0,Locale_Stage:6105021_name,60,30,166380,40000,True,True,22100201,6113001,0,0
6121010,99,0,Locale_Stage:6105021_name,60,30,166400,40000,True,True,22100201,6113001,0,0
6121011,99,0,Locale_Stage:6105021_name,60,30,166420,40000,True,True,22100201,6113001,0,0
6121012,99,0,Locale_Stage:6105021_name,60,30,166440,40000,True,True,22100201,6113001,0,0
6121013,99,0,Locale_Stage:6105021_name,60,30,166460,40000,True,True,22100201,6113001,0,0
6121014,99,0,Locale_Stage:6105021_name,60,30,166480,40000,True,True,22100201,6113001,0,0
6121015,99,0,Locale_Stage:6105021_name,60,30,166500,40000,True,True,22100201,6113001,0,0
6121016,99,0,Locale_Stage:6105021_name,60,30,166520,40000,True,True,22100201,6113001,0,0
6121017,99,0,Locale_Stage:6105021_name,60,30,166540,40000,True,True,22100201,6113001,0,0
6121018,99,0,Locale_Stage:6105021_name,60,30,166560,40000,True,True,22100201,6113001,0,0
6122001,21,0,Locale_Stage:6121001_name,231,197,188650,40000,True,True,32200501,6121001,0,0
6122002,21,0,Locale_Stage:6121002_name,231,196,188700,40000,True,True,22200301,6121002,0,0
6122003,21,0,Locale_Stage:6121003_name,236,201,188800,40000,False,True,33200601,6121003,0,0
6122004,21,0,Locale_Stage:6121004_name,231,197,188850,40000,True,True,22100201,6121004,0,0
6122005,21,0,Locale_Stage:6121005_name,231,197,188900,40000,True,True,12200101,6121005,0,0
6122006,21,0,Locale_Stage:6121006_name,236,201,189000,40000,False,True,23200301,6121006,0,0
6122007,21,0,Locale_Stage:6121007_name,231,197,189050,40000,True,True,32200501,6121007,0,0
6122008,21,0,Locale_Stage:6121008_name,231,197,189100,40000,True,True,22200301,6121008,0,0
6122009,21,0,Locale_Stage:6121009_name,236,201,189200,40000,False,True,33200601,6121009,0,0
6122010,21,0,Locale_Stage:6121010_name,231,197,189250,40000,True,True,22200301,6121010,0,0
6122011,21,0,Locale_Stage:6121011_name,231,197,189300,40000,True,True,22200301,6121011,0,0
6122012,21,0,Locale_Stage:6121012_name,236,201,189400,40000,False,True,13100101,6121012,0,0
6122013,21,0,Locale_Stage:6121013_name,231,197,189450,40000,True,True,12200101,6121013,0,0
6122014,21,0,Locale_Stage:6121014_name,231,197,189500,40000,True,True,32200501,6121014,0,0
6122015,21,0,Locale_Stage:6121015_name,236,201,189600,40000,False,True,33200601,6121015,0,0
6123001,22,0,Locale_Stage:6122001_name,186,146,103960,40000,True,True,32200501,6122001,0,0
6123002,22,0,Locale_Stage:6122002_name,186,146,103980,40000,True,True,12200101,6122002,0,0
6123003,22,0,Locale_Stage:6122003_name,191,151,104040,40000,False,True,33200601,6122003,0,0
6123004,22,0,Locale_Stage:6122004_name,186,146,104060,40000,True,True,12100201,6122004,0,0
6123005,22,0,Locale_Stage:6122005_name,186,146,104090,40000,True,True,22200301,6122005,0,0
6123006,22,0,Locale_Stage:6122006_name,191,151,104140,40000,False,True,23200301,6122006,0,0
6123007,22,0,Locale_Stage:6122007_name,238,201,204250,40000,True,True,32200501,6122007,0,0
6123008,22,0,Locale_Stage:6122008_name,238,201,204300,40000,True,True,22200301,6122008,0,0
6123009,22,0,Locale_Stage:6122009_name,243,206,204400,40000,False,True,33200601,6122009,0,0
6123010,22,0,Locale_Stage:6122010_name,238,201,204450,40000,True,True,22200301,6122010,0,0
6123011,22,0,Locale_Stage:6122011_name,238,201,204500,40000,True,True,32200501,6122011,0,0
6123012,22,0,Locale_Stage:6122012_name,243,206,204600,40000,False,True,13200301,6122012,0,0
6123013,22,0,Locale_Stage:6122013_name,238,201,204650,40000,True,True,22200301,6122013,0,0
6123014,22,0,Locale_Stage:6122014_name,238,201,204700,40000,True,True,22200301,6122014,0,0
6123015,22,0,Locale_Stage:6122015_name,243,206,204800,40000,False,True,13200301,6122015,0,0
6124001,23,0,Locale_Stage:6123001_name,250,220,230050,40000,True,True,32200501,6123001,0,0
6124002,23,0,Locale_Stage:6123002_name,250,220,230100,40000,True,True,12200101,6123002,0,0
6124003,23,0,Locale_Stage:6123003_name,255,225,230200,40000,False,True,33200601,6123003,0,0
6124004,23,0,Locale_Stage:6123004_name,250,220,230250,40000,True,True,12100201,6123004,0,0
6124005,23,0,Locale_Stage:6123005_name,250,220,230300,40000,True,True,22200301,6123005,0,0
6124006,23,0,Locale_Stage:6123006_name,255,225,230400,40000,False,True,13100101,6123006,0,0
6124007,23,0,Locale_Stage:6123007_name,250,220,230450,40000,True,True,32200501,6123007,0,0
6124008,23,0,Locale_Stage:6123008_name,250,220,230500,40000,True,True,22200301,6123008,0,0
6124009,23,0,Locale_Stage:6123009_name,255,225,230600,40000,False,True,23100201,6123009,0,0
6124010,23,0,Locale_Stage:6123010_name,250,220,230650,40000,True,True,22200301,6123010,0,0
6124011,23,0,Locale_Stage:6123011_name,250,220,230700,40000,True,True,32200501,6123011,0,0
6124012,23,0,Locale_Stage:6123012_name,255,225,230800,40000,False,True,13200301,6123012,0,0
6124013,23,0,Locale_Stage:6123013_name,250,220,230850,40000,True,True,22200301,6123013,0,0
6124014,23,0,Locale_Stage:6123014_name,250,220,230900,40000,True,True,22200301,6123014,0,0
6124015,23,0,Locale_Stage:6123015_name,255,225,231000,40000,False,True,23100201,6123015,0,0
6124016,23,0,Locale_Stage:6123016_name,250,220,231050,40000,True,True,22200301,6123016,0,0
6124017,23,0,Locale_Stage:6123017_name,250,220,231100,40000,True,True,12200101,6123017,0,0
6124018,23,0,Locale_Stage:6123018_name,255,225,231200,40000,False,True,33100101,6123018,0,0
6125001,24,0,Locale_Stage:6124001_name,267,229,271150,40000,True,True,22100201,6124001,0,0
6125002,24,0,Locale_Stage:6124002_name,267,229,271200,40000,True,True,22100201,6124002,0,0
6125003,24,0,Locale_Stage:6124003_name,272,234,271300,40000,False,True,33200601,6124003,0,0
6125004,24,0,Locale_Stage:6124004_name,267,229,271350,40000,True,True,12100201,6124004,0,0
6125005,24,0,Locale_Stage:6124005_name,267,229,271400,40000,True,True,22100201,6124005,0,0
6125006,24,0,Locale_Stage:6124006_name,272,234,271500,40000,False,True,23100201,6124006,0,0
6125007,24,0,Locale_Stage:6124007_name,267,229,271550,40000,True,True,32200401,6124007,0,0
6125008,24,0,Locale_Stage:6124008_name,267,229,271600,40000,True,True,22100201,6124008,0,0
6125009,24,0,Locale_Stage:6124009_name,272,234,271700,40000,False,True,23200301,6124009,0,0
6125010,24,0,Locale_Stage:6124010_name,267,229,271750,40000,True,True,12200101,6124010,0,0
6125011,24,0,Locale_Stage:6124011_name,267,229,271800,40000,True,True,33200601,6124011,0,0
6125012,24,0,Locale_Stage:6124012_name,272,234,271900,40000,False,True,33100101,6124012,0,0
6126001,25,0,Locale_Stage:6125001_name,277,247,288850,40000,True,True,32200501,6125001,0,0
6126002,25,0,Locale_Stage:6125001_name,277,247,288900,40000,True,True,22100201,6125002,0,0
6126003,25,0,Locale_Stage:6125001_name,282,252,289000,40000,False,True,33200601,6125003,0,0
6126004,25,0,Locale_Stage:6125001_name,277,247,289050,40000,True,True,22100201,6125004,0,0
6126005,25,0,Locale_Stage:6125001_name,277,247,289100,40000,True,True,22100201,6125005,0,0
6126006,25,0,Locale_Stage:6125001_name,282,252,289200,40000,False,True,23200301,6125006,0,0
6126007,25,0,Locale_Stage:6125001_name,277,247,289250,40000,True,True,22100201,6125007,0,0
6126008,25,0,Locale_Stage:6125001_name,277,247,289300,40000,True,True,32200401,6125008,0,0
6126009,25,0,Locale_Stage:6125001_name,282,252,289400,40000,False,True,13200301,6125009,0,0
6126010,25,0,Locale_Stage:6125001_name,277,247,289450,40000,True,True,22200301,6125010,0,0
6126011,25,0,Locale_Stage:6125001_name,277,247,289500,40000,True,True,22100201,6125011,0,0
6126012,25,0,Locale_Stage:6125001_name,282,252,289600,40000,False,True,23200301,6125012,0,0
6126013,25,0,Locale_Stage:6125001_name,277,247,289650,40000,True,True,32200501,6125013,0,0
6126014,25,0,Locale_Stage:6125001_name,277,247,289700,40000,True,True,22200301,6125014,0,0
6126015,25,0,Locale_Stage:6125001_name,282,252,289800,40000,False,True,23200301,6125015,0,0
6127001,26,0,Locale_Stage:6126001_name,287,257,314950,40000,True,True,32200501,6126001,0,0
6127002,26,0,Locale_Stage:6126002_name,287,257,315000,40000,True,True,22100201,6126002,0,0
6127003,26,0,Locale_Stage:6126003_name,292,262,315100,40000,False,True,13200301,6126003,0,0
6127004,26,0,Locale_Stage:6126004_name,206,176,107150,40000,True,True,32200401,6126004,0,0
6127005,26,0,Locale_Stage:6126005_name,206,176,107160,40000,True,True,32200401,6126005,0,0
6127006,26,0,Locale_Stage:6126006_name,287,257,315250,40000,True,True,32200501,6126006,0,0
6127007,26,0,Locale_Stage:6126007_name,287,257,315300,40000,True,True,32200501,6126007,0,0
6127008,26,0,Locale_Stage:6126008_name,292,262,315400,40000,False,True,13200301,6126008,0,0
6127009,26,0,Locale_Stage:6126009_name,287,257,315450,40000,True,True,22100201,6126009,0,0
6127010,26,0,Locale_Stage:6126010_name,287,257,315500,40000,True,True,22200301,6126010,0,0
6127011,26,0,Locale_Stage:6126011_name,292,262,315600,40000,False,True,33200601,6126011,0,0
6127012,26,0,Locale_Stage:6126012_name,206,176,107320,40000,True,True,22100201,6126012,0,0
6127013,26,0,Locale_Stage:6126013_name,264,234,214670,40000,True,True,32200401,6126013,0,0
6127014,26,0,Locale_Stage:6126014_name,268,238,214740,40000,False,True,23100201,6126014,0,0
6127015,26,0,Locale_Stage:6126015_name,287,257,315850,40000,True,True,32200501,6126015,0,0
6127016,26,0,Locale_Stage:6126016_name,287,257,315900,40000,True,True,12200101,6126016,0,0
6127017,26,0,Locale_Stage:6126017_name,292,262,316000,40000,False,True,13200301,6126017,0,0
6127018,26,0,Locale_Stage:6126018_name,287,257,316050,40000,True,True,32200501,6126018,0,0
6127019,26,0,Locale_Stage:6126019_name,287,257,316100,40000,True,True,32200501,6126019,0,0
6127020,26,0,Locale_Stage:6126020_name,292,262,316200,40000,False,True,13200301,6126020,0,0
6128001,27,0,Locale_Stage:6127001_name,297,267,339250,40000,True,True,32200501,6127001,0,0
6128002,27,0,Locale_Stage:6127002_name,297,267,339300,40000,True,True,12200101,6127002,0,0
6128003,27,0,Locale_Stage:6127003_name,302,272,339400,40000,False,True,33200601,6127003,0,0
6128004,27,0,Locale_Stage:6127004_name,297,267,339450,40000,True,True,22200301,6127004,0,0
6128005,27,0,Locale_Stage:6127005_name,297,267,339500,40000,True,True,22100201,6127005,0,0
6128006,27,0,Locale_Stage:6127006_name,302,272,339600,40000,False,True,23100201,6127006,0,0
6128007,27,0,Locale_Stage:6127007_name,297,267,339650,40000,True,True,32200501,6127007,0,0
6128008,27,0,Locale_Stage:6127008_name,297,267,339700,40000,True,True,22100201,6127008,0,0
6128009,27,0,Locale_Stage:6127009_name,302,272,339800,40000,False,True,33200601,6127009,0,0
6128010,27,0,Locale_Stage:6127010_name,297,267,339850,40000,True,True,22200301,6127010,0,0
6128011,27,0,Locale_Stage:6127011_name,297,267,339900,40000,True,True,22200301,6127011,0,0
6128012,27,0,Locale_Stage:6127012_name,302,272,340000,40000,False,True,23200301,6127012,0,0
6128013,27,0,Locale_Stage:6127013_name,297,267,340050,40000,True,True,32200501,6127013,0,0
6128014,27,0,Locale_Stage:6127014_name,297,267,340100,40000,True,True,32200401,6127014,0,0
6128015,27,0,Locale_Stage:6127015_name,302,272,340200,40000,False,True,33200601,6127015,0,0
6128016,27,0,Locale_Stage:6127016_name,297,267,340250,40000,True,True,32200501,6127016,0,0
6128017,27,0,Locale_Stage:6127017_name,297,267,340300,40000,True,True,12200101,6127017,0,0
6128018,27,0,Locale_Stage:6127018_name,302,272,340400,40000,False,True,13200301,6127018,0,0
6129001,28,0,Locale_Stage:6128001_name,305,275,364200,40000,True,True,12100201,6128001,0,0
6129002,28,0,Locale_Stage:6128002_name,305,275,364250,40000,True,True,12200101,6128002,0,0
6129003,28,0,Locale_Stage:6128003_name,309,279,364350,40000,False,True,13200301,6128003,0,0
6129004,28,0,Locale_Stage:6128004_name,305,275,364400,40000,True,True,12200101,6128004,0,0
6129005,28,0,Locale_Stage:6128005_name,305,275,364450,40000,True,True,32200501,6128005,0,0
6129006,28,0,Locale_Stage:6128006_name,309,279,364550,40000,False,True,13200301,6128006,0,0
6129007,28,0,Locale_Stage:6128007_name,305,275,364600,40000,True,True,22200301,6128007,0,0
6129008,28,0,Locale_Stage:6128008_name,305,275,364650,40000,True,True,22200301,6128008,0,0
6129009,28,0,Locale_Stage:6128009_name,309,279,364750,40000,False,True,33100101,6128009,0,0
6129010,28,0,Locale_Stage:6128010_name,305,275,364800,40000,True,True,32200501,6128010,0,0
6129011,28,0,Locale_Stage:6128011_name,305,275,364850,40000,True,True,12100201,6128011,0,0
6129012,28,0,Locale_Stage:6128012_name,309,279,364950,40000,False,True,33200601,6128012,0,0
6129013,28,0,Locale_Stage:6128013_name,305,275,365000,40000,True,True,32200501,6128013,0,0
6129014,28,0,Locale_Stage:6128014_name,305,275,365050,40000,True,True,12100201,6128014,0,0
6129015,28,0,Locale_Stage:6128015_name,305,275,365100,40000,True,True,32200401,6128015,0,0
6129016,28,0,Locale_Stage:6128016_name,309,279,365200,40000,False,True,13200301,6128016,0,0
6129017,28,0,Locale_Stage:6128017_name,305,275,365250,40000,True,True,22200301,6128017,0,0
6129018,28,0,Locale_Stage:6128018_name,305,275,365300,40000,True,True,12200101,6128018,0,0
6129019,28,0,Locale_Stage:6128019_name,309,279,365400,40000,False,True,33100101,6128019,0,0
6130001,29,0,Locale_Stage:6129001_name,318,288,388850,40000,True,True,22200301,6129001,0,0
6130002,29,0,Locale_Stage:6129002_name,318,288,388900,40000,True,True,22200301,6129002,0,0
6130003,29,0,Locale_Stage:6129003_name,322,292,389000,40000,False,True,23200301,6129003,0,0
6130004,29,0,Locale_Stage:6129004_name,318,288,389050,40000,True,True,22100201,6129004,0,0
6130005,29,0,Locale_Stage:6129005_name,318,288,389100,40000,True,True,12100201,6129005,0,0
6130006,29,0,Locale_Stage:6129006_name,322,292,389200,40000,False,True,23200301,6129006,0,0
6130007,29,0,Locale_Stage:6129007_name,318,288,389250,40000,True,True,22200301,6129007,0,0
6130008,29,0,Locale_Stage:6129008_name,318,288,389300,40000,True,True,12100201,6129008,0,0
6130009,29,0,Locale_Stage:6129009_name,322,292,389400,40000,False,True,33200601,6129009,0,0
6130010,29,0,Locale_Stage:6129010_name,318,288,389450,40000,True,True,22200301,6129010,0,0
6130011,29,0,Locale_Stage:6129011_name,318,288,389500,40000,True,True,32200501,6129011,0,0
6130012,29,0,Locale_Stage:6129012_name,322,292,389600,40000,False,True,23200301,6129012,0,0
6130013,29,0,Locale_Stage:6129013_name,318,288,389650,40000,True,True,22200301,6129013,0,0
6130014,29,0,Locale_Stage:6129014_name,318,288,389700,40000,True,True,32200501,6129014,0,0
6130015,29,0,Locale_Stage:6129015_name,322,292,389800,40000,False,True,13200301,6129015,0,0
6130016,29,0,Locale_Stage:6129016_name,318,288,389850,40000,True,True,32200501,6129016,0,0
6130017,29,0,Locale_Stage:6129017_name,318,288,389900,40000,True,True,32200501,6129017,0,0
6130018,29,0,Locale_Stage:6129018_name,322,292,390000,40000,False,True,23200301,6129018,0,0
6131001,30,0,Locale_Stage:6130001_name,146,116,70430,40000,False,True,33100101,6130001,0,0
6131002,30,0,Locale_Stage:6130002_name,236,206,140890,40000,True,True,32200401,6130002,0,0
6131003,30,0,Locale_Stage:6130003_name,234,204,140930,40000,False,True,33100101,6130003,0,0
6131004,30,0,Locale_Stage:6130004_name,273,243,211440,40000,False,True,33100101,6130004,0,0
6131005,30,0,Locale_Stage:6130005_name,275,245,211470,40000,True,True,32200401,6130005,0,0
6131006,30,0,Locale_Stage:6130006_name,275,245,211490,40000,True,True,32200401,6130006,0,0
6131007,30,0,Locale_Stage:6130007_name,268,238,211540,40000,False,True,33100101,6130007,0,0
6131008,30,0,Locale_Stage:6130008_name,300,270,282130,40000,False,True,33100101,6130008,0,0
6131009,30,0,Locale_Stage:6130009_name,301,271,282160,40000,True,True,32200401,6130009,0,0
6131010,30,0,Locale_Stage:6130010_name,328,298,415000,40000,True,True,32200401,6130010,0,0
6131011,30,0,Locale_Stage:6130011_name,332,302,415100,40000,False,True,33100101,6130011,0,0
6131012,30,0,Locale_Stage:6130012_name,332,302,415200,40000,False,True,24200101,6130012,0,0
6132001,31,0,Locale_Stage:6131001_name,337,307,436000,40000,True,True,32200401,6131001,0,0
6132002,31,0,Locale_Stage:6131002_name,337,307,436100,40000,True,True,32200501,6131002,0,0
6132003,31,0,Locale_Stage:6131003_name,342,312,436350,40000,False,True,13100101,6131003,0,0
6132004,31,0,Locale_Stage:6131004_name,337,307,436450,40000,True,True,22200301,6131004,0,0
6132005,31,0,Locale_Stage:6131005_name,337,307,436550,40000,True,True,32200401,6131005,0,0
6132006,31,0,Locale_Stage:6131006_name,342,312,436800,40000,False,True,13100101,6131006,0,0
6132007,31,0,Locale_Stage:6131007_name,337,307,436900,40000,True,True,22100201,6131007,0,0
6132008,31,0,Locale_Stage:6131008_name,337,307,437000,40000,True,True,22200301,6131008,0,0
6132009,31,0,Locale_Stage:6131009_name,342,312,437250,40000,False,True,23200301,6131009,0,0
6132010,31,0,Locale_Stage:6131010_name,337,307,437350,40000,True,True,32200501,6131010,0,0
6132011,31,0,Locale_Stage:6131011_name,337,307,437450,40000,True,True,12100201,6131011,0,0
6132012,31,0,Locale_Stage:6131012_name,342,312,437600,40000,False,True,33100101,6131012,0,0
6132013,31,0,Locale_Stage:6131013_name,337,307,437700,40000,True,True,12200101,6131013,0,0
6132014,31,0,Locale_Stage:6131014_name,337,307,437800,40000,True,True,32200401,6131014,0,0
6132015,31,0,Locale_Stage:6131015_name,342,312,438050,40000,False,True,23200301,6131015,0,0
6132016,31,0,Locale_Stage:6131016_name,337,307,438150,40000,True,True,22100201,6131016,0,0
6132017,31,0,Locale_Stage:6131017_name,337,307,438250,40000,True,True,32200401,6131017,0,0
6132018,31,0,Locale_Stage:6131018_name,342,312,438500,40000,False,True,33100101,6131018,0,0
6133001,32,0,Locale_Stage:6132001_name,342,312,464450,40000,True,True,22100201,6132001,0,0
6133002,32,0,Locale_Stage:6132002_name,342,312,464500,40000,True,True,22100201,6132002,0,0
6133003,32,0,Locale_Stage:6132003_name,347,317,464600,40000,False,True,23200301,6132003,0,0
6133004,32,0,Locale_Stage:6132004_name,342,312,464650,40000,True,True,12200101,6132004,0,0
6133005,32,0,Locale_Stage:6132005_name,342,312,464700,40000,True,True,32200501,6132005,0,0
6133006,32,0,Locale_Stage:6132006_name,347,317,464800,40000,False,True,23200301,6132006,0,0
6133007,32,0,Locale_Stage:6132007_name,342,312,464850,40000,True,True,32200501,6132007,0,0
6133008,32,0,Locale_Stage:6132008_name,342,312,464900,40000,True,True,22200301,6132008,0,0
6133009,32,0,Locale_Stage:6132009_name,347,317,465000,40000,False,True,23100201,6132009,0,0
6133010,32,0,Locale_Stage:6132010_name,342,312,465050,40000,True,True,22200301,6132010,0,0
6133011,32,0,Locale_Stage:6132011_name,342,312,465100,40000,True,True,32200501,6132011,0,0
6133012,32,0,Locale_Stage:6132012_name,347,317,465200,40000,False,True,23200301,6132012,0,0
6133013,32,0,Locale_Stage:6132013_name,342,312,465250,40000,True,True,12100201,6132013,0,0
6133014,32,0,Locale_Stage:6132014_name,342,312,465300,40000,True,True,22200301,6132014,0,0
6133015,32,0,Locale_Stage:6132015_name,347,317,465400,40000,False,True,23100201,6132015,0,0
6134001,33,0,Locale_Stage:6133001_name,352,322,490450,40000,True,True,12200101,6133001,0,0
6134002,33,0,Locale_Stage:6133002_name,352,322,490500,40000,True,True,22200301,6133002,0,0
6134003,33,0,Locale_Stage:6133003_name,362,332,490600,40000,False,True,13200301,6133003,0,0
6134004,33,0,Locale_Stage:6133004_name,295,265,250230,40000,True,True,12100201,6133004,0,0
6134005,33,0,Locale_Stage:6133005_name,295,265,250250,40000,True,True,22200301,6133005,0,0
6134006,33,0,Locale_Stage:6133006_name,304,274,250300,40000,False,True,33100101,6133006,0,0
6134007,33,0,Locale_Stage:6133007_name,352,322,490850,40000,True,True,22100201,6133007,0,0
6134008,33,0,Locale_Stage:6133008_name,352,322,490900,40000,True,True,12100201,6133008,0,0
6134009,33,0,Locale_Stage:6133009_name,362,332,491000,40000,False,True,33200601,6133009,0,0
6134010,33,0,Locale_Stage:6133010_name,323,293,333910,40000,True,True,12200101,6133010,0,0
