id,manager_id,resource_name,scenario_localkey,is_bgm_tenssion_up,page_type,is_go_to_first_select_page,ending_type,ending_num,ending_sub_title_localkey,first_select_id,select_option_group_id,next_page_id,ending_hint_localkey,get_loot_item_id
101001317,101001,EventScene_WhiteMemory_13_1,Locale_SubScenario:whitememory_location3_17,False,ResultPage,False,,,,1010013.0,,101001318.0,,
101001318,101001,,Locale_SubScenario:whitememory_location3_18,False,ResultPage,False,,,,1010013.0,,101001936.0,,
101001936,101001,EventScene_WhiteMemory_13_2,Locale_SubScenario:whitememory_trueend6,False,EndingPage,False,TRUEENDING,18.0,Locale_SubScenario:whitememory_trueend6_title,1010013.0,,,,10100113.0
101001319,101001,EventScene_WhiteMemory_15_2,Locale_SubScenario:whitememory_location3_19,False,SelectPage,False,,,,1010013.0,11001319.0,,,
101001320,101001,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_20,False,SelectPage,False,,,,1010013.0,11001320.0,,,10100105.0
101001321,101001,,Locale_SubScenario:whitememory_location3_21,False,SelectPage,False,,,,1010013.0,11001321.0,,,
101001322,101001,EventScene_WhiteMemory_15_3,Locale_SubScenario:whitememory_location3_22,True,SelectPage,False,,,,1010013.0,11001322.0,,,
101001323,101001,,Locale_SubScenario:whitememory_location3_23,False,ResultPage,False,,,,1010013.0,,101001325.0,,
101001324,101001,icn_event_story_item_whitememory_6,Locale_SubScenario:whitememory_location3_24,False,ResultPage,False,,,,1010013.0,,101001325.0,,10100106.0
101001325,101001,,Locale_SubScenario:whitememory_location3_25,False,SelectPage,False,,,,1010013.0,11001325.0,,,
101001326,101001,EventScene_WhiteMemory_15_1,Locale_SubScenario:whitememory_location3_26,False,ResultPage,False,,,,1010013.0,,101001327.0,,
101001327,101001,,Locale_SubScenario:whitememory_location3_27,False,ResultPage,False,,,,1010013.0,,101001328.0,,
101001328,101001,,Locale_SubScenario:whitememory_location3_28,False,SelectPage,False,,,,1010013.0,11001328.0,,,
101001329,101001,icn_event_story_item_whitememory_7,Locale_SubScenario:whitememory_location3_29,False,ResultPage,False,,,,1010013.0,,101001331.0,,10100107.0
101001330,101001,,Locale_SubScenario:whitememory_location3_30,False,ResultPage,False,,,,1010013.0,,101001331.0,,
101001331,101001,,Locale_SubScenario:whitememory_location3_31,False,SelectPage,False,,,,1010013.0,11001331.0,,,
101001332,101001,,Locale_SubScenario:whitememory_location3_32,False,ResultPage,False,,,,1010013.0,,101001303.0,,
101001401,101001,,Locale_SubScenario:whitememory_location4_01,False,SelectPage,False,,,,1010014.0,11001401.0,,,
101001402,101001,,Locale_SubScenario:whitememory_location4_02,False,ResultPage,True,,,,1010014.0,,,,
101001403,101001,icn_event_story_item_whitememory_9,Locale_SubScenario:whitememory_location4_03,False,ResultPage,False,,,,1010014.0,,101001404.0,,
101001404,101001,,Locale_SubScenario:whitememory_location4_04,False,SelectPage,False,,,,1010014.0,11001404.0,,,
101001927,101001,EventScene_WhiteMemory_17,Locale_SubScenario:whitememory_badend7,False,EndingPage,False,BAD,12.0,Locale_SubScenario:whitememory_badend7_title,1010014.0,,,Locale_SubScenario:whitememory_badend7_hint,
101001405,101001,icn_event_story_item_whitememory_13,Locale_SubScenario:whitememory_location4_05,False,ResultPage,False,,,,1010014.0,,101001937.0,,
101001937,101001,EventScene_WhiteMemory_14_1,Locale_SubScenario:whitememory_trueend7,False,EndingPage,False,TRUEENDING,19.0,Locale_SubScenario:whitememory_trueend7_title,1010014.0,,,,
101001406,101001,icn_event_story_item_whitememory_14,Locale_SubScenario:whitememory_location4_06,False,ResultPage,False,,,,1010014.0,,101001407.0,,
101001407,101001,,Locale_SubScenario:whitememory_location4_07,False,ResultPage,False,,,,1010014.0,,101001938.0,,
101001938,101001,EventScene_WhiteMemory_21,Locale_SubScenario:whitememory_trueend8,False,EndingPage,False,TRUEENDING,20.0,Locale_SubScenario:whitememory_trueend8_title,1010014.0,,,,10100114.0
101001408,101001,EventScene_WhiteMemory_22,Locale_SubScenario:whitememory_location4_08,False,ResultPage,False,,,,1010014.0,,101001941.0,,
101001941,101001,EventScene_WhiteMemory_14_2,Locale_SubScenario:whitememory_hiddenend1,False,EndingPage,False,HIDDEN,21.0,Locale_SubScenario:whitememory_hiddenend1_title,1010014.0,,,,
