id,group_id,category,condition_id,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,target_chapter_id,header_bg_resource_id,scenario_type,episode_id,condition_ui_localkey
155,1014,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_155,Locale_MainQuest:main_quest_description_localkey_155,156,1300155,15.0,,Dialog,d_main_14af_04,Locale_MainQuest:condition_ui_localkey_mmr
156,1015,Campaign_Clear,6015001,None,0,Locale_MainQuest:main_quest_name_localkey_156,Locale_MainQuest:main_quest_description_localkey_156,157,1300156,16.0,ChapterMap_Image_004,,,
157,1015,Campaign_Clear,6015004,None,0,Locale_MainQuest:main_quest_name_localkey_157,Locale_MainQuest:main_quest_description_localkey_157,158,1300157,16.0,,,,
158,1015,Campaign_Clear,6015009,None,0,Locale_MainQuest:main_quest_name_localkey_158,Locale_MainQuest:main_quest_description_localkey_158,159,1300158,16.0,,,,
159,1015,Campaign_Clear,6015021,None,0,Locale_MainQuest:main_quest_name_localkey_159,Locale_MainQuest:main_quest_description_localkey_159,160,1300159,16.0,,,,
160,1015,Campaign_Clear,6015036,None,0,Locale_MainQuest:main_quest_name_localkey_160,Locale_MainQuest:main_quest_description_localkey_160,161,1300160,16.0,,,,
161,1015,Campaign_Clear,6015039,None,0,Locale_MainQuest:main_quest_name_localkey_161,Locale_MainQuest:main_quest_description_localkey_161,162,1300161,16.0,,,,
162,1015,Campaign_Clear,6015042,None,0,Locale_MainQuest:main_quest_name_localkey_162,Locale_MainQuest:main_quest_description_localkey_162,163,1300162,16.0,,,,
163,1015,Ark_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_163,Locale_MainQuest:main_quest_description_localkey_163,164,1300163,16.0,,Dialog,d_main_15af_01,
164,1015,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_164,Locale_MainQuest:main_quest_description_localkey_164,165,1300164,16.0,,Dialog,d_main_15af_02,
165,1015,Outpost_Building_Enter,22401,None,0,Locale_MainQuest:main_quest_name_localkey_165,Locale_MainQuest:main_quest_description_localkey_165,166,1300165,16.0,,Dialog,d_main_15af_03,
166,1015,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_166,Locale_MainQuest:main_quest_description_localkey_166,167,1300166,16.0,,Dialog,d_main_15af_04,Locale_MainQuest:condition_ui_localkey_missilys
167,1015,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_167,Locale_MainQuest:main_quest_description_localkey_167,168,1300167,16.0,,Dialog,d_main_15af_05,
168,1015,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_168,Locale_MainQuest:main_quest_description_localkey_168,169,1300168,16.0,,Dialog,d_main_15af_06,
169,1016,Campaign_Clear,6016001,None,0,Locale_MainQuest:main_quest_name_localkey_169,Locale_MainQuest:main_quest_description_localkey_169,170,1300169,17.0,ChapterMap_Image_007,,,
170,1016,Campaign_Clear,6016002,None,0,Locale_MainQuest:main_quest_name_localkey_170,Locale_MainQuest:main_quest_description_localkey_170,171,1300170,17.0,,,,
171,1016,Campaign_Clear,6016003,None,0,Locale_MainQuest:main_quest_name_localkey_171,Locale_MainQuest:main_quest_description_localkey_171,172,1300171,17.0,,,,
172,1016,Campaign_Clear,6016007,None,0,Locale_MainQuest:main_quest_name_localkey_172,Locale_MainQuest:main_quest_description_localkey_172,173,1300172,17.0,,,,
173,1016,Campaign_Clear,6016017,None,0,Locale_MainQuest:main_quest_name_localkey_173,Locale_MainQuest:main_quest_description_localkey_173,174,1300173,17.0,,,,
174,1016,Campaign_Clear,6016018,None,0,Locale_MainQuest:main_quest_name_localkey_174,Locale_MainQuest:main_quest_description_localkey_174,175,1300174,17.0,,,,
175,1016,Campaign_Clear,6016020,None,0,Locale_MainQuest:main_quest_name_localkey_175,Locale_MainQuest:main_quest_description_localkey_175,176,1300175,17.0,,,,
176,1016,Campaign_Clear,6016023,None,0,Locale_MainQuest:main_quest_name_localkey_176,Locale_MainQuest:main_quest_description_localkey_176,177,1300176,17.0,,,,
177,1016,Campaign_Clear,6016030,None,0,Locale_MainQuest:main_quest_name_localkey_177,Locale_MainQuest:main_quest_description_localkey_177,178,1300177,17.0,,,,
178,1016,Campaign_Clear,6016031,None,0,Locale_MainQuest:main_quest_name_localkey_178,Locale_MainQuest:main_quest_description_localkey_178,179,1300178,17.0,,,,
179,1016,Campaign_Clear,6016033,None,0,Locale_MainQuest:main_quest_name_localkey_179,Locale_MainQuest:main_quest_description_localkey_179,180,1300179,17.0,,,,
180,1016,Campaign_Clear,6016036,None,0,Locale_MainQuest:main_quest_name_localkey_180,Locale_MainQuest:main_quest_description_localkey_180,181,1300180,17.0,,,,
181,1016,Campaign_Clear,6016039,None,0,Locale_MainQuest:main_quest_name_localkey_181,Locale_MainQuest:main_quest_description_localkey_181,182,1300181,17.0,,,,
182,1016,Ark_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_182,Locale_MainQuest:main_quest_description_localkey_182,183,1300182,17.0,,Dialog,d_main_16af_01,
183,1016,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_183,Locale_MainQuest:main_quest_description_localkey_183,184,1300183,17.0,,Dialog,d_main_16af_02,Locale_MainQuest:condition_ui_localkey_missilys
184,1016,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_184,Locale_MainQuest:main_quest_description_localkey_184,185,1300184,17.0,,Dialog,d_main_16af_03,Locale_MainQuest:condition_ui_localkey_outerrim
185,1017,Campaign_Clear,6017001,None,0,Locale_MainQuest:main_quest_name_localkey_185,Locale_MainQuest:main_quest_description_localkey_185,186,1300185,18.0,ChapterMap_Image_005,,,
186,1017,Campaign_Clear,6017006,None,0,Locale_MainQuest:main_quest_name_localkey_186,Locale_MainQuest:main_quest_description_localkey_186,187,1300186,18.0,,,,
187,1017,Campaign_Clear,6017007,None,0,Locale_MainQuest:main_quest_name_localkey_187,Locale_MainQuest:main_quest_description_localkey_187,188,1300187,18.0,,,,
188,1017,Campaign_Clear,6017012,None,0,Locale_MainQuest:main_quest_name_localkey_188,Locale_MainQuest:main_quest_description_localkey_188,189,1300188,18.0,,,,
189,1017,Campaign_Clear,6017018,None,0,Locale_MainQuest:main_quest_name_localkey_189,Locale_MainQuest:main_quest_description_localkey_189,190,1300189,18.0,,,,
190,1017,Campaign_Clear,6017026,None,0,Locale_MainQuest:main_quest_name_localkey_190,Locale_MainQuest:main_quest_description_localkey_190,191,1300190,18.0,,,,
191,1017,Campaign_Clear,6017027,None,0,Locale_MainQuest:main_quest_name_localkey_191,Locale_MainQuest:main_quest_description_localkey_191,192,1300191,18.0,,,,
192,1017,Campaign_Clear,6017034,None,0,Locale_MainQuest:main_quest_name_localkey_192,Locale_MainQuest:main_quest_description_localkey_192,193,1300192,18.0,,,,
193,1017,Campaign_Clear,6017037,None,0,Locale_MainQuest:main_quest_name_localkey_193,Locale_MainQuest:main_quest_description_localkey_193,194,1300193,18.0,,,,
194,1017,Campaign_Clear,6017038,None,0,Locale_MainQuest:main_quest_name_localkey_194,Locale_MainQuest:main_quest_description_localkey_194,195,1300194,18.0,,,,
195,1017,Campaign_Clear,6017040,None,0,Locale_MainQuest:main_quest_name_localkey_195,Locale_MainQuest:main_quest_description_localkey_195,196,1300195,18.0,,,,
196,1017,Campaign_Clear,6017043,None,0,Locale_MainQuest:main_quest_name_localkey_196,Locale_MainQuest:main_quest_description_localkey_196,197,1300196,18.0,,,,
197,1017,Ark_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_197,Locale_MainQuest:main_quest_description_localkey_197,198,1300197,18.0,,Dialog,d_main_17af_01,
198,1017,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_198,Locale_MainQuest:main_quest_description_localkey_198,199,1300198,18.0,,Dialog,d_main_17af_02,
199,1017,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_199,Locale_MainQuest:main_quest_description_localkey_199,200,1300199,18.0,,Dialog,d_main_17af_03,
200,1017,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_200,Locale_MainQuest:main_quest_description_localkey_200,201,1300200,18.0,,Dialog,d_main_17af_04,Locale_MainQuest:condition_ui_localkey_missilys
201,1018,Campaign_Clear,6018001,None,0,Locale_MainQuest:main_quest_name_localkey_201,Locale_MainQuest:main_quest_description_localkey_201,202,1300201,19.0,ChapterMap_Image_012,,,
202,1018,Campaign_Clear,6018003,None,0,Locale_MainQuest:main_quest_name_localkey_202,Locale_MainQuest:main_quest_description_localkey_202,203,1300202,19.0,,,,
203,1018,Campaign_Clear,6018006,None,0,Locale_MainQuest:main_quest_name_localkey_203,Locale_MainQuest:main_quest_description_localkey_203,204,1300203,19.0,,,,
204,1018,Campaign_Clear,6018009,None,0,Locale_MainQuest:main_quest_name_localkey_204,Locale_MainQuest:main_quest_description_localkey_204,205,1300204,19.0,,,,
205,1018,Campaign_Clear,6018012,None,0,Locale_MainQuest:main_quest_name_localkey_205,Locale_MainQuest:main_quest_description_localkey_205,206,1300205,19.0,,,,
206,1018,Campaign_Clear,6018015,None,0,Locale_MainQuest:main_quest_name_localkey_206,Locale_MainQuest:main_quest_description_localkey_206,207,1300206,19.0,,,,
207,1018,Campaign_Clear,6018020,None,0,Locale_MainQuest:main_quest_name_localkey_207,Locale_MainQuest:main_quest_description_localkey_207,208,1300207,19.0,,,,
208,1018,Campaign_Clear,6018027,None,0,Locale_MainQuest:main_quest_name_localkey_208,Locale_MainQuest:main_quest_description_localkey_208,209,1300208,19.0,,,,
209,1018,Campaign_Clear,6018030,None,0,Locale_MainQuest:main_quest_name_localkey_209,Locale_MainQuest:main_quest_description_localkey_209,210,1300209,19.0,,,,
210,1018,Campaign_Clear,6018039,None,0,Locale_MainQuest:main_quest_name_localkey_210,Locale_MainQuest:main_quest_description_localkey_210,211,1300210,19.0,,,,
211,1018,Campaign_Clear,6018043,None,0,Locale_MainQuest:main_quest_name_localkey_211,Locale_MainQuest:main_quest_description_localkey_211,212,1300211,19.0,,,,
212,1018,Campaign_Clear,6018045,None,0,Locale_MainQuest:main_quest_name_localkey_212,Locale_MainQuest:main_quest_description_localkey_212,213,1300212,19.0,,,,
213,1018,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_213,Locale_MainQuest:main_quest_description_localkey_213,214,1300213,19.0,,Dialog,d_main_18af_01,Locale_MainQuest:condition_ui_localkey_government
214,1018,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_214,Locale_MainQuest:main_quest_description_localkey_214,215,1300214,19.0,,Dialog,d_main_18af_02,
215,1018,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_215,Locale_MainQuest:main_quest_description_localkey_215,216,1300215,19.0,,Dialog,d_main_18af_03,Locale_MainQuest:condition_ui_localkey_andersen
216,1018,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_216,Locale_MainQuest:main_quest_description_localkey_216,217,1300216,19.0,,Dialog,d_main_18af_04,
217,1018,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_217,Locale_MainQuest:main_quest_description_localkey_217,218,1300217,19.0,,Dialog,d_main_18af_05,
218,1018,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_218,Locale_MainQuest:main_quest_description_localkey_218,219,1300218,19.0,,Dialog,d_main_18af_06,
219,1019,Campaign_Clear,6019003,None,0,Locale_MainQuest:main_quest_name_localkey_219,Locale_MainQuest:main_quest_description_localkey_219,220,1300219,20.0,,,,
220,1019,Campaign_Clear,6019013,None,0,Locale_MainQuest:main_quest_name_localkey_220,Locale_MainQuest:main_quest_description_localkey_220,221,1300220,20.0,,,,
221,1019,Campaign_Clear,6019018,None,0,Locale_MainQuest:main_quest_name_localkey_221,Locale_MainQuest:main_quest_description_localkey_221,222,1300221,20.0,,,,
222,1019,Campaign_Clear,6019023,None,0,Locale_MainQuest:main_quest_name_localkey_222,Locale_MainQuest:main_quest_description_localkey_222,223,1300222,20.0,,,,
223,1019,Campaign_Clear,6019030,None,0,Locale_MainQuest:main_quest_name_localkey_223,Locale_MainQuest:main_quest_description_localkey_223,224,1300223,20.0,,,,
224,1019,Campaign_Clear,6019033,None,0,Locale_MainQuest:main_quest_name_localkey_224,Locale_MainQuest:main_quest_description_localkey_224,225,1300224,20.0,,,,
225,1019,Campaign_Clear,6019039,None,0,Locale_MainQuest:main_quest_name_localkey_225,Locale_MainQuest:main_quest_description_localkey_225,226,1300225,20.0,,,,
226,1019,Campaign_Clear,6019047,None,0,Locale_MainQuest:main_quest_name_localkey_226,Locale_MainQuest:main_quest_description_localkey_226,227,1300226,20.0,,,,
227,1019,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_227,Locale_MainQuest:main_quest_description_localkey_227,228,1300227,20.0,,Dialog,d_main_19af_01,
228,1019,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_228,Locale_MainQuest:main_quest_description_localkey_228,229,1300228,20.0,,Dialog,d_main_19af_02,
229,1020,Campaign_Clear,6020001,None,0,Locale_MainQuest:main_quest_name_localkey_229,Locale_MainQuest:main_quest_description_localkey_229,230,1300229,21.0,,,,
230,1020,Campaign_Clear,6020006,None,0,Locale_MainQuest:main_quest_name_localkey_230,Locale_MainQuest:main_quest_description_localkey_230,231,1300230,21.0,,,,
231,1020,Campaign_Clear,6020016,None,0,Locale_MainQuest:main_quest_name_localkey_231,Locale_MainQuest:main_quest_description_localkey_231,232,1300231,21.0,,,,
232,1020,Campaign_Clear,6020021,None,0,Locale_MainQuest:main_quest_name_localkey_232,Locale_MainQuest:main_quest_description_localkey_232,233,1300232,21.0,,,,
233,1020,Campaign_Clear,6020024,None,0,Locale_MainQuest:main_quest_name_localkey_233,Locale_MainQuest:main_quest_description_localkey_233,234,1300233,21.0,,,,
234,1020,Campaign_Clear,6020034,None,0,Locale_MainQuest:main_quest_name_localkey_234,Locale_MainQuest:main_quest_description_localkey_234,235,1300234,21.0,,,,
235,1020,Campaign_Clear,6020037,None,0,Locale_MainQuest:main_quest_name_localkey_235,Locale_MainQuest:main_quest_description_localkey_235,236,1300235,21.0,,,,
236,1020,Campaign_Clear,6020041,None,0,Locale_MainQuest:main_quest_name_localkey_236,Locale_MainQuest:main_quest_description_localkey_236,237,1300236,21.0,,,,
237,1020,Campaign_Clear,6020047,None,0,Locale_MainQuest:main_quest_name_localkey_237,Locale_MainQuest:main_quest_description_localkey_237,238,1300237,21.0,,,,
238,1020,Campaign_Clear,6020050,None,0,Locale_MainQuest:main_quest_name_localkey_238,Locale_MainQuest:main_quest_description_localkey_238,239,1300238,21.0,,,,
239,1020,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_239,Locale_MainQuest:main_quest_description_localkey_239,240,1300239,21.0,,Dialog,d_main_20af_01,
240,1020,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_240,Locale_MainQuest:main_quest_description_localkey_240,241,1300240,21.0,,Dialog,d_main_20af_02,
241,1030,Campaign_Clear,6021001,None,0,Locale_MainQuest:main_quest_name_localkey_241,Locale_MainQuest:main_quest_description_localkey_241,242,1300241,22.0,,,,
242,1030,Campaign_Clear,6021006,None,0,Locale_MainQuest:main_quest_name_localkey_242,Locale_MainQuest:main_quest_description_localkey_242,243,1300242,22.0,,,,
243,1030,Campaign_Clear,6021016,None,0,Locale_MainQuest:main_quest_name_localkey_243,Locale_MainQuest:main_quest_description_localkey_243,244,1300243,22.0,,,,
244,1030,Campaign_Clear,6021021,None,0,Locale_MainQuest:main_quest_name_localkey_244,Locale_MainQuest:main_quest_description_localkey_244,245,1300244,22.0,,,,
245,1030,Campaign_Clear,6021024,None,0,Locale_MainQuest:main_quest_name_localkey_245,Locale_MainQuest:main_quest_description_localkey_245,246,1300245,22.0,,,,
246,1030,Campaign_Clear,6021034,None,0,Locale_MainQuest:main_quest_name_localkey_246,Locale_MainQuest:main_quest_description_localkey_246,247,1300246,22.0,,,,
247,1030,Campaign_Clear,6021040,None,0,Locale_MainQuest:main_quest_name_localkey_247,Locale_MainQuest:main_quest_description_localkey_247,248,1300247,22.0,,,,
248,1030,Campaign_Clear,6021043,None,0,Locale_MainQuest:main_quest_name_localkey_248,Locale_MainQuest:main_quest_description_localkey_248,249,1300248,22.0,,,,
249,1030,Campaign_Clear,6021047,None,0,Locale_MainQuest:main_quest_name_localkey_249,Locale_MainQuest:main_quest_description_localkey_249,250,1300249,22.0,,,,
250,1030,Campaign_Clear,6021050,None,0,Locale_MainQuest:main_quest_name_localkey_250,Locale_MainQuest:main_quest_description_localkey_250,251,1300250,22.0,,,,
251,1030,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_251,Locale_MainQuest:main_quest_description_localkey_251,252,1300251,22.0,,Dialog,d_main_21af_01,
252,1030,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_252,Locale_MainQuest:main_quest_description_localkey_252,253,1300252,22.0,,Dialog,d_main_21af_02,
253,1030,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_253,Locale_MainQuest:main_quest_description_localkey_253,254,1300253,22.0,,Dialog,d_main_21af_03,
254,1040,Campaign_Clear,6022001,None,0,Locale_MainQuest:main_quest_name_localkey_254,Locale_MainQuest:main_quest_description_localkey_254,255,1300254,23.0,,,,
255,1040,Campaign_Clear,6022003,None,0,Locale_MainQuest:main_quest_name_localkey_255,Locale_MainQuest:main_quest_description_localkey_255,256,1300255,23.0,,,,
256,1040,Campaign_Clear,6022006,None,0,Locale_MainQuest:main_quest_name_localkey_256,Locale_MainQuest:main_quest_description_localkey_256,257,1300256,23.0,,,,
257,1040,Campaign_Clear,6022015,None,0,Locale_MainQuest:main_quest_name_localkey_257,Locale_MainQuest:main_quest_description_localkey_257,258,1300257,23.0,,,,
258,1040,Campaign_Clear,6022018,None,0,Locale_MainQuest:main_quest_name_localkey_258,Locale_MainQuest:main_quest_description_localkey_258,259,1300258,23.0,,,,
259,1040,Campaign_Clear,6022021,None,0,Locale_MainQuest:main_quest_name_localkey_259,Locale_MainQuest:main_quest_description_localkey_259,260,1300259,23.0,,,,
260,1040,Campaign_Clear,6022024,None,0,Locale_MainQuest:main_quest_name_localkey_260,Locale_MainQuest:main_quest_description_localkey_260,261,1300260,23.0,,,,
261,1040,Campaign_Clear,6022027,None,0,Locale_MainQuest:main_quest_name_localkey_261,Locale_MainQuest:main_quest_description_localkey_261,262,1300261,23.0,,,,
262,1040,Campaign_Clear,6022030,None,0,Locale_MainQuest:main_quest_name_localkey_262,Locale_MainQuest:main_quest_description_localkey_262,263,1300262,23.0,,,,
263,1040,Campaign_Clear,6022033,None,0,Locale_MainQuest:main_quest_name_localkey_263,Locale_MainQuest:main_quest_description_localkey_263,264,1300263,23.0,,,,
264,1040,Campaign_Clear,6022039,None,0,Locale_MainQuest:main_quest_name_localkey_264,Locale_MainQuest:main_quest_description_localkey_264,265,1300264,23.0,,,,
265,1040,Campaign_Clear,6022042,None,0,Locale_MainQuest:main_quest_name_localkey_265,Locale_MainQuest:main_quest_description_localkey_265,266,1300265,23.0,,,,
266,1040,Campaign_Clear,6022049,None,0,Locale_MainQuest:main_quest_name_localkey_266,Locale_MainQuest:main_quest_description_localkey_266,267,1300266,23.0,,,,
267,1050,Campaign_Clear,6023003,None,0,Locale_MainQuest:main_quest_name_localkey_267,Locale_MainQuest:main_quest_description_localkey_267,268,1300267,24.0,,,,
268,1050,Campaign_Clear,6023006,None,0,Locale_MainQuest:main_quest_name_localkey_268,Locale_MainQuest:main_quest_description_localkey_268,269,1300268,24.0,,,,
269,1050,Campaign_Clear,6023011,None,0,Locale_MainQuest:main_quest_name_localkey_269,Locale_MainQuest:main_quest_description_localkey_269,270,1300269,24.0,,,,
270,1050,Campaign_Clear,6023020,None,0,Locale_MainQuest:main_quest_name_localkey_270,Locale_MainQuest:main_quest_description_localkey_270,271,1300270,24.0,,,,
271,1050,Campaign_Clear,6023022,None,0,Locale_MainQuest:main_quest_name_localkey_271,Locale_MainQuest:main_quest_description_localkey_271,272,1300271,24.0,,,,
272,1050,Campaign_Clear,6023025,None,0,Locale_MainQuest:main_quest_name_localkey_272,Locale_MainQuest:main_quest_description_localkey_272,273,1300272,24.0,,,,
273,1050,Campaign_Clear,6023027,None,0,Locale_MainQuest:main_quest_name_localkey_273,Locale_MainQuest:main_quest_description_localkey_273,274,1300273,24.0,,,,
274,1050,Campaign_Clear,6023036,None,0,Locale_MainQuest:main_quest_name_localkey_274,Locale_MainQuest:main_quest_description_localkey_274,275,1300274,24.0,,,,
275,1050,Campaign_Clear,6023039,None,0,Locale_MainQuest:main_quest_name_localkey_275,Locale_MainQuest:main_quest_description_localkey_275,276,1300275,24.0,,,,
276,1050,Campaign_Clear,6023047,None,0,Locale_MainQuest:main_quest_name_localkey_276,Locale_MainQuest:main_quest_description_localkey_276,277,1300276,24.0,,,,
277,1050,Campaign_Clear,6023050,None,0,Locale_MainQuest:main_quest_name_localkey_277,Locale_MainQuest:main_quest_description_localkey_277,278,1300277,24.0,,,,
278,1050,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_278,Locale_MainQuest:main_quest_description_localkey_278,279,1300278,24.0,,Dialog,d_main_23af_01,Locale_MainQuest:condition_ui_localkey_cityroad
279,1050,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_279,Locale_MainQuest:main_quest_description_localkey_279,280,1300279,24.0,,Dialog,d_main_23af_02,Locale_MainQuest:condition_ui_localkey_briefingroom
280,1060,Campaign_Clear,6024001,None,0,Locale_MainQuest:main_quest_name_localkey_280,Locale_MainQuest:main_quest_description_localkey_280,281,1300280,25.0,,,,
281,1060,Campaign_Clear,6024004,None,0,Locale_MainQuest:main_quest_name_localkey_281,Locale_MainQuest:main_quest_description_localkey_281,282,1300281,25.0,,,,
282,1060,Campaign_Clear,6024007,None,0,Locale_MainQuest:main_quest_name_localkey_282,Locale_MainQuest:main_quest_description_localkey_282,283,1300282,25.0,,,,
283,1060,Campaign_Clear,6024013,None,0,Locale_MainQuest:main_quest_name_localkey_283,Locale_MainQuest:main_quest_description_localkey_283,284,1300283,25.0,,,,
284,1060,Campaign_Clear,6024022,None,0,Locale_MainQuest:main_quest_name_localkey_284,Locale_MainQuest:main_quest_description_localkey_284,285,1300284,25.0,,,,
285,1060,Campaign_Clear,6024025,None,0,Locale_MainQuest:main_quest_name_localkey_285,Locale_MainQuest:main_quest_description_localkey_285,286,1300285,25.0,,,,
286,1060,Campaign_Clear,6024028,None,0,Locale_MainQuest:main_quest_name_localkey_286,Locale_MainQuest:main_quest_description_localkey_286,287,1300286,25.0,,,,
287,1060,Campaign_Clear,6024030,None,0,Locale_MainQuest:main_quest_name_localkey_287,Locale_MainQuest:main_quest_description_localkey_287,288,1300287,25.0,,,,
288,1060,Campaign_Clear,6024032,None,0,Locale_MainQuest:main_quest_name_localkey_288,Locale_MainQuest:main_quest_description_localkey_288,289,1300288,25.0,,,,
289,1060,Campaign_Clear,6024035,None,0,Locale_MainQuest:main_quest_name_localkey_289,Locale_MainQuest:main_quest_description_localkey_289,290,1300289,25.0,,,,
290,1060,Campaign_Clear,6024038,None,0,Locale_MainQuest:main_quest_name_localkey_290,Locale_MainQuest:main_quest_description_localkey_290,291,1300290,25.0,,,,
291,1060,Campaign_Clear,6024042,None,0,Locale_MainQuest:main_quest_name_localkey_291,Locale_MainQuest:main_quest_description_localkey_291,292,1300291,25.0,,,,
292,1060,Campaign_Clear,6024049,None,0,Locale_MainQuest:main_quest_name_localkey_292,Locale_MainQuest:main_quest_description_localkey_292,293,1300292,25.0,,,,
293,1060,Campaign_Clear,6024050,None,0,Locale_MainQuest:main_quest_name_localkey_293,Locale_MainQuest:main_quest_description_localkey_293,294,1300293,25.0,,,,
294,1060,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_294,Locale_MainQuest:main_quest_description_localkey_294,295,1300294,25.0,,Dialog,d_main_24af_01,Locale_MainQuest:condition_ui_localkey_enikk
295,1060,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_295,Locale_MainQuest:main_quest_description_localkey_295,296,1300295,25.0,,Dialog,d_main_24af_02,Locale_MainQuest:condition_ui_localkey_court
296,1060,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_296,Locale_MainQuest:main_quest_description_localkey_296,297,1300296,25.0,,Dialog,d_main_24af_03,
297,1070,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_297,Locale_MainQuest:main_quest_description_localkey_297,298,1300297,25.0,,Dialog,d_main_24af_04,Locale_MainQuest:condition_ui_localkey_andersen
298,1070,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_298,Locale_MainQuest:main_quest_description_localkey_298,299,1300298,25.0,,Dialog,d_main_24af_05,
299,1070,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_299,Locale_MainQuest:main_quest_description_localkey_299,300,1300299,25.0,,Dialog,d_main_24af_06,
300,1070,Campaign_Clear,6025003,None,0,Locale_MainQuest:main_quest_name_localkey_300,Locale_MainQuest:main_quest_description_localkey_300,301,1300300,26.0,,,,
301,1070,Campaign_Clear,6025006,None,0,Locale_MainQuest:main_quest_name_localkey_301,Locale_MainQuest:main_quest_description_localkey_301,302,1300301,26.0,,,,
302,1070,Campaign_Clear,6025015,None,0,Locale_MainQuest:main_quest_name_localkey_302,Locale_MainQuest:main_quest_description_localkey_302,303,1300302,26.0,,,,
303,1070,Campaign_Clear,6025018,None,0,Locale_MainQuest:main_quest_name_localkey_303,Locale_MainQuest:main_quest_description_localkey_303,304,1300303,26.0,,,,
304,1070,Campaign_Clear,6025023,None,0,Locale_MainQuest:main_quest_name_localkey_304,Locale_MainQuest:main_quest_description_localkey_304,305,1300304,26.0,,,,
305,1070,Campaign_Clear,6025028,None,0,Locale_MainQuest:main_quest_name_localkey_305,Locale_MainQuest:main_quest_description_localkey_305,306,1300305,26.0,,,,
306,1070,Campaign_Clear,6025037,None,0,Locale_MainQuest:main_quest_name_localkey_306,Locale_MainQuest:main_quest_description_localkey_306,307,1300306,26.0,,,,
307,1070,Campaign_Clear,6025046,None,0,Locale_MainQuest:main_quest_name_localkey_307,Locale_MainQuest:main_quest_description_localkey_307,308,1300307,26.0,,,,
308,1080,Campaign_Clear,6026003,None,0,Locale_MainQuest:main_quest_name_localkey_308,Locale_MainQuest:main_quest_description_localkey_308,309,1300308,27.0,,,,
309,1080,Campaign_Clear,6026012,None,0,Locale_MainQuest:main_quest_name_localkey_309,Locale_MainQuest:main_quest_description_localkey_309,310,1300309,27.0,,,,
310,1080,Campaign_Clear,6026025,None,0,Locale_MainQuest:main_quest_name_localkey_310,Locale_MainQuest:main_quest_description_localkey_310,311,1300310,27.0,,,,
311,1080,Campaign_Clear,6026031,None,0,Locale_MainQuest:main_quest_name_localkey_311,Locale_MainQuest:main_quest_description_localkey_311,312,1300311,27.0,,,,
312,1080,Campaign_Clear,6026036,None,0,Locale_MainQuest:main_quest_name_localkey_312,Locale_MainQuest:main_quest_description_localkey_312,313,1300312,27.0,,,,
313,1080,Campaign_Clear,6026041,None,0,Locale_MainQuest:main_quest_name_localkey_313,Locale_MainQuest:main_quest_description_localkey_313,314,1300313,27.0,,,,
314,1080,Campaign_Clear,6026047,None,0,Locale_MainQuest:main_quest_name_localkey_314,Locale_MainQuest:main_quest_description_localkey_314,315,1300314,27.0,,,,
315,1080,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_315,Locale_MainQuest:main_quest_description_localkey_315,316,1300315,27.0,,Dialog,d_main_26_08,
