id,group_id,battle_power_ratio_min,battle_power_ratio_max,stat_increase,textcolor
50033,50000,-4680,-4671,-9000,#FE1A00
50034,50000,-4670,-4661,-9000,#FE1A00
50035,50000,-4660,-4651,-9000,#FE1A00
50036,50000,-4650,-4641,-9000,#FE1A00
50037,50000,-4640,-4631,-9000,#FE1A00
50038,50000,-4630,-4621,-9000,#FE1A00
50039,50000,-4620,-4611,-9000,#FE1A00
50040,50000,-4610,-4601,-9000,#FE1A00
50041,50000,-4600,-4591,-9000,#FE1A00
50042,50000,-4590,-4581,-9000,#FE1A00
50043,50000,-4580,-4571,-9000,#FE1A00
50044,50000,-4570,-4561,-9000,#FE1A00
50045,50000,-4560,-4551,-9000,#FE1A00
50046,50000,-4550,-4541,-9000,#FE1A00
50047,50000,-4540,-4531,-9000,#FE1A00
50048,50000,-4530,-4521,-9000,#FE1A00
50049,50000,-4520,-4511,-9000,#FE1A00
50050,50000,-4510,-4501,-9000,#FE1A00
50051,50000,-4500,-4491,-9000,#FE1A00
50052,50000,-4490,-4481,-9000,#FE1A00
50053,50000,-4480,-4471,-9000,#FE1A00
50054,50000,-4470,-4461,-9000,#FE1A00
50055,50000,-4460,-4451,-9000,#FE1A00
50056,50000,-4450,-4441,-9000,#FE1A00
50057,50000,-4440,-4431,-9000,#FE1A00
50058,50000,-4430,-4421,-9000,#FE1A00
50059,50000,-4420,-4411,-9000,#FE1A00
50060,50000,-4410,-4401,-9000,#FE1A00
50061,50000,-4400,-4391,-9000,#FE1A00
50062,50000,-4390,-4381,-9000,#FE1A00
50063,50000,-4380,-4371,-9000,#FE1A00
50064,50000,-4370,-4361,-9000,#FE1A00
50065,50000,-4360,-4351,-9000,#FE1A00
50066,50000,-4350,-4341,-9000,#FE1A00
50067,50000,-4340,-4331,-9000,#FE1A00
50068,50000,-4330,-4321,-9000,#FE1A00
50069,50000,-4320,-4311,-9000,#FE1A00
50070,50000,-4310,-4301,-9000,#FE1A00
50071,50000,-4300,-4291,-9000,#FE1A00
50072,50000,-4290,-4281,-9000,#FE1A00
50073,50000,-4280,-4271,-9000,#FE1A00
50074,50000,-4270,-4261,-9000,#FE1A00
50075,50000,-4260,-4251,-9000,#FE1A00
50076,50000,-4250,-4241,-9000,#FE1A00
50077,50000,-4240,-4231,-9000,#FE1A00
50078,50000,-4230,-4221,-9000,#FE1A00
50079,50000,-4220,-4211,-9000,#FE1A00
50080,50000,-4210,-4201,-9000,#FE1A00
50081,50000,-4200,-4191,-9000,#FE1A00
50082,50000,-4190,-4181,-9000,#FE1A00
50083,50000,-4180,-4171,-9000,#FE1A00
50084,50000,-4170,-4161,-9000,#FE1A00
50085,50000,-4160,-4151,-9000,#FE1A00
50086,50000,-4150,-4141,-9000,#FE1A00
50087,50000,-4140,-4131,-9000,#FE1A00
50088,50000,-4130,-4121,-9000,#FE1A00
50089,50000,-4120,-4111,-9000,#FE1A00
50090,50000,-4110,-4101,-9000,#FE1A00
50091,50000,-4100,-4091,-9000,#FE1A00
50092,50000,-4090,-4081,-9000,#FE1A00
50093,50000,-4080,-4071,-9000,#FE1A00
50094,50000,-4070,-4061,-9000,#FE1A00
50095,50000,-4060,-4051,-9000,#FE1A00
50096,50000,-4050,-4041,-9000,#FE1A00
50097,50000,-4040,-4031,-8972,#FE1A00
50098,50000,-4030,-4021,-8944,#FE1A00
50099,50000,-4020,-4011,-8916,#FE1A00
50100,50000,-4010,-4001,-8888,#FE1A00
50101,50000,-4000,-3991,-8860,#FE1A00
50102,50000,-3990,-3981,-8832,#FE1A00
50103,50000,-3980,-3971,-8804,#FE1A00
50104,50000,-3970,-3961,-8776,#FE1A00
50105,50000,-3960,-3951,-8748,#FE1A00
50106,50000,-3950,-3941,-8720,#FE1A00
50107,50000,-3940,-3931,-8692,#FE1A00
50108,50000,-3930,-3921,-8664,#FE1A00
50109,50000,-3920,-3911,-8636,#FE1A00
50110,50000,-3910,-3901,-8608,#FE1A00
50111,50000,-3900,-3891,-8580,#FE1A00
50112,50000,-3890,-3881,-8552,#FE1A00
50113,50000,-3880,-3871,-8524,#FE1A00
50114,50000,-3870,-3861,-8496,#FE1A00
50115,50000,-3860,-3851,-8468,#FE1A00
50116,50000,-3850,-3841,-8440,#FE1A00
50117,50000,-3840,-3831,-8412,#FE1A00
50118,50000,-3830,-3821,-8384,#FE1A00
50119,50000,-3820,-3811,-8356,#FE1A00
50120,50000,-3810,-3801,-8328,#FE1A00
50121,50000,-3800,-3791,-8300,#FE1A00
50122,50000,-3790,-3781,-8272,#FE1A00
50123,50000,-3780,-3771,-8244,#FE1A00
50124,50000,-3770,-3761,-8216,#FE1A00
50125,50000,-3760,-3751,-8188,#FE1A00
50126,50000,-3750,-3741,-8160,#FE1A00
50127,50000,-3740,-3731,-8132,#FE1A00
50128,50000,-3730,-3721,-8104,#FE1A00
50129,50000,-3720,-3711,-8076,#FE1A00
50130,50000,-3710,-3701,-8048,#FE1A00
50131,50000,-3700,-3691,-8020,#FE1A00
50132,50000,-3690,-3681,-7992,#FE1A00
50133,50000,-3680,-3671,-7964,#FE1A00
50134,50000,-3670,-3661,-7936,#FE1A00
50135,50000,-3660,-3651,-7908,#FE1A00
50136,50000,-3650,-3641,-7880,#FE1A00
50137,50000,-3640,-3631,-7852,#FE1A00
50138,50000,-3630,-3621,-7824,#FE1A00
50139,50000,-3620,-3611,-7796,#FE1A00
50140,50000,-3610,-3601,-7768,#FE1A00
50141,50000,-3600,-3591,-7740,#FE1A00
50142,50000,-3590,-3581,-7712,#FE1A00
50143,50000,-3580,-3571,-7684,#FE1A00
50144,50000,-3570,-3561,-7656,#FE1A00
50145,50000,-3560,-3551,-7628,#FE1A00
50146,50000,-3550,-3541,-7600,#FE1A00
50147,50000,-3540,-3531,-7572,#FE1A00
50148,50000,-3530,-3521,-7544,#FE1A00
50149,50000,-3520,-3511,-7516,#FE1A00
50150,50000,-3510,-3501,-7488,#FE1A00
50151,50000,-3500,-3491,-7460,#FE1A00
50152,50000,-3490,-3481,-7432,#FE1A00
50153,50000,-3480,-3471,-7404,#FE1A00
50154,50000,-3470,-3461,-7376,#FE1A00
50155,50000,-3460,-3451,-7348,#FE1A00
50156,50000,-3450,-3441,-7320,#FE1A00
50157,50000,-3440,-3431,-7292,#FE1A00
50158,50000,-3430,-3421,-7264,#FE1A00
50159,50000,-3420,-3411,-7236,#FE1A00
50160,50000,-3410,-3401,-7208,#FE1A00
50161,50000,-3400,-3391,-7180,#FE1A00
50162,50000,-3390,-3381,-7152,#FE1A00
50163,50000,-3380,-3371,-7124,#FE1A00
50164,50000,-3370,-3361,-7096,#FE1A00
50165,50000,-3360,-3351,-7068,#FE1A00
50166,50000,-3350,-3341,-7040,#FE1A00
50167,50000,-3340,-3331,-7012,#FE1A00
50168,50000,-3330,-3321,-6984,#FE1A00
50169,50000,-3320,-3311,-6956,#FE1A00
50170,50000,-3310,-3301,-6928,#FE1A00
50171,50000,-3300,-3291,-6900,#FE1A00
50172,50000,-3290,-3281,-6872,#FE1A00
50173,50000,-3280,-3271,-6844,#FE1A00
50174,50000,-3270,-3261,-6816,#FE1A00
50175,50000,-3260,-3251,-6788,#FE1A00
50176,50000,-3250,-3241,-6760,#FE1A00
50177,50000,-3240,-3231,-6732,#FE1A00
50178,50000,-3230,-3221,-6704,#FE1A00
50179,50000,-3220,-3211,-6676,#FE1A00
50180,50000,-3210,-3201,-6648,#FE1A00
50181,50000,-3200,-3191,-6620,#FE1A00
50182,50000,-3190,-3181,-6592,#FE1A00
50183,50000,-3180,-3171,-6564,#FE1A00
50184,50000,-3170,-3161,-6536,#FE1A00
50185,50000,-3160,-3151,-6508,#FE1A00
50186,50000,-3150,-3141,-6480,#FE1A00
50187,50000,-3140,-3131,-6452,#FE1A00
50188,50000,-3130,-3121,-6424,#FE1A00
50189,50000,-3120,-3111,-6396,#FE1A00
50190,50000,-3110,-3101,-6368,#FE1A00
50191,50000,-3100,-3091,-6340,#FE1A00
50192,50000,-3090,-3081,-6312,#FE1A00
50193,50000,-3080,-3071,-6284,#FE1A00
50194,50000,-3070,-3061,-6256,#FE1A00
50195,50000,-3060,-3051,-6228,#FE1A00
50196,50000,-3050,-3041,-6200,#FE1A00
50197,50000,-3040,-3031,-6172,#FE1A00
50198,50000,-3030,-3021,-6144,#FE1A00
50199,50000,-3020,-3011,-6116,#FE1A00
50200,50000,-3010,-3001,-6088,#FE1A00
50201,50000,-3000,-2991,-6060,#FE1A00
50202,50000,-2990,-2981,-6032,#FE1A00
50203,50000,-2980,-2971,-6004,#FE1A00
50204,50000,-2970,-2961,-5976,#FE1A00
50205,50000,-2960,-2951,-5948,#FE1A00
50206,50000,-2950,-2941,-5920,#FE1A00
50207,50000,-2940,-2931,-5892,#FE1A00
50208,50000,-2930,-2921,-5864,#FE1A00
50209,50000,-2920,-2911,-5836,#FE1A00
50210,50000,-2910,-2901,-5808,#FE1A00
50211,50000,-2900,-2891,-5780,#FE1A00
50212,50000,-2890,-2881,-5752,#FE1A00
50213,50000,-2880,-2871,-5724,#FE1A00
50214,50000,-2870,-2861,-5696,#FE1A00
50215,50000,-2860,-2851,-5668,#FE1A00
50216,50000,-2850,-2841,-5640,#FE1A00
50217,50000,-2840,-2831,-5612,#FE1A00
50218,50000,-2830,-2821,-5584,#FE1A00
50219,50000,-2820,-2811,-5556,#FE1A00
50220,50000,-2810,-2801,-5528,#FE1A00
50221,50000,-2800,-2791,-5500,#FE1A00
50222,50000,-2790,-2781,-5472,#FE1A00
50223,50000,-2780,-2771,-5444,#FE1A00
50224,50000,-2770,-2761,-5416,#FE1A00
50225,50000,-2760,-2751,-5388,#FE1A00
50226,50000,-2750,-2741,-5360,#FE1A00
50227,50000,-2740,-2731,-5332,#FE1A00
50228,50000,-2730,-2721,-5304,#FE1A00
50229,50000,-2720,-2711,-5276,#FE1A00
50230,50000,-2710,-2701,-5248,#FE1A00
50231,50000,-2700,-2691,-5220,#FE1A00
50232,50000,-2690,-2681,-5192,#FE1A00
50233,50000,-2680,-2671,-5164,#FE1A00
50234,50000,-2670,-2661,-5136,#FE1A00
50235,50000,-2660,-2651,-5108,#FE1A00
50236,50000,-2650,-2641,-5080,#FE1A00
50237,50000,-2640,-2631,-5052,#FE1A00
50238,50000,-2630,-2621,-5024,#FE1A00
50239,50000,-2620,-2611,-4996,#FE1A00
50240,50000,-2610,-2601,-4968,#FE1A00
50241,50000,-2600,-2591,-4940,#FE1A00
50242,50000,-2590,-2581,-4912,#FE1A00
50243,50000,-2580,-2571,-4884,#FE1A00
50244,50000,-2570,-2561,-4856,#FE1A00
50245,50000,-2560,-2551,-4828,#FE1A00
50246,50000,-2550,-2541,-4800,#FE1A00
50247,50000,-2540,-2531,-4772,#FE1A00
50248,50000,-2530,-2521,-4744,#FE1A00
50249,50000,-2520,-2511,-4716,#FE1A00
50250,50000,-2510,-2501,-4688,#FE1A00
50251,50000,-2500,-2491,-4660,#FE1A00
50252,50000,-2490,-2481,-4632,#FE1A00
50253,50000,-2480,-2471,-4604,#FE1A00
50254,50000,-2470,-2461,-4576,#FE1A00
50255,50000,-2460,-2451,-4548,#FE1A00
50256,50000,-2450,-2441,-4520,#FE1A00
50257,50000,-2440,-2431,-4492,#FE1A00
50258,50000,-2430,-2421,-4464,#FE1A00
50259,50000,-2420,-2411,-4436,#FE1A00
50260,50000,-2410,-2401,-4408,#FE1A00
50261,50000,-2400,-2391,-4380,#FE1A00
50262,50000,-2390,-2381,-4352,#FE1A00
50263,50000,-2380,-2371,-4324,#FE1A00
50264,50000,-2370,-2361,-4296,#FE1A00
50265,50000,-2360,-2351,-4268,#FE1A00
50266,50000,-2350,-2341,-4240,#FE1A00
50267,50000,-2340,-2331,-4212,#FE1A00
50268,50000,-2330,-2321,-4184,#FE1A00
50269,50000,-2320,-2311,-4156,#FE1A00
50270,50000,-2310,-2301,-4128,#FE1A00
50271,50000,-2300,-2291,-4100,#FE1A00
50272,50000,-2290,-2281,-4072,#FE1A00
50273,50000,-2280,-2271,-4044,#FE1A00
50274,50000,-2270,-2261,-4016,#FE1A00
50275,50000,-2260,-2251,-3988,#FE1A00
50276,50000,-2250,-2241,-3960,#FE1A00
50277,50000,-2240,-2231,-3932,#FE1A00
50278,50000,-2230,-2221,-3904,#FE1A00
50279,50000,-2220,-2211,-3876,#FE1A00
50280,50000,-2210,-2201,-3848,#FE1A00
50281,50000,-2200,-2191,-3820,#FE1A00
50282,50000,-2190,-2181,-3792,#FE1A00
50283,50000,-2180,-2171,-3764,#FE1A00
50284,50000,-2170,-2161,-3736,#FE1A00
50285,50000,-2160,-2151,-3708,#FE1A00
50286,50000,-2150,-2141,-3680,#FE1A00
50287,50000,-2140,-2131,-3652,#FE1A00
50288,50000,-2130,-2121,-3624,#FE1A00
50289,50000,-2120,-2111,-3596,#FE1A00
50290,50000,-2110,-2101,-3568,#FE1A00
50291,50000,-2100,-2091,-3540,#FE1A00
50292,50000,-2090,-2081,-3512,#FE1A00
50293,50000,-2080,-2071,-3484,#FE1A00
50294,50000,-2070,-2061,-3456,#FE1A00
50295,50000,-2060,-2051,-3428,#FE1A00
50296,50000,-2050,-2041,-3400,#FE1A00
50297,50000,-2040,-2031,-3372,#FE1A00
50298,50000,-2030,-2021,-3344,#FE1A00
50299,50000,-2020,-2011,-3316,#FE1A00
50300,50000,-2010,-2001,-3288,#FE1A00
50301,50000,-2000,-1991,-3260,#FE1A00
50302,50000,-1990,-1981,-3232,#FE1A00
50303,50000,-1980,-1971,-3204,#FE1A00
50304,50000,-1970,-1961,-3176,#FE1A00
50305,50000,-1960,-1951,-3148,#FE1A00
50306,50000,-1950,-1941,-3120,#FE1A00
50307,50000,-1940,-1931,-3092,#FE1A00
50308,50000,-1930,-1921,-3064,#FE1A00
50309,50000,-1920,-1911,-3036,#FE1A00
50310,50000,-1910,-1901,-3008,#FE1A00
50311,50000,-1900,-1891,-2980,#FE1A00
50312,50000,-1890,-1881,-2952,#FE1A00
50313,50000,-1880,-1871,-2924,#FE1A00
50314,50000,-1870,-1861,-2896,#FE1A00
50315,50000,-1860,-1851,-2868,#FE1A00
50316,50000,-1850,-1841,-2840,#FE1A00
50317,50000,-1840,-1831,-2812,#FE1A00
50318,50000,-1830,-1821,-2784,#FE1A00
50319,50000,-1820,-1811,-2756,#FE1A00
50320,50000,-1810,-1801,-2728,#FE1A00
50321,50000,-1800,-1791,-2700,#FE1A00
50322,50000,-1790,-1781,-2672,#FE1A00
50323,50000,-1780,-1771,-2644,#FE1A00
50324,50000,-1770,-1761,-2616,#FE1A00
50325,50000,-1760,-1751,-2588,#FE1A00
50326,50000,-1750,-1741,-2560,#FE1A00
50327,50000,-1740,-1731,-2532,#FE1A00
50328,50000,-1730,-1721,-2504,#FE1A00
50329,50000,-1720,-1711,-2476,#FE1A00
50330,50000,-1710,-1701,-2448,#FE1A00
50331,50000,-1700,-1691,-2420,#FE1A00
50332,50000,-1690,-1681,-2392,#FE1A00
50333,50000,-1680,-1671,-2364,#FE1A00
50334,50000,-1670,-1661,-2336,#FE1A00
50335,50000,-1660,-1651,-2308,#FE1A00
50336,50000,-1650,-1641,-2280,#FE1A00
50337,50000,-1640,-1631,-2252,#FE1A00
50338,50000,-1630,-1621,-2224,#FE1A00
50339,50000,-1620,-1611,-2196,#FE1A00
50340,50000,-1610,-1601,-2168,#FE1A00
50341,50000,-1600,-1591,-2140,#FE1A00
50342,50000,-1590,-1581,-2112,#FE1A00
50343,50000,-1580,-1571,-2084,#FE1A00
50344,50000,-1570,-1561,-2056,#FE1A00
50345,50000,-1560,-1551,-2028,#FE1A00
50346,50000,-1550,-1541,-2000,#FE1A00
50347,50000,-1540,-1531,0,#FE1A00
50348,50000,-1530,-1521,0,#FE1A00
50349,50000,-1520,-1511,0,#FE1A00
50350,50000,-1510,-1501,0,#FE1A00
50351,50000,-1500,-1491,0,#FE1A00
50352,50000,-1490,-1481,0,#FE1A00
50353,50000,-1480,-1471,0,#FE1A00
50354,50000,-1470,-1461,0,#FE1A00
50355,50000,-1460,-1451,0,#FE1A00
50356,50000,-1450,-1441,0,#FE1A00
50357,50000,-1440,-1431,0,#FE1A00
50358,50000,-1430,-1421,0,#FE1A00
50359,50000,-1420,-1411,0,#FE1A00
50360,50000,-1410,-1401,0,#FE1A00
50361,50000,-1400,-1391,0,#FE1A00
50362,50000,-1390,-1381,0,#FE1A00
50363,50000,-1380,-1371,0,#FE1A00
50364,50000,-1370,-1361,0,#FE1A00
50365,50000,-1360,-1351,0,#FE1A00
50366,50000,-1350,-1341,0,#FE1A00
50367,50000,-1340,-1331,0,#FE1A00
50368,50000,-1330,-1321,0,#FE1A00
50369,50000,-1320,-1311,0,#FE1A00
50370,50000,-1310,-1301,0,#FE1A00
50371,50000,-1300,-1291,0,#FE1A00
50372,50000,-1290,-1281,0,#FE1A00
50373,50000,-1280,-1271,0,#FE1A00
50374,50000,-1270,-1261,0,#FE1A00
50375,50000,-1260,-1251,0,#FE1A00
50376,50000,-1250,-1241,0,#FE1A00
50377,50000,-1240,-1231,0,#FE1A00
50378,50000,-1230,-1221,0,#FE1A00
50379,50000,-1220,-1211,0,#FE1A00
50380,50000,-1210,-1201,0,#FE1A00
50381,50000,-1200,-1191,0,#FE1A00
50382,50000,-1190,-1181,0,#FE1A00
50383,50000,-1180,-1171,0,#FE1A00
50384,50000,-1170,-1161,0,#FE1A00
50385,50000,-1160,-1151,0,#FE1A00
50386,50000,-1150,-1141,0,#FE1A00
50387,50000,-1140,-1131,0,#FE1A00
50388,50000,-1130,-1121,0,#FE1A00
50389,50000,-1120,-1111,0,#FE1A00
50390,50000,-1110,-1101,0,#FE1A00
50391,50000,-1100,-1091,0,#FE1A00
50392,50000,-1090,-1081,0,#FE1A00
50393,50000,-1080,-1071,0,#FE1A00
50394,50000,-1070,-1061,0,#FE1A00
50395,50000,-1060,-1051,0,#FE1A00
50396,50000,-1050,-1041,0,#FE1A00
50397,50000,-1040,-1031,0,#FE1A00
50398,50000,-1030,-1021,0,#FE1A00
50399,50000,-1020,-1011,0,#FE1A00
50400,50000,-1010,-1001,0,#FE1A00
50401,50000,-1000,-991,0,#FE1A00
50402,50000,-990,-981,0,#FE1A00
50403,50000,-980,-971,0,#FE1A00
50404,50000,-970,-961,0,#FE1A00
50405,50000,-960,-951,0,#FE1A00
50406,50000,-950,-941,0,#FE1A00
50407,50000,-940,-931,0,#FE1A00
50408,50000,-930,-921,0,#FE1A00
50409,50000,-920,-911,0,#FE1A00
50410,50000,-910,-901,0,#FE1A00
50411,50000,-900,-891,0,#FE1A00
50412,50000,-890,-881,0,#FE1A00
50413,50000,-880,-871,0,#FE1A00
50414,50000,-870,-861,0,#FE1A00
50415,50000,-860,-851,0,#FE1A00
50416,50000,-850,-841,0,#FE1A00
50417,50000,-840,-831,0,#FE1A00
50418,50000,-830,-821,0,#FE1A00
50419,50000,-820,-811,0,#FE1A00
50420,50000,-810,-801,0,#FE1A00
50421,50000,-800,-791,0,#FE1A00
50422,50000,-790,-781,0,#FE1A00
50423,50000,-780,-771,0,#FE1A00
50424,50000,-770,-761,0,#FE1A00
50425,50000,-760,-751,0,#FE1A00
50426,50000,-750,-741,0,#FE1A00
50427,50000,-740,-731,0,#FE1A00
50428,50000,-730,-721,0,#FE1A00
50429,50000,-720,-711,0,#FE1A00
50430,50000,-710,-701,0,#FE1A00
50431,50000,-700,-691,0,#FE1A00
50432,50000,-690,-681,0,#FE1A00
50433,50000,-680,-671,0,#FE1A00
50434,50000,-670,-661,0,#FE1A00
50435,50000,-660,-651,0,#FE1A00
50436,50000,-650,-641,0,#FE1A00
50437,50000,-640,-631,0,#FE1A00
50438,50000,-630,-621,0,#FE1A00
50439,50000,-620,-611,0,#FE1A00
50440,50000,-610,-601,0,#FE1A00
50441,50000,-600,-591,0,#FE1A00
50442,50000,-590,-581,0,#FE1A00
50443,50000,-580,-571,0,#FE1A00
50444,50000,-570,-561,0,#FE1A00
50445,50000,-560,-551,0,#FE1A00
50446,50000,-550,-541,0,#FE1A00
50447,50000,-540,-531,0,#FE1A00
50448,50000,-530,-521,0,#FE1A00
50449,50000,-520,-511,0,#FE1A00
50450,50000,-510,-501,0,#FE1A00
50451,50000,-500,-491,0,#FE1A00
50452,50000,-490,-481,0,#FE1A00
50453,50000,-480,-471,0,#FE1A00
50454,50000,-470,-461,0,#FE1A00
50455,50000,-460,-451,0,#FE1A00
50456,50000,-450,-441,0,#FE1A00
50457,50000,-440,-431,0,#FE1A00
50458,50000,-430,-421,0,#FE1A00
50459,50000,-420,-411,0,#FE1A00
50460,50000,-410,-401,0,#FE1A00
50461,50000,-400,-391,0,#FE1A00
50462,50000,-390,-381,0,#FE1A00
50463,50000,-380,-371,0,#FE1A00
50464,50000,-370,-361,0,#FE1A00
50465,50000,-360,-351,0,#FE1A00
50466,50000,-350,-341,0,#FE1A00
50467,50000,-340,-331,0,#FE1A00
50468,50000,-330,-321,0,#FE1A00
50469,50000,-320,-311,0,#FE1A00
50470,50000,-310,-301,0,#FE1A00
50471,50000,-300,-291,0,#FE1A00
50472,50000,-290,-281,0,#FE1A00
50473,50000,-280,-271,0,#FE1A00
50474,50000,-270,-261,0,#FE1A00
50475,50000,-260,-251,0,#FE1A00
50476,50000,-250,-241,0,#FE1A00
50477,50000,-240,-231,0,#FE1A00
50478,50000,-230,-221,0,#FE1A00
50479,50000,-220,-211,0,#FE1A00
50480,50000,-210,-201,0,#FE1A00
50481,50000,-200,-191,0,#FE1A00
50482,50000,-190,-181,0,#FE1A00
50483,50000,-180,-171,0,#FE1A00
50484,50000,-170,-161,0,#FE1A00
50485,50000,-160,-151,0,#FE1A00
50486,50000,-150,-141,0,#FE1A00
50487,50000,-140,-131,0,#FE1A00
50488,50000,-130,-121,0,#FE1A00
50489,50000,-120,-111,0,#FE1A00
50490,50000,-110,-101,0,#FE1A00
50491,50000,-100,-91,0,#FE1A00
50492,50000,-90,-81,0,#FE1A00
50493,50000,-80,-71,0,#FE1A00
50494,50000,-70,-61,0,#FE1A00
50495,50000,-60,-51,0,#FE1A00
50496,50000,-50,-41,0,#FE1A00
50497,50000,-40,-31,0,#FE1A00
50498,50000,-30,-21,0,#FE1A00
50499,50000,-20,-11,0,#FE1A00
50500,50000,-10,-1,0,#FE1A00
50501,50000,0,2147483647,0,#004FFF
