id,group_id,skill_level,next_level_id,level_up_cost_id,icon,name_localkey,description_localkey,info_description_localkey,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value,description_value_list/6/description_value,description_value_list/7/description_value,description_value_list/8/description_value,description_value_list/9/description_value,description_value_list/10/description_value
1307309,13073,9,1307310,30310,icn_skill_c307_ult,Locale_Skill:13073_name,Locale_Skill:13073_description,Locale_Skill:skill_name_1001,2,43.87,5,,,,,,,,
1307310,13073,10,0,0,icn_skill_c307_ult,Locale_Skill:13073_name,Locale_Skill:13073_description,Locale_Skill:skill_name_1001,2,48.75,5,,,,,,,,
2304101,23041,1,2304102,30102,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,4.13,5,,,,,,,,,
2304102,23041,2,2304103,30103,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,5.5,5,,,,,,,,,
2304103,23041,3,2304104,30104,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,6.88,5,,,,,,,,,
2304104,23041,4,2304105,30105,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,8.26,5,,,,,,,,,
2304105,23041,5,2304106,30106,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,9.63,5,,,,,,,,,
2304106,23041,6,2304107,30107,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,11.01,5,,,,,,,,,
2304107,23041,7,2304108,30108,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,12.39,5,,,,,,,,,
2304108,23041,8,2304109,30109,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,13.77,5,,,,,,,,,
2304109,23041,9,2304110,30110,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,15.14,5,,,,,,,,,
2304110,23041,10,0,0,icn_skill_atkdown_01,Locale_Skill:23041_name,Locale_Skill:23041_description,Locale_Skill:skill_name_1002,16.52,5,,,,,,,,,
1304201,13042,1,1304202,30202,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,9.84,5,,,,,,,,
1304202,13042,2,1304203,30203,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,13.12,5,,,,,,,,
1304203,13042,3,1304204,30204,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,16.4,5,,,,,,,,
1304204,13042,4,1304205,30205,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,19.68,5,,,,,,,,
1304205,13042,5,1304206,30206,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,22.96,5,,,,,,,,
1304206,13042,6,1304207,30207,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,26.25,5,,,,,,,,
1304207,13042,7,1304208,30208,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,29.53,5,,,,,,,,
1304208,13042,8,1304209,30209,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,32.81,5,,,,,,,,
1304209,13042,9,1304210,30210,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,36.09,5,,,,,,,,
1304210,13042,10,0,0,icn_skill_atkdown_01,Locale_Skill:13042_name,Locale_Skill:13042_description,Locale_Skill:skill_name_1003,1,39.37,5,,,,,,,,
1304301,13043,1,1304302,30302,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,110.2,,,,,,,,
1304302,13043,2,1304303,30303,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,134.69,,,,,,,,
1304303,13043,3,1304304,30304,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,159.18,,,,,,,,
1304304,13043,4,1304305,30305,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,183.67,,,,,,,,
1304305,13043,5,1304306,30306,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,208.16,,,,,,,,
1304306,13043,6,1304307,30307,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,232.65,,,,,,,,
1304307,13043,7,1304308,30308,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,257.14,,,,,,,,
1304308,13043,8,1304309,30309,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,281.63,,,,,,,,
1304309,13043,9,1304310,30310,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,306.12,,,,,,,,
1304310,13043,10,0,0,icn_skill_c304_ult,Locale_Skill:13043_name,Locale_Skill:13043_description_1,Locale_Skill:skill_name_1001,1,2,330.61,,,,,,,,
2072101,20721,1,2072102,30102,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,15.12,10,7.56,,,,,,,,
2072102,20721,2,2072103,30103,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,16.32,10,8.16,,,,,,,,
2072103,20721,3,2072104,30104,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,17.52,10,8.76,,,,,,,,
2072104,20721,4,2072105,30105,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,18.72,10,9.36,,,,,,,,
2072105,20721,5,2072106,30106,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,19.92,10,9.96,,,,,,,,
2072106,20721,6,2072107,30107,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,21.12,10,10.56,,,,,,,,
2072107,20721,7,2072108,30108,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,22.32,10,11.16,,,,,,,,
2072108,20721,8,2072109,30109,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,23.52,10,11.76,,,,,,,,
2072109,20721,9,2072110,30110,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,24.72,10,12.36,,,,,,,,
2072110,20721,10,0,0,icn_skill_defup_01,Locale_Skill:20721_name,Locale_Skill:20721_description,Locale_Skill:skill_name_1002,25.92,10,12.96,,,,,,,,
2072201,20722,1,2072202,30202,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,28.35,10,10,43.31,,,,,,
2072202,20722,2,2072203,30203,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,31.5,10,10,48.12,,,,,,
2072203,20722,3,2072204,30204,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,34.65,10,10,52.93,,,,,,
2072204,20722,4,2072205,30205,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,37.8,10,10,57.75,,,,,,
2072205,20722,5,2072206,30206,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,40.95,10,10,62.56,,,,,,
2072206,20722,6,2072207,30207,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,44.1,10,10,67.37,,,,,,
2072207,20722,7,2072208,30208,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,47.25,10,10,72.18,,,,,,
2072208,20722,8,2072209,30209,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,50.4,10,10,77,,,,,,
2072209,20722,9,2072210,30210,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,53.55,10,10,81.81,,,,,,
2072210,20722,10,0,0,icn_skill_statammo_01,Locale_Skill:20722_name,Locale_Skill:20722_description,Locale_Skill:skill_name_1003,100,56.7,10,10,86.62,,,,,,
1072301,10723,1,1072302,30302,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,154.19,2.53,,,,,,,,
1072302,10723,2,1072303,30303,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,170.36,2.81,,,,,,,,
1072303,10723,3,1072304,30304,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,186.52,3.09,,,,,,,,
1072304,10723,4,1072305,30305,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,202.68,3.37,,,,,,,,
1072305,10723,5,1072306,30306,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,218.85,3.65,,,,,,,,
1072306,10723,6,1072307,30307,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,235.01,3.93,,,,,,,,
1072307,10723,7,1072308,30308,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,251.17,4.21,,,,,,,,
1072308,10723,8,1072309,30309,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,267.34,4.5,,,,,,,,
1072309,10723,9,1072310,30310,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,283.5,4.78,,,,,,,,
1072310,10723,10,0,0,icn_skill_c072_ult,Locale_Skill:10723_name,Locale_Skill:10723_description,Locale_Skill:skill_name_1001,5,299.66,5.06,,,,,,,,
2020101,20201,1,2020102,30102,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,3.15,10,,,,,,,,,
2020102,20201,2,2020103,30103,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,3.78,10,,,,,,,,,
2020103,20201,3,2020104,30104,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,4.41,10,,,,,,,,,
2020104,20201,4,2020105,30105,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,5.04,10,,,,,,,,,
2020105,20201,5,2020106,30106,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,5.67,10,,,,,,,,,
2020106,20201,6,2020107,30107,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,6.3,10,,,,,,,,,
2020107,20201,7,2020108,30108,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,6.93,10,,,,,,,,,
2020108,20201,8,2020109,30109,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,7.56,10,,,,,,,,,
2020109,20201,9,2020110,30110,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,8.18,10,,,,,,,,,
2020110,20201,10,0,0,icn_skill_stathp_01,Locale_Skill:20201_name,Locale_Skill:20201_description,Locale_Skill:skill_name_1002,8.82,10,,,,,,,,,
2020201,20202,1,2020202,30202,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,18.36,20,,,,,,,,,
2020202,20202,2,2020203,30203,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,22.04,20,,,,,,,,,
2020203,20202,3,2020204,30204,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,25.71,20,,,,,,,,,
2020204,20202,4,2020205,30205,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,29.38,20,,,,,,,,,
2020205,20202,5,2020206,30206,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,33.06,20,,,,,,,,,
2020206,20202,6,2020207,30207,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,36.73,20,,,,,,,,,
2020207,20202,7,2020208,30208,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,40.4,20,,,,,,,,,
2020208,20202,8,2020209,30209,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,44.08,20,,,,,,,,,
2020209,20202,9,2020210,30210,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,47.75,20,,,,,,,,,
2020210,20202,10,0,0,icn_skill_defup_01,Locale_Skill:20202_name,Locale_Skill:20202_description,Locale_Skill:skill_name_1003,51.42,20,,,,,,,,,
1020301,10203,1,1020302,30302,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,41.06,10,10,,,,,,,,
1020302,10203,2,1020303,30303,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,46.68,10,10,,,,,,,,
1020303,10203,3,1020304,30304,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,52.31,10,10,,,,,,,,
1020304,10203,4,1020305,30305,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,57.93,10,10,,,,,,,,
1020305,10203,5,1020306,30306,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,63.56,10,10,,,,,,,,
1020306,10203,6,1020307,30307,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,69.18,10,10,,,,,,,,
1020307,10203,7,1020308,30308,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,74.81,10,10,,,,,,,,
1020308,10203,8,1020309,30309,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,80.43,10,10,,,,,,,,
1020309,10203,9,1020310,30310,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,86.06,10,10,,,,,,,,
1020310,10203,10,0,0,icn_skill_c020_ult,Locale_Skill:10203_name,Locale_Skill:10203_description,Locale_Skill:skill_name_1001,91.68,10,10,,,,,,,,
2071101,20711,1,2071102,50102,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,4.29,3,,,,,,,,
2071102,20711,2,2071103,50103,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,4.62,3,,,,,,,,
2071103,20711,3,2071104,50104,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,4.95,3,,,,,,,,
2071104,20711,4,2071105,50105,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,5.28,3,,,,,,,,
2071105,20711,5,2071106,50106,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,5.61,3,,,,,,,,
2071106,20711,6,2071107,50107,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,5.94,3,,,,,,,,
2071107,20711,7,2071108,50108,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,6.27,3,,,,,,,,
2071108,20711,8,2071109,50109,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,6.59,3,,,,,,,,
2071109,20711,9,2071110,50110,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,6.92,3,,,,,,,,
2071110,20711,10,0,0,icn_skill_rateoffire_01,Locale_Skill:20711_name,Locale_Skill:20711_description,Locale_Skill:skill_name_1002,40,7.26,3,,,,,,,,
2071201,20712,1,2071202,50202,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,12.77,36.79,,,,,,,,,
2071202,20712,2,2071203,50203,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,13.76,39.62,,,,,,,,,
2071203,20712,3,2071204,50204,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,14.74,42.45,,,,,,,,,
2071204,20712,4,2071205,50205,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,15.72,45.28,,,,,,,,,
2071205,20712,5,2071206,50206,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,16.71,48.11,,,,,,,,,
2071206,20712,6,2071207,50207,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,17.69,50.94,,,,,,,,,
2071207,20712,7,2071208,50208,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,18.67,53.77,,,,,,,,,
2071208,20712,8,2071209,50209,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,19.66,56.61,,,,,,,,,
2071209,20712,9,2071210,50210,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,20.64,59.44,,,,,,,,,
2071210,20712,10,0,0,icn_skill_statcritical_01,Locale_Skill:20712_name,Locale_Skill:20712_description,Locale_Skill:skill_name_1003,21.62,62.27,,,,,,,,,
1071301,10713,1,1071302,50302,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,234,546,,,,,,,,,
1071302,10713,2,1071303,50303,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,252,588,,,,,,,,,
1071303,10713,3,1071304,50304,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,270,630,,,,,,,,,
1071304,10713,4,1071305,50305,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,288,672,,,,,,,,,
1071305,10713,5,1071306,50306,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,306,714,,,,,,,,,
1071306,10713,6,1071307,50307,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,324,756,,,,,,,,,
1071307,10713,7,1071308,50308,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,342,798,,,,,,,,,
1071308,10713,8,1071309,50309,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,360,840,,,,,,,,,
1071309,10713,9,1071310,50310,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,378,882,,,,,,,,,
1071310,10713,10,0,0,icn_skill_c071_ult,Locale_Skill:10713_name,Locale_Skill:10713_description_1,Locale_Skill:skill_name_1001,396,924,,,,,,,,,
2142101,21421,1,2142102,50102,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,9.35,10,,,,,,,,
2142102,21421,2,2142103,50103,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,10.08,10,,,,,,,,
2142103,21421,3,2142104,50104,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,10.8,10,,,,,,,,
2142104,21421,4,2142105,50105,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,11.52,10,,,,,,,,
2142105,21421,5,2142106,50106,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,12.24,10,,,,,,,,
2142106,21421,6,2142107,50107,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,12.96,10,,,,,,,,
2142107,21421,7,2142108,50108,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,13.68,10,,,,,,,,
2142108,21421,8,2142109,50109,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,14.4,10,,,,,,,,
2142109,21421,9,2142110,50110,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,15.12,10,,,,,,,,
2142110,21421,10,0,0,icn_skill_defdown_01,Locale_Skill:21421_name,Locale_Skill:21421_description,Locale_Skill:skill_name_1002,4,15.84,10,,,,,,,,
2142201,21422,1,2142202,50202,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,3.6,4,,,,,,,,,
2142202,21422,2,2142203,50203,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,3.88,4,,,,,,,,,
2142203,21422,3,2142204,50204,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,4.15,4,,,,,,,,,
2142204,21422,4,2142205,50205,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,4.43,4,,,,,,,,,
2142205,21422,5,2142206,50206,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,4.71,4,,,,,,,,,
2142206,21422,6,2142207,50207,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,4.98,4,,,,,,,,,
2142207,21422,7,2142208,50208,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,5.26,4,,,,,,,,,
2142208,21422,8,2142209,50209,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,5.54,4,,,,,,,,,
2142209,21422,9,2142210,50210,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,5.82,4,,,,,,,,,
2142210,21422,10,0,0,icn_skill_stathp_01,Locale_Skill:21422_name,Locale_Skill:21422_description,Locale_Skill:skill_name_1003,6.09,4,,,,,,,,,
1142301,11423,1,1142302,50302,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,60.07,5.83,10,17.88,4,,,,,
1142302,11423,2,1142303,50303,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,64.69,6.27,10,19.25,4,,,,,
1142303,11423,3,1142304,50304,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,69.31,6.72,10,20.63,4,,,,,
1142304,11423,4,1142305,50305,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,73.93,7.17,10,22,4,,,,,
1142305,11423,5,1142306,50306,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,78.56,7.62,10,23.38,4,,,,,
1142306,11423,6,1142307,50307,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,83.18,8.07,10,24.76,4,,,,,
1142307,11423,7,1142308,50308,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,87.8,8.52,10,26.13,4,,,,,
1142308,11423,8,1142309,50309,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,92.42,8.97,10,27.51,4,,,,,
1142309,11423,9,1142310,50310,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,97.04,9.41,10,28.88,4,,,,,
1142310,11423,10,0,0,icn_skill_c142_ult,Locale_Skill:11423_name,Locale_Skill:11423_description,Locale_Skill:skill_name_1001,10,101.66,9.86,10,30.26,4,,,,,
2080101,20801,1,2080102,50102,icn_skill_statreloadtime_01,Locale_Skill:20801_name,Locale_Skill:20801_description,Locale_Skill:skill_name_1002,4.58,,,,,,,,,,
2080102,20801,2,2080103,50103,icn_skill_statreloadtime_01,Locale_Skill:20801_name,Locale_Skill:20801_description,Locale_Skill:skill_name_1002,5.09,,,,,,,,,,
2080103,20801,3,2080104,50104,icn_skill_statreloadtime_01,Locale_Skill:20801_name,Locale_Skill:20801_description,Locale_Skill:skill_name_1002,5.6,,,,,,,,,,
2080104,20801,4,2080105,50105,icn_skill_statreloadtime_01,Locale_Skill:20801_name,Locale_Skill:20801_description,Locale_Skill:skill_name_1002,6.11,,,,,,,,,,
2080105,20801,5,2080106,50106,icn_skill_statreloadtime_01,Locale_Skill:20801_name,Locale_Skill:20801_description,Locale_Skill:skill_name_1002,6.62,,,,,,,,,,
2080106,20801,6,2080107,50107,icn_skill_statreloadtime_01,Locale_Skill:20801_name,Locale_Skill:20801_description,Locale_Skill:skill_name_1002,7.12,,,,,,,,,,
2080107,20801,7,2080108,50108,icn_skill_statreloadtime_01,Locale_Skill:20801_name,Locale_Skill:20801_description,Locale_Skill:skill_name_1002,7.63,,,,,,,,,,
