key,title,description,sender_id
ITEM_EXCHANGE_11017,ITEM_EXCHANGE_11017_MAIL_TITLE,ITEM_EXCHANGE_11017_MAIL_DESC,1
ITEM_EXCHANGE_11019,ITEM_EXCHANGE_11019_MAIL_TITLE,ITEM_EXCHANGE_11019_MAIL_DESC,1
ITEM_EXCHANGE_11020,ITEM_EXCHANGE_11020_MAIL_TITLE,ITEM_EXCHANGE_11020_MAIL_DESC,1
ITEM_EXCHANGE_11021,ITEM_EXCHANGE_11021_MAIL_TITLE,ITEM_EXCHANGE_11021_MAIL_DESC,1
ITEM_EXCHANGE_11022,ITEM_EXCHANGE_11022_MAIL_TITLE,ITEM_EXCHANGE_11022_MAIL_DESC,1
ITEM_EXCHANGE_11023,ITEM_EXCHANGE_11023_MAIL_TITLE,ITEM_EXCHANGE_11023_MAIL_DESC,1
ITEM_EXCHANGE_11024,ITEM_EXCHANGE_11024_MAIL_TITLE,ITEM_EXCHANGE_11024_MAIL_DESC,1
ITEM_EXCHANGE_11025,ITEM_EXCHANGE_11025_MAIL_TITLE,ITEM_EXCHANGE_11025_MAIL_DESC,1
ITEM_EXCHANGE_CHALLENGE_STAGE,ITEM_EXCHANGE_CHALLENGE_STAGE_MAIL_TITLE,ITEM_EXCHANGE_CHALLENGE_STAGE_MAIL_DESC,1
OUTPOST_DEFENCE_LEVEL_RETROACTIVE_APPLICATION,OUTPOST_DEFENCE_LEVEL_RETROACTIVE_APPLICATION_TITLE,OUTPOST_DEFENCE_LEVEL_RETROACTIVE_APPLICATION_DESC,1
COOPERATION_RANK_CHANGE_INCLUDE_BAN_USER,COOPERATION_RANK_CHANGE_INCLUDE_BAN_USER_TITLE,COOPERATION_RANK_CHANGE_INCLUDE_BAN_USER_DESC,1
SOLO_RAID_BAN_USER_INFORM_MAIL,SOLO_RAID_BAN_USER_INFORM_MAIL_TITLE,SOLO_RAID_BAN_USER_INFORM_MAIL_DESC,1
SOLO_RAID_RANKING_REWARD_MAIL,SOLO_RAID_RANKING_REWARD_MAIL_TITLE,SOLO_RAID_RANKING_REWARD_MAIL_DESC,101
SUBSCRIBE_LEFT_7DAYS,SUBSCRIBE_LEFT_7DAYS_TITLE,SUBSCRIBE_LEFT_7DAYS_DESC,1
GACHA_PAYBACK_UNRECEIVED_REWARD,GACHA_PAYBACK_UNRECEIVED_REWARD_TITLE,GACHA_PAYBACK_UNRECEIVED_REWARD_DESC,1
