id,group_id,echo_dialog_npc_id,name_tag_color,dialog_localkey,dialog_print_timing,voice,balloon_resource
3161909,31619,oldtales_019_abe,E5341F,Locale_SubScenario:echo_dialog_oldtales_019_09,50,echo_dialog_oldtales_019_09,ui_balloon_echo_oldtales_01
3161910,31619,oldtales_019_abe,E5341F,Locale_SubScenario:echo_dialog_oldtales_019_10,50,echo_dialog_oldtales_019_10,ui_balloon_echo_oldtales_01
3161911,31619,oldtales_019_abe,E5341F,Locale_SubScenario:echo_dialog_oldtales_019_11,50,echo_dialog_oldtales_019_11,ui_balloon_echo_oldtales_01
3161912,31619,oldtales_019_abe,E5341F,Locale_SubScenario:echo_dialog_oldtales_019_12,50,echo_dialog_oldtales_019_12,ui_balloon_echo_oldtales_01
3161913,31619,oldtales_019_abe,E5341F,Locale_SubScenario:echo_dialog_oldtales_019_13,0,echo_dialog_oldtales_019_13,ui_balloon_echo_oldtales_01
3190101,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_1,50,echo_dialog_unbreakablesphere_01_1,
3190102,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_2,50,echo_dialog_unbreakablesphere_01_2,
3190103,31901,unbreakablesphere_01_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_01_3,50,echo_dialog_unbreakablesphere_01_3,
3190104,31901,unbreakablesphere_01_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_01_4,50,echo_dialog_unbreakablesphere_01_4,
3190105,31901,unbreakablesphere_01_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_01_5,50,echo_dialog_unbreakablesphere_01_5,
3190106,31901,unbreakablesphere_01_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_01_6,50,echo_dialog_unbreakablesphere_01_6,
3190107,31901,unbreakablesphere_01_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_01_7,50,echo_dialog_unbreakablesphere_01_7,
3190108,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_8,50,echo_dialog_unbreakablesphere_01_8,
3190109,31901,unbreakablesphere_01_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_01_9,50,echo_dialog_unbreakablesphere_01_9,
3190110,31901,unbreakablesphere_01_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_01_10,50,echo_dialog_unbreakablesphere_01_10,
3190111,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_11,50,echo_dialog_unbreakablesphere_01_11,
3190112,31901,unbreakablesphere_01_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_01_12,50,echo_dialog_unbreakablesphere_01_12,
3190113,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_13,50,echo_dialog_unbreakablesphere_01_13,
3190114,31901,unbreakablesphere_01_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_01_14,50,echo_dialog_unbreakablesphere_01_14,
3190115,31901,unbreakablesphere_01_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_01_15,50,echo_dialog_unbreakablesphere_01_15,
3190116,31901,unbreakablesphere_01_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_01_16,50,echo_dialog_unbreakablesphere_01_16,
3190117,31901,unbreakablesphere_01_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_01_17,50,echo_dialog_unbreakablesphere_01_17,
3190118,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_18,50,echo_dialog_unbreakablesphere_01_18,
3190119,31901,unbreakablesphere_01_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_01_19,50,echo_dialog_unbreakablesphere_01_19,
3190120,31901,unbreakablesphere_01_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_01_20,50,echo_dialog_unbreakablesphere_01_20,
3190121,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_21,50,echo_dialog_unbreakablesphere_01_21,
3190122,31901,unbreakablesphere_01_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_01_22,50,echo_dialog_unbreakablesphere_01_22,
3190123,31901,unbreakablesphere_01_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_01_23,50,echo_dialog_unbreakablesphere_01_23,
3190124,31901,unbreakablesphere_01_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_01_24,0,echo_dialog_unbreakablesphere_01_24,
3190201,31902,unbreakablesphere_02_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_02_1,50,echo_dialog_unbreakablesphere_02_1,
3190202,31902,unbreakablesphere_02_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_02_2,50,echo_dialog_unbreakablesphere_02_2,
3190203,31902,unbreakablesphere_02_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_02_3,50,echo_dialog_unbreakablesphere_02_3,
3190204,31902,unbreakablesphere_02_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_02_4,50,echo_dialog_unbreakablesphere_02_4,
3190205,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_5,50,echo_dialog_unbreakablesphere_02_5,
3190206,31902,unbreakablesphere_02_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_02_6,50,echo_dialog_unbreakablesphere_02_6,
3190207,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_7,50,echo_dialog_unbreakablesphere_02_7,
3190208,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_8,50,echo_dialog_unbreakablesphere_02_8,
3190209,31902,unbreakablesphere_02_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_02_9,50,echo_dialog_unbreakablesphere_02_9,
3190210,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_10,50,echo_dialog_unbreakablesphere_02_10,
3190211,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_11,50,echo_dialog_unbreakablesphere_02_11,
3190212,31902,unbreakablesphere_02_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_02_12,50,echo_dialog_unbreakablesphere_02_12,
3190213,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_13,50,echo_dialog_unbreakablesphere_02_13,
3190214,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_14,50,echo_dialog_unbreakablesphere_02_14,
3190215,31902,unbreakablesphere_02_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_02_15,50,echo_dialog_unbreakablesphere_02_15,
3190216,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_16,50,echo_dialog_unbreakablesphere_02_16,
3190217,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_17,50,echo_dialog_unbreakablesphere_02_17,
3190218,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_18,50,echo_dialog_unbreakablesphere_02_18,
3190219,31902,unbreakablesphere_02_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_02_19,50,echo_dialog_unbreakablesphere_02_19,
3190220,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_20,50,echo_dialog_unbreakablesphere_02_20,
3190221,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_21,50,echo_dialog_unbreakablesphere_02_21,
3190222,31902,unbreakablesphere_02_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_02_22,50,echo_dialog_unbreakablesphere_02_22,
3190223,31902,unbreakablesphere_02_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_02_23,50,echo_dialog_unbreakablesphere_02_23,
3190224,31902,unbreakablesphere_02_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_02_24,50,echo_dialog_unbreakablesphere_02_24,
3190225,31902,unbreakablesphere_02_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_02_25,50,echo_dialog_unbreakablesphere_02_25,
3190226,31902,unbreakablesphere_02_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_02_26,50,echo_dialog_unbreakablesphere_02_26,
3190227,31902,unbreakablesphere_02_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_02_27,0,echo_dialog_unbreakablesphere_02_27,
3190301,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_1,50,echo_dialog_unbreakablesphere_03_1,
3190302,31903,unbreakablesphere_03_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_03_2,50,echo_dialog_unbreakablesphere_03_2,
3190303,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_3,50,echo_dialog_unbreakablesphere_03_3,
3190304,31903,unbreakablesphere_03_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_03_4,50,echo_dialog_unbreakablesphere_03_4,
3190305,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_5,50,echo_dialog_unbreakablesphere_03_5,
3190306,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_6,50,echo_dialog_unbreakablesphere_03_6,
3190307,31903,unbreakablesphere_03_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_03_7,50,echo_dialog_unbreakablesphere_03_7,
3190308,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_8,50,echo_dialog_unbreakablesphere_03_8,
3190309,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_9,50,echo_dialog_unbreakablesphere_03_9,
3190310,31903,unbreakablesphere_03_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_03_10,50,echo_dialog_unbreakablesphere_03_10,
3190311,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_11,50,echo_dialog_unbreakablesphere_03_11,
3190312,31903,unbreakablesphere_03_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_03_12,50,echo_dialog_unbreakablesphere_03_12,
3190313,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_13,50,echo_dialog_unbreakablesphere_03_13,
3190314,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_14,50,echo_dialog_unbreakablesphere_03_14,
3190315,31903,unbreakablesphere_03_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_03_15,50,echo_dialog_unbreakablesphere_03_15,
3190316,31903,unbreakablesphere_03_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_03_16,0,echo_dialog_unbreakablesphere_03_16,
3190401,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_1,50,echo_dialog_unbreakablesphere_04_1,
3190402,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_2,50,echo_dialog_unbreakablesphere_04_2,
3190403,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_3,50,echo_dialog_unbreakablesphere_04_3,
3190404,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_4,50,echo_dialog_unbreakablesphere_04_4,
3190405,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_5,50,echo_dialog_unbreakablesphere_04_5,
3190406,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_6,50,echo_dialog_unbreakablesphere_04_6,
3190407,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_7,50,echo_dialog_unbreakablesphere_04_7,
3190408,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_8,50,echo_dialog_unbreakablesphere_04_8,
3190409,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_9,50,echo_dialog_unbreakablesphere_04_9,
3190410,31904,unbreakablesphere_04_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_04_10,50,echo_dialog_unbreakablesphere_04_10,
3190411,31904,unbreakablesphere_04_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_04_11,0,echo_dialog_unbreakablesphere_04_11,
3190501,31905,unbreakablesphere_05_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_05_1,50,echo_dialog_unbreakablesphere_05_1,
3190502,31905,unbreakablesphere_05_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_05_2,50,echo_dialog_unbreakablesphere_05_2,
3190503,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_3,50,echo_dialog_unbreakablesphere_05_3,
3190504,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_4,50,echo_dialog_unbreakablesphere_05_4,
3190505,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_5,50,echo_dialog_unbreakablesphere_05_5,
3190506,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_6,50,echo_dialog_unbreakablesphere_05_6,
3190507,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_7,50,echo_dialog_unbreakablesphere_05_7,
3190508,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_8,50,echo_dialog_unbreakablesphere_05_8,
3190509,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_9,50,echo_dialog_unbreakablesphere_05_9,
3190510,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_10,50,echo_dialog_unbreakablesphere_05_10,
3190511,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_11,50,echo_dialog_unbreakablesphere_05_11,
3190512,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_12,50,echo_dialog_unbreakablesphere_05_12,
3190513,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_13,50,echo_dialog_unbreakablesphere_05_13,
3190514,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_14,50,echo_dialog_unbreakablesphere_05_14,
3190515,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_15,50,echo_dialog_unbreakablesphere_05_15,
3190516,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_16,50,echo_dialog_unbreakablesphere_05_16,
3190517,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_17,50,echo_dialog_unbreakablesphere_05_17,
3190518,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_18,50,echo_dialog_unbreakablesphere_05_18,
3190519,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_19,50,echo_dialog_unbreakablesphere_05_19,
3190520,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_20,50,echo_dialog_unbreakablesphere_05_20,
3190521,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_21,50,echo_dialog_unbreakablesphere_05_21,
3190522,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_22,50,echo_dialog_unbreakablesphere_05_22,
3190523,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_23,50,echo_dialog_unbreakablesphere_05_23,
3190524,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_24,50,echo_dialog_unbreakablesphere_05_24,
3190525,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_25,50,echo_dialog_unbreakablesphere_05_25,
3190526,31905,unbreakablesphere_05_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_05_26,50,echo_dialog_unbreakablesphere_05_26,
3190527,31905,unbreakablesphere_05_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_05_27,50,echo_dialog_unbreakablesphere_05_27,
3190528,31905,unbreakablesphere_05_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_05_28,50,echo_dialog_unbreakablesphere_05_28,
3190529,31905,unbreakablesphere_05_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_05_29,50,echo_dialog_unbreakablesphere_05_29,
3190530,31905,unbreakablesphere_05_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_05_30,50,echo_dialog_unbreakablesphere_05_30,
3190531,31905,unbreakablesphere_05_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_05_31,0,echo_dialog_unbreakablesphere_05_31,
3190601,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_1,50,echo_dialog_unbreakablesphere_06_1,
3190602,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_2,50,echo_dialog_unbreakablesphere_06_2,
3190603,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_3,50,echo_dialog_unbreakablesphere_06_3,
3190604,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_4,50,echo_dialog_unbreakablesphere_06_4,
3190605,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_5,50,echo_dialog_unbreakablesphere_06_5,
3190606,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_6,50,echo_dialog_unbreakablesphere_06_6,
3190607,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_7,50,echo_dialog_unbreakablesphere_06_7,
3190608,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_8,50,echo_dialog_unbreakablesphere_06_8,
3190609,31906,unbreakablesphere_06_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_06_9,0,echo_dialog_unbreakablesphere_06_9,
3190701,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_1,50,echo_dialog_unbreakablesphere_07_1,
3190702,31907,unbreakablesphere_07_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_07_2,50,echo_dialog_unbreakablesphere_07_2,
3190703,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_3,50,echo_dialog_unbreakablesphere_07_3,
3190704,31907,unbreakablesphere_07_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_07_4,50,echo_dialog_unbreakablesphere_07_4,
3190705,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_5,50,echo_dialog_unbreakablesphere_07_5,
3190706,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_6,50,echo_dialog_unbreakablesphere_07_6,
3190707,31907,unbreakablesphere_07_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_07_7,50,echo_dialog_unbreakablesphere_07_7,
3190708,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_8,50,echo_dialog_unbreakablesphere_07_8,
3190709,31907,unbreakablesphere_07_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_07_9,50,echo_dialog_unbreakablesphere_07_9,
3190710,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_10,50,echo_dialog_unbreakablesphere_07_10,
3190711,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_11,50,echo_dialog_unbreakablesphere_07_11,
3190712,31907,unbreakablesphere_07_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_07_12,50,echo_dialog_unbreakablesphere_07_12,
3190713,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_13,50,echo_dialog_unbreakablesphere_07_13,
3190714,31907,unbreakablesphere_07_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_07_14,50,echo_dialog_unbreakablesphere_07_14,
3190715,31907,unbreakablesphere_07_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_07_15,0,echo_dialog_unbreakablesphere_07_15,
3190801,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_1,50,echo_dialog_unbreakablesphere_08_1,
3190802,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_2,50,echo_dialog_unbreakablesphere_08_2,
3190803,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_3,50,echo_dialog_unbreakablesphere_08_3,
3190804,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_4,50,echo_dialog_unbreakablesphere_08_4,
3190805,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_5,50,echo_dialog_unbreakablesphere_08_5,
3190806,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_6,50,echo_dialog_unbreakablesphere_08_6,
3190807,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_7,50,echo_dialog_unbreakablesphere_08_7,
3190808,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_8,50,echo_dialog_unbreakablesphere_08_8,
3190809,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_9,50,echo_dialog_unbreakablesphere_08_9,
3190810,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_10,50,echo_dialog_unbreakablesphere_08_10,
3190811,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_11,50,echo_dialog_unbreakablesphere_08_11,
3190812,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_12,50,echo_dialog_unbreakablesphere_08_12,
3190813,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_13,50,echo_dialog_unbreakablesphere_08_13,
3190814,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_14,50,echo_dialog_unbreakablesphere_08_14,
3190815,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_15,50,echo_dialog_unbreakablesphere_08_15,
3190816,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_16,50,echo_dialog_unbreakablesphere_08_16,
3190817,31908,unbreakablesphere_08_hansel,2B36D7,Locale_SubScenario:echo_dialog_unbreakablesphere_08_17,50,echo_dialog_unbreakablesphere_08_17,
3190818,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_18,50,echo_dialog_unbreakablesphere_08_18,
3190819,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_19,50,echo_dialog_unbreakablesphere_08_19,
3190820,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_20,50,echo_dialog_unbreakablesphere_08_20,
3190821,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_21,50,echo_dialog_unbreakablesphere_08_21,
3190822,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_22,50,echo_dialog_unbreakablesphere_08_22,
3190823,31908,unbreakablesphere_08_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_08_23,0,echo_dialog_unbreakablesphere_08_23,
3190901,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_1,50,echo_dialog_unbreakablesphere_09_1,
3190902,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_2,50,echo_dialog_unbreakablesphere_09_2,
3190903,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_3,50,echo_dialog_unbreakablesphere_09_3,
3190904,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_4,50,echo_dialog_unbreakablesphere_09_4,
3190905,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_5,50,echo_dialog_unbreakablesphere_09_5,
3190906,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_6,50,echo_dialog_unbreakablesphere_09_6,
3190907,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_7,50,echo_dialog_unbreakablesphere_09_7,
3190908,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_8,50,echo_dialog_unbreakablesphere_09_8,
3190909,31909,unbreakablesphere_09_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_09_9,0,echo_dialog_unbreakablesphere_09_9,
3191001,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_1,50,echo_dialog_unbreakablesphere_10_1,
3191002,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_2,50,echo_dialog_unbreakablesphere_10_2,
